EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFG2M,PtsUnassisted2s,DefThreePtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PtsPutbacks,FTDefRebounds,SelfOReb,Travels,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeFGM,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockedShortMidRange,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,SecondChanceFg3Pct,PenaltyFg3Pct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,Technical Free Throw Trips,OffCorner3ReboundPct,on
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,6260.0,104,-22.0,201,196,37.0,53.0,37.0,397,5.0,12.0,2.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,5.0,19.0,2.0,7.0,1.0,17.0,200,3.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,6.0,3.0,3.0,8.0,1.0,9.0,1.0,2.0,3.0,3.0,19.0,5.0,4.0,4.0,5.0,9.0,3.0,2.0,1.0,6.0,2.0,4.0,2.0,2.0,8.0,1.0,6.0,16.0,1.0,2.0,1.0,1.0,37.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2631578947368421,0.3076923076923077,0.3148148148148148,0.125,0.125,0.2692307692307692,0.15789473684210525,0.16666666666666666,0.2,14.285714285714285,0.75,0.06779661016949153,0.04950495049504951,0.04878048780487805,0.0423728813559322,0.06666666666666667,0.07142857142857142,0.13333333333333333,0.08333333333333333,0.46153846153846156,0.4166666666666667,0.5,1.0,0.19230769230769232,0.07692307692307693,0.15384615384615385,0.5,0.5,1.0,0.11538461538461539,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7307692307692307,0.5376057692307692,0.4702333333333333,0.53475,0.037037037037037035,0.05,0.058823529411764705,0.058823529411764705,3.8894736842105266,23.7,0.18407960199004975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,1296.0,22,-7.0,41,40,5.0,10.0,8.0,81,,,,,5.0,4.0,,,,1.0,4.0,9.0,,1.0,4.0,12.0,44,2.0,,2.0,,,,,6.0,,1.0,,3.0,,3.0,,1.0,,2.0,6.0,1.0,2.0,3.0,1.0,4.0,,,,1.0,,1.0,1.0,,2.0,1.0,2.0,5.0,1.0,5.0,3.0,,5.0,0.75,0.75,,,,0.4444444444444444,0.4,0.5,0.5,,0.1,,,,28.0,0.5,0.3333333333333333,0.05,0.25,0.043478260869565216,,0.07692307692307693,,1.0,,,,,0.5,0.4,,,,,0.1,,,,0.1,0.413215,0.37395,,0.25,0.2727272727272727,0.16666666666666666,,14.52222222222222,24.8,0.12195121951219512,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.16666666666666666,0.25,0.8,0.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1737,1610612752,Nazr Mohammed,Nazr Mohammed,1737,NYK,5712.0,95,-30.0,184,182,56.0,47.0,29.0,366,12.0,16.0,7.0,4.0,12.0,2.0,,,,,15.0,30.0,,,11.0,41.0,191,7.0,1.0,9.0,5.0,,5.0,15.0,22.0,,,1.0,1.0,,1.0,,1.0,,,2.0,10.0,5.0,13.0,10.0,23.0,6.0,3.0,3.0,2.0,,,4.0,2.0,6.0,2.0,6.0,18.0,3.0,16.0,6.0,15.0,56.0,0.7333333333333333,0.9166666666666666,,,,0.5,0.5,0.5540540540540541,0.5625,0.9375,,0.03333333333333333,0.0625,,19.81566820276498,0.3333333333333333,0.1111111111111111,0.12345679012345678,0.15625,0.10204081632653061,0.08333333333333333,0.02857142857142857,0.26666666666666666,0.0625,0.5333333333333333,0.75,0.8,0.75,0.4,0.06666666666666667,,,,,,1.0,0.8,,0.5333333333333333,0.5027433333333333,0.5796428571428571,0.58776,0.17647058823529413,0.17647058823529413,0.21951219512195122,0.36585365853658536,3.7466666666666666,,0.30434782608695654,3.0,4.0,8.0,5.0,3.0,2.0,0.5714285714285714,0.5714285714285714,0.2631578947368421,0.3333333333333333,0.25,0.25,0.6666666666666666,4.0,4.0,5.0,6.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.375,0.3181818181818182,0.15384615384615385,0.3333333333333333,0.5714285714285714,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,8204.0,137,-23.0,265,261,78.0,92.0,38.0,526,3.0,6.0,5.0,,11.0,29.0,,,,,21.0,46.0,,,9.0,51.0,268,7.0,4.0,12.0,14.0,,6.0,12.0,36.0,,,2.0,4.0,2.0,6.0,2.0,2.0,2.0,,14.0,5.0,22.0,37.0,7.0,44.0,6.0,4.0,2.0,6.0,2.0,3.0,4.0,3.0,10.0,1.0,10.0,17.0,1.0,12.0,3.0,12.0,78.0,0.8571428571428571,1.0,,,,0.45652173913043476,0.45652173913043476,0.49038461538461536,0.6666666666666666,0.3333333333333333,,0.043478260869565216,0.16666666666666666,,19.935691318327976,0.6,0.2619047619047619,0.04424778761061947,0.24347826086956523,0.04827586206896552,0.08571428571428572,,0.2608695652173913,0.27586206896551724,0.13043478260869565,0.5,0.6,,0.2391304347826087,0.6304347826086957,,,,,,0.7142857142857143,,,0.13043478260869565,0.424045652173913,0.5207,0.39997857142857146,0.061224489795918366,0.061224489795918366,0.23529411764705882,0.23529411764705882,13.471739130434784,,0.2943396226415094,6.0,4.0,6.0,6.0,,,0.5714285714285714,0.5714285714285714,0.1935483870967742,0.2222222222222222,0.5454545454545454,0.5454545454545454,1.0,3.0,,3.0,6.0,9.0,,,3.0,3.0,2.0,3.0,2.0,2.0,0.21428571428571427,0.21428571428571427,0.6,0.06451612903225806,,0.6666666666666666,0.6,,,12.0,2.0,1.0,2.0,1.0,0.034482758620689655,0.0625,0.07692307692307693,0.25,0.41379310344827586,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,10517.0,175,-44.0,333,331,97.0,131.0,51.0,664,9.0,21.0,4.0,7.0,11.0,31.0,,,,20.0,25.0,63.0,6.0,20.0,17.0,85.0,356,7.0,,9.0,14.0,9.0,7.0,25.0,18.0,6.0,20.0,5.0,18.0,8.0,26.0,4.0,5.0,4.0,9.0,60.0,5.0,7.0,12.0,5.0,17.0,7.0,4.0,3.0,9.0,3.0,7.0,5.0,2.0,14.0,1.0,4.0,9.0,1.0,25.0,10.0,25.0,97.0,0.36,0.375,0.3333333333333333,0.3,0.3,0.3968253968253968,0.40963855421686746,0.4473684210526316,0.4090909090909091,0.43103448275862066,0.24096385542168675,0.07936507936507936,0.14285714285714285,0.09090909090909091,27.735368956743002,0.6428571428571429,0.07216494845360824,0.034482758620689655,0.08823529411764706,0.027624309392265192,0.022727272727272728,0.03225806451612903,0.07692307692307693,0.08823529411764706,0.25301204819277107,0.42857142857142855,0.5,0.2222222222222222,0.13253012048192772,0.37349397590361444,,,,,0.24096385542168675,0.4,0.30434782608695654,,0.4939759036144578,0.47741325301204823,0.49758750000000007,0.49753913043478254,0.10869565217391304,0.1388888888888889,0.10588235294117647,0.29411764705882354,10.887301587301586,25.345000000000002,0.2912912912912913,4.0,3.0,32.0,5.0,1.0,1.0,0.42857142857142855,0.45,0.1282051282051282,0.09090909090909091,0.36363636363636365,0.4,0.25,2.0,4.0,6.0,2.0,,3.0,1.0,3.0,,,,,1.0,0.42857142857142855,0.391304347826087,,0.05128205128205128,0.06382978723404255,,0.5,,0.5714285714285714,12.0,,,2.0,,0.03225806451612903,,,0.05405405405405406,0.3870967741935484,0.4,0.5,6.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,12.0,6.0,4.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3,0.3,0.3333333333333333,0.3,0.3333333333333333,1.0,0.391304347826087,0.2222222222222222,0.3,,,,,,,,True
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,3457.0,58,-12.0,107,107,38.0,50.0,14.0,214,1.0,4.0,,1.0,1.0,3.0,2.0,6.0,4.0,5.0,2.0,8.0,4.0,11.0,2.0,18.0,121,1.0,,,1.0,5.0,,3.0,2.0,12.0,5.0,2.0,4.0,,4.0,,1.0,2.0,1.0,8.0,,,1.0,1.0,2.0,2.0,,2.0,2.0,,2.0,,,2.0,,4.0,10.0,,3.0,2.0,3.0,38.0,0.5,0.5,1.0,0.36363636363636365,0.36363636363636365,0.25,0.42105263157894735,0.45,,0.25,0.5789473684210527,0.25,0.25,1.0,17.741935483870968,1.0,,,,0.017857142857142856,,,,,0.21052631578947367,0.25,0.3333333333333333,,0.05263157894736842,0.15789473684210525,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.2631578947368421,,0.16666666666666666,0.6666666666666666,0.7894736842105263,0.5125657894736841,0.4893,0.4978583333333333,0.1,0.2222222222222222,,0.16666666666666666,7.4375,23.99090909090909,0.35514018691588783,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,3.0,,0.25,0.125,,,,,,,1.0,1.0,,1.0,,,0.058823529411764705,0.08333333333333333,,0.3333333333333333,0.3333333333333333,1.0,2.0,,,,1.0,,1.0,1.0,,2.0,,,0.2,,0.4,0.4,1.0,,,,0.16666666666666666,,0.4,1.0,1.0,0.5,0.25,,,,True
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,2480.0,41,-22.0,73,74,19.0,36.0,13.0,147,2.0,3.0,2.0,,1.0,3.0,,,,,3.0,7.0,,,3.0,9.0,96,2.0,,2.0,,,2.0,2.0,4.0,,,,,,,,,,,,2.0,4.0,6.0,2.0,8.0,,,,,,,,,,,3.0,7.0,1.0,5.0,3.0,2.0,19.0,0.6666666666666666,1.0,,,,0.42857142857142855,0.42857142857142855,0.5,0.5,1.0,,,,,10.344827586206897,,0.3076923076923077,0.0625,0.2,0.05263157894736842,0.1,,,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.42857142857142855,,,,,,1.0,,,0.42857142857142855,0.4606714285714286,0.5605500000000001,,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,7.114285714285714,,0.2602739726027397,,1.0,2.0,,,1.0,0.5,0.5,,,,,,1.0,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,,,0.6666666666666666,0.125,,1.0,0.5,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,9351.0,156,-36.0,295,296,94.0,129.0,42.0,591,2.0,8.0,1.0,3.0,16.0,21.0,1.0,3.0,2.0,10.0,15.0,45.0,5.0,13.0,13.0,58.0,318,4.0,2.0,11.0,14.0,6.0,4.0,25.0,20.0,15.0,10.0,3.0,21.0,1.0,22.0,,9.0,3.0,9.0,45.0,2.0,9.0,12.0,3.0,15.0,6.0,4.0,2.0,7.0,,3.0,2.0,4.0,9.0,,4.0,8.0,,16.0,4.0,25.0,94.0,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,0.38461538461538464,0.3333333333333333,0.3879310344827586,0.4296875,0.7857142857142857,0.5681818181818182,0.22413793103448276,0.06666666666666667,0.25,0.0625,21.15942028985507,0.7777777777777778,0.10227272727272728,0.015873015873015872,0.096,0.0189873417721519,0.02631578947368421,,0.043478260869565216,0.16666666666666666,0.13793103448275862,0.25,0.3333333333333333,1.0,0.27586206896551724,0.3620689655172414,0.05172413793103448,0.3333333333333333,0.3333333333333333,1.0,0.1724137931034483,0.16666666666666666,0.15,0.1,0.3620689655172414,0.44599051724137934,0.4606666666666666,0.45824250000000005,0.06451612903225806,0.08163265306122448,0.1896551724137931,0.43103448275862066,11.162222222222224,24.484615384615385,0.31864406779661014,6.0,3.0,10.0,3.0,2.0,,0.75,0.75,0.08108108108108109,0.0967741935483871,0.375,0.4,0.3333333333333333,1.0,1.0,6.0,,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.525,,0.029411764705882353,0.05714285714285714,1.0,1.0,1.0,0.3333333333333333,7.0,1.0,,7.0,,,0.03125,,0.08571428571428572,0.3333333333333333,0.3333333333333333,0.8571428571428571,4.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,,4.0,1.0,0.5,0.5,,0.4,0.4,1.0,0.16666666666666666,1.0,1.0,0.2,0.5,0.4,1.0,1.0,0.16666666666666666,0.5,,4.0,0.125,True
2035,1610612752,DerMarr Johnson,DerMarr Johnson,2035,NYK,620.0,10,-12.0,21,22,21.0,21.0,1.0,43,,,,,1.0,,,,,2.0,,1.0,,2.0,,,28,,,,1.0,2.0,,,,,2.0,,2.0,,2.0,,,,2.0,4.0,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,,,,,21.0,,,,,,,,,,,0.6666666666666666,,,,14.285714285714286,,,,0.07692307692307693,,,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,0.6666666666666666,0.44505,,0.44505,,,,,12.8,24.45,1.0,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,True
452,1610612752,Vin Baker,Vin Baker,452,NYK,2942.0,49,-12.0,92,92,30.0,61.0,12.0,184,6.0,7.0,4.0,1.0,3.0,1.0,,,,,7.0,11.0,,,2.0,16.0,106,4.0,1.0,7.0,3.0,,2.0,6.0,4.0,,,1.0,,1.0,1.0,1.0,,,,3.0,4.0,1.0,5.0,5.0,10.0,2.0,1.0,1.0,,,,1.0,,1.0,,6.0,7.0,,5.0,2.0,6.0,30.0,0.2857142857142857,0.5,,,,0.6363636363636364,0.6363636363636364,0.6153846153846154,0.7,0.6,,0.09090909090909091,0.14285714285714285,,13.20754716981132,,0.03571428571428571,0.10810810810810811,0.07692307692307693,0.10416666666666667,0.08333333333333333,0.058823529411764705,0.2,,0.6363636363636364,0.8571428571428571,1.0,0.3333333333333333,0.2727272727272727,0.09090909090909091,,,,,,1.0,0.3333333333333333,,0.6363636363636364,0.49767272727272727,0.5476333333333333,0.46913333333333335,0.16666666666666666,0.16666666666666666,0.4375,0.375,3.272727272727273,,0.32608695652173914,1.0,3.0,10.0,2.0,,1.0,0.75,0.75,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.3333333333333333,,3.0,1.0,2.0,6.0,2.0,,,1.0,2.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,0.25,0.25,,,0.75,,1.0,,1.0,1.0,1.0,,,0.09090909090909091,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
