EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,ThreePtAssists,Arc3Assists,Corner3Assists,LostBallOutOfBoundsTurnovers,Fg3Pct,PenaltyFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,FTOffRebounds,Assisted3sPct,NonHeaveFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Technical Free Throw Trips,Travels,on,BlockedCorner3,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
922,1610612765,Elden Campbell,Elden Campbell,922,DET,3225.0,54,-8,94,95,45,31,15.0,189,1.0,3.0,,,1.0,2.0,6.0,1.0,4.0,,,4.0,13.0,,11.0,90,,2.0,3.0,3.0,8.0,,8.0,8.0,,,2.0,2.0,,4.0,3.0,6.0,8.0,3.0,11.0,,4.0,,2.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,10.0,,2.0,2.0,2.0,2.0,2.0,,8.0,45,1.0,1.0,0.3076923076923077,,0.375,0.3076923076923077,,0.375,0.36666666666666664,0.375,0.4444444444444444,,,,18.18181818181818,0.4,0.17647058823529413,0.08333333333333333,0.15217391304347827,0.06666666666666667,0.09090909090909091,,0.2727272727272727,0.21428571428571427,,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.3076923076923077,0.25,0.25,1.0,,,,,0.25,0.5,,0.23076923076923078,0.4008692307692308,0.3388,0.4266,0.2727272727272727,0.7272727272727273,10.13076923076923,,0.4787234042553192,2.0,3.0,3.0,2.0,,,,2.0,,,1.0,1.0,4.0,1.0,,4.0,,1.0,1.0,,,,,0.3333333333333333,0.08333333333333333,,0.16666666666666666,,,,0.1111111111111111,,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,742.0,12,-3,27,28,23,20,4.0,55,,,,,,,3.0,,1.0,,,,4.0,,1.0,22,,1.0,,,3.0,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,3.0,,1.0,,2.0,1.0,,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,23,,,,,,,,,0.08333333333333333,,0.1,,,,29.032258064516128,0.6666666666666666,0.09090909090909091,,0.1,0.1,,,,0.16666666666666666,,,,,,,0.75,0.25,,,,,,,,,,,,0.34349999999999997,0.3757,0.3476333333333333,,1.0,14.399999999999999,,0.8518518518518519,,1.0,,1.0,,,,,,1.0,1.0,,1.0,2.0,,4.0,,1.0,1.0,,,,,,0.1111111111111111,0.5,,0.5,,,0.14285714285714285,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,2606.0,43,-5,75,75,33,26,9.0,150,2.0,4.0,,2.0,1.0,2.0,,1.0,1.0,,,3.0,5.0,,6.0,67,,2.0,,1.0,2.0,,2.0,4.0,,,,,,,3.0,2.0,3.0,4.0,7.0,,1.0,1.0,4.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,10.0,,,2.0,2.0,2.0,1.0,,2.0,33,0.6666666666666666,0.6666666666666666,0.6,,0.5,0.6,,0.5,0.6,,0.5,,,,11.627906976744185,0.8,0.06060606060606061,0.14285714285714285,0.06976744186046512,0.14814814814814814,,0.16666666666666666,0.14285714285714285,,,0.5,0.8,0.5,0.5,0.5,,0.2,1.0,1.0,1.0,,1.0,,,1.0,0.5,,0.8,0.54438,0.5616,0.5651999999999999,,0.3333333333333333,3.6,,0.44,,,,,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,3.0,,,0.1,0.16666666666666666,0.25,0.3333333333333333,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,46097.0,768,215,1371,1358,452,397,195.0,2729,64.0,110.0,18.0,34.0,22.0,36.0,24.0,11.0,34.0,2.0,,82.0,168.0,2.0,205.0,1223,23.0,43.0,56.0,27.0,48.0,,74.0,110.0,2.0,17.0,32.0,39.0,7.0,85.0,64.0,135.0,199.0,77.0,276.0,10.0,37.0,9.0,17.0,1.0,9.0,15.0,32.0,3.0,13.0,25.0,50.0,7.0,4.0,43.0,28.0,44.0,25.0,2.0,74.0,452,0.6707317073170732,0.7971014492753623,0.4880952380952381,0.5348837209302325,0.5625,0.4823529411764706,0.5348837209302325,0.5625,0.47674418604651164,0.4827586206896552,0.5285714285714286,0.011764705882352941,0.10119047619047619,0.16666666666666666,15.37025513378967,0.53125,0.24861878453038674,0.12075471698113208,0.24789915966386555,0.11428571428571428,0.16049382716049382,0.09905660377358491,0.20754716981132076,0.20207253886010362,0.14492753623188406,0.5681818181818182,0.6470588235294118,0.5818181818181818,0.6597938144329897,0.640625,0.1411764705882353,0.2,0.3235294117647059,0.3235294117647059,0.9090909090909091,0.011764705882352941,0.7906976744186046,0.5294117647058824,0.16666666666666666,0.75,0.6111111111111112,,0.6588235294117647,0.51165,0.5247564102564102,0.5328625,0.2731707317073171,0.36097560975609755,4.631547619047619,25.950000000000003,0.3296863603209336,7.0,41.0,10.0,20.0,54.0,26.0,,21.0,4.0,12.0,42.0,22.0,28.0,8.0,,96.0,5.0,34.0,16.0,3.0,12.0,6.0,0.11818181818181818,0.4489795918367347,0.24561403508771928,0.08888888888888889,0.10897435897435898,0.0891089108910891,0.08823529411764706,0.37681159420289856,0.21238938053097345,0.3103448275862069,0.2916666666666667,0.35,0.5714285714285714,0.1708542713567839,0.17258883248730963,,,,,,,,,7.0,3.0,4.0,5.0,,,,,,,,,,,,,,1.0,,,,0.017543859649122806,,,,,,,,,,,1.0,,,,,,,,,2.0,False,1.0,2.0,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,46563.0,776,159,1387,1373,438,379,195.0,2760,27.0,57.0,2.0,4.0,6.0,17.0,31.0,24.0,62.0,75.0,24.0,62.0,150.0,92.0,335.0,1275,2.0,6.0,24.0,16.0,42.0,27.0,119.0,32.0,75.0,12.0,107.0,122.0,44.0,259.0,10.0,32.0,47.0,10.0,57.0,1.0,27.0,12.0,35.0,8.0,17.0,19.0,54.0,6.0,17.0,18.0,47.0,3.0,3.0,2.0,1.0,2.0,1.0,,119.0,438,0.25806451612903225,0.26229508196721313,0.41333333333333333,0.3333333333333333,0.38095238095238093,0.4793388429752066,0.36363636363636365,0.4492753623188406,0.5595238095238095,0.4423076923076923,0.585,0.38016528925619836,0.08,0.0967741935483871,21.32759680393362,0.6481481481481481,0.05860805860805861,0.01818181818181818,0.06469760900140648,0.014534883720930232,0.029411764705882353,0.009259259259259259,0.06046511627906977,0.08163265306122448,0.007692307692307693,0.5,0.23553719008264462,0.47368421052631576,0.5510204081632653,0.2962962962962963,0.128099173553719,0.256198347107438,0.3870967741935484,0.39344262295081966,0.20833333333333334,0.30991735537190085,0.18181818181818182,0.5,,0.2463768115942029,0.35294117647058826,0.34782608695652173,0.6157024793388429,0.49324524793388425,0.5287894736842106,0.4782884057971014,0.07164179104477612,0.35522388059701493,9.692666666666668,25.474999999999998,0.3157894736842105,11.0,103.0,8.0,57.0,92.0,2.0,,41.0,22.0,,14.0,1.0,15.0,18.0,1.0,116.0,5.0,35.0,22.0,1.0,,6.0,0.14035087719298245,0.019230769230769232,0.08484848484848485,,0.018292682926829267,,,0.022222222222222223,0.07692307692307693,0.09836065573770492,0.3548387096774194,0.39285714285714285,0.2727272727272727,0.12867647058823528,0.19444444444444445,17.0,3.0,28.0,9.0,36.0,10.0,42.0,,15.0,7.0,8.0,2.0,0.391304347826087,0.37037037037037035,0.07024793388429752,0.37333333333333335,0.37333333333333335,0.043478260869565216,0.375,8.0,1.0,14.0,16.0,66.0,28.0,,0.6111111111111112,0.391304347826087,0.016129032258064516,,0.47058823529411764,0.47058823529411764,0.875,0.5357142857142857,0.6363636363636364,0.3333333333333333,0.37333333333333335,2.0,3.0,4.0,,,,0.25,0.09090909090909091,0.21428571428571427,1.0,,7.0,2.0,False,,,1.0,0.5,1.0,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,49821.0,830,179,1488,1473,503,421,212.0,2961,56.0,92.0,9.0,14.0,18.0,29.0,92.0,52.0,144.0,20.0,4.0,147.0,328.0,34.0,432.0,1362,18.0,41.0,49.0,38.0,92.0,12.0,149.0,166.0,19.0,21.0,69.0,86.0,16.0,189.0,24.0,50.0,66.0,29.0,95.0,8.0,23.0,11.0,39.0,5.0,23.0,26.0,65.0,6.0,25.0,17.0,62.0,1.0,12.0,1.0,,1.0,1.0,,149.0,503,0.564625850340136,0.5886524822695035,0.4481707317073171,0.43902439024390244,0.41304347826086957,0.4599447513812155,0.4666666666666667,0.4375,0.5169491525423728,0.5,0.5404411764705882,0.09392265193370165,0.06402439024390244,0.06521739130434782,27.471264367816094,0.6,0.08605851979345955,0.041025641025641026,0.0824607329842932,0.039889958734525444,0.0427807486631016,0.03125,0.08370044052863436,0.11004784688995216,0.04519774011299435,1.0,0.2541436464088398,0.6086956521739131,0.6829268292682927,0.625,0.2541436464088398,0.39779005524861877,0.3611111111111111,0.37410071942446044,0.5576923076923077,0.055248618784530384,0.3111111111111111,0.6428571428571429,0.3333333333333333,0.27884615384615385,0.6206896551724138,0.038461538461538464,0.34806629834254144,0.45159055555555555,0.4654972972972972,0.4498372549019608,0.11342592592592593,0.3449074074074074,10.340243902439026,26.767647058823528,0.33803763440860213,39.0,99.0,7.0,58.0,128.0,12.0,1.0,44.0,9.0,5.0,13.0,3.0,12.0,16.0,,117.0,9.0,35.0,25.0,,1.0,7.0,0.10869565217391304,0.05660377358490566,0.07103825136612021,0.035211267605633804,0.05172413793103448,0.028037383177570093,0.05714285714285714,0.05517241379310345,0.08403361344537816,0.046875,0.42391304347826086,0.45348837209302323,0.48717948717948717,0.09020618556701031,0.09887005649717515,14.0,8.0,5.0,1.0,13.0,5.0,3.0,,17.0,12.0,5.0,4.0,0.38235294117647056,0.4166666666666667,0.03867403314917127,0.25,0.25,0.07692307692307693,0.25,8.0,4.0,2.0,4.0,36.0,5.0,,0.9230769230769231,0.3939393939393939,0.034722222222222224,,0.5714285714285714,0.5714285714285714,0.875,1.0,0.044444444444444446,0.5,0.2631578947368421,2.0,1.0,2.0,,,,0.5,0.044444444444444446,0.5,1.0,,6.0,4.0,False,,,1.0,0.5,,1.0,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,41282.0,688,150,1229,1226,391,337,162.0,2455,43.0,62.0,11.0,18.0,13.0,21.0,32.0,15.0,46.0,20.0,4.0,65.0,140.0,39.0,193.0,1127,13.0,26.0,34.0,19.0,42.0,14.0,70.0,78.0,20.0,13.0,32.0,42.0,8.0,94.0,27.0,52.0,82.0,34.0,116.0,5.0,24.0,8.0,8.0,4.0,3.0,6.0,14.0,1.0,2.0,24.0,47.0,4.0,2.0,27.0,22.0,29.0,20.0,,70.0,391,0.6,0.6610169491525424,0.4642857142857143,0.5,0.4523809523809524,0.4553072625698324,0.47058823529411764,0.44642857142857145,0.4873096446700508,0.4722222222222222,0.5149253731343284,0.21787709497206703,0.09285714285714286,0.15625,14.817415730337078,0.5714285714285714,0.11040339702760085,0.05672268907563025,0.10897435897435898,0.05647840531561462,0.05442176870748299,0.06770833333333333,0.09844559585492228,0.14285714285714285,0.056818181818181816,0.6896551724137931,0.3463687150837989,0.6935483870967742,0.7818181818181819,0.5813953488372093,0.1787709497206704,0.2569832402234637,0.32608695652173914,0.3333333333333333,0.7333333333333333,0.11173184357541899,0.5294117647058824,0.6111111111111112,0.18181818181818182,0.375,0.6190476190476191,0.07142857142857142,0.5642458100558659,0.496213687150838,0.5380810344827587,0.514,0.17616580310880828,0.3626943005181347,7.870714285714286,24.417948717948715,0.31814483319772174,7.0,30.0,2.0,20.0,52.0,12.0,,17.0,7.0,7.0,16.0,14.0,16.0,5.0,,41.0,4.0,19.0,3.0,,5.0,3.0,0.11290322580645161,0.3111111111111111,0.10457516339869281,0.05555555555555555,0.043795620437956206,0.052083333333333336,0.06666666666666667,0.08547008547008547,0.11650485436893204,0.08,0.21875,0.25925925925925924,0.42857142857142855,0.0979381443298969,0.12258064516129032,19.0,10.0,6.0,1.0,11.0,4.0,3.0,,10.0,4.0,6.0,,0.28205128205128205,0.2857142857142857,0.10614525139664804,0.3,0.3,0.17857142857142858,0.25,5.0,3.0,5.0,8.0,30.0,6.0,,0.9090909090909091,0.28205128205128205,0.021739130434782608,,0.2631578947368421,0.29411764705882354,1.0,0.8333333333333334,0.14705882352941177,0.3,0.3,3.0,1.0,2.0,2.0,1.0,,0.25,0.08823529411764706,0.2,1.0,,1.0,,False,1.0,,1.0,0.3333333333333333,1.0,,2.0,0.05128205128205128,0.10526315789473684
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,10779.0,180,37,334,315,167,129,54.0,649,12.0,32.0,5.0,8.0,6.0,11.0,26.0,2.0,4.0,1.0,1.0,22.0,62.0,1.0,71.0,303,7.0,13.0,16.0,9.0,22.0,1.0,40.0,32.0,,6.0,8.0,11.0,4.0,25.0,10.0,7.0,13.0,11.0,24.0,2.0,4.0,3.0,2.0,,1.0,4.0,6.0,1.0,5.0,12.0,25.0,5.0,2.0,2.0,1.0,2.0,1.0,,40.0,167,0.7272727272727273,0.8421052631578947,0.3548387096774194,0.5384615384615384,0.4090909090909091,0.3492063492063492,0.5384615384615384,0.391304347826087,0.44375,0.5714285714285714,0.5555555555555556,0.015873015873015872,0.0967741935483871,0.038461538461538464,21.446384039900252,0.3333333333333333,0.0546875,0.06756756756756757,0.06832298136645963,0.06547619047619048,0.09433962264150944,0.043478260869565216,0.06818181818181818,0.037037037037037035,0.058823529411764705,0.5,0.5079365079365079,0.375,0.4444444444444444,0.75,0.4126984126984127,0.06349206349206349,0.5,0.5,1.0,0.015873015873015872,0.6153846153846154,0.625,0.4,0.4782608695652174,0.5454545454545454,0.043478260869565216,0.5238095238095238,0.4698725806451613,0.5305666666666667,0.4673409090909091,0.22535211267605634,0.5633802816901409,5.193548387096774,75.7,0.5,8.0,27.0,2.0,22.0,12.0,6.0,1.0,4.0,,1.0,4.0,2.0,1.0,1.0,,35.0,1.0,13.0,5.0,,1.0,4.0,0.15625,0.18181818181818182,0.12121212121212122,0.05,0.061224489795918366,0.07142857142857142,,0.06666666666666667,0.15789473684210525,0.07142857142857142,0.3076923076923077,0.32,0.625,0.17333333333333334,0.17567567567567569,,,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,41387.0,690,145,1229,1218,370,295,180.0,2447,38.0,62.0,9.0,20.0,14.0,20.0,54.0,31.0,69.0,42.0,10.0,89.0,185.0,53.0,253.0,1126,13.0,29.0,37.0,31.0,52.0,15.0,87.0,132.0,42.0,9.0,29.0,31.0,7.0,64.0,28.0,70.0,105.0,38.0,143.0,5.0,11.0,5.0,20.0,2.0,10.0,14.0,34.0,2.0,4.0,37.0,70.0,6.0,7.0,42.0,32.0,43.0,30.0,1.0,87.0,370,0.7415730337078652,0.8148148148148148,0.4810810810810811,0.4482758620689655,0.5961538461538461,0.45588235294117646,0.4264705882352941,0.5298507462686567,0.48841698841698844,0.4868421052631579,0.564935064935065,0.22268907563025211,0.04864864864864865,0.1111111111111111,20.361362056984017,0.5882352941176471,0.14767932489451477,0.05894736842105263,0.1600633914421553,0.061461794019933555,0.0718954248366013,0.05263157894736842,0.11827956989247312,0.14857142857142858,0.04,0.6976744186046512,0.2605042016806723,0.6129032258064516,0.6440677966101694,0.7105263157894737,0.226890756302521,0.28991596638655465,0.4492753623188406,0.4492753623188406,0.8064516129032258,0.17647058823529413,0.5882352941176471,0.45,0.2222222222222222,0.29850746268656714,0.7,0.14925373134328357,0.4831932773109244,0.4585266806722689,0.5151532258064516,0.4458298507462686,0.14624505928853754,0.3438735177865613,9.13027027027027,25.637735849056604,0.30105777054515864,20.0,36.0,8.0,16.0,46.0,16.0,,15.0,7.0,9.0,31.0,4.0,6.0,10.0,,48.0,6.0,18.0,9.0,2.0,8.0,5.0,0.04838709677419355,0.08888888888888889,0.19745222929936307,0.07086614173228346,0.05303030303030303,0.0625,0.0967741935483871,0.19469026548672566,0.17,0.24561403508771928,0.37037037037037035,0.4166666666666667,0.7,0.072,0.09137055837563451,11.0,5.0,9.0,2.0,13.0,3.0,6.0,,2.0,1.0,1.0,4.0,0.24528301886792453,0.2,0.046218487394957986,0.21428571428571427,0.21428571428571427,0.07462686567164178,0.2,4.0,1.0,3.0,5.0,33.0,9.0,1.0,0.8461538461538461,0.24528301886792453,,0.022222222222222223,0.36363636363636365,0.36363636363636365,0.75,0.8888888888888888,0.08823529411764706,0.2,0.21428571428571427,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.058823529411764705,0.3333333333333333,1.0,1.0,,,False,,,,,,,,,
2229,1610612765,Mike James,Mike James,2229,DET,5866.0,98,30,181,175,105,80,26.0,356,6.0,9.0,1.0,2.0,2.0,4.0,2.0,1.0,6.0,2.0,2.0,7.0,17.0,5.0,27.0,143,1.0,2.0,5.0,2.0,9.0,3.0,13.0,6.0,2.0,2.0,10.0,14.0,1.0,32.0,4.0,5.0,11.0,4.0,15.0,,2.0,1.0,8.0,,7.0,1.0,9.0,1.0,5.0,3.0,11.0,,1.0,,,,,,13.0,105,0.42857142857142855,0.5,0.4117647058823529,0.5,0.2222222222222222,0.45454545454545453,0.5,0.2916666666666667,0.48214285714285715,0.625,0.40625,0.22727272727272727,0.11764705882352941,,17.535545023696685,0.8888888888888888,0.078125,0.05405405405405406,0.1111111111111111,0.047619047619047616,0.038461538461538464,0.03571428571428571,0.045454545454545456,0.1111111111111111,,,0.4090909090909091,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,0.09090909090909091,1.0,0.5,,0.3333333333333333,0.5,0.16666666666666666,0.6363636363636364,0.5129613636363636,0.39565000000000006,0.5286458333333334,0.18518518518518517,0.48148148148148145,7.905882352941179,24.259999999999998,0.580110497237569,,7.0,3.0,6.0,8.0,2.0,,6.0,3.0,,5.0,1.0,1.0,1.0,,13.0,1.0,4.0,3.0,,,2.0,0.2222222222222222,0.16666666666666666,0.19230769230769232,,0.1,,,0.06666666666666667,0.21052631578947367,0.14285714285714285,,,,0.16,0.2,3.0,1.0,1.0,1.0,2.0,1.0,,,4.0,4.0,,,0.4,0.3333333333333333,0.13636363636363635,0.5,0.5,0.08333333333333333,0.5,1.0,,,,6.0,1.0,,1.0,0.4,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.5,,,,,,,,,,,,,,False,,,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,8454.0,141,1,258,257,113,107,38.0,515,5.0,14.0,,1.0,1.0,3.0,9.0,1.0,8.0,3.0,,11.0,31.0,4.0,39.0,239,,1.0,,4.0,10.0,1.0,18.0,20.0,3.0,6.0,1.0,1.0,,2.0,4.0,22.0,29.0,6.0,35.0,,3.0,2.0,4.0,,3.0,,4.0,,1.0,8.0,12.0,1.0,,7.0,5.0,7.0,6.0,,18.0,113,0.9090909090909091,0.9090909090909091,0.3548387096774194,,0.4,0.4,,0.5,0.4642857142857143,,0.6,0.11428571428571428,0.1935483870967742,0.1111111111111111,14.983713355048861,1.0,0.2222222222222222,0.03418803418803419,0.216,0.043478260869565216,,0.047619047619047616,0.2564102564102564,0.21212121212121213,,0.8571428571428571,0.4,0.35714285714285715,0.5555555555555556,1.0,0.2571428571428571,0.22857142857142856,0.125,0.125,1.0,0.08571428571428572,1.0,,,0.2727272727272727,0.3333333333333333,,0.5142857142857142,0.47703428571428574,,0.42161818181818184,,0.46153846153846156,7.093548387096774,25.35,0.437984496124031,5.0,11.0,,7.0,2.0,,,,1.0,2.0,5.0,2.0,1.0,1.0,,14.0,,5.0,2.0,,2.0,2.0,0.35714285714285715,0.2,0.19230769230769232,0.09523809523809523,0.05,0.13333333333333333,,0.18518518518518517,0.10526315789473684,0.42857142857142855,0.5555555555555556,0.625,0.8,0.125,0.1388888888888889,1.0,1.0,1.0,,2.0,1.0,,,,,,,0.5,1.0,0.02857142857142857,0.3333333333333333,0.3333333333333333,0.09090909090909091,,1.0,1.0,,,6.0,1.0,,1.0,0.5,,,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,False,,,,,,,,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,4313.0,72,5,131,128,66,57,14.0,259,2.0,7.0,1.0,4.0,1.0,3.0,10.0,2.0,5.0,,,6.0,22.0,,19.0,118,1.0,5.0,3.0,2.0,9.0,,6.0,10.0,,4.0,7.0,8.0,,17.0,7.0,7.0,7.0,7.0,14.0,,2.0,1.0,1.0,,,3.0,4.0,,1.0,8.0,18.0,2.0,1.0,7.0,5.0,7.0,6.0,,6.0,66,0.8333333333333334,1.0,0.2727272727272727,0.2,0.2222222222222222,0.2727272727272727,0.2,0.2222222222222222,0.3275862068965517,0.25,0.25,,0.18181818181818182,0.2,21.85430463576159,0.25,0.15217391304347827,0.11864406779661017,0.11290322580645161,0.109375,0.2,0.05263157894736842,0.15384615384615385,0.16666666666666666,,0.8571428571428571,0.3181818181818182,0.2857142857142857,0.4,0.5,0.45454545454545453,0.22727272727272727,0.4,0.4,1.0,,0.8,0.25,,0.3333333333333333,0.3333333333333333,,0.3181818181818182,0.41859999999999997,0.53376,0.3952,0.15789473684210525,0.3157894736842105,9.381818181818183,,0.5038167938931297,2.0,7.0,1.0,2.0,2.0,2.0,,6.0,1.0,,,,1.0,1.0,,14.0,,6.0,1.0,1.0,1.0,5.0,0.2857142857142857,,,,0.1,,,0.13333333333333333,,,0.2,0.25,1.0,0.21428571428571427,0.21428571428571427,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,,1.0,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,42.0,1,-1,2,2,2,2,,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
