EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,AtRimAssists,ShortMidRangeAssists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtAssists,Arc3Assists,BlockedShortMidRange,OffCorner3ReboundPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,LostBallSteals,SecondChanceFg3Pct,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,3SecondViolations,on,LongMidRangePctBlocked
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,6488.0,108,-31,199,204,51,77,19.0,403,2.0,4.0,1.0,3.0,7.0,20.0,1.0,1.0,9.0,25.0,1.0,2.0,20.0,219,1.0,3.0,2.0,4.0,2.0,2.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,4.0,9.0,2.0,15.0,9.0,24.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,1.0,2.0,3.0,12.0,1.0,1.0,8.0,23.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,51,5.0,0.5555555555555556,0.625,0.36,0.3333333333333333,0.34615384615384615,0.3333333333333333,0.37037037037037035,0.3333333333333333,0.2,0.038461538461538464,1.0,0.04,0.25,1.0,17.808219178082194,0.25,0.25,0.3333333333333333,0.1323529411764706,0.08108108108108109,0.18181818181818182,0.1111111111111111,0.14444444444444443,0.08695652173913043,0.08333333333333333,0.06451612903225806,0.0967741935483871,0.125,0.13636363636363635,0.17647058823529413,0.10344827586206896,0.25,0.06666666666666667,1.0,0.15384615384615385,0.5,0.6666666666666666,0.5,0.7692307692307693,0.35,0.35,0.5714285714285714,0.038461538461538464,0.038461538461538464,1.0,0.3333333333333333,0.19230769230769232,0.4184480769230769,0.56525,0.380025,0.1,0.1,8.052,26.2,0.2562814070351759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,5973.0,100,2,194,190,95,69,23.0,384,5.0,9.0,1.0,1.0,3.0,7.0,14.0,4.0,14.0,30.0,7.0,14.0,48.0,200,3.0,4.0,9.0,10.0,11.0,22.0,14.0,14.0,,4.0,,,4.0,4.0,1.0,8.0,,4.0,,2.0,6.0,2.0,10.0,4.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,,2.0,1.0,9.0,,3.0,4.0,12.0,,3.0,15.0,4.0,1.0,,1.0,,,22.0,95,,0.5,0.5,0.4666666666666667,0.75,0.4594594594594595,0.75,0.5476190476190477,0.9,0.5882352941176471,0.1891891891891892,,,,,23.28767123287671,0.3333333333333333,0.2,,0.08108108108108109,0.057971014492753624,0.1111111111111111,,0.08695652173913043,0.04819277108433735,,0.058823529411764705,0.07894736842105263,,0.1111111111111111,,0.0975609756097561,,0.047619047619047616,,0.24324324324324326,0.5555555555555556,0.5555555555555556,0.6,0.1891891891891892,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3783783783783784,0.10810810810810811,0.25,1.0,0.43243243243243246,0.47139729729729724,0.483875,0.4534458333333333,0.1875,0.4583333333333333,11.063333333333334,24.400000000000002,0.4896907216494845,2.0,3.0,6.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,6.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.4,0.4583333333333333,0.25,0.42857142857142855,0.42857142857142855,0.5,0.08108108108108109,0.6666666666666666,0.6666666666666666,1.0,0.25,0.6666666666666666,0.08333333333333333,1.0,0.08333333333333333,0.10526315789473684,0.12903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,6501.0,108,10,207,215,63,65,28.0,422,5.0,13.0,3.0,7.0,1.0,1.0,,,6.0,14.0,,7.0,19.0,193,4.0,8.0,12.0,5.0,4.0,6.0,2.0,10.0,6.0,,2.0,,,1.0,,3.0,4.0,11.0,,3.0,10.0,1.0,14.0,15.0,29.0,3.0,4.0,4.0,,,,4.0,3.0,,,4.0,,1.0,4.0,15.0,4.0,1.0,17.0,3.0,3.0,2.0,3.0,3.0,,6.0,63,2.0,0.16666666666666666,0.3333333333333333,0.42857142857142855,0.5,0.42857142857142855,0.5,0.4318181818181818,0.6,0.3,,,0.14285714285714285,0.15384615384615385,,10.878661087866108,,0.2,,0.12345679012345678,0.14102564102564102,0.1111111111111111,0.2,0.12037037037037036,0.15306122448979592,0.25,0.17647058823529413,0.07317073170731707,0.18181818181818182,0.15,0.09090909090909091,0.1282051282051282,0.1,0.5,1.0,0.9285714285714286,0.38461538461538464,0.45454545454545453,0.2,0.07142857142857142,1.0,1.0,,,,0.875,0.42857142857142855,0.9285714285714286,0.5463714285714285,0.5364857142857142,0.50508,0.631578947368421,0.3157894736842105,0.7571428571428571,,0.30434782608695654,,4.0,,,,,,,,4.0,1.0,,,,,,1.0,,6.0,,,,,,0.2,0.2,0.14285714285714285,,,,,,,,0.8,,,,,0.3157894736842105,0.3157894736842105,1.0,1.0,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
208,1610612750,Sam Cassell,Sam Cassell,208,MIN,29870.0,498,23,940,940,231,224,107.0,1880,13.0,21.0,,,9.0,19.0,102.0,49.0,69.0,142.0,60.0,52.0,265.0,953,2.0,3.0,28.0,36.0,27.0,88.0,30.0,108.0,,49.0,5.0,,54.0,70.0,30.0,156.0,,3.0,,5.0,31.0,1.0,37.0,3.0,40.0,,12.0,5.0,32.0,1.0,18.0,11.0,3.0,14.0,,43.0,5.0,9.0,17.0,53.0,2.0,6.0,61.0,12.0,3.0,2.0,3.0,2.0,,88.0,231,7.0,0.21739130434782608,0.21739130434782608,0.4859154929577465,0.6666666666666666,0.5272277227722773,1.0416666666666667,0.574235807860262,1.0,0.6285714285714286,0.297029702970297,,0.035211267605633804,0.09523809523809523,,25.563909774436087,0.7441860465116279,0.037037037037037035,,0.08072916666666667,0.008426966292134831,0.06097560975609756,,0.07725321888412018,0.00683371298405467,,0.02,0.005494505494505495,,0.037383177570093455,0.1,0.0962566844919786,0.05454545454545454,,0.6666666666666666,0.10396039603960396,0.6190476190476191,0.6842105263157895,0.07692307692307693,0.09405940594059406,0.47368421052631576,0.5625,0.1111111111111111,0.504950495049505,0.24257425742574257,,,0.400990099009901,0.467259405940594,0.50386,0.4484,0.10566037735849057,0.3320754716981132,14.24507042253521,24.688333333333333,0.24574468085106382,3.0,5.0,47.0,3.0,11.0,2.0,3.0,14.0,25.0,3.0,17.0,9.0,17.0,42.0,17.0,7.0,4.0,3.0,19.0,,0.56,0.4166666666666667,0.5294117647058824,0.4166666666666667,0.4722222222222222,0.5754716981132075,0.07407407407407407,0.46078431372549017,0.46078431372549017,0.2765957446808511,0.054455445544554455,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.09433962264150944,0.6,0.05660377358490566,0.6666666666666666,0.2641509433962264,0.08755760368663594,0.12101910828025478,16.0,11.0,1.0,,22.0,7.0,9.0,7.0,7.0,9.0,33.0,22.0,5.0,7.0,0.7777777777777778,0.15789473684210525,0.4489795918367347,0.4489795918367347,0.5454545454545454,0.75,0.7777777777777778,1.0,0.5,0.4489795918367347,,,,,,,,,,,,,,,True,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,17953.0,299,-8,565,568,82,104,59.0,1133,13.0,18.0,7.0,7.0,8.0,17.0,42.0,1.0,43.0,77.0,1.0,6.0,92.0,597,7.0,11.0,16.0,9.0,1.0,13.0,66.0,20.0,8.0,1.0,3.0,,13.0,19.0,6.0,44.0,4.0,12.0,,3.0,9.0,1.0,13.0,16.0,29.0,,4.0,3.0,7.0,,2.0,4.0,1.0,5.0,1.0,11.0,1.0,1.0,7.0,27.0,1.0,1.0,8.0,1.0,3.0,,3.0,1.0,,13.0,82,1.0,0.7674418604651163,0.8461538461538461,0.5584415584415584,0.6363636363636364,0.5512820512820513,0.6363636363636364,0.5679012345679012,0.6666666666666666,0.5909090909090909,0.01282051282051282,,0.03896103896103896,0.16666666666666666,,14.442700156985872,0.6363636363636364,0.07692307692307693,,0.038461538461538464,0.05429864253393665,0.07317073170731707,0.08888888888888889,0.04363636363636364,0.06015037593984962,0.046511627906976744,0.09523809523809523,0.034782608695652174,0.06896551724137931,0.04411764705882353,0.037037037037037035,0.03571428571428571,0.07142857142857142,,0.3333333333333333,0.23076923076923078,0.7222222222222222,0.8666666666666667,0.46153846153846156,0.21794871794871795,0.47058823529411764,0.47058823529411764,0.75,0.5384615384615384,0.01282051282051282,0.6363636363636364,1.0,0.24358974358974358,0.4392615384615385,0.49284285714285714,0.4634499999999999,0.17391304347826086,0.14130434782608695,11.970129870129869,24.9,0.14513274336283186,2.0,3.0,22.0,,,,,1.0,,2.0,6.0,,1.0,,1.0,6.0,2.0,,4.0,1.0,,,,,0.6666666666666666,0.6,0.07692307692307693,0.5238095238095238,0.5238095238095238,0.9545454545454546,,,,,0.3,0.6666666666666666,,,0.1,0.05,0.05063291139240506,6.0,6.0,2.0,0.125,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.2857142857142857,,,,,,,,,,,,,True,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,10783.0,180,25,342,345,111,109,41.0,687,3.0,4.0,,1.0,,1.0,4.0,18.0,5.0,9.0,29.0,7.0,68.0,328,,1.0,8.0,2.0,4.0,22.0,8.0,2.0,,18.0,,,6.0,8.0,2.0,18.0,,2.0,1.0,7.0,20.0,2.0,29.0,3.0,32.0,,5.0,3.0,1.0,,,,,1.0,,1.0,,,1.0,15.0,,,7.0,2.0,,,,,,22.0,111,2.0,0.8,0.8,0.5555555555555556,,0.8026315789473685,0.6,0.8170731707317073,0.6666666666666666,0.7333333333333333,0.7631578947368421,,,,,10.852713178294573,1.0,0.16666666666666666,0.07142857142857142,0.14814814814814814,0.017094017094017096,0.175,,0.15428571428571428,0.012987012987012988,,,0.03508771929824561,,0.10810810810810811,0.125,0.18181818181818182,0.10714285714285714,,,0.10526315789473684,0.75,0.75,0.6666666666666666,0.02631578947368421,,,,0.10526315789473684,0.47368421052631576,0.2,,0.868421052631579,0.5527171052631579,0.6050875,0.5088730769230769,0.11764705882352941,0.3235294117647059,9.144444444444446,24.086206896551722,0.32456140350877194,,,2.0,7.0,11.0,4.0,7.0,4.0,17.0,2.0,,6.0,11.0,48.0,2.0,2.0,,1.0,1.0,,0.9411764705882353,0.5862068965517241,0.5454545454545454,0.5862068965517241,,0.6923076923076923,0.3333333333333333,0.5,0.5,1.0,0.2894736842105263,0.6363636363636364,0.6363636363636364,0.8571428571428571,,,0.5384615384615384,0.5714285714285714,0.3076923076923077,0.02564102564102564,0.1,2.0,2.0,,,10.0,1.0,2.0,2.0,2.0,4.0,3.0,10.0,,2.0,0.5,,0.5555555555555556,0.5555555555555556,1.0,0.4,0.5,1.0,0.5,0.5555555555555556,,,1.0,2.0,0.4,0.5,1.0,,,,,,,,True,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,26405.0,440,33,831,829,213,197,99.0,1660,13.0,24.0,1.0,1.0,10.0,24.0,66.0,31.0,45.0,114.0,53.0,32.0,194.0,848,2.0,6.0,34.0,15.0,23.0,50.0,54.0,36.0,,31.0,7.0,,28.0,32.0,15.0,68.0,2.0,4.0,,6.0,32.0,,38.0,6.0,44.0,1.0,19.0,12.0,17.0,2.0,7.0,7.0,2.0,10.0,2.0,24.0,,4.0,7.0,19.0,,1.0,44.0,7.0,7.0,2.0,10.0,4.0,,50.0,213,5.0,0.6,0.6,0.39473684210526316,0.3333333333333333,0.48502994011976047,0.6578947368421053,0.521505376344086,0.7083333333333334,0.5952380952380952,0.31736526946107785,,0.06140350877192982,0.16666666666666666,,22.19873150105708,0.7083333333333334,,,0.09411764705882353,0.012618296529968454,0.08571428571428572,0.02631578947368421,0.09268292682926829,0.015267175572519083,0.015384615384615385,0.011111111111111112,0.012345679012345678,0.04,0.041666666666666664,0.1111111111111111,0.1165644171779141,0.0425531914893617,0.011235955056179775,0.4,0.1437125748502994,0.5416666666666666,0.65,0.6153846153846154,0.1437125748502994,0.4166666666666667,0.47619047619047616,0.3,0.39520958083832336,0.18562874251497005,0.05263157894736842,1.0,0.46107784431137727,0.4853008982035929,0.5576911764705883,0.46410714285714283,0.17525773195876287,0.25773195876288657,12.901754385964912,24.381132075471694,0.2563176895306859,1.0,3.0,22.0,7.0,22.0,4.0,7.0,6.0,24.0,9.0,3.0,7.0,13.0,60.0,6.0,7.0,4.0,,14.0,1.0,0.8333333333333334,0.4528301886792453,0.5384615384615384,0.4528301886792453,0.2,0.48214285714285715,0.17391304347826086,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.1317365269461078,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.10714285714285714,0.3333333333333333,0.25,0.5714285714285714,0.21428571428571427,0.0893854748603352,0.11290322580645161,4.0,4.0,4.0,,17.0,3.0,7.0,3.0,7.0,13.0,12.0,17.0,,7.0,0.5384615384615384,0.125,0.5483870967741935,0.5483870967741935,0.8235294117647058,0.3684210526315789,0.42857142857142855,1.0,0.5,0.5483870967741935,,,4.0,6.0,0.3157894736842105,0.6666666666666666,0.75,2.0,3.0,3.0,0.03636363636363636,,,,True,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,26455.0,441,57,831,827,195,192,96.0,1658,32.0,53.0,6.0,10.0,24.0,62.0,81.0,8.0,85.0,196.0,8.0,44.0,220.0,837,10.0,19.0,29.0,34.0,15.0,49.0,96.0,74.0,12.0,7.0,6.0,,37.0,60.0,15.0,143.0,6.0,15.0,,21.0,104.0,14.0,139.0,21.0,160.0,2.0,14.0,10.0,19.0,4.0,11.0,24.0,1.0,8.0,8.0,43.0,4.0,11.0,13.0,27.0,2.0,7.0,52.0,3.0,27.0,24.0,27.0,14.0,2.0,49.0,195,5.0,0.5647058823529412,0.6075949367088608,0.4336734693877551,0.5263157894736842,0.43137254901960786,0.575,0.4845814977973568,0.6304347826086957,0.5,0.0392156862745098,,0.030612244897959183,0.07547169811320754,,28.63202545068929,0.4418604651162791,0.6086956521739131,,0.30144927536231886,0.04792332268370607,0.3088235294117647,0.08,0.3026634382566586,0.05412371134020619,0.07692307692307693,0.04597701149425287,0.037267080745341616,0.08,0.30303030303030304,0.33766233766233766,0.28402366863905326,0.35555555555555557,0.018518518518518517,0.5185185185185185,0.25980392156862747,0.6037735849056604,0.6530612244897959,0.5625,0.30392156862745096,0.3870967741935484,0.4,0.4166666666666667,0.39705882352941174,0.0392156862745098,0.5,0.6,0.29901960784313725,0.4408620689655172,0.47884375,0.46338333333333337,0.1318181818181818,0.22272727272727272,10.44234693877551,27.9125,0.23465703971119134,10.0,14.0,29.0,,,,,6.0,2.0,6.0,17.0,,6.0,6.0,15.0,7.0,6.0,,26.0,,1.0,0.25,,0.2857142857142857,0.5,0.425,0.21739130434782608,0.35802469135802467,0.35802469135802467,0.6896551724137931,,,,,0.35,0.7142857142857143,,,0.15,0.11607142857142858,0.12037037037037036,23.0,12.0,3.0,0.08,2.0,1.0,1.0,,1.0,1.0,,2.0,11.0,4.0,1.0,0.03225806451612903,0.25,0.25,1.0,0.05,1.0,1.0,,0.2857142857142857,1.0,,,,,,,,,,,1.0,1.0,,True,
718,1610612750,Gary Trent,Gary Trent,718,MIN,2692.0,45,-8,82,80,22,20,6.0,162,1.0,8.0,,2.0,4.0,7.0,,1.0,5.0,15.0,1.0,5.0,15.0,80,,2.0,3.0,7.0,2.0,6.0,8.0,2.0,,,3.0,,,1.0,,3.0,1.0,3.0,,,3.0,,3.0,4.0,7.0,,,,,1.0,,2.0,,,,2.0,1.0,1.0,6.0,9.0,,,6.0,1.0,,,,,,6.0,22,,0.8,0.8,0.3333333333333333,,0.3125,,0.39473684210526316,0.375,0.3333333333333333,0.0625,,0.2,0.375,,23.333333333333332,,,,0.09090909090909091,0.09375,,0.125,0.07894736842105263,0.1,0.2222222222222222,,0.07142857142857142,0.2,,0.2222222222222222,0.05263157894736842,,,,0.5,0.125,0.2,1.0,0.4375,0.5714285714285714,0.5714285714285714,0.75,,0.0625,1.0,,0.5625,0.46054,0.5235,0.4750857142857143,0.2,0.4,3.9266666666666667,55.2,0.2682926829268293,1.0,5.0,,,,,,1.0,,3.0,2.0,,1.0,,,,,,2.0,,,,,,0.2857142857142857,0.25,,,,,,,,,0.625,0.2,,,0.125,0.1111111111111111,0.11764705882352941,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,True,
911,1610612750,Ervin Johnson,Ervin Johnson,911,MIN,15867.0,264,11,496,489,86,57,57.0,985,10.0,17.0,4.0,8.0,4.0,13.0,1.0,,14.0,31.0,,7.0,35.0,493,4.0,8.0,9.0,3.0,,4.0,18.0,10.0,8.0,,3.0,,9.0,10.0,4.0,21.0,3.0,18.0,,3.0,34.0,2.0,39.0,21.0,60.0,1.0,8.0,4.0,1.0,,,3.0,1.0,1.0,,4.0,,2.0,24.0,38.0,4.0,1.0,12.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,86,1.0,0.6428571428571429,0.9,0.45161290322580644,0.5,0.45161290322580644,0.5,0.47297297297297297,0.5,0.5,,,0.0967741935483871,0.058823529411764705,,7.104795737122558,0.25,0.15384615384615385,,0.15178571428571427,0.09,0.08571428571428572,0.07692307692307693,0.14285714285714285,0.08786610878661087,0.1282051282051282,0.11320754716981132,0.06481481481481481,0.04,0.12903225806451613,0.1509433962264151,0.1651376146788991,0.09523809523809523,0.07142857142857142,1.0,0.5483870967741935,0.5882352941176471,0.625,0.6,0.41935483870967744,0.3076923076923077,0.36363636363636365,0.75,0.03225806451612903,,1.0,0.5,0.5483870967741935,0.47670322580645164,0.568975,0.46753333333333336,0.2571428571428571,0.11428571428571428,4.03225806451613,,0.17338709677419356,2.0,2.0,,,,,,,,1.0,2.0,,,,5.0,,1.0,,5.0,,,,,,0.6666666666666666,0.6666666666666666,0.07142857142857142,,,,,,,,0.6666666666666666,1.0,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,,,,,4.0,,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,1.0,True,
