EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3Assists,LostBallSteals,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,HeaveAttempts,on,BadPassOutOfBoundsTurnovers
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,4581.0,76.0,5.0,160,158,48,61,25.0,318,6.0,10.0,3.0,4.0,3.0,4.0,6.0,11.0,3.0,9.0,2.0,4.0,2.0,3.0,15.0,30.0,2.0,7.0,5.0,41.0,161,4.0,6.0,2.0,10.0,7.0,11.0,2.0,14.0,22.0,8.0,6.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,4.0,3.0,7.0,9.0,16.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,6.0,11.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,14.0,48,1.0,0.7333333333333333,0.9166666666666666,1.0,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.6363636363636364,0.4864864864864865,0.6666666666666666,0.5384615384615384,0.5,0.7142857142857143,0.5,0.1891891891891892,0.14285714285714285,0.25,23.4375,0.75,0.14285714285714285,0.058823529411764705,0.0967741935483871,0.21052631578947367,0.14285714285714285,0.1,0.10526315789473684,0.09090909090909091,0.09523809523809523,0.10526315789473684,0.08333333333333333,0.5,0.047619047619047616,0.0625,0.07142857142857142,0.2727272727272727,0.125,0.11764705882352941,1.0,0.2702702702702703,0.6,0.6,0.6666666666666666,0.2972972972972973,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.24324324324324326,0.3333333333333333,0.3333333333333333,1.0,0.10810810810810811,0.5,0.6666666666666666,1.0,0.08108108108108109,0.6666666666666666,0.75,0.3333333333333333,0.3076923076923077,0.75,0.15384615384615385,0.4594594594594595,0.4813608108108107,0.49184,0.4701807692307692,0.075,0.0625,0.125,0.24390243902439024,0.34146341463414637,8.256666666666668,23.585714285714285,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,10456.0,174.0,19.0,355,351,61,83,63.0,706,7.0,15.0,2.0,5.0,2.0,6.0,3.0,12.0,20.0,37.0,2.0,2.0,1.0,12.0,30.0,64.0,7.0,14.0,26.0,107.0,352,6.0,10.0,2.0,20.0,2.0,9.0,2.0,17.0,32.0,28.0,18.0,6.0,12.0,,6.0,7.0,3.0,15.0,2.0,9.0,,7.0,25.0,37.0,11.0,48.0,3.0,6.0,6.0,4.0,2.0,,2.0,,4.0,2.0,7.0,10.0,,31.0,9.0,,6.0,12.0,9.0,3.0,12.0,7.0,17.0,61,1.0,0.5333333333333333,0.5925925925925926,0.8571428571428571,0.5,0.5,0.46875,0.6,0.2222222222222222,0.5192307692307693,0.75,0.3181818181818182,0.5698924731182796,0.7692307692307693,0.4722222222222222,0.1794871794871795,,,22.61072261072261,1.0,,0.1953125,0.059602649006622516,0.17073170731707318,0.043478260869565216,0.1893491124260355,0.05583756345177665,0.08196721311475409,0.09302325581395349,,0.05555555555555555,,0.19230769230769232,0.24324324324324326,0.15384615384615385,0.17857142857142858,0.15384615384615385,0.07894736842105263,0.5833333333333334,0.19230769230769232,0.4666666666666667,0.5,0.7142857142857143,0.15384615384615385,0.25,0.2727272727272727,,0.47435897435897434,0.5405405405405406,0.5405405405405406,0.55,0.02564102564102564,1.0,1.0,1.0,0.15384615384615385,0.4166666666666667,0.4,0.5,0.5454545454545454,0.3333333333333333,0.09090909090909091,0.3717948717948718,0.47277948717948715,0.5194136363636364,0.5095999999999999,0.10344827586206896,0.1232876712328767,,0.18691588785046728,0.1588785046728972,12.185937500000001,24.292857142857144,0.17183098591549295,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,10.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.5,0.03125,0.06666666666666667,0.08333333333333333,0.5,0.4166666666666667,0.4166666666666667,0.8,0.16666666666666666,1.0,1.0,1.0,0.09090909090909091,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,True,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,2802.0,47.0,21.0,90,92,26,27,18.0,182,4.0,8.0,2.0,6.0,,,,,,2.0,,,,,4.0,10.0,,,2.0,10.0,74,2.0,6.0,,4.0,,1.0,,2.0,4.0,4.0,,4.0,,,2.0,2.0,1.0,4.0,1.0,8.0,,3.0,1.0,5.0,9.0,14.0,1.0,3.0,3.0,2.0,,,2.0,,2.0,2.0,4.0,11.0,2.0,2.0,1.0,,,2.0,1.0,1.0,2.0,,2.0,26,4.0,0.5,1.0,,,,0.4,0.3333333333333333,,0.4,0.3333333333333333,,0.45454545454545453,0.3333333333333333,0.5,,,,11.607142857142856,1.0,,0.023255813953488372,0.20512820512820512,0.25,0.07692307692307693,0.07272727272727272,0.17307692307692307,0.1875,0.2222222222222222,0.21428571428571427,,0.3333333333333333,0.0625,,,0.4,0.14285714285714285,0.2,,0.8,0.5,0.5714285714285714,0.5,,,,,0.2,,,,,,,,,1.0,0.3333333333333333,,,,,0.8,0.53606,0.56296,0.3704,0.09090909090909091,0.09090909090909091,,0.4,0.2,3.2399999999999998,,0.28888888888888886,,,,,,,,,2.0,,,1.0,,,,1.0,1.0,,,,0.1,0.125,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,9155.0,153.0,25.0,316,308,73,73,52.0,624,16.0,27.0,3.0,7.0,5.0,7.0,11.0,23.0,3.0,7.0,,1.0,,4.0,30.0,57.0,,5.0,6.0,66.0,311,5.0,10.0,2.0,12.0,8.0,14.0,,20.0,30.0,30.0,,4.0,4.0,,8.0,14.0,4.0,34.0,1.0,7.0,,2.0,14.0,17.0,8.0,25.0,2.0,9.0,6.0,9.0,6.0,4.0,3.0,,13.0,1.0,3.0,14.0,,12.0,6.0,,1.0,2.0,2.0,,2.0,2.0,20.0,73,3.0,0.5,0.5357142857142857,,,,0.5263157894736842,0.5,0.5714285714285714,0.4838709677419355,0.5,0.5714285714285714,0.4925373134328358,0.5454545454545454,0.5882352941176471,0.08064516129032258,,,21.27659574468085,0.6923076923076923,,0.11965811965811966,0.05426356589147287,0.0625,0.02857142857142857,0.10738255033557047,0.04878048780487805,0.06521739130434782,0.05128205128205128,0.045454545454545456,0.04,,0.12244897959183673,0.09090909090909091,0.14285714285714285,0.09523809523809523,,0.07407407407407407,1.0,0.43548387096774194,0.5925925925925926,0.6666666666666666,0.75,0.3709677419354839,0.4782608695652174,0.4782608695652174,0.09090909090909091,0.11290322580645161,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.016129032258064516,,,,0.06451612903225806,0.7,0.42857142857142855,0.6666666666666666,0.5,0.7142857142857143,,0.5161290322580645,0.4990298387096775,0.4952625,0.5060500000000001,0.09090909090909091,0.09836065573770492,,0.18181818181818182,0.30303030303030304,5.698245614035088,25.119999999999997,0.2310126582278481,,,,,,,,,4.0,,,3.0,6.0,3.0,,4.0,1.0,,,,0.05263157894736842,0.1111111111111111,,0.125,,,,,,,,,,3.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,True,
714,1610612742,Michael Finley,Michael Finley,714,DAL,11799.0,197.0,17.0,404,399,88,112,73.0,803,5.0,12.0,1.0,2.0,1.0,1.0,6.0,10.0,8.0,20.0,2.0,9.0,1.0,17.0,19.0,42.0,7.0,26.0,6.0,65.0,396,1.0,3.0,,5.0,6.0,9.0,4.0,13.0,12.0,26.0,21.0,2.0,17.0,,9.0,13.0,5.0,30.0,2.0,4.0,,5.0,4.0,10.0,6.0,16.0,,4.0,2.0,4.0,3.0,5.0,1.0,,9.0,2.0,3.0,8.0,,10.0,4.0,,1.0,3.0,2.0,1.0,3.0,1.0,13.0,88,1.0,0.3157894736842105,0.3333333333333333,1.0,0.2692307692307692,0.2692307692307692,0.4523809523809524,0.3333333333333333,0.6666666666666666,0.4338235294117647,0.625,0.46153846153846156,0.4513888888888889,0.625,0.4642857142857143,0.38235294117647056,,,16.53061224489796,0.4444444444444444,,0.027586206896551724,0.022988505747126436,0.10869565217391304,0.04,0.04712041884816754,0.026785714285714284,0.058823529411764705,,,0.05128205128205128,,0.017241379310344827,0.046511627906976744,0.022727272727272728,0.13793103448275862,0.058823529411764705,,0.3333333333333333,0.17647058823529413,0.4166666666666667,0.625,0.4,0.14705882352941177,0.6,0.6,0.16666666666666666,0.29411764705882354,0.4,0.4444444444444444,0.375,0.1323529411764706,0.2222222222222222,0.2222222222222222,1.0,0.25,0.5,0.5,,0.07692307692307693,1.0,0.07692307692307693,0.5588235294117647,0.4975963235294117,0.5080875,0.438226923076923,0.056338028169014086,0.08888888888888889,,0.07692307692307693,0.2,10.466666666666667,24.311538461538458,0.21782178217821782,,5.0,,,3.0,1.0,1.0,,1.0,,5.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,,0.14285714285714285,0.3333333333333333,,0.08333333333333333,0.29411764705882354,0.29411764705882354,1.0,,,,,0.23076923076923078,0.29411764705882354,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,0.1,0.25,1.0,1.0,,,,,,,True,
959,1610612742,Steve Nash,Steve Nash,959,DAL,9740.0,162.0,8.0,329,325,67,94,61.0,654,7.0,16.0,1.0,2.0,,2.0,3.0,11.0,8.0,21.0,,1.0,,14.0,18.0,48.0,6.0,15.0,6.0,60.0,325,1.0,4.0,1.0,6.0,2.0,7.0,4.0,12.0,6.0,30.0,15.0,,14.0,,28.0,35.0,18.0,77.0,,5.0,,3.0,12.0,16.0,5.0,21.0,,4.0,1.0,12.0,9.0,,3.0,,12.0,,4.0,11.0,,7.0,2.0,,1.0,,,,,,12.0,67,1.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.4,0.4,0.375,0.25,0.2857142857142857,0.42857142857142855,0.35714285714285715,0.45454545454545453,0.44696969696969696,0.375,0.4583333333333333,0.23809523809523808,,,19.451371571072322,1.0,,0.10256410256410256,0.034013605442176874,0.07894736842105263,,0.0967741935483871,0.02577319587628866,0.03389830508474576,,0.06521739130434782,,,0.0851063829787234,0.05405405405405406,0.18181818181818182,0.043478260869565216,0.13333333333333333,,,0.25396825396825395,0.4375,0.4666666666666667,0.14285714285714285,0.1746031746031746,0.2727272727272727,0.2727272727272727,,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.25,0.015873015873015872,,,,0.2222222222222222,0.2857142857142857,0.5,,0.18181818181818182,,,0.49206349206349204,0.4881563492063492,0.51969,0.4718318181818182,0.03076923076923077,0.04,,0.1,0.2,9.643749999999999,24.693333333333335,0.20364741641337386,,6.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,6.0,1.0,7.0,5.0,4.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.020833333333333332,0.0625,,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.42857142857142855,0.3333333333333333,1.0,,0.36363636363636365,0.42857142857142855,2.0,3.0,2.0,,,,,,,,,,,,,2.0,0.5,,,,,True,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,3353.0,56.0,,122,118,42,45,23.0,240,5.0,13.0,3.0,7.0,4.0,7.0,1.0,5.0,,3.0,1.0,1.0,1.0,1.0,6.0,21.0,1.0,2.0,8.0,23.0,111,3.0,7.0,2.0,11.0,4.0,11.0,1.0,17.0,4.0,8.0,3.0,6.0,1.0,,4.0,4.0,1.0,8.0,3.0,6.0,,3.0,5.0,10.0,9.0,19.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,,4.0,1.0,3.0,9.0,1.0,9.0,4.0,,1.0,1.0,1.0,,3.0,1.0,17.0,42,2.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,0.2857142857142857,0.42857142857142855,0.36363636363636365,0.32608695652173914,0.5,0.4583333333333333,0.42592592592592593,0.55,0.5666666666666667,0.08695652173913043,,,20.945945945945947,0.5,,0.13157894736842105,0.10526315789473684,0.1875,0.2727272727272727,0.14814814814814814,0.1323529411764706,0.07692307692307693,0.11764705882352941,0.14285714285714285,0.3,,,0.2222222222222222,0.2,0.1,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.5652173913043478,0.38461538461538464,0.45454545454545453,0.4,0.21739130434782608,0.2,0.2,,0.13043478260869565,,,,0.043478260869565216,1.0,1.0,1.0,0.043478260869565216,0.7777777777777778,0.42857142857142855,,0.5833333333333334,0.5714285714285714,0.08333333333333333,0.6521739130434783,0.5007304347826087,0.55562,0.5315333333333333,0.15384615384615385,0.16666666666666666,,0.4782608695652174,0.7391304347826086,4.885714285714285,24.15,0.3442622950819672,1.0,,,1.0,,1.0,2.0,1.0,6.0,,,2.0,,,,3.0,2.0,,0.5,1.0,0.09523809523809523,0.15384615384615385,,0.3333333333333333,,,,0.1111111111111111,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,0.1111111111111111,1.0,1.0,,,2.0,1.0,1.0,,True,
952,1610612742,Antoine Walker,Antoine Walker,952,DAL,6761.0,113.0,-4.0,233,234,32,56,48.0,467,14.0,30.0,4.0,11.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,,7.0,17.0,42.0,1.0,9.0,4.0,41.0,242,5.0,15.0,2.0,12.0,1.0,2.0,1.0,2.0,24.0,10.0,,6.0,6.0,,8.0,11.0,5.0,25.0,6.0,15.0,,5.0,18.0,24.0,21.0,45.0,8.0,5.0,4.0,6.0,5.0,2.0,1.0,1.0,8.0,1.0,3.0,12.0,,7.0,4.0,,,3.0,2.0,1.0,3.0,,2.0,32,1.0,0.7058823529411765,0.8571428571428571,,0.1111111111111111,0.125,0.40476190476190477,0.3333333333333333,0.5,0.3627450980392157,0.3333333333333333,0.3333333333333333,0.37962962962962965,0.35294117647058826,0.3333333333333333,0.17647058823529413,,,21.453287197231834,0.75,,0.2222222222222222,0.14563106796116504,0.20833333333333334,0.17647058823529413,0.21904761904761905,0.15328467153284672,0.20512820512820512,0.06451612903225806,0.15151515151515152,0.11538461538461539,0.375,0.1875,0.27586206896551724,0.2,0.17647058823529413,0.2857142857142857,0.2962962962962963,,0.5882352941176471,0.4666666666666667,0.5384615384615384,0.7857142857142857,0.19607843137254902,0.2,0.2,0.5,0.0392156862745098,0.5,0.5,,0.0392156862745098,0.5,0.5,,0.13725490196078433,0.7333333333333333,0.36363636363636365,0.25,0.3333333333333333,1.0,,0.7647058823529411,0.5400100000000001,0.5431999999999999,0.55205,0.07407407407407407,0.08888888888888889,,0.2926829268292683,0.04878048780487805,2.9309523809523808,26.200000000000003,0.13733905579399142,,,,,1.0,,,,,3.0,,4.0,3.0,2.0,,3.0,1.0,,,,0.09523809523809523,0.13333333333333333,,0.2,,,,,,,,0.3333333333333333,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,True,
281,1610612742,Scott Williams,Scott Williams,281,DAL,319.0,5.0,-4.0,10,9,2,8,2.0,19,,2.0,,1.0,,,,1.0,,,,,,,,3.0,,,,,6,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,25.0,,,,0.14285714285714285,0.5,,0.14285714285714285,0.14285714285714285,0.3333333333333333,,,,,,,,1.0,,,1.0,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,0.4822666666666667,0.593,,,,,,,3.1,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,29.0,,-2.0,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
