EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,AtRimAssists,FTDefRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,NonHeaveArc3FGM,Corner3Assists,BadPassTurnovers,Travels,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked
1904,1610612747,Devean George,Devean George,1904,LAL,4613.0,77,19,146,133,54,60,23,279,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,5.0,2.0,8.0,6.0,16.0,140,1.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,14.0,2.0,2.0,6.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,7.0,3.0,10.0,5.0,3.0,2.0,1.0,1.0,1.0,6.0,8.0,2.0,2.0,14.0,54,1.0,0.5,1.0,1.0,0.25,0.5,0.25,0.4,1.0,0.5,0.38461538461538464,1.0,0.6666666666666666,0.47058823529411764,1.0,0.7777777777777778,0.6153846153846154,0.2,0.3333333333333333,10.588235294117647,0.047619047619047616,0.0851063829787234,0.023809523809523808,0.16666666666666666,0.07692307692307693,0.1076923076923077,0.03636363636363636,0.06666666666666667,0.07692307692307693,0.25,0.05263157894736842,0.05,0.08333333333333333,0.3333333333333333,0.23076923076923078,0.6666666666666666,1.0,0.5,0.15384615384615385,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.38461538461538464,1.0,1.0,0.16666666666666666,1.0,0.5,0.6666666666666666,0.16666666666666666,0.8461538461538461,0.5214,0.5527,0.5072666666666666,0.13333333333333333,0.2857142857142857,0.125,0.875,7.139999999999999,24.2375,0.3698630136986301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,10563.0,176,-13,305,307,59,86,36,612,10.0,14.0,2.0,4.0,2.0,3.0,29.0,,,,,,,25.0,52.0,,,12.0,62.0,301,2.0,6.0,9.0,3.0,7.0,,,2.0,8.0,42.0,8.0,,4.0,,,5.0,7.0,1.0,1.0,16.0,5.0,9.0,1.0,3.0,17.0,22.0,15.0,37.0,4.0,4.0,,,,3.0,40.0,14.0,7.0,1.0,8.0,59,3.0,0.84,0.9130434782608695,,,,,0.4807692307692308,0.3333333333333333,0.42857142857142855,0.4807692307692308,0.3333333333333333,0.42857142857142855,0.5344827586206896,0.5,0.5,,,,17.63005780346821,0.07692307692307693,0.1559633027522936,0.07377049180327869,0.08823529411764706,0.14705882352941177,0.13986013986013987,0.08974358974358974,0.07142857142857142,0.125,0.15,0.13953488372093023,0.17391304347826086,0.08,0.1111111111111111,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.7,0.5576923076923077,,,,,,0.6666666666666666,0.5,0.42857142857142855,0.6666666666666666,,,,0.2692307692307692,0.44071346153846147,0.45328,0.42981428571428576,0.12280701754385964,0.12280701754385964,0.14516129032258066,0.12903225806451613,11.990384615384613,,0.19344262295081968,3.0,9.0,12.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,15.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.2857142857142857,0.07407407407407407,0.07547169811320754,0.2,0.1111111111111111,0.75,0.17307692307692307,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.41379310344827586,0.41379310344827586,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,14327.0,239,19,434,426,129,136,55,860,2.0,7.0,,,1.0,2.0,12.0,,3.0,,2.0,35.0,13.0,9.0,25.0,16.0,38.0,2.0,68.0,423,,,,3.0,8.0,5.0,15.0,2.0,23.0,12.0,6.0,48.0,,35.0,,11.0,14.0,,9.0,31.0,,,,3.0,11.0,14.0,,14.0,7.0,4.0,3.0,4.0,6.0,11.0,22.0,3.0,,,23.0,129,1.0,0.6666666666666666,0.6666666666666666,1.0,0.42105263157894735,0.3333333333333333,0.42105263157894735,0.36,,0.375,0.5238095238095238,,0.45652173913043476,0.53125,,0.4791666666666667,0.6031746031746031,,,15.274949083503055,,0.07236842105263158,,0.07142857142857142,,0.07216494845360824,,,,0.125,0.017543859649122806,0.09523809523809523,0.08333333333333333,,0.1111111111111111,0.2857142857142857,0.2857142857142857,1.0,0.19047619047619047,0.047619047619047616,,,,0.5555555555555556,,,0.08695652173913043,0.5,0.08695652173913043,,0.5652173913043478,0.7142857142857143,0.48913015873015875,0.49804999999999994,0.4729782608695652,0.015625,,,0.3382352941176471,11.524000000000001,25.207894736842103,0.29723502304147464,3.0,6.0,4.0,,3.0,2.0,2.0,,,5.0,1.0,,1.0,13.0,,,3.0,,,,2.0,3.0,2.0,0.45454545454545453,,,,,,0.6666666666666666,0.09523809523809523,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,16.0,4.0,5.0,4.0,16.0,1.0,4.0,1.0,1.0,1.0,1.0,0.45714285714285713,0.45714285714285713,1.0,1.0,0.38461538461538464,0.45714285714285713,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,True,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,23969.0,399,69,743,716,305,277,92,1459,51.0,62.0,9.0,15.0,18.0,20.0,1.0,,,,,,,76.0,123.0,,,64.0,216.0,735,12.0,22.0,36.0,26.0,36.0,,,34.0,86.0,128.0,24.0,,16.0,,3.0,15.0,23.0,3.0,5.0,54.0,10.0,28.0,1.0,18.0,58.0,81.0,39.0,120.0,,,,,14.0,22.0,44.0,137.0,53.0,24.0,86.0,305,7.0,0.8421052631578947,0.9411764705882353,,,,,0.6178861788617886,0.5454545454545454,0.7222222222222222,0.6178861788617886,0.5454545454545454,0.7222222222222222,0.5901639344262295,0.5142857142857142,0.6056338028169014,,0.024390243902439025,0.03225806451612903,24.346793349168646,0.01639344262295082,0.22568093385214008,0.12556053811659193,0.18947368421052632,0.11627906976744186,0.2159090909090909,0.12297734627831715,0.1111111111111111,0.12903225806451613,0.1509433962264151,0.24742268041237114,0.24299065420560748,0.19117647058823528,0.18518518518518517,0.5040650406504065,0.8225806451612904,0.85,0.8235294117647058,0.008130081300813009,,,,,,0.6818181818181818,0.6,0.5555555555555556,0.9,,,,0.5040650406504065,0.4785593495934959,0.4739473684210527,0.5004916666666667,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.39814814814814814,4.172357723577235,,0.4104979811574697,25.0,60.0,,12.0,8.0,8.0,7.0,5.0,6.0,8.0,5.0,3.0,10.0,24.0,2.0,17.0,27.0,,,18.0,8.0,27.0,17.0,0.36363636363636365,0.17857142857142858,0.14285714285714285,0.12903225806451613,0.08333333333333333,0.13636363636363635,0.6296296296296297,0.4878048780487805,0.4166666666666667,0.423728813559322,0.88,,,,,,,,,,3.0,2.0,8.0,,1.0,,,,,,,,4.0,3.0,0.016666666666666666,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,True,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,30542.0,509,32,950,929,402,395,116,1879,15.0,30.0,3.0,5.0,3.0,9.0,41.0,6.0,26.0,2.0,12.0,29.0,14.0,37.0,93.0,23.0,55.0,23.0,166.0,939,3.0,8.0,15.0,11.0,34.0,8.0,26.0,13.0,59.0,38.0,36.0,60.0,4.0,28.0,6.0,43.0,49.0,12.0,6.0,104.0,2.0,8.0,,12.0,33.0,46.0,10.0,56.0,18.0,7.0,11.0,3.0,8.0,19.0,47.0,35.0,11.0,9.0,59.0,402,12.0,0.5135135135135135,0.5428571428571428,0.8695652173913043,0.41818181818181815,0.3076923076923077,0.42592592592592593,0.3978494623655914,0.375,0.3235294117647059,0.4831081081081081,0.5,0.38333333333333336,0.5123456790123457,0.5357142857142857,0.42142857142857143,0.3716216216216216,0.06451612903225806,0.16666666666666666,16.85288640595903,,0.10248447204968944,0.026845637583892617,0.10084033613445378,0.017857142857142856,0.10204081632653061,0.024390243902439025,0.009900990099009901,0.024390243902439025,0.10294117647058823,0.096,0.10852713178294573,0.10465116279069768,0.09090909090909091,0.20270270270270271,0.5,0.6,0.26666666666666666,0.27702702702702703,0.17567567567567569,0.23076923076923078,0.23076923076923078,1.0,0.19594594594594594,0.4166666666666667,0.6,0.15,0.3333333333333333,0.2,0.16666666666666666,0.23333333333333334,0.5743243243243243,0.4693616438356164,0.52210625,0.4499060344827585,0.0718954248366013,0.11224489795918367,0.09036144578313253,0.35542168674698793,10.51505376344086,25.418181818181814,0.4231578947368421,4.0,22.0,18.0,3.0,6.0,4.0,25.0,1.0,5.0,11.0,4.0,2.0,9.0,12.0,1.0,6.0,,,,,,,,0.5789473684210527,0.02857142857142857,0.045454545454545456,0.030534351145038167,,0.06666666666666667,,0.14864864864864866,0.18181818181818182,0.18181818181818182,0.75,0.43902439024390244,0.45,0.6666666666666666,17.0,2.0,6.0,4.0,17.0,2.0,7.0,,2.0,,,0.5862068965517241,0.5862068965517241,0.8235294117647058,0.16666666666666666,0.42857142857142855,0.6071428571428571,,,,,,2.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,0.5,0.024390243902439025,0.16666666666666666,1.0,1.0,,,,,,,,True,
252,1610612747,Karl Malone,Karl Malone,252,LAL,18808.0,313,15,575,571,282,263,67,1146,17.0,21.0,2.0,4.0,10.0,11.0,39.0,,,,,,,35.0,76.0,,,25.0,95.0,563,3.0,8.0,10.0,16.0,29.0,,,15.0,47.0,62.0,8.0,,4.0,,1.0,25.0,30.0,3.0,5.0,65.0,6.0,13.0,,18.0,33.0,58.0,19.0,77.0,9.0,4.0,5.0,1.0,6.0,15.0,28.0,32.0,16.0,2.0,47.0,282,5.0,0.8857142857142857,0.9393939393939394,,,,,0.4605263157894737,0.375,0.5517241379310345,0.4605263157894737,0.375,0.5517241379310345,0.5277777777777778,0.5,0.618421052631579,,0.013157894736842105,,16.228748068006183,,0.15714285714285714,0.07344632768361582,0.25,0.08450704225352113,0.18085106382978725,0.07661290322580645,0.1,0.05660377358490566,0.20408163265306123,0.18823529411764706,0.09210526315789473,0.23076923076923078,0.3,0.27631578947368424,0.8095238095238095,0.8095238095238095,0.8823529411764706,0.5131578947368421,,,,,,0.5,0.5,0.3793103448275862,0.9090909090909091,,,,0.27631578947368424,0.42821184210526314,0.45884285714285705,0.4339310344827586,0.18181818181818182,0.18181818181818182,0.10526315789473684,0.49473684210526314,11.046052631578949,,0.49043478260869566,3.0,16.0,15.0,4.0,5.0,5.0,17.0,7.0,1.0,9.0,3.0,3.0,6.0,8.0,,4.0,1.0,,,,1.0,1.0,,0.6,0.4666666666666667,0.03333333333333333,0.06896551724137931,0.16666666666666666,0.02564102564102564,,0.21052631578947367,0.1875,0.1875,1.0,0.38461538461538464,0.39473684210526316,0.8666666666666667,,,,,,,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,25879.0,431,35,805,789,359,342,104,1594,36.0,50.0,4.0,7.0,13.0,20.0,72.0,1.0,8.0,,2.0,50.0,35.0,76.0,162.0,11.0,58.0,74.0,259.0,796,4.0,13.0,28.0,28.0,61.0,8.0,37.0,43.0,123.0,58.0,94.0,30.0,4.0,48.0,7.0,39.0,55.0,9.0,8.0,126.0,1.0,6.0,,11.0,24.0,42.0,7.0,49.0,20.0,10.0,10.0,6.0,10.0,28.0,30.0,95.0,32.0,15.0,123.0,359,8.0,0.3815789473684211,0.3918918918918919,0.9090909090909091,0.1896551724137931,0.21621621621621623,0.19642857142857142,0.4691358024691358,0.3076923076923077,0.45901639344262296,0.42045454545454547,0.5555555555555556,0.40816326530612246,0.4867924528301887,0.6363636363636364,0.4880952380952381,0.2636363636363636,0.043209876543209874,0.06,31.952017448200653,,0.08823529411764706,0.023622047244094488,0.10576923076923077,0.01,0.09308510638297872,0.01977401129943503,0.036585365853658534,0.013888888888888888,0.07142857142857142,0.10091743119266056,0.08411214953271028,0.0945945945945946,0.13333333333333333,0.22727272727272727,0.72,0.7659574468085106,0.4444444444444444,0.32727272727272727,0.03636363636363636,0.125,0.125,1.0,0.22727272727272727,0.3888888888888889,0.5714285714285714,0.20408163265306123,0.65,0.02040816326530612,,0.35714285714285715,0.4909090909090909,0.45731077981651375,0.522059090909091,0.45971614583333337,0.132,0.16753926701570682,0.10810810810810811,0.4749034749034749,10.34135802469136,26.739655172413794,0.44596273291925465,20.0,40.0,20.0,8.0,16.0,12.0,22.0,7.0,4.0,18.0,10.0,4.0,10.0,5.0,1.0,3.0,6.0,,,1.0,5.0,6.0,5.0,0.6428571428571429,0.25925925925925924,0.01818181818181818,0.017094017094017096,,0.03361344537815126,0.8333333333333334,0.18181818181818182,0.5,0.5263157894736842,0.3,0.2777777777777778,0.2857142857142857,0.35,10.0,3.0,8.0,5.0,10.0,4.0,8.0,2.0,1.0,1.0,,0.2,0.20408163265306123,0.9,0.16666666666666666,0.22857142857142856,0.20833333333333334,0.01694915254237288,,,0.05,0.25,2.0,3.0,4.0,3.0,2.0,,,1.0,0.8,0.027777777777777776,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.017241379310344827,0.02,0.5,1.0,True,
56,1610612747,Gary Payton,Gary Payton,56,LAL,12793.0,213,4,414,406,233,207,46,820,9.0,14.0,1.0,1.0,4.0,7.0,8.0,,2.0,,2.0,14.0,7.0,13.0,32.0,3.0,16.0,5.0,40.0,415,2.0,5.0,5.0,6.0,17.0,1.0,9.0,4.0,19.0,12.0,14.0,9.0,2.0,14.0,2.0,23.0,32.0,6.0,8.0,73.0,3.0,5.0,,1.0,13.0,14.0,8.0,22.0,4.0,2.0,2.0,,3.0,8.0,15.0,6.0,2.0,1.0,19.0,233,7.0,0.46153846153846156,0.5,1.0,0.1875,0.1111111111111111,0.1875,0.40625,0.4,0.35294117647058826,0.3645833333333333,0.4,0.28846153846153844,0.39215686274509803,0.4166666666666667,0.3392857142857143,0.3333333333333333,0.0625,0.14285714285714285,12.770562770562771,,0.09420289855072464,0.04310344827586207,0.015151515151515152,0.0625,0.06862745098039216,0.04878048780487805,0.05128205128205128,0.08823529411764706,,0.14545454545454545,0.09615384615384616,,0.04,0.2916666666666667,0.6428571428571429,0.75,0.6666666666666666,0.16666666666666666,0.041666666666666664,,,,0.2916666666666667,0.2,1.0,0.2692307692307692,0.5714285714285714,0.07692307692307693,,0.2692307692307692,0.625,0.4589072916666666,0.302425,0.4188903846153846,0.04,0.058823529411764705,0.125,0.475,6.628125,24.900000000000002,0.5628019323671497,4.0,10.0,,1.0,9.0,7.0,9.0,,1.0,5.0,2.0,1.0,5.0,5.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,0.625,,0.07407407407407407,0.02,,0.045454545454545456,0.5,0.20833333333333334,0.4,0.4,,,,,3.0,,1.0,,3.0,2.0,3.0,1.0,2.0,,,0.21428571428571427,0.21428571428571427,1.0,,0.14285714285714285,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,5969.0,99,9,194,190,80,101,23,384,5.0,11.0,,,2.0,3.0,1.0,,1.0,,1.0,5.0,1.0,5.0,13.0,3.0,6.0,5.0,24.0,195,,,,2.0,4.0,1.0,2.0,5.0,12.0,4.0,6.0,9.0,,5.0,1.0,12.0,18.0,2.0,1.0,42.0,1.0,2.0,1.0,1.0,7.0,11.0,4.0,15.0,6.0,2.0,4.0,1.0,4.0,11.0,16.0,6.0,,3.0,12.0,80,4.0,0.4,0.4,1.0,0.5,0.5,0.5,0.38461538461538464,,0.5,0.5,,0.5833333333333334,0.5454545454545454,,0.6666666666666666,0.3157894736842105,0.07692307692307693,0.09090909090909091,15.137614678899082,0.1111111111111111,0.11864406779661017,0.03333333333333333,0.05,0.05,0.10126582278481013,0.0375,0.05,0.07692307692307693,0.15384615384615385,0.09523809523809523,0.12,0.058823529411764705,,0.5789473684210527,0.45454545454545453,0.5,0.4,0.05263157894736842,0.05263157894736842,,,,0.2631578947368421,,,0.5,0.6666666666666666,0.16666666666666666,,0.16666666666666666,0.8947368421052632,0.5515184210526316,,0.5572416666666667,,,,0.5,2.330769230769231,25.066666666666666,0.41237113402061853,,1.0,,,6.0,5.0,9.0,3.0,,7.0,,1.0,3.0,6.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,0.6363636363636364,0.25,0.05263157894736842,,,,0.5,0.05263157894736842,,,,,,,3.0,,1.0,,3.0,1.0,7.0,1.0,1.0,,,0.6,0.6,1.0,,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,True,
296,1610612747,Rick Fox,Rick Fox,296,LAL,2852.0,48,-21,93,92,39,41,11,185,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,1.0,2.0,,13.0,99,1.0,1.0,5.0,3.0,3.0,1.0,1.0,,9.0,8.0,2.0,3.0,2.0,1.0,1.0,6.0,6.0,1.0,2.0,12.0,,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,2.0,,1.0,1.0,5.0,8.0,,,,9.0,39,1.0,0.8,1.0,1.0,0.5,1.0,0.5,0.8333333333333334,1.0,1.0,0.8125,1.25,1.125,0.8125,1.25,1.125,0.25,0.16666666666666666,0.2,12.5,0.16666666666666666,0.041666666666666664,0.02857142857142857,0.07142857142857142,,0.05263157894736842,0.023255813953488372,,,,,0.07692307692307693,0.08333333333333333,,0.625,0.8,1.0,0.75,0.125,0.125,1.0,1.0,1.0,0.125,0.5,1.0,0.5,1.0,0.25,1.0,,0.875,0.58070625,0.58655,0.6308,,,0.38461538461538464,0.6923076923076923,3.6333333333333333,24.450000000000003,0.41935483870967744,,,1.0,,,,3.0,2.0,,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.8,0.4,0.1,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,0.5,,,1.0,,,,,1.0,1.0,True,
