EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,ThreePtAssists,Arc3Assists,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,BlockedShortMidRange,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffArc3ReboundPct,on,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,OffFTReboundPct,PenaltyCorner3FGM,PtsUnassisted3s,HeaveMakes,LongMidRangePctBlocked,PenaltyCorner3Accuracy,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,3SecondViolations
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,211.0,4,-5,6,8,6,8,14,1,1,8,1.0,1.0,1.0,1.0,2.0,1,6,16.666666666666668,1.0,0.4056,0.4056,15.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,3677.0,61,15,110,111,59,63,221,1,8,101,5.0,2.0,2.0,1.0,4.0,1,59,10.606060606060606,0.125,0.5413124999999999,0.5448000000000001,2.775,0.5363636363636364,17.0,3.0,6.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,12.0,2.0,3.0,4.0,3.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,11.0,1.0,15.0,5.0,20.0,3.0,3.0,14.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,7.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666,0.6,0.4,0.6666666666666666,0.4375,0.3333333333333333,0.2558139534883721,0.08333333333333333,0.25,0.2,0.2545454545454545,0.09433962264150944,0.07142857142857142,0.14285714285714285,0.05,0.5,0.13333333333333333,0.3076923076923077,0.3333333333333333,0.14285714285714285,0.4,1.0,0.75,0.5,0.5,0.3333333333333333,0.125,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.5,0.75,0.5568,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,5702.0,95,15,176,169,96,71,345,13,36,156,12.0,7.0,7.0,,14.0,3,96,29.85074626865672,0.325,0.483035,0.4783766666666666,8.81111111111111,0.5454545454545454,22.0,8.0,14.0,2.0,3.0,2.0,3.0,9.0,7.0,20.0,15.0,58.0,2.0,6.0,7.0,7.0,12.0,29.0,20.0,20.0,,4.0,,4.0,2.0,8.0,1.0,11.0,4.0,15.0,4.0,2.0,19.0,3.0,6.0,,,,,,,29.0,,0.5,0.5,0.5555555555555556,0.3333333333333333,0.5833333333333334,0.5375,0.3333333333333333,0.5666666666666667,0.5833333333333334,0.4375,0.6363636363636364,0.25,0.12307692307692308,0.0547945205479452,0.10526315789473684,,0.11904761904761904,0.05,,0.07407407407407407,0.09090909090909091,,0.21052631578947367,0.09090909090909091,0.08333333333333333,0.2,,,0.35,0.5714285714285714,0.6666666666666666,0.75,0.225,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.5,0.6666666666666666,0.2,0.6666666666666666,0.45,0.48996666666666666,0.07142857142857142,0.07894736842105263,0.1206896551724138,0.5,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,9.0,5.0,3.0,1.0,4.0,12.0,6.0,1.0,2.0,1.0,2.0,1.0,0.25,0.3333333333333333,0.25,0.1,0.1111111111111111,0.14285714285714285,0.2222222222222222,0.75,0.13333333333333333,0.5555555555555556,0.7142857142857143,0.4,0.05,0.05,0.5,0.5,1.0,1.0,0.13333333333333333,0.06666666666666667,1.0,0.5,25.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,3225.0,54,-8,94,95,45,31,189,4,11,90,5.0,2.0,3.0,,7.0,12,45,20.909090909090907,0.25,0.4663562499999999,0.40803333333333325,8.381818181818183,0.4787234042553192,15.0,2.0,6.0,,,1.0,2.0,1.0,,2.0,5.0,12.0,,,,1.0,4.0,6.0,,4.0,,,,,1.0,6.0,1.0,8.0,,8.0,2.0,,6.0,2.0,1.0,1.0,,1.0,1.0,,,6.0,1.0,,,0.18181818181818182,,0.2,0.21875,,0.16666666666666666,0.3157894736842105,,0.375,0.3333333333333333,0.17647058823529413,,0.08333333333333333,,0.15217391304347827,,,,,,0.09090909090909091,0.3333333333333333,0.14285714285714285,0.1111111111111111,,,0.375,0.3333333333333333,0.4,,0.0625,,,,,,0.3333333333333333,0.5,0.6875,,0.1111111111111111,0.15384615384615385,,0.5,,4.0,,,1.0,,1.0,1.0,5.0,,,1.0,3.0,1.0,,1.0,2.0,,2.0,3.0,2.0,1.0,,1.0,4.0,2.0,,1.0,,,1.0,0.2,,0.2,0.3125,0.09090909090909091,0.16666666666666666,,0.75,,,,,0.25,0.0625,,,,,,0.16666666666666666,,,24.18,1.0,1.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,7538.0,126,-3,225,223,111,88,448,9,35,208,17.0,9.0,10.0,,21.0,28,111,20.30651340996169,0.2571428571428571,0.41201428571428567,0.40997647058823533,9.659999999999998,0.49333333333333335,29.0,3.0,10.0,1.0,4.0,2.0,5.0,16.0,3.0,10.0,10.0,30.0,1.0,7.0,6.0,5.0,4.0,14.0,18.0,2.0,2.0,1.0,,10.0,1.0,13.0,1.0,15.0,10.0,25.0,6.0,5.0,18.0,7.0,2.0,9.0,7.0,1.0,9.0,8.0,,14.0,5.0,0.9,1.0,0.2857142857142857,0.14285714285714285,0.29411764705882354,0.2857142857142857,0.14285714285714285,0.29411764705882354,0.3409090909090909,0.3,0.3333333333333333,0.16666666666666666,0.1625,0.10526315789473684,0.03571428571428571,,0.12962962962962962,0.09174311926605505,0.16129032258064516,0.125,0.03125,,0.20833333333333334,0.08333333333333333,0.1875,0.0625,,0.8888888888888888,0.2857142857142857,0.3,0.375,0.6666666666666666,0.45714285714285713,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.25,0.29411764705882354,0.4,0.2857142857142857,0.47805714285714285,0.16666666666666666,0.16666666666666666,0.2,0.4666666666666667,4.0,,,,,,,,,4.0,,,,,,4.0,8.0,,1.0,3.0,1.0,6.0,,2.0,9.0,3.0,,3.0,,,,,,,,0.11428571428571428,0.2,0.125,0.3333333333333333,,0.25,0.2857142857142857,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,13.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2229,1610612765,Mike James,Mike James,2229,DET,1416.0,24,5,37,42,12,14,79,1,1,39,,1.0,2.0,,5.0,2,12,12.765957446808512,0.3333333333333333,0.48890000000000006,0.46215,17.4,0.32432432432432434,5.0,,,,,,,,,,,6.0,,,,,,3.0,,,,1.0,,2.0,1.0,1.0,,2.0,2.0,4.0,1.0,,2.0,1.0,,,,,,,,3.0,,,,,,,1.0,,1.5,0.75,,1.5,,0.07692307692307693,0.15384615384615385,0.14285714285714285,,0.1,0.13333333333333333,,0.5,0.16666666666666666,,,0.25,,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,0.25,0.5,,0.5,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,6.0,1.0,1.0,,,,1.0,2.0,2.0,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,1.0,1.0,1.0,24.3,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,4711.0,79,-5,141,138,71,60,279,4,10,128,5.0,4.0,6.0,3.0,14.0,3,71,15.625,0.26666666666666666,0.5195933333333334,0.54034375,7.85,0.5035460992907801,15.0,4.0,5.0,,,2.0,3.0,1.0,,4.0,13.0,24.0,,,3.0,2.0,9.0,16.0,2.0,6.0,,,,1.0,1.0,3.0,,4.0,1.0,5.0,3.0,2.0,14.0,3.0,4.0,,,,,,,16.0,,0.25,0.25,0.4,,0.4,0.36666666666666664,1.5,0.4375,0.5476190476190477,1.5,0.625,,0.06,0.015384615384615385,0.058823529411764705,,0.05970149253731343,0.013333333333333334,,,0.047619047619047616,,0.07692307692307693,0.06666666666666667,0.045454545454545456,,0.1111111111111111,,0.3333333333333333,0.8,0.8,0.25,0.06666666666666667,,,,,,0.375,0.6666666666666666,0.6666666666666666,0.5865,0.17647058823529413,0.25,0.125,0.6666666666666666,,,,1.0,5.0,1.0,3.0,1.0,5.0,,1.0,3.0,3.0,5.0,1.0,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,5.0,3.0,,,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.3333333333333333,,,,0.2,0.1,,,,,0.3333333333333333,0.2,0.2,1.0,,,0.375,0.3333333333333333,0.2,25.68,,2.0,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,1820.0,30,-3,57,56,24,16,113,1,7,53,4.0,1.0,1.0,,2.0,2,24,17.1875,0.125,0.45475,0.425075,7.714285714285715,0.42105263157894735,5.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,,3.0,2.0,11.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,,,1.0,,3.0,,3.0,1.0,4.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,4.0,,0.3333333333333333,0.5,0.42857142857142855,1.0,0.25,0.5625,1.0,0.25,0.6111111111111112,1.0,0.4,,0.16666666666666666,0.047619047619047616,,,0.1111111111111111,0.041666666666666664,0.14285714285714285,,,,0.2,0.16666666666666666,0.14285714285714285,,,1.0,0.25,1.0,1.0,0.5,0.5,,,,1.0,1.0,0.25,1.0,0.375,0.59185,,,0.36363636363636365,0.36363636363636365,1.0,,,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,2.0,,,2.0,1.0,,,,,1.0,1.0,,1.0,0.125,0.14285714285714285,,0.25,,,0.25,0.3333333333333333,,,0.125,1.0,1.0,1.0,0.5,,,,1.0,25.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,1499.0,25,-13,44,40,21,6,84,2,5,39,3.0,1.0,1.0,,2.0,4,21,19.607843137254903,0.2857142857142857,0.41411428571428566,0.42375,10.4,0.4772727272727273,7.0,,,,,,,3.0,,1.0,3.0,5.0,,,,1.0,1.0,3.0,2.0,,,,,1.0,4.0,2.0,,6.0,1.0,7.0,1.0,1.0,3.0,2.0,,,,,,,,3.0,,1.0,1.0,0.2,,0.3333333333333333,0.14285714285714285,,0.25,0.3125,,0.375,,0.16666666666666666,0.05,0.5714285714285714,,0.3157894736842105,0.04,,0.125,,,,0.6666666666666666,,0.3333333333333333,0.75,,,,,,0.42857142857142855,,,,,,,,0.2857142857142857,,0.25,0.3333333333333333,,0.6,1.0,,,,2.0,,1.0,,2.0,,,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,0.2857142857142857,,,,0.5,,0.3333333333333333,0.3333333333333333,1.0,,0.2857142857142857,,,,,,0.25,,,26.2,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,4174.0,70,1,123,123,56,52,246,4,14,108,5.0,5.0,6.0,1.0,13.0,5,56,16.42857142857143,0.25,0.48105000000000003,0.5416399999999999,7.8999999999999995,0.45528455284552843,13.0,3.0,6.0,,1.0,2.0,4.0,4.0,,4.0,9.0,20.0,,2.0,3.0,2.0,6.0,10.0,6.0,2.0,,3.0,,4.0,3.0,7.0,,10.0,4.0,14.0,2.0,,14.0,6.0,1.0,1.0,1.0,,1.0,1.0,,10.0,1.0,0.75,0.75,0.2857142857142857,,0.4,0.34375,0.5,0.4,0.43478260869565216,0.5,0.5,,0.15555555555555556,0.07272727272727272,0.17647058823529413,,0.16129032258064516,0.06451612903225806,,0.05555555555555555,0.15789473684210525,,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.3,,1.0,0.375,0.5,0.5,1.0,0.25,,,,0.3333333333333333,,0.8,0.5,0.5,0.5136666666666666,0.2727272727272727,0.3,0.15,0.5,1.0,1.0,,,1.0,,,1.0,2.0,,,,3.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,0.5,,0.5,0.125,,,,,0.09090909090909091,0.25,0.25,,0.0625,0.0625,,,,,,,,,24.25,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,True,,,,,,,,,,,,,,,,
