EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,Travels,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,on,Blocked3s,BlockedCorner3
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,12905.0,215.0,-32.0,398,403.0,35,44.0,58.0,801,19.0,35.0,6.0,9.0,5.0,20.0,6.0,11.0,30.0,66.0,15.0,75,406.0,8.0,13.0,6.0,22.0,1.0,3.0,5.0,7.0,28.0,32.0,12.0,5.0,16.0,3.0,19.0,1.0,2.0,5.0,1.0,10.0,41.0,4.0,17.0,4.0,27.0,3.0,34.0,21.0,55.0,3.0,4.0,2.0,2.0,8.0,6.0,5.0,1.0,2.0,13.0,1.0,2.0,14.0,30.0,7.0,3.0,19.0,1.0,8.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,7.0,35,0.4666666666666667,0.5833333333333334,0.45454545454545453,0.6153846153846154,0.3333333333333333,0.45454545454545453,0.6153846153846154,0.3333333333333333,0.5,0.6875,0.5833333333333334,0.07575757575757576,0.11428571428571428,0.05,18.843683083511777,0.6153846153846154,0.5,0.15428571428571428,0.09392265193370165,0.08695652173913043,0.09523809523809523,0.14027149321266968,0.09417040358744394,0.13559322033898305,0.046511627906976744,0.08860759493670886,0.07407407407407407,0.13333333333333333,0.1794871794871795,0.12280701754385964,0.16455696202531644,0.26666666666666666,0.1,0.75,0.5303030303030303,0.5428571428571428,0.6129032258064516,0.42105263157894735,0.30303030303030304,0.25,0.2631578947368421,0.16666666666666666,0.5454545454545454,0.5454545454545454,1.0,0.6923076923076923,0.6666666666666666,0.5303030303030303,0.47443333333333326,0.5007666666666667,0.3402,0.1095890410958904,0.1095890410958904,0.29333333333333333,0.09333333333333334,5.592424242424242,0.08793969849246232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,26867.0,448.0,9.0,873,875.0,235,204.0,107.0,1748,19.0,39.0,2.0,2.0,8.0,20.0,21.0,60.0,48.0,119.0,39.0,198,881.0,6.0,11.0,2.0,26.0,12.0,34.0,25.0,64.0,40.0,56.0,2.0,15.0,66.0,10.0,76.0,5.0,5.0,30.0,4.0,32.0,162.0,1.0,7.0,9.0,27.0,2.0,38.0,8.0,46.0,2.0,19.0,9.0,10.0,14.0,9.0,14.0,3.0,5.0,28.0,4.0,6.0,16.0,35.0,1.0,4.0,46.0,1.0,17.0,6.0,5.0,2.0,2.0,5.0,3.0,,64.0,235,0.4166666666666667,0.425531914893617,0.40336134453781514,0.5454545454545454,0.35294117647058826,0.47604790419161674,0.631578947368421,0.43333333333333335,0.5211640211640212,0.65,0.5526315789473685,0.12605042016806722,0.28205128205128205,0.15,21.8970736629667,0.5,0.07142857142857142,0.0743801652892562,0.021021021021021023,0.09278350515463918,0.010526315789473684,0.0782608695652174,0.018691588785046728,0.02830188679245283,0.012658227848101266,0.02027027027027027,,0.02631578947368421,0.046296296296296294,0.05454545454545454,0.1103448275862069,0.13333333333333333,0.024390243902439025,0.6,0.23353293413173654,0.48717948717948717,0.6785714285714286,0.3157894736842105,0.11976047904191617,0.4,0.47058823529411764,0.3592814371257485,0.35,0.3559322033898305,0.5238095238095238,0.10526315789473684,1.0,0.5209580838323353,0.492312874251497,0.485409375,0.45406111111111114,0.09289617486338798,0.1259259259259259,0.13131313131313133,0.32323232323232326,10.93109243697479,0.26918671248568155,4.0,9.0,8.0,15.0,1.0,2.0,1.0,2.0,13.0,33.0,3.0,6.0,4.0,9.0,21.0,48.0,4.0,8.0,5.0,11.0,57.0,6.0,33.0,13.0,5.0,1.0,1.0,4.0,0.9047619047619048,0.4375,0.5,0.45454545454545453,0.4375,0.2874251497005988,0.016666666666666666,0.07462686567164178,0.375,0.08982035928143713,0.5333333333333333,0.5333333333333333,1.0,0.19760479041916168,0.3939393939393939,0.3939393939393939,0.8461538461538461,0.5,0.10526315789473684,0.5,1.0,0.3157894736842105,0.5,1.0,0.2,0.4444444444444444,0.044444444444444446,0.5,0.2,0.4444444444444444,0.3939393939393939,24.45625,,,,,,,,,,,,,,,True,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,18811.0,314.0,19.0,618,616.0,243,198.0,74.0,1234,20.0,28.0,6.0,9.0,4.0,13.0,15.0,30.0,39.0,71.0,24.0,105,623.0,7.0,10.0,3.0,17.0,13.0,24.0,17.0,46.0,62.0,16.0,10.0,6.0,20.0,13.0,33.0,9.0,4.0,10.0,3.0,7.0,79.0,8.0,19.0,9.0,48.0,10.0,67.0,27.0,94.0,,7.0,3.0,4.0,10.0,10.0,6.0,2.0,,16.0,3.0,7.0,21.0,42.0,4.0,2.0,40.0,2.0,12.0,9.0,8.0,7.0,1.0,8.0,5.0,,46.0,243,0.7948717948717948,0.9117647058823529,0.5492957746478874,0.7,0.5416666666666666,0.525974025974026,0.6363636363636364,0.5,0.546875,0.53125,0.5609756097560976,0.08450704225352113,0.10714285714285714,0.23076923076923078,15.977175463623396,0.625,0.45454545454545453,0.1991701244813278,0.08296943231441048,0.140625,0.11267605633802817,0.18688524590163935,0.09,0.07142857142857142,0.08163265306122448,0.09090909090909091,0.09090909090909091,0.14814814814814814,0.19402985074626866,0.20987654320987653,0.1935483870967742,0.17647058823529413,,0.625,0.36363636363636365,0.7142857142857143,0.8,0.65,0.16883116883116883,0.3076923076923077,0.4,0.38961038961038963,0.5,0.5,1.0,0.8181818181818182,0.6666666666666666,0.44155844155844154,0.4609203947368421,0.5270777777777779,0.4702803571428572,0.13793103448275862,0.14814814814814814,0.1619047619047619,0.4380952380952381,9.01549295774648,0.3932038834951456,6.0,9.0,1.0,1.0,,,1.0,1.0,,5.0,,1.0,,4.0,1.0,6.0,,1.0,1.0,5.0,3.0,,4.0,,,,,5.0,1.0,0.16666666666666666,,0.2,0.2,0.07792207792207792,,0.1276595744680851,0.75,0.012987012987012988,1.0,1.0,1.0,0.06493506493506493,,,,0.16666666666666666,,,,0.09090909090909091,,,0.3103448275862069,0.6666666666666666,0.034482758620689655,1.0,0.13793103448275862,,,30.266666666666662,1.0,1.0,,,,,,,,,,,,,True,,
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,1529.0,25.0,-2.0,46,45.0,7,15.0,5.0,91,1.0,2.0,,,1.0,2.0,1.0,3.0,3.0,7.0,,9,42.0,1.0,1.0,,2.0,,,,,4.0,2.0,,,1.0,,1.0,,,1.0,,,2.0,,,2.0,1.0,,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,7,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,,0.45,1.0,,0.45,1.0,,,,,19.23076923076923,,,0.05,,1.0,,0.13636363636363635,,,,,,,,,0.08333333333333333,,,,0.2,0.5,0.5,1.0,0.2,0.5,0.5,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.467175,0.3904,,,,0.2222222222222222,,10.728571428571428,0.15217391304347827,,,1.0,3.0,,,,,,,,,,,1.0,3.0,,,,,3.0,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.3,,1.0,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,23.099999999999998,,,,,,,,,,,,,,,True,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,31003.0,517.0,-10.0,1000,1002.0,291,262.0,128.0,2002,25.0,49.0,4.0,9.0,4.0,22.0,24.0,54.0,53.0,125.0,35.0,210,1021.0,8.0,16.0,3.0,25.0,14.0,31.0,15.0,70.0,60.0,46.0,8.0,17.0,11.0,7.0,18.0,5.0,2.0,3.0,2.0,6.0,43.0,2.0,13.0,15.0,50.0,4.0,69.0,15.0,84.0,2.0,22.0,13.0,9.0,12.0,8.0,2.0,,4.0,14.0,2.0,4.0,10.0,26.0,1.0,1.0,39.0,3.0,13.0,3.0,3.0,2.0,1.0,3.0,1.0,,70.0,291,0.5660377358490566,0.6122448979591837,0.424,0.5,0.45161290322580644,0.44191919191919193,0.44,0.5288461538461539,0.476303317535545,0.44,0.5789473684210527,0.136,0.20408163265306123,0.2727272727272727,19.582245430809397,0.8571428571428571,0.125,0.12165450121654502,0.03291139240506329,0.13761467889908258,0.018018018018018018,0.125,0.029644268774703556,0.048,0.021505376344086023,0.02824858757062147,0.014705882352941176,0.023255813953488372,0.05982905982905983,0.140625,0.15060240963855423,0.14705882352941177,0.019801980198019802,0.3333333333333333,0.2474747474747475,0.5102040816326531,0.6410256410256411,0.72,0.1111111111111111,0.18181818181818182,0.25,0.2727272727272727,0.4444444444444444,0.4528301886792453,0.4166666666666667,0.36,0.4444444444444444,0.6161616161616161,0.5065413705583756,0.4774857142857143,0.4858990196078431,0.0673076923076923,0.0962962962962963,0.11904761904761904,0.3333333333333333,9.516,0.291,7.0,12.0,5.0,21.0,,4.0,1.0,4.0,18.0,52.0,2.0,5.0,8.0,17.0,23.0,73.0,2.0,9.0,9.0,21.0,66.0,3.0,52.0,18.0,,9.0,,6.0,0.9565217391304348,0.3150684931506849,0.2222222222222222,0.42857142857142855,0.3150684931506849,0.3686868686868687,0.018518518518518517,0.13333333333333333,0.5,0.10606060606060606,0.23809523809523808,0.23809523809523808,1.0,0.26262626262626265,0.34615384615384615,0.35294117647058826,0.9444444444444444,0.25,0.16,,,0.2,0.4,0.5,0.23076923076923078,0.5833333333333334,0.07692307692307693,0.25,0.3269230769230769,0.47058823529411764,0.34615384615384615,24.489041095890414,,,1.0,1.0,1.0,1.0,1.0,0.0136986301369863,0.019230769230769232,0.0136986301369863,,,,,True,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,10488.0,175.0,-2.0,323,334.0,105,129.0,49.0,657,2.0,8.0,,1.0,2.0,2.0,2.0,15.0,6.0,25.0,3.0,30,322.0,,1.0,1.0,1.0,1.0,5.0,3.0,5.0,8.0,4.0,,4.0,12.0,,12.0,,,5.0,2.0,5.0,24.0,,7.0,2.0,14.0,1.0,17.0,7.0,24.0,,11.0,7.0,4.0,6.0,4.0,4.0,1.0,2.0,10.0,,3.0,7.0,18.0,,2.0,4.0,,1.0,1.0,2.0,1.0,,2.0,2.0,,5.0,105,0.6666666666666666,0.6666666666666666,0.24,,0.2,0.29347826086956524,,0.0625,0.3125,0.1,0.1388888888888889,0.16,0.5,,15.025906735751295,0.6,0.08333333333333333,0.1,0.051094890510948905,0.0625,,0.09302325581395349,0.0374331550802139,,0.06060606060606061,0.07575757575757576,,,0.13157894736842105,0.09803921568627451,0.0784313725490196,0.08333333333333333,,1.0,0.17391304347826086,0.25,0.5,0.5,0.043478260869565216,1.0,1.0,0.32608695652173914,0.13333333333333333,0.13333333333333333,1.0,0.25,,0.6304347826086957,0.49919456521739136,0.5413125,0.51026875,0.02127659574468085,0.038461538461538464,0.03333333333333333,0.16666666666666666,12.384,0.32507739938080493,,,1.0,12.0,,1.0,,8.0,4.0,9.0,,2.0,,3.0,5.0,21.0,,3.0,,11.0,15.0,,9.0,4.0,,,1.0,2.0,1.0,0.23809523809523808,,,0.23809523809523808,0.45652173913043476,,0.05,0.5,0.2608695652173913,0.08333333333333333,0.09090909090909091,1.0,0.1956521739130435,0.4444444444444444,0.4444444444444444,1.0,,0.25,,,0.5,,,,,0.5,,0.1875,,0.4444444444444444,23.823809523809523,,,1.0,,,,,0.047619047619047616,,,0.08333333333333333,,,,True,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,24389.0,406.0,-27.0,794,794.0,245,191.0,102.0,1588,21.0,41.0,5.0,9.0,2.0,6.0,15.0,48.0,38.0,95.0,36.0,148,837.0,6.0,12.0,8.0,26.0,7.0,17.0,23.0,49.0,42.0,34.0,4.0,4.0,27.0,16.0,43.0,10.0,6.0,16.0,2.0,9.0,102.0,3.0,13.0,9.0,40.0,1.0,50.0,17.0,67.0,2.0,19.0,13.0,6.0,10.0,6.0,10.0,,4.0,20.0,1.0,5.0,5.0,32.0,4.0,3.0,43.0,4.0,13.0,9.0,4.0,3.0,1.0,4.0,1.0,,49.0,245,0.5526315789473685,0.5833333333333334,0.4,0.5,0.4117647058823529,0.45161290322580644,0.5625,0.4642857142857143,0.5174825174825175,0.6842105263157895,0.5975609756097561,0.042105263157894736,0.0975609756097561,,17.81420765027322,0.5,0.041666666666666664,0.12422360248447205,0.04100946372239748,0.10112359550561797,0.037037037037037035,0.1192214111922141,0.04020100502512563,0.0380952380952381,0.05263157894736842,0.03676470588235294,0.041666666666666664,0.030303030303030304,0.10638297872340426,0.13541666666666666,0.12878787878787878,0.038461538461538464,0.029411764705882353,0.25,0.33064516129032256,0.5121951219512195,0.5675675675675675,0.47619047619047616,0.04838709677419355,0.3333333333333333,0.3333333333333333,0.3870967741935484,0.3125,0.3125,0.7333333333333333,0.5625,0.5555555555555556,0.5645161290322581,0.5038085365853658,0.5484321428571429,0.47973888888888894,0.1044776119402985,0.125,0.17567567567567569,0.3310810810810811,10.204210526315789,0.30856423173803527,5.0,9.0,7.0,14.0,1.0,2.0,2.0,4.0,5.0,15.0,1.0,2.0,2.0,7.0,12.0,29.0,2.0,4.0,4.0,11.0,30.0,6.0,14.0,5.0,5.0,,,10.0,0.8333333333333334,0.41379310344827586,0.5,0.36363636363636365,0.42857142857142855,0.23387096774193547,,0.12698412698412698,,0.11290322580645161,0.5,0.5,1.0,0.12096774193548387,0.3333333333333333,0.3333333333333333,0.6,0.2,0.125,0.5,1.0,0.125,0.5,,0.32142857142857145,0.5555555555555556,0.14285714285714285,0.5,0.25,0.2857142857142857,0.35714285714285715,25.458620689655174,1.0,1.0,,,,1.0,,,,0.03333333333333333,,1.0,1.0,0.04,True,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,25213.0,420.0,-4.0,827,816.0,253,210.0,96.0,1643,36.0,64.0,5.0,12.0,18.0,51.0,30.0,70.0,84.0,185.0,37.0,208,845.0,8.0,21.0,4.0,20.0,24.0,47.0,19.0,67.0,108.0,60.0,8.0,13.0,31.0,10.0,41.0,6.0,4.0,15.0,3.0,13.0,92.0,1.0,21.0,14.0,48.0,7.0,69.0,22.0,91.0,4.0,14.0,6.0,8.0,16.0,10.0,19.0,,6.0,35.0,2.0,7.0,16.0,31.0,3.0,4.0,61.0,3.0,27.0,5.0,10.0,8.0,1.0,10.0,5.0,1.0,67.0,253,0.6428571428571429,0.675,0.4540540540540541,0.38095238095238093,0.5106382978723404,0.4523809523809524,0.36363636363636365,0.4897959183673469,0.47706422018348627,0.4,0.5153846153846153,0.07027027027027027,0.171875,0.0392156862745098,26.972281449893387,0.45714285714285713,0.25925925925925924,0.14328358208955225,0.0670926517571885,0.15217391304347827,0.011904761904761904,0.1451990632318501,0.055415617128463476,0.10309278350515463,0.06493506493506493,0.04316546762589928,,0.030303030303030304,0.08823529411764706,0.16842105263157894,0.16666666666666666,0.06666666666666667,0.044444444444444446,0.5,0.3386243386243386,0.5625,0.6792452830188679,0.5555555555555556,0.2698412698412698,0.35294117647058826,0.3673469387755102,0.37037037037037035,0.42857142857142855,0.42857142857142855,0.9,0.5454545454545454,0.4166666666666667,0.35978835978835977,0.4537925925925927,0.48263249999999996,0.4354989795918368,0.1267605633802817,0.1291866028708134,0.09615384615384616,0.32211538461538464,9.125945945945945,0.3059250302297461,9.0,14.0,,,,,,,1.0,4.0,,1.0,,2.0,1.0,4.0,,1.0,,2.0,3.0,,4.0,1.0,6.0,,1.0,4.0,1.0,0.25,,,0.25,0.021164021164021163,,0.1935483870967742,0.3888888888888889,,,,,0.021164021164021163,0.25,0.25,1.0,0.2,,,,0.045454545454545456,,,0.2857142857142857,0.6428571428571429,,,0.04081632653061224,,0.25,24.25,,6.0,,1.0,,,,,,,,,,,True,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,3579.0,60.0,-1.0,113,118.0,36,50.0,19.0,231,8.0,11.0,,1.0,1.0,3.0,,,9.0,14.0,6.0,24,117.0,,2.0,2.0,2.0,2.0,3.0,2.0,6.0,16.0,2.0,,2.0,1.0,,1.0,,,,,1.0,2.0,2.0,2.0,,4.0,1.0,5.0,4.0,9.0,,,,,,,2.0,,,2.0,1.0,1.0,1.0,11.0,1.0,1.0,6.0,,3.0,,1.0,1.0,,1.0,,,6.0,36,0.8888888888888888,0.8888888888888888,0.6428571428571429,,0.6666666666666666,0.6428571428571429,,0.6666666666666666,0.7058823529411765,0.3333333333333333,0.75,0.14285714285714285,0.09090909090909091,0.3333333333333333,13.970588235294116,,0.14285714285714285,0.08888888888888889,0.043478260869565216,,0.13333333333333333,0.06896551724137931,0.06557377049180328,0.058823529411764705,,0.058823529411764705,0.1,0.2,0.21428571428571427,0.05555555555555555,,,,,0.7857142857142857,0.7272727272727273,0.8,1.0,0.21428571428571427,0.3333333333333333,0.5,,,,,0.5,,0.7857142857142857,0.5789,0.55355,0.5769333333333333,0.17647058823529413,0.17647058823529413,0.08333333333333333,0.25,1.3142857142857143,0.3185840707964602,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,True,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,13.0,,,1,,1,,,1,,,,,,,,,,,2.0,2,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,2.0,1,,,,,,,,,1.0,,1.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
