EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Travels,Offensive Fouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Defensive 3 Seconds Violations,on,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,3SecondViolations
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,2218.0,37,-10,62,68,18,23,10,130,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5,1.0,6.0,59,2.0,1.0,2,1.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,7.0,1.0,2.0,18,1.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,9.333333333333334,0.034482758620689655,0.16666666666666666,0.02564102564102564,0.12121212121212122,0.25,0.2,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5350583333333333,0.5766,0.5661166666666667,0.3333333333333333,3.28,25.3,0.2903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,12758.0,213,56,387,379,171,155,61,766,15.0,33.0,15.0,5.0,14.0,4.0,7.0,2.0,1.0,22.0,48,2.0,60.0,337,20.0,10.0,20,1.0,27.0,26.0,18.0,1.0,22.0,32.0,58.0,26.0,84,5.0,13.0,4.0,,4.0,7,,4.0,4.0,9.0,,27.0,171,2.0,0.5909090909090909,0.6842105263157895,0.4583333333333333,0.5,0.44,0.47619047619047616,0.4411764705882353,0.46551724137931033,0.04,15.982721382289418,0.21768707482993196,0.13253012048192772,0.24742268041237114,0.13756613756613756,0.21052631578947367,0.11764705882352941,0.14285714285714285,0.2777777777777778,0.66,0.45454545454545453,0.6,0.4666666666666667,0.14,0.5714285714285714,0.5714285714285714,1.0,0.04,0.75,0.6666666666666666,0.35714285714285715,0.047619047619047616,0.7,0.5183846938775509,0.5248631578947369,0.50098,0.45,3.7312500000000006,34.650000000000006,0.4418604651162791,4.0,3.0,8.0,16.0,8.0,1.0,17.0,7.0,6.0,1.0,8.0,9.0,2.0,11.0,1.0,1.0,6.0,1.0,2.0,24.0,4.0,16.0,10.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,38.0,2.0,12.0,8.0,15.0,1.0,10.0,1.0,5.0,16.0,8.0,0.4,0.4,0.38636363636363635,0.16666666666666666,0.24242424242424243,0.42857142857142855,0.6666666666666666,0.3404255319148936,0.17391304347826086,0.06896551724137931,0.10526315789473684,0.5,0.47058823529411764,0.140625,0.3103448275862069,0.3888888888888889,0.5,0.16,0.375,0.375,0.6666666666666666,0.26666666666666666,0.2,0.20689655172413793,0.2833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,11442.0,191,28,354,337,167,134,61,691,4.0,16.0,3.0,2.0,8.0,2.0,7.0,18.0,6.0,9.0,29,22.0,69.0,338,3.0,5.0,17,8.0,45.0,2.0,16.0,18.0,6.0,14.0,17.0,6.0,23,2.0,4.0,,1.0,2.0,10,,3.0,7.0,14.0,,45.0,167,2.0,0.1111111111111111,0.1111111111111111,0.3103448275862069,0.29411764705882354,0.35294117647058826,0.38,0.5,0.5789473684210527,0.43137254901960786,17.972350230414747,0.112,0.03870967741935484,0.10191082802547771,0.031578947368421054,0.05263157894736842,0.019230769230769232,0.11904761904761904,0.06451612903225806,0.3137254901960784,0.25,0.2857142857142857,0.25,0.13725490196078433,0.2857142857142857,0.2857142857142857,,0.35294117647058826,0.42857142857142855,0.32,0.25,0.24,0.7450980392156863,0.4935235294117647,0.5577,0.45210200000000006,0.6521739130434783,6.7413793103448265,25.386363636363637,0.4717514124293785,,3.0,6.0,33.0,,2.0,5.0,26.0,,,2.0,28.0,2.0,30.0,2.0,,13.0,7.0,8.0,62.0,,2.0,1.0,4.0,8.0,3.0,,5.0,,2.0,36.0,,9.0,8.0,1.0,,1.0,,,1.0,,,0.21428571428571427,0.3125,0.06896551724137931,0.125,0.8,0.0625,0.0625,,0.043478260869565216,,,0.034482758620689655,0.14814814814814814,0.125,,,0.11764705882352941,0.5,0.5,,,0.15,0.23684210526315788,0.07246376811594203,1.0,4.0,1.0,2.0,5.0,1.0,4.0,2.0,6.0,1.0,4.0,3.0,6.0,12.0,5.0,2.0,0.3333333333333333,0.2727272727272727,0.25,0.375,0.2727272727272727,0.0784313725490196,0.25,0.25,1.0,0.2777777777777778,0.2777777777777778,0.2,0.5714285714285714,0.25,1.0,0.08,0.5,0.3333333333333333,0.2777777777777778,,,,,,,,True,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,13246.0,221,29,405,390,181,143,69,795,24.0,36.0,9.0,7.0,11.0,12.0,37.0,8.0,3.0,46.0,104,9.0,139.0,376,19.0,14.0,35,4.0,54.0,50.0,42.0,7.0,10.0,9.0,12.0,10.0,22,1.0,8.0,3.0,1.0,9.0,18,2.0,9.0,2.0,13.0,,54.0,181,1.0,0.5434782608695652,0.5681818181818182,0.4423076923076923,0.4,0.46017699115044247,0.3974358974358974,0.5267175572519084,0.5294117647058824,0.07964601769911504,30.595482546201232,0.057692307692307696,0.054945054945054944,0.06030150753768844,0.04784688995215311,0.07042253521126761,0.047619047619047616,0.09615384615384616,0.020833333333333332,0.3185840707964602,0.6666666666666666,0.7741935483870968,0.5416666666666666,0.3274336283185841,0.32432432432432434,0.34285714285714286,0.6666666666666666,0.07079646017699115,0.45,0.28205128205128205,0.6363636363636364,0.07692307692307693,0.39823008849557523,0.4616743243243244,0.47482500000000005,0.45273648648648657,0.38848920863309355,8.932692307692308,29.17777777777778,0.4469135802469136,7.0,10.0,31.0,35.0,10.0,8.0,28.0,23.0,4.0,1.0,13.0,17.0,3.0,20.0,2.0,1.0,6.0,7.0,4.0,43.0,,3.0,,5.0,9.0,6.0,1.0,3.0,,,42.0,5.0,16.0,7.0,,,,,,,,0.5263157894736842,0.5,0.5869565217391305,0.125,0.1388888888888889,0.5,,0.06976744186046512,,0.041666666666666664,,,0.024390243902439025,0.047619047619047616,0.1111111111111111,,,0.2743362831858407,0.3225806451612903,0.4,0.4,0.7777777777777778,0.12903225806451613,0.1391304347826087,0.2014388489208633,,1.0,,1.0,4.0,,1.0,1.0,4.0,,1.0,1.0,12.0,,4.0,1.0,1.0,0.4444444444444444,,0.25,0.5,0.008849557522123894,,,,0.5,0.5,1.0,0.05,,,0.02564102564102564,,0.3333333333333333,0.5714285714285714,1.0,5.0,0.1935483870967742,0.05405405405405406,0.5714285714285714,,,True,,,,,,,,,,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,19696.0,328,17,609,594,265,212,97,1203,28.0,65.0,14.0,14.0,26.0,3.0,13.0,1.0,1.0,44.0,120,1.0,126.0,558,23.0,20.0,45,1.0,67.0,66.0,22.0,,17.0,16.0,29.0,20.0,49,3.0,6.0,3.0,1.0,14.0,24,2.0,10.0,23.0,59.0,,67.0,265,8.0,0.75,0.8461538461538461,0.36666666666666664,0.4444444444444444,0.36363636363636365,0.43478260869565216,0.4375,0.5403225806451613,0.008264462809917356,23.076923076923077,0.07655502392344497,0.06513409961685823,0.08865248226950355,0.0641025641025641,0.09183673469387756,0.04819277108433735,0.06666666666666667,0.046153846153846156,0.5371900826446281,0.4307692307692308,0.49122807017543857,0.75,0.10743801652892562,0.23076923076923078,0.23076923076923078,1.0,0.008264462809917356,0.6086956521739131,0.5652173913043478,0.5384615384615384,0.021739130434782608,0.5454545454545454,0.4762808333333333,0.5164,0.4760377777777778,0.5317460317460317,5.286666666666666,75.7,0.4351395730706076,8.0,13.0,42.0,38.0,12.0,4.0,28.0,27.0,10.0,1.0,11.0,12.0,3.0,15.0,3.0,,6.0,1.0,5.0,33.0,3.0,9.0,4.0,3.0,10.0,5.0,2.0,5.0,,9.0,47.0,1.0,17.0,7.0,3.0,,2.0,,1.0,3.0,2.0,0.5217391304347826,0.5217391304347826,0.56,0.09166666666666666,0.12307692307692308,0.4166666666666667,0.17391304347826086,0.1232876712328767,0.058823529411764705,0.05,0.07894736842105263,,0.11764705882352941,0.060240963855421686,0.13636363636363635,0.10344827586206896,0.6666666666666666,0.34710743801652894,0.30952380952380953,0.3333333333333333,0.6923076923076923,0.5714285714285714,0.12408759124087591,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.07142857142857142,,0.375,,,True,,,,,,,,,,,,,,,
2229,1610612765,Mike James,Mike James,2229,DET,6482.0,108,-6,208,207,84,69,28,415,6.0,9.0,3.0,1.0,2.0,,7.0,8.0,6.0,6.0,19,10.0,29.0,175,3.0,1.0,6,6.0,8.0,,12.0,8.0,6.0,3.0,7.0,6.0,13,2.0,4.0,3.0,,1.0,8,1.0,3.0,5.0,12.0,,8.0,84,2.0,,,0.3157894736842105,0.16666666666666666,0.41379310344827586,0.20833333333333334,0.4264705882352941,0.2857142857142857,0.3448275862068966,17.5,0.04477611940298507,0.07058823529411765,0.049019607843137254,0.0594059405940594,0.03225806451612903,0.09090909090909091,,0.125,0.3103448275862069,0.6666666666666666,0.8571428571428571,,0.2413793103448276,,,,0.27586206896551724,0.6,0.16666666666666666,0.5,0.5,0.6551724137931034,0.4757258620689655,0.45165,0.43418333333333337,0.27586206896551724,7.963157894736843,26.169999999999998,0.40384615384615385,1.0,,3.0,5.0,1.0,2.0,7.0,3.0,2.0,,2.0,10.0,3.0,13.0,2.0,1.0,8.0,1.0,1.0,29.0,,2.0,2.0,1.0,7.0,5.0,,2.0,,1.0,10.0,,3.0,2.0,,,,,,,,0.3333333333333333,0.5,0.5833333333333334,0.10526315789473684,0.2222222222222222,0.875,0.25,0.05714285714285714,,0.09375,,,,0.1111111111111111,0.045454545454545456,0.07692307692307693,,0.10344827586206896,,,,0.3333333333333333,0.09375,0.13636363636363635,0.2413793103448276,1.0,2.0,,,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,12.0,,3.0,,1.0,0.4,0.5,0.16666666666666666,0.4,0.06896551724137931,0.5,0.5,1.0,0.375,0.375,1.0,0.4,0.5,1.0,,,0.16666666666666666,0.375,,1.0,,,,,,True,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,8917.0,149,-20,275,279,98,83,43,554,4.0,8.0,,2.0,2.0,4.0,13.0,15.0,3.0,9.0,24,20.0,37.0,255,1.0,3.0,7,3.0,10.0,8.0,10.0,15.0,,13.0,16.0,1.0,17,,11.0,6.0,,2.0,5,1.0,,4.0,24.0,,10.0,98,1.0,0.4444444444444444,0.4444444444444444,0.375,0.42857142857142855,0.3409090909090909,0.3,0.3854166666666667,0.4166666666666667,0.45454545454545453,16.207951070336392,0.16049382716049382,,0.12396694214876033,0.006944444444444444,,,0.06451612903225806,,0.18181818181818182,0.5,0.5714285714285714,0.25,0.29545454545454547,0.3076923076923077,0.3076923076923077,0.75,0.3409090909090909,,0.2,1.0,0.3,0.6363636363636364,0.48447840909090895,0.46287500000000004,0.46201,0.2702702702702703,11.416666666666666,25.279999999999998,0.3563636363636364,,1.0,3.0,7.0,1.0,,2.0,4.0,,,2.0,6.0,2.0,8.0,1.0,1.0,3.0,1.0,2.0,18.0,1.0,2.0,1.0,5.0,3.0,3.0,,,,,8.0,,3.0,1.0,1.0,,,,,1.0,,1.0,0.5,0.5,0.08333333333333333,0.125,0.6,0.08333333333333333,0.05,0.03225806451612903,,0.041666666666666664,,0.23809523809523808,0.20689655172413793,0.08,,,0.06818181818181818,0.3333333333333333,0.5,,,0.06382978723404255,0.1111111111111111,0.05405405405405406,1.0,5.0,,,3.0,,1.0,,4.0,,1.0,,6.0,6.0,3.0,,0.5,0.2,,,0.2,0.11363636363636363,0.2,0.2,1.0,0.2,0.2,0.3333333333333333,0.5,,,,,,0.2,,2.0,0.3333333333333333,,,1.0,1.0,True,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,4417.0,74,-8,146,139,92,72,15,285,4.0,5.0,2.0,3.0,3.0,,8.0,3.0,2.0,4.0,16,5.0,19.0,151,4.0,3.0,9,4.0,14.0,,8.0,3.0,4.0,4.0,6.0,4.0,10,1.0,1.0,,,1.0,2,,1.0,1.0,6.0,,14.0,92,4.0,,,0.25,0.3333333333333333,0.40476190476190477,0.46153846153846156,0.4318181818181818,0.5,0.23809523809523808,14.201183431952662,0.12903225806451613,0.07017543859649122,0.10416666666666667,0.0547945205479452,0.08,0.1,0.058823529411764705,0.07142857142857142,0.23809523809523808,0.8,0.8,,0.38095238095238093,,,,0.14285714285714285,0.5,0.23076923076923078,1.0,0.15384615384615385,0.47619047619047616,0.4659761904761905,0.48775,0.47484615384615386,0.7368421052631579,11.15625,25.16,0.6301369863013698,2.0,,3.0,2.0,2.0,,4.0,2.0,4.0,,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,3.0,,3.0,,,3.0,2.0,0.5,0.5,0.5,,,0.5,0.2,0.058823529411764705,,,,,0.16666666666666666,0.25,0.09090909090909091,,0.6666666666666666,0.14285714285714285,,,,1.0,0.045454545454545456,0.058823529411764705,0.21052631578947367,1.0,2.0,1.0,2.0,2.0,,,1.0,3.0,,,2.0,9.0,,2.0,,1.0,0.6,,0.5,0.6,0.09523809523809523,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,0.15384615384615385,0.5,0.5,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,7239.0,121,-7,224,222,85,47,32,446,5.0,8.0,3.0,3.0,6.0,1.0,6.0,1.0,,11.0,25,2.0,32.0,193,4.0,3.0,11,,8.0,8.0,14.0,1.0,5.0,15.0,21.0,7.0,28,,3.0,2.0,1.0,3.0,9,,2.0,8.0,12.0,,8.0,85,1.0,0.36363636363636365,0.4444444444444444,0.44,0.2727272727272727,0.46296296296296297,0.2727272727272727,0.5,0.3333333333333333,0.07407407407407407,15.7088122605364,0.19230769230769232,0.050505050505050504,0.19230769230769232,0.061946902654867256,0.03125,0.09375,0.2857142857142857,,0.2962962962962963,0.625,0.7142857142857143,0.4,0.2222222222222222,0.16666666666666666,0.16666666666666666,,0.037037037037037035,0.75,0.5454545454545454,0.5,,0.37037037037037035,0.43320740740740743,0.50215,0.46780000000000005,0.25,7.932,24.7,0.3794642857142857,3.0,5.0,11.0,7.0,4.0,2.0,10.0,2.0,4.0,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,2.0,5.0,1.0,1.0,6.0,3.0,1.0,3.0,,,10.0,,4.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,0.8333333333333334,0.08,0.125,0.6666666666666666,0.125,0.19230769230769232,0.14285714285714285,0.02857142857142857,0.25,,0.14285714285714285,0.13793103448275862,0.13333333333333333,0.2727272727272727,1.0,0.4074074074074074,0.45454545454545453,0.5,0.4,1.0,0.12903225806451613,0.13793103448275862,0.3125,,1.0,,,1.0,,,,1.0,,,,3.0,,1.0,,1.0,0.5,,,0.5,0.037037037037037035,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,0.09090909090909091,,0.3333333333333333,1.0,,True,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,8143.0,136,29,255,237,102,83,49,492,6.0,8.0,5.0,3.0,4.0,5.0,11.0,9.0,4.0,14.0,27,12.0,44.0,227,7.0,7.0,14,6.0,24.0,20.0,8.0,9.0,7.0,15.0,26.0,9.0,35,,6.0,3.0,1.0,5.0,11,,1.0,6.0,14.0,1.0,24.0,102,2.0,0.7142857142857143,0.8333333333333334,0.5185185185185185,0.5,0.47435897435897434,0.575,0.5116279069767442,0.5714285714285714,0.3076923076923077,17.307692307692307,0.18518518518518517,0.0625,0.22018348623853212,0.06666666666666667,0.09302325581395349,0.027777777777777776,0.14285714285714285,,0.20512820512820512,0.75,0.75,0.6666666666666666,0.28205128205128205,0.45454545454545453,0.45454545454545453,0.8,0.23076923076923078,0.7142857142857143,0.2,0.75,0.2,0.5128205128205128,0.4491115384615384,0.5317333333333333,0.4427575,0.5454545454545454,9.811111111111112,25.458333333333332,0.4,3.0,3.0,8.0,7.0,3.0,2.0,8.0,1.0,4.0,,,5.0,1.0,6.0,1.0,,3.0,2.0,,13.0,2.0,9.0,2.0,3.0,6.0,4.0,2.0,2.0,,,10.0,2.0,5.0,1.0,7.0,,6.0,,1.0,7.0,5.0,0.42857142857142855,0.42857142857142855,0.5,,,0.5454545454545454,0.16666666666666666,0.32142857142857145,0.08695652173913043,0.06060606060606061,0.1111111111111111,,0.14285714285714285,0.25,0.13333333333333333,0.5384615384615384,0.7142857142857143,0.20512820512820512,0.375,0.375,0.6666666666666666,0.6,0.11904761904761904,0.16666666666666666,0.18181818181818182,1.0,3.0,1.0,2.0,2.0,,,2.0,3.0,,,3.0,9.0,,2.0,,1.0,0.25,,0.5,0.25,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.2222222222222222,1.0,,,,0.1,0.5,0.5,0.2222222222222222,,2.0,,,0.3333333333333333,,,True,,,,,,,,,,,,,,,
