EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ShootingFouls,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Arc3Assists,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,Loose Ball Fouls,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,PenaltyArc3FGA,HeaveAttempts,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,PenaltyArc3Frequency,on,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,1250.0,21.0,3,39.0,40.0,26.0,17.0,4.0,79.0,1.0,2.0,1.0,2.0,,,3.0,5.0,,,3.0,9.0,35,1.0,3.0,4.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,2.0,,3.0,3.0,1.0,,1.0,,1.0,2.0,2.0,3.0,4.0,,4.0,26.0,1.0,,,,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6428571428571429,0.5,,20.0,0.5,,0.125,0.14285714285714285,,0.4,0.5,0.5,0.4,0.5,0.5,,,,,0.2,,0.38754,0.35356666666666664,0.4444444444444444,11.0,,0.6666666666666666,1.0,1.0,,,,,1.0,,2.0,,2.0,4.0,,,,,1.0,,,1.0,1.0,1.0,2.0,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.2,,,,,0.4,0.3333333333333333,,0.2,1.0,1.0,1.0,,1.0,,,,,0.2857142857142857,0.2857142857142857,0.2222222222222222,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,0.5143,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,6844.0,114.0,-21,203.0,203.0,22.0,35.0,17.0,406.0,1.0,8.0,,2.0,1.0,3.0,11.0,26.0,1.0,6.0,19.0,44.0,207,1.0,3.0,4.0,16.0,3.0,,3.0,1.0,1.0,3.0,4.0,,,,11.0,11.0,,12.0,20.0,8.0,2.0,2.0,2.0,,4.0,,11.0,21.0,,4.0,22.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.4230769230769231,0.3333333333333333,0.390625,0.25,0.5238095238095238,0.4,0.1875,20.353982300884958,0.5,,0.18032786885245902,0.15789473684210525,0.25,0.25,0.125,0.25,0.0625,,,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.6875,0.3333333333333333,0.5344437500000001,0.580375,0.09090909090909091,4.384615384615385,23.616666666666664,0.10837438423645321,10.0,16.0,1.0,2.0,3.0,1.0,3.0,4.0,10.0,1.0,2.0,6.0,6.0,1.0,2.0,6.0,1.0,8.0,,2.0,4.0,1.0,8.0,1.0,,0.2727272727272727,0.3,1.0,0.23076923076923078,,0.07692307692307693,0.06666666666666667,0.08333333333333333,0.0784313725490196,0.04,0.0625,0.13636363636363635,0.1,,0.5,0.625,0.7142857142857143,0.3,,,0.09375,0.5,0.5,0.25,0.21951219512195122,0.23529411764705882,0.22727272727272727,2.0,2.0,3.0,2.0,1.0,6.0,,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,0.125,0.1,0.17391304347826086,0.07142857142857142,1.0,0.6666666666666666,1.0,0.45299999999999996,3.0,,,,,,,,,,0.08695652173913043,,,,,,,,0.5,,,,0.125,,False,,1.0,1.0,0.14285714285714285,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,5298.0,88.0,-23,159.0,161.0,22.0,37.0,14.0,320.0,5.0,14.0,2.0,3.0,,,16.0,31.0,,,6.0,38.0,170,3.0,5.0,6.0,22.0,,,,,2.0,4.0,6.0,,2.0,,16.0,9.0,2.0,12.0,16.0,3.0,2.0,3.0,2.0,1.0,3.0,,7.0,8.0,,6.0,22.0,,,,,0.5161290322580645,0.6,0.5161290322580645,0.6,0.5428571428571428,0.6,,21.59090909090909,1.0,0.2857142857142857,0.1836734693877551,0.1694915254237288,0.14285714285714285,0.45161290322580644,0.35714285714285715,0.4166666666666667,0.0967741935483871,0.6666666666666666,0.6666666666666666,,,,,0.45161290322580644,,0.4462516129032258,0.5275200000000001,0.15789473684210525,4.5677419354838715,,0.13836477987421383,9.0,14.0,3.0,4.0,,,1.0,1.0,3.0,,,10.0,4.0,,1.0,3.0,1.0,4.0,,,1.0,,3.0,1.0,,0.3125,0.3333333333333333,0.75,0.12903225806451613,,0.046875,0.1,0.05263157894736842,0.04819277108433735,0.047619047619047616,0.06666666666666667,0.125,,0.25,0.45161290322580644,0.6428571428571429,0.75,0.3333333333333333,0.2,0.5,,0.8,0.75,,0.08823529411764706,0.08823529411764706,0.07894736842105263,1.0,1.0,1.0,2.0,,1.0,,4.0,4.0,,,4.0,3.0,1.0,1.0,0.14285714285714285,0.08333333333333333,0.2631578947368421,,0.75,1.0,1.0,0.5679,4.0,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,False,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,735.0,12.0,-6,24.0,27.0,23.0,13.0,2.0,51.0,1.0,2.0,,1.0,,,1.0,3.0,,1.0,2.0,4.0,26,1.0,3.0,4.0,2.0,,,,,,,,,,,,2.0,,2.0,4.0,,,,,,,,2.0,2.0,,4.0,23.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.4,0.4,0.25,17.857142857142854,,,0.2222222222222222,0.18181818181818182,1.0,0.5,0.5,0.5,0.25,,,,,,,0.25,,0.45662500000000006,0.45662500000000006,1.0,11.9,23.6,0.9583333333333334,,,,,1.0,1.0,2.0,,,1.0,2.0,,,,,2.0,,2.0,,,1.0,,1.0,,,,,,,,0.2,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,0.25,,,0.25,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.49745,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,False,,,,,,,,,
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,1965.0,33.0,-1,56.0,54.0,3.0,9.0,4.0,110.0,,2.0,,,,,,4.0,,,,,51,,,,,,,,,4.0,1.0,5.0,,2.0,1.0,11.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,,7.0,,,,3.0,,,,,,,,,,,,11.11111111111111,0.6666666666666666,1.0,0.0625,0.045454545454545456,,0.5,,,,,,,,,,0.5,,0.459575,,,3.925,,0.05357142857142857,,2.0,,,,,,,,,,,3.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,0.75,,0.058823529411764705,,,0.038461538461538464,,,0.125,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,0.25,,,,,,,,0.5,,,,,,False,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,5948.0,99.0,-13,174.0,172.0,3.0,15.0,15.0,346.0,4.0,10.0,3.0,8.0,,,10.0,23.0,,,2.0,22.0,178,,1.0,,6.0,,,,,2.0,,2.0,,1.0,,4.0,8.0,2.0,12.0,17.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,15.0,6.0,,,3.0,2.0,,,,0.43478260869565216,,0.43478260869565216,,0.4230769230769231,,,15.97938144329897,0.4,0.3333333333333333,0.16326530612244897,0.16393442622950818,0.07142857142857142,0.43478260869565216,0.4,0.4444444444444444,0.34782608695652173,0.375,0.375,,,,,0.21739130434782608,,0.43983478260869563,0.2935,,10.104347826086956,,0.017241379310344827,3.0,5.0,,,,,5.0,,4.0,,,14.0,1.0,1.0,2.0,3.0,2.0,5.0,,3.0,5.0,2.0,2.0,1.0,,0.7,0.875,0.4,0.043478260869565216,,0.04477611940298507,0.16666666666666666,0.11764705882352941,0.05952380952380952,0.1,0.16666666666666666,0.16666666666666666,0.2857142857142857,,0.21739130434782608,0.6,0.6,0.3333333333333333,0.75,1.0,,,,,0.08,0.08,0.18181818181818182,2.0,3.0,2.0,4.0,,3.0,,2.0,1.0,,1.0,2.0,2.0,0.4,0.4,,,0.23529411764705882,,1.0,0.6,0.6666666666666666,0.5462,,,,,,,,1.0,,,0.045454545454545456,,,,,,,,0.1,,,,,,False,,,,,,,,,
2415,1610612763,Ryan Humphrey,Ryan Humphrey,2415,MEM,286.0,5.0,1,9.0,10.0,9.0,2.0,1.0,19.0,,,,,,,1.0,1.0,,,,2.0,9,1.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,2.0,9.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,9.090909090909092,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,0.6102,0.6102,1.0,1.4,,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.6102,,,,,,,,,,,0.5,,,,,,,,,,,,,,False,,,,,,,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,176.0,3.0,-3,5.0,6.0,5.0,,1.0,11.0,,,,,,,,,,,2.0,2.0,7,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,3.0,,2.0,,2.0,5.0,,,,,,,,,1.0,1.0,,57.14285714285714,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,5834.0,97.0,-25,171.0,171.0,3.0,20.0,14.0,342.0,,2.0,3.0,12.0,5.0,10.0,7.0,21.0,5.0,13.0,1.0,30.0,181,,,,6.0,15.0,,10.0,5.0,2.0,1.0,3.0,,,,7.0,10.0,,12.0,12.0,5.0,4.0,2.0,2.0,,5.0,,4.0,3.0,,,3.0,,1.0,0.38461538461538464,0.38461538461538464,0.3333333333333333,,0.4264705882352941,,0.42857142857142855,,0.38235294117647056,21.05263157894737,0.4,,0.2127659574468085,0.21052631578947367,0.14285714285714285,0.058823529411764705,,,0.35294117647058826,0.25,0.25,0.29411764705882354,0.5,0.5,1.0,0.5882352941176471,0.5,0.49009852941176474,0.22095,,12.380952380952381,24.6,0.017543859649122806,4.0,7.0,,,3.0,,,,3.0,1.0,,8.0,1.0,2.0,,,2.0,,,3.0,3.0,1.0,2.0,,,0.5714285714285714,0.5714285714285714,0.5,0.047619047619047616,,,0.2,,,,,0.2631578947368421,0.2857142857142857,,0.20588235294117646,0.5714285714285714,0.6666666666666666,0.25,,1.0,0.08823529411764706,,,,0.05714285714285714,0.09090909090909091,0.1,,,,,,1.0,,,,,,,,,0.5,0.14285714285714285,,0.21428571428571427,,,,,0.5814,1.0,,,2.0,1.0,3.0,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,1.0,,1.0,,1.0,False,,2.0,,,1.0,1.0,0.3333333333333333,1.0,1.0
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,2092.0,35.0,-6,59.0,58.0,,7.0,4.0,117.0,,,1.0,2.0,,1.0,5.0,7.0,,1.0,2.0,12.0,53,,,,6.0,,,1.0,,1.0,,1.0,,,,2.0,,,1.0,3.0,3.0,1.0,5.0,4.0,1.0,5.0,,3.0,2.0,,,,1.0,,,,0.7142857142857143,,0.625,,0.6666666666666666,,0.125,21.21212121212121,1.0,,,0.043478260869565216,,,,,0.25,0.5,0.5,0.125,,,,0.75,,0.5009125,,,5.6000000000000005,25.4,,4.0,5.0,,,,,2.0,,2.0,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,0.4,0.5,0.3333333333333333,0.14285714285714285,,0.047619047619047616,0.16666666666666666,0.125,0.06896551724137931,0.14285714285714285,,,0.2,,0.625,0.8,1.0,0.25,,1.0,,,,,0.1111111111111111,0.125,0.16666666666666666,1.0,2.0,1.0,2.0,,2.0,,,,,,,,0.5,0.3333333333333333,0.2,,,,,0.6666666666666666,0.5,0.4613,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.25,,False,,,,,,1.0,0.3333333333333333,,
