EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,5456.0,91,12.0,172,170,59,67,13,342,2.0,3,2.0,3.0,2.0,11.0,1.0,4.0,14,1.0,6.0,14,170,2.0,3.0,4.0,2,4.0,4.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,5.0,8.0,2.0,15.0,6.0,21.0,3.0,1.0,1.0,3.0,7,24,6.0,1.0,6.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,59,8.0,0.25,0.5,0.2857142857142857,0.6666666666666666,0.26666666666666666,0.6666666666666666,0.3888888888888889,0.6666666666666666,0.5,0.06666666666666667,1.0,0.07142857142857142,0.09090909090909091,1.0,11.29032258064516,0.2,0.12903225806451613,0.1111111111111111,0.20833333333333334,0.1511627906976744,0.08571428571428572,0.125,0.07692307692307693,0.15,0.07142857142857142,0.10526315789473684,0.1724137931034483,0.25,0.5,0.2,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.18181818181818182,0.2,0.5,0.06666666666666667,1.0,0.6666666666666666,0.26666666666666666,0.43095666666666665,0.5807333333333333,0.41474999999999995,0.11764705882352941,0.125,0.2857142857142857,0.2857142857142857,7.071428571428571,26.2,0.3430232558139535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,17839.0,297,23.0,558,554,238,251,60,1112,8.0,19,1.0,2.0,12.0,25.0,20.0,37.0,83,29.0,38.0,142,561,5.0,8.0,13.0,30,26.0,61.0,50.0,24.0,2.0,19.0,8.0,,16.0,20.0,3.0,44.0,7.0,6.0,16.0,8.0,30.0,9.0,39.0,12.0,,1.0,24.0,8,31,,8.0,41.0,8.0,9.0,2.0,1.0,,2.0,,,,61.0,238,5.0,0.6756756756756757,0.6944444444444444,0.4457831325301205,0.625,0.4642857142857143,0.45454545454545453,0.524,0.5416666666666666,0.5833333333333334,0.25892857142857145,,0.0963855421686747,0.16,,23.80191693290735,0.18604651162790697,0.08040201005025126,0.035897435897435895,0.0821917808219178,0.08088235294117647,0.035856573705179286,,0.05714285714285714,0.03529411764705882,0.09803921568627451,0.03773584905660377,0.09473684210526316,0.05454545454545454,,0.16964285714285715,0.42105263157894735,0.47058823529411764,0.22321428571428573,0.48,0.5714285714285714,0.5833333333333334,0.17857142857142858,0.18181818181818182,0.5,0.42857142857142855,0.467950900900901,0.52050625,0.4611625000000001,0.06896551724137931,0.09195402298850575,0.09154929577464789,0.4295774647887324,11.901204819277106,25.23448275862069,0.4265232974910394,4.0,8.0,17.0,39.0,3.0,9.0,3.0,1.0,1.0,7.0,2.0,5.0,10.0,3.0,3.0,13.0,3.0,6.0,30.0,1.0,7.0,4.0,3.0,1.0,8.0,5.0,2.0,3.0,6.0,4.0,2.0,12.0,2.0,7.0,5.0,1.0,7.0,4.0,11.0,1.0,1.0,0.3448275862068966,0.5,0.35714285714285715,0.43333333333333335,0.4861111111111111,0.10526315789473684,0.05128205128205128,0.5,0.03571428571428571,0.023255813953488372,0.07692307692307693,0.16666666666666666,0.05357142857142857,0.75,0.3482142857142857,0.4358974358974359,0.4594594594594595,0.7058823529411765,0.08035714285714286,0.3333333333333333,0.3333333333333333,1.0,0.35,0.35,1.0,0.2727272727272727,0.2222222222222222,0.5,0.027777777777777776,1.0,0.1388888888888889,0.4,0.3684210526315789,,,,,,,,,,,,,,,,,True,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,5399.0,90,-17.0,175,174,58,67,22,349,8.0,14,4.0,7.0,,1.0,,8.0,16,,4.0,20,170,4.0,8.0,11.0,5,3.0,5.0,10.0,6.0,6.0,,,,1.0,1.0,,2.0,8.0,1.0,10.0,1.0,12.0,11.0,23.0,1.0,,,2.0,4,21,1.0,,9.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,,5.0,58,6.0,0.625,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3125,,,,,,10.945273631840797,0.09090909090909091,0.1694915254237288,0.11594202898550725,0.04,0.13095238095238096,0.12643678160919541,0.3333333333333333,0.04,0.09375,0.15384615384615385,0.25,0.11538461538461539,0.0625,1.0,0.875,0.5714285714285714,0.5714285714285714,0.0625,,,,,0.875,0.5714285714285714,0.875,0.5412812499999999,0.5908333333333332,0.4729,0.16666666666666666,0.16666666666666666,0.55,0.25,2.1875,,0.3314285714285714,1.0,4.0,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,1.0,,3.0,2.0,3.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,0.2,0.2,,,0.5,0.16666666666666666,0.14285714285714285,0.25,,0.25,0.625,0.0625,,,,,,,,,,,,0.8,0.25,,,,,,0.25,,,,,,,,,,,,,,,,True,,,,
208,1610612750,Sam Cassell,Sam Cassell,208,MIN,5973.0,100,2.0,194,190,95,69,23,384,2.0,4,,,3.0,6.0,7.0,15.0,32,9.0,16.0,58,200,,,5.0,17,9.0,24.0,4.0,26.0,,7.0,1.0,,7.0,10.0,4.0,23.0,2.0,1.0,1.0,,2.0,2.0,4.0,1.0,,,11.0,2,11,,1.0,17.0,6.0,3.0,1.0,1.0,,1.0,1.0,,,24.0,95,1.0,0.13333333333333333,0.13333333333333333,0.46875,,0.5121951219512195,1.5,0.5918367346938775,1.25,0.4444444444444444,0.21951219512195122,,0.03125,0.16666666666666666,,27.397260273972602,,0.013513513513513514,0.028985507246376812,0.05555555555555555,0.021739130434782608,0.024096385542168676,,0.058823529411764705,0.02631578947368421,,,0.024390243902439025,,1.0,0.0975609756097561,0.5,0.5,0.14634146341463414,0.5,0.6,,0.17073170731707318,,,0.3170731707317073,0.4436695121951219,0.5661,0.42918636363636364,0.13043478260869565,0.16216216216216217,0.08620689655172414,0.41379310344827586,14.396875000000001,24.833333333333332,0.4896907216494845,,1.0,10.0,22.0,1.0,2.0,,,1.0,3.0,1.0,4.0,4.0,1.0,2.0,6.0,1.0,5.0,6.0,,3.0,3.0,3.0,,2.0,1.0,,,,,,10.0,,5.0,5.0,2.0,5.0,1.0,,,0.5,0.4444444444444444,0.2,0.4444444444444444,0.35294117647058826,0.3409090909090909,,,0.9090909090909091,,,,0.125,,,0.5365853658536586,0.45454545454545453,0.45454545454545453,0.2,0.04878048780487805,0.5,0.5,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,,0.045454545454545456,,0.045454545454545456,,0.18181818181818182,0.25,0.42857142857142855,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,2952.0,49,-12.0,94,100,54,57,7,194,3.0,4,2.0,2.0,2.0,4.0,1.0,5.0,9,1.0,2.0,15,114,3.0,3.0,7.0,5,1.0,8.0,6.0,4.0,,1.0,,,2.0,3.0,1.0,7.0,,,,1.0,1.0,1.0,2.0,,,,,1,6,,,4.0,1.0,1.0,1.0,,1.0,1.0,,,,8.0,54,2.0,0.6,0.6,0.5555555555555556,1.0,0.65,1.0,0.625,0.875,0.5714285714285714,0.1,,,,,11.76470588235294,0.125,,,,,0.02631578947368421,,,,,,,,,0.4,0.75,0.75,0.4,0.5,0.5,1.0,0.1,0.6666666666666666,1.0,0.5,0.4612,0.46835,0.42373333333333335,0.09090909090909091,0.1,0.4666666666666667,0.5333333333333333,5.122222222222223,26.6,0.574468085106383,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,1.0,,3.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.4,0.5833333333333334,,,,0.1,,0.25,,,0.3333333333333333,0.1,,,,,,,,1.0,1.0,1.0,,0.16666666666666666,1.0,,,0.16666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,11092.0,185,14.0,346,343,132,132,39,689,4.0,6,,1.0,1.0,1.0,13.0,7.0,15,16.0,5.0,34,329,1.0,2.0,2.0,9,4.0,14.0,12.0,2.0,2.0,13.0,,,7.0,9.0,2.0,20.0,4.0,9.0,20.0,4.0,33.0,6.0,39.0,,,,5.0,4,12,,,5.0,1.0,1.0,,,,,,,,14.0,132,1.0,0.8571428571428571,1.0,0.4666666666666667,0.5,0.46774193548387094,0.5,0.5,0.5,0.4642857142857143,0.5161290322580645,,,,,9.511568123393316,0.14285714285714285,0.16393442622950818,0.031496062992125984,0.17647058823529413,0.1676300578034682,0.037267080745341616,0.037037037037037035,0.02127659574468085,0.03773584905660377,0.10714285714285714,0.11764705882352941,0.21666666666666667,0.08108108108108109,,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.03225806451612903,1.0,1.0,,0.41935483870967744,0.5,,0.7096774193548387,0.5207354838709678,0.5683,0.4909384615384615,0.03225806451612903,0.06666666666666667,0.058823529411764705,0.4117647058823529,10.773333333333333,24.362500000000004,0.3815028901734104,2.0,2.0,2.0,8.0,1.0,3.0,,,2.0,4.0,,2.0,5.0,,,5.0,,4.0,15.0,,4.0,2.0,1.0,1.0,1.0,4.0,2.0,,7.0,4.0,3.0,5.0,,2.0,3.0,,2.0,1.0,2.0,,1.0,0.3125,,0.3125,0.5555555555555556,0.38461538461538464,,,1.0,0.058823529411764705,0.08333333333333333,,0.42857142857142855,,1.0,0.25806451612903225,0.25,0.25,1.0,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.3076923076923077,1.0,,0.15384615384615385,1.0,0.15384615384615385,,0.15384615384615385,,0.3076923076923077,,,,,,,,,,,,,,,,,True,,,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,14144.0,236,19.0,445,438,208,218,50,883,8.0,10,,,7.0,16.0,18.0,27.0,52,26.0,37.0,121,464,2.0,3.0,23.0,23,32.0,61.0,16.0,38.0,2.0,18.0,,,28.0,32.0,12.0,68.0,3.0,9.0,12.0,,21.0,5.0,26.0,7.0,2.0,,14.0,1,10,,,42.0,8.0,9.0,2.0,1.0,,2.0,1.0,,,61.0,208,6.0,0.2962962962962963,0.3076923076923077,0.5192307692307693,0.6666666666666666,0.5384615384615384,0.9285714285714286,0.6237113402061856,0.9583333333333334,0.61,0.3333333333333333,,,,,22.155688622754493,,0.0784313725490196,0.0196078431372549,0.14516129032258066,0.09767441860465116,0.024875621890547265,0.03333333333333333,0.017241379310344827,0.015384615384615385,0.045454545454545456,0.025,0.13043478260869565,0.1276595744680851,0.5,0.1282051282051282,0.8,0.8,0.20512820512820512,0.4375,0.4375,0.2857142857142857,0.23076923076923078,,,0.46153846153846156,0.4727025641025642,0.53167,0.4665393939393939,0.125,0.13559322033898305,0.19008264462809918,0.5041322314049587,12.415384615384616,24.94615384615385,0.46741573033707867,4.0,5.0,12.0,26.0,3.0,8.0,2.0,2.0,5.0,7.0,1.0,5.0,10.0,4.0,10.0,10.0,3.0,10.0,27.0,,7.0,4.0,3.0,1.0,10.0,6.0,2.0,2.0,8.0,6.0,2.0,7.0,4.0,4.0,3.0,,3.0,1.0,,1.0,0.9,0.38461538461538464,0.3,0.38461538461538464,0.43478260869565216,0.4393939393939394,,,0.5,0.041666666666666664,0.02702702702702703,0.09090909090909091,0.2,0.05128205128205128,0.375,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.25,0.10256410256410256,0.375,0.375,1.0,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.2857142857142857,0.15151515151515152,0.8,0.15151515151515152,0.4,0.15151515151515152,0.2,0.3888888888888889,,2.0,2.0,3.0,3.0,0.75,0.2857142857142857,1.0,1.0,1.0,1.0,3.0,0.5,1.0,0.10344827586206896,,True,,,,
239,1610612750,Darrick Martin,Darrick Martin,239,MIN,4451.0,74,20.0,135,133,45,75,11,268,1.0,7,1.0,1.0,,,7.0,3.0,12,8.0,8.0,20,127,2.0,2.0,4.0,5,6.0,10.0,4.0,2.0,2.0,7.0,2.0,,9.0,10.0,2.0,21.0,1.0,,2.0,,2.0,1.0,3.0,,,,,3,4,,,8.0,2.0,2.0,,,,,,,,10.0,45,,0.6666666666666666,1.0,0.25,1.0,0.3,1.0,0.4166666666666667,1.0,0.5555555555555556,0.4,,0.16666666666666666,,,16.0,,0.041666666666666664,0.022222222222222223,,0.031746031746031744,0.01639344262295082,0.07692307692307693,,,,0.125,,,,0.35,0.14285714285714285,0.2,,,,,0.35,0.5,1.0,0.75,0.47200749999999997,0.42584999999999995,0.4816416666666667,0.09090909090909091,0.14285714285714285,0.2,0.5,8.575000000000001,25.4125,0.3333333333333333,1.0,4.0,2.0,5.0,1.0,1.0,,,,1.0,,1.0,2.0,,,2.0,,1.0,3.0,,1.0,1.0,1.0,,1.0,6.0,,1.0,2.0,,2.0,,,,,,,,,,0.5,0.25,,0.25,0.4,0.3333333333333333,0.2857142857142857,,,,,,,0.08333333333333333,,0.25,0.4,0.4,1.0,0.05,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,,,0.6666666666666666,0.25,,,0.16666666666666666,,0.14285714285714285,,,,,3.0,,,,,,,,,,,,True,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,15418.0,257,40.0,474,472,202,220,50,946,24.0,29,5.0,5.0,17.0,48.0,9.0,58.0,122,9.0,20.0,148,484,5.0,10.0,14.0,43,15.0,50.0,66.0,50.0,8.0,7.0,2.0,,16.0,30.0,7.0,74.0,8.0,15.0,44.0,18.0,77.0,11.0,88.0,13.0,2.0,4.0,21.0,10,20,,3.0,32.0,12.0,6.0,13.0,11.0,1.0,13.0,6.0,,,50.0,202,6.0,0.5689655172413793,0.6111111111111112,0.47540983606557374,0.5,0.48854961832061067,0.5909090909090909,0.5103448275862069,0.5833333333333334,0.423728813559322,0.06870229007633588,,0.01639344262295082,0.020833333333333332,,31.320754716981135,0.5,0.2558139534883721,0.049079754601226995,0.23809523809523808,0.251063829787234,0.05188679245283019,0.08571428571428572,0.05,0.029411764705882353,0.24444444444444444,0.27906976744186046,0.25,0.28,0.46153846153846156,0.22137404580152673,0.8275862068965517,0.8571428571428571,0.366412213740458,0.3541666666666667,0.3617021276595745,0.5882352941176471,0.06870229007633588,0.45454545454545453,1.0,0.2900763358778626,0.4225589147286821,0.5088611111111111,0.40950869565217396,0.08633093525179857,0.09230769230769231,0.0945945945945946,0.33783783783783783,9.97622950819672,30.72222222222222,0.42616033755274263,5.0,8.0,17.0,45.0,,,,,,4.0,1.0,5.0,4.0,1.0,1.0,16.0,1.0,5.0,3.0,2.0,4.0,14.0,8.0,6.0,8.0,1.0,3.0,1.0,7.0,7.0,,8.0,2.0,5.0,3.0,,10.0,4.0,,1.0,0.25,0.4444444444444444,0.2,0.5714285714285714,0.37209302325581395,0.3645833333333333,0.034482758620689655,,0.38095238095238093,0.061224489795918366,0.05405405405405406,0.08333333333333333,0.07692307692307693,0.015873015873015872,0.4583333333333333,0.3435114503816794,0.37777777777777777,0.37777777777777777,0.7058823529411765,,,,,0.4444444444444444,0.4444444444444444,0.25,,0.16666666666666666,0.625,,,0.10416666666666667,0.2,0.5714285714285714,0.2,1.0,1.0,1.0,9.0,1.0,0.09090909090909091,1.0,,,,,,,,1.0,True,,,,
911,1610612750,Ervin Johnson,Ervin Johnson,911,MIN,4216.0,70,32.0,125,126,66,73,19,251,2.0,3,1.0,1.0,1.0,2.0,,3.0,5,,1.0,7,120,1.0,1.0,3.0,1,,2.0,4.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,3.0,2.0,9.0,3.0,14.0,4.0,18.0,1.0,1.0,,2.0,12,17,1.0,,4.0,2.0,,3.0,3.0,,3.0,3.0,,,2.0,66,3.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.5,0.75,0.5,,,0.2,,,6.122448979591836,0.2,0.17647058823529413,0.07142857142857142,0.15384615384615385,0.171875,0.08,0.09090909090909091,0.1,0.047619047619047616,0.05555555555555555,0.5555555555555556,0.125,0.2,1.0,0.6,0.6666666666666666,1.0,0.4,0.5,0.5,1.0,,1.0,1.0,0.6,0.52586,0.5094,0.5747,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,2.5,,0.528,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,1.0,1.0,0.3333333333333333,,0.5,0.125,,0.3333333333333333,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
