EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,LongMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGA,PenaltyAtRimFGA,LostBallSteals,AtRimFrequency,PenaltyAtRimFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,Fg2aBlocked,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFGM,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,BadPassTurnovers,NonShootingFoulsDrawn,DefAtRimReboundPct,on,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedShortMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Offensive Fouls,ShortMidRangePctAssisted,SelfOReb,Travels,RecoveredBlocks,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,SecondChanceFg3Pct,PenaltyFg3Pct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,Technical Free Throw Trips,OffCorner3ReboundPct
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,252.0,4,1,8,9,8,9,2,17,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8,1.0,10.0,1.0,0.3741,0.3741,18.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,1610612752,DerMarr Johnson,DerMarr Johnson,2035,NYK,911.0,15,-11,30,31,30,30,4,61,1.0,2.0,34,,2.0,2.0,2.0,,4.0,,,2.0,30,,15.15151515151515,0.2,0.42147000000000007,0.42147000000000007,15.15,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.25,0.3333333333333333,0.2,0.6,0.6,0.6,24.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,374.0,6,-4,12,11,12,11,3,23,,1.0,11,,1.0,,,,,1.0,,,12,,6.666666666666667,,0.8725,0.8725,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,396.0,7,-6,11,12,11,12,3,23,,3.0,13,1.0,3.0,,,,,,,,11,,21.428571428571427,,0.4837666666666667,0.4837666666666667,3.5666666666666664,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,2.0,2.0,,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666666,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5599,0.3333333333333333,0.3333333333333333,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,1610612752,Vin Baker,Vin Baker,452,NYK,703.0,12,-6,23,23,23,22,3,46,,3.0,23,,3.0,,,,,,,1.0,23,,23.076923076923077,,0.5014666666666666,0.5014666666666666,2.033333333333333,1.0,1.0,,,,,,,,2.0,3.0,4.0,1.0,,,,,0.25,,0.2222222222222222,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,2.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,2.0,3.0,7.0,,,2.0,3.0,7.0,2.0,2.0,,,1.0,1.0,5.0,1.0,3.0,7.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.7,,0.7,0.1111111111111111,,0.08333333333333333,0.3333333333333333,,0.5,1.0,1.0,,,0.5,,0.6,0.6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,584.0,10,-9,20,21,20,20,2,41,2.0,3.0,25,,3.0,1.0,1.0,1.0,2.0,,,,20,,23.80952380952381,0.5,0.510625,0.510625,15.1,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,0.25,0.1,,0.07692307692307693,0.5,,,0.25,0.25,0.5,24.4,1.0,1.0,,0.25,0.25,,,,,2.0,,4.0,,,2.0,,4.0,4.0,,,,,,,,,4.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,0.3333333333333333,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,515.0,9,-5,19,19,19,18,1,38,2.0,2.0,21,,2.0,,,,,,,,19,,10.526315789473685,1.0,0.39115,0.39115,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,620.0,10,-12,21,22,21,21,1,43,,2.0,28,1.0,2.0,,,,,,,1.0,21,1.0,38.095238095238095,,0.5553333333333333,0.5553333333333333,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,0.3333333333333333,0.1,0.3333333333333333,0.15384615384615385,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,25.2,2.0,2.0,,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,2.0,2.0,3.0,7.0,1.0,2.0,2.0,3.0,7.0,,4.0,,,,,7.0,1.0,2.0,7.0,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5833333333333334,1.0,0.5833333333333334,,,,,,1.0,1.0,,1.0,1.0,1.0,0.5165,0.5,0.6666666666666666,0.2857142857142857,1.0,,,,,,2.0,2.0,,,,,,,,2.0,1.0,1.0,,,,1.0,2.0,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612752,Nazr Mohammed,Nazr Mohammed,1737,NYK,200.0,3,-3,6,7,6,7,1,13,,,9,,,,,,,,,,6,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,6707.0,112,-22,215,208,42,60,38,423,2.0,19.0,215,3.0,1.0,9.0,10.0,2.0,21.0,3.0,2.0,18.0,42,1.0,13.409961685823756,0.07692307692307693,0.5376057692307692,0.53475,3.8894736842105266,0.19534883720930232,5.0,3.0,,7.0,2.0,3.0,3.0,,4.0,4.0,9.0,6.0,1.0,,1.0,0.2692307692307692,0.06349206349206349,,0.04597701149425287,0.07692307692307693,,0.19230769230769232,0.11538461538461539,,0.7307692307692307,23.7,12.0,1.0,1.0,0.46153846153846156,0.3333333333333333,5.0,,2.0,,5.0,1.0,17.0,,1.0,,1.0,1.0,10.0,,,,5.0,5.0,2.0,,1.0,1.0,1.0,1.0,0.2631578947368421,,,0.3076923076923077,,,0.3148148148148148,0.125,0.125,0.04807692307692308,,0.040983606557377046,,,0.4166666666666667,0.5,1.0,0.6666666666666666,,,0.4702333333333333,0.037037037037037035,0.05,0.058823529411764705,0.058823529411764705,,3.0,,2.0,,8.0,,0.15789473684210525,0.16666666666666666,,0.125,,,,6.0,2.0,0.75,,,,4.0,,,False,2.0,4.0,2.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2,0.06666666666666667,0.06818181818181818,0.15384615384615385,0.5,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
