EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceFtPoints,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Corner3Assists,OffThreePtRebounds,RecoveredBlocks,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,680.0,11,-6,23,21,6,10,44,1.0,1.0,1.0,25,1.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6,1.0,8.695652173913043,0.2,0.3333333333333333,0.25,0.25,0.5,1.0,1.0,1.0,0.42765,0.42765,26.7,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,4809.0,80,-17,150,147,44,35,297,6.0,,7.0,167,1.0,6.0,6.0,,6.0,,2.0,1.0,12.0,1.0,7.0,11.0,15.0,,4.0,7.0,44,0.25925925925925924,19.662921348314608,0.14285714285714285,0.06666666666666667,0.125,0.125,,0.2222222222222222,,0.7037037037037037,0.5269092592592592,0.6494,25.857142857142858,0.29333333333333333,25.0,5.0,12.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,8.0,20.0,2.0,2.0,24.0,1.0,4.0,2.0,2.0,2.0,4.0,14.0,2.0,6.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.875,1.0,1.0,0.2857142857142857,0.2857142857142857,0.4,0.25,1.0,0.4074074074074074,0.25,0.6666666666666666,0.42857142857142855,0.25,0.6666666666666666,0.15,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.75,0.0625,0.05263157894736842,0.06666666666666667,0.09523809523809523,0.15789473684210525,0.14285714285714285,0.09090909090909091,0.4444444444444444,0.4166666666666667,0.5,0.8,0.07407407407407407,0.5,0.5,1.0,0.2222222222222222,0.3333333333333333,0.4,1.0,0.037037037037037035,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.52365,0.03571428571428571,0.047619047619047616,0.08333333333333333,0.16666666666666666,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1510,1610612749,Brevin Knight,Brevin Knight,1510,MIL,3299.0,55,-2,103,103,40,57,206,,,,106,,,8.0,,8.0,,4.0,,16.0,2.0,2.0,4.0,6.0,,,1.0,40,,13.223140495867769,0.05405405405405406,0.2,0.0851063829787234,0.14285714285714285,0.3333333333333333,,,0.25,0.3929833333333333,0.3999,,0.3883495145631068,15.0,,3.0,,,,3.0,,4.0,3.0,5.0,,,,3.0,12.0,,4.0,10.0,,,2.0,2.0,8.0,5.0,4.0,2.0,,,,1.0,4.0,2.0,,2.0,6.0,1.0,5.0,1.0,1.0,,,,,2.0,6.0,,6.0,2.0,,,,5.0,0.6666666666666666,0.6666666666666666,,,,0.25,,0.25,0.25,,0.25,0.3333333333333333,1.0,0.2777777777777778,0.08333333333333333,0.3333333333333333,,1.0,,0.05,0.043478260869565216,0.1,,,,0.14285714285714285,0.25,,,,0.3333333333333333,,,,0.4166666666666667,0.6,0.6,0.6666666666666666,,,,,,,0.375,,,,,0.14285714285714285,0.14285714285714285,0.2,0.5,11.616666666666665,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,2958.0,49,-16,90,92,38,50,182,4.0,2.0,5.0,97,3.0,4.0,2.0,1.0,3.0,,2.0,,7.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,38,0.23809523809523808,22.641509433962263,0.03225806451612903,0.16666666666666666,0.06976744186046512,,,0.19047619047619047,0.2222222222222222,0.5714285714285714,0.4799166666666667,0.4731944444444445,26.02,0.4222222222222222,14.0,4.0,7.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,7.0,1.0,1.0,1.0,9.0,16.0,1.0,2.0,23.0,2.0,2.0,4.0,3.0,6.0,6.0,12.0,6.0,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,4.0,,4.0,2.0,1.0,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.5625,1.0,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0625,0.14285714285714285,,,,,0.02040816326530612,,,0.1,,0.25,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.5,0.09523809523809523,0.5,0.5,1.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.75,0.047619047619047616,0.25,0.25,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.25,0.5444,0.08695652173913043,0.1111111111111111,0.17391304347826086,0.2608695652173913,9.15,,,,1.0,1.0,1.0,1.0,1.0,0.125,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,10606.0,177,-45,323,323,93,92,646,1.0,1.0,1.0,367,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,6.0,19.0,27.0,50.0,,,6.0,93,0.01818181818181818,17.819148936170215,0.16521739130434782,0.16666666666666666,0.16556291390728478,0.14285714285714285,0.2,0.01818181818181818,0.05555555555555555,0.5636363636363636,0.47782090909090913,0.4767694444444444,27.3,0.28792569659442724,47.0,15.0,30.0,5.0,16.0,5.0,10.0,5.0,10.0,7.0,14.0,,,,27.0,54.0,,12.0,66.0,5.0,18.0,17.0,9.0,17.0,20.0,44.0,10.0,,10.0,,6.0,,21.0,2.0,23.0,4.0,3.0,1.0,6.0,2.0,4.0,,1.0,2.0,13.0,15.0,,13.0,6.0,10.0,2.0,10.0,20.0,0.8148148148148148,1.0,,,,0.5,0.2777777777777778,0.5294117647058824,0.4909090909090909,0.2777777777777778,0.5,0.5409836065573771,0.38636363636363635,0.5263157894736842,0.1111111111111111,0.2,,1.0,0.16666666666666666,0.16030534351145037,0.1464968152866242,0.2222222222222222,0.1111111111111111,0.1875,0.15625,0.15384615384615385,0.5454545454545454,0.5,0.625,0.6666666666666666,0.18181818181818182,0.5,0.5,1.0,0.2545454545454545,0.5,0.5,1.0,,,,,0.8888888888888888,0.3125,0.5555555555555556,0.5,,,0.539575,0.1,0.1016949152542373,0.25757575757575757,0.30303030303030304,6.477777777777778,7.0,2.0,1.0,1.0,,2.0,7.0,,0.07692307692307693,0.1111111111111111,0.7,3.0,1.0,1.0,8.0,0.125,0.058823529411764705,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,7471.0,125,-50,225,226,60,44,451,11.0,4.0,17.0,273,4.0,11.0,29.0,4.0,33.0,3.0,13.0,3.0,70.0,2.0,14.0,16.0,18.0,,1.0,4.0,60,0.6538461538461539,12.64367816091954,0.17073170731707318,0.07692307692307693,0.14814814814814814,0.18181818181818182,,0.4230769230769231,0.8,0.7692307692307693,0.5036826923076924,0.42071000000000003,25.788235294117648,0.26666666666666666,33.0,3.0,3.0,,,,,,,3.0,6.0,6.0,,5.0,6.0,9.0,10.0,4.0,46.0,,,3.0,1.0,1.0,9.0,,12.0,24.0,,5.0,,13.0,2.0,,2.0,4.0,4.0,,3.0,3.0,,,,1.0,4.0,11.0,,6.0,1.0,,,,9.0,,,0.8,0.5882352941176471,0.5882352941176471,0.6666666666666666,,1.0,0.8076923076923077,0.75,0.5,0.7931034482758621,0.5,0.5625,,,,0.75,,0.02197802197802198,0.017857142857142856,,0.029411764705882353,0.16216216216216217,0.17391304347826086,0.09523809523809523,0.11538461538461539,1.0,1.0,,,,,,0.23076923076923078,0.5,0.5,,0.23076923076923078,0.45454545454545453,0.45454545454545453,0.6,,,,,,0.45454545454545453,0.60675,0.037037037037037035,0.1,0.06521739130434782,0.1956521739130435,11.722222222222221,,4.0,2.0,2.0,1.0,,,,,,,,,,,0.043478260869565216,,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,0.5,0.25,0.8333333333333334,0.8333333333333334,1.0,0.5,0.5,1.0,0.25,,,,,,,,,,,True,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,9676.0,161,-33,295,295,83,72,590,,,1.0,328,,,9.0,2.0,11.0,1.0,5.0,2.0,24.0,2.0,12.0,16.0,19.0,,2.0,9.0,83,0.016666666666666666,22.89855072463768,0.11428571428571428,0.06060606060606061,0.10144927536231885,0.1724137931034483,,,,0.35,0.4576833333333334,0.5050727272727272,23.1,0.28135593220338984,44.0,7.0,20.0,2.0,3.0,2.0,6.0,5.0,13.0,8.0,26.0,1.0,,,20.0,59.0,,18.0,58.0,2.0,5.0,4.0,3.0,11.0,13.0,26.0,14.0,,,,5.0,2.0,2.0,2.0,3.0,3.0,3.0,,7.0,2.0,5.0,,2.0,1.0,3.0,10.0,2.0,22.0,9.0,1.0,,1.0,13.0,0.65,0.65,,,,0.3389830508474576,0.4,0.2727272727272727,0.3333333333333333,0.4,0.2727272727272727,0.4142857142857143,0.4,0.40625,0.0847457627118644,0.2,,0.7777777777777778,0.16666666666666666,0.016129032258064516,0.02040816326530612,0.0196078431372549,,0.06382978723404255,0.13793103448275862,0.08333333333333333,0.3333333333333333,0.35,0.4375,0.8571428571428571,0.21666666666666667,0.38461538461538464,0.4166666666666667,,0.43333333333333335,0.3076923076923077,0.3076923076923077,0.875,0.016666666666666666,,,,0.6,0.6666666666666666,0.5454545454545454,0.3333333333333333,,,0.46923999999999993,0.13432835820895522,0.13636363636363635,0.06896551724137931,0.22413793103448276,9.725423728813558,,7.0,3.0,2.0,1.0,1.0,,,0.043478260869565216,,,1.0,1.0,2.0,1.0,0.03225806451612903,0.06666666666666667,0.02857142857142857,,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.0,,,,,,,,,True,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,9341.0,156,-39,284,286,83,78,570,9.0,2.0,16.0,326,4.0,8.0,8.0,5.0,13.0,2.0,4.0,1.0,31.0,6.0,11.0,17.0,21.0,1.0,7.0,17.0,83,0.23529411764705882,27.272727272727273,0.10576923076923077,0.1875,0.125,0.03571428571428571,0.3,0.1323529411764706,0.09523809523809523,0.5441176470588235,0.5028895522388059,0.54623,25.83125,0.29225352112676056,42.0,9.0,21.0,2.0,4.0,5.0,11.0,4.0,12.0,11.0,19.0,7.0,2.0,3.0,24.0,52.0,5.0,10.0,73.0,2.0,4.0,7.0,7.0,17.0,22.0,24.0,24.0,9.0,2.0,3.0,10.0,3.0,4.0,,4.0,,,,10.0,6.0,4.0,,1.0,7.0,4.0,12.0,4.0,15.0,8.0,,,,22.0,0.5,0.5217391304347826,0.6,0.3125,0.3333333333333333,0.46153846153846156,0.5,0.4117647058823529,0.4632352941176471,0.5,0.40476190476190477,0.4931506849315068,0.6,0.4375,0.19230769230769232,0.2857142857142857,0.05263157894736842,0.5882352941176471,,0.03508771929824561,0.028985507246376812,0.044444444444444446,0.024390243902439025,0.043478260869565216,0.26666666666666666,0.13636363636363635,0.3088235294117647,0.42857142857142855,0.6,0.7777777777777778,0.17647058823529413,0.3333333333333333,0.4444444444444444,0.25,0.27941176470588236,0.5789473684210527,0.6111111111111112,0.36363636363636365,0.10294117647058823,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5238095238095238,0.45454545454545453,0.09523809523809523,0.375,0.56165,0.1111111111111111,0.14285714285714285,0.0958904109589041,0.3013698630136986,8.609615384615385,3.0,5.0,1.0,2.0,3.0,,,,,,,1.0,,4.0,,0.03571428571428571,,0.037037037037037035,2.0,,,,1.0,,,1.0,6.0,1.0,,0.25,0.2857142857142857,0.3333333333333333,0.5,,,,0.5,0.25,0.5,1.0,1.0,1.0,1.0,0.0625,0.14285714285714285,,,True,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,4190.0,70,-17,122,122,18,22,244,,,,146,,,,,,,,,,1.0,8.0,10.0,15.0,1.0,3.0,7.0,18,,20.714285714285715,0.1702127659574468,0.07692307692307693,0.15,0.2,0.3333333333333333,,,0.5555555555555556,0.5026611111111111,0.49210000000000004,,0.14754098360655737,15.0,7.0,10.0,1.0,1.0,2.0,3.0,2.0,8.0,,,,,,9.0,18.0,,4.0,22.0,1.0,3.0,2.0,2.0,5.0,4.0,10.0,8.0,,2.0,,2.0,,5.0,1.0,5.0,1.0,1.0,,4.0,3.0,1.0,1.0,,,2.0,7.0,1.0,8.0,4.0,1.0,,2.0,4.0,0.5555555555555556,0.625,,,,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.5,0.25,0.4,0.1111111111111111,0.1,,0.5714285714285714,0.25,0.10869565217391304,0.09259259259259259,0.11764705882352941,0.11764705882352941,0.14285714285714285,0.18181818181818182,,0.5555555555555556,0.7,0.7777777777777778,0.7142857142857143,0.4444444444444444,0.25,0.2857142857142857,,,,,,,,,,0.3333333333333333,1.0,0.6,0.6666666666666666,,,0.4674333333333333,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,3.855555555555556,,,,,,,,,,,,1.0,1.0,,1.0,0.08333333333333333,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,1.0,1.0,True,,
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,1711.0,29,-16,58,59,24,27,117,3.0,2.0,4.0,66,2.0,3.0,4.0,,4.0,,1.0,,8.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,24,0.36363636363636365,23.4375,0.09523809523809523,0.16666666666666666,0.1111111111111111,0.2,,0.2727272727272727,0.4,0.5454545454545454,0.4804,0.50636,26.6,0.41379310344827586,5.0,2.0,2.0,,,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,,5.0,7.0,,4.0,14.0,,,2.0,2.0,3.0,4.0,2.0,8.0,,,,,3.0,,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,3.0,,4.0,2.0,,,,4.0,0.2,0.2,,,,0.7142857142857143,,0.6666666666666666,0.45454545454545453,,0.4,0.5384615384615384,1.0,0.4,,,,0.5,,,,,,,0.16666666666666666,0.3333333333333333,0.18181818181818182,1.0,1.0,,0.18181818181818182,0.5,0.5,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,,,,,,0.4,1.0,,,,0.15384615384615385,0.2222222222222222,0.14285714285714285,0.2857142857142857,9.914285714285715,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
