EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Fg2aBlocked,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefAtRimReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGA,SecondChanceFG2A,PenaltyFtPoints,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,Arc3FGM,NonHeaveArc3FGM,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,OffShortMidRangeReboundPct,on,SecondChanceTurnovers,LongMidRangePctBlocked,OffAtRimReboundPct,SelfOReb,Loose Ball Fouls,Blocked3s,BlockedCorner3,SelfORebPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,843.0,14,3,29,27,7.0,4.0,,56,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,3.0,,5.0,28,,,,,1.0,,2.0,,1.0,1.0,1.0,2.0,,1.0,,,5.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,7.0,,1.0,1.0,1.0,,0.625,,0.625,,,0.75,17.24137931034483,1.0,,0.25,0.06666666666666667,,,0.3333333333333333,,0.25,1.0,1.0,,,,,,,,0.5,0.25,,,1.0,1.0,0.541675,0.2694,,,,,,27.46666666666667,0.2413793103448276,1.0,,,1.0,,3.0,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,1.0,0.5,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1610612749,Daniel Santiago,Daniel Santiago,2091,MIL,45.0,1,1,2,3,2.0,3.0,,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,6192.0,103,-23,196,193,47.0,44.0,33.0,389,6.0,15.0,2.0,2.0,1.0,3.0,2.0,8.0,1.0,7.0,,9.0,26.0,8.0,3.0,30.0,205,,2.0,2.0,2.0,,4.0,16.0,2.0,7.0,7.0,,7.0,,3.0,1.0,3.0,14.0,2.0,8.0,14.0,19.0,7.0,4.0,3.0,4.0,,2.0,2.0,6.0,,5.0,11.0,4.0,2.0,4.0,47.0,,0.8888888888888888,1.0,0.34615384615384615,1.0,0.39705882352941174,1.0,0.4166666666666667,0.16666666666666666,1.0,0.23529411764705882,18.18181818181818,0.6666666666666666,0.12698412698412698,0.09523809523809523,0.11904761904761904,0.1111111111111111,0.14285714285714285,0.125,,0.4411764705882353,0.4,0.5454545454545454,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.25,0.2857142857142857,1.0,0.029411764705882353,0.20588235294117646,1.0,1.0,,0.6764705882352942,0.5349102941176471,0.74685,0.05555555555555555,0.07142857142857142,0.06666666666666667,0.13333333333333333,6.869230769230769,25.6875,0.23979591836734693,,,,3.0,,9.0,5.0,,1.0,,,1.0,,1.0,1.0,1.0,0.375,,0.375,0.19230769230769232,0.26666666666666666,,0.125,0.8333333333333334,,,,,,4.0,6.0,,,4.0,,,0.6666666666666666,0.6666666666666666,0.49279999999999996,1.0,1.0,2.0,,5.0,5.0,2.0,0.16666666666666666,0.16666666666666666,0.058823529411764705,,0.049019607843137254,0.06666666666666667,,0.25,3.0,3.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,,False,1.0,0.125,0.07894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1610612749,Brevin Knight,Brevin Knight,1510,MIL,4780.0,80,5,151,148,40.0,58.0,24.0,299,1.0,5.0,,3.0,,5.0,4.0,10.0,,,,5.0,20.0,,5.0,15.0,137,2.0,2.0,2.0,8.0,,5.0,4.0,6.0,,12.0,,12.0,,5.0,,7.0,24.0,3.0,3.0,6.0,9.0,11.0,3.0,8.0,3.0,2.0,2.0,2.0,5.0,,3.0,8.0,7.0,3.0,5.0,40.0,3.0,0.4,0.4,0.25,0.25,0.25,0.25,0.32608695652173914,1.0,0.2777777777777778,,15.819209039548022,0.6,0.05660377358490566,0.16666666666666666,0.08450704225352113,,0.15789473684210525,0.14285714285714285,0.25,0.25,0.2,0.25,0.25,,,0.5,0.4,0.4,0.5,,,0.375,,,0.25,0.41848,0.3999,0.13636363636363635,0.13636363636363635,0.13333333333333333,0.3333333333333333,12.29,,0.26490066225165565,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,0.05,0.2,,,,,,,,,,,1.0,,,,1.0,,,,,,,,3.0,3.0,1.0,,,0.04918032786885246,,0.04054054054054054,,,,,,,,,,,0.07692307692307693,False,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,4875.0,81,-15,147,147,24.0,15.0,20.0,294,6.0,9.0,2.0,3.0,2.0,8.0,,,,,,8.0,17.0,,4.0,20.0,156,,2.0,2.0,5.0,,4.0,8.0,8.0,,,,,,,,,,4.0,8.0,13.0,19.0,1.0,1.0,,2.0,1.0,3.0,,5.0,,2.0,8.0,10.0,5.0,4.0,24.0,,0.5,0.5714285714285714,0.47058823529411764,0.4,0.47058823529411764,0.4,0.45454545454545453,0.2,0.4,,15.976331360946746,0.4,0.13559322033898305,0.19047619047619047,0.15,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.5,0.5294117647058824,0.6666666666666666,0.8571428571428571,0.47058823529411764,0.25,0.2857142857142857,,,,,,,0.6,0.6666666666666666,,0.5294117647058824,0.48827647058823526,0.49210000000000004,0.22727272727272727,0.22727272727272727,0.1,0.2,4.082352941176471,,0.16326530612244897,,,,,,,3.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,,,,0.17647058823529413,0.2222222222222222,0.125,0.11538461538461539,0.6666666666666666,,,,,,1.0,3.0,,,1.0,,,0.2,0.3333333333333333,0.4674333333333333,1.0,1.0,2.0,,6.0,6.0,2.0,0.3333333333333333,0.3333333333333333,0.09836065573770492,,0.08333333333333333,0.1111111111111111,,1.0,,,,,,,,0.07692307692307693,False,,,0.09523809523809523,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,10579.0,176,-19,321,323,88.0,80.0,50.0,644,8.0,21.0,2.0,6.0,5.0,13.0,9.0,29.0,1.0,,,22.0,63.0,1.0,22.0,66.0,345,,4.0,3.0,11.0,,15.0,28.0,16.0,,9.0,3.0,12.0,1.0,5.0,2.0,2.0,27.0,3.0,13.0,18.0,21.0,4.0,3.0,1.0,7.0,,2.0,5.0,9.0,1.0,4.0,11.0,26.0,11.0,15.0,88.0,2.0,0.6363636363636364,0.6363636363636364,0.3492063492063492,0.2727272727272727,0.34375,0.2727272727272727,0.4342105263157895,0.4,0.4411764705882353,0.015625,22.486772486772487,0.7777777777777778,0.11304347826086956,0.08108108108108109,0.10526315789473684,0.15625,0.16129032258064516,0.10714285714285714,,0.328125,0.38095238095238093,0.47058823529411764,0.203125,0.38461538461538464,0.4166666666666667,0.453125,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.015625,,0.5454545454545454,0.3333333333333333,,0.34375,0.45967343749999995,0.5050727272727272,0.1506849315068493,0.1527777777777778,0.06060606060606061,0.22727272727272727,9.973015873015873,23.1,0.27414330218068533,,,,,,,5.0,,2.0,2.0,,1.0,1.0,,1.0,,,,,0.07936507936507936,0.19047619047619047,0.07692307692307693,0.057692307692307696,0.75,,,,,,3.0,5.0,9.0,2.0,2.0,,3.0,0.14285714285714285,0.6,0.46923999999999993,2.0,2.0,,1.0,2.0,3.0,2.0,0.4,0.4,0.014705882352941176,0.041666666666666664,0.01875,,,0.6666666666666666,,,,,,,,0.029411764705882353,False,2.0,,0.01818181818181818,1.0,1.0,,,0.02702702702702703,0.0625,1.0,,,,,,,,,,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,11152.0,186,-43,344,344,92.0,87.0,51.0,688,11.0,25.0,5.0,12.0,4.0,14.0,13.0,23.0,11.0,9.0,2.0,28.0,62.0,20.0,14.0,88.0,381,3.0,11.0,7.0,18.0,4.0,26.0,28.0,28.0,8.0,8.0,5.0,13.0,2.0,4.0,1.0,3.0,31.0,7.0,10.0,17.0,23.0,,,,9.0,1.0,7.0,3.0,16.0,7.0,4.0,15.0,19.0,9.0,26.0,92.0,4.0,0.5,0.5384615384615384,0.45161290322580644,0.3888888888888889,0.45121951219512196,0.38636363636363635,0.4887640449438202,0.625,0.46296296296296297,0.24390243902439024,26.381909547738694,0.5625,0.08196721311475409,0.17073170731707318,0.10429447852760736,0.22857142857142856,,0.13333333333333333,0.2727272727272727,0.3048780487804878,0.44,0.6470588235294118,0.17073170731707318,0.2857142857142857,0.36363636363636365,0.2804878048780488,0.5652173913043478,0.5909090909090909,0.46153846153846156,0.13414634146341464,0.10975609756097561,0.5454545454545454,0.4166666666666667,0.09090909090909091,0.5487804878048781,0.501341975308642,0.5474666666666667,0.10344827586206896,0.13432835820895522,0.125,0.29545454545454547,8.783870967741935,25.405,0.26744186046511625,3.0,,2.0,6.0,1.0,12.0,12.0,,3.0,4.0,1.0,,,,,0.6666666666666666,0.3,0.25,0.3157894736842105,0.1935483870967742,0.32,0.21428571428571427,0.038461538461538464,0.6363636363636364,0.2727272727272727,0.3,0.6666666666666666,0.09090909090909091,,7.0,7.0,9.0,3.0,,1.0,2.0,,1.0,0.5650999999999999,4.0,4.0,4.0,,6.0,6.0,6.0,0.5714285714285714,0.5714285714285714,0.044444444444444446,,0.03571428571428571,0.038461538461538464,,0.5714285714285714,3.0,3.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,0.06451612903225806,False,1.0,0.043478260869565216,0.038461538461538464,2.0,,,,0.058823529411764705,,0.25,1.0,6.0,1.0,1.0,1.0,0.05,0.09090909090909091,0.5,,,,,,,,,,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,9926.0,165,-39,300,302,87.0,82.0,47.0,602,14.0,29.0,5.0,10.0,5.0,10.0,7.0,13.0,,1.0,1.0,26.0,52.0,1.0,12.0,64.0,342,7.0,17.0,9.0,17.0,1.0,20.0,42.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,6.0,18.0,26.0,49.0,4.0,3.0,1.0,6.0,,,4.0,6.0,2.0,13.0,15.0,13.0,6.0,20.0,87.0,1.0,0.8076923076923077,1.0,0.5,0.5294117647058824,0.49056603773584906,0.5,0.5423728813559322,0.38636363636363635,0.5263157894736842,0.018867924528301886,18.41359773371105,1.0,0.16363636363636364,0.18181818181818182,0.16783216783216784,0.16129032258064516,0.12903225806451613,0.16,0.25,0.5471698113207547,0.4827586206896552,0.6086956521739131,0.18867924528301888,0.5,0.5,0.24528301886792453,0.5384615384615384,0.5384615384615384,1.0,,0.018867924528301886,0.5555555555555556,0.5,0.05555555555555555,0.5660377358490566,0.4794254716981133,0.4767694444444444,0.10344827586206896,0.10526315789473684,0.265625,0.3125,6.363461538461539,27.3,0.29,,,,,,,6.0,,,1.0,,10.0,8.0,2.0,10.0,,,,,0.11538461538461539,0.20689655172413793,,0.1875,0.6428571428571429,,,,,,16.0,18.0,2.0,,2.0,,1.0,0.16666666666666666,0.8888888888888888,0.539575,5.0,5.0,10.0,2.0,21.0,23.0,2.0,0.2777777777777778,0.2777777777777778,0.16535433070866143,0.08333333333333333,0.152317880794702,0.11627906976744186,0.125,0.3125,,,1.0,,,,,0.125,False,1.0,,0.23076923076923078,3.0,1.0,,,0.15789473684210525,0.0625,,,,,,,,,,7.0,0.7,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,4294.0,72,-14,138,136,42.0,47.0,21.0,274,5.0,8.0,2.0,3.0,,1.0,5.0,9.0,2.0,6.0,2.0,10.0,18.0,8.0,1.0,27.0,130,,6.0,3.0,6.0,3.0,6.0,8.0,12.0,6.0,2.0,1.0,3.0,,2.0,,,7.0,3.0,2.0,6.0,10.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,6.0,1.0,1.0,8.0,4.0,2.0,6.0,42.0,1.0,0.4,0.4444444444444444,0.5555555555555556,0.5,0.5,0.3333333333333333,0.48214285714285715,0.75,0.3333333333333333,0.3076923076923077,21.38364779874214,0.5,0.044444444444444446,0.15,0.07692307692307693,,,0.2,,0.3076923076923077,0.625,0.7142857142857143,0.038461538461538464,,,0.34615384615384615,0.5555555555555556,0.5555555555555556,0.6,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.6153846153846154,0.4845461538461539,0.4731944444444445,0.07142857142857142,0.1,0.2222222222222222,0.2222222222222222,9.649999999999999,25.700000000000003,0.30434782608695654,1.0,,1.0,2.0,,6.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,0.25,,0.25,0.05555555555555555,0.125,,0.15384615384615385,0.2,0.5,0.5,1.0,0.1111111111111111,,3.0,3.0,,1.0,1.0,1.0,,0.2,0.75,0.5382,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,0.75,0.05172413793103448,0.0625,0.05405405405405406,0.15,0.125,1.0,1.0,1.0,,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,,False,1.0,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,7858.0,131,-50,240,243,64.0,42.0,33.0,483,3.0,5.0,,1.0,,,4.0,7.0,6.0,12.0,4.0,7.0,12.0,18.0,4.0,45.0,285,,3.0,1.0,2.0,4.0,9.0,2.0,12.0,12.0,30.0,5.0,35.0,4.0,14.0,3.0,13.0,75.0,1.0,16.0,17.0,19.0,4.0,4.0,,6.0,1.0,2.0,1.0,8.0,3.0,5.0,13.0,6.0,1.0,9.0,64.0,2.0,0.14285714285714285,0.14285714285714285,0.5833333333333334,0.5,0.6833333333333333,0.4166666666666667,0.6818181818181818,0.5,0.5,0.6,14.855072463768117,0.75,0.18604651162790697,0.034482758620689655,0.14782608695652175,0.19230769230769232,0.22727272727272727,0.045454545454545456,,0.16666666666666666,0.6,0.75,,,,0.23333333333333334,0.5714285714285714,0.5714285714285714,0.25,0.2,0.4,0.16666666666666666,,0.6666666666666666,0.7666666666666667,0.5177683333333334,0.4878333333333333,0.03225806451612903,0.07692307692307693,0.06666666666666667,0.2,10.325000000000001,25.427777777777777,0.26666666666666666,4.0,,,9.0,1.0,21.0,1.0,,,,,,,,,0.7777777777777778,0.5,0.25,0.5,0.08333333333333333,0.2,,0.15789473684210525,,0.6666666666666666,0.6666666666666666,1.0,,,,,4.0,1.0,,1.0,2.0,,,0.60675,,,,,2.0,2.0,5.0,,0.75,0.021052631578947368,,0.016666666666666666,0.029411764705882353,,,5.0,5.0,,0.4166666666666667,0.4166666666666667,0.6,0.4166666666666667,0.041666666666666664,False,,,,,,,,,,,1.0,6.0,,,,,,0.25,,,1.0,2.0,,0.5,1.0,1.0,1.0,0.5,0.5,1.0
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,389.0,6,-7,13,14,1.0,,1.0,27,2.0,2.0,,,,,,,,,,2.0,2.0,,,4.0,19,,,,,,,4.0,,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,14.285714285714285,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.5689500000000001,,0.5,0.5,,,,,0.07692307692307693,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
