EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTOffRebounds,SelfOReb,LostBallTurnovers,Travels,DefensiveGoaltends,OffFTReboundPct,SelfORebPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefCorner3ReboundPct,HeaveAttempts,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,Arc3PctBlocked,SecondChanceAtRimPctAssisted
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,7936.0,132,30.0,227,225,76,94,36.0,452,4.0,8.0,1.0,4.0,1.0,2.0,10.0,1.0,6.0,1.0,2.0,4.0,10.0,1.0,2.0,2.0,4.0,6.0,19,5.0,16.0,7.0,34.0,199,2.0,7.0,1.0,2.0,1.0,8.0,1.0,2.0,3.0,6.0,3.0,14.0,6.0,6.0,15.0,4.0,10.0,4.0,2.0,5.0,2.0,7.0,2.0,3.0,1.0,1.0,16.0,3.0,6.0,1.0,11.0,12.0,9.0,21.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,12.0,1.0,1.0,11.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,76,3.0,0.5,0.75,1.0,0.3125,0.5,0.5,0.3125,0.3157894736842105,0.2857142857142857,0.5,0.38571428571428573,0.3888888888888889,0.6875,0.4125,0.4,0.65,0.45714285714285713,0.10526315789473684,0.25,16.10486891385768,0.3333333333333333,0.12222222222222222,0.075,0.05,0.09375,0.10909090909090909,0.08035714285714286,0.03571428571428571,0.1,0.09375,0.09090909090909091,0.1,0.08571428571428572,0.15,0.14285714285714285,0.0625,0.5,0.22857142857142856,0.5,0.6666666666666666,0.5,0.02857142857142857,0.2857142857142857,0.2,0.2,0.5,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.4,0.4,1.0,0.4444444444444444,0.25,0.2222222222222222,0.5,1.0,0.25,0.5,0.5,0.5,0.6857142857142857,0.4,0.4692,0.49754999999999994,0.40226875,0.125,0.20833333333333334,0.23529411764705882,0.4117647058823529,10.61578947368421,24.900000000000006,0.33480176211453744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,388.0,6,-6.0,13,12,8,7,2.0,25,,,,,,,1.0,,,,,,,,,,,,1,,,1.0,1.0,15,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,3.0,,,,,,,,,,1.0,2.0,,,2.0,,1.0,,,,,,,,8,1.0,,,,,,,,,,,,,,0.25,,,,,,14.285714285714285,,0.6666666666666666,,,,0.6666666666666666,,,,,,,,,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3445,,0.3445,0.5,0.5,,,16.7,,0.6153846153846154,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,20050.0,334,22.0,588,588,191,219,76.0,1176,4.0,11.0,,2.0,13.0,9.0,25.0,3.0,5.0,1.0,1.0,3.0,15.0,,,,1.0,19.0,49,6.0,20.0,17.0,73.0,535,,4.0,1.0,1.0,1.0,4.0,6.0,16.0,1.0,2.0,9.0,24.0,14.0,24.0,15.0,,15.0,3.0,3.0,20.0,14.0,34.0,8.0,11.0,5.0,4.0,82.0,3.0,4.0,4.0,22.0,27.0,7.0,34.0,13.0,5.0,8.0,4.0,4.0,7.0,,11.0,1.0,9.0,34.0,3.0,4.0,22.0,3.0,5.0,4.0,,,,4.0,1.0,24.0,191,7.0,0.3684210526315789,0.3684210526315789,0.8333333333333334,0.3,1.0,0.5,0.3,0.3877551020408163,,0.375,0.4057971014492754,0.3,0.4166666666666667,0.4551282051282051,0.3333333333333333,0.5,0.2898550724637681,0.061224489795918366,0.18181818181818182,13.263785394932937,0.36363636363636365,0.08461538461538462,0.01834862385321101,0.07547169811320754,0.0375,0.08306709265175719,0.02348993288590604,,,0.043478260869565216,0.034482758620689655,0.045454545454545456,0.1188118811881188,0.06349206349206349,0.0625,0.09523809523809523,0.25,0.15942028985507245,0.36363636363636365,0.4444444444444444,0.25,0.18840579710144928,0.36231884057971014,0.36,0.36,0.4444444444444444,0.07246376811594203,0.6,0.6,1.0,0.21739130434782608,0.2,0.2,0.6666666666666666,0.4,,,,,0.05555555555555555,1.0,0.05555555555555555,,0.4492753623188406,0.2,0.4544942028985508,0.48679999999999995,0.4232583333333333,0.0684931506849315,0.09433962264150944,0.0547945205479452,0.3287671232876712,11.959183673469388,24.76,0.32482993197278914,1.0,0.038461538461538464,2.0,4.0,6.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,0.07692307692307693,0.46153846153846156,0.5,0.3333333333333333,0.2,1.0,1.0,0.2222222222222222,0.5,,,,,,,,,,,,,,,,,True,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,9334.0,156,21.0,279,279,88,77,44.0,558,7.0,16.0,3.0,5.0,11.0,4.0,12.0,2.0,6.0,,4.0,6.0,15.0,,,1.0,3.0,17.0,39,8.0,21.0,10.0,68.0,259,3.0,5.0,,,1.0,7.0,4.0,9.0,1.0,7.0,4.0,15.0,12.0,22.0,24.0,4.0,15.0,6.0,6.0,5.0,2.0,7.0,,3.0,,2.0,16.0,1.0,8.0,2.0,12.0,14.0,10.0,24.0,1.0,1.0,,6.0,3.0,4.0,,10.0,5.0,8.0,14.0,,1.0,14.0,,7.0,8.0,,,1.0,8.0,5.0,15.0,88,2.0,0.35294117647058826,0.4,1.0,0.38095238095238093,,0.14285714285714285,0.38095238095238093,0.4358974358974359,0.6,0.4444444444444444,0.48333333333333334,0.6,0.34375,0.5151515151515151,0.5833333333333334,0.39473684210526316,0.35,0.15384615384615385,0.3125,23.384615384615383,0.6,0.0967741935483871,0.08080808080808081,0.08695652173913043,0.030303030303030304,0.09523809523809523,0.06818181818181818,0.1,0.034482758620689655,0.1,0.04,,0.08333333333333333,0.06896551724137931,0.1276595744680851,0.1111111111111111,0.625,0.26666666666666666,0.4375,0.6363636363636364,0.42857142857142855,0.18333333333333332,0.2,0.3333333333333333,0.3333333333333333,0.5,0.1,0.3333333333333333,0.3333333333333333,1.0,0.25,0.4,0.4,1.0,1.0,0.6,,,,0.25,,0.1875,0.3333333333333333,0.6166666666666667,0.4,0.4589041666666666,0.49517500000000003,0.46008437500000005,0.1076923076923077,0.1590909090909091,0.10294117647058823,0.22058823529411764,8.95128205128205,24.82857142857143,0.3154121863799283,,,1.0,5.0,6.0,,,,2.0,1.0,,1.0,2.0,1.0,6.0,1.0,0.09090909090909091,0.5454545454545454,0.6,0.16666666666666666,,,,0.3125,0.2,1.0,1.0,3.0,2.0,1.0,0.06666666666666667,0.034482758620689655,,,,,,,,,,True,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,11968.0,199,25.0,345,348,94,102,49.0,693,3.0,5.0,,,2.0,8.0,15.0,1.0,3.0,1.0,1.0,9.0,15.0,3.0,5.0,1.0,4.0,11.0,22,10.0,18.0,5.0,57.0,315,1.0,1.0,3.0,6.0,,11.0,1.0,3.0,2.0,5.0,,8.0,8.0,14.0,24.0,,15.0,9.0,3.0,8.0,4.0,12.0,2.0,5.0,1.0,2.0,28.0,2.0,1.0,8.0,14.0,22.0,3.0,25.0,7.0,5.0,2.0,3.0,2.0,6.0,,9.0,2.0,8.0,25.0,1.0,3.0,7.0,,4.0,2.0,,,,2.0,,8.0,94,3.0,0.36363636363636365,0.36363636363636365,0.8,0.5555555555555556,0.5,0.4,0.5555555555555556,0.5,1.0,0.3333333333333333,0.65,0.7857142857142857,0.5,0.6627906976744186,0.7857142857142857,0.5,0.45,0.13636363636363635,0.2,13.0,0.3333333333333333,0.09032258064516129,0.007518796992481203,0.22857142857142856,0.0425531914893617,0.11578947368421053,0.016666666666666666,,,0.018867924528301886,0.05405405405405406,,0.03125,0.14705882352941177,0.12280701754385964,0.20689655172413793,,0.125,0.6,0.75,0.3333333333333333,0.05,0.375,0.5333333333333333,0.5714285714285714,0.375,0.075,0.3333333333333333,0.5,1.0,0.375,0.6,0.6,0.7777777777777778,,,0.7142857142857143,0.6,0.3333333333333333,0.125,1.0,0.5,0.25,0.575,0.6,0.47120999999999996,0.4885,0.50154375,0.09302325581395349,0.16,0.19298245614035087,0.14035087719298245,13.931818181818182,25.244444444444444,0.27246376811594203,,,,1.0,,,1.0,6.0,2.0,2.0,,1.0,1.0,,2.0,,0.5,,,,0.14285714285714285,,,0.125,,,,1.0,1.0,,,,1.0,0.05555555555555555,0.06666666666666667,0.3333333333333333,0.3333333333333333,,,,,True,,
72,1610612754,Kenny Anderson,Kenny Anderson,72,IND,238.0,4,-11.0,9,10,9,10,,19,,1.0,,,,,,,,,,,,,,,,,1,,,,,12,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,9,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,22.22222222222222,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5499,,0.5499,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,16214.0,270,17.0,473,473,149,144,57.0,946,31.0,56.0,7.0,16.0,20.0,2.0,16.0,,1.0,,,,1.0,,,,1.0,38.0,92,,2.0,25.0,101.0,421,7.0,18.0,,,6.0,20.0,5.0,15.0,,1.0,8.0,18.0,26.0,50.0,,12.0,,,7.0,5.0,4.0,9.0,4.0,2.0,2.0,1.0,22.0,4.0,16.0,5.0,36.0,48.0,21.0,69.0,14.0,5.0,9.0,5.0,1.0,10.0,,15.0,4.0,9.0,37.0,4.0,6.0,39.0,,19.0,5.0,,,2.0,5.0,3.0,18.0,149,3.0,0.34210526315789475,0.40625,,,,,,0.41304347826086957,0.3888888888888889,0.3333333333333333,0.40425531914893614,0.3888888888888889,0.3125,0.45089285714285715,0.43478260869565216,0.42857142857142855,0.02127659574468085,0.07608695652173914,0.08928571428571429,23.649906890130353,0.3333333333333333,0.16666666666666666,0.0855614973262032,0.1111111111111111,0.06666666666666667,0.15708812260536398,0.08097165991902834,0.14285714285714285,0.05660377358490566,0.0641025641025641,0.04878048780487805,0.10526315789473684,0.20689655172413793,0.09615384615384616,0.16883116883116883,0.08571428571428572,0.6,0.5957446808510638,0.5535714285714286,0.6078431372549019,0.3225806451612903,0.2127659574468085,0.1702127659574468,0.125,0.13333333333333333,0.5,0.010638297872340425,,,,0.010638297872340425,,,,0.8888888888888888,0.4375,,,,,,0.0625,,0.6170212765957447,,0.4919860215053763,0.52915,0.4781000000000001,0.17117117117117117,0.1743119266055046,0.19801980198019803,0.1782178217821782,5.9195652173913045,32.75,0.3150105708245243,7.0,0.3684210526315789,4.0,9.0,5.0,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,0.05,0.25,0.2631578947368421,0.4,,,,0.5625,0.4444444444444444,1.0,4.0,4.0,,,0.0625,0.08333333333333333,,,0.0625,,0.2,1.0,1.0,1.0,,True,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,12542.0,209,-3.0,360,364,135,166,41.0,724,12.0,24.0,4.0,4.0,15.0,7.0,26.0,4.0,8.0,1.0,3.0,3.0,23.0,1.0,1.0,2.0,6.0,25.0,65,7.0,31.0,20.0,91.0,336,5.0,6.0,1.0,1.0,4.0,17.0,10.0,24.0,3.0,9.0,15.0,44.0,8.0,42.0,18.0,4.0,23.0,3.0,9.0,11.0,6.0,17.0,4.0,2.0,1.0,8.0,40.0,,6.0,6.0,30.0,42.0,6.0,48.0,3.0,3.0,,7.0,2.0,8.0,,15.0,7.0,4.0,17.0,1.0,3.0,27.0,,10.0,5.0,,,2.0,5.0,4.0,44.0,135,4.0,0.16,0.17391304347826086,0.8571428571428571,0.22580645161290322,1.0,0.3333333333333333,0.22580645161290322,0.38461538461538464,0.8333333333333334,0.4166666666666667,0.3697916666666667,0.9285714285714286,0.4393939393939394,0.41743119266055045,0.9444444444444444,0.5116279069767442,0.3229166666666667,0.13846153846153847,0.2916666666666667,30.466830466830466,0.4666666666666667,0.189873417721519,0.043795620437956206,0.1875,,0.18947368421052632,0.031578947368421054,0.06666666666666667,0.03125,0.03333333333333333,,,0.16393442622950818,0.14634146341463414,0.25,0.19230769230769232,0.8,0.25,0.5,0.7058823529411765,0.3333333333333333,0.15625,0.2708333333333333,0.2692307692307692,0.2692307692307692,,0.08333333333333333,0.5,0.5,1.0,0.23958333333333334,0.13043478260869565,0.13043478260869565,0.6666666666666666,0.5714285714285714,1.0,0.14285714285714285,1.0,,0.09090909090909091,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.5729166666666666,0.13043478260869565,0.4596426315789473,0.48737142857142857,0.44721093749999996,0.09523809523809523,0.13513513513513514,0.18681318681318682,0.4835164835164835,10.236923076923077,25.44516129032258,0.375,6.0,0.35294117647058826,5.0,9.0,6.0,,,3.0,2.0,2.0,,3.0,1.0,4.0,3.0,,0.13333333333333333,0.4,0.46153846153846156,,,,,0.2727272727272727,0.5555555555555556,,2.0,5.0,3.0,,,0.04081632653061224,,,,,0.16666666666666666,,,,,True,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,5141.0,86,20.0,160,150,44,70,17.0,310,,,,,,3.0,3.0,2.0,6.0,1.0,3.0,1.0,7.0,,1.0,,3.0,3.0,3,3.0,13.0,7.0,22.0,122,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,6.0,7.0,12.0,,6.0,9.0,,7.0,1.0,,7.0,,7.0,,4.0,2.0,1.0,14.0,,1.0,1.0,10.0,12.0,1.0,13.0,2.0,2.0,,2.0,2.0,4.0,,6.0,1.0,1.0,5.0,,2.0,8.0,2.0,,1.0,,,,1.0,,12.0,44,1.0,,,1.0,0.23076923076923078,,0.16666666666666666,0.23076923076923078,1.0,1.0,1.0,0.46875,0.5,0.35714285714285715,0.5526315789473685,0.5,0.55,0.8125,,,14.124293785310734,0.3333333333333333,0.14492753623188406,0.018867924528301886,0.07142857142857142,,0.13253012048192772,0.012987012987012988,,,0.041666666666666664,,,0.038461538461538464,0.125,0.25925925925925924,0.1,,,,,,,0.1875,1.0,1.0,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.4375,0.14285714285714285,0.14285714285714285,1.0,,,0.5,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,,0.8125,0.14285714285714285,0.436678125,0.4025,0.39295,,,0.09090909090909091,0.5454545454545454,18.03333333333333,24.923076923076923,0.275,1.0,0.125,,,,,,,,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,12052.0,201,35.0,349,354,110,145,46.0,703,12.0,20.0,1.0,1.0,33.0,12.0,32.0,,,,,,2.0,,,,1.0,38.0,85,,2.0,27.0,103.0,315,4.0,7.0,,,3.0,11.0,10.0,21.0,,1.0,18.0,38.0,52.0,24.0,,4.0,2.0,,8.0,3.0,3.0,6.0,2.0,2.0,1.0,,15.0,2.0,6.0,11.0,22.0,39.0,9.0,48.0,2.0,1.0,1.0,7.0,3.0,3.0,,10.0,2.0,10.0,17.0,2.0,1.0,35.0,1.0,11.0,13.0,,,2.0,13.0,12.0,38.0,110,4.0,0.6842105263157895,0.7222222222222222,,,,,,0.4470588235294118,0.5714285714285714,0.47619047619047616,0.4367816091954023,0.5714285714285714,0.45454545454545453,0.5,0.6111111111111112,0.5757575757575758,0.022988505747126436,0.09411764705882353,0.25,28.282828282828284,0.7,0.1317365269461078,0.047244094488188976,0.3055555555555556,0.04081632653061224,0.1625615763546798,0.045454545454545456,0.02631578947368421,0.06060606060606061,0.05357142857142857,0.02631578947368421,0.09090909090909091,0.10344827586206896,0.16279069767441862,0.13636363636363635,0.3333333333333333,0.9230769230769231,0.22988505747126436,0.6,0.8,0.75,0.3793103448275862,0.367816091954023,0.375,0.375,0.75,,,,,0.022988505747126436,,,,0.14285714285714285,1.0,,,,,,0.045454545454545456,,0.25287356321839083,,0.40438045977011494,0.4295,0.3949840909090909,0.11578947368421053,0.11827956989247312,0.10679611650485436,0.36893203883495146,10.811764705882352,25.35,0.3151862464183381,6.0,0.46153846153846156,3.0,5.0,14.0,,,,1.0,,,1.0,3.0,8.0,11.0,,0.09090909090909091,0.42424242424242425,0.4666666666666667,0.5714285714285714,,,,0.22727272727272727,0.6,1.0,1.0,4.0,2.0,,0.1,0.024390243902439025,,,,,0.2222222222222222,,,,3.0,True,,
