EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,Fouls,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,FtPoints,PtsAssisted2s,FTDefRebounds,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Offensive Fouls,NonShootingFoulsDrawn,SecondChanceTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,SecondChanceShotQualityAvg,BadPassSteals,DefensiveGoaltends,on,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,SelfOReb,Loose Ball Fouls,SecondChanceFg3Pct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,ShortMidRangeAssists,Travels,SecondChanceTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefShortMidRangeReboundPct,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctBlocked,ShortMidRangePctAssisted,PtsUnassisted3s,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct
120,1610612740,Steven Smith,Steven Smith,120,NOH,658.0,11.0,3.0,24.0,25,23.0,20,2.0,49,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0,24.0,1.0,1.0,1.0,2.0,3.0,8.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,23.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.75,19.23076923076923,1.0,0.3333333333333333,0.1111111111111111,0.5,0.25,1.0,1.0,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,0.75,1.0,0.480825,0.480825,1.0,20.3,24.03333333333333,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,674.0,11.0,5.0,24.0,22,20.0,15,3.0,46,,1.0,,,,,,,,,,,1.0,,,,23.0,,,1.0,,,,,,,,2.0,3.0,3.0,,,,,,,,20.0,,,,,,,,,,,,3.7037037037037033,,0.6666666666666666,0.375,0.5,1.0,,,,,,,,,,,,,,,,,,0.4009,0.4009,,21.6,,0.8333333333333334,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,614.0,10.0,7.0,22.0,22,17.0,12,3.0,44,1.0,1.0,,,,,,,,,,1.0,1.0,,,4.0,21.0,,1.0,1.0,,,2.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,17.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,1.0,,0.09090909090909091,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.4126,0.4126,0.5,15.2,,0.7727272727272727,1.0,1.0,1.0,2.0,1.0,,,0.125,0.16666666666666666,,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,1106.0,18.0,,37.0,36,26.0,22,5.0,73,,,,,,,,,1.0,,1.0,2.0,4.0,,1.0,7.0,35.0,,2.0,3.0,,1.0,7.0,4.0,,1.0,,,,,2.0,,4.0,3.0,4.0,,7.0,26.0,,,,,0.5,0.6666666666666666,0.4,0.5,0.5,0.5833333333333334,0.2,26.19047619047619,0.5,,,,,,,,,,,0.2,,,,,,,0.25,,0.8,,0.51223,0.5630875,1.0,2.975,24.4,0.7027027027027027,2.0,4.0,1.0,10.0,,5.0,2.0,,,,3.0,,,,,,,,,,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.6,0.6666666666666666,0.6666666666666666,0.2,0.75,0.6666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,368.0,6.0,-1.0,10.0,8,4.0,1,3.0,18,,1.0,,,,,,,,,,2.0,3.0,,,5.0,9.0,,1.0,1.0,,,3.0,2.0,,,,,2.0,5.0,1.0,,1.0,,3.0,,3.0,4.0,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,0.75,,38.46153846153846,1.0,,0.4,,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,0.5033666666666666,0.5511,0.6,4.7,,0.4,,,,,2.0,1.0,1.0,0.5,1.0,,1.0,2.0,,1.0,0.5,0.5,,,0.3333333333333333,0.3333333333333333,2.0,2.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,1.0,,,1.0,0.75,0.6666666666666666,1.0,1.0,,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,593.0,10.0,3.0,22.0,23,22.0,19,2.0,45,,,,,,,,,,,,3.0,4.0,,,7.0,22.0,,3.0,4.0,,,7.0,2.0,,,,,2.0,4.0,,,,,2.0,,7.0,22.0,,,,,0.75,0.75,0.75,0.75,0.7,0.7,,20.833333333333336,,,0.125,,,,,,,,,,,,,,,,,,1.0,,0.58755,0.58755,1.0,,,1.0,1.0,1.0,,2.0,1.0,2.0,,0.2,0.2,,1.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.5,,0.2,0.2,3.0,4.0,3.0,4.0,,,2.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,0.75,1.0,,1.0,0.75,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,0.25,0.5,0.3333333333333333,,1.0,0.6666666666666666,1.0,1.0,,2.0,1.0,0.25,0.25,1.0,0.5756,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,384.0,6.0,-8.0,13.0,13,8.0,10,1.0,26,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,14.0,,1.0,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,8.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,14.285714285714285,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3187,0.3187,1.0,16.4,,0.6153846153846154,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,1610612740,Maurice Carter,Maurice Carter,2466,NOH,124.0,2.0,-2.0,4.0,5,4.0,5,,9,,,,,,,,,,,,,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5798,0.5798,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,253.0,4.0,-1.0,7.0,6,1.0,2,1.0,13,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,,25.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.4673,,,,,0.14285714285714285,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,497.0,8.0,-3.0,14.0,12,3.0,2,3.0,26,,1.0,,,,,,,,,,,1.0,,,,11.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,11.76470588235294,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.4105,,,18.9,,0.21428571428571427,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
