EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,LostBallSteals,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,NonShootingFoulsDrawn,OffArc3ReboundPct,ShortMidRangePctAssisted,PenaltyFG2A,PenaltyTurnovers,Loose Ball Fouls,BlockedShortMidRange,DefArc3ReboundPct,PenaltyShotQualityAvg,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,Corner3Assists,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyFtPoints,DefensiveGoaltends,LongMidRangePctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Corner3FGM,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,HeaveAttempts
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,4188.0,70,-12,124,124,3.0,15.0,12,248,4.0,9.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,4.0,12.0,6.0,18.0,4.0,13.0,5.0,29.0,135,1.0,1.0,2.0,10.0,12.0,12.0,4.0,1.0,8.0,1.0,9.0,1.0,2.0,3.0,3.0,19.0,1.0,2.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,6.0,1.0,5.0,1.0,2.0,3.0,0.16666666666666666,0.16666666666666666,1.0,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.3870967741935484,0.42424242424242425,0.41935483870967744,0.05555555555555555,0.1111111111111111,26.811594202898554,0.25,0.16666666666666666,0.05555555555555555,0.02040816326530612,0.2857142857142857,0.09302325581395349,0.016129032258064516,0.06666666666666667,0.16666666666666666,0.5,0.05,0.2903225806451613,0.4444444444444444,0.5,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.03225806451612903,0.3870967741935484,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.7096774193548387,0.3333333333333333,0.5273,0.606025,0.06060606060606061,0.1,8.633333333333333,25.023076923076925,0.024193548387096774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,455.0,8,8,14,12,2.0,3.0,2,26,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,1.0,5.0,8,1.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,0.5,0.5,,,,1.0,1.0,0.8333333333333334,,,,18.75,,,,,,,,,,,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,1.0,,0.5,,0.4385,0.5143,0.3333333333333333,0.3333333333333333,4.1,,0.14285714285714285,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,5948.0,99,-13,174,172,3.0,15.0,15,346,9.0,13.0,2.0,1.0,7.0,,2.0,2.0,,1.0,3.0,10.0,22.0,1.0,5.0,17.0,40.0,178,3.0,,4.0,16.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,,,1.0,8.0,5.0,,9.0,,9.0,6.0,15.0,1.0,8.0,2.0,2.0,,2.0,2.0,4.0,3.0,10.0,1.0,19.0,,8.0,3.0,0.2,0.2222222222222222,1.0,0.2,0.2,0.45454545454545453,0.42592592592592593,0.5555555555555556,0.18518518518518517,0.18181818181818182,0.07692307692307693,20.61855670103093,0.5,,0.1836734693877551,0.07462686567164178,,0.14754098360655737,0.07142857142857142,0.05,0.1111111111111111,,0.08333333333333333,0.48148148148148145,0.6923076923076923,0.75,0.25925925925925924,0.14285714285714285,0.25,0.07407407407407407,,,,0.07407407407407407,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5255666666666667,0.45299999999999996,0.25,0.26666666666666666,4.672727272727273,23.560000000000002,0.017241379310344827,2.0,3.0,8.0,1.0,1.0,1.0,0.2222222222222222,1.0,,0.2,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.058823529411764705,0.08,0.09090909090909091,0.2,0.2857142857142857,0.17647058823529413,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,4384.0,73,-15,130,130,3.0,15.0,12,260,6.0,9.0,1.0,4.0,11.0,2.0,3.0,,,,,12.0,23.0,,,6.0,30.0,139,1.0,,8.0,16.0,,,,3.0,2.0,4.0,6.0,4.0,2.0,,,16.0,3.0,1.0,6.0,2.0,9.0,4.0,13.0,,2.0,1.0,3.0,,2.0,,3.0,1.0,6.0,,8.0,,3.0,3.0,0.3333333333333333,0.36363636363636365,,,,0.5217391304347826,0.5217391304347826,0.5555555555555556,,0.13043478260869565,0.2222222222222222,20.833333333333336,1.0,0.3333333333333333,0.15789473684210525,0.05660377358490566,0.14285714285714285,0.15555555555555556,0.06060606060606061,0.0625,0.15384615384615385,0.25,,0.391304347826087,0.6666666666666666,0.8571428571428571,0.4782608695652174,0.36363636363636365,0.4,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,,,,,,1.0,,0.391304347826087,,0.43118695652173916,0.5679,0.11538461538461539,0.11538461538461539,5.291304347826087,,0.023076923076923078,1.0,1.0,3.0,1.0,1.0,0.75,0.3333333333333333,1.0,,0.1,1.0,2.0,1.0,1.0,,,3.0,3.0,3.0,2.0,,0.09090909090909091,0.07692307692307693,0.10526315789473684,,,0.16666666666666666,0.15384615384615385,0.6666666666666666,,1.0,1.0,0.09090909090909091,0.25,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,5948.0,99,-13,174,172,3.0,15.0,15,346,3.0,5.0,3.0,4.0,10.0,3.0,8.0,,,,,10.0,23.0,,,2.0,22.0,178,5.0,,14.0,6.0,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,3.0,2.0,8.0,2.0,12.0,5.0,17.0,,4.0,1.0,2.0,,1.0,3.0,5.0,5.0,15.0,2.0,6.0,,2.0,3.0,0.7,0.875,,,,0.43478260869565216,0.43478260869565216,0.4230769230769231,,0.043478260869565216,,15.97938144329897,0.4,0.3333333333333333,0.16326530612244897,0.04477611940298507,0.16666666666666666,0.16393442622950818,0.05952380952380952,0.1,0.16666666666666666,,,0.21739130434782608,0.6,0.6,0.43478260869565216,0.4,0.4444444444444444,0.34782608695652173,0.375,0.375,1.0,,,,,,0.6,,0.21739130434782608,,0.43983478260869563,0.5462,0.08,0.08,10.104347826086956,,0.017241379310344827,2.0,2.0,4.0,0.4,0.4,0.4,0.3333333333333333,0.6666666666666666,,0.18181818181818182,,4.0,2.0,3.0,,,2.0,1.0,2.0,2.0,2.0,0.1,0.11764705882352941,,0.045454545454545456,,0.07142857142857142,0.23529411764705882,1.0,,1.0,1.0,0.16666666666666666,0.75,1.0,1.0,1.0,1.0,0.2857142857142857,0.2935,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,5493.0,92,-21,160,160,1.0,12.0,13,320,4.0,7.0,,,2.0,3.0,12.0,2.0,2.0,4.0,6.0,7.0,21.0,4.0,8.0,1.0,27.0,170,,3.0,8.0,6.0,12.0,6.0,4.0,1.0,2.0,1.0,3.0,1.0,,,2.0,7.0,,2.0,9.0,,11.0,,11.0,,5.0,4.0,2.0,,2.0,3.0,5.0,3.0,4.0,1.0,3.0,,2.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.5,0.5,0.3333333333333333,0.4482758620689655,0.45,0.27586206896551724,0.047619047619047616,0.14285714285714285,19.662921348314608,0.4,,0.20930232558139536,,0.2222222222222222,0.21153846153846154,,,0.25,,,0.2413793103448276,0.5714285714285714,0.6666666666666666,0.06896551724137931,,,0.41379310344827586,0.25,0.25,1.0,0.06896551724137931,0.20689655172413793,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,0.5172413793103449,0.6666666666666666,0.4909086206896552,0.5814,0.06666666666666667,0.09090909090909091,12.380952380952381,24.4375,0.00625,,,3.0,,0.5,0.5,0.25,,,0.1111111111111111,,,,1.0,2.0,,,,,,,,,,,,0.14285714285714285,0.23076923076923078,,,,,,,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,1760.0,29,-1,50,48,,,3,98,4.0,5.0,2.0,,,1.0,2.0,,,,,5.0,7.0,,,2.0,12.0,43,2.0,,4.0,6.0,,,,1.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,3.0,,3.0,1.0,4.0,,4.0,,4.0,,2.0,,2.0,,1.0,,0.4,0.5,,,,0.7142857142857143,0.7142857142857143,0.75,,0.14285714285714285,0.2,21.428571428571427,1.0,,,0.05555555555555555,0.2,0.05555555555555555,0.09090909090909091,0.2,,,,0.7142857142857143,0.8,1.0,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,1.0,,0.7142857142857143,,0.4967857142857143,0.4613,0.125,0.125,5.6000000000000005,,,1.0,1.0,2.0,0.5,0.5,0.5,0.25,0.5,,0.16666666666666666,,2.0,1.0,2.0,,,,,,,,,0.25,,,0.3333333333333333,,,,,,,,,,,,,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,1564.0,26,2,44,42,,,3,86,,2.0,,,2.0,,,,,,,,4.0,,,,,39,,,,,,,,3.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,7.0,1.0,,,,,,,,,,,,,,0.75,1.0,14.0,0.6666666666666666,,0.09090909090909091,0.07142857142857142,,0.0625,0.05555555555555555,,0.2,,,0.5,,,0.5,,,,,,,,,,,,,,0.5,,0.459575,,,,3.925,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,0.25,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,3580.0,60,-21,112,113,53.0,59.0,8,225,,1.0,,1.0,2.0,2.0,4.0,,,2.0,8.0,3.0,7.0,2.0,8.0,2.0,14.0,137,,,,6.0,3.0,8.0,2.0,,8.0,1.0,9.0,,5.0,2.0,1.0,19.0,,,2.0,1.0,3.0,,3.0,,1.0,1.0,3.0,,2.0,,3.0,,4.0,,2.0,2.0,,53.0,,,0.5,0.25,0.25,0.42857142857142855,0.4,0.4,0.5333333333333333,,,14.754098360655737,1.0,0.16666666666666666,0.05263157894736842,,,0.038461538461538464,,,,,,0.06666666666666667,,,0.13333333333333333,0.5,0.5,0.26666666666666666,0.5,0.5,,,0.5333333333333333,0.25,0.25,0.5,,,0.6,0.25,0.48172333333333334,,,,13.028571428571428,25.012500000000003,0.4732142857142857,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.10526315789473684,,,,1.0,,,,4.0,2.0,,,,0.37851999999999997,,,,,,,,,False,1.0,2.0,1.0,4.0,3.0,1.0,4.0,0.5,0.4,0.4,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,5202.0,87,-37,164,168,79.0,99.0,16,332,7.0,9.0,,4.0,7.0,6.0,18.0,1.0,,,,17.0,34.0,,1.0,8.0,42.0,199,1.0,,14.0,20.0,,,,1.0,2.0,1.0,3.0,,1.0,,1.0,7.0,1.0,3.0,7.0,,10.0,2.0,12.0,,4.0,3.0,4.0,1.0,3.0,5.0,9.0,4.0,8.0,2.0,12.0,,4.0,79.0,0.4117647058823529,0.4117647058823529,,,,0.5,0.4857142857142857,0.5121951219512195,0.02857142857142857,0.029411764705882353,,27.3224043715847,0.4444444444444444,,0.12727272727272726,0.016666666666666666,0.15789473684210525,0.13513513513513514,0.027777777777777776,0.047619047619047616,0.18181818181818182,0.16666666666666666,,0.2571428571428571,0.7777777777777778,0.7777777777777778,0.2,0.5714285714285714,0.5714285714285714,0.5142857142857142,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.02857142857142857,,,,,,,0.2857142857142857,,0.46565285714285726,,0.10256410256410256,0.10526315789473684,11.211764705882352,23.2,0.4817073170731707,,,1.0,,,0.25,0.2857142857142857,,,0.023809523809523808,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,0.08333333333333333,,,,0.125,,,,1.0,2.0,0.16666666666666666,0.25,18.0,5.0,,1.0,0.15384615384615385,0.42856052631578945,,,,,,,,,False,,9.0,1.0,24.0,,1.0,24.0,0.5,0.47368421052631576,0.5217391304347826,,0.5714285714285714,2.0,2.0,1.0,6.0,1.0,0.05555555555555555,0.10526315789473684,1.0,0.05263157894736842,,,,,,,,,,,,,
