EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Offensive Fouls,BlockedAtRim,PenaltyFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,AtRimAssists,FTOffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,PtsUnassisted3s,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,LostBallTurnovers,Travels,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,OffensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
109,1610612759,Robert Horry,Robert Horry,109,SAS,2803.0,47,23.0,88,91,48.0,42,15.0,179,4.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,10.0,1.0,4.0,4.0,17.0,82,2.0,2.0,1.0,2.0,6.0,4.0,8.0,2.0,2.0,10.0,6.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,7.0,1.0,9.0,5.0,14.0,2.0,2.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,48.0,1.0,0.6,1.0,1.0,0.25,0.25,0.5,1.0,0.5,0.4642857142857143,0.6666666666666666,0.4,0.53125,0.75,0.45454545454545453,0.2857142857142857,0.1,0.3333333333333333,15.238095238095237,0.2,0.1891891891891892,0.13333333333333333,0.14285714285714285,0.07692307692307693,0.18181818181818182,0.11627906976744186,0.2222222222222222,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.2,1.0,0.35714285714285715,0.8,0.8,0.5,0.21428571428571427,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.4,1.0,0.2,0.6428571428571429,0.3333333333333333,0.49382857142857145,0.5418166666666667,0.46435000000000004,0.06666666666666667,0.09090909090909091,0.35294117647058826,0.5882352941176471,6.640000000000001,24.3,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,11812.0,197,-39.0,337,343,54.0,35,45.0,680,1.0,6.0,1.0,4.0,1.0,1.0,7.0,2.0,8.0,14.0,1.0,1.0,5.0,3.0,6.0,21.0,6.0,19.0,2.0,32.0,369,2.0,6.0,1.0,,4.0,1.0,3.0,5.0,,8.0,10.0,2.0,18.0,,5.0,1.0,4.0,2.0,4.0,,10.0,,2.0,5.0,7.0,,12.0,2.0,14.0,2.0,2.0,6.0,15.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,54.0,2.0,0.8333333333333334,0.8333333333333334,1.0,0.3157894736842105,0.3157894736842105,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.375,0.2857142857142857,0.5,0.36363636363636365,0.2857142857142857,0.4444444444444444,0.475,0.19047619047619047,0.14285714285714285,11.597938144329897,,0.05263157894736842,0.015503875968992248,0.1724137931034483,,0.07407407407407407,0.011904761904761904,0.02,0.020833333333333332,,0.023255813953488372,0.06666666666666667,0.06666666666666667,0.17391304347826086,1.0,0.15,0.16666666666666666,0.25,1.0,0.175,0.2,0.25,0.2857142857142857,1.0,0.35,0.125,0.2,0.2,1.0,0.5714285714285714,0.25,0.14285714285714285,0.125,1.0,0.375,0.625,0.2,0.50364625,0.5217499999999999,0.53011875,0.047619047619047616,0.08695652173913043,0.125,0.25,9.847619047619048,23.594736842105263,0.16023738872403562,3.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.4,0.3333333333333333,0.125,0.16666666666666666,0.42857142857142855,0.5,0.6666666666666666,0.35714285714285715,0.35714285714285715,1.0,1.0,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,15781.0,263,-43.0,459,465,92.0,77,60.0,924,10.0,20.0,5.0,13.0,5.0,8.0,21.0,11.0,25.0,1.0,,,,,29.0,66.0,,1.0,1.0,59.0,496,8.0,18.0,,,16.0,10.0,17.0,,,20.0,46.0,12.0,,10.0,,,4.0,6.0,10.0,1.0,24.0,2.0,18.0,3.0,27.0,4.0,34.0,21.0,55.0,3.0,2.0,28.0,38.0,,6.0,2.0,1.0,11.0,3.0,11.0,10.0,20.0,92.0,1.0,0.7931034482758621,0.9583333333333334,,,,0.4393939393939394,0.4444444444444444,0.5882352941176471,0.43283582089552236,0.4444444444444444,0.5882352941176471,0.42142857142857143,0.4444444444444444,0.5555555555555556,0.014925373134328358,0.06060606060606061,0.047619047619047616,14.661654135338345,0.21052631578947367,0.15976331360946747,0.10404624277456648,0.07317073170731707,0.03636363636363636,0.14285714285714285,0.08771929824561403,0.15384615384615385,0.03125,0.02564102564102564,0.1509433962264151,0.14035087719298245,0.1864406779661017,0.06666666666666667,0.9090909090909091,0.29850746268656714,0.5,0.5555555555555556,0.6,0.31343283582089554,0.373134328358209,0.44,0.4583333333333333,0.9090909090909091,0.014925373134328358,,,,,0.7222222222222222,0.38461538461538464,,0.47058823529411764,0.625,,0.31343283582089554,,0.4544522388059702,0.5437235294117647,0.4682529411764706,0.028985507246376812,0.029411764705882353,0.2711864406779661,0.3389830508474576,9.213636363636365,22.7,0.20043572984749455,8.0,,,,,,4.0,2.0,2.0,2.0,7.0,,8.0,,7.0,,0.1,0.04,0.09090909090909091,0.38095238095238093,0.4,0.875,,,,0.2,,,,3.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.125,0.05,0.13636363636363635,0.0625,0.09090909090909091,,,,,,,,,,,,,,,,True,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,6821.0,114,10.0,203,204,68.0,56,31.0,407,11.0,15.0,2.0,2.0,5.0,7.0,9.0,1.0,4.0,1.0,,3.0,12.0,1.0,15.0,28.0,4.0,13.0,8.0,50.0,202,2.0,3.0,,1.0,5.0,6.0,9.0,1.0,5.0,20.0,16.0,14.0,9.0,2.0,12.0,3.0,3.0,14.0,18.0,5.0,40.0,4.0,4.0,4.0,15.0,1.0,20.0,9.0,29.0,6.0,3.0,3.0,14.0,1.0,10.0,3.0,1.0,,,,,20.0,68.0,3.0,0.5333333333333333,0.5714285714285714,0.75,0.3076923076923077,0.3076923076923077,0.5357142857142857,0.6666666666666666,0.6666666666666666,0.5121951219512195,0.6666666666666666,0.75,0.5340909090909091,0.6666666666666666,0.7692307692307693,0.3170731707317073,0.10714285714285714,0.1111111111111111,21.757322175732217,0.08333333333333333,0.20270270270270271,0.057971014492753624,0.25,0.14285714285714285,0.2111111111111111,0.08247422680412371,0.07407407407407407,0.037037037037037035,0.17391304347826086,0.15789473684210525,0.2222222222222222,0.21428571428571427,0.18181818181818182,,0.36585365853658536,0.7333333333333333,0.8461538461538461,0.7272727272727273,0.21951219512195122,0.0975609756097561,0.25,0.25,,0.024390243902439025,0.2926829268292683,0.25,0.25,0.6666666666666666,0.6666666666666666,1.0,,0.7,0.7142857142857143,0.1,0.6829268292682927,0.25,0.5364817073170731,0.482,0.6190150000000001,0.06976744186046512,0.1,0.1,0.4,5.535714285714286,24.615384615384617,0.33497536945812806,3.0,1.0,,,1.0,1.0,4.0,2.0,2.0,4.0,1.0,,8.0,,,1.0,0.13333333333333333,,0.4,0.3333333333333333,0.375,,1.0,1.0,1.0,0.5,,,1.0,5.0,1.0,1.0,3.0,7.0,1.0,7.0,1.0,,,0.875,0.09090909090909091,0.06666666666666667,,0.05555555555555555,3.0,1.0,1.0,3.0,,,,,,,,,,,,True,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,13766.0,229,-35.0,402,409,91.0,72,54.0,811,18.0,29.0,2.0,3.0,5.0,8.0,11.0,9.0,28.0,1.0,,14.0,27.0,4.0,30.0,68.0,14.0,28.0,11.0,113.0,438,5.0,8.0,4.0,,13.0,6.0,18.0,5.0,1.0,22.0,12.0,48.0,15.0,,27.0,14.0,8.0,27.0,39.0,8.0,90.0,1.0,2.0,1.0,7.0,1.0,9.0,3.0,12.0,10.0,8.0,,9.0,,15.0,7.0,1.0,1.0,1.0,1.0,1.0,22.0,91.0,2.0,0.2,0.2,0.35714285714285715,0.5,0.5,0.4411764705882353,0.625,0.3333333333333333,0.53125,0.5416666666666666,0.45652173913043476,0.5485436893203883,0.5416666666666666,0.4583333333333333,0.2916666666666667,0.11764705882352941,0.2727272727272727,25.9656652360515,0.058823529411764705,0.0472972972972973,0.013157894736842105,0.030303030303030304,0.02,0.04419889502762431,0.01485148514851485,0.03571428571428571,,0.02857142857142857,0.04,0.06521739130434782,0.038461538461538464,0.038461538461538464,1.0,0.3020833333333333,0.6206896551724138,0.75,0.1111111111111111,0.11458333333333333,0.2916666666666667,0.32142857142857145,0.32142857142857145,0.3333333333333333,0.010416666666666666,0.28125,0.5185185185185185,0.5185185185185185,0.35714285714285715,0.25,0.6666666666666666,,0.34782608695652173,0.625,0.17391304347826086,0.59375,0.5185185185185185,0.4986078125,0.4740555555555555,0.4725000000000001,0.06862745098039216,0.0945945945945946,0.11504424778761062,0.19469026548672566,9.541176470588235,25.01071428571429,0.2263681592039801,3.0,,,1.0,3.0,3.0,12.0,5.0,7.0,7.0,6.0,1.0,18.0,2.0,,0.6,0.1724137931034483,,,0.2727272727272727,0.375,0.3333333333333333,,,,0.5,0.043478260869565216,,0.75,12.0,,,2.0,12.0,2.0,4.0,2.0,,,0.6666666666666666,,,,,27.0,5.0,1.0,,1.0,4.0,1.0,8.0,1.0,0.25,0.3333333333333333,0.25,1.0,,,True,,,,,
2045,1610612759,Hedo Turkoglu,Hedo Turkoglu,2045,SAS,10240.0,171,-25.0,297,302,50.0,38,34.0,599,2.0,7.0,,,1.0,2.0,5.0,8.0,19.0,9.0,1.0,7.0,20.0,3.0,11.0,31.0,13.0,29.0,5.0,66.0,325,,2.0,4.0,,3.0,3.0,6.0,4.0,1.0,16.0,14.0,8.0,39.0,,20.0,7.0,1.0,7.0,11.0,,26.0,1.0,1.0,2.0,19.0,3.0,24.0,2.0,26.0,4.0,3.0,5.0,11.0,,9.0,4.0,,1.0,1.0,1.0,,16.0,50.0,1.0,0.6363636363636364,0.6363636363636364,1.0,0.4482758620689655,0.4482758620689655,0.3548387096774194,,0.5,0.5083333333333333,0.25,0.75,0.5078125,0.25,0.7272727272727273,0.48333333333333334,0.03225806451612903,,22.448979591836732,0.42857142857142855,0.17272727272727273,0.008695652173913044,0.08333333333333333,0.03125,0.15671641791044777,0.013605442176870748,0.027777777777777776,,,0.058823529411764705,0.19444444444444445,0.25,0.05555555555555555,,0.11666666666666667,0.2857142857142857,0.3333333333333333,1.0,0.08333333333333333,0.31666666666666665,0.42105263157894735,0.42105263157894735,0.5,0.15,0.3333333333333333,0.35,0.35,1.0,,,0.16666666666666666,0.2,0.5,0.3,0.6,0.35,0.5103216666666667,0.50075,0.51974,0.0625,0.11428571428571428,0.045454545454545456,0.24242424242424243,12.906451612903224,24.324137931034482,0.16835016835016836,1.0,6.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,7.0,2.0,13.0,1.0,,0.75,0.14285714285714285,,0.16666666666666666,0.2,0.2,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.1,1.0,0.6666666666666666,3.0,,1.0,1.0,6.0,3.0,3.0,,,,0.46153846153846156,,,0.09090909090909091,0.02857142857142857,,1.0,,1.0,1.0,3.0,1.0,3.0,,0.25,0.5,0.3333333333333333,1.0,,,True,,,,,
2484,1610612759,Devin Brown,Devin Brown,2484,SAS,3130.0,52,-32.0,93,94,12.0,23,14.0,187,,2.0,,,,,3.0,3.0,6.0,2.0,,1.0,1.0,,5.0,11.0,2.0,3.0,4.0,20.0,109,1.0,2.0,,,2.0,1.0,2.0,,,2.0,8.0,2.0,6.0,,1.0,1.0,2.0,3.0,3.0,,6.0,,1.0,,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,6.0,2.0,,,,,,2.0,12.0,1.0,0.8,0.8,1.0,0.6666666666666666,0.6666666666666666,0.45454545454545453,0.5,0.5,0.5714285714285714,0.5,0.5,0.5625,0.5,0.5,0.21428571428571427,0.18181818181818182,,16.07142857142857,0.2,0.12,0.02564102564102564,,,0.07692307692307693,0.02,0.05,,,0.1,,0.25,,,0.14285714285714285,,,,0.21428571428571427,0.42857142857142855,0.5,0.5,0.6666666666666666,0.14285714285714285,0.07142857142857142,1.0,1.0,1.0,,,,,,,0.35714285714285715,1.0,0.44838928571428577,0.3638,0.39954999999999996,0.125,0.15384615384615385,0.1,0.1,12.08181818181818,23.599999999999998,0.12903225806451613,2.0,1.0,,,,,,,,2.0,1.0,,2.0,1.0,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,,,,,1.0,,,,1.0,,,,,,0.5,,,,,,,,2.0,,,,1.0,,,,,,,,True,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,12395.0,207,-58.0,353,357,42.0,27,43.0,710,10.0,17.0,1.0,2.0,,,40.0,6.0,12.0,,,,,,31.0,69.0,,,25.0,87.0,391,3.0,7.0,,2.0,8.0,4.0,5.0,,6.0,14.0,26.0,36.0,,2.0,,,4.0,11.0,14.0,1.0,31.0,4.0,15.0,6.0,30.0,6.0,42.0,19.0,61.0,3.0,3.0,10.0,16.0,3.0,43.0,19.0,4.0,10.0,3.0,10.0,4.0,14.0,42.0,1.0,0.41935483870967744,0.43333333333333335,,,,0.4492753623188406,0.42857142857142855,0.8,0.4492753623188406,0.42857142857142855,0.8,0.48333333333333334,0.4,0.7,,0.057971014492753624,0.05,28.14814814814815,0.46153846153846156,0.23255813953488372,0.11450381679389313,0.2,0.09523809523809523,0.22641509433962265,0.10982658959537572,0.09615384615384616,0.14893617021276595,0.03571428571428571,0.1794871794871795,0.2391304347826087,0.2727272727272727,0.21739130434782608,0.4,0.2463768115942029,0.5882352941176471,0.6666666666666666,0.6,0.5797101449275363,0.17391304347826086,0.5,0.5,0.6666666666666666,,,,,,0.2857142857142857,0.5,,,,,0.2463768115942029,,0.4312144927536233,0.45868000000000003,0.35598,0.22093023255813954,0.22093023255813954,0.09195402298850575,0.16091954022988506,8.626086956521737,,0.11898016997167139,15.0,,,,,,3.0,3.0,,7.0,12.0,4.0,25.0,1.0,7.0,,0.11764705882352941,,0.14285714285714285,0.375,0.39473684210526316,0.2,,,,,,,,3.0,,1.0,,13.0,2.0,5.0,4.0,,,0.52,,0.09375,0.21428571428571427,0.029411764705882353,,3.0,2.0,,,,,8.0,2.0,,,,,1.0,1.0,True,,,,,
2078,1610612759,Jason Hart,Jason Hart,2078,SAS,1486.0,25,-5.0,43,40,1.0,5,2.0,83,,,,,,,2.0,2.0,4.0,,,,,,3.0,6.0,,,,6.0,39,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,1.0,,0.6666666666666666,0.6666666666666666,,,,0.5,,,0.5,,,0.5,,,,,,15.217391304347826,,0.058823529411764705,,0.14285714285714285,,0.08333333333333333,,,,,,0.1,,0.3333333333333333,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,0.38716666666666666,,,,,,,15.533333333333331,,0.023255813953488372,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,604.0,10,-12.0,18,18,2.0,8,2.0,36,,1.0,,,,,1.0,,1.0,,,,,,,3.0,,,,,27,,2.0,,,,,,,,,,,,,,,,,2.0,,6.0,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,13.636363636363637,1.0,,0.07692307692307693,,,,0.07692307692307693,0.25,,,,,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,0.5054333333333333,0.4048,,,,,,9.866666666666667,,0.1111111111111111,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
