EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,HeaveAttempts,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,DefFTReboundPct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyArc3Frequency,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Corner3PctBlocked,DefensiveGoaltends,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct
248,1610612740,George Lynch,George Lynch,248,NOH,783.0,13,,22,25,10,47,,,20,,2.0,4.0,5.0,,,,4.0,,,,,,28.0,0.6666666666666666,,0.2857142857142857,,10.0,2.0,1.0,2.0,1.0,,,,1.0,4.0,3.0,7.0,,6.0,1.0,,1.0,,6.0,1.0,3.0,3.0,,6.0,1.0,,2.0,1.0,,,4.0,,,,1.0,1.0,1.0,,,10.0,1.0,1.0,0.42857142857142855,,0.42857142857142855,,0.42857142857142855,,0.14285714285714285,,0.15384615384615385,0.1,,0.11764705882352941,0.08333333333333333,0.5,,0.2222222222222222,,,,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,,,,0.5714285714285714,1.0,,,0.4289,0.6011,0.3907,,,,12.657142857142857,0.45454545454545453,,2.0,,,,,,,3.0,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
120,1610612740,Steven Smith,Steven Smith,120,NOH,2344.0,39,-6.0,75,75,27,150,7.0,10.0,72,,,5.0,7.0,,,2.0,4.0,1.0,2.0,,,0.4,31.818181818181817,,0.28,0.52,24.15,41.0,12.0,3.0,3.0,1.0,1.0,1.0,2.0,7.0,5.0,6.0,15.0,2.0,32.0,3.0,3.0,7.0,14.0,4.0,,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,,,3.0,,,,,,,,14.0,41.0,0.3333333333333333,0.3333333333333333,0.4,0.42857142857142855,0.6,0.46153846153846156,0.6153846153846154,0.5,,,0.09523809523809523,0.06060606060606061,0.375,0.1724137931034483,0.045454545454545456,0.1111111111111111,0.14285714285714285,0.08333333333333333,0.42857142857142855,,,0.12,1.0,1.0,0.6666666666666666,0.28,0.2857142857142857,0.2857142857142857,,0.2,0.16666666666666666,0.07692307692307693,1.0,0.45063000000000003,0.4122333333333333,0.4379192307692307,,,0.4375,10.84,0.5466666666666666,1.0,1.0,1.0,5.0,8.0,,,,,,,1.0,,2.0,2.0,,,1.0,,0.3333333333333333,0.4166666666666667,0.4166666666666667,,1.0,,,0.058823529411764705,,,0.07692307692307693,0.2,0.2,,1.0,0.15625,3.0,,6.0,2.0,7.0,,,1.0,,0.23076923076923078,3.0,5.0,2.0,6.0,3.0,18.0,5.0,,1.0,0.6,0.6,,,0.12,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,0.7142857142857143,,,,1.0,1.0,1.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.3333333333333333,,1.0,1.0,1.0,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,,False,1.0,0.16666666666666666,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,9563.0,159,-17.0,295,296,46,591,16.0,21.0,280,,,10.0,11.0,,2.0,12.0,13.0,1.0,6.0,2.0,3.0,0.40384615384615385,18.803418803418804,,0.3076923076923077,0.4807692307692308,24.366666666666667,72.0,48.0,1.0,4.0,1.0,,,,,27.0,7.0,31.0,4.0,42.0,4.0,,3.0,,12.0,2.0,10.0,13.0,5.0,29.0,,1.0,9.0,1.0,3.0,,4.0,1.0,,2.0,,,,,,72.0,0.8571428571428571,0.8571428571428571,0.22580645161290322,,0.36538461538461536,,0.37962962962962965,,0.06451612903225806,,0.08256880733944955,,0.037037037037037035,0.07352941176470588,0.006060606060606061,,0.09375,0.08333333333333333,,0.14285714285714285,,0.07692307692307693,0.25,0.3333333333333333,1.0,,,,,0.5192307692307693,0.1111111111111111,,,0.4906153846153846,0.50235,0.41928750000000004,0.037037037037037035,0.06060606060606061,,17.85806451612903,0.2440677966101695,,6.0,,11.0,2.0,,3.0,2.0,3.0,2.0,1.0,,3.0,10.0,8.0,2.0,,2.0,,,0.5,0.55,0.25,0.8333333333333334,0.022727272727272728,,,0.029411764705882353,0.058823529411764705,,0.2222222222222222,0.23076923076923078,0.8333333333333334,,0.2619047619047619,,2.0,1.0,,16.0,,1.0,,,,5.0,7.0,5.0,8.0,5.0,24.0,7.0,1.0,1.0,0.38095238095238093,0.38095238095238093,0.047619047619047616,,0.09615384615384616,0.4375,0.4375,1.0,0.5555555555555556,0.4375,,,,,1.0,,1.0,,,0.2,0.25,1.0,0.25,,0.037037037037037035,3.0,,3.0,,1.0,,0.6,0.6,1.0,,,False,,,0.2,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,8851.0,148,-5.0,274,274,43,548,,,257,,2.0,25.0,39.0,2.0,5.0,11.0,10.0,,7.0,,,,16.060606060606062,0.4,,0.20512820512820512,,61.0,48.0,5.0,8.0,3.0,,,,5.0,26.0,13.0,39.0,6.0,32.0,5.0,1.0,6.0,4.0,20.0,,7.0,12.0,4.0,29.0,8.0,3.0,20.0,14.0,3.0,2.0,5.0,3.0,1.0,3.0,6.0,4.0,6.0,5.0,4.0,61.0,0.7692307692307693,0.9090909090909091,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.38095238095238093,0.2857142857142857,,,0.18867924528301888,0.06896551724137931,0.14285714285714285,0.18110236220472442,0.0880503144654088,,0.029411764705882353,0.21428571428571427,0.13333333333333333,0.16666666666666666,0.8333333333333334,0.20512820512820512,0.625,0.625,0.4,0.1282051282051282,,,,0.6666666666666666,0.6,,,0.44459487179487184,0.50426,0.41124999999999995,0.07317073170731707,0.07317073170731707,0.125,11.938461538461539,0.22262773722627738,2.0,8.0,2.0,6.0,6.0,4.0,5.0,5.0,3.0,,6.0,1.0,1.0,6.0,4.0,2.0,,3.0,,0.4,0.4,0.5,,0.5454545454545454,0.13953488372093023,0.10714285714285714,0.08064516129032258,0.14705882352941177,0.4375,0.04,0.3076923076923077,0.3076923076923077,1.0,0.6666666666666666,0.1875,,2.0,,2.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,340.0,6,-11.0,11,12,8,23,,,15,,,,,,,1.0,1.0,,,,,,23.076923076923077,,,,,8.0,2.0,,,,,,,,2.0,1.0,2.0,,2.0,,1.0,1.0,2.0,2.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,2.0,8.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.35485,,0.3187,,,1.0,15.799999999999999,0.7272727272727273,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,3083.0,51,-5.0,91,93,15,184,9.0,10.0,88,,,2.0,5.0,,2.0,4.0,4.0,,,,1.0,0.8333333333333334,14.545454545454545,,0.75,0.8333333333333334,24.360000000000003,27.0,16.0,,,,,,,,2.0,1.0,2.0,,8.0,,1.0,2.0,5.0,,,5.0,7.0,2.0,16.0,2.0,,2.0,3.0,1.0,,1.0,1.0,,,,,,,5.0,27.0,,,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,0.06060606060606061,0.05714285714285714,,0.047619047619047616,0.057692307692307696,,0.06666666666666667,0.07142857142857142,,,,,,,,,,,,0.16666666666666666,,,,0.4803125,0.4671,0.4819800000000001,,,0.625,16.4,0.2967032967032967,,1.0,,,2.0,,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,0.5,0.058823529411764705,,0.1111111111111111,0.06666666666666667,,0.125,0.5,0.5,,,,3.0,,3.0,,9.0,,,,,0.6,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.5,0.2,0.2,0.1,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.125,1.0,1.0,0.1111111111111111,,,,,1.0,,,1.0,0.3333333333333333,1.0,1.0,,,,,,1.0,,3.0,,,,,,0.3333333333333333,,False,,,,,,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,609.0,10,3.0,23,24,20,47,1.0,1.0,24,,,,,1.0,1.0,3.0,4.0,,2.0,,2.0,0.25,32.0,,0.25,1.0,24.4,23.0,2.0,2.0,3.0,,2.0,3.0,,,,2.0,3.0,2.0,6.0,,2.0,3.0,6.0,,,2.0,4.0,1.0,10.0,,,,,1.0,,1.0,,,,,,,,6.0,23.0,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6,0.6,,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,0.75,0.6666666666666666,0.5630875,,0.5630875,,,1.0,,1.0,,,,,4.0,,2.0,1.0,1.0,,,,1.0,2.0,,2.0,,3.0,,,,,,0.6666666666666666,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,False,,,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,8708.0,145,-1.0,267,266,32,533,1.0,1.0,242,,3.0,26.0,32.0,,5.0,8.0,12.0,2.0,10.0,,2.0,0.022222222222222223,17.5,0.75,0.022222222222222223,0.5333333333333333,24.9,42.0,46.0,14.0,23.0,3.0,2.0,4.0,3.0,14.0,7.0,20.0,44.0,7.0,47.0,6.0,3.0,8.0,9.0,26.0,4.0,3.0,4.0,2.0,9.0,5.0,7.0,16.0,6.0,1.0,,5.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,9.0,42.0,0.65,0.7647058823529411,0.45454545454545453,0.375,0.4444444444444444,0.3333333333333333,0.47959183673469385,0.4090909090909091,0.09090909090909091,,0.1568627450980392,0.04504504504504504,0.2916666666666667,0.18253968253968253,0.039735099337748346,0.038461538461538464,0.12903225806451613,0.18181818181818182,0.3333333333333333,0.16666666666666666,0.5,0.5111111111111111,0.6086956521739131,0.7368421052631579,0.5,0.3111111111111111,0.21428571428571427,0.21428571428571427,1.0,0.15555555555555556,0.5,0.4444444444444444,0.5,0.47100000000000003,0.48085,0.4527555555555555,0.06521739130434782,0.06666666666666667,0.19148936170212766,5.138636363636364,0.15730337078651685,3.0,3.0,4.0,14.0,14.0,6.0,1.0,,1.0,,1.0,2.0,1.0,3.0,1.0,2.0,,,,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.17391304347826086,0.375,0.025,0.1111111111111111,0.017241379310344827,0.03225806451612903,0.125,0.1,0.42857142857142855,0.42857142857142855,1.0,1.0,0.2978723404255319,1.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,False,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,8099.0,135,4.0,252,255,45,507,8.0,12.0,238,,1.0,20.0,32.0,1.0,2.0,7.0,11.0,,8.0,,,0.24,20.74829931972789,0.16666666666666666,0.16,0.54,24.208333333333332,57.0,38.0,7.0,15.0,4.0,4.0,7.0,2.0,6.0,17.0,19.0,38.0,5.0,52.0,7.0,6.0,12.0,15.0,28.0,2.0,7.0,9.0,2.0,20.0,8.0,3.0,16.0,12.0,3.0,3.0,7.0,,,3.0,2.0,2.0,2.0,,15.0,57.0,0.7368421052631579,0.8235294117647058,0.5,0.5,0.47,0.46153846153846156,0.48148148148148145,0.5,0.05263157894736842,,0.17204301075268819,0.08333333333333333,0.12,0.16101694915254236,0.08870967741935484,0.1111111111111111,0.21739130434782608,0.18181818181818182,0.058823529411764705,0.25,,0.3,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.12,0.3333333333333333,0.3333333333333333,,0.34,0.5714285714285714,0.5384615384615384,0.5714285714285714,0.49452000000000007,0.49269999999999997,0.4944807692307692,0.05660377358490566,0.07317073170731707,0.28846153846153844,9.921052631578947,0.2261904761904762,2.0,10.0,2.0,7.0,10.0,4.0,2.0,2.0,4.0,1.0,3.0,,,5.0,5.0,,,1.0,,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.13333333333333333,0.7142857142857143,0.10714285714285714,0.07142857142857142,0.08,0.14285714285714285,0.06666666666666667,,0.5882352941176471,0.5882352941176471,1.0,0.5,0.1346153846153846,1.0,3.0,1.0,3.0,8.0,,1.0,1.0,,0.07692307692307693,4.0,2.0,,3.0,,9.0,2.0,,1.0,0.25,0.25,,,0.08,0.25,0.25,1.0,,0.25,,,,,1.0,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,False,,,,,1.0,1.0,0.2
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,7318.0,122,2.0,227,223,26,450,15.0,17.0,204,,,8.0,11.0,4.0,7.0,9.0,13.0,,11.0,,6.0,0.3333333333333333,23.722627737226276,,0.29411764705882354,0.6274509803921569,24.500000000000007,29.0,39.0,6.0,15.0,1.0,3.0,3.0,,2.0,17.0,12.0,34.0,8.0,50.0,3.0,3.0,6.0,7.0,12.0,3.0,19.0,25.0,14.0,56.0,1.0,2.0,6.0,3.0,6.0,2.0,,2.0,1.0,5.0,1.0,1.0,1.0,,7.0,29.0,0.5,0.5,0.35294117647058826,0.5,0.4117647058823529,0.5,0.44642857142857145,0.5,0.08823529411764706,,0.06741573033707865,0.010309278350515464,0.1,0.07339449541284404,0.022222222222222223,0.045454545454545456,0.07142857142857142,0.0625,0.14285714285714285,,,0.29411764705882354,0.4,0.42857142857142855,0.5,0.0392156862745098,,,,0.3333333333333333,0.25,0.5,1.0,0.5187558823529411,0.3926,0.54835,0.09090909090909091,0.13157894736842105,0.14,9.173529411764706,0.1277533039647577,,6.0,2.0,7.0,12.0,,6.0,6.0,5.0,,2.0,1.0,4.0,2.0,1.0,1.0,,1.0,,0.6666666666666666,0.875,0.875,0.06666666666666667,0.2222222222222222,0.05263157894736842,,,0.06666666666666667,0.07692307692307693,0.03333333333333333,0.35294117647058826,0.4,0.5,,0.14,,,,1.0,15.0,,3.0,1.0,,,2.0,5.0,1.0,6.0,1.0,15.0,5.0,,0.8333333333333334,0.35294117647058826,0.35294117647058826,,,0.0392156862745098,0.3333333333333333,0.3333333333333333,0.8,0.25,0.3333333333333333,,,,,1.0,,,,,0.5,0.5,1.0,,,0.11764705882352941,1.0,,1.0,3.0,,,1.0,1.0,1.0,,,False,,,,,,,
2561,1610612740,David West,David West,2561,NOH,1911.0,32,-2.0,56,57,8,113,,,56,,,7.0,8.0,,2.0,2.0,1.0,,7.0,,,,18.0327868852459,,,0.5,,21.0,4.0,3.0,3.0,,2.0,2.0,1.0,2.0,1.0,5.0,6.0,7.0,17.0,,2.0,2.0,7.0,6.0,,1.0,3.0,,8.0,1.0,1.0,6.0,1.0,,,1.0,,1.0,3.0,,,,,7.0,21.0,0.6,0.6,0.8333333333333334,1.0,0.8333333333333334,1.0,0.9444444444444444,1.1666666666666667,,,0.35294117647058826,0.05263157894736842,0.1,0.25925925925925924,0.038461538461538464,,,0.4,0.125,,,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,,0.16666666666666666,,1.0,1.0,0.46279999999999993,,0.53745,0.375,0.375,0.4117647058823529,4.683333333333334,0.375,,1.0,,,4.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,0.16666666666666666,,,1.0,,1.0,1.0,1.0,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,False,,,,,,,
2466,1610612740,Maurice Carter,Maurice Carter,2466,NOH,124.0,2,-2.0,4,5,5,9,,,4,,,,,,,,,,,,,,25.0,,,1.0,,4.0,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.5798,,0.5798,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
