EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,SecondChanceTurnovers,PenaltyTurnovers,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,Travels,Loose Ball Fouls,AtRimPctBlocked,PenaltyArc3Accuracy,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,BlockedShortMidRange,on,BlockedArc3,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,Technical Free Throw Trips,LongMidRangePctBlocked,Clear Path Fouls
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,192.0,3.0,-1.0,7,7.0,3,7.0,,14,,1.0,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,3,,,,,,,,,,,,14.285714285714285,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,1.0,0.7227,,,,,,,,0.42857142857142855,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,4704.0,78.0,-23.0,138,141.0,48,64.0,10.0,279,4.0,6.0,,1.0,1.0,3.0,4.0,8.0,5.0,11.0,13.0,25.0,8.0,34.0,165.0,2.0,5.0,1.0,5.0,4.0,9.0,1.0,9.0,16.0,10.0,2.0,2.0,,2.0,,1.0,4.0,3.0,,1.0,10.0,3.0,13.0,2.0,,2.0,1.0,,3.0,8.0,11.0,,12.0,,5.0,,,,,9.0,48,0.6153846153846154,0.6666666666666666,0.52,0.4,0.4444444444444444,0.52,0.4,0.4444444444444444,0.5483870967741935,0.4166666666666667,0.45,22.516556291390728,0.6666666666666666,,0.06976744186046512,0.08333333333333333,0.11428571428571428,0.05084745762711865,0.1,0.1111111111111111,,0.24,0.6666666666666666,1.0,0.32,0.5,0.5714285714285714,0.44,0.45454545454545453,0.45454545454545453,1.0,0.2,,0.3333333333333333,0.3333333333333333,0.24,0.41752,0.44762,0.4311666666666667,0.16666666666666666,0.16666666666666666,0.14705882352941177,0.2647058823529412,11.328000000000001,0.34782608695652173,,7.0,2.0,,,,1.0,,,3.0,0.25,0.1206896551724138,,,0.07692307692307693,,,0.1875,0.125,,0.5,0.25,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,0.12,0.125,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.3333333333333333,,1.0,0.1111111111111111,,,,,False,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,4699.0,78.0,-3.0,142,143.0,60,73.0,13.0,285,6.0,9.0,1.0,2.0,1.0,2.0,,5.0,4.0,8.0,10.0,22.0,1.0,24.0,151.0,1.0,3.0,,2.0,3.0,7.0,,6.0,8.0,12.0,2.0,3.0,1.0,4.0,,1.0,9.0,4.0,,1.0,6.0,4.0,10.0,8.0,1.0,1.0,1.0,7.0,9.0,4.0,6.0,,2.0,,1.0,1.0,1.0,2.0,,6.0,60,0.4,0.4444444444444444,0.45454545454545453,0.3333333333333333,0.42857142857142855,0.42592592592592593,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,23.56687898089172,0.8888888888888888,,0.08888888888888889,0.07142857142857142,0.07407407407407407,0.06896551724137931,0.10526315789473684,0.09090909090909091,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.18518518518518517,,,0.2962962962962963,0.5,0.5,0.25,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5185185185185185,0.4747759259259259,0.5051,0.4277222222222222,0.03571428571428571,0.043478260869565216,0.08333333333333333,0.25,8.427272727272728,0.4225352112676056,,5.0,,1.0,,,3.0,,,,,0.07462686567164178,,0.08333333333333333,0.07142857142857142,,,0.05263157894736842,0.11428571428571428,,0.5,,,,,,,1.0,5.0,,2.0,1.0,5.0,,,2.0,,5.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,0.2,,0.2,0.18518518518518517,0.09090909090909091,0.4,,,,,0.18518518518518517,0.2,0.2,,,,,0.2222222222222222,0.2,25.56,,3.0,,1.0,,2.0,,,,,,,,,False,1.0,,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,4646.0,77.0,-13.0,140,146.0,61,72.0,11.0,286,1.0,4.0,,,1.0,3.0,3.0,4.0,1.0,4.0,5.0,12.0,19.0,35.0,164.0,,,1.0,4.0,2.0,6.0,12.0,19.0,,10.0,,14.0,2.0,16.0,,9.0,34.0,2.0,,,15.0,2.0,17.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,4.0,,24.0,,7.0,1.0,,1.0,1.0,19.0,61,,,0.4166666666666667,,0.3333333333333333,0.4444444444444444,1.5,0.4375,0.5833333333333334,1.0,0.59375,22.727272727272727,0.6,,0.047619047619047616,,0.2054794520547945,0.03636363636363636,,,1.0,0.2222222222222222,0.25,0.25,0.2222222222222222,0.75,0.75,0.2222222222222222,0.25,0.25,,,,0.375,0.3333333333333333,0.5555555555555556,0.4618911764705883,0.5469,0.45131428571428567,0.28,0.3684210526315789,0.11428571428571428,0.5428571428571428,8.008333333333333,0.4357142857142857,,15.0,,3.0,2.0,,3.0,,1.0,1.0,,0.24193548387096775,,0.1111111111111111,0.07692307692307693,,0.2727272727272727,0.05555555555555555,0.3333333333333333,,,,,,,,,2.0,6.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,5.0,2.0,,2.0,3.0,1.0,,,5.0,,,0.5,0.3333333333333333,0.5,0.4,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,,,0.25,0.4,31.116666666666664,1.0,3.0,1.0,2.0,,,,0.5,,,,,,1.0,False,,1.0,1.0,1.0,1.0,,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,1259.0,21.0,1.0,41,41.0,18,16.0,5.0,82,1.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,2.0,5.0,3.0,7.0,33.0,,,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,2.0,,1.0,2.0,2.0,4.0,,,,,,,1.0,3.0,,6.0,,3.0,,,,,3.0,18,0.5,0.5,0.4,,1.0,0.4,,1.0,0.4375,0.5,0.75,17.391304347826086,,,0.15384615384615385,0.25,0.05,0.13333333333333333,,0.25,,0.2,1.0,1.0,0.4,0.5,0.5,0.4,,,,,,1.0,1.0,0.2,0.4237,,0.5657,0.375,0.375,0.42857142857142855,0.42857142857142855,10.580000000000002,0.43902439024390244,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,5061.0,84.0,-8.0,156,158.0,68,77.0,14.0,314,1.0,4.0,,,1.0,2.0,3.0,8.0,3.0,4.0,7.0,16.0,4.0,36.0,170.0,,,,,3.0,6.0,1.0,13.0,6.0,8.0,,2.0,,2.0,,,4.0,,,,14.0,,14.0,2.0,,1.0,,1.0,2.0,3.0,4.0,,5.0,,2.0,,,,,13.0,68,0.42857142857142855,0.42857142857142855,0.4375,,0.5,0.5714285714285714,,0.5,0.5833333333333334,,0.5,18.497109826589597,1.0,,,,0.16216216216216217,,,,,0.14285714285714285,0.25,0.25,0.2857142857142857,0.375,0.42857142857142855,0.14285714285714285,0.75,0.75,0.6666666666666666,,,0.16666666666666666,0.5,0.5714285714285714,0.45444821428571436,,0.4398166666666667,0.06666666666666667,0.1111111111111111,,0.3611111111111111,9.63125,0.4358974358974359,,12.0,2.0,2.0,1.0,,1.0,,,,0.25,0.19047619047619047,,,,,0.25,0.3333333333333333,0.09090909090909091,,,0.3333333333333333,,4.0,8.0,1.0,4.0,2.0,4.0,,2.0,6.0,12.0,,2.0,6.0,15.0,4.0,2.0,1.0,,1.0,1.0,,,,,,0.8333333333333334,0.5,0.3333333333333333,0.5,0.42857142857142855,0.0625,0.125,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,0.5,,0.3333333333333333,0.25,0.16666666666666666,0.5,24.266666666666666,1.0,3.0,,1.0,,,,0.5,,,,,,,False,,,,,,1.0,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,5124.0,85.0,-17.0,154,158.0,56,73.0,13.0,312,7.0,8.0,1.0,1.0,3.0,4.0,5.0,12.0,2.0,4.0,14.0,24.0,9.0,37.0,181.0,1.0,1.0,,2.0,7.0,9.0,4.0,18.0,22.0,6.0,2.0,3.0,2.0,5.0,1.0,1.0,12.0,3.0,,3.0,14.0,3.0,17.0,3.0,,2.0,2.0,1.0,5.0,6.0,9.0,1.0,10.0,2.0,5.0,4.0,1.0,4.0,4.0,18.0,56,0.7857142857142857,0.8461538461538461,0.5833333333333334,1.0,0.7777777777777778,0.5833333333333334,1.0,0.7777777777777778,0.6607142857142857,1.0,0.8181818181818182,19.411764705882355,0.6,,0.061224489795918366,0.25,0.15384615384615385,0.046875,0.041666666666666664,0.2222222222222222,1.0,0.3333333333333333,0.875,0.875,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.5,0.5,0.5,1.0,1.0,0.4444444444444444,0.75,0.3333333333333333,0.4548208333333333,0.557,0.4966222222222222,0.18518518518518517,0.18518518518518517,0.05405405405405406,0.4864864864864865,7.545833333333333,0.36363636363636365,,9.0,2.0,,,2.0,3.0,3.0,1.0,1.0,0.25,0.13636363636363635,,0.09090909090909091,0.07142857142857142,,0.25,0.21052631578947367,0.05714285714285714,0.3333333333333333,0.8571428571428571,0.8,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,False,,,,,,,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,1366.0,23.0,-4.0,47,49.0,18,22.0,3.0,96,2.0,2.0,,,,,,,,1.0,2.0,3.0,3.0,7.0,55.0,,,,,,,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,,5.0,,,1.0,2.0,,2.0,,,,1.0,,1.0,1.0,6.0,,3.0,1.0,2.0,,,,,2.0,18,0.5,0.5,0.6666666666666666,,,0.4,,,0.5833333333333334,,1.0,13.72549019607843,,,,0.25,0.06666666666666667,,,,,0.4,1.0,1.0,,,,0.2,,,,,,,,0.8,0.5629,,,0.3333333333333333,0.5,,0.2857142857142857,6.766666666666667,0.3829787234042553,,,1.0,1.0,1.0,,1.0,,,,0.5,,,,,,,,,0.5,0.5,,,,1.0,,,,1.0,,,,2.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,0.4,0.3333333333333333,,0.2,,,,0.2,,,,,,,,,24.85,,,,1.0,,,,,,,,,,,False,,,,,,,1.0,
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,2041.0,34.0,-20.0,65,64.0,19,26.0,7.0,129,,,,,,,,2.0,1.0,1.0,1.0,3.0,,2.0,71.0,,,,,,1.0,,,,2.0,,3.0,,3.0,,1.0,6.0,,,,3.0,,3.0,2.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,19,,,0.3333333333333333,,,0.2,,,0.2,,,9.722222222222223,1.0,,,,0.13636363636363635,,,,,,,,0.4,,,0.2,1.0,1.0,,,,,,0.4,0.4309,,0.458125,,,,,15.299999999999999,0.2923076923076923,,3.0,,2.0,1.0,,1.0,,,,,0.17647058823529413,,,,,0.25,,0.25,,,,,,,,,,2.0,,1.0,,2.0,,,1.0,,2.0,,,,2.0,1.0,,,,,,,,,,0.4,,,,,,,0.4,,,,,,,0.5,,25.65,,,,,,,,,,,,,,,False,,,,,,,,1.0
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,513.0,9.0,7.0,20,18.0,15,12.0,3.0,38,1.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,,5.0,12.0,1.0,1.0,,2.0,1.0,2.0,,5.0,,2.0,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,5.0,15,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,26.08695652173913,,0.5,,1.0,0.4,,,,1.0,0.4,0.5,0.5,,,,,,,,1.0,1.0,0.4,0.5,1.0,0.46948,0.5179,0.46948,,,0.4,1.0,,0.75,,1.0,,1.0,1.0,,,1.0,,,,0.25,,,,,0.5,,,1.0,,,,,,,,1.0,3.0,,3.0,1.0,3.0,,1.0,3.0,3.0,3.0,1.0,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,0.6,0.3333333333333333,27.266666666666666,1.0,,,,,,,0.3333333333333333,,,,,,,False,,,,,,,,
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,262.0,4.0,5.0,11,12.0,11,10.0,1.0,23,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,11,,,,,,,,,,,,8.333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,5.0,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
