EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,on
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,5199.0,87,-26,163,161,52,53,15,324,5.0,7.0,1.0,,,,,,,,,,,,5.0,7,,,,10.0,164,1.0,,,2.0,,,,2.0,8.0,2.0,,,,1.0,2.0,,2.0,,1.0,4.0,3.0,6.0,3.0,9.0,13.0,9.0,22.0,5.0,3.0,2.0,,,1.0,,1.0,,8.0,13,2.0,,,,,,2.0,1.0,2.0,52,2.0,0.8,1.0,,,,,0.7142857142857143,0.7142857142857143,0.5,0.7142857142857143,1.0,0.5,,0.14285714285714285,0.14285714285714285,4.395604395604395,,0.15517241379310345,0.09230769230769231,0.3,0.14285714285714285,0.17647058823529413,0.10465116279069768,0.125,0.05,0.09523809523809523,,0.1111111111111111,0.3076923076923077,0.1111111111111111,0.2222222222222222,0.5,1.0,0.7142857142857143,0.8333333333333334,0.8,,,,,,,,,,,1.0,,,,,,1.0,,0.6497571428571428,0.611,0.5937,,,0.2,0.2,1.3000000000000003,,0.31901840490797545,1.0,2.0,,,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,,2.0,,1.0,,0.5,1.0,0.16666666666666666,,,,,,,,,,1.0,0.5,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,,0.2,1.0,,1.0,,1.0,,,,,,True
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,7438.0,124,7,225,218,79,105,33,443,5.0,11.0,3.0,1.0,5.0,,1.0,,,6.0,11.0,1.0,2.0,4.0,8.0,17,6.0,12.0,7.0,41.0,236,4.0,1.0,,9.0,2.0,4.0,4.0,18.0,8.0,8.0,18.0,11.0,6.0,4.0,5.0,3.0,8.0,2.0,1.0,19.0,3.0,3.0,2.0,13.0,15.0,6.0,21.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,4.0,7,,8.0,,4.0,,,2.0,1.0,18.0,79,2.0,0.5,0.8,1.0,0.5,0.5,0.5,0.47058823529411764,0.5862068965517241,0.7777777777777778,0.6212121212121212,0.9,0.8181818181818182,0.41379310344827586,0.23529411764705882,0.36363636363636365,13.740458015267174,0.3333333333333333,0.16455696202531644,0.04285714285714286,0.1111111111111111,0.08571428571428572,0.15463917525773196,0.05714285714285714,,0.07692307692307693,0.10526315789473684,,0.15384615384615385,0.28,0.07142857142857142,0.07142857142857142,0.5,0.3793103448275862,0.45454545454545453,0.7142857142857143,0.4,0.034482758620689655,0.1724137931034483,0.034482758620689655,,,,0.3793103448275862,0.5454545454545454,0.5454545454545454,1.0,0.6,0.2,,,0.4444444444444444,0.5,0.7931034482758621,0.5454545454545454,0.48839827586206896,0.5573833333333332,0.407188888888889,0.12121212121212122,0.19047619047619047,0.21951219512195122,0.43902439024390244,6.9941176470588236,25.71666666666667,0.3511111111111111,2.0,2.0,1.0,2.0,,,1.0,4.0,5.0,,1.0,2.0,2.0,,,,1.0,1.0,,2.0,1.0,,1.0,0.8,0.9,,1.0,1.0,1.0,0.4,0.4,0.5,,,,0.2222222222222222,1.0,2.0,3.0,6.0,,,,,,,,1.0,,,0.75,,,,,,0.125,0.25,,0.6666666666666666,,,,1.0,1.0,1.0,,False
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,733.0,12,-6,26,24,19,12,4,50,,,,,2.0,,,,,,,,,,,2,,,2.0,2.0,29,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,1.0,2,,4.0,,2.0,,,,,1.0,19,1.0,,,,,,,,,,0.25,0.5,0.16666666666666666,,,,13.793103448275863,,0.2857142857142857,0.125,,,0.25,0.1,,0.5,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3646,,0.3646,0.5,0.5,0.5,0.5,16.7,,0.7307692307692307,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,3836.0,64,5,115,115,42,75,19,230,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,4.0,,,,3.0,9,1.0,6.0,6.0,15.0,114,3.0,,,,1.0,1.0,4.0,9.0,2.0,4.0,3.0,4.0,,2.0,5.0,6.0,11.0,2.0,3.0,28.0,2.0,2.0,,2.0,2.0,4.0,6.0,2.0,,2.0,1.0,1.0,,,1.0,,1.0,10,2.0,10.0,1.0,2.0,,,,,9.0,42,6.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.3,0.5,0.39473684210526316,,0.5625,0.4,0.2222222222222222,0.25,14.925373134328357,1.0,0.045454545454545456,0.06451612903225806,,0.1,0.038461538461538464,0.0784313725490196,,,0.14285714285714285,,,,0.10526315789473684,,,0.26666666666666666,0.25,0.3333333333333333,,0.13333333333333333,0.2,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,,,,0.6666666666666666,,0.2,1.0,,,0.6666666666666666,,0.49265333333333333,0.4417,0.50227,0.125,0.2,,0.6,8.433333333333334,24.55,0.3652173913043478,1.0,2.0,,2.0,,,,1.0,4.0,,4.0,1.0,1.0,,,,1.0,,3.0,,,,,0.25,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,0.4,0.5,,,,,,,,,,1.0,,,,,,0.5,,,,0.11764705882352941,,,,,,,,,,,False
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,2529.0,42,-7,88,82,46,50,16,170,3.0,5.0,2.0,3.0,1.0,1.0,2.0,,1.0,1.0,4.0,,1.0,3.0,5.0,9,2.0,6.0,3.0,19.0,94,2.0,,2.0,6.0,1.0,4.0,3.0,8.0,2.0,8.0,3.0,4.0,1.0,2.0,,1.0,1.0,,,3.0,1.0,2.0,,5.0,5.0,4.0,9.0,1.0,,1.0,3.0,,2.0,,5.0,2.0,1.0,4,,4.0,,1.0,,,2.0,2.0,8.0,46,,0.2,0.25,0.5,0.3333333333333333,0.25,0.3333333333333333,0.5555555555555556,0.5333333333333333,0.35714285714285715,0.5588235294117647,1.0,0.4444444444444444,0.4,0.2222222222222222,0.4,20.952380952380953,0.6,0.21739130434782608,0.08695652173913043,,0.05555555555555555,0.18518518518518517,0.07317073170731707,,,0.2222222222222222,,,,0.4166666666666667,,1.0,0.3333333333333333,0.6,1.0,0.3333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.25,0.25,,1.0,,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.7333333333333333,0.25,0.46040666666666663,0.4714,0.5142357142857142,0.0625,0.1,0.3157894736842105,0.42105263157894735,6.888888888888889,24.33333333333334,0.5227272727272727,1.0,2.0,2.0,,,,,1.0,3.0,3.0,1.0,,,,,,1.0,2.0,1.0,2.0,2.0,,,0.3333333333333333,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,,0.2857142857142857,0.5,2.0,2.0,2.0,,,1.0,,3.0,,,,,,1.0,,,,,0.16666666666666666,0.06666666666666667,,,1.0,,,,,,,,False
2410,1610612754,Fred Jones,Fred Jones,2410,IND,2453.0,41,8,75,73,33,46,13,148,2.0,3.0,,,2.0,,,,,1.0,2.0,1.0,1.0,1.0,3.0,5,1.0,2.0,,9.0,72,,1.0,,,1.0,1.0,,5.0,2.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,2.0,3.0,1.0,4.0,,,,1.0,1.0,1.0,,2.0,,3.0,8,,,,,,,1.0,1.0,5.0,33,2.0,0.3333333333333333,0.3333333333333333,,0.5,1.0,0.5,0.6,0.6428571428571429,0.8333333333333334,0.6428571428571429,,0.8333333333333334,0.2857142857142857,0.2,0.3333333333333333,10.227272727272727,0.5,0.09523809523809523,,0.1111111111111111,0.09090909090909091,0.1,0.029411764705882353,,,,,0.16666666666666666,,0.1111111111111111,0.125,1.0,0.42857142857142855,0.6666666666666666,1.0,0.5,,0.2857142857142857,,,,,0.2857142857142857,0.5,0.5,,,1.0,,,0.3333333333333333,1.0,0.7142857142857143,0.5,0.5094071428571428,0.58125,0.5253666666666666,,,,0.5555555555555556,8.5,24.4,0.44,1.0,1.0,,1.0,,,,1.0,2.0,3.0,,,,,1.0,,1.0,,,1.0,,1.0,,0.5,,,,,,0.5,0.5,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,False
72,1610612754,Kenny Anderson,Kenny Anderson,72,IND,768.0,13,-11,27,26,22,12,2,53,,1.0,,2.0,1.0,,,,,,,,,,2.0,4,,,,4.0,26,,,,,,,,4.0,,4.0,,,,2.0,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,5.0,4.0,,,5.0,4.0,,2,,,,,,,,,4.0,22,1.0,,,,,,,0.5,0.5,0.5,0.5,,0.5,,0.5,1.0,31.03448275862069,1.0,,,1.0,,0.09090909090909091,,,,,,,,,1.0,,0.25,,,,0.5,0.25,,,,,,,,,,,,,,,0.25,,0.45135,,0.45135,,,,1.0,8.025,,0.8148148148148148,,1.0,1.0,1.0,,,,2.0,4.0,,,1.0,,,,,,,,,,,,0.5,,,0.5,1.0,,1.0,1.0,,,,,0.25,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,False
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,18102.0,302,42,539,535,110,129,74,1074,27.0,53.0,9.0,29.0,23.0,5.0,12.0,,1.0,5.0,20.0,,,1.0,42.0,105,10.0,32.0,29.0,143.0,518,14.0,2.0,10.0,25.0,,2.0,15.0,29.0,34.0,50.0,27.0,20.0,5.0,12.0,16.0,6.0,22.0,3.0,4.0,50.0,4.0,11.0,5.0,25.0,36.0,16.0,52.0,8.0,6.0,2.0,12.0,5.0,8.0,,20.0,3.0,6.0,23,2.0,42.0,,16.0,,,6.0,1.0,29.0,110,5.0,0.40476190476190477,0.425,0.9,0.3125,,0.3125,0.4,0.41605839416058393,0.35,0.4583333333333333,0.5681818181818182,0.48333333333333334,0.23357664233576642,0.11428571428571428,0.16981132075471697,28.115015974440894,0.6,0.11961722488038277,0.05555555555555555,0.1,0.056338028169014086,0.11583011583011583,0.055762081784386616,0.10666666666666667,,0.04838709677419355,0.10526315789473684,0.171875,0.13114754098360656,0.07142857142857142,0.09523809523809523,0.16666666666666666,0.38686131386861317,0.5094339622641509,0.6136363636363636,0.48148148148148145,0.2116788321167883,0.1678832116788321,0.08759124087591241,0.4166666666666667,0.4166666666666667,0.8,0.145985401459854,0.25,0.25,1.0,0.5625,,0.05,,0.05,,0.6204379562043796,0.25,0.49456897810218975,0.5035083333333333,0.45092250000000006,0.10738255033557047,0.13675213675213677,0.17482517482517482,0.20279720279720279,7.091428571428572,24.6,0.20408163265306123,3.0,8.0,8.0,7.0,1.0,2.0,1.0,7.0,18.0,3.0,3.0,5.0,7.0,6.0,,2.0,2.0,6.0,7.0,6.0,4.0,1.0,0.5,0.3888888888888889,0.46875,0.3,0.27586206896551724,0.3076923076923077,0.125,0.30434782608695654,0.30434782608695654,0.42857142857142855,0.125,0.5,1.0,0.4,0.375,4.0,6.0,4.0,,,1.0,7.0,7.0,,4.0,1.0,,,0.42857142857142855,,0.10344827586206896,,,0.05555555555555555,0.038461538461538464,0.125,0.09722222222222222,0.4444444444444444,0.25,,2.0,,,,,False
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,13395.0,223,16,401,406,69,82,57,807,19.0,27.0,10.0,,8.0,,,,,,1.0,,,,20.0,35,,1.0,8.0,48.0,389,11.0,,5.0,19.0,,,,4.0,28.0,12.0,,1.0,,2.0,8.0,2.0,10.0,2.0,3.0,22.0,7.0,27.0,1.0,45.0,48.0,35.0,83.0,8.0,7.0,1.0,7.0,6.0,5.0,,12.0,1.0,11.0,24,4.0,10.0,,6.0,,,3.0,3.0,4.0,69,2.0,0.7,1.0,,,,,0.5714285714285714,0.5555555555555556,1.0,0.6,0.6785714285714286,1.0,0.027777777777777776,0.05714285714285714,0.07407407407407407,11.111111111111112,0.5833333333333334,0.2922077922077922,0.17532467532467533,0.027777777777777776,0.14285714285714285,0.24210526315789474,0.16748768472906403,0.11627906976744186,0.2413793103448276,0.1509433962264151,0.3076923076923077,0.29545454545454547,0.23255813953488372,0.3283582089552239,0.03225806451612903,1.0,0.75,0.7037037037037037,0.76,0.6842105263157895,,0.2222222222222222,,,,,0.027777777777777776,,,,0.9090909090909091,,,,,,0.7777777777777778,,0.5092527777777778,0.5433600000000001,0.5116,0.15,0.15384615384615385,0.3958333333333333,0.08333333333333333,5.311428571428571,23.7,0.17206982543640897,2.0,2.0,,1.0,,,,2.0,2.0,,,2.0,3.0,2.0,1.0,,2.0,1.0,,3.0,2.0,,,1.0,0.6363636363636364,0.13333333333333333,,,,0.125,0.125,1.0,,,,1.0,1.0,7.0,7.0,12.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,0.6363636363636364,,,,,0.0625,0.08333333333333333,,,0.7,0.14285714285714285,,,,,,,False
397,1610612754,Reggie Miller,Reggie Miller,397,IND,17495.0,292,25,527,518,103,126,74,1045,4.0,8.0,,6.0,21.0,5.0,10.0,2.0,3.0,8.0,24.0,4.0,2.0,8.0,20.0,35,13.0,34.0,32.0,111.0,517,3.0,6.0,2.0,17.0,4.0,11.0,15.0,31.0,32.0,8.0,39.0,24.0,8.0,5.0,15.0,10.0,25.0,7.0,11.0,60.0,,3.0,8.0,12.0,21.0,3.0,24.0,9.0,7.0,2.0,6.0,6.0,11.0,2.0,17.0,3.0,3.0,15,,35.0,8.0,8.0,,,2.0,2.0,31.0,103,2.0,0.8,0.8,1.0,0.38235294117647056,0.36363636363636365,0.38235294117647056,0.5714285714285714,0.572463768115942,0.5,0.6419753086419753,0.8333333333333334,0.625,0.4927536231884058,0.14285714285714285,0.375,15.934959349593495,0.35294117647058826,0.0594059405940594,0.015306122448979591,0.17777777777777778,,0.08097165991902834,0.011111111111111112,0.027777777777777776,,0.01639344262295082,,0.06779661016949153,0.04918032786885246,0.06097560975609756,0.1891891891891892,1.0,0.11594202898550725,0.5,0.8,1.0,0.08695652173913043,0.30434782608695654,0.14492753623188406,0.5,0.5,1.0,0.34782608695652173,0.3333333333333333,0.3333333333333333,1.0,,0.4444444444444444,0.1875,0.6666666666666666,0.5,0.25,0.6086956521739131,0.3333333333333333,0.4866137681159421,0.4805642857142857,0.457703125,0.10810810810810811,0.2,0.15315315315315314,0.27927927927927926,13.125714285714286,24.802941176470586,0.1954459203036053,1.0,2.0,2.0,14.0,,2.0,3.0,2.0,5.0,,3.0,3.0,1.0,1.0,4.0,1.0,,4.0,7.0,2.0,,,0.5,0.4,0.8333333333333334,0.05263157894736842,0.3333333333333333,0.4,1.0,0.6666666666666666,0.7,0.7142857142857143,0.2222222222222222,,,0.125,0.5,,3.0,,,,,,,,3.0,2.0,,,1.0,,0.16666666666666666,0.047619047619047616,,,,0.125,,,,,,3.0,0.75,1.0,,False
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,18968.0,316,23,565,558,115,155,84,1123,22.0,37.0,9.0,59.0,45.0,,2.0,,,,1.0,,,1.0,57.0,141,,3.0,33.0,147.0,554,19.0,1.0,4.0,22.0,,1.0,14.0,30.0,80.0,34.0,,1.0,,11.0,8.0,3.0,11.0,1.0,8.0,25.0,4.0,9.0,12.0,38.0,59.0,13.0,72.0,4.0,3.0,1.0,9.0,3.0,3.0,,12.0,1.0,18.0,28,1.0,48.0,,20.0,,,17.0,12.0,30.0,115,3.0,0.7017543859649122,0.7692307692307693,,,,,0.40425531914893614,0.3958333333333333,0.36363636363636365,0.44545454545454544,0.4782608695652174,0.5,0.020833333333333332,0.07801418439716312,0.1891891891891892,26.656626506024097,0.75,0.1784037558685446,0.04225352112676056,0.22641509433962265,0.04938271604938271,0.18796992481203006,0.04421768707482993,0.0625,0.04477611940298507,0.015151515151515152,,0.109375,0.2222222222222222,0.19767441860465115,0.20454545454545456,0.7058823529411765,0.2569444444444444,0.5945945945945946,0.7333333333333333,0.7272727272727273,0.4097222222222222,0.3125,0.013888888888888888,,,,0.006944444444444444,,,,0.45,,,,0.045454545454545456,,0.2777777777777778,,0.4268722222222222,0.4607264705882353,0.4148977272727272,0.12658227848101267,0.12903225806451613,0.14965986394557823,0.20408163265306123,9.270212765957446,23.633333333333336,0.20353982300884957,4.0,5.0,22.0,13.0,,1.0,,8.0,21.0,,2.0,,,9.0,,,1.0,2.0,7.0,17.0,14.0,1.0,,0.38095238095238093,0.45,0.47368421052631576,0.3728813559322034,0.39285714285714285,0.5909090909090909,0.28888888888888886,0.29545454545454547,0.8461538461538461,0.05,,,0.22727272727272727,0.8,6.0,9.0,10.0,,,,1.0,6.0,1.0,6.0,2.0,,,0.47368421052631576,,0.05084745762711865,0.022222222222222223,,,0.06557377049180328,0.3333333333333333,0.013157894736842105,0.6666666666666666,0.16666666666666666,,,,,,,False
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,15918.0,265,23,482,475,92,103,69,957,12.0,28.0,4.0,13.0,5.0,4.0,9.0,,1.0,7.0,27.0,1.0,1.0,6.0,23.0,46,11.0,36.0,12.0,91.0,476,6.0,4.0,1.0,10.0,1.0,7.0,6.0,21.0,10.0,36.0,33.0,27.0,7.0,6.0,40.0,10.0,50.0,9.0,23.0,110.0,1.0,4.0,2.0,24.0,27.0,5.0,32.0,14.0,4.0,10.0,12.0,8.0,8.0,2.0,20.0,5.0,17.0,32,3.0,13.0,,4.0,,,2.0,1.0,21.0,92,4.0,0.21739130434782608,0.25,1.0,0.3055555555555556,0.14285714285714285,0.3055555555555556,0.5,0.4817073170731707,0.5769230769230769,0.5170454545454546,0.5,0.65625,0.43902439024390244,0.13043478260869565,0.17857142857142858,19.11504424778761,0.6,0.1348314606741573,0.02185792349726776,0.044444444444444446,0.014705882352941176,0.11659192825112108,0.0199203187250996,0.045454545454545456,,0.018518518518518517,0.05555555555555555,0.09433962264150944,0.07547169811320754,0.20833333333333334,0.05405405405405406,0.5,0.34146341463414637,0.42857142857142855,0.5217391304347826,0.3333333333333333,0.15853658536585366,0.06097560975609756,0.10975609756097561,0.4444444444444444,0.4444444444444444,1.0,0.32926829268292684,0.25925925925925924,0.25925925925925924,1.0,0.4,0.1,0.07692307692307693,,0.46153846153846156,0.16666666666666666,0.7804878048780488,0.25925925925925924,0.5267146341463415,0.5431357142857143,0.4669846153846154,0.047058823529411764,0.08163265306122448,0.10989010989010989,0.23076923076923078,4.593478260869565,25.172222222222224,0.1908713692946058,3.0,3.0,9.0,2.0,1.0,3.0,1.0,6.0,6.0,,1.0,4.0,13.0,1.0,4.0,,,,3.0,2.0,,,0.25,1.0,0.45,0.0625,0.6923076923076923,0.6923076923076923,0.1111111111111111,0.4,0.5,,0.3,0.3333333333333333,1.0,0.23076923076923078,1.0,3.0,3.0,6.0,,,,1.0,4.0,2.0,1.0,2.0,,,0.5,,,0.2,,,,,0.023809523809523808,0.75,,,,,,,,False
