EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,FTDefRebounds,BadPassSteals,Assisted3sPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,HeaveAttempts,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Travels,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,Corner3Assists,BlockedAtRim,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,Loose Ball Fouls,on,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SelfORebPct,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,528.0,9,-13,16,16,4,5,1,32,1.0,5.0,1.0,5.0,2.0,23,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4,1.0,1.0,1.0,0.2,0.2,0.2,27.77777777777778,0.14285714285714285,0.125,0.25,1.0,0.2,0.2,1.0,0.36126,0.3919,8.959999999999999,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1610612750,Sam Cassell,Sam Cassell,208,MIN,2692.0,45,-8,82,80,22,20,6,162,,1.0,5.0,12.0,23.0,80,2.0,,5.0,6.0,6.0,,4.0,22,1.0,,,0.4166666666666667,0.47058823529411764,0.5227272727272727,27.77777777777778,0.15151515151515152,0.15789473684210525,0.10526315789473684,0.058823529411764705,,,,0.47329411764705887,0.5778666666666666,13.966666666666667,0.2682926829268293,2.0,2.0,1.0,1.0,3.0,9.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,4.0,9.0,10.0,6.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,11.0,1.0,3.0,2.0,9.0,0.4,1.0,0.4,0.5,0.8333333333333334,0.75,0.29411764705882354,0.6666666666666666,0.2,0.2,0.2222222222222222,0.3333333333333333,0.11764705882352941,1.0,1.0,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.23529411764705882,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4117647058823529,0.5,0.36,0.15,0.2,0.391304347826087,24.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,1594.0,27,10,51,48,17,21,4,99,2.0,2.0,6.0,7.0,12.0,58,3.0,4.0,4.0,5.0,7.0,1.0,2.0,17,,0.3333333333333333,0.4,0.8571428571428571,0.8571428571428571,0.8571428571428571,12.499999999999998,0.25,0.23809523809523808,0.4444444444444444,0.2857142857142857,1.0,1.0,0.5,0.44885714285714284,0.4315333333333333,7.342857142857143,0.3333333333333333,2.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,3.0,,,,6.0,8.0,,,,2.0,1.0,3.0,1.0,1.0,,7.0,1.0,,,,,,,,,,,,,6.0,,,,1.0,1.0,1.0,,,0.2,,,0.25,0.42857142857142855,0.6666666666666666,1.0,0.2857142857142857,1.0,1.0,,,,,0.3333333333333333,1.0,,,0.42857142857142855,,0.6654,,,0.5,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,3544.0,59,-28,111,107,34,38,11,218,,1.0,1.0,3.0,14.0,123,1.0,,8.0,11.0,12.0,2.0,7.0,34,1.0,,,0.3333333333333333,0.6363636363636364,0.6363636363636364,9.523809523809524,0.1951219512195122,0.1956521739130435,0.23076923076923078,0.09090909090909091,,,,0.5602272727272728,0.43850000000000006,1.4333333333333333,0.3063063063063063,1.0,2.0,,,,,3.0,3.0,5.0,,,4.0,8.0,,,,1.0,2.0,,3.0,2.0,,5.0,3.0,2.0,,2.0,,2.0,,4.0,1.0,5.0,2.0,1.0,,,1.0,1.0,,,,,,3.0,0.5,0.5,0.5,,0.5,0.5,0.7272727272727273,1.0,0.2,,0.2,,0.18181818181818182,0.5,1.0,,,,0.2727272727272727,0.45454545454545453,0.6,0.6,,,,,0.9090909090909091,0.6,,,,0.21428571428571427,24.0,,,,,,1.0,,1.0,1.0,,,,0.3333333333333333,0.5,0.023255813953488372,0.017543859649122806,,,,,,,1.0,1.0,2.0,12.0,2.0,3.0,1.0,0.6666666666666666,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,4091.0,68,-20,129,123,42,45,13,252,7.0,11.0,8.0,23.0,21.0,136,11.0,10.0,5.0,6.0,12.0,7.0,11.0,42,,0.625,0.625,0.34782608695652173,0.32,0.3620689655172414,21.91780821917808,0.10869565217391304,0.09433962264150944,0.07692307692307693,0.44,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.4387874999999999,0.4397583333333333,5.660869565217391,0.32558139534883723,1.0,10.0,1.0,6.0,,2.0,,,2.0,,2.0,,2.0,5.0,4.0,3.0,,2.0,2.0,8.0,6.0,,1.0,,,2.0,2.0,2.0,,,6.0,,,,1.0,1.0,2.0,,3.0,,8.0,,3.0,1.0,8.0,,,,0.2727272727272727,0.23076923076923078,0.2857142857142857,0.08,0.3333333333333333,,0.14285714285714285,0.15384615384615385,,0.4,0.1,0.2,0.08,,,,0.08,,,0.46153846153846156,0.16666666666666666,0.15384615384615385,,0.48,,0.49140000000000006,0.10714285714285714,0.11538461538461539,0.38095238095238093,40.35,,3.0,1.0,5.0,,5.0,,5.0,6.0,0.25,0.25,0.4166666666666667,0.21739130434782608,0.5,0.10204081632653061,0.09375,0.14285714285714285,0.07692307692307693,,0.75,,0.23809523809523808,,,,,1.0,,,0.25,0.09090909090909091,,,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.06666666666666667,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,2946.0,49,-9,92,88,31,37,9,180,4.0,4.0,9.0,16.0,29.0,98,4.0,4.0,4.0,4.0,4.0,2.0,2.0,31,,0.2222222222222222,0.2222222222222222,0.5625,0.5714285714285714,0.6041666666666666,25.71428571428571,0.12121212121212122,0.10526315789473684,0.13333333333333333,0.19047619047619047,1.0,1.0,0.25,0.456,0.46818,13.25,0.33695652173913043,2.0,3.0,1.0,2.0,3.0,9.0,1.0,2.0,4.0,,,2.0,5.0,5.0,,2.0,,1.0,1.0,5.0,14.0,,4.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,,2.0,1.0,2.0,,1.0,2.0,3.0,,6.0,,2.0,1.0,5.0,0.4,,0.4,0.5,0.4,0.4166666666666667,0.23809523809523808,0.6666666666666666,,,0.16666666666666666,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.19047619047619047,0.5,0.5,0.4,0.5,,,0.38095238095238093,0.5,,0.08695652173913043,0.1111111111111111,0.1724137931034483,24.54,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,6.0,,1.0,1.0,,,,,,,1.0,0.2,,,,,,,1.0,,,,,1.0,2.0,1.0,1.0,2.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,970.0,16,-9,34,29,14,5,4,63,,,1.0,3.0,2.0,27,1.0,,2.0,2.0,3.0,,2.0,14,1.0,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,20.51282051282051,0.15384615384615385,0.14285714285714285,,,,,,0.4908333333333334,0.3529,19.866666666666664,0.4117647058823529,,,,,1.0,3.0,2.0,,1.0,,,,3.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,0.5,0.5,,0.5,0.25,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,,,,0.5,,0.6366,,,,24.133333333333336,,,,,,,,,1.0,,,,,,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.2,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,598.0,10,-8,20,17,7,8,5,37,,,1.0,2.0,2.0,20,1.0,,,,2.0,2.0,3.0,7,,,,0.5,0.5,0.5,7.692307692307692,,,,,,,,0.39315,0.2274,9.45,0.35,1.0,1.0,,,,1.0,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,0.5,,0.5589,,,,,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,0.5,0.5,0.5,,,0.25,0.15384615384615385,,1.0,,0.5,1.0,1.0,,,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,2114.0,35,-3,68,64,26,18,6,132,,2.0,4.0,14.0,10.0,67,7.0,4.0,4.0,6.0,9.0,1.0,2.0,26,,0.5,0.6666666666666666,0.2857142857142857,0.26666666666666666,0.3125,25.0,0.16666666666666666,0.17857142857142858,0.13333333333333333,0.13333333333333333,,,,0.4410928571428571,0.4452571428571429,11.578571428571426,0.38235294117647056,1.0,4.0,1.0,2.0,3.0,8.0,,,1.0,,1.0,,1.0,2.0,3.0,3.0,,1.0,,6.0,4.0,,,,1.0,1.0,2.0,,1.0,,5.0,1.0,2.0,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.0,,6.0,,,,0.42857142857142855,0.375,0.375,0.06666666666666667,0.6666666666666666,0.25,,0.4,,0.26666666666666666,0.25,0.25,0.5333333333333333,0.375,0.375,,0.06666666666666667,,,0.25,0.5,0.125,,0.3333333333333333,,0.5006999999999999,0.0625,0.06666666666666667,0.6,48.8,,1.0,2.0,4.0,2.0,,,1.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.041666666666666664,0.09375,0.1111111111111111,,0.6666666666666666,0.3333333333333333,,0.4,,,,,1.0,2.0,,1.0,,0.5,,,,,,,,1.0,2.0,,,,,0.25,,,,3.0,,1.0,3.0,1.0,0.3333333333333333,,,,1.0,2.0,0.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1610612750,Darrick Martin,Darrick Martin,239,MIN,266.0,4,-8,9,9,5,8,2,18,,,,1.0,,11,1.0,,,,,,,5,,,,,,,18.181818181818183,,,,,,,,0.399525,0.2478,16.8,0.5555555555555556,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,0.5,,,,,,,0.5,,0.55125,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
