EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,on
1747,1610612748,Rafer Alston,Rafer Alston,1747,MIA,9017.0,150,-19.0,279,283,93,170.0,43.0,562,3.0,9.0,1.0,3.0,4.0,4.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,2.0,5.0,25.0,1.0,2.0,7.0,8.0,19.0,7.0,31.0,18.0,55.0,259,2.0,4.0,2.0,4.0,4.0,3.0,9.0,15.0,24.0,4.0,12.0,18.0,3.0,2.0,1.0,24.0,5.0,2.0,10.0,4.0,14.0,4.0,4.0,1.0,5.0,32.0,2.0,3.0,6.0,9.0,2.0,11.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,11.0,22.0,3.0,8.0,1.0,1.0,1.0,24.0,93,5.0,0.25,0.2857142857142857,0.8571428571428571,0.22580645161290322,0.3333333333333333,0.23333333333333334,0.42105263157894735,0.5,0.37,0.3333333333333333,0.34615384615384615,0.45081967213114754,0.3333333333333333,0.5454545454545454,0.62,0.10526315789473684,0.2222222222222222,19.51219512195122,0.3333333333333333,0.06315789473684211,0.021052631578947368,0.08108108108108109,0.06818181818181818,0.013513513513513514,0.025,0.058823529411764705,0.058823529411764705,0.125,0.037037037037037035,0.034482758620689655,0.25,0.03333333333333333,0.18,0.3333333333333333,0.42857142857142855,0.1,0.8,0.8,0.5,0.1,0.2,0.2,0.12,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2,0.2,0.8,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.15384615384615385,0.5,0.5384615384615384,0.2857142857142857,0.8,0.20833333333333334,0.5156928571428573,0.45575,0.49021153846153853,0.05660377358490566,0.13636363636363635,0.07272727272727272,0.43636363636363634,8.105263157894736,26.170967741935474,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,1610612748,Lamar Odom,Lamar Odom,1885,MIA,24554.0,409,-2.0,749,750,159,218.0,89.0,1499,30.0,57.0,3.0,7.0,9.0,16.0,39.0,11.0,30.0,,,,,,6.0,19.0,1.0,,4.0,57.0,126.0,6.0,19.0,44.0,176.0,731,3.0,11.0,1.0,12.0,25.0,,4.0,17.0,49.0,46.0,68.0,15.0,3.0,6.0,,19.0,6.0,11.0,22.0,10.0,32.0,7.0,9.0,2.0,11.0,74.0,20.0,14.0,39.0,60.0,25.0,85.0,7.0,13.0,10.0,3.0,16.0,1.0,8.0,19.0,,35.0,18.0,49.0,64.0,27.0,7.0,7.0,,7.0,49.0,159,3.0,0.40350877192982454,0.42592592592592593,0.8333333333333334,0.3157894736842105,,0.3157894736842105,0.4523809523809524,0.2727272727272727,0.45517241379310347,0.25,0.5517241379310345,0.5028571428571429,0.35294117647058826,0.5975609756097561,0.1310344827586207,0.0873015873015873,0.14035087719298245,24.618991793669405,0.45714285714285713,0.1511627906976744,0.06968641114982578,0.13333333333333333,0.14600550964187328,0.06371191135734072,0.0898876404494382,0.06557377049180328,0.16666666666666666,0.125,0.16071428571428573,0.14285714285714285,0.09523809523809523,0.09859154929577464,0.3931034482758621,0.5263157894736842,0.6122448979591837,0.2689655172413793,0.41025641025641024,0.4444444444444444,0.1875,0.20689655172413793,0.36666666666666664,0.36666666666666664,,,,,0.1310344827586207,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.5833333333333334,0.42857142857142855,,0.08333333333333333,0.3103448275862069,,,0.13793103448275862,,0.5241379310344828,0.3157894736842105,0.4752213793103448,0.5186181818181819,0.44409310344827585,0.16071428571428573,0.18120805369127516,0.06818181818181818,0.2784090909090909,7.120634920634922,24.573684210526313,0.21228304405874499,7.0,6.0,16.0,3.0,3.0,2.0,7.0,1.0,8.0,3.0,8.0,5.0,5.0,14.0,4.0,7.0,4.0,2.0,5.0,0.64,0.07692307692307693,0.2692307692307692,0.07692307692307693,0.04054054054054054,0.058394160583941604,0.01639344262295082,0.15384615384615385,0.5714285714285714,0.5666666666666667,0.2727272727272727,0.7777777777777778,,,,,,,,,,,,,,,,,,,True
1917,1610612748,Wang Zhi-zhi,Wang Zhi-zhi,1917,MIA,259.0,4,4.0,9,8,9,8.0,1.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,9,1.0,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,28848.0,481,2.0,880,884,211,298.0,107.0,1764,14.0,23.0,2.0,2.0,6.0,7.0,18.0,15.0,45.0,5.0,16.0,1.0,,5.0,15.0,51.0,7.0,2.0,10.0,36.0,86.0,20.0,67.0,40.0,172.0,862,4.0,10.0,8.0,13.0,15.0,2.0,15.0,12.0,34.0,32.0,40.0,60.0,,2.0,1.0,50.0,15.0,6.0,27.0,2.0,29.0,2.0,15.0,2.0,10.0,60.0,1.0,20.0,23.0,44.0,3.0,47.0,1.0,18.0,11.0,7.0,12.0,,8.0,7.0,,19.0,8.0,37.0,50.0,11.0,6.0,8.0,3.0,11.0,34.0,211,5.0,0.4444444444444444,0.45714285714285713,1.0,0.29850746268656714,0.13333333333333333,0.30303030303030304,0.4186046511627907,0.4,0.43137254901960786,0.3055555555555556,0.36666666666666664,0.47352941176470587,0.3055555555555556,0.4583333333333333,0.43790849673202614,0.06976744186046512,0.21739130434782608,18.843469591226324,0.631578947368421,0.07348242811501597,0.003115264797507788,0.16806722689075632,0.09953703703703703,0.007317073170731708,,0.015625,0.05263157894736842,0.053763440860215055,0.09722222222222222,0.17894736842105263,0.125,0.011235955056179775,0.1503267973856209,0.6086956521739131,0.7777777777777778,0.11764705882352941,0.3888888888888889,0.4117647058823529,0.2857142857142857,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.10457516339869281,0.3125,0.3125,1.0,0.3333333333333333,0.29411764705882354,0.29411764705882354,1.0,0.1111111111111111,1.0,0.05555555555555555,0.3888888888888889,0.2,0.16666666666666666,,0.3333333333333333,0.2,0.5882352941176471,0.3,0.4988269736842105,0.44913333333333333,0.4945724137931035,0.07317073170731707,0.11458333333333333,0.0755813953488372,0.19767441860465115,11.295348837209302,24.938805970149257,0.23977272727272728,4.0,2.0,8.0,,2.0,,1.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,4.0,8.0,,,0.5333333333333333,0.05555555555555555,0.03125,,0.02247191011235955,,0.027777777777777776,,0.7272727272727273,0.5,0.4666666666666667,0.6666666666666666,1.0,1.0,14.0,1.0,3.0,2.0,1.0,1.0,0.125,1.0,1.0,0.014705882352941176,,,,,,,True
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,1757.0,29,10.0,57,59,40,35.0,10.0,116,,,,,,,,2.0,5.0,,2.0,,,1.0,2.0,4.0,,1.0,3.0,2.0,5.0,2.0,6.0,,10.0,48,,,,,4.0,1.0,4.0,,7.0,4.0,,6.0,,,,4.0,2.0,,,,,,,,,,,,5.0,5.0,,5.0,,,,,,,,1.0,1.0,1.0,4.0,7.0,,,,,,,7.0,40,2.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.4,,0.45454545454545453,,0.4375,0.45454545454545453,,0.4375,0.5454545454545454,,,17.91044776119403,,0.20833333333333334,,,0.18518518518518517,,,,0.3333333333333333,,0.25,,,,,,,,,,,0.45454545454545453,0.4,0.4,0.18181818181818182,,,,0.36363636363636365,0.5,0.5,1.0,,,,,,0.125,,0.375,0.3333333333333333,0.5454545454545454,0.5,0.4711090909090909,,0.4507875,,,,0.7,19.98,24.45,0.7017543859649122,,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,4775.0,80,-6.0,140,150,49,76.0,13.0,290,5.0,9.0,3.0,6.0,2.0,4.0,8.0,3.0,9.0,,,,,,,,,,,12.0,26.0,,,3.0,27.0,153,4.0,9.0,,8.0,7.0,,,1.0,7.0,10.0,14.0,,,8.0,,,,2.0,1.0,,1.0,,1.0,,,2.0,6.0,4.0,3.0,9.0,9.0,18.0,2.0,1.0,,1.0,3.0,,1.0,,,3.0,4.0,12.0,6.0,2.0,1.0,6.0,1.0,6.0,7.0,49,4.0,0.4166666666666667,0.625,,,,,0.46153846153846156,0.4444444444444444,0.46153846153846156,0.4444444444444444,0.42857142857142855,0.46551724137931033,0.4444444444444444,0.4375,,0.07692307692307693,0.1111111111111111,20.51282051282051,1.0,0.06818181818181818,0.125,0.19047619047619047,0.1076923076923077,0.13114754098360656,0.21428571428571427,0.09090909090909091,,0.0625,0.14285714285714285,0.125,0.4,0.16666666666666666,0.34615384615384615,0.5555555555555556,0.625,0.3076923076923077,0.5,0.5714285714285714,0.25,0.34615384615384615,0.3333333333333333,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5,,,0.2857142857142857,,,,,0.34615384615384615,,0.4384,0.5012142857142857,0.40744285714285716,0.07142857142857142,0.07142857142857142,0.2962962962962963,0.25925925925925924,9.15,,0.35,1.0,,3.0,,2.0,1.0,2.0,,2.0,,,1.0,,,,4.0,3.0,,,0.42857142857142855,0.125,0.2,0.3333333333333333,0.15384615384615385,0.08695652173913043,0.18181818181818182,,0.5,0.2,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,True
2406,1610612748,Caron Butler,Caron Butler,2406,MIA,23762.0,396,18.0,723,727,151,211.0,80.0,1450,18.0,36.0,8.0,11.0,7.0,8.0,11.0,22.0,61.0,,,,,,1.0,8.0,,1.0,4.0,48.0,108.0,1.0,8.0,36.0,135.0,703,10.0,15.0,,24.0,18.0,1.0,4.0,27.0,48.0,60.0,36.0,3.0,,10.0,1.0,7.0,1.0,6.0,20.0,5.0,25.0,2.0,8.0,4.0,8.0,55.0,11.0,14.0,45.0,65.0,15.0,80.0,1.0,24.0,12.0,12.0,5.0,5.0,3.0,14.0,1.0,19.0,9.0,37.0,45.0,12.0,11.0,5.0,,6.0,48.0,151,10.0,0.625,0.6976744186046512,1.0,0.125,0.25,0.14285714285714285,0.4444444444444444,0.6666666666666666,0.4267241379310345,0.6666666666666666,0.4772727272727273,0.4891304347826087,0.7058823529411765,0.631578947368421,0.06896551724137931,0.05555555555555555,0.1111111111111111,19.24019607843137,0.2631578947368421,0.16981132075471697,0.04119850187265917,0.13725490196078433,0.16076294277929154,0.046153846153846156,0.058823529411764705,0.04081632653061224,0.1746031746031746,0.14457831325301204,0.18487394957983194,0.14634146341463414,0.1,0.017543859649122806,0.3103448275862069,0.5,0.5625,0.09482758620689655,0.7272727272727273,0.8,0.25,0.5258620689655172,0.36065573770491804,0.36666666666666664,,,,,0.06896551724137931,0.125,0.125,1.0,0.7333333333333333,0.7272727272727273,,,0.3181818181818182,,,0.18181818181818182,0.25,0.3793103448275862,0.14285714285714285,0.4567083333333334,0.5121083333333334,0.4657340909090909,0.09448818897637795,0.10084033613445378,0.17777777777777778,0.35555555555555557,11.195370370370368,28.537499999999998,0.20885200553250347,5.0,4.0,9.0,3.0,4.0,,6.0,,2.0,2.0,3.0,4.0,2.0,6.0,1.0,3.0,3.0,1.0,,0.5,0.09090909090909091,0.2608695652173913,,0.06896551724137931,0.03007518796992481,0.08333333333333333,,0.5,0.5555555555555556,0.8181818181818182,0.7142857142857143,,,,,1.0,1.0,,2.0,,,,,0.01639344262295082,0.125,,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,22289.0,371,8.0,678,675,137,167.0,78.0,1353,37.0,59.0,1.0,6.0,12.0,12.0,27.0,11.0,35.0,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,,1.0,60.0,121.0,2.0,5.0,49.0,175.0,683,3.0,9.0,1.0,12.0,26.0,1.0,2.0,19.0,48.0,28.0,92.0,6.0,,,1.0,2.0,1.0,8.0,39.0,12.0,51.0,10.0,12.0,5.0,22.0,114.0,6.0,4.0,22.0,26.0,7.0,33.0,1.0,14.0,9.0,5.0,18.0,5.0,7.0,24.0,1.0,42.0,11.0,36.0,61.0,23.0,10.0,3.0,,4.0,48.0,137,4.0,0.23333333333333334,0.23333333333333334,1.0,0.4,0.5,0.5,0.49586776859504134,0.3333333333333333,0.5,0.45,0.5178571428571429,0.5681818181818182,0.5,0.6,0.03968253968253968,0.06611570247933884,0.1016949152542373,25.487646293888165,0.42857142857142855,0.09243697478991597,0.023622047244094488,0.0425531914893617,0.0783132530120482,0.022727272727272728,0.027777777777777776,0.01818181818181818,0.125,0.07042253521126761,0.08737864077669903,0.02666666666666667,0.10526315789473684,0.018518518518518517,0.46825396825396826,0.6271186440677966,0.6981132075471698,0.21428571428571427,0.4444444444444444,0.46153846153846156,0.08333333333333333,0.2777777777777778,0.3142857142857143,0.3235294117647059,0.015873015873015872,0.5,0.5,1.0,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,0.6,0.16666666666666666,,0.1,0.42857142857142855,0.03571428571428571,1.0,0.03571428571428571,,0.5079365079365079,0.5,0.4984252,0.48935625000000005,0.4687482142857142,0.1597222222222222,0.16546762589928057,0.06857142857142857,0.2742857142857143,7.405785123966942,28.880000000000003,0.20206489675516223,10.0,3.0,13.0,2.0,1.0,,,1.0,11.0,3.0,2.0,6.0,,12.0,5.0,2.0,3.0,,,0.5,0.037037037037037035,,,0.018518518518518517,0.023622047244094488,0.023255813953488372,,0.75,0.2702702702702703,0.2727272727272727,0.8333333333333334,,1.0,,,1.0,,1.0,1.0,1.0,,,,0.02857142857142857,1.0,1.0,1.0,1.0,,True
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,8007.0,133,-3.0,238,247,72,114.0,31.0,485,2.0,7.0,,,2.0,2.0,3.0,4.0,7.0,,,,,,,,,,,8.0,17.0,,,14.0,30.0,239,,,,3.0,4.0,,,4.0,10.0,12.0,4.0,,,,,,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,4.0,2.0,14.0,19.0,6.0,25.0,,3.0,2.0,1.0,,1.0,,2.0,,2.0,7.0,15.0,22.0,10.0,1.0,2.0,,2.0,10.0,72,4.0,0.75,0.75,,,,,0.47058823529411764,,0.47058823529411764,,0.75,0.5357142857142857,0.75,0.7142857142857143,,0.058823529411764705,0.14285714285714285,11.07011070110701,,0.16091954022988506,0.05405405405405406,0.046511627906976744,0.12307692307692308,0.0625,0.03125,0.08333333333333333,0.09523809523809523,0.2,0.17391304347826086,0.05555555555555555,,,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.4117647058823529,0.5714285714285714,0.5714285714285714,,,,,,,,,,,,,0.5,,,,,0.4117647058823529,,0.4509823529411764,,0.456775,0.37037037037037035,0.37037037037037035,0.1,0.3333333333333333,9.252941176470587,,0.3025210084033613,1.0,3.0,3.0,,2.0,,3.0,,,,,,2.0,1.0,,2.0,2.0,,,0.75,,0.23076923076923078,,0.09090909090909091,0.06666666666666667,0.058823529411764705,0.2,1.0,1.0,0.75,0.5,,,,,,,,,,,,,,,,,,,True
258,1610612748,Brian Grant,Brian Grant,258,MIA,20643.0,344,6.0,636,625,129,182.0,82.0,1261,14.0,25.0,8.0,13.0,5.0,3.0,9.0,22.0,50.0,,,,,,,1.0,,,,39.0,84.0,,1.0,6.0,84.0,611,10.0,19.0,,23.0,11.0,,,,16.0,62.0,16.0,,,8.0,,1.0,,10.0,8.0,2.0,10.0,2.0,3.0,1.0,4.0,22.0,28.0,9.0,45.0,62.0,39.0,101.0,3.0,7.0,5.0,2.0,9.0,2.0,4.0,9.0,,18.0,19.0,46.0,10.0,6.0,,4.0,,4.0,16.0,129,7.0,0.7948717948717948,0.8857142857142857,,,,,0.4642857142857143,0.5263157894736842,0.4588235294117647,0.5263157894736842,0.7272727272727273,0.47191011235955055,0.5476190476190477,0.7272727272727273,0.011764705882352941,0.11904761904761904,0.24,14.657534246575343,0.5,0.19148936170212766,0.11475409836065574,0.1267605633802817,0.17647058823529413,0.12218649517684887,0.20833333333333334,0.12244897959183673,0.11538461538461539,0.25,0.1891891891891892,0.125,0.13333333333333333,0.08571428571428572,0.29411764705882354,0.56,0.7368421052631579,0.10588235294117647,0.3333333333333333,0.5,1.0,0.5882352941176471,0.44,0.4489795918367347,,,,,0.011764705882352941,,,,0.6842105263157895,0.6153846153846154,,,0.45454545454545453,,,,,0.3058823529411765,,0.44576352941176467,0.4962125,0.47309090909090906,0.06741573033707865,0.06818181818181818,0.27380952380952384,0.19047619047619047,11.529761904761907,26.5,0.2028301886792453,4.0,3.0,8.0,,10.0,1.0,8.0,,5.0,,5.0,4.0,4.0,4.0,2.0,4.0,3.0,,2.0,0.7272727272727273,0.3333333333333333,0.47058823529411764,0.047619047619047616,0.14925373134328357,0.056910569105691054,0.14545454545454545,0.16666666666666666,0.75,0.42857142857142855,1.0,0.8,,,,,,,,,,,,,0.02,0.125,,,,3.0,True
