EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,Steals,BadPassSteals,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Blocked3s,BlockedArc3,Blocks,Fg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,Fg2aBlocked,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,Travels,Offensive Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,Arc3Assists,DefThreePtRebounds,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceCorner3FGA,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimFGM,Blocked2s,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,Clear Path Fouls,DefAtRimReboundPct,FTOffRebounds,BlockedAtRim,OffFTReboundPct,on,SecondChanceFtPoints,ShortMidRangePctBlocked,DefArc3ReboundPct,DefensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,BlockedCorner3,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,197.0,3,-3,7,7,2,,,14,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,5725.0,95,-28,171,174,70,77.0,13.0,345,4.0,6.0,9.0,5.0,16.0,14.0,31.0,11.0,39.0,189,2.0,5.0,8.0,11.0,14.0,14.0,3.0,4.0,2.0,9.0,3.0,6.0,10.0,4.0,14.0,2.0,2.0,,5.0,10.0,16.0,1.0,15.0,7.0,70,2.0,0.5,0.5833333333333334,0.45161290322580644,0.4,0.45161290322580644,0.4,0.5131578947368421,0.5714285714285714,23.118279569892472,0.4,0.08,0.05454545454545454,0.0898876404494382,0.043478260869565216,0.1,0.06976744186046512,0.1935483870967742,0.6666666666666666,1.0,0.2903225806451613,0.5161290322580645,0.3125,0.3125,0.8,0.1935483870967742,0.4079516129032258,0.46075999999999995,0.4250727272727273,0.1891891891891892,0.1891891891891892,0.20512820512820512,12.345161290322581,0.4093567251461988,1.0,2.0,4.0,,,,,0.045454545454545456,,0.4,0.5,,,,,,,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,0.5,,,,,,,4.0,5.0,,,,,5.0,,,6.0,16.0,,3.0,1.0,2.0,,1.0,1.0,1.0,16.0,,,0.45454545454545453,0.45454545454545453,0.5714285714285714,0.0967741935483871,0.3333333333333333,0.15384615384615385,0.15,0.5555555555555556,0.625,,,,,0.36363636363636365,,,0.41025641025641024,1.0,2.0,1.0,,,1.0,,0.14285714285714285,,,0.07142857142857142,,,,,,2.0,1.0,1.0,1.0,1.0,0.2,0.5,,,1.0,,0.25,False,4.0,0.1111111111111111,0.18181818181818182,,,,,,,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,7820.0,130,-17,236,239,57,49.0,28.0,475,10.0,15.0,5.0,,1.0,12.0,21.0,3.0,27.0,224,3.0,4.0,7.0,3.0,20.0,4.0,2.0,2.0,2.0,4.0,9.0,12.0,19.0,10.0,29.0,2.0,1.0,1.0,5.0,9.0,17.0,,7.0,5.0,57,2.0,0.8333333333333334,1.0,0.5714285714285714,0.75,0.5714285714285714,0.75,0.5869565217391305,0.7,10.486891385767791,0.4,0.12244897959183673,0.09782608695652174,0.14634146341463414,0.08333333333333333,0.075,0.08695652173913043,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.047619047619047616,,,,0.7142857142857143,0.5390666666666666,0.5223,0.4618,0.21739130434782608,0.21739130434782608,0.25925925925925924,2.7904761904761903,0.24152542372881355,2.0,2.0,4.0,1.0,4.0,4.0,0.03571428571428571,0.1388888888888889,0.05,0.5,1.0,,,,,,,,,,,,,1.0,3.0,3.0,,,4.0,,,,0.9,,,,,,,1.0,2.0,,,,,1.0,,,,2.0,,,,1.0,,,2.0,,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.0625,0.21428571428571427,0.4,0.4,,,,,0.3333333333333333,,,0.07407407407407407,,6.0,,,1.0,3.0,,0.24,0.0625,0.3333333333333333,,,,,,,1.0,4.0,,1.0,0.25,0.5,1.0,,0.08333333333333333,,4.0,,False,1.0,,0.21052631578947367,1.0,0.5,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,11480.0,191,-18,344,349,106,98.0,39.0,693,12.0,17.0,12.0,7.0,19.0,20.0,48.0,8.0,63.0,339,2.0,6.0,4.0,10.0,12.0,28.0,8.0,12.0,3.0,28.0,5.0,13.0,18.0,5.0,23.0,12.0,3.0,9.0,17.0,10.0,13.0,1.0,10.0,3.0,106,,0.3,0.3157894736842105,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.2857142857142857,0.44366197183098594,0.2857142857142857,22.68041237113402,0.7058823529411765,0.08496732026143791,0.0390625,0.0962566844919786,0.03067484662576687,0.05660377358490566,0.08,0.25757575757575757,0.7058823529411765,0.7058823529411765,0.18181818181818182,0.2878787878787879,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.5303030303030303,0.485205303030303,0.4756833333333334,0.46015357142857144,0.043478260869565216,0.058823529411764705,0.06349206349206349,9.1875,0.3081395348837209,2.0,3.0,2.0,,3.0,1.0,,0.02,,0.42857142857142855,0.6666666666666666,2.0,12.0,1.0,5.0,18.0,1.0,,12.0,2.0,4.0,2.0,4.0,1.0,5.0,7.0,1.0,,2.0,0.2777777777777778,0.2777777777777778,0.2727272727272727,0.3333333333333333,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.16666666666666666,24.455555555555556,4.0,1.0,3.0,6.0,,3.0,5.0,1.0,4.0,3.0,16.0,15.0,4.0,1.0,,2.0,,,2.0,16.0,1.0,0.25,0.5,0.4642857142857143,0.5,0.08333333333333333,,,0.14285714285714285,0.08333333333333333,0.125,0.09090909090909091,0.5,0.5,1.0,0.2857142857142857,0.21428571428571427,,0.25396825396825395,2.0,5.0,,1.0,,,,0.14705882352941177,0.04,0.14285714285714285,,1.0,,,,,3.0,1.0,1.0,1.0,0.5,1.0,0.75,,0.027777777777777776,,,,False,,0.3333333333333333,0.14814814814814814,,,1.0,1.0,3.0,1.0,0.07142857142857142,1.0,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,11834.0,197,-26,355,360,113,112.0,39.0,715,12.0,18.0,9.0,5.0,19.0,21.0,46.0,22.0,79.0,358,2.0,4.0,8.0,21.0,8.0,34.0,27.0,33.0,16.0,72.0,3.0,28.0,31.0,6.0,37.0,12.0,9.0,3.0,18.0,9.0,16.0,1.0,32.0,13.0,113,3.0,0.19047619047619047,0.2,0.45652173913043476,0.5,0.475,0.5833333333333334,0.5266666666666666,0.5714285714285714,23.308270676691727,0.6666666666666666,0.18181818181818182,0.022900763358778626,0.15873015873015872,0.03571428571428571,0.017241379310344827,0.20270270270270271,0.3,0.6666666666666666,0.7058823529411765,0.15,0.31666666666666665,0.2631578947368421,0.2631578947368421,,0.5333333333333333,0.46646810344827583,0.53227,0.4574173076923078,0.18309859154929578,0.22807017543859648,0.10126582278481013,9.084782608695653,0.3183098591549296,2.0,2.0,2.0,3.0,6.0,4.0,0.08108108108108109,0.02040816326530612,0.11538461538461539,0.3333333333333333,1.0,3.0,12.0,2.0,5.0,14.0,2.0,3.0,10.0,3.0,6.0,5.0,6.0,2.0,6.0,4.0,,,1.0,0.35714285714285715,0.4166666666666667,0.23333333333333334,0.3333333333333333,0.2,0.25,0.25,0.3333333333333333,0.3,28.75,9.0,4.0,2.0,2.0,2.0,7.0,11.0,2.0,7.0,11.0,39.0,12.0,2.0,5.0,1.0,2.0,2.0,,4.0,39.0,0.8,0.2857142857142857,0.5238095238095238,0.5,0.5571428571428572,0.043478260869565216,0.05555555555555555,0.047619047619047616,0.1111111111111111,0.4444444444444444,0.5,0.03333333333333333,1.0,1.0,1.0,0.32142857142857145,0.25,0.2857142857142857,0.4936708860759494,1.0,2.0,,1.0,1.0,2.0,,0.05714285714285714,0.041666666666666664,0.125,,0.6666666666666666,,,,,5.0,1.0,,1.0,1.0,,0.5555555555555556,,0.22857142857142856,,,,False,1.0,0.1111111111111111,0.037037037037037035,2.0,,,,,,,,1.0,1.0,2.0,1.0,0.5,0.5
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,12076.0,201,-20,363,364,109,111.0,41.0,727,5.0,9.0,13.0,11.0,17.0,20.0,39.0,6.0,67.0,355,2.0,2.0,4.0,12.0,16.0,24.0,9.0,10.0,2.0,21.0,1.0,34.0,49.0,2.0,51.0,3.0,1.0,2.0,6.0,5.0,8.0,,9.0,5.0,109,,0.4,0.42105263157894735,0.5128205128205128,1.0,0.4765625,0.6666666666666666,0.49264705882352944,0.6666666666666666,18.092909535452325,0.5,0.21794871794871795,0.007462686567164179,0.2094240837696335,0.011627906976744186,,0.2236842105263158,0.140625,0.5555555555555556,0.625,0.203125,0.265625,0.6470588235294118,0.6470588235294118,0.45454545454545453,0.53125,0.47944453125,0.511475,0.448164705882353,0.07352941176470588,0.11627906976744186,0.05970149253731343,11.166666666666668,0.3002754820936639,1.0,1.0,2.0,1.0,4.0,2.0,0.02631578947368421,0.019230769230769232,0.038461538461538464,0.3333333333333333,1.0,3.0,12.0,,7.0,25.0,1.0,3.0,12.0,3.0,1.0,,1.0,1.0,3.0,,,,1.0,0.28,0.28,0.390625,0.4,0.1875,0.25,0.25,,0.25,24.299999999999997,4.0,4.0,4.0,13.0,,,5.0,1.0,5.0,,13.0,18.0,2.0,6.0,9.0,2.0,,,,13.0,0.8571428571428571,0.2,0.4166666666666667,0.38235294117647056,0.3611111111111111,0.05128205128205128,0.1111111111111111,0.391304347826087,0.2,0.3076923076923077,0.3333333333333333,0.203125,0.3076923076923077,0.3076923076923077,1.0,0.23529411764705882,,,0.19402985074626866,1.0,6.0,,1.0,,1.0,,0.17142857142857143,,,,0.6666666666666666,1.0,,,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,0.25,0.75,,0.22857142857142856,,,,False,,0.07692307692307693,0.2222222222222222,,,1.0,5.0,1.0,,0.29411764705882354,0.2,,,,,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,1094.0,18,3,36,36,18,18.0,6.0,72,1.0,1.0,2.0,,2.0,2.0,5.0,3.0,7.0,27,,,3.0,1.0,2.0,2.0,,,,,2.0,,2.0,2.0,4.0,,,,,1.0,3.0,,6.0,3.0,18,,0.5,0.5,0.4,,0.4,,0.4375,0.5,19.51219512195122,,,0.18181818181818182,0.05555555555555555,0.15384615384615385,,,0.2,1.0,1.0,0.4,0.4,,,,0.2,0.4237,,0.5657,0.375,0.375,0.42857142857142855,10.580000000000002,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,3.0,,,,1.0,,,,,3.0,,,1.0,1.0,0.75,,,1.0,,0.5,0.5,,,,,1.0,,,0.42857142857142855,,1.0,,,,,,0.25,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,False,3.0,,0.25,,,,,,,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,9721.0,162,-20,288,293,75,82.0,33.0,581,9.0,13.0,35.0,5.0,12.0,25.0,60.0,11.0,61.0,294,2.0,6.0,6.0,14.0,40.0,10.0,5.0,8.0,3.0,19.0,6.0,14.0,23.0,9.0,32.0,7.0,3.0,4.0,11.0,15.0,18.0,1.0,13.0,6.0,75,,0.8,0.8695652173913043,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4621212121212121,0.42857142857142855,23.547400611620795,0.6363636363636364,0.10852713178294573,0.05309734513274336,0.11538461538461539,0.06164383561643835,0.0784313725490196,0.06666666666666667,0.21666666666666667,0.6923076923076923,0.8181818181818182,0.5833333333333334,0.2,0.4166666666666667,0.4166666666666667,0.8,0.21666666666666667,0.4367066666666667,0.4484,0.47685000000000005,0.09230769230769231,0.09230769230769231,0.09836065573770492,8.645000000000001,0.2604166666666667,2.0,3.0,4.0,3.0,2.0,2.0,0.09090909090909091,0.025,0.045454545454545456,0.5,0.6666666666666666,,,,,,,,,,3.0,2.0,2.0,,4.0,5.0,,,6.0,,,,0.7777777777777778,,,,,,,5.0,11.0,,,,,8.0,,,4.0,20.0,,7.0,,5.0,,2.0,1.0,1.0,20.0,,,0.5714285714285714,0.5714285714285714,0.625,0.11666666666666667,0.15384615384615385,0.3333333333333333,0.10810810810810811,0.3142857142857143,0.36666666666666664,,,,,0.35714285714285715,,,0.32786885245901637,1.0,4.0,1.0,,3.0,1.0,,0.14814814814814814,0.045454545454545456,0.3333333333333333,0.03571428571428571,,,,0.18181818181818182,,4.0,6.0,,4.0,0.6666666666666666,0.8181818181818182,0.8,,0.1875,,5.0,,False,2.0,0.14285714285714285,0.09523809523809523,1.0,,,,1.0,,,,,,,1.0,,
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,1583.0,26,-19,46,48,10,20.0,4.0,94,,,1.0,,,,1.0,,,56,,,,1.0,,,2.0,2.0,1.0,4.0,,1.0,1.0,,1.0,,,,,,,,,,10,,,,,,,,,,4.0,,0.07142857142857142,,0.05555555555555555,,,0.14285714285714285,,,,0.5,,,,,0.5,0.48692500000000005,,0.4088,,,,13.7,0.21739130434782608,,,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,0.5,,0.5,,,,,25.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,420.0,7,6,13,10,8,6.0,2.0,23,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,8,,,,,,,,,,13.333333333333334,,,,,,,,,,,,,,,,1.0,0.32055,,0.32055,,,,,0.6153846153846154,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,31.2,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,197.0,3,-1,8,7,4,7.0,,15,,1.0,,,,,1.0,,,5,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,4,,,,,,,,,,12.5,,0.3333333333333333,,0.3333333333333333,,,0.5,1.0,,,,,,,,1.0,0.7227,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
