EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,ShortMidRangeFGM,FtPoints,PenaltyFG2M,PenaltyPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGA,SecondChanceFG2A,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Fouls,Defensive 3 Seconds Violations,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChancePoints,ShortMidRangeAssists,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Corner3Assists,FTDefRebounds,NonShootingFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PtsAssisted3s,LongMidRangeAssists,Assisted3sPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,on,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Arc3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceAtRimFGM,PtsPutbacks,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted
1088,1610612738,Chucky Atkins,Chucky Atkins,1088,BOS,832.0,14,-16,24,25,7,5.0,1.0,49,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,36.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,7,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,21.428571428571427,0.14285714285714285,0.1,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.48200000000000004,0.44799999999999995,12.950000000000001,25.45,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,1041.0,17,-17,31,31,8,,3.0,62,1.0,3.0,1.0,,,,,1.0,4.0,,2.0,38.0,2.0,,,,,,,,2.0,2.0,3.0,2.0,,8,0.25,0.25,0.25,,12.121212121212121,0.16666666666666666,0.13333333333333333,0.2222222222222222,0.75,0.3333333333333333,1.0,0.25,,,,,,0.75,0.531375,0.4136,3.85,,0.25806451612903225,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,0.07142857142857142,0.05555555555555555,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,1181.0,20,-29,34,36,11,3.0,3.0,70,2.0,5.0,4.0,1.0,3.0,1.0,,4.0,12.0,1.0,10.0,49.0,4.0,,4.0,1.0,,,,,,1.0,1.0,,,11,0.3333333333333333,0.3076923076923077,0.35714285714285715,0.07692307692307693,40.0,,0.0625,,0.38461538461538464,0.4,0.4,0.3076923076923077,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07692307692307693,,0.46153846153846156,0.4615576923076923,0.4870749999999999,8.683333333333332,26.2,0.3235294117647059,1.0,4.0,2.0,,,,0.5,0.5,0.16666666666666666,,,,,0.5,0.25,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,0.5,0.5,0.5,0.5,1.0,0.25,0.5,0.25,0.5,1.0,1.0,0.14285714285714285,0.15384615384615385,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,1061.0,18,-17,32,32,10,2.0,4.0,64,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,1.0,6.0,38.0,,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,,,10,0.375,0.3333333333333333,0.3333333333333333,0.1111111111111111,31.57894736842105,0.09090909090909091,0.13333333333333333,0.125,0.4444444444444444,0.5,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,0.5555555555555556,0.5099625,,8.9625,38.2,0.3125,,4.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,0.05555555555555555,0.047619047619047616,,1.0,,,,,,,1.0,2.0,1.0,3.0,,,,,,,,,,0.6666666666666666,0.25,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.125,0.2,1.0,0.5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,1640.0,27,-31,50,53,18,14.0,4.0,103,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,69.0,1.0,2.0,,1.0,2.0,2.0,1.0,4.0,3.0,4.0,5.0,,,18,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.714285714285714,0.17647058823529413,0.17391304347826086,0.18181818181818182,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5688799999999999,0.46185,8.774999999999999,30.950000000000003,0.36,,4.0,,1.0,1.0,,1.0,1.0,,,0.041666666666666664,0.03333333333333333,0.14285714285714285,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,1.0,2.0,,,,,4.0,,,,0.5,0.56865,1.0,1.0,1.0,2.0,1.0,3.0,0.5,0.5,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,820.0,14,-19,26,29,9,14.0,1.0,55,,,1.0,,1.0,2.0,1.0,,2.0,2.0,7.0,42.0,1.0,1.0,,2.0,,1.0,,3.0,1.0,2.0,2.0,,,9,,0.375,0.5833333333333334,0.5,23.076923076923077,0.125,0.09090909090909091,,,,,0.25,0.25,,,0.5,0.5,0.5,0.432175,0.42145,15.4,25.1,0.34615384615384615,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,4.0,,1.0,5.0,,0.75,0.8333333333333334,,,,,,,,,0.2,0.3333333333333333,0.7142857142857143,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1610612738,Chris Mihm,Chris Mihm,2036,BOS,480.0,8,-10,16,19,10,14.0,1.0,35,,2.0,,,,,,,2.0,,,26.0,,,,,,,,,,1.0,3.0,,,10,,,,,20.0,,,,1.0,,,,,,,,,1.0,0.76235,,0.9,,0.625,,,,2.0,2.0,,,,,,0.2222222222222222,0.2,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,0.4,,1.0,0.76235,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,151.0,3,-2,4,4,1,1.0,,8,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,808.0,13,-15,26,28,11,9.0,3.0,54,,,,1.0,1.0,1.0,,1.0,1.0,2.0,5.0,33.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,,,11,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,10.714285714285714,0.2,0.23076923076923078,0.25,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.49404999999999993,0.462825,14.8,24.0,0.4230769230769231,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,,,,,,,,5.0,1.0,1.25,1.25,,,0.3333333333333333,,,,,,,,1.0,,,,,,,3.0,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,1.0,1.0,,,,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,1610612738,Brandon Hunter,Brandon Hunter,2599,BOS,186.0,3,1,7,8,5,8.0,,15,,,,,,,,,,,,9.0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
