EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedShortMidRange,3SecondViolations,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3Assists,DefensiveGoaltends,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,on,LongMidRangePctBlocked,OffensiveGoaltends
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,1698.0,28,-9,53,55,23,25.0,7.0,108,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,7.0,60,,,,2.0,2.0,5.0,6.0,,1.0,1.0,1.0,2.0,,,2.0,,,2.0,4.0,5.0,5.0,23,,1.0,1.0,0.6,,1.0,0.6,,1.0,0.5833333333333334,,0.8333333333333334,,,13.333333333333334,,,,,0.2,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.2,0.39512,,0.36365000000000003,,0.7142857142857143,13.719999999999999,0.4339622641509434,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,0.0625,,0.5,0.1111111111111111,,,,0.5,0.2,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,0.08333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,6396.0,107,-17,201,203,41,42.0,30.0,404,10.0,15.0,2.0,2.0,4.0,21.0,17.0,43.0,54.0,215,4.0,8.0,10.0,5.0,9.0,19.0,20.0,2.0,9.0,9.0,6.0,18.0,,4.0,28.0,4.0,2.0,11.0,2.0,8.0,19.0,41,2.0,0.5882352941176471,0.625,0.3953488372093023,0.5,0.5555555555555556,0.4,0.4444444444444444,0.5555555555555556,0.47368421052631576,0.5,0.6785714285714286,0.046511627906976744,0.13333333333333333,28.936170212765955,0.36363636363636365,,0.03636363636363636,,0.3,0.6666666666666666,0.7692307692307693,0.7,0.42,0.19047619047619047,0.19047619047619047,0.25,0.2222222222222222,1.0,0.44,0.49599699999999997,0.5874333333333334,0.4451444444444444,0.18518518518518517,0.35185185185185186,10.448837209302328,0.20398009950248755,3.0,7.0,2.0,6.0,,1.0,,,2.0,7.0,14.0,,1.0,,,9.0,14.0,3.0,3.0,2.0,,6.0,2.0,,,2.0,1.0,4.0,4.0,20.0,24.0,4.0,16.0,3.0,0.5,0.2857142857142857,,,0.2857142857142857,0.14,,0.26666666666666666,0.04040404040404041,0.2222222222222222,0.25806451612903225,,0.05454545454545454,0.3181818181818182,0.14285714285714285,0.14,0.42857142857142855,0.42857142857142855,0.12,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,,,,0.3333333333333333,25.08571428571429,4.0,6.0,2.0,,1.0,4.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,,2.0,1.0,,4.0,,0.05263157894736842,0.2564102564102564,0.034482758620689655,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.09259259259259259,0.08695652173913043,,,,,,,,,,,,0.21428571428571427,0.5,,1.0,,,0.02,,,,,,,,1.0,1.0,0.125,True,,
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,1109.0,18,9,36,37,18,25.0,10.0,73,,,,,3.0,4.0,3.0,4.0,6.0,34,1.0,2.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,,2.0,,1.0,6.0,,,,1.0,3.0,2.0,18,1.0,1.0,1.0,0.75,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.25,,8.333333333333334,,,0.045454545454545456,,,,,,1.0,0.75,1.0,1.0,,,,0.34145000000000003,0.2927,0.2927,0.3333333333333333,0.3333333333333333,19.775,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,0.3076923076923077,0.05555555555555555,1.0,0.35714285714285715,0.16666666666666666,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,False,0.25,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,223.0,4,8,8,9,8,9.0,1.0,17,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,3871.0,65,4,124,127,58,67.0,22.0,251,5.0,9.0,2.0,5.0,9.0,13.0,18.0,32.0,46.0,126,1.0,2.0,2.0,8.0,15.0,26.0,4.0,4.0,8.0,9.0,3.0,19.0,,4.0,6.0,2.0,2.0,3.0,,4.0,26.0,58,,0.1111111111111111,0.1111111111111111,0.5625,0.5,0.5333333333333333,0.5833333333333334,0.5,0.5789473684210527,0.6052631578947368,0.5,0.6190476190476191,0.125,0.3333333333333333,27.333333333333332,0.6666666666666666,,0.05970149253731343,,0.25,0.5555555555555556,0.8333333333333334,0.2,0.3611111111111111,0.6923076923076923,0.6923076923076923,0.1111111111111111,0.2631578947368421,0.4,0.3611111111111111,0.4830111111111111,0.47,0.5055842105263157,0.043478260869565216,0.5652173913043478,10.9375,0.46774193548387094,4.0,10.0,2.0,4.0,,,2.0,4.0,2.0,4.0,4.0,,,2.0,4.0,4.0,32.0,,6.0,,,4.0,2.0,1.0,,,5.0,4.0,,1.0,2.0,3.0,5.0,1.0,,0.5,,0.5,0.5,0.1111111111111111,0.1,0.023255813953488372,0.07407407407407407,,0.02040816326530612,0.06666666666666667,0.08333333333333333,,,0.2777777777777778,0.4,0.4444444444444444,0.1111111111111111,0.5,0.5,,,,0.21052631578947367,0.5,0.5,25.075000000000003,,1.0,,1.0,1.0,5.0,,5.0,1.0,1.0,,,,,,,1.0,,2.0,0.1,0.06666666666666667,0.05555555555555555,0.08333333333333333,,0.5,,,0.05405405405405406,0.06060606060606061,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,False,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,967.0,16,3,32,32,11,10.0,5.0,64,2.0,3.0,2.0,2.0,1.0,6.0,4.0,10.0,8.0,31,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,,,,,1.0,1.0,5.0,,,1.0,,1.0,4.0,11,,0.5,0.5,0.4,0.5,0.5,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4,0.1,0.3333333333333333,34.21052631578947,,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.25,0.6666666666666666,1.0,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,0.4,1.0,0.4166666666666667,0.4500083333333333,0.5944,0.43898000000000004,0.25,0.5,12.040000000000001,0.34375,1.0,1.0,,2.0,,,,1.0,,2.0,,,,,1.0,,4.0,,,,,2.0,,,,,,,1.0,,4.0,,,,,,,,,0.16666666666666666,,,,1.0,0.125,,,,1.0,0.08333333333333333,1.0,1.0,0.16666666666666666,,,,,,0.2,,,24.85,1.0,2.0,,3.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,0.6,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,769.0,13,17,27,26,17,17.0,4.0,53,1.0,2.0,,,,,1.0,2.0,2.0,18,,1.0,,,,,2.0,,1.0,1.0,,2.0,,2.0,6.0,,,,3.0,3.0,,17,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,6.451612903225807,,,0.18181818181818182,,1.0,0.5,0.5,1.0,,,,,,,1.0,0.49855,0.5672,,,,1.6,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,4.0,,,,,,,,,,,0.2222222222222222,0.2222222222222222,0.5,0.2727272727272727,,0.25,,0.5,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,1747.0,29,2,57,56,16,21.0,8.0,113,1.0,2.0,,,3.0,3.0,4.0,7.0,8.0,51,,1.0,,1.0,1.0,2.0,8.0,1.0,1.0,1.0,,2.0,,1.0,7.0,,,1.0,5.0,9.0,2.0,16,2.0,1.0,1.0,0.5714285714285714,,1.0,0.5714285714285714,,1.0,0.5714285714285714,,1.0,0.14285714285714285,0.5,11.940298507462686,,,0.03333333333333333,,0.2857142857142857,0.5,1.0,1.0,0.42857142857142855,1.0,1.0,1.0,,,0.2857142857142857,0.46135714285714285,0.589,0.4127,,0.25,9.014285714285714,0.2807017543859649,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,4.0,6.0,,,,,,,,,,,0.18181818181818182,0.037037037037037035,,0.16,0.14285714285714285,,0.2,,0.2857142857142857,,,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,1.0,1.0,,,,0.3333333333333333,,0.2,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,False,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,2295.0,38,-14,71,73,34,39.0,14.0,144,,3.0,,1.0,1.0,5.0,2.0,10.0,6.0,81,,3.0,,,4.0,,2.0,2.0,1.0,2.0,,5.0,,3.0,5.0,2.0,,6.0,1.0,3.0,,34,1.0,0.5,0.5,0.2,,,0.14285714285714285,,,0.1875,,,0.2,0.3333333333333333,25.0,0.3333333333333333,,0.07142857142857142,,0.21428571428571427,,,,0.35714285714285715,0.2,0.25,1.0,0.25,,0.5,0.4611964285714286,0.48069999999999996,0.40202499999999997,,,9.52,0.4788732394366197,1.0,2.0,,4.0,,,,,,4.0,2.0,,,,,,2.0,,,,,4.0,,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,4.0,,,,,,,0.2857142857142857,,0.04,0.08823529411764706,0.25,0.06896551724137931,0.2,0.07142857142857142,0.1111111111111111,0.3333333333333333,0.14285714285714285,0.5,0.5,0.2857142857142857,,,,,,,,,24.45,,2.0,,,,1.0,1.0,,1.0,4.0,,2.0,,2.0,,1.0,,,2.0,,,,,,0.6666666666666666,,,0.125,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,0.2,1.0
468,1610612743,Jon Barry,Jon Barry,468,DEN,3044.0,51,15,98,100,42,51.0,18.0,198,,1.0,,,1.0,3.0,2.0,7.0,12.0,89,2.0,3.0,4.0,,,6.0,2.0,2.0,5.0,6.0,5.0,13.0,1.0,3.0,7.0,,,1.0,,2.0,6.0,42,1.0,0.5,0.5,0.2857142857142857,0.6666666666666666,,0.38461538461538464,0.6666666666666666,1.5,0.42857142857142855,0.6666666666666666,1.5,0.2857142857142857,1.0,12.5,,0.07692307692307693,0.05660377358490566,0.09090909090909091,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.5,1.0,,,0.5384615384615384,0.4944961538461539,0.39705,0.53415,0.3333333333333333,0.5,11.842857142857143,0.42857142857142855,1.0,3.0,1.0,3.0,,,1.0,1.0,2.0,6.0,2.0,,,2.0,2.0,,2.0,6.0,,,,3.0,1.0,1.0,1.0,,,2.0,1.0,3.0,4.0,,2.0,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.46153846153846156,,0.08333333333333333,0.05,0.16666666666666666,0.09523809523809523,,,,0.2,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,0.5,1.0,0.3333333333333333,24.7,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,0.16666666666666666,0.2,0.14285714285714285,,,,,0.07142857142857142,0.125,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,False,0.3333333333333333,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,1501.0,25,2,49,52,25,32.0,7.0,101,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,12.0,49,1.0,2.0,2.0,1.0,4.0,11.0,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,11.0,25,,,,0.25,0.5,0.25,0.6875,0.5,0.6875,0.6875,0.5,0.6875,0.25,,17.857142857142854,0.5,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.125,1.0,1.0,,0.125,,,,0.125,1.0,0.625,0.509625,0.3595,0.509625,0.16666666666666666,0.9166666666666666,9.0,0.5102040816326531,,2.0,3.0,4.0,,,3.0,4.0,3.0,4.0,1.0,,,3.0,4.0,,2.0,9.0,,2.0,,4.0,3.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,0.75,,0.75,0.75,0.5,0.5,0.05,,,0.047619047619047616,,,,,0.25,,,0.5,0.75,0.75,1.0,,,0.5,0.75,0.75,24.949999999999996,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,False,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,2348.0,39,-5,73,77,34,41.0,15.0,150,7.0,10.0,3.0,4.0,,6.0,9.0,19.0,26.0,84,1.0,3.0,2.0,5.0,10.0,16.0,14.0,1.0,,1.0,,3.0,,2.0,10.0,,,,1.0,4.0,16.0,34,2.0,0.7777777777777778,0.875,0.47368421052631576,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5909090909090909,0.5416666666666666,0.25,0.5714285714285714,0.05263157894736842,0.1,26.373626373626372,,,0.047619047619047616,,0.47619047619047616,0.7,0.7777777777777778,1.0,0.2857142857142857,,,,0.36363636363636365,0.75,0.5714285714285714,0.533775,0.4402333333333333,0.5268545454545455,0.07692307692307693,0.6153846153846154,7.352631578947368,0.4657534246575342,2.0,3.0,1.0,2.0,,,1.0,1.0,1.0,2.0,5.0,,,1.0,1.0,3.0,4.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,6.0,8.0,,9.0,1.0,1.0,0.5,,1.0,1.0,0.09523809523809523,,0.25,0.06060606060606061,,0.2222222222222222,0.08333333333333333,0.07692307692307693,0.16666666666666666,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.09523809523809523,0.5,0.5,1.0,,,0.09090909090909091,1.0,1.0,40.25,,,,2.0,,1.0,1.0,,,,,,,,2.0,,3.0,,5.0,0.5,,0.2222222222222222,,,,,,0.21739130434782608,0.23809523809523808,3.0,2.0,3.0,1.0,0.3333333333333333,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,False,,
2403,1610612743,Nene,Nene,2403,DEN,1481.0,25,-21,45,46,27,23.0,6.0,91,1.0,3.0,1.0,2.0,,1.0,1.0,5.0,4.0,62,,,,1.0,3.0,4.0,,,2.0,4.0,2.0,10.0,,3.0,4.0,1.0,,1.0,2.0,2.0,4.0,27,,,,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.25,,0.3333333333333333,,,17.307692307692307,1.0,,0.125,,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,0.6666666666666666,0.5,0.6,0.45596,,0.5019,,1.0,5.08,0.6,,1.0,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,2.0,2.0,,,3.0,,1.0,1.0,1.0,6.0,2.0,,,,,,,,0.07142857142857142,0.16666666666666666,,0.058823529411764705,0.3333333333333333,0.1,,,0.2,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,0.2,0.2,0.25,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
