EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,Steals,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,BadPassSteals,DefensiveGoaltends,PtsUnassisted3s,LostBallTurnovers,Corner3Assists,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,LongMidRangePctBlocked,ShortMidRangeAssists,on,SecondChanceFtPoints,Fg3aBlocked,Travels,FG3APctBlocked,Corner3PctBlocked,BlockedShortMidRange,OffAtRimReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Arc3PctBlocked,Defensive 3 Seconds Violations,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct
120,1610612740,Steven Smith,Steven Smith,120,NOH,2695.0,45,-14.0,86,86,41.0,32,12.0,172,3.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,5.0,8.0,1.0,2.0,1.0,3.0,6.0,15.0,6.0,11.0,2.0,32.0,86,1.0,3.0,1.0,3.0,5.0,3.0,7.0,2.0,6.0,2.0,14.0,4.0,8.0,18.0,1.0,7.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,6.0,2.0,8.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,14.0,41.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.6,0.4,0.3333333333333333,0.42857142857142855,0.5769230769230769,0.4166666666666667,0.46153846153846156,0.5925925925925926,0.4166666666666667,0.5,0.4230769230769231,30.303030303030305,0.6666666666666666,0.25,0.08333333333333333,0.05263157894736842,0.3333333333333333,0.15151515151515152,0.04081632653061224,0.08333333333333333,0.05263157894736842,0.14285714285714285,0.07142857142857142,0.375,0.07692307692307693,0.11538461538461539,1.0,1.0,0.6666666666666666,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.19230769230769232,0.2,0.2,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.625,0.625,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.07692307692307693,1.0,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.5384615384615384,0.7142857142857143,0.45063000000000003,0.4122333333333333,0.4379192307692307,0.15625,0.4375,10.84,25.60909090909091,0.47674418604651164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,2220.0,37,-4.0,71,70,37.0,22,12.0,141,,2.0,,1.0,,,,,1.0,5.0,,,,,,,1.0,,,,,1.0,7.0,,1.0,,2.0,68,,3.0,,,,,3.0,,,,,2.0,,,,1.0,,1.0,2.0,,5.0,,1.0,4.0,,5.0,1.0,6.0,,1.0,,1.0,1.0,2.0,1.0,,5.0,,,,,,37.0,3.0,1.0,1.0,,,,,,0.14285714285714285,,,0.125,,,0.125,,,0.125,11.904761904761905,0.5,,0.19047619047619047,,0.14285714285714285,0.17857142857142858,0.023809523809523808,,,0.2857142857142857,0.16666666666666666,,,0.25,,,,,,,0.625,0.2,0.2,,,,,0.125,,,,0.3333333333333333,,,,,,,,,,,,,0.375,,0.446925,0.4495,0.3594,,,15.114285714285712,25.1,0.5211267605633803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.09090909090909091,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,2127.0,35,,67,67,33.0,19,11.0,134,,1.0,,,,,,,2.0,7.0,,,,,,,,,,,,2.0,8.0,,,,4.0,62,,,,,,1.0,3.0,,,,2.0,4.0,,,,,,1.0,2.0,,5.0,2.0,1.0,3.0,1.0,5.0,3.0,8.0,,2.0,,2.0,1.0,3.0,2.0,,1.0,,,,,2.0,33.0,,1.0,1.0,,,,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.25,,0.3333333333333333,,13.924050632911392,0.6666666666666666,0.5,0.14285714285714285,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.07317073170731707,,0.125,,0.25,0.16666666666666666,,0.125,,,,,,,0.875,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,0.125,,0.401525,,0.38976666666666665,,0.5,14.5,,0.4925373134328358,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.09090909090909091,0.125,,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,480.0,8,-17.0,16,17,8.0,13,2.0,33,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,2.0,,,,2.0,25,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,2.0,8.0,1.0,1.0,1.0,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,16.666666666666668,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.35485,,0.3187,,1.0,15.799999999999999,,0.5,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,1235.0,21,-16.0,38,38,15.0,11,5.0,76,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,,1.0,2.0,,,2.0,3.0,,6.0,45,,,,,,,,1.0,2.0,,3.0,,,3.0,,2.0,1.0,3.0,3.0,1.0,6.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,2.0,,,,,,,,3.0,15.0,,,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,,,1.0,,0.75,1.0,,0.75,1.0,11.627906976744185,0.5,,0.1111111111111111,0.05263157894736842,,0.08333333333333333,0.047619047619047616,,0.1,,0.5,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,1.0,0.5,1.0,0.5,0.5172,,0.568725,,0.5,,23.8,0.39473684210526316,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,658.0,11,3.0,24,25,23.0,20,2.0,49,2.0,3.0,,,2.0,3.0,,,,,,,,,,,1.0,,,,1.0,2.0,3.0,,1.0,2.0,6.0,24,,,,,,2.0,3.0,,1.0,2.0,6.0,,4.0,,,1.0,,2.0,4.0,1.0,10.0,,,,,,,,,2.0,1.0,,1.0,3.0,3.0,1.0,4.0,,2.0,,1.0,6.0,23.0,2.0,,,,,,,,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.6,,0.6,0.25,30.769230769230766,0.6666666666666666,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,0.25,,,,,,,,,,,0.75,0.6666666666666666,,,0.25,,1.0,,0.5630875,,0.5630875,,1.0,,24.4,0.9583333333333334,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,1463.0,24,-5.0,44,42,9.0,8,9.0,86,1.0,2.0,,,1.0,1.0,1.0,5.0,,1.0,,,,,,,,,,,,2.0,8.0,,,,4.0,36,,,,,,1.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,2.0,3.0,,5.0,,5.0,,,,,1.0,1.0,,1.0,3.0,,1.0,,,2.0,9.0,2.0,0.5,0.5,,,,,,0.25,,0.5,0.25,,0.5,0.25,,0.5,,16.666666666666664,,,0.23076923076923078,,0.4,0.2777777777777778,,,,,0.2857142857142857,0.4,,0.25,0.5,1.0,,0.625,0.2,0.25,0.125,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.25,,0.431925,,0.4619,,0.5,5.7625,,0.20454545454545456,2.0,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,0.125,0.125,,,,True,,,,,,,,,,,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,570.0,10,3.0,22,23,22.0,19,2.0,45,3.0,4.0,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,3.0,4.0,,,1.0,7.0,22,1.0,1.0,,,2.0,3.0,4.0,,,1.0,7.0,4.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,4.0,,,,,,,,,2.0,,2.0,,,7.0,22.0,,0.6666666666666666,1.0,,,,,,0.75,1.0,0.75,0.75,1.0,0.75,0.7,1.0,0.7,,20.833333333333336,,0.5,0.2,0.25,,0.125,0.3333333333333333,,1.0,,0.2,,,1.0,0.75,1.0,0.6666666666666666,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.75,,,,,1.0,,0.58755,0.5756,0.58755,0.2857142857142857,1.0,,,1.0,1.0,,,,1.0,,,,,0.25,0.25,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,0.2,0.2,2.0,,,True,,,,,,,,,,,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,802.0,13,-1.0,24,23,3.0,1,5.0,47,,1.0,,,,,,,,3.0,,1.0,,,,,3.0,,,,,,4.0,,4.0,,,17,,,,,,,1.0,,,,,,,,,3.0,,1.0,3.0,,8.0,1.0,,2.0,,2.0,1.0,3.0,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,0.5,26.666666666666668,,,0.2222222222222222,0.07142857142857142,,0.16666666666666666,0.047619047619047616,0.2,,0.5,0.16666666666666666,,,0.125,,,,,,,0.375,,,0.125,,,,0.375,,,,,,,,,,,,,,,,,0.625,,0.45949375,,0.3513,,,13.05,24.35,0.125,1.0,2.0,2.0,1.0,,1.0,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,True,,,,,,,,,,,,,,,,,
2561,1610612740,David West,David West,2561,NOH,750.0,12,-9.0,23,23,10.0,5,,46,2.0,2.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,2.0,5.0,,,3.0,7.0,27,,,,,,1.0,1.0,,,3.0,5.0,4.0,,,,,,1.0,2.0,,5.0,,,1.0,1.0,2.0,,2.0,,,,,,,,2.0,2.0,,3.0,,1.0,5.0,10.0,,1.0,1.0,,,,,,0.4,,1.0,0.4,,1.0,0.5833333333333334,,1.25,,26.08695652173913,,0.5,0.125,,,0.1,,,,,,,,0.4,1.0,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.4,,0.49269999999999997,,0.559,,0.7142857142857143,4.08,,0.43478260869565216,1.0,1.0,1.0,,,1.0,1.0,,,0.2,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,,0.2,0.2,,,1.0,True,,,,,,,,,,,,,,,,,
