EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeAssists,DefTwoPtRebounds,ShootingFouls,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3FGA,PtsPutbacks,SecondChanceTurnovers,Technical Free Throw Trips,Corner3Frequency,Blocked2s,BlockedShortMidRange,Blocks,on,LiveBallTurnovers,BadPassTurnovers,LongMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefAtRimReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,ShortMidRangePctBlocked,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,OffCorner3ReboundPct,DefCorner3ReboundPct,DefensiveGoaltends,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,618.0,10,-2,20,18,9.0,9.0,3.0,38,1.0,1.0,22,1.0,9.0,1.0,1.0,4.166666666666667,1.0,1.0,0.5951,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,203.0,3,5,7,8,7.0,8.0,1.0,15,,,5,,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,1285.0,21,-2,43,41,17.0,15.0,7.0,84,1.0,14.0,45,,17.0,,,35.294117647058826,0.058823529411764705,0.23529411764705882,0.400990625,0.3953488372093023,1.0,3.0,6.0,5.0,7.0,1.0,3.0,1.0,2.0,9.0,1.0,3.0,2.0,23.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,2.0,13.0,2.0,16.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5,0.5,0.6428571428571429,1.0,0.6666666666666666,0.6176470588235294,1.0,0.6875,0.6388888888888888,1.0,0.7222222222222222,0.17647058823529413,0.05263157894736842,0.041666666666666664,0.3333333333333333,0.16666666666666666,1.0,1.0,0.35294117647058826,0.5,0.5,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.2,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.3858,0.35767142857142853,0.08695652173913043,0.5652173913043478,14.87857142857143,32.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,1474.0,25,-12,49,48,17.0,15.0,7.0,97,3.0,12.0,57,1.0,17.0,0.08333333333333333,0.3333333333333333,29.824561403508774,0.2,0.4,0.4391433333333333,0.3469387755102041,2.0,1.0,1.0,1.0,8.0,,3.0,,2.0,4.0,,3.0,,8.0,1.0,2.0,2.0,2.0,5.0,,2.0,,4.0,4.0,4.0,,,3.0,,,,,,,1.0,5.0,,2.0,,,,4.0,0.5,0.5,,,,0.3333333333333333,0.5,0.4,0.26666666666666666,0.5,0.2857142857142857,0.26666666666666666,0.5,0.2857142857142857,0.2,,0.034482758620689655,,,0.6666666666666666,1.0,0.06666666666666667,1.0,1.0,0.5333333333333333,0.125,0.125,1.0,0.2,,,0.2857142857142857,,,0.5944,0.42737857142857144,0.25,0.5,13.133333333333335,24.933333333333337,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.6,1.0,0.16666666666666666,0.08333333333333333,0.2,1.0,0.5,1.0,0.5,0.2857142857142857,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,486.0,8,5,15,17,11.0,10.0,2.0,32,3.0,3.0,15,1.0,11.0,0.3333333333333333,0.3333333333333333,17.64705882352941,1.0,1.0,0.5114,0.7333333333333333,1.0,,,,,,,,,1.0,,,,2.0,,1.0,,,1.0,,,,,2.0,,,,,,1.0,1.0,,2.0,2.0,2.0,6.0,,,,,,,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.4,0.4,0.5,,0.3333333333333333,0.5,,,,,,,,,,,,,,0.5672,0.5371,,,1.0666666666666667,,,1.0,,1.0,,,1.0,4.0,,,,,,1.0,,,0.5,,,0.375,,,1.0,1.0,,1.0,,1.0,3.0,1.0,0.42857142857142855,1.0,0.3333333333333333,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,507.0,8,-15,17,16,6.0,5.0,2.0,33,,3.0,26,,6.0,,,15.789473684210526,,,0.3654,0.35294117647058826,,,1.0,1.0,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,16.900000000000002,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,0.25,,,,,,,,,1.0,1.0,0.25,,,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1610612743,Jon Barry,Jon Barry,468,DEN,855.0,14,-1,28,25,5.0,4.0,5.0,53,,1.0,27,,5.0,,,8.823529411764705,,0.5,0.497875,0.17857142857142858,,1.0,1.0,,,,1.0,,,1.0,,1.0,,2.0,1.0,1.0,2.0,,,,,,,,2.0,,,1.0,,2.0,2.0,2.0,4.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,0.5,,0.058823529411764705,,,,,0.5,1.0,1.0,,,,,0.5,,,,,,,,1.0,,13.8,25.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,0.2,0.16666666666666666,0.2,,,,,,,,1.0,,0.2,,,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,630.0,10,-22,21,21,2.0,2.0,3.0,42,1.0,4.0,35,,2.0,,,20.0,0.2,0.4,0.44482499999999997,0.09523809523809523,1.0,,,1.0,3.0,,1.0,,,2.0,,1.0,,4.0,,,,,,,,,,4.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,0.5,,,0.4,,,0.4,,,0.2,0.07142857142857142,0.058823529411764705,,,1.0,1.0,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,,,,,,14.25,55.4,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,0.125,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,595.0,10,-9,22,22,7.0,5.0,3.0,44,3.0,3.0,26,1.0,7.0,0.3333333333333333,0.3333333333333333,20.0,0.75,1.0,0.6020625,0.3181818181818182,1.0,,,,,,,,,1.0,,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,,,,2.0,,2.0,,,,,2.0,2.0,1.0,4.0,,1.0,2.0,,,,1.0,,2.0,,,,,,0.3333333333333333,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,,0.07142857142857142,,,0.3333333333333333,0.5,,,,,,,,,,,,,,0.551,0.5877,1.0,1.0,,23.3,1.0,2.0,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,3.0,1.0,1.0,,,0.3333333333333333,0.25,0.5,,,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.25,,,0.5,1.0,2.0,1.0,1.0,0.25,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,428.0,7,5,14,14,4.0,2.0,2.0,28,1.0,1.0,11,,4.0,,,6.25,1.0,1.0,0.641,0.2857142857142857,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,2.0,,,0.3333333333333333,,,0.16666666666666666,,,1.0,,,,,,1.0,2.0,0.2,,0.5,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
