EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,AtRimAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,BlockedShortMidRange,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Corner3PctBlocked,DefensiveGoaltends,on,OffensiveGoaltends
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,4090.0,68,3,125,118,37,43,16,243,4.0,11.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,1.0,2.0,4.0,11,3.0,8.0,6.0,23,129,1.0,2.0,2.0,2.0,2,1.0,3.0,4.0,11,4.0,4.0,9.0,2.0,6.0,3.0,5.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,1.0,3.0,2.0,10.0,12.0,4.0,16,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4,6.0,3.0,1.0,1.0,1.0,1.0,11,37,1,0.5,0.6666666666666666,1.0,0.375,0.3333333333333333,0.375,0.36363636363636365,0.5,1.0,0.4473684210526316,0.5,0.7,0.5227272727272727,0.5,0.7857142857142857,0.42105263157894735,0.45454545454545453,0.45454545454545453,16.3265306122449,1.0,0.23809523809523808,0.07317073170731707,0.16666666666666666,0.043478260869565216,0.2222222222222222,0.0625,0.038461538461538464,0.4,0.07142857142857142,0.26666666666666666,0.23529411764705882,0.2,0.1111111111111111,0.3333333333333333,1.0,0.5789473684210527,0.36363636363636365,0.6666666666666666,0.5,0.10526315789473684,0.3157894736842105,0.5,0.5,1.0,1.0,0.5,0.4,1.0,0.2,0.4,0.5,1.0,0.5,0.5398157894736842,0.6218,0.48135000000000006,0.13636363636363635,0.21428571428571427,0.08695652173913043,0.4782608695652174,0.8,25.45,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,9419.0,157,35,298,295,123,89,33,593,15.0,21.0,5.0,9.0,10.0,11.0,2.0,2.0,,1.0,,1.0,20.0,42,2.0,3.0,5.0,51,268,5.0,10.0,10.0,10.0,18,2.0,3.0,2.0,28,26.0,14.0,3.0,8.0,1.0,,2.0,1.0,2.0,3.0,2.0,,,,8.0,1.0,10.0,1.0,19.0,22.0,12.0,34,9.0,3.0,5.0,2.0,13.0,1.0,3.0,16,16.0,8.0,4.0,4.0,4.0,1.0,28,123,3,0.65,0.8125,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.47619047619047616,0.5,0.5555555555555556,0.5111111111111111,0.5,0.6190476190476191,0.49038461538461536,0.4166666666666667,0.5833333333333334,0.06666666666666667,0.047619047619047616,0.09523809523809523,19.345238095238095,0.38461538461538464,0.16964285714285715,0.09433962264150944,0.05555555555555555,0.030303030303030304,0.15384615384615385,0.07913669064748201,0.14285714285714285,0.024390243902439025,,0.125,0.12903225806451613,0.24390243902439024,0.058823529411764705,,0.25,0.4666666666666667,0.7142857142857143,0.7894736842105263,0.5333333333333333,0.044444444444444446,0.022222222222222223,,,,0.9,0.5555555555555556,0.5238095238095238,0.9090909090909091,0.09523809523809523,0.047619047619047616,,0.5333333333333333,,0.4928033333333333,0.5458000000000001,0.5002595238095238,0.1568627450980392,0.16666666666666666,0.19607843137254902,0.5490196078431373,8.423809523809526,23.666666666666668,0.412751677852349,4.0,5.0,17.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,8.0,1.0,3.0,1.0,2.0,9.0,2.0,1.0,2.0,1.0,2.0,0.3333333333333333,1.0,0.2857142857142857,0.06666666666666667,0.13333333333333333,0.125,0.1,0.08888888888888889,0.37777777777777777,0.29411764705882354,0.29411764705882354,1.0,1.0,1.0,0.5,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1803.0,30,-6,60,55,26,30,7,115,1.0,1.0,,,1.0,1.0,,,,3.0,,2.0,2.0,3,,3.0,,4,60,,1.0,,2.0,2,,2.0,,4,,4.0,,,3.0,,,,,,,,,,,,,,1.0,1.0,,1,,,1.0,,1.0,,2.0,4,,,3.0,2.0,3.0,2.0,4,26,1,,,,,,,0.6666666666666666,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.5,,,10.0,1.0,0.05263157894736842,,,,0.041666666666666664,,,,,,0.125,,,,0.6666666666666666,0.16666666666666666,1.0,1.0,,,0.5,,,,,,0.25,1.0,,0.5,,0.6666666666666666,,0.46190000000000003,0.4015,0.45901250000000005,,,,1.0,10.799999999999999,25.333333333333332,0.43333333333333335,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,22343.0,372,69,682,673,189,145,94,1355,37.0,68.0,5.0,12.0,8.0,17.0,11.0,2.0,9.0,23.0,1.0,3.0,55.0,128,12.0,34.0,41.0,187,647,6.0,16.0,33.0,15.0,34,1.0,5.0,21.0,54,48.0,62.0,30.0,6.0,23.0,9.0,14.0,23.0,8.0,31.0,6.0,2.0,6.0,9.0,70.0,4.0,13.0,5.0,21.0,32.0,18.0,50,18.0,11.0,12.0,4.0,22.0,2.0,6.0,28,58.0,25.0,12.0,6.0,12.0,4.0,54,189,8,0.43636363636363634,0.46153846153846156,0.8333333333333334,0.35294117647058826,0.2,0.35294117647058826,0.4296875,0.375,0.4411764705882353,0.4506172839506173,0.47368421052631576,0.4230769230769231,0.4973404255319149,0.5892857142857143,0.5192307692307693,0.20987654320987653,0.109375,0.14705882352941177,26.422250316055624,0.5454545454545454,0.08045977011494253,0.05138339920948617,0.09090909090909091,0.047619047619047616,0.08227848101265822,0.050445103857566766,0.11363636363636363,0.022727272727272728,0.03278688524590164,0.09876543209876543,0.10526315789473684,0.04807692307692308,0.0851063829787234,0.125,0.3333333333333333,0.41975308641975306,0.5441176470588235,0.6379310344827587,0.5135135135135135,0.06790123456790123,0.1419753086419753,0.391304347826087,0.391304347826087,0.8888888888888888,0.631578947368421,0.4166666666666667,0.4358974358974359,0.47058823529411764,0.05128205128205128,0.07692307692307693,0.3333333333333333,0.6296296296296297,0.391304347826087,0.4980469135802469,0.5225214285714286,0.486576923076923,0.1388888888888889,0.17123287671232876,0.17647058823529413,0.2887700534759358,6.76640625,24.558823529411764,0.27712609970674484,33.0,11.0,27.0,3.0,,6.0,,8.0,1.0,6.0,8.0,7.0,2.0,10.0,,8.0,2.0,1.0,5.0,4.0,5.0,7.0,8.0,,,,0.2727272727272727,0.034482758620689655,0.012987012987012988,0.08695652173913043,0.1,0.2037037037037037,0.16666666666666666,0.4074074074074074,0.4074074074074074,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.2,,4.0,7.0,1.0,2.0,1.0,1.0,2.0,3.0,15.0,2.0,2.0,0.6666666666666666,0.12121212121212122,0.21212121212121213,0.2413793103448276,0.14285714285714285,0.10526315789473684,0.5,1.0,0.05263157894736842,1.0,1.0,,,,,,,,True,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,25337.0,422,58,780,770,215,192,102,1550,17.0,39.0,3.0,4.0,5.0,9.0,12.0,2.0,11.0,42.0,3.0,11.0,33.0,69,16.0,54.0,15.0,129,744,3.0,7.0,10.0,9.0,13,3.0,13.0,9.0,36,14.0,52.0,45.0,6.0,41.0,11.0,10.0,63.0,17.0,80.0,14.0,3.0,9.0,15.0,177.0,1.0,4.0,2.0,37.0,40.0,6.0,46,28.0,11.0,19.0,13.0,31.0,,25.0,56,16.0,4.0,2.0,,3.0,2.0,36,215,9,0.21212121212121213,0.23333333333333334,0.9375,0.2962962962962963,0.23076923076923078,0.3018867924528302,0.4782608695652174,0.42857142857142855,0.6923076923076923,0.4634146341463415,0.4090909090909091,0.5192307692307693,0.49230769230769234,0.45454545454545453,0.5833333333333334,0.43902439024390244,0.14492753623188406,0.23076923076923078,17.869034406215317,0.6129032258064516,0.12758620689655173,0.01384083044982699,0.031746031746031744,0.009900990099009901,0.11048158640226628,0.01282051282051282,0.0297029702970297,0.010526315789473684,,0.07526881720430108,0.07142857142857142,0.21238938053097345,0.037037037037037035,,0.6666666666666666,0.3170731707317073,0.4358974358974359,0.5666666666666667,0.35294117647058826,0.0975609756097561,0.34146341463414637,0.2619047619047619,0.2619047619047619,0.9090909090909091,0.36363636363636365,0.75,0.34615384615384615,0.5555555555555556,0.07692307692307693,0.4230769230769231,0.2727272727272727,0.7560975609756098,0.2682926829268293,0.5264282786885246,0.52044375,0.5076730769230768,0.031746031746031744,0.05555555555555555,0.07751937984496124,0.27906976744186046,5.698550724637681,25.435185185185187,0.27564102564102566,19.0,4.0,11.0,5.0,,3.0,1.0,39.0,1.0,1.0,1.0,17.0,7.0,12.0,2.0,6.0,,2.0,9.0,3.0,,1.0,4.0,,0.018518518518518517,,0.043478260869565216,0.03125,,0.038461538461538464,0.016129032258064516,0.15447154471544716,0.08943089430894309,0.36363636363636365,0.4,,0.4166666666666667,0.45454545454545453,1.0,,,2.0,12.0,1.0,3.0,,1.0,1.0,4.0,1.0,,,0.25,,0.631578947368421,0.631578947368421,0.08333333333333333,0.2727272727272727,0.3333333333333333,1.0,0.09090909090909091,,,1.0,1.0,1.0,1.0,0.09090909090909091,0.08333333333333333,,True,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,2899.0,48,27,92,93,38,40,8,185,2.0,4.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,5,1.0,3.0,,9,71,,,,1.0,1,1.0,1.0,,5,6.0,,,,2.0,1.0,,3.0,1.0,4.0,1.0,,,,9.0,,,1.0,5.0,6.0,,6,,,,,,,2.0,5,,,5.0,1.0,5.0,5.0,5,38,2,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.6,,1.0,0.5625,,1.25,0.5625,,1.25,0.375,,,7.692307692307692,,0.15151515151515152,,0.1,,0.13953488372093023,,,,,0.2,0.2222222222222222,0.07142857142857142,0.125,,1.0,0.5,0.5,0.5,1.0,0.125,0.25,0.5,0.5,,,,0.5,1.0,,0.5,1.0,0.875,0.5,0.60241875,0.58125,0.61955,,,,0.5555555555555556,3.6799999999999997,24.099999999999998,0.41304347826086957,1.0,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,3.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,True,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,22114.0,369,37,678,668,169,150,92,1346,4.0,9.0,,,1.0,3.0,12.0,3.0,15.0,39.0,6.0,15.0,18.0,45,21.0,51.0,40.0,139,661,2.0,2.0,19.0,1.0,8,8.0,18.0,18.0,44,34.0,2.0,63.0,,39.0,15.0,7.0,25.0,13.0,38.0,9.0,4.0,4.0,4.0,89.0,,2.0,10.0,12.0,22.0,2.0,24,16.0,10.0,8.0,8.0,22.0,,3.0,18,43.0,9.0,2.0,,2.0,2.0,44,169,2,0.9444444444444444,0.9444444444444444,1.0,0.4117647058823529,0.4444444444444444,0.4117647058823529,0.4,1.0,0.125,0.515625,0.8888888888888888,0.5,0.5818181818181818,0.8888888888888888,0.6,0.53125,0.15555555555555556,0.4444444444444444,16.793893129770993,0.36363636363636365,0.047619047619047616,0.007722007722007722,0.18867924528301888,,0.07213114754098361,0.005763688760806916,0.02247191011235955,,,0.0375,0.05555555555555555,0.05,0.1956521739130435,0.14285714285714285,1.0,0.09375,0.4444444444444444,0.8,1.0,0.125,0.40625,0.38461538461538464,0.39473684210526316,1.0,,,0.11538461538461539,0.3333333333333333,0.11538461538461539,0.5769230769230769,0.4,0.625,0.38461538461538464,0.5027932291666667,0.5149312500000001,0.5076480769230769,0.08823529411764706,0.17647058823529413,0.1366906474820144,0.31654676258992803,13.49111111111111,24.954901960784316,0.24926253687315633,10.0,11.0,26.0,6.0,2.0,,1.0,17.0,,,,6.0,7.0,14.0,2.0,,1.0,,5.0,,4.0,3.0,8.0,,0.0196078431372549,0.02564102564102564,,,,,,0.10416666666666667,0.2708333333333333,0.4230769230769231,0.44,0.9090909090909091,0.5,0.5,1.0,,0.6666666666666666,2.0,3.0,,2.0,4.0,5.0,4.0,7.0,3.0,,,0.5714285714285714,0.2,0.3,0.375,1.0,0.2222222222222222,,,0.5555555555555556,0.8,1.0,,12.0,,,0.038461538461538464,,,True,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,23746.0,396,55,730,723,187,171,96,1453,34.0,52.0,8.0,11.0,9.0,13.0,2.0,,,,,,77.0,182,,2.0,52.0,206,701,13.0,24.0,38.0,16.0,36,,,28.0,60,106.0,48.0,,14.0,,,13.0,9.0,4.0,13.0,,4.0,1.0,,30.0,5.0,14.0,14.0,52.0,77.0,20.0,97,6.0,5.0,10.0,2.0,19.0,3.0,21.0,36,78.0,30.0,23.0,17.0,23.0,15.0,60,187,3,0.6883116883116883,0.7571428571428571,,,,,0.4230769230769231,0.5416666666666666,0.4444444444444444,0.41847826086956524,0.52,0.4444444444444444,0.4703196347031963,0.5757575757575758,0.5660377358490566,0.010869565217391304,0.07142857142857142,0.17307692307692307,28.26603325415677,0.5263157894736842,0.1897810218978102,0.05128205128205128,0.23333333333333334,0.054945054945054944,0.19760479041916168,0.0521978021978022,0.06451612903225806,0.05555555555555555,0.058823529411764705,0.12790697674418605,0.24050632911392406,0.2018348623853211,0.21153846153846154,0.375,0.6521739130434783,0.2826086956521739,0.6538461538461539,0.7906976744186046,0.7058823529411765,0.010869565217391304,,,,,0.44,0.7272727272727273,0.3611111111111111,0.6923076923076923,,,,0.29347826086956524,,0.4355524456521739,0.45615749999999994,0.45428611111111117,0.14492753623188406,0.14634146341463414,0.18446601941747573,0.2912621359223301,8.896153846153846,22.5,0.25616438356164384,77.0,14.0,53.0,,,,,8.0,1.0,11.0,1.0,1.0,1.0,9.0,,8.0,,3.0,4.0,2.0,5.0,7.0,12.0,,,,0.55,0.034482758620689655,0.03333333333333333,0.043478260869565216,0.010638297872340425,0.41847826086956524,0.28804347826086957,0.2641509433962264,0.2692307692307692,0.8571428571428571,,,,0.125,,5.0,29.0,,1.0,,,,1.0,12.0,1.0,1.0,,0.03896103896103896,0.37662337662337664,0.3918918918918919,0.5862068965517241,0.04,,,,,,,1.0,,,0.018867924528301886,,1.0,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,14635.0,244,18,443,445,82,90,61,888,21.0,30.0,8.0,11.0,1.0,1.0,,,,1.0,,,22.0,38,,1.0,8.0,52,426,8.0,12.0,21.0,1.0,1,,,,2,30.0,14.0,,14.0,1.0,,2.0,8.0,2.0,10.0,2.0,,2.0,3.0,22.0,9.0,30.0,4.0,47.0,52.0,40.0,92,8.0,6.0,6.0,5.0,10.0,1.0,14.0,29,10.0,6.0,4.0,2.0,4.0,4.0,2,82,3,0.6818181818181818,1.0,,,,,0.5789473684210527,0.6666666666666666,1.0,0.5641025641025641,0.6666666666666666,1.0,0.6046511627906976,0.7,1.0,0.02564102564102564,0.05263157894736842,0.06666666666666667,10.291262135922329,0.6,0.2883435582822086,0.17142857142857143,0.10256410256410256,0.16071428571428573,0.2524752475247525,0.16883116883116883,0.1346153846153846,0.14035087719298245,0.11904761904761904,0.28,0.23809523809523808,0.323943661971831,0.09090909090909091,0.16666666666666666,1.0,0.7692307692307693,0.7,0.75,0.6666666666666666,,0.02564102564102564,,,,0.9166666666666666,0.7272727272727273,1.0,1.0,,,,0.7948717948717948,,0.5288666666666667,0.549509090909091,0.6091,0.13953488372093023,0.14285714285714285,0.40384615384615385,0.038461538461538464,4.934210526315789,23.7,0.18510158013544017,,1.0,8.0,,,,,3.0,1.0,1.0,,2.0,1.0,4.0,,1.0,,1.0,1.0,5.0,1.0,2.0,,,,,0.06666666666666667,0.05555555555555555,0.22727272727272727,0.2857142857142857,,,0.20512820512820512,0.125,0.125,1.0,,,,0.125,,1.0,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,True,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,299.0,5,-6,12,10,9,10,1,22,,1.0,,1.0,,1.0,,,,,,,,1,,,2.0,2,13,,1.0,,,1,,,2.0,2,,,,,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,,2,2.0,,,,,,2,9,2,,,,,,,,,,,,,0.5,,0.5,,,,15.384615384615383,,,,,0.25,,0.125,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,0.6006,,0.6006,,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
