EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Defensive 3 Seconds Violations,LiveBallTurnoverPct,LongMidRangeFrequency,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,Steals,LostBallSteals,DeadBallTurnovers,Offensive Fouls,Blocked3s,BlockedCorner3,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangeAssists,DefThreePtRebounds,LostBallTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,BadPassSteals,NonHeaveArc3FGA,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,OffLongMidRangeReboundPct,LongMidRangePctAssisted,on,SecondChanceFtPoints,Arc3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,3SecondViolations,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Travels,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Corner3PctBlocked
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,392.0,7.0,1.0,13,12.0,8,7.0,2.0,25,1.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,14.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,8,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,1.0,33.333333333333336,0.14285714285714285,0.125,0.5,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.4962,0.44325,0.25,0.25,0.3333333333333333,4.566666666666666,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,302.0,5.0,2.0,11,10.0,8,10.0,2.0,21,,,,1.0,,2.0,2.0,2.0,13.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,2.0,1.0,,2.0,8,,,,,0.3333333333333333,1.0,,,30.769230769230766,0.16666666666666666,0.125,1.0,,,,,0.5,,,0.3988,,0.3333333333333333,0.3333333333333333,1.0,15.2,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,1194.0,20.0,-6.0,44,44.0,31,31.0,5.0,88,2.0,2.0,1.0,1.0,3.0,6.0,1.0,7.0,44.0,4.0,,2.0,4.0,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,2.0,31,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.25,,,20.408163265306122,0.08333333333333333,0.07407407407407407,,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,0.25,0.3333333333333333,0.4630666666666667,0.43367500000000003,0.14285714285714285,0.14285714285714285,0.2857142857142857,10.916666666666666,0.7045454545454546,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.1,0.14285714285714285,1.0,1.0,1.0,1.0,0.4197,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,648.0,11.0,3.0,22,22.0,14,13.0,3.0,44,,1.0,1.0,,1.0,3.0,2.0,10.0,21.0,3.0,2.0,10.0,,1.0,,3.0,,6.0,2.0,2.0,3.0,2.0,1.0,,10.0,14,,,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.3333333333333333,,28.0,0.13333333333333333,0.125,,0.16666666666666666,,,,,0.16666666666666666,0.6666666666666666,0.46287,0.46287,0.14285714285714285,0.25,1.0,13.799999999999999,0.6363636363636364,2.0,,,,,,,1.0,,,0.3333333333333333,,,,,,1.0,2.0,,,,,,,,,,0.3333333333333333,,0.6666666666666666,,0.25,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,36.8,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,218.0,4.0,,7,7.0,4,7.0,2.0,14,,,,,,,,,11.0,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,892.0,15.0,-8.0,33,34.0,23,21.0,3.0,67,1.0,2.0,2.0,,1.0,2.0,,2.0,31.0,2.0,,2.0,,1.0,,,,,1.0,1.0,2.0,,,,2.0,23,,,0.5,0.5,0.5,0.5,0.5,,8.333333333333334,0.05555555555555555,0.05263157894736842,,1.0,0.5,1.0,,,1.0,1.0,0.5498,0.5498,,,1.0,,0.696969696969697,,1.0,1.0,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.14285714285714285,,,,,0.5,0.5062,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,0.09090909090909091,0.08333333333333333,,,,,,,,,,,,,1.0,1.0,2.0,0.25,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,976.0,16.0,-6.0,37,37.0,27,24.0,3.0,74,,,,1.0,,2.0,,,33.0,1.0,,,,,,1.0,,2.0,2.0,3.0,3.0,,,,,27,,,,,,,,,15.0,0.09523809523809523,0.13043478260869565,0.16666666666666666,,,,,0.5,,,0.4068,0.3847,,,,13.5,0.7297297297297297,1.0,3.0,2.0,4.0,,4.0,,,,0.75,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,231.0,4.0,-3.0,10,9.0,5,5.0,1.0,19,1.0,2.0,,,1.0,2.0,2.0,4.0,10.0,,2.0,2.0,,,,,,,,,,2.0,1.0,,2.0,5,,,0.5,0.5,0.6666666666666666,1.0,,,36.36363636363637,,,,1.0,0.5,0.5,,,,1.0,0.59195,,0.3333333333333333,0.3333333333333333,0.5,,0.5,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,498.0,8.0,-7.0,20,21.0,12,13.0,1.0,41,,,,,,,1.0,1.0,20.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,12,,,,,0.16666666666666666,0.16666666666666666,,,19.047619047619047,0.1,0.08333333333333333,,,,,,,,1.0,0.50835,0.50835,0.5,1.0,1.0,,0.6,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,25.3,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,478.0,8.0,-3.0,18,19.0,18,19.0,2.0,37,,,,,1.0,2.0,1.0,3.0,17.0,2.0,1.0,3.0,,,,,,,2.0,2.0,3.0,2.0,1.0,,3.0,18,,,0.5,0.5,0.5,0.5,,,15.0,0.16666666666666666,0.15384615384615385,,,,,,,,,0.3882,0.3882,0.3333333333333333,0.3333333333333333,1.0,15.9,1.0,2.0,,,,,,,2.0,,,1.0,,,,1.0,,1.0,2.0,,,,,,,1.0,2.0,,0.5,,0.5,,0.25,0.3333333333333333,,,,,0.404,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.16666666666666666,0.14285714285714285,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
