EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Assists,Arc3Assists,AssistPoints,SecondChanceOffPoss,TwoPtAssists,ShortMidRangeAssists,Fouls,NonShootingPenaltyNonTakeFouls,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyCorner3Frequency,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,LongMidRangePctAssisted,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,Travels,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations
1747,1610612748,Rafer Alston,Rafer Alston,1747,MIA,264.0,4.0,3.0,10,9,10,9,19,1.0,3.0,1.0,3.0,1.0,3.0,3.0,6,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,10,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,40.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.46860000000000007,0.46860000000000007,1.0,25.666666666666668,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1610612748,Lamar Odom,Lamar Odom,1885,MIA,29.0,,1.0,2,2,2,2,4,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,1610612748,Wang Zhi-zhi,Wang Zhi-zhi,1917,MIA,383.0,6.0,6.0,14,12,14,12,26,,,,,,,,7,,,,,,,1.0,1.0,1.0,1.0,,14,,,,,,,,,,6.666666666666667,1.0,,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,259.0,4.0,4.0,9,8,9,8,17,,1.0,,1.0,,1.0,4.0,5,,1.0,4.0,,1.0,,,,,,4.0,9,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,30.0,,0.3333333333333333,,,,0.3333333333333333,,1.0,,0.5420999999999999,0.5420999999999999,1.0,24.7,1.0,,,,,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,383.0,6.0,6.0,14,12,14,12,26,,,,,,1.0,2.0,7,,1.0,2.0,,,,,,,,2.0,14,,,,,0.5,0.5,0.5,0.5,0.5,13.333333333333334,,,,,,,,0.5,,0.48124999999999996,0.48124999999999996,1.0,23.6,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4,0.4,0.5,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,14.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,124.0,2.0,2.0,5,4,5,4,9,,,,,,,2.0,2,,,2.0,,,,,,,,2.0,5,,,,,1.0,1.0,1.0,1.0,,20.0,,,,,,,,,,0.3486,0.3486,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,4.2,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,1610612748,Loren Woods,Loren Woods,2254,MIA,124.0,2.0,2.0,5,4,5,4,9,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,230.0,4.0,3.0,7,6,7,6,13,,,,,,,2.0,3,,,2.0,,,,,,1.0,1.0,2.0,7,,,,,1.0,1.0,1.0,1.0,,25.0,,,,,,,,,,0.415,0.415,1.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,,15.1,,,,,,,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,119.0,2.0,3.0,4,3,4,3,7,,,,,,,,1,,,,,,,,,1.0,1.0,,4,,,,,,,,,,20.0,,,,,,,,,,,,,,1.0,,2.0,,4.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,1610612748,Rafer Alston,Rafer Alston,1747,MIA,17345.0,289.0,-22.0,516,518,127,228,1034,8.0,41.0,1.0,7.0,11.0,49.0,88.0,482,2.0,9.0,25.0,27.0,39.0,8.0,5.0,,9.0,,25.0,127,0.8181818181818182,0.22448979591836735,0.2222222222222222,0.23404255319148937,0.3806818181818182,0.29411764705882354,0.4292929292929293,0.4807692307692308,0.5568181818181818,17.532467532467532,0.5555555555555556,0.4659090909090909,0.1951219512195122,0.1951219512195122,0.75,0.4117647058823529,0.14285714285714285,0.75,0.20512820512820512,0.5012511627906976,0.4834312499999999,0.2840909090909091,26.387755102040817,0.24612403100775193,4.0,22.0,4.0,48.0,82.0,18.0,3.0,22.0,6.0,6.0,17.0,1.0,6.0,17.0,39.0,2.0,8.0,6.0,28.0,0.17647058823529413,0.2,0.4358974358974359,0.25,0.19318181818181818,0.35294117647058826,0.5,,0.35294117647058826,0.16666666666666666,3.0,11.0,8.0,2.0,17.0,25.0,29.0,0.08947368421052632,0.09411764705882353,0.0425531914893617,0.08333333333333333,0.125,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.11764705882352941,8.005128205128205,8.0,11.0,0.125,0.7272727272727273,0.7272727272727273,0.25,4.0,1.0,,0.3333333333333333,7.0,8.0,5.0,4.0,False,2.0,4.0,3.0,1.0,1.0,1.0,21.0,3.0,6.0,2.0,6.0,15.0,6.0,4.0,2.0,5.0,1.0,3.0,7.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,5.0,1.0,25.0,3.0,3.0,8.0,1.0,1.0,1.0,0.5,0.375,0.375,0.1282051282051282,0.29411764705882354,0.05263157894736842,0.0136986301369863,0.1076923076923077,0.013513513513513514,0.013651877133105802,0.012048192771084338,0.021739130434782608,0.011111111111111112,0.015384615384615385,0.13559322033898305,0.04,0.3333333333333333,0.04,0.375,0.375,1.0,0.5,0.5,0.125,0.125,0.5,0.44652499999999995,0.03296703296703297,0.07142857142857142,0.06818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
