EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,Fg3aBlocked,FTOffRebounds,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,on,Blocked3s,BlockedCorner3
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,648.0,11,3,22,22,14,13,3,44,2.0,2.0,,,1.0,1.0,1.0,,,3.0,3.0,,6,21,1.0,1.0,,2.0,1.0,1.0,,2.0,4.0,2.0,,,,1.0,1.0,,1.0,,,,3.0,,,,2.0,,2.0,,2.0,,,,,2.0,2.0,1.0,,,3.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,2.0,14,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,24.0,0.6666666666666666,,0.13333333333333333,,,,0.125,,,,,,,0.125,0.3333333333333333,,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,1.0,0.6666666666666666,0.5415,0.4197,0.5808,,,0.3333333333333333,0.3333333333333333,1.8,0.6363636363636364,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,1774.0,30,5,50,52,6,9,8,102,1.0,3.0,,,,,2.0,1.0,1.0,2.0,6.0,4.0,8,35,,1.0,,,,1.0,2.0,2.0,2.0,2.0,,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,2.0,1.0,4.0,1.0,6.0,2.0,8.0,,,,,,,1.0,,,1.0,,1.0,2.0,3.0,,1.0,5.0,3.0,,,,,,,,2.0,6,0.5,0.5,0.3333333333333333,,,0.3333333333333333,,,0.5,,0.5,,,,15.254237288135593,,1.0,0.14285714285714285,0.09523809523809523,0.14285714285714285,,0.14285714285714285,0.058823529411764705,0.2,,0.07142857142857142,,,0.2,0.16666666666666666,0.09090909090909091,0.3333333333333333,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,0.16666666666666666,1.0,1.0,1.0,,,,0.5,0.42493333333333333,0.2885,0.2885,0.375,0.375,,0.25,6.25,0.12,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,6845.0,114,14,216,217,51,76,27,433,4.0,9.0,,,,2.0,4.0,8.0,18.0,14.0,31.0,12.0,52,194,1.0,2.0,,5.0,1.0,5.0,7.0,9.0,8.0,20.0,,2.0,18.0,,18.0,,,10.0,1.0,7.0,36.0,,4.0,3.0,7.0,,10.0,4.0,14.0,,8.0,6.0,2.0,4.0,1.0,2.0,1.0,3.0,6.0,3.0,1.0,3.0,7.0,,1.0,13.0,5.0,1.0,,,,,,,9.0,51,0.2857142857142857,0.2857142857142857,0.45161290322580644,0.5,0.2,0.46511627906976744,0.625,0.16666666666666666,0.5204081632653061,0.625,0.4444444444444444,0.06451612903225806,0.2222222222222222,,22.448979591836732,0.6666666666666666,,0.07608695652173914,0.04938271604938271,0.14285714285714285,,0.08849557522123894,0.036036036036036036,0.047619047619047616,,0.07142857142857142,,,0.08333333333333333,0.058823529411764705,0.08823529411764706,0.2222222222222222,,,0.20930232558139536,0.4444444444444444,0.5714285714285714,0.25,0.09302325581395349,0.5,0.5,0.4186046511627907,0.4444444444444444,0.4444444444444444,0.375,,,,0.4883720930232558,0.49004534883720935,0.47478333333333333,0.3898916666666666,0.10416666666666667,0.1388888888888889,0.09615384615384616,0.17307692307692307,11.703225806451613,0.2361111111111111,,1.0,2.0,,,,,3.0,10.0,1.0,2.0,,1.0,4.0,12.0,1.0,2.0,,1.0,9.0,3.0,10.0,3.0,,,,,0.75,0.3333333333333333,0.5,,0.3333333333333333,0.27906976744186046,,0.08333333333333333,,0.046511627906976744,0.5,0.5,1.0,0.23255813953488372,0.3,0.3,0.6666666666666666,,,,,0.5,0.5,1.0,,,,0.16666666666666666,,0.3,24.516666666666666,,,,,1.0,,,,,,,,,,,False,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,6272.0,105,18,199,201,54,68,25,400,4.0,7.0,1.0,2.0,1.0,2.0,4.0,4.0,10.0,10.0,21.0,10.0,30,178,1.0,2.0,,2.0,1.0,3.0,5.0,7.0,14.0,6.0,2.0,1.0,6.0,5.0,11.0,3.0,2.0,4.0,,2.0,27.0,3.0,7.0,4.0,16.0,4.0,24.0,10.0,34.0,,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,4.0,1.0,1.0,6.0,11.0,2.0,,16.0,7.0,2.0,4.0,3.0,1.0,4.0,2.0,,7.0,54,0.7,0.7777777777777778,0.47619047619047616,0.5,0.3333333333333333,0.4,0.3333333333333333,0.16666666666666666,0.46875,0.3333333333333333,0.35,0.047619047619047616,0.14285714285714285,,15.859030837004406,0.5,0.5714285714285714,0.1839080459770115,0.09859154929577464,0.2222222222222222,0.10714285714285714,0.19047619047619047,0.10101010101010101,,0.058823529411764705,0.16666666666666666,0.10526315789473684,0.1111111111111111,0.2,0.08571428571428572,0.28125,,,0.5,0.28,0.5714285714285714,0.6666666666666666,0.5,0.16,0.5,0.5,0.4,0.4,0.4,1.0,0.6666666666666666,0.5,0.16666666666666666,0.44,0.430612,0.49856666666666666,0.42263333333333336,0.23333333333333334,0.2692307692307692,0.06666666666666667,0.23333333333333334,9.676190476190476,0.271356783919598,1.0,,,,,,,,4.0,,1.0,,3.0,,4.0,,1.0,,3.0,,,4.0,,,2.0,,2.0,,,,,,0.16,,0.3076923076923077,0.5,,,,,0.16,,,,,,,,0.3333333333333333,,,1.0,,,0.5,,,27.124999999999996,,,,1.0,,,,,,,,,,,,False,,
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,1024.0,17,3,31,30,10,16,4,61,1.0,1.0,,,,1.0,2.0,2.0,3.0,4.0,6.0,1.0,9,23,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,6.0,2.0,,,,,,,,,,,,,,2.0,2.0,,4.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,3.0,10,0.75,0.75,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.75,,,,25.714285714285715,,,0.13333333333333333,,1.0,,0.23529411764705882,,,,,,,,,0.2222222222222222,,,,0.125,1.0,1.0,1.0,0.25,0.5,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,0.375,0.43444375,0.3904,0.3393,,,0.2222222222222222,0.3333333333333333,12.450000000000001,0.3225806451612903,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.25,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,False,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,6614.0,110,17,206,208,46,71,26,414,8.0,11.0,2.0,3.0,3.0,1.0,3.0,5.0,13.0,14.0,27.0,6.0,40,184,2.0,4.0,,4.0,3.0,4.0,2.0,8.0,18.0,10.0,2.0,2.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,,3.0,2.0,13.0,1.0,16.0,3.0,19.0,,6.0,2.0,4.0,1.0,,,,1.0,1.0,,1.0,2.0,6.0,,,7.0,2.0,1.0,,,,,,,8.0,46,0.6428571428571429,0.6923076923076923,0.5185185185185185,0.5,0.75,0.4358974358974359,0.3333333333333333,0.42857142857142855,0.4634146341463415,0.3333333333333333,0.5,0.07407407407407407,0.18181818181818182,,17.94871794871795,1.0,0.125,0.14606741573033707,0.038461538461538464,0.1,,0.13761467889908258,0.027777777777777776,0.05,0.058823529411764705,0.024390243902439025,,,0.08695652173913043,0.15625,0.17647058823529413,0.125,,,0.28205128205128205,0.7272727272727273,0.8888888888888888,0.75,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.6,0.5,0.6666666666666666,0.42857142857142855,0.5897435897435898,0.5093407894736842,0.48444000000000004,0.6453583333333334,0.05,0.07142857142857142,0.1,0.2,9.885185185185184,0.22330097087378642,3.0,,2.0,,,,,2.0,10.0,,2.0,,3.0,2.0,12.0,,2.0,,3.0,6.0,,10.0,2.0,,1.0,,1.0,1.0,0.16666666666666666,,,0.16666666666666666,0.3076923076923077,,0.08333333333333333,,0.05128205128205128,,,,0.2564102564102564,0.2,0.2,1.0,0.5,,,,0.3333333333333333,,,1.0,,,0.42857142857142855,,0.2,25.658333333333335,,,,,2.0,,,,,,,,,,,False,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,6277.0,105,2,202,205,58,78,25,407,2.0,5.0,,1.0,,1.0,2.0,1.0,10.0,4.0,17.0,2.0,19,190,,1.0,,,1.0,5.0,2.0,4.0,4.0,4.0,,2.0,10.0,,10.0,,,2.0,2.0,6.0,20.0,,2.0,2.0,11.0,,13.0,2.0,15.0,,5.0,4.0,1.0,7.0,5.0,2.0,1.0,2.0,9.0,,3.0,4.0,7.0,,,2.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,58,0.5,0.5,0.23529411764705882,,0.2,0.29310344827586204,,0.08333333333333333,0.31666666666666665,,0.15384615384615385,0.11764705882352941,0.4,,17.03056768558952,0.7777777777777778,,0.13095238095238096,0.02631578947368421,0.1,,0.125,0.019417475728155338,,0.058823529411764705,0.02564102564102564,,,0.18181818181818182,0.12121212121212122,0.10344827586206896,0.1111111111111111,,1.0,0.1724137931034483,0.4,0.6666666666666666,0.5,0.06896551724137931,0.5,0.5,0.3448275862068966,0.1,0.1,1.0,0.3333333333333333,,,0.5862068965517241,0.4979706896551725,0.5523,0.48077083333333337,0.03333333333333333,0.05555555555555555,,0.21052631578947367,11.970588235294116,0.2871287128712871,,1.0,6.0,,1.0,,4.0,2.0,6.0,,1.0,,3.0,3.0,12.0,,2.0,,7.0,9.0,,6.0,2.0,,,,,1.0,0.25,,,0.25,0.41379310344827586,,0.09090909090909091,,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,0.25,,0.3333333333333333,23.758333333333336,,,,,,,,,,,,,,,,False,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,4239.0,71,-2,135,135,45,66,16,270,7.0,10.0,1.0,1.0,3.0,4.0,11.0,6.0,14.0,17.0,35.0,4.0,41,136,1.0,2.0,,2.0,6.0,8.0,4.0,16.0,24.0,10.0,,1.0,4.0,2.0,6.0,2.0,,2.0,,2.0,14.0,,,1.0,6.0,1.0,8.0,,8.0,,2.0,1.0,1.0,4.0,3.0,3.0,,1.0,7.0,1.0,2.0,2.0,4.0,,1.0,8.0,4.0,,1.0,1.0,,1.0,,,16.0,45,0.7058823529411765,0.7058823529411765,0.4857142857142857,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.7272727272727273,0.02857142857142857,0.1,,31.57894736842105,0.5714285714285714,0.16666666666666666,0.1111111111111111,,0.07692307692307693,,0.1044776119402985,,,,,,,0.05,0.26666666666666666,0.05263157894736842,,,,0.2702702702702703,0.7,0.7777777777777778,0.5714285714285714,0.2972972972972973,0.36363636363636365,0.36363636363636365,0.3783783783783784,0.42857142857142855,0.42857142857142855,1.0,0.5,1.0,0.375,0.32432432432432434,0.4439662162162163,0.49545,0.4328375,0.0975609756097561,0.10256410256410256,0.04878048780487805,0.3902439024390244,9.757142857142858,0.3333333333333333,3.0,,,,,,,1.0,2.0,,,,,1.0,2.0,,,,,3.0,,2.0,1.0,,,,1.0,1.0,0.5,,,0.5,0.05405405405405406,,0.14285714285714285,0.5,,,,,0.05405405405405406,0.5,0.5,1.0,,,,,,,,1.0,,,,,0.5,24.3,,,,1.0,,,,,,,,,,,1.0,False,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,1894.0,32,-2,67,67,16,30,6,134,5.0,7.0,,1.0,,,2.0,,,5.0,9.0,2.0,12,59,,2.0,,,,,,,10.0,,,2.0,,,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,,,,,,,1.0,,,1.0,,,1.0,5.0,,,2.0,1.0,,,,,,,,,16,1.0,1.0,0.5555555555555556,,,0.5555555555555556,,,0.6,,,0.2222222222222222,0.14285714285714285,0.5,15.277777777777779,,,0.038461538461538464,0.08333333333333333,,,0.03125,0.06666666666666667,0.14285714285714285,,0.07692307692307693,,,,0.1,,,,,0.7777777777777778,0.7142857142857143,0.8333333333333334,1.0,0.2222222222222222,,,,,,,0.5,,,0.7777777777777778,0.5968555555555555,0.55355,,0.1,0.1,,,1.4777777777777779,0.23880597014925373,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,False,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,546.0,9,-9,22,22,17,18,2,44,,,,,,,,,3.0,,3.0,1.0,1,23,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,2.0,,,2.0,1.0,,,,,1.0,,,,17,,,,,,,,,0.125,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3846333333333334,,0.3846333333333334,0.25,0.25,,,20.033333333333335,0.7727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,315.0,5,-6,12,13,12,13,1,25,,,,,,,,1.0,2.0,1.0,2.0,1.0,3,13,,1.0,,,1.0,2.0,1.0,3.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,,1.0,,1.0,1.0,,,3.0,12,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,23.076923076923077,,,0.16666666666666666,0.25,,,0.14285714285714285,0.2,,,0.25,,,,0.5,,,,,,,,,,,,1.0,0.5,0.5,,,,,,0.3882,0.404,0.3882,0.3333333333333333,0.3333333333333333,,1.0,15.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
