EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,StepOutOfBoundsTurnovers,Travels,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,on,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,9802.0,163,-23,309,310,16,24,39,619,16.0,29.0,4.0,6.0,5.0,15.0,5.0,8.0,26,52,10.0,62,323,6.0,9.0,4.0,16.0,1.0,1.0,4.0,6.0,26.0,26.0,8.0,4.0,11.0,2.0,13.0,2.0,3.0,1.0,7.0,28.0,4.0,11.0,3.0,22.0,2.0,27.0,15.0,42.0,2.0,4.0,2.0,2.0,6.0,5.0,4.0,1.0,1.0,10.0,1.0,12.0,27.0,7.0,2.0,12.0,5.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,6.0,16,0.5,0.5909090909090909,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5344827586206896,0.7272727272727273,1.0,0.07692307692307693,0.10344827586206896,0.06666666666666667,19.10112359550562,0.6,0.4,0.16296296296296298,0.08461538461538462,0.08571428571428572,0.13793103448275862,0.14705882352941177,0.09433962264150944,0.11627906976744186,0.05555555555555555,0.0784313725490196,0.1111111111111111,0.18181818181818182,0.16666666666666666,0.13157894736842105,0.18032786885245902,0.25,0.09090909090909091,0.75,0.5576923076923077,0.5517241379310345,0.6153846153846154,0.5,0.28846153846153844,0.3333333333333333,0.35714285714285715,0.15384615384615385,0.625,0.625,1.0,0.6666666666666666,0.6666666666666666,0.5576923076923077,0.4844,0.503,0.3749,0.08771929824561403,0.08771929824561403,0.25806451612903225,0.0967741935483871,5.107692307692308,0.05177993527508091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,24203.0,403,-1,800,797,237,173,91,1597,22.0,40.0,4.0,4.0,8.0,20.0,16.0,50.0,46,110,43.0,192,818,9.0,12.0,2.0,32.0,14.0,35.0,28.0,71.0,44.0,48.0,4.0,15.0,66.0,8.0,74.0,4.0,27.0,4.0,35.0,156.0,,6.0,5.0,24.0,2.0,31.0,6.0,37.0,3.0,17.0,8.0,9.0,15.0,11.0,15.0,3.0,4.0,30.0,3.0,16.0,36.0,1.0,4.0,49.0,19.0,6.0,5.0,2.0,2.0,5.0,3.0,,71.0,237,0.4782608695652174,0.5,0.41818181818181815,0.75,0.4,0.5033783783783784,0.8333333333333334,0.4673913043478261,0.5584795321637427,0.8421052631578947,0.5932203389830508,0.13636363636363635,0.25,0.2,22.383073496659243,0.5,0.07142857142857142,0.07407407407407407,0.02054794520547945,0.05555555555555555,,0.07004830917874397,0.016216216216216217,0.03260869565217391,0.013513513513513514,0.015873015873015872,,,0.04040404040404041,0.044444444444444446,0.11851851851851852,0.06896551724137931,0.04411764705882353,0.6,0.2702702702702703,0.55,0.7333333333333333,0.45454545454545453,0.13513513513513514,0.4,0.5,0.33783783783783783,0.32,0.32653061224489793,0.5625,0.2222222222222222,1.0,0.527027027027027,0.49396385135135135,0.48623437500000005,0.4777565217391305,0.11515151515151516,0.14960629921259844,0.16666666666666666,0.3697916666666667,10.203636363636363,0.29625,7.0,12.0,8.0,14.0,1.0,2.0,1.0,2.0,11.0,24.0,3.0,4.0,4.0,9.0,19.0,38.0,4.0,6.0,5.0,11.0,54.0,3.0,24.0,11.0,4.0,6.0,8.0,2.0,1.0,1.0,4.0,0.9473684210526315,0.5,0.6666666666666666,0.45454545454545453,0.5,0.25675675675675674,0.02,0.04918032786885246,0.375,0.0945945945945946,0.5714285714285714,0.5714285714285714,1.0,0.16216216216216217,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.5,0.1111111111111111,0.5,1.0,0.2222222222222222,0.75,1.0,0.2608695652173913,0.5833333333333334,0.043478260869565216,0.5,0.1956521739130435,0.4444444444444444,0.4583333333333333,24.33421052631579,,,,,,,,,,,,,True,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,26838.0,447,-6,883,875,278,221,104,1758,38.0,68.0,5.0,12.0,18.0,53.0,33.0,74.0,89,195,40.0,221,907,8.0,21.0,4.0,20.0,26.0,50.0,22.0,74.0,118.0,60.0,8.0,14.0,33.0,11.0,44.0,5.0,17.0,3.0,13.0,99.0,1.0,22.0,15.0,52.0,9.0,76.0,23.0,99.0,4.0,16.0,7.0,9.0,19.0,12.0,19.0,,7.0,38.0,4.0,18.0,34.0,3.0,4.0,65.0,28.0,6.0,10.0,8.0,1.0,10.0,5.0,1.0,74.0,278,0.6629213483146067,0.6941176470588235,0.4564102564102564,0.38095238095238093,0.52,0.4547738693467337,0.36363636363636365,0.5,0.48043478260869565,0.4,0.5285714285714286,0.07179487179487179,0.17647058823529413,0.03773584905660377,26.773226773226774,0.5,0.2903225806451613,0.14689265536723164,0.0668693009118541,0.15151515151515152,0.011363636363636364,0.1479028697571744,0.05515587529976019,0.10891089108910891,0.05952380952380952,0.041666666666666664,,0.02857142857142857,0.08411214953271028,0.1782178217821782,0.17123287671232876,0.0625,0.0425531914893617,0.5,0.3417085427135678,0.5588235294117647,0.6785714285714286,0.5789473684210527,0.2663316582914573,0.33962264150943394,0.35294117647058826,0.37185929648241206,0.44594594594594594,0.44594594594594594,0.9090909090909091,0.5454545454545454,0.4166666666666667,0.36180904522613067,0.4554105527638191,0.48263249999999996,0.44151442307692307,0.125,0.12727272727272726,0.09049773755656108,0.334841628959276,9.106666666666666,0.31483578708946774,10.0,15.0,,,,,,,1.0,4.0,,1.0,,2.0,1.0,4.0,,1.0,,2.0,3.0,,4.0,1.0,6.0,6.0,8.0,3.0,,1.0,5.0,1.0,0.25,,,0.25,0.020100502512562814,,0.19402985074626866,0.3888888888888889,,,,,0.020100502512562814,0.25,0.25,1.0,0.2,,,,0.045454545454545456,,,0.28846153846153844,0.6666666666666666,,,0.038461538461538464,,0.25,24.25,1.0,6.0,1.0,,,,,,,,,,True,,,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,8128.0,135,-16,260,261,105,108,38,521,1.0,6.0,,1.0,2.0,3.0,4.0,11.0,7,20,3.0,29,274,,1.0,1.0,1.0,2.0,5.0,3.0,10.0,12.0,2.0,,3.0,10.0,,10.0,,5.0,1.0,4.0,20.0,,5.0,2.0,9.0,,11.0,5.0,16.0,,7.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,7.0,,3.0,11.0,,1.0,4.0,1.0,1.0,2.0,1.0,,2.0,2.0,,10.0,105,0.8571428571428571,0.8571428571428571,0.35,,0.4,0.3333333333333333,,0.21875,0.35365853658536583,0.1,0.2777777777777778,0.15,0.5,,15.686274509803921,0.5714285714285714,,0.08823529411764706,0.04807692307692308,0.07142857142857142,,0.08461538461538462,0.0364963503649635,,0.06896551724137931,0.06382978723404255,,,0.15151515151515152,,0.10810810810810811,0.1,,1.0,0.15384615384615385,0.16666666666666666,0.3333333333333333,1.0,0.07692307692307693,0.6666666666666666,0.6666666666666666,0.28205128205128205,0.36363636363636365,0.36363636363636365,1.0,0.25,,0.6410256410256411,0.5049179487179487,0.5413125,0.504771875,0.025,0.047619047619047616,0.034482758620689655,0.3448275862068966,11.95,0.40384615384615385,,,1.0,12.0,,1.0,,7.0,3.0,7.0,,2.0,1.0,4.0,4.0,19.0,,3.0,1.0,11.0,12.0,,7.0,3.0,,,2.0,,,1.0,2.0,1.0,0.21052631578947367,,0.09090909090909091,0.21052631578947367,0.48717948717948717,,0.05555555555555555,0.5,0.3076923076923077,0.08333333333333333,0.09090909090909091,1.0,0.1794871794871795,0.42857142857142855,0.42857142857142855,1.0,,0.25,,,0.5,,,,,0.4375,,0.25,0.25,0.42857142857142855,23.7,,,,1.0,0.05263157894736842,0.08333333333333333,,,,,,,True,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,22599.0,377,-4,748,740,233,155,88,1488,17.0,32.0,2.0,4.0,2.0,8.0,11.0,36.0,30,76,35.0,131,771,3.0,7.0,7.0,19.0,6.0,14.0,25.0,49.0,38.0,22.0,2.0,3.0,25.0,17.0,42.0,6.0,15.0,1.0,9.0,101.0,2.0,10.0,11.0,37.0,1.0,49.0,12.0,61.0,2.0,19.0,14.0,5.0,12.0,7.0,9.0,,5.0,21.0,1.0,3.0,31.0,4.0,3.0,41.0,10.0,10.0,3.0,2.0,1.0,3.0,1.0,,49.0,233,0.6333333333333333,0.6551724137931034,0.39473684210526316,0.42857142857142855,0.42857142857142855,0.46601941747572817,0.5454545454545454,0.5,0.5368852459016393,0.6785714285714286,0.6447368421052632,0.039473684210526314,0.09375,,16.843345111896348,0.5714285714285714,0.04,0.12333333333333334,0.03597122302158273,0.12790697674418605,0.0273972602739726,0.12435233160621761,0.03418803418803419,0.033707865168539325,0.04225352112676056,0.03389830508474576,0.022727272727272728,0.034482758620689655,0.12643678160919541,0.12790697674418605,0.11811023622047244,0.038461538461538464,0.03508771929824561,0.3333333333333333,0.3106796116504854,0.53125,0.5862068965517241,0.5882352941176471,0.07766990291262135,0.25,0.25,0.34951456310679613,0.3055555555555556,0.3055555555555556,0.8181818181818182,0.36363636363636365,0.5,0.5728155339805825,0.5068033980582525,0.5359833333333334,0.48719375000000004,0.09821428571428571,0.11904761904761904,0.1450381679389313,0.37404580152671757,9.994736842105263,0.3114973262032086,5.0,7.0,7.0,13.0,1.0,2.0,2.0,5.0,5.0,14.0,1.0,2.0,2.0,5.0,12.0,27.0,2.0,4.0,4.0,10.0,30.0,6.0,14.0,5.0,11.0,4.0,6.0,2.0,,,11.0,0.8333333333333334,0.4444444444444444,0.5,0.4,0.4444444444444444,0.2621359223300971,,0.16666666666666666,,0.1262135922330097,0.5384615384615384,0.5384615384615384,1.0,0.13592233009708737,0.35714285714285715,0.38461538461538464,0.6,0.5,0.18181818181818182,0.5,1.0,0.18181818181818182,0.5,,0.2916666666666667,0.7142857142857143,0.20833333333333334,0.4,0.20833333333333334,0.4,0.35714285714285715,23.914814814814818,,1.0,,1.0,0.037037037037037035,,1.0,0.07142857142857142,0.03571428571428571,,,,True,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,25213.0,420,-4,827,816,253,210,96,1643,16.0,30.0,2.0,3.0,2.0,16.0,18.0,39.0,36,85,30.0,159,845,4.0,8.0,3.0,17.0,10.0,23.0,14.0,58.0,46.0,26.0,4.0,10.0,10.0,6.0,16.0,1.0,3.0,2.0,5.0,38.0,1.0,9.0,12.0,37.0,4.0,53.0,10.0,63.0,2.0,21.0,13.0,8.0,10.0,7.0,2.0,,3.0,12.0,2.0,9.0,21.0,1.0,1.0,34.0,11.0,3.0,3.0,2.0,1.0,3.0,1.0,,58.0,253,0.6388888888888888,0.6764705882352942,0.4235294117647059,0.5,0.43478260869565216,0.4607142857142857,0.4666666666666667,0.5365853658536586,0.5,0.4666666666666667,0.5869565217391305,0.11764705882352941,0.13333333333333333,0.3125,17.484008528784646,0.8333333333333334,0.14814814814814814,0.11044776119402985,0.02875399361022364,0.13043478260869565,0.011904761904761904,0.11475409836065574,0.02518891687657431,0.05154639175257732,0.012987012987012988,0.02158273381294964,0.0196078431372549,,0.06862745098039216,0.12631578947368421,0.13043478260869565,0.13333333333333333,0.0273972602739726,0.3333333333333333,0.21428571428571427,0.5333333333333333,0.6153846153846154,0.75,0.11428571428571428,0.125,0.18181818181818182,0.2785714285714286,0.46153846153846156,0.47368421052631576,0.5,0.2,0.6666666666666666,0.6071428571428571,0.5051190647482015,0.4549214285714286,0.4840075,0.08053691275167785,0.11702127659574468,0.1069182389937107,0.36477987421383645,10.117647058823527,0.3059250302297461,4.0,8.0,5.0,16.0,,3.0,1.0,3.0,14.0,39.0,2.0,4.0,7.0,15.0,19.0,55.0,2.0,7.0,8.0,18.0,54.0,3.0,39.0,14.0,5.0,,3.0,2.0,7.0,,5.0,0.9473684210526315,0.34545454545454546,0.2857142857142857,0.4444444444444444,0.34545454545454546,0.39285714285714285,0.02564102564102564,0.12903225806451613,1.0,0.11428571428571428,0.3125,0.3125,1.0,0.2785714285714286,0.358974358974359,0.358974358974359,0.9285714285714286,,0.2,,,0.26666666666666666,0.5,0.5,0.1951219512195122,0.5,0.07317073170731707,0.3333333333333333,0.36585365853658536,0.4666666666666667,0.358974358974359,24.54545454545455,1.0,,1.0,,,,1.0,,0.01818181818181818,1.0,,,True,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,302.0,5,2,11,10,8,10,2,21,,,,,1.0,1.0,,,1,1,,2,13,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,8,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.4197,0.4197,,,,1.0,,5.4,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,14932.0,249,16,508,497,239,168,54,1005,17.0,24.0,4.0,7.0,2.0,7.0,12.0,24.0,31,55,24.0,89,519,5.0,8.0,3.0,13.0,11.0,22.0,15.0,40.0,46.0,16.0,6.0,4.0,15.0,8.0,23.0,4.0,8.0,3.0,4.0,54.0,7.0,15.0,5.0,29.0,10.0,44.0,22.0,66.0,1.0,3.0,1.0,2.0,10.0,10.0,4.0,1.0,,14.0,3.0,20.0,36.0,4.0,1.0,39.0,12.0,8.0,10.0,9.0,1.0,10.0,5.0,,40.0,239,0.7419354838709677,0.8214285714285714,0.5636363636363636,0.625,0.5,0.5603448275862069,0.5555555555555556,0.5208333333333334,0.577922077922078,0.5,0.5714285714285714,0.07272727272727272,0.08333333333333333,0.2857142857142857,16.07773851590106,0.7142857142857143,0.45454545454545453,0.15263157894736842,0.08771929824561403,0.09433962264150944,0.14,0.13991769547325103,0.09954751131221719,0.0851063829787234,0.09302325581395349,0.08641975308641975,0.1,0.2,0.1864406779661017,0.125,0.14666666666666667,0.2,0.045454545454545456,0.5,0.41379310344827586,0.7083333333333334,0.7727272727272727,0.6470588235294118,0.1206896551724138,0.2857142857142857,0.4,0.41379310344827586,0.5,0.5,0.9166666666666666,0.7777777777777778,0.5714285714285714,0.46551724137931033,0.48010517241379314,0.5185142857142858,0.4975416666666666,0.17391304347826086,0.18181818181818182,0.14606741573033707,0.449438202247191,8.709090909090909,0.4704724409448819,6.0,10.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,,1.0,1.0,3.0,,1.0,1.0,2.0,3.0,,2.0,,4.0,,6.0,1.0,,,5.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.05172413793103448,,0.05263157894736842,0.5,0.017241379310344827,1.0,1.0,1.0,0.034482758620689655,,,,0.25,,,,0.1111111111111111,,,0.4166666666666667,0.6,0.041666666666666664,1.0,0.041666666666666664,,,24.53333333333333,,1.0,,,,,,,,,,,True,,,,
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,856.0,14,7,27,27,6,17,1,54,1.0,1.0,,,,1.0,1.0,2.0,2,4,,4,21,,,,,,,,,4.0,,,,2.0,,2.0,,1.0,,1.0,4.0,,,1.0,1.0,1.0,3.0,,3.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,6,1.0,1.0,0.5,,,0.4,,,0.4,,,,,,17.857142857142854,,0.25,0.09090909090909091,,1.0,,0.16666666666666666,,,,,,,,,0.16666666666666666,,,,0.2,1.0,1.0,1.0,0.2,,,0.4,0.5,0.5,1.0,,,0.4,0.44162999999999997,,,,,,,11.925,0.2222222222222222,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,22.4,,,,,,,,,,,,,True,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,1317.0,22,-1,42,42,15,19,7,84,4.0,4.0,,,,,,,4,4,4.0,12,44,,,2.0,2.0,2.0,2.0,2.0,6.0,8.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,5.0,1.0,,4.0,2.0,,1.0,1.0,,1.0,,,6.0,15,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,16.0,0.5,,,,,0.25,,0.047619047619047616,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.56755,,0.5564,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,,0.35714285714285715,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,True,,,,
