EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,90.0,2,-6.0,2,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,13458.0,224,36.0,403,405,808,362,94.0,85.0,54.0,16.0,33.0,4.0,8.0,5.0,11.0,5.0,12.0,8.0,23.0,3.0,3.0,13.0,1.0,2.0,4.0,29.0,68.0,3.0,16.0,38.0,105.0,5.0,12.0,1.0,2.0,2.0,15.0,7.0,21.0,4.0,13.0,27.0,36.0,22.0,9.0,8.0,13.0,3.0,9.0,17.0,5.0,22.0,3.0,2.0,15.0,2.0,49.0,2.0,5.0,6.0,20.0,5.0,31.0,7.0,38.0,2.0,3.0,2.0,1.0,11.0,2.0,6.0,8.0,1.0,5.0,1.0,19.0,3.0,4.0,6.0,15.0,1.0,4.0,52.0,18.0,8.0,1.0,27.0,94.0,1.0,0.6206896551724138,0.72,1.0,0.1875,0.5,0.1875,0.4264705882352941,0.4166666666666667,0.3333333333333333,0.39880952380952384,0.4642857142857143,0.28,0.4772727272727273,0.5,0.375,0.19047619047619047,0.1323529411764706,0.24242424242424243,0.08333333333333333,27.801724137931036,0.5789473684210527,0.4166666666666667,0.11363636363636363,0.03676470588235294,0.17142857142857143,0.043478260869565216,0.12322274881516587,0.038461538461538464,0.06779661016949153,0.022727272727272728,0.05555555555555555,0.12195121951219512,0.1276595744680851,0.10227272727272728,0.19230769230769232,0.1111111111111111,0.047619047619047616,0.39285714285714285,0.48484848484848486,0.64,0.5625,0.14285714285714285,0.4166666666666667,0.45454545454545453,0.4,0.27380952380952384,0.34782608695652173,0.34782608695652173,0.875,0.03571428571428571,0.15476190476190477,0.23076923076923078,0.23076923076923078,1.0,0.5714285714285714,0.5,0.14285714285714285,0.5,1.0,0.44,0.45454545454545453,0.16,0.5833333333333334,0.23076923076923078,0.5054029761904761,0.56389,0.5076039999999999,0.17647058823529413,0.20930232558139536,0.14285714285714285,0.2571428571428571,7.545588235294118,24.8375,0.23325062034739455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,15866.0,264,60.0,477,476,953,417,126.0,117.0,68.0,11.0,21.0,6.0,7.0,2.0,3.0,,6.0,3.0,11.0,,,,,,,14.0,38.0,,,12.0,40.0,6.0,8.0,,,2.0,14.0,2.0,9.0,,6.0,10.0,16.0,12.0,,12.0,,,5.0,10.0,7.0,17.0,6.0,1.0,3.0,4.0,41.0,1.0,17.0,5.0,19.0,2.0,26.0,18.0,44.0,1.0,3.0,,3.0,6.0,,2.0,9.0,2.0,4.0,,15.0,2.0,3.0,20.0,49.0,4.0,5.0,16.0,6.0,3.0,,10.0,126.0,4.0,0.5714285714285714,1.0,,,,,0.3684210526315789,0.75,0.2222222222222222,0.3684210526315789,0.75,0.2222222222222222,0.4444444444444444,0.7,0.38461538461538464,,0.13157894736842105,0.14285714285714285,0.3333333333333333,10.81081081081081,0.4,0.14285714285714285,0.09178743961352658,0.10303030303030303,0.11627906976744186,0.017543859649122806,0.096,0.08108108108108109,0.18181818181818182,0.06666666666666667,,0.08,0.10714285714285714,0.0891089108910891,0.12121212121212122,0.1,0.05263157894736842,0.5526315789473685,0.5238095238095238,0.6111111111111112,0.45454545454545453,0.15789473684210525,,,,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,,,,,,0.875,0.8571428571428571,,,,0.3333333333333333,0.6666666666666666,,0.5526315789473685,,0.49804473684210526,0.5507249999999999,0.4715555555555555,0.14285714285714285,0.14285714285714285,0.35,0.25,6.3578947368421055,,0.2641509433962264,3.0,1.0,2.0,10.0,8.0,2.0,10.0,7.0,1.0,0.02564102564102564,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,3261.0,54,11.0,98,98,196,90,27.0,38.0,13.0,2.0,2.0,,,,,1.0,2.0,2.0,8.0,2.0,1.0,2.0,,,,5.0,12.0,2.0,4.0,1.0,17.0,,3.0,,,,,1.0,4.0,,,2.0,10.0,,6.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,,1.0,7.0,,8.0,1.0,9.0,,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,2.0,5.0,,,1.0,,,,2.0,27.0,2.0,1.0,1.0,1.0,0.5,,0.5,0.4166666666666667,,0.25,0.5,,0.25,0.5,,0.25,0.25,,,,14.782608695652176,1.0,,0.1590909090909091,,0.1111111111111111,0.09090909090909091,0.1509433962264151,0.022222222222222223,,,0.1,0.09090909090909091,0.14285714285714285,0.21052631578947367,,0.3333333333333333,,0.125,1.0,1.0,1.0,0.125,0.5,0.5,1.0,0.5,0.25,0.25,1.0,0.125,0.125,0.5,0.5,1.0,,,,,,,,,0.375,0.5,0.48529375,0.3853,0.392125,,,,0.11764705882352941,14.549999999999999,24.4,0.2755102040816326,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,13165.0,219,55.0,395,395,790,345,113.0,91.0,58.0,12.0,19.0,2.0,2.0,4.0,5.0,1.0,5.0,8.0,14.0,6.0,9.0,26.0,4.0,5.0,9.0,21.0,38.0,12.0,32.0,9.0,87.0,3.0,5.0,4.0,6.0,,18.0,5.0,9.0,9.0,3.0,19.0,38.0,4.0,36.0,2.0,26.0,9.0,3.0,10.0,2.0,12.0,1.0,1.0,6.0,3.0,26.0,,4.0,4.0,19.0,,23.0,4.0,27.0,1.0,12.0,5.0,7.0,2.0,,1.0,3.0,,1.0,,5.0,,,5.0,14.0,1.0,1.0,17.0,9.0,,,19.0,113.0,2.0,0.9047619047619048,0.95,1.0,0.375,0.6666666666666666,0.375,0.5526315789473685,0.6,0.5555555555555556,0.5571428571428572,0.8181818181818182,0.4444444444444444,0.5576923076923077,0.8181818181818182,0.475,0.45714285714285713,0.07894736842105263,0.15789473684210525,,18.043478260869566,0.4,,0.11176470588235295,0.029411764705882353,0.11428571428571428,,0.11219512195121951,0.021739130434782608,0.034482758620689655,,,0.15384615384615385,0.045454545454545456,0.12643678160919541,0.10714285714285714,0.14285714285714285,0.029411764705882353,0.2714285714285714,0.631578947368421,0.75,0.8333333333333334,0.07142857142857142,0.2,0.2,1.0,0.2,0.5714285714285714,0.5714285714285714,1.0,0.08571428571428572,0.37142857142857144,0.34615384615384615,0.34615384615384615,1.0,0.18181818181818182,1.0,0.45454545454545453,0.8,1.0,0.2777777777777778,0.8,0.5,0.7285714285714285,0.34615384615384615,0.5551921428571428,0.537175,0.5698611111111112,0.11538461538461539,0.1956521739130435,0.20689655172413793,0.21839080459770116,8.34736842105263,24.728125000000002,0.28607594936708863,1.0,1.0,1.0,7.0,4.0,,8.0,3.0,,0.058823529411764705,,0.375,3.0,,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.2222222222222222,0.5,0.09090909090909091,0.2222222222222222,,,,,,,,,,,True,,,,,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,418.0,7,-2.0,13,14,27,11,3.0,7.0,,,1.0,,,,,,,1.0,3.0,,,,,,,1.0,4.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,1.0,1.0,,,,,0.25,,,0.25,,,0.25,,,,,,,28.57142857142857,,,,,,,,,,,,,,,,,,0.25,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.25,,0.444125,,,,,,,13.825,,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,15225.0,254,61.0,458,454,912,401,119.0,103.0,68.0,9.0,21.0,,2.0,2.0,5.0,2.0,5.0,7.0,18.0,3.0,4.0,22.0,,,8.0,18.0,44.0,5.0,25.0,18.0,69.0,,3.0,,,,,5.0,12.0,9.0,10.0,23.0,14.0,22.0,9.0,,22.0,4.0,3.0,44.0,9.0,53.0,6.0,3.0,26.0,15.0,115.0,5.0,7.0,6.0,19.0,4.0,29.0,12.0,41.0,2.0,15.0,9.0,6.0,15.0,7.0,14.0,11.0,2.0,1.0,1.0,26.0,5.0,8.0,1.0,7.0,1.0,,21.0,5.0,2.0,,23.0,119.0,1.0,0.3888888888888889,0.3888888888888889,0.6,0.2,,0.2,0.4090909090909091,,0.4166666666666667,0.3695652173913043,,0.30952380952380953,0.4266666666666667,,0.4,0.36231884057971014,0.06818181818181818,0.09523809523809523,0.2,18.878504672897197,0.5769230769230769,0.3076923076923077,0.09595959595959595,0.04375,0.14285714285714285,0.09090909090909091,0.10416666666666667,0.05581395348837209,0.046153846153846156,0.03571428571428571,0.08888888888888889,0.020833333333333332,0.1111111111111111,0.125,0.12121212121212122,0.2222222222222222,0.046511627906976744,0.30434782608695654,0.42857142857142855,0.47368421052631576,0.4444444444444444,0.07246376811594203,0.4,0.5,0.5,0.2608695652173913,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.043478260869565216,0.3188405797101449,0.18181818181818182,0.18181818181818182,0.5,0.6666666666666666,,,,,0.23809523809523808,0.4,0.38095238095238093,0.6666666666666666,0.18181818181818182,0.508536231884058,0.5184333333333333,0.4996714285714286,0.0821917808219178,0.10416666666666667,,0.3333333333333333,8.59772727272727,25.123999999999995,0.259825327510917,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,,0.05128205128205128,0.1,0.6666666666666666,1.0,7.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,,,,0.1111111111111111,,,0.125,1.0,6.0,1.0,1.0,0.047619047619047616,0.04,,,,,True,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,13214.0,220,59.0,398,393,791,331,87.0,77.0,60.0,27.0,42.0,6.0,9.0,4.0,5.0,10.0,26.0,5.0,16.0,1.0,,1.0,,,1.0,42.0,84.0,,2.0,31.0,115.0,6.0,13.0,,,4.0,16.0,5.0,13.0,1.0,6.0,16.0,56.0,28.0,,6.0,,,12.0,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,3.0,14.0,10.0,38.0,2.0,50.0,17.0,67.0,2.0,9.0,4.0,5.0,7.0,3.0,5.0,13.0,1.0,2.0,2.0,20.0,3.0,2.0,5.0,21.0,2.0,5.0,36.0,21.0,,3.0,16.0,87.0,3.0,0.6666666666666666,0.717948717948718,,,,,0.5,0.46153846153846156,0.38461538461538464,0.4883720930232558,0.46153846153846156,0.35714285714285715,0.5693069306930693,0.5333333333333333,0.47058823529411764,0.023255813953488372,0.14285714285714285,0.16666666666666666,0.15384615384615385,25.910064239828696,0.35,0.18181818181818182,0.2222222222222222,0.0958904109589041,0.29411764705882354,0.06666666666666667,0.23414634146341465,0.08900523560209424,0.13333333333333333,0.057692307692307696,0.08108108108108109,0.13636363636363635,0.29545454545454547,0.2289156626506024,0.27586206896551724,0.4,0.06451612903225806,0.4883720930232558,0.6428571428571429,0.7714285714285715,0.7777777777777778,0.3023255813953488,0.38461538461538464,0.45454545454545453,0.3,0.18604651162790697,0.3125,0.3333333333333333,0.8,0.011627906976744186,0.011627906976744186,,,,0.6923076923076923,0.6666666666666666,,,,0.35714285714285715,0.8,0.07142857142857142,0.5116279069767442,,0.498384705882353,0.5246166666666666,0.46233076923076916,0.2079207920792079,0.21212121212121213,0.1391304347826087,0.1391304347826087,6.23452380952381,39.2,0.2185929648241206,,,6.0,7.0,5.0,2.0,7.0,2.0,1.0,0.08823529411764706,,0.2857142857142857,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,0.0625,,,True,,,,,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,3308.0,55,25.0,99,100,199,77,45.0,54.0,15.0,4.0,8.0,,,2.0,4.0,,2.0,2.0,4.0,,3.0,4.0,1.0,1.0,1.0,6.0,14.0,3.0,4.0,10.0,31.0,,,1.0,1.0,4.0,7.0,2.0,5.0,1.0,8.0,15.0,8.0,4.0,9.0,,4.0,3.0,5.0,3.0,,3.0,,,,2.0,6.0,,1.0,2.0,12.0,,14.0,1.0,15.0,,,,,,,,2.0,2.0,,,2.0,,,,5.0,2.0,,12.0,4.0,2.0,,15.0,45.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,1.0,0.75,0.42857142857142855,,0.4,0.5833333333333334,1.5,0.5833333333333334,0.6458333333333334,1.1666666666666667,0.6818181818181818,0.2222222222222222,0.35714285714285715,0.375,1.0,22.413793103448278,,,0.25,0.03125,0.15384615384615385,,0.22950819672131148,0.02127659574468085,0.1,,,0.3,0.25,0.22727272727272727,0.2857142857142857,,,0.4444444444444444,0.5,0.8,0.75,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,0.5,,0.2222222222222222,0.75,0.75,1.0,,,1.0,1.0,1.0,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.75,0.5317194444444445,0.609,0.5649333333333334,0.18181818181818182,0.2222222222222222,0.22580645161290322,0.4838709677419355,6.092857142857143,25.575000000000003,0.45454545454545453,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,1123.0,19,1.0,34,35,69,41,12.0,11.0,4.0,1.0,2.0,,1.0,,,,,1.0,1.0,2.0,,,,,,2.0,3.0,2.0,2.0,1.0,11.0,,1.0,,,,,,,1.0,,3.0,2.0,2.0,6.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,3.0,,2.0,2.0,,2.0,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,1.0,,2.0,1.0,,,3.0,12.0,,0.5,0.5,1.0,1.0,,1.0,0.6666666666666666,,,1.0,,1.5,0.9166666666666666,,1.5,0.4,,,,20.51282051282051,1.0,,0.1,0.1,,0.3333333333333333,0.07692307692307693,0.15384615384615385,,0.25,0.5,,,0.25,,,,0.4,0.5,0.5,1.0,,,,,0.2,1.0,1.0,,0.4,,,,,1.0,,,,,,,,0.8,,0.58209,0.5608,0.58815,0.16666666666666666,0.25,,0.2727272727272727,6.2,22.9,0.35294117647058826,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,True,,,,,,
