EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,DefensiveGoaltends,3SecondViolations,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Corner3FGM,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,5214.0,87,-13,160,163,68,65,19.0,323,8.0,13.0,2.0,4.0,5.0,7.0,3.0,6.0,1.0,4.0,12.0,23.0,4.0,28.0,157,3.0,5.0,6.0,7.0,13.0,2.0,16.0,16.0,8.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,10.0,4.0,14.0,2.0,4.0,3.0,2.0,1.0,6.0,1.0,15.0,27.0,2.0,2.0,7.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,16.0,68,1.0,0.6666666666666666,0.8,0.5217391304347826,0.6,0.5384615384615384,0.5217391304347826,0.6,0.5384615384615384,0.5384615384615384,0.6,0.5333333333333333,0.043478260869565216,0.07692307692307693,17.486338797814206,0.6666666666666666,0.09090909090909091,0.07407407407407407,0.25,0.13333333333333333,0.0547945205479452,0.125,0.07692307692307693,0.25,0.045454545454545456,0.26666666666666666,0.2,0.2,0.75,0.5652173913043478,0.6153846153846154,0.6666666666666666,0.625,0.2608695652173913,0.5,0.5,0.6666666666666666,0.17391304347826086,0.25,0.25,1.0,0.8,0.5,0.5384615384615384,0.7142857142857143,0.5652173913043478,0.5009217391304349,0.5581400000000001,0.49929230769230765,0.12,0.12,0.21428571428571427,0.5714285714285714,5.078260869565218,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,24457.0,408,37,744,744,230,205,96.0,1488,53.0,77.0,11.0,17.0,17.0,21.0,16.0,43.0,12.0,28.0,81.0,148.0,48.0,210.0,689,11.0,23.0,28.0,24.0,41.0,18.0,66.0,104.0,58.0,14.0,16.0,11.0,12.0,2.0,25.0,19.0,17.0,71.0,96.0,25.0,121.0,3.0,12.0,8.0,20.0,4.0,32.0,6.0,15.0,50.0,2.0,9.0,64.0,10.0,33.0,4.0,14.0,10.0,1.0,3.0,14.0,6.0,66.0,230,8.0,0.6419753086419753,0.7027027027027027,0.5472972972972973,0.4782608695652174,0.5853658536585366,0.5328947368421053,0.4782608695652174,0.5581395348837209,0.5865921787709497,0.5384615384615384,0.6111111111111112,0.10810810810810811,0.12987012987012986,24.649532710280372,0.375,0.23986486486486486,0.07569721115537849,0.22666666666666666,0.2371967654986523,0.07374631268436578,0.12,0.033707865168539325,0.14285714285714285,0.313953488372093,0.20634920634920634,0.3333333333333333,0.05660377358490566,0.42857142857142855,0.506578947368421,0.6883116883116883,0.7910447761194029,0.7547169811320755,0.28289473684210525,0.37209302325581395,0.42105263157894735,0.375,0.18421052631578946,0.42857142857142855,0.4444444444444444,0.5,0.7391304347826086,0.6470588235294118,0.4883720930232558,0.8095238095238095,0.5328947368421053,0.49327333333333334,0.510678947368421,0.4872357142857143,0.18857142857142858,0.19298245614035087,0.13333333333333333,0.3142857142857143,5.993918918918918,0.30913978494623656,1.0,3.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,6.0,3.0,6.0,8.0,13.0,6.0,7.0,4.0,3.0,2.0,3.0,4.0,1.0,0.02631578947368421,0.11627906976744186,0.03571428571428571,0.27586206896551724,0.06818181818181818,0.06451612903225806,0.07692307692307693,0.043478260869565216,0.24812030075187969,0.006578947368421052,0.019736842105263157,0.18181818181818182,0.046511627906976744,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,21020.0,350,19,642,646,194,174,76.0,1288,28.0,53.0,5.0,11.0,12.0,22.0,7.0,15.0,7.0,28.0,42.0,96.0,58.0,148.0,607,6.0,15.0,15.0,15.0,37.0,22.0,52.0,44.0,40.0,10.0,10.0,27.0,33.0,3.0,72.0,8.0,8.0,29.0,47.0,12.0,59.0,2.0,16.0,9.0,16.0,7.0,32.0,9.0,8.0,26.0,2.0,8.0,83.0,1.0,32.0,10.0,3.0,1.0,,2.0,3.0,1.0,52.0,194,2.0,0.5238095238095238,0.5945945945945946,0.4375,0.4,0.40540540540540543,0.38461538461538464,0.375,0.3488372093023256,0.46835443037974683,0.4166666666666667,0.4262295081967213,0.10416666666666667,0.18867924528301888,26.027397260273972,0.5,0.1111111111111111,0.03902439024390244,0.12121212121212122,0.11314984709480122,0.04285714285714286,0.08235294117647059,0.014084507042253521,0.12121212121212122,0.09333333333333334,0.12727272727272726,0.09090909090909091,0.031746031746031744,0.3333333333333333,0.452991452991453,0.5283018867924528,0.6511627906976745,0.5357142857142857,0.1282051282051282,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.23931623931623933,0.25,0.25,0.5714285714285714,0.6875,0.45454545454545453,0.5116279069767442,0.5454545454545454,0.6324786324786325,0.5248897435897435,0.5508000000000001,0.5238627906976744,0.21621621621621623,0.25196850393700787,0.10135135135135136,0.35135135135135137,6.783333333333334,0.30218068535825543,6.0,15.0,4.0,21.0,3.0,6.0,,15.0,6.0,4.0,24.0,,4.0,10.0,11.0,9.0,2.0,2.0,2.0,3.0,4.0,,,0.1794871794871795,,,0.4166666666666667,0.05333333333333334,,0.07407407407407407,,0.11666666666666667,0.05128205128205128,0.1282051282051282,,0.09302325581395349,24.466666666666665,2.0,2.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,0.09523809523809523,0.09523809523809523,0.13333333333333333,0.13333333333333333,1.0,0.0625,0.046511627906976744,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,6069.0,101,13,186,188,51,65,24.0,374,1.0,5.0,,2.0,,,2.0,3.0,3.0,13.0,6.0,21.0,9.0,27.0,169,1.0,4.0,3.0,1.0,3.0,4.0,6.0,12.0,,,3.0,5.0,6.0,2.0,13.0,1.0,,6.0,6.0,3.0,9.0,,1.0,1.0,,,1.0,,5.0,13.0,1.0,,13.0,1.0,3.0,3.0,,,,,,,6.0,51,4.0,1.0,1.0,0.2857142857142857,0.25,0.3333333333333333,0.2903225806451613,0.2,0.25,0.3472222222222222,0.16666666666666666,0.42857142857142855,0.14285714285714285,0.4,16.894977168949772,1.0,0.08823529411764706,0.015384615384615385,,0.06818181818181818,0.02247191011235955,,,0.05263157894736842,0.15,,,,,0.16129032258064516,0.2,0.3333333333333333,1.0,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.41935483870967744,0.23076923076923078,0.25,1.0,0.4,,,,0.4838709677419355,0.4852193548387097,0.521475,0.3183875,0.09090909090909091,0.13043478260869565,0.1111111111111111,0.2222222222222222,13.59047619047619,0.27419354838709675,4.0,6.0,1.0,10.0,1.0,1.0,,6.0,1.0,1.0,3.0,,1.0,,6.0,2.0,4.0,,,,,,,0.3225806451612903,,0.07692307692307693,,0.041666666666666664,0.058823529411764705,0.058823529411764705,,0.06896551724137931,0.12903225806451613,0.1935483870967742,,0.25,25.11,,1.0,1.0,2.0,1.0,6.0,1.0,,,1.0,0.2,0.2,0.16666666666666666,0.16666666666666666,1.0,0.2,,0.16666666666666666,1.0,1.0,2.0,0.09090909090909091,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,22819.0,380,39,696,691,215,178,93.0,1387,14.0,26.0,1.0,3.0,4.0,8.0,3.0,11.0,12.0,29.0,29.0,66.0,37.0,119.0,643,3.0,7.0,7.0,7.0,19.0,19.0,36.0,22.0,36.0,2.0,5.0,66.0,76.0,14.0,162.0,7.0,8.0,25.0,37.0,12.0,49.0,2.0,26.0,23.0,12.0,3.0,38.0,13.0,4.0,15.0,1.0,,43.0,2.0,10.0,7.0,5.0,2.0,,3.0,5.0,3.0,36.0,215,4.0,0.3793103448275862,0.39285714285714285,0.4393939393939394,0.42857142857142855,0.3684210526315789,0.4270833333333333,0.3,0.3541666666666667,0.5089285714285714,0.3181818181818182,0.5,0.07575757575757576,0.07692307692307693,18.726591760299627,0.6842105263157895,0.09025270758122744,0.029787234042553193,0.1111111111111111,0.09455587392550144,0.03761755485893417,0.041666666666666664,,0.02666666666666667,0.06329113924050633,0.11666666666666667,0.08333333333333333,0.037037037037037035,0.6,0.2708333333333333,0.5384615384615384,0.5833333333333334,0.35714285714285715,0.11458333333333333,0.2727272727272727,0.3333333333333333,,0.3020833333333333,0.41379310344827586,0.42857142857142855,0.5,0.3,0.3333333333333333,0.3333333333333333,0.5,0.5833333333333334,0.4996567708333333,0.50616875,0.4860666666666667,0.11428571428571428,0.13513513513513514,0.058823529411764705,0.3025210084033613,9.710606060606061,0.3089080459770115,5.0,25.0,5.0,30.0,1.0,5.0,,25.0,10.0,6.0,43.0,9.0,5.0,4.0,21.0,14.0,7.0,8.0,3.0,,5.0,,,0.3125,0.18181818181818182,0.034482758620689655,0.16666666666666666,0.05952380952380952,0.05172413793103448,0.06451612903225806,0.045454545454545456,0.14634146341463414,0.052083333333333336,0.2604166666666667,,0.20833333333333334,24.96333333333333,,7.0,2.0,8.0,3.0,21.0,7.0,4.0,,0.875,0.26666666666666666,0.26666666666666666,0.28,0.28,0.8571428571428571,0.2,,0.28,1.0,,7.0,,0.2,0.2,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.2,0.1,0.2,0.06451612903225806,,,,,,,,,,,,True,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,19923.0,332,17,608,608,203,162,76.0,1216,23.0,34.0,3.0,3.0,9.0,13.0,3.0,9.0,10.0,17.0,36.0,60.0,14.0,128.0,570,4.0,7.0,20.0,13.0,20.0,8.0,43.0,60.0,12.0,4.0,4.0,15.0,19.0,5.0,42.0,8.0,4.0,22.0,26.0,9.0,35.0,2.0,3.0,1.0,5.0,2.0,8.0,2.0,7.0,23.0,1.0,1.0,24.0,2.0,13.0,,8.0,3.0,4.0,1.0,9.0,4.0,43.0,203,4.0,0.8333333333333334,0.8823529411764706,0.6,0.5714285714285714,0.65,0.57,0.7692307692307693,0.603448275862069,0.5765765765765766,0.7142857142857143,0.6323529411764706,0.06666666666666667,0.11764705882352941,17.146974063400574,0.375,0.09053497942386832,0.04,0.06666666666666667,0.0858085808580858,0.033582089552238806,0.07228915662650602,,0.13559322033898305,0.05714285714285714,0.06,0.1,0.044444444444444446,0.4444444444444444,0.34,0.6764705882352942,0.7666666666666667,0.782608695652174,0.09,0.3333333333333333,0.3333333333333333,1.0,0.17,0.5882352941176471,0.5882352941176471,0.9,0.23076923076923078,1.0,0.4482758620689655,0.6923076923076923,0.74,0.5600554999999999,0.5278349999999999,0.5566172413793103,0.11711711711711711,0.18309859154929578,0.15625,0.3359375,6.9350000000000005,0.3338815789473684,10.0,30.0,7.0,40.0,,9.0,,30.0,4.0,4.0,9.0,1.0,1.0,,17.0,7.0,10.0,2.0,,,,,,0.4,,,,0.014705882352941176,0.04,0.0196078431372549,,0.08771929824561403,0.1,0.3,0.3333333333333333,0.2413793103448276,24.702500000000004,2.0,10.0,5.0,14.0,6.0,42.0,10.0,,,1.0,0.35,0.35,0.3333333333333333,0.3448275862068966,1.0,0.38461538461538464,0.06896551724137931,0.3333333333333333,4.0,,,,0.4,0.4,1.0,1.0,3.0,3.0,,1.0,,,0.3333333333333333,0.07692307692307693,0.42857142857142855,,4.0,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.025,0.03333333333333333,0.8,1.0,True,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,485.0,8,9,14,14,7,12,,28,,1.0,,,,,,1.0,1.0,2.0,1.0,4.0,,2.0,12,,,,,1.0,,,2.0,,,,1.0,2.0,,5.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,7,1.0,1.0,1.0,0.25,,,0.25,,,0.25,,,,,26.666666666666668,,,,,,,,,,,,,,,0.25,,,,0.25,,,,0.5,0.5,0.5,1.0,,,,,0.25,0.424125,,0.3942,,,,,10.35,0.5,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,135.0,2,4,4,3,4,3,,7,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,8070.0,134,7,241,241,84,77,32.0,482,5.0,15.0,,1.0,,5.0,1.0,4.0,2.0,10.0,8.0,29.0,8.0,30.0,238,,2.0,5.0,1.0,12.0,3.0,5.0,10.0,6.0,,7.0,7.0,8.0,3.0,17.0,5.0,7.0,13.0,23.0,6.0,29.0,1.0,3.0,2.0,9.0,1.0,12.0,4.0,7.0,17.0,3.0,3.0,10.0,,4.0,1.0,2.0,2.0,,,2.0,,5.0,84,2.0,0.625,0.625,0.27586206896551724,,0.08333333333333333,0.2619047619047619,0.5,0.06666666666666667,0.3191489361702128,0.625,0.14705882352941177,0.2413793103448276,0.26666666666666666,21.299638989169676,0.25,0.1368421052631579,0.06097560975609756,0.30434782608695654,0.1694915254237288,0.05309734513274336,0.037037037037037035,0.02631578947368421,0.12,0.14814814814814814,0.3333333333333333,,0.041666666666666664,,0.35714285714285715,0.3333333333333333,0.45454545454545453,0.6,0.09523809523809523,0.25,1.0,1.0,0.23809523809523808,0.2,0.2,0.5,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,0.49866785714285716,0.5013333333333333,0.44268,0.08695652173913043,0.12121212121212122,0.16666666666666666,0.16666666666666666,7.641379310344828,0.34854771784232363,3.0,10.0,3.0,13.0,2.0,3.0,,10.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,,,3.0,1.0,1.0,,1.0,0.30952380952380953,0.75,,0.2727272727272727,0.03225806451612903,0.17647058823529413,,0.1111111111111111,0.13953488372093023,0.07142857142857142,0.23809523809523808,,0.2,24.638461538461538,,2.0,1.0,2.0,1.0,6.0,2.0,,1.0,1.0,0.15384615384615385,0.15384615384615385,0.2,0.2,1.0,0.3333333333333333,,0.2,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,True,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,879.0,15,-6,27,29,7,7,4.0,56,,1.0,,1.0,,,,,,,,1.0,,,26,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,7.0,3.0,,,,,,,,,,,,,7,,,,,,,,,,,,,,,5.88235294117647,,,0.1,,,0.0625,,0.5,,,,,,,0.5,,,,,,,,,,,,1.0,,,,1.0,0.502175,0.5608,0.44355,,,,,,0.25925925925925924,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,2.0,2.0,,,,,,,,0.5,,,,,,,,,,0.5,,1.0,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
