EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,DefThreePtRebounds,FTDefRebounds,SelfOReb,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,OffThreePtRebounds,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,Corner3Assists,PenaltyTurnovers,Technical Free Throw Trips,RecoveredBlocks,SecondChanceFg3Pct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,LongMidRangePctBlocked,DefCorner3ReboundPct,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,on
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,5620.0,94,-21.0,179,176,41.0,61.0,29,355,5.0,12.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,5.0,17.0,2.0,5.0,1.0,17.0,184,3.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,6.0,1.0,3.0,7.0,1.0,8.0,1.0,2.0,2.0,3.0,17.0,5.0,3.0,3.0,5.0,8.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,0.4,0.4,0.29411764705882354,0.36363636363636365,0.3695652173913043,0.125,0.125,0.22727272727272727,0.17647058823529413,0.16666666666666666,0.25,13.023255813953488,0.8,0.05555555555555555,0.05813953488372093,0.039473684210526314,0.05,0.08,0.08333333333333333,0.07692307692307693,0.09090909090909091,0.5454545454545454,0.4166666666666667,0.5,1.0,0.18181818181818182,0.045454545454545456,0.18181818181818182,0.5,0.5,1.0,0.045454545454545456,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7727272727272727,0.5483681818181818,0.4702333333333333,0.53475,0.043478260869565216,0.05555555555555555,0.058823529411764705,0.058823529411764705,3.023529411764706,23.46,0.22905027932960895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1737,1610612752,Nazr Mohammed,Nazr Mohammed,1737,NYK,5066.0,84,-31.0,161,161,56.0,47.0,22,322,11.0,14.0,7.0,4.0,10.0,2.0,,,,,14.0,26.0,,,9.0,37.0,171,7.0,1.0,9.0,5.0,,5.0,15.0,20.0,,,,1.0,,1.0,,1.0,,,2.0,8.0,5.0,12.0,8.0,20.0,6.0,3.0,3.0,2.0,,,4.0,2.0,6.0,1.0,5.0,17.0,3.0,14.0,5.0,2.0,,2.0,15.0,56.0,3.0,0.7142857142857143,0.9090909090909091,,,,0.5384615384615384,0.5384615384615384,0.578125,0.5625,0.9375,,,,,20.32085561497326,0.3333333333333333,0.125,0.11594202898550725,0.15254237288135594,0.09411764705882353,0.047619047619047616,0.03571428571428571,0.3076923076923077,0.07142857142857142,0.5384615384615384,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.38461538461538464,0.07692307692307693,,,,,,1.0,0.8,,0.5384615384615384,0.5062769230769231,0.5796428571428571,0.58776,0.1724137931034483,0.1724137931034483,0.24324324324324326,0.40540540540540543,3.5384615384615383,,0.34782608695652173,4.0,4.0,3.0,4.0,5.0,8.0,6.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,0.5714285714285714,1.0,0.5714285714285714,1.0,0.42857142857142855,0.21052631578947367,0.3,0.26666666666666666,0.09090909090909091,0.3,0.3,0.6666666666666666,0.5714285714285714,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,3598.0,60,-22.0,109,112,41.0,57.0,14,221,1.0,2.0,,1.0,1.0,3.0,2.0,7.0,4.0,6.0,2.0,6.0,4.0,13.0,3.0,19.0,129,1.0,,,1.0,5.0,,3.0,2.0,12.0,6.0,1.0,5.0,,5.0,,2.0,2.0,1.0,10.0,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,2.0,,4.0,13.0,,5.0,3.0,,,,3.0,41.0,4.0,0.5,0.5,1.0,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.42105263157894735,0.4523809523809524,,0.25,0.6842105263157895,0.16666666666666666,,1.0,18.253968253968253,0.5,,,,0.01818181818181818,,,,,0.10526315789473684,0.5,0.5,,0.05263157894736842,0.15789473684210525,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.3157894736842105,,0.16666666666666666,0.6666666666666666,0.7894736842105263,0.50125,0.4893,0.4978583333333333,0.14285714285714285,0.375,,0.15789473684210525,9.916666666666666,24.015384615384615,0.3761467889908257,,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,0.25,0.125,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.2,0.05263157894736842,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,10104.0,168,-46.0,317,319,100.0,138.0,45,636,5.0,11.0,2.0,4.0,16.0,22.0,1.0,3.0,2.0,11.0,18.0,49.0,5.0,14.0,15.0,66.0,345,5.0,2.0,13.0,16.0,6.0,4.0,27.0,22.0,15.0,11.0,3.0,22.0,1.0,23.0,,10.0,3.0,9.0,47.0,3.0,10.0,14.0,4.0,18.0,6.0,4.0,2.0,8.0,,4.0,2.0,4.0,10.0,,4.0,8.0,,18.0,4.0,1.0,,1.0,27.0,100.0,1.0,0.6111111111111112,0.6470588235294118,1.0,0.35714285714285715,0.35714285714285715,0.3673469387755102,0.40476190476190477,0.4420289855072464,0.8125,0.5625,0.2222222222222222,0.061224489795918366,0.18181818181818182,0.0625,21.29380053908356,0.8,0.10752688172043011,0.022727272727272728,0.10526315789473684,0.023952095808383235,0.02564102564102564,,0.04,0.1875,0.1746031746031746,0.45454545454545453,0.5555555555555556,0.6,0.25396825396825395,0.3492063492063492,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.1746031746031746,0.2857142857142857,0.18181818181818182,0.09090909090909091,0.3968253968253968,0.45233333333333337,0.48437142857142856,0.46384318181818185,0.05970149253731343,0.07547169811320754,0.19696969696969696,0.4090909090909091,10.648979591836737,24.66428571428571,0.31545741324921134,2.0,2.0,6.0,4.0,7.0,14.0,2.0,4.0,,2.0,,2.0,,2.0,1.0,0.8,0.4375,0.7857142857142857,0.5227272727272727,,0.1,0.05555555555555555,0.12121212121212122,0.05405405405405406,0.375,0.4,0.3333333333333333,1.0,0.5,0.5,7.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,0.5,0.02857142857142857,,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.36363636363636365,0.36363636363636365,1.0,0.14285714285714285,0.5,0.18181818181818182,0.36363636363636365,1.0,1.0,2.0,1.0,1.0,7.0,6.0,1.0,0.5,0.1111111111111111,0.08333333333333333,1.0,0.14285714285714285,1.0,1.0,0.5,,,,,,True
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,9351.0,156,-36.0,295,296,94.0,129.0,42,591,8.0,19.0,4.0,7.0,10.0,25.0,,,,19.0,21.0,54.0,6.0,19.0,15.0,75.0,318,6.0,,7.0,14.0,9.0,7.0,25.0,18.0,6.0,19.0,3.0,16.0,8.0,24.0,4.0,5.0,4.0,7.0,56.0,3.0,6.0,11.0,3.0,14.0,6.0,3.0,3.0,9.0,3.0,7.0,4.0,2.0,13.0,1.0,4.0,9.0,1.0,23.0,9.0,,,,25.0,94.0,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3157894736842105,0.3157894736842105,0.3888888888888889,0.410958904109589,0.44642857142857145,0.3888888888888889,0.43103448275862066,0.2602739726027397,0.05555555555555555,0.10526315789473684,,28.115942028985504,0.6923076923076923,0.06818181818181818,0.023809523809523808,0.088,0.0189873417721519,0.02631578947368421,,0.08695652173913043,0.1,0.2602739726027397,0.42105263157894735,0.47058823529411764,0.25,0.136986301369863,0.3424657534246575,,,,,0.2602739726027397,0.5,0.30434782608695654,,0.5205479452054794,0.48182739726027396,0.4880333333333334,0.49753913043478254,0.1111111111111111,0.14516129032258066,0.09333333333333334,0.3333333333333333,10.47037037037037,25.378947368421056,0.31864406779661014,2.0,4.0,4.0,2.0,6.0,24.0,,5.0,,2.0,,1.0,1.0,3.0,,0.3333333333333333,0.42857142857142855,0.4375,0.391304347826087,,0.13513513513513514,0.058823529411764705,0.0967741935483871,0.046511627906976744,0.4,0.4,0.25,0.5,,0.5714285714285714,9.0,,,6.0,9.0,2.0,2.0,6.0,,0.2222222222222222,,,0.36,0.375,0.6666666666666666,0.3157894736842105,0.3157894736842105,0.3333333333333333,,,0.391304347826087,0.3157894736842105,1.0,2.0,2.0,1.0,4.0,2.0,,,0.5,,0.02857142857142857,,0.25,0.5,1.0,0.2222222222222222,12.0,0.04,0.3333333333333333,,,True
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,2680.0,45,-27.0,78,80,20.0,41.0,12,158,2.0,2.0,1.0,,1.0,3.0,,,,,4.0,6.0,,,3.0,11.0,105,1.0,,2.0,1.0,,2.0,4.0,6.0,,,,,,,,,,,,1.0,3.0,5.0,1.0,6.0,,,,,,,,,,,3.0,7.0,1.0,5.0,3.0,,,,4.0,20.0,2.0,0.75,1.0,,,,0.6666666666666666,0.6666666666666666,0.6875,1.0,1.0,,,,,8.88888888888889,,0.21428571428571427,0.038461538461538464,0.15,0.029411764705882353,,,,0.5,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,0.5,,,,,,1.0,,,0.3333333333333333,0.4518166666666666,0.5621,0.3922,0.375,0.375,0.18181818181818182,0.36363636363636365,9.416666666666666,,0.2564102564102564,1.0,,1.0,1.0,1.0,2.0,2.0,,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,0.6666666666666666,,0.16666666666666666,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,7755.0,129,-26.0,249,249,80.0,94.0,33,498,2.0,6.0,5.0,1.0,12.0,27.0,,,,,18.0,45.0,,,9.0,45.0,254,8.0,4.0,10.0,15.0,,6.0,12.0,32.0,,,3.0,3.0,2.0,5.0,2.0,2.0,1.0,,12.0,6.0,21.0,35.0,8.0,43.0,7.0,5.0,2.0,5.0,2.0,3.0,4.0,2.0,9.0,,9.0,16.0,1.0,12.0,3.0,3.0,1.0,3.0,12.0,80.0,2.0,0.8888888888888888,1.0,,,,0.4,0.4,0.4411764705882353,0.5,0.3157894736842105,,0.06666666666666667,0.16666666666666666,,20.618556701030926,0.5555555555555556,0.26582278481012656,0.05660377358490566,0.23893805309734514,0.058394160583941604,0.09090909090909091,0.046511627906976744,0.2857142857142857,0.2962962962962963,0.13333333333333333,0.3333333333333333,0.4,,0.26666666666666666,0.6,,,,,,0.625,0.06666666666666667,,0.13333333333333333,0.4226844444444445,0.47937142857142856,0.40169333333333335,0.0625,0.0625,0.2222222222222222,0.26666666666666666,13.195555555555558,,0.321285140562249,2.0,,6.0,3.0,3.0,4.0,4.0,6.0,8.0,,,,,3.0,2.0,0.375,0.2,0.375,0.2,0.5714285714285714,0.17647058823529413,0.03333333333333333,0.20689655172413793,,0.5,0.5,1.0,0.4,,,10.0,,,,,,,,2.0,,0.06451612903225806,0.08333333333333333,0.37037037037037035,0.4,1.0,,,,,,,,,,,,,2.0,,2.0,,,0.22580645161290322,0.6666666666666666,,,,,,0.07407407407407407,,,1.0,True
2035,1610612752,DerMarr Johnson,DerMarr Johnson,2035,NYK,584.0,10,-9.0,20,21,20.0,20.0,2,41,,,,,,,,,,2.0,,,,2.0,,,25,,,,,2.0,,,,,2.0,,2.0,,2.0,,,,2.0,4.0,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,,,,1.0,,1.0,,20.0,,,,,,,,,,,,1.0,,,,9.523809523809524,,,,0.07692307692307693,,,,,,,,,,,,,,,,1.0,,,,1.0,0.470175,,0.470175,,,,,,24.45,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True
452,1610612752,Vin Baker,Vin Baker,452,NYK,2962.0,49,-4.0,93,93,30.0,62.0,14,186,7.0,9.0,4.0,2.0,3.0,2.0,,,,,8.0,14.0,,,4.0,20.0,103,4.0,1.0,7.0,5.0,,2.0,6.0,6.0,,,2.0,,1.0,1.0,1.0,,,,3.0,5.0,1.0,5.0,6.0,11.0,3.0,2.0,1.0,,,,2.0,,2.0,,6.0,8.0,,5.0,2.0,2.0,,2.0,6.0,30.0,1.0,0.375,0.6,,,,0.5714285714285714,0.5714285714285714,0.625,0.7,0.5,,0.14285714285714285,0.2222222222222222,,16.363636363636363,,0.037037037037037035,0.1282051282051282,0.07692307692307693,0.12,0.1,0.05263157894736842,0.2,,0.6428571428571429,0.7777777777777778,1.0,0.42857142857142855,0.21428571428571427,0.14285714285714285,,,,,,1.0,0.4,,0.6428571428571429,0.49382857142857145,0.5476333333333333,0.45708000000000004,0.13333333333333333,0.13333333333333333,0.35,0.3,3.878571428571429,,0.3225806451612903,3.0,1.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,,,1.0,1.0,1.0,2.0,0.75,0.4,0.75,0.4,0.25,0.16666666666666666,0.3,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,0.75,,0.5,,,,,,,,,1.0,,0.09090909090909091,0.125,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,True
87,1610612752,Dikembe Mutombo,Dikembe Mutombo,87,NYK,1959.0,33,-9.0,59,62,13.0,31.0,9,121,1.0,3.0,2.0,,2.0,,,,,,1.0,5.0,,,2.0,4.0,64,2.0,,2.0,,,2.0,2.0,,,,1.0,,,,,,,,,3.0,2.0,5.0,3.0,8.0,1.0,1.0,,2.0,,,1.0,2.0,3.0,1.0,3.0,6.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,13.0,1.0,,,,,,0.2,0.2,0.3333333333333333,0.5,1.0,,0.2,0.3333333333333333,,12.857142857142858,0.6666666666666666,0.07692307692307693,0.125,0.1388888888888889,0.1,0.2857142857142857,,0.14285714285714285,,0.6,0.3333333333333333,0.5,,0.4,,,,,,,1.0,,,0.6,0.48373999999999995,0.5684,,0.16666666666666666,0.16666666666666666,0.5,0.5,3.28,,0.22033898305084745,1.0,,,1.0,,2.0,2.0,3.0,,,1.0,,,,3.0,0.5,,0.5,,,0.3,0.16666666666666666,0.2857142857142857,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.09090909090909091,0.5,,,,,,,0.3333333333333333,,,True
