EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,BadPassTurnovers,ShootingFouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,PenaltyFtPoints,ThreePtAssists,Corner3Assists,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Frequency,ShortMidRangeAssists,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Arc3Assists,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,ShortMidRangePctAssisted,on,Travels,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,1286.0,21,-19,40,42,15.0,25,4.0,82,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,8.0,50,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,15.0,1.0,0.5,0.5,1.0,0.4,0.5714285714285714,1.0,0.6,22.22222222222222,0.3333333333333333,0.13333333333333333,0.1111111111111111,0.4,0.4,1.0,1.0,0.5,0.2,0.4,1.0,0.6,0.49992000000000003,0.5376,0.2857142857142857,0.5,0.25,18.0,25.566666666666666,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,4013.0,67,-12,129,125,38.0,54,22.0,254,,5.0,4.0,3.0,,5.0,20.0,7.0,3.0,19.0,122,,,2.0,10.0,,3.0,6.0,6.0,3.0,3.0,12.0,5.0,6.0,8.0,4.0,2.0,3.0,,1.0,2.0,4.0,,8.0,5.0,2.0,38.0,,1.0,1.0,0.25,0.2962962962962963,0.3275862068965517,,0.25925925925925924,21.56862745098039,0.75,0.10869565217391304,0.0847457627118644,0.07142857142857142,0.18518518518518517,,,,0.14814814814814814,0.1111111111111111,,0.7407407407407407,0.5482870370370371,0.5902785714285714,0.06896551724137931,0.09090909090909091,,5.284999999999999,24.271428571428576,0.29457364341085274,5.0,13.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,1.0,9.0,6.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.6,0.6428571428571429,0.6428571428571429,0.2,0.23076923076923078,0.5,0.2,0.037037037037037035,0.02857142857142857,0.08,0.05263157894736842,0.23076923076923078,0.48148148148148145,0.38461538461538464,0.5,1.0,0.07407407407407407,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.5714285714285714,0.75,0.2857142857142857,0.5,0.3333333333333333,0.500425,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1510,1610612749,Brevin Knight,Brevin Knight,1510,MIL,6066.0,101,-14,191,190,55.0,83,28.0,381,5.0,11.0,,,,6.0,23.0,,9.0,21.0,187,2.0,2.0,,6.0,6.0,,16.0,17.0,8.0,8.0,35.0,3.0,8.0,11.0,14.0,8.0,3.0,3.0,4.0,2.0,7.0,2.0,12.0,11.0,4.0,55.0,5.0,0.5,0.5,0.2608695652173913,0.2608695652173913,0.375,0.5,,15.765765765765764,0.42857142857142855,0.04411764705882353,0.07865168539325842,0.125,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.6,,,,0.30434782608695654,0.429004347826087,0.39807777777777775,0.15384615384615385,0.15384615384615385,0.09523809523809523,11.547826086956523,,0.2879581151832461,1.0,7.0,1.0,,3.0,5.0,,,,,,1.0,3.0,9.0,,9.0,,,2.0,3.0,1.0,3.0,6.0,1.0,4.0,,1.0,1.0,,1.0,9.0,,,,,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.08695652173913043,0.2857142857142857,,0.125,0.039473684210526314,0.03125,0.0625,,,0.30434782608695654,0.14285714285714285,0.2,,0.21739130434782608,,,,,,,1.0,0.3333333333333333,,,,,0.5065,0.42857142857142855,3.0,1.0,1.0,4.0,1.0,1.0,2.0,0.19047619047619047,0.06666666666666667,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,2124.0,35,-10,66,67,3.0,14,11.0,133,,,,,,3.0,8.0,,1.0,7.0,63,,4.0,,2.0,4.0,,,,,,,3.0,5.0,9.0,1.0,,1.0,,,,1.0,,1.0,4.0,2.0,3.0,,0.3333333333333333,1.0,0.375,0.375,0.35,0.5,,14.285714285714285,1.0,0.13043478260869565,0.16129032258064516,0.18181818181818182,,,,,,,,0.5,0.51065,0.37955,0.2,0.2,0.5714285714285714,4.175000000000001,,0.045454545454545456,2.0,4.0,1.0,,,4.0,,,,,,3.0,,2.0,,,,,1.0,3.0,,4.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,0.125,0.25,,,0.09090909090909091,0.10256410256410256,,,0.14285714285714285,0.5,0.5,0.6666666666666666,0.5,0.5,,,,,,,0.3333333333333333,,,,,,0.43115000000000003,,,,,2.0,,,,0.25,0.25,0.14285714285714285,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.25,0.25,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,4016.0,67,-18,128,126,32.0,44,17.0,254,4.0,6.0,2.0,5.0,2.0,8.0,11.0,7.0,,19.0,121,,2.0,2.0,8.0,8.0,5.0,1.0,2.0,1.0,,5.0,3.0,8.0,11.0,3.0,2.0,2.0,1.0,3.0,,5.0,1.0,6.0,2.0,1.0,32.0,,0.5,0.5714285714285714,0.7272727272727273,0.5277777777777778,0.5,0.5,0.3888888888888889,16.551724137931036,0.4,0.06666666666666667,0.0967741935483871,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.2777777777777778,1.0,0.6666666666666666,0.4753722222222223,0.3522,0.05263157894736842,0.08333333333333333,0.10526315789473684,9.836363636363636,25.5,0.25,4.0,5.0,1.0,,,,1.0,,,,1.0,1.0,,,,,3.0,,,3.0,2.0,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,,1.0,0.14285714285714285,,0.14285714285714285,,,,,,,0.4,0.058823529411764705,0.04477611940298507,,0.15384615384615385,0.07142857142857142,0.2777777777777778,0.8,0.8,0.5,,0.5,0.5,1.0,,,,0.5,,,,,,0.5351,,,1.0,1.0,3.0,1.0,,,0.17647058823529413,,0.25,,1.0,,1.0,2.0,,,1.0,0.5,,0.15,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,4318.0,72,12,131,131,44.0,61,20.0,262,4.0,13.0,,,,11.0,28.0,,10.0,32.0,120,,,,8.0,14.0,,5.0,6.0,3.0,1.0,13.0,7.0,10.0,10.0,3.0,1.0,4.0,,2.0,4.0,6.0,2.0,5.0,13.0,5.0,44.0,1.0,0.36363636363636365,0.36363636363636365,0.39285714285714285,0.39285714285714285,0.47058823529411764,,,25.806451612903224,0.6666666666666666,0.1346153846153846,0.13846153846153847,0.1875,0.4642857142857143,0.3076923076923077,0.3076923076923077,0.75,,,,0.35714285714285715,0.46640714285714285,0.40835,0.15625,0.15625,,10.060714285714285,,0.33587786259541985,3.0,10.0,,,1.0,5.0,,,,,,,1.0,4.0,,7.0,,,4.0,,1.0,,2.0,,2.0,,,,,,7.0,,,,,0.25,0.25,0.4375,0.14285714285714285,0.4,,0.16666666666666666,,,,0.1,0.125,0.35714285714285715,0.3,0.5,0.3333333333333333,0.17857142857142858,,,,,,,,0.25,,,,,,0.21875,5.0,1.0,1.0,2.0,,1.0,2.0,0.15384615384615385,,0.1111111111111111,0.25,,4.0,,,,,,,,,,,0.8,0.8,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,4169.0,69,-3,133,131,41.0,60,19.0,264,5.0,10.0,6.0,2.0,2.0,14.0,24.0,8.0,7.0,41.0,132,1.0,7.0,2.0,14.0,14.0,1.0,1.0,2.0,1.0,,5.0,4.0,7.0,11.0,,,4.0,,2.0,2.0,6.0,4.0,8.0,9.0,4.0,41.0,2.0,0.5,0.5833333333333334,0.5833333333333334,0.53125,0.5714285714285714,0.75,0.25,26.973684210526315,0.6666666666666666,0.08695652173913043,0.1111111111111111,,0.3125,0.5,0.5,0.4,0.1875,0.0625,0.2857142857142857,0.59375,0.4988774193548387,0.53725,0.11764705882352941,0.15384615384615385,0.17073170731707318,8.754166666666666,26.1125,0.3082706766917293,8.0,11.0,4.0,2.0,4.0,3.0,1.0,,,1.0,2.0,4.0,2.0,5.0,1.0,11.0,3.0,1.0,1.0,4.0,,4.0,,2.0,2.0,1.0,,,,,11.0,0.5,0.25,0.5,0.2857142857142857,0.4,0.5,0.5555555555555556,0.041666666666666664,0.09090909090909091,,,0.08888888888888889,0.06896551724137931,0.11764705882352941,0.0625,0.21428571428571427,0.34375,0.7272727272727273,0.8,0.625,0.09375,0.16666666666666666,0.2,1.0,0.5,0.5,,1.0,0.5714285714285714,0.5,,,1.0,0.563375,0.2682926829268293,4.0,1.0,,3.0,,2.0,1.0,0.17647058823529413,0.125,0.25,,3.0,1.0,3.0,4.0,,1.0,0.75,0.75,,0.05,,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.75,,,,,2.0,,,,,1.0,3.0,1.0,1.0,1.0,0.125,0.16666666666666666,0.5,,True,,,,,,,,,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,132.0,2,1,4,4,,4,1.0,8,,,,,,,,,,,3,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,278.0,5,-1,9,10,,4,2.0,19,,1.0,,,,1.0,3.0,,,2.0,9,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,25.0,,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.4274,,0.3333333333333333,0.3333333333333333,,8.366666666666667,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,0.3868,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,3299.0,55,-2,103,103,40.0,57,15.0,206,2.0,3.0,,1.0,1.0,8.0,15.0,1.0,5.0,21.0,106,4.0,8.0,1.0,12.0,4.0,1.0,,,,,,4.0,6.0,16.0,1.0,,1.0,,,1.0,1.0,1.0,5.0,5.0,2.0,40.0,,0.75,1.0,0.5333333333333333,0.5,0.5833333333333334,0.4444444444444444,0.0625,15.702479338842975,1.0,0.10810810810810811,0.10638297872340426,0.07142857142857142,0.1875,0.6666666666666666,0.6666666666666666,1.0,,0.0625,0.125,0.6875,0.48631562500000003,0.47908125,0.11764705882352941,0.125,0.38095238095238093,5.02,27.3,0.3883495145631068,5.0,10.0,7.0,2.0,5.0,2.0,,,,,,7.0,3.0,7.0,,8.0,,,1.0,9.0,1.0,10.0,1.0,,4.0,,3.0,3.0,,3.0,8.0,,,,,0.42857142857142855,0.375,0.4444444444444444,0.06666666666666667,0.1,,0.25,0.225,0.21739130434782608,0.25,0.16666666666666666,0.09090909090909091,0.625,0.5,0.5555555555555556,0.6,0.125,,,,,,,1.0,0.625,0.4,,,,0.529,0.38095238095238093,2.0,,,1.0,,1.0,1.0,0.1,0.2222222222222222,,0.3333333333333333,2.0,1.0,2.0,4.0,1.0,,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.18181818181818182,0.3333333333333333,,0.5,0.5,0.2857142857142857,,,,1.0,,2.0,0.6666666666666666,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,
