EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,SecondChanceFtPoints,Technical Free Throw Trips,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,DefThreePtRebounds,PenaltyTurnovers,BlockedShortMidRange,Assisted3sPct,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,RecoveredBlocks,BlocksRecoveredPct,on,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,Fg2aBlocked,Fg3aBlocked,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Offensive Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Travels,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,8491.0,142,-32.0,268,268,38.0,536,285.0,76.0,6.0,9.0,4.0,16.0,32.0,46.0,2.0,9.0,7.0,28.0,7.0,76.0,0.875,0.9333333333333333,0.5,0.2222222222222222,0.5,0.2222222222222222,0.5609756097560976,0.3181818181818182,17.36111111111111,0.28125,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.125,0.4906968749999999,0.47806666666666664,0.15217391304347827,5.55,0.2835820895522388,19.0,4.0,2.0,9.0,0.4444444444444444,,,,,,,,14.0,,,,,,1.0,4.0,,9.0,24.0,27.0,37.0,6.0,3.0,19.0,10.0,,,,,0.2222222222222222,0.18181818181818182,0.20512820512820512,0.275,,,,,,,0.59375,,0.24390243902439024,0.24390243902439024,,9.0,19.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,,6.0,1.0,10.0,,10.0,17.0,1.0,8.0,7.0,8.0,0.3333333333333333,0.3333333333333333,0.375,0.1111111111111111,0.0759493670886076,0.09345794392523364,0.09375,0.0625,0.59375,0.47368421052631576,0.6,1.0,0.3333333333333333,0.6488,0.06521739130434782,1.0,1.0,,0.25,0.25,,,,,2.0,2.0,1.0,,0.05714285714285714,0.0625,,,,,,2.0,6.0,0.75,False,1.0,6.0,,,3.0,4.0,,1.0,2.0,1.0,4.0,,3.0,1.0,5.0,,1.0,,,,0.125,0.21052631578947367,,0.14285714285714285,0.13636363636363635,0.1724137931034483,,,0.8888888888888888,1.0,,0.6666666666666666,0.16666666666666666,3.0,1.0,1.0,3.0,0.06451612903225806,0.16666666666666666,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,9542.0,159,-55.0,303,303,61.0,606,333.0,90.0,4.0,12.0,25.0,21.0,59.0,83.0,9.0,22.0,28.0,16.0,28.0,90.0,0.38095238095238093,0.4,0.3559322033898305,0.4090909090909091,0.375,0.36,0.4606741573033708,0.45,33.137829912023456,0.15789473684210525,0.3333333333333333,0.4444444444444444,0.25,0.32894736842105265,0.48732960526315783,0.4832319999999999,0.3373493975903614,10.51694915254237,0.297029702970297,31.0,16.0,9.0,24.0,0.6666666666666666,,5.0,17.0,,3.0,5.0,17.0,26.0,,3.0,3.0,17.0,5.0,2.0,10.0,1.0,22.0,20.0,29.0,35.0,5.0,3.0,31.0,11.0,0.29411764705882354,,0.29411764705882354,0.2236842105263158,0.18518518518518517,0.18055555555555555,0.05714285714285714,0.2222222222222222,,0.2236842105263158,0.29411764705882354,0.29411764705882354,0.12,,0.5131578947368421,0.29411764705882354,0.1411764705882353,0.16417910447761194,25.311764705882354,11.0,22.0,1.0,1.0,1.0,5.0,5.0,26.0,2.0,8.0,2.0,6.0,3.0,6.0,1.0,5.0,12.0,1.0,4.0,3.0,4.0,0.2,0.35714285714285715,0.35714285714285715,0.2727272727272727,0.056074766355140186,0.04316546762589928,0.044444444444444446,0.08333333333333333,0.2894736842105263,0.5,0.6111111111111112,0.14285714285714285,1.0,0.48224285714285714,0.060240963855421686,6.0,,1.0,0.24,0.25,,,,12.0,6.0,6.0,1.0,0.8,0.16666666666666666,0.13793103448275862,,,,,,7.0,,,False,6.0,9.0,2.0,2.0,10.0,8.0,,1.0,4.0,2.0,,3.0,2.0,3.0,8.0,2.0,3.0,4.0,1.0,,0.13559322033898305,0.18181818181818182,,,,0.2857142857142857,0.2857142857142857,0.07317073170731707,0.45454545454545453,0.3333333333333333,0.2857142857142857,0.36,0.6666666666666666,2.0,,,,0.05263157894736842,,1.0,1.0,1.0,1.0,0.5,0.25,0.04,0.8,0.5,1.0,0.05555555555555555,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,6969.0,116,-9.0,218,215,54.0,433,231.0,90.0,1.0,3.0,11.0,11.0,27.0,44.0,1.0,4.0,10.0,10.0,10.0,90.0,0.45454545454545453,0.45454545454545453,0.4074074074074074,0.25,0.4594594594594595,0.3125,0.5116279069767442,0.4166666666666667,22.916666666666668,0.08108108108108109,0.3333333333333333,0.5,1.0,0.2972972972972973,0.5010528571428571,0.5034916666666666,0.22727272727272727,9.696296296296296,0.41284403669724773,18.0,10.0,6.0,12.0,0.8333333333333334,3.0,2.0,7.0,,3.0,4.0,10.0,10.0,1.0,4.0,,6.0,2.0,3.0,14.0,2.0,31.0,4.0,9.0,12.0,2.0,1.0,15.0,6.0,0.4,0.25,0.4444444444444444,0.2702702702702703,0.046511627906976744,0.07079646017699115,,0.08333333333333333,0.08108108108108109,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.375,,0.6216216216216216,0.3333333333333333,0.15,0.2,28.68,8.0,13.0,1.0,3.0,1.0,4.0,4.0,12.0,,11.0,,3.0,1.0,3.0,,1.0,6.0,,,,,0.25,0.25,0.4,0.16666666666666666,0.041666666666666664,0.031914893617021274,0.03333333333333333,,0.35135135135135137,0.6153846153846154,0.6666666666666666,0.75,0.3333333333333333,0.526275,0.09090909090909091,2.0,2.0,,0.18181818181818182,0.18181818181818182,2.0,1.0,1.0,12.0,4.0,3.0,,1.0,0.14814814814814814,0.19047619047619047,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,4.0,,,False,1.0,3.0,,,5.0,2.0,,1.0,8.0,3.0,,2.0,1.0,1.0,2.0,1.0,3.0,3.0,,,0.07407407407407407,0.07692307692307693,,,,0.047619047619047616,,0.1111111111111111,0.5,,,0.375,0.3333333333333333,,1.0,,1.0,0.06896551724137931,,,,,,,0.3333333333333333,,1.0,,,,1.0,,,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,1454.0,24,-32.0,43,45,6.0,88,60.0,13.0,,,1.0,2.0,3.0,4.0,,,,4.0,,13.0,1.0,1.0,0.6666666666666666,,0.4,,0.4,,10.204081632653061,,,,,0.2,0.627625,0.5898,,6.033333333333332,0.3023255813953488,4.0,,,,,1.0,,1.0,,1.0,,2.0,,,2.0,,1.0,,,2.0,,4.0,2.0,3.0,4.0,,,,,,,,0.4,0.14285714285714285,0.15,,0.1,0.2,0.2,,,0.5,,0.8,,,,30.950000000000003,1.0,2.0,,1.0,1.0,2.0,2.0,,,2.0,1.0,1.0,,1.0,,2.0,3.0,,,,,0.5,0.5,0.5,,0.045454545454545456,0.03571428571428571,,,0.4,0.5,0.5,0.5,,0.56865,0.5,1.0,,,1.0,1.0,,,1.0,,1.0,,,,0.16666666666666666,0.3333333333333333,,,,0.5,,,,,False,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,
2036,1610612738,Chris Mihm,Chris Mihm,2036,BOS,3507.0,58,-18.0,108,110,46.0,218,124.0,41.0,1.0,6.0,2.0,7.0,22.0,20.0,3.0,8.0,11.0,10.0,11.0,41.0,0.7142857142857143,0.8333333333333334,0.3181818181818182,0.375,0.3181818181818182,0.375,0.37037037037037035,0.4583333333333333,22.48062015503876,0.2727272727272727,0.16666666666666666,0.16666666666666666,,0.09090909090909091,0.5048545454545454,0.5065999999999999,0.55,4.709090909090909,0.37962962962962965,14.0,,,2.0,,,,,,,,,6.0,,,,,,,,,,4.0,9.0,17.0,4.0,1.0,10.0,2.0,,,,,0.12121212121212122,0.17391304347826086,0.2222222222222222,0.05263157894736842,,,,,,,0.6363636363636364,,0.08333333333333333,0.08333333333333333,,5.0,14.0,1.0,7.0,2.0,8.0,5.0,4.0,2.0,,,8.0,1.0,8.0,,5.0,11.0,1.0,2.0,2.0,2.0,0.25,0.25,0.2777777777777778,0.25,0.18604651162790697,0.14814814814814814,0.3,0.25,0.6363636363636364,0.35714285714285715,0.38461538461538464,0.875,0.14285714285714285,0.558825,0.25,1.0,1.0,,0.5,0.5,,,,,4.0,,,,0.3076923076923077,0.375,,,,,,,1.0,0.5,False,3.0,6.0,,,5.0,1.0,,,,,,1.0,3.0,,2.0,,,3.0,1.0,,0.045454545454545456,0.07142857142857142,,,,0.2,0.2,0.07142857142857142,0.8,1.0,,0.75,0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,7646.0,127,-30.0,245,243,42.0,488,265.0,80.0,1.0,1.0,6.0,5.0,8.0,28.0,1.0,1.0,14.0,6.0,14.0,80.0,0.6,1.0,0.625,1.0,0.6086956521739131,0.7777777777777778,0.6086956521739131,0.7777777777777778,9.854014598540145,0.043478260869565216,1.0,1.0,,0.2608695652173913,0.49495652173913046,0.4863555555555556,0.5,13.9875,0.32653061224489793,25.0,3.0,1.0,4.0,0.75,5.0,4.0,10.0,2.0,5.0,6.0,15.0,,4.0,8.0,,10.0,4.0,1.0,8.0,1.0,17.0,12.0,18.0,21.0,2.0,,,,0.4,0.5,0.4,0.6521739130434783,0.12631578947368421,0.1349206349206349,0.1111111111111111,0.06896551724137931,0.21739130434782608,0.43478260869565216,0.4,0.4,0.5555555555555556,0.4,0.6956521739130435,0.4,,,24.839999999999996,1.0,1.0,1.0,1.0,2.0,2.0,7.0,4.0,4.0,7.0,1.0,3.0,1.0,3.0,,4.0,7.0,1.0,2.0,1.0,2.0,1.0,1.1666666666666667,1.1666666666666667,0.09090909090909091,0.03896103896103896,0.02912621359223301,0.0625,0.0625,0.043478260869565216,1.0,1.0,0.3333333333333333,1.0,0.544,0.25,3.0,,,0.5,0.6,2.0,2.0,3.0,18.0,5.0,1.0,1.0,1.0,0.16129032258064516,0.14814814814814814,0.4,0.4,1.0,0.3333333333333333,0.6666666666666666,2.0,,,False,,,1.0,1.0,,1.0,,,3.0,3.0,,,2.0,,1.0,,,,1.0,,0.125,,,,,0.2,0.25,,,1.0,0.3333333333333333,,,,,,,,,1.0,1.0,,,1.0,,0.16666666666666666,1.0,1.0,1.0,,,,1.0,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,5785.0,96,-44.0,180,185,20.0,365,202.0,35.0,,2.0,7.0,10.0,16.0,27.0,,,4.0,16.0,4.0,35.0,0.8,0.8,0.625,,0.5555555555555556,,0.6190476190476191,1.0,14.356435643564357,0.1111111111111111,,,,0.3888888888888889,0.5027833333333334,,0.14814814814814814,9.837499999999999,0.19444444444444445,19.0,4.0,2.0,8.0,0.5,,,2.0,,,,2.0,7.0,,,,2.0,,3.0,8.0,1.0,19.0,6.0,10.0,10.0,1.0,1.0,7.0,2.0,,,,0.1111111111111111,0.08823529411764706,0.0989010989010989,0.13636363636363635,0.06896551724137931,,0.1111111111111111,,,,,0.5,,0.1,0.1111111111111111,24.85,5.0,7.0,2.0,3.0,2.0,3.0,4.0,4.0,,5.0,2.0,,1.0,,,4.0,7.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1,,,,,0.3888888888888889,0.7142857142857143,1.0,1.0,0.6666666666666666,0.5524666666666667,0.14814814814814814,5.0,,1.0,0.7142857142857143,0.7142857142857143,,,,,3.0,3.0,,,0.13043478260869565,0.15789473684210525,,,,,,2.0,,,False,,,,,4.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,4.0,1.0,,1.0,1.0,0.5,0.125,0.2857142857142857,0.5,,,0.058823529411764705,,,0.8,0.8,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0
1565,1610612738,Michael Stewart,Michael Stewart,1565,BOS,112.0,2,-6.0,5,5,5.0,10,8.0,5.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,2981.0,50,-17.0,88,92,25.0,180,98.0,22.0,1.0,2.0,4.0,4.0,10.0,15.0,2.0,2.0,4.0,4.0,4.0,22.0,0.5,0.5,0.4,1.0,0.39285714285714285,0.5,0.46875,0.5,18.181818181818183,0.14285714285714285,0.5,1.0,,0.2857142857142857,0.45653571428571427,0.4666625,0.26666666666666666,9.989999999999998,0.25,9.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,4.0,4.0,,2.0,,3.0,1.0,2.0,7.0,1.0,16.0,4.0,5.0,6.0,2.0,1.0,4.0,2.0,0.25,,0.25,0.2857142857142857,0.11428571428571428,0.1111111111111111,,0.21052631578947367,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.25,,0.5714285714285714,0.3333333333333333,0.125,0.16666666666666666,24.625,1.0,4.0,,,1.0,1.0,2.0,4.0,,5.0,1.0,1.0,,1.0,,2.0,9.0,,,,,1.0,1.0,1.0,,0.030303030303030304,0.022727272727272728,0.06666666666666667,,0.2857142857142857,0.25,0.25,,,0.4853,0.13333333333333333,2.0,,,0.5,0.6666666666666666,,,1.0,3.0,1.0,,,1.0,0.1,,,,,0.25,,1.0,,,False,,,,,,2.0,,1.0,3.0,1.0,,,1.0,,,,,,3.0,,0.2,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,0.5,0.25,1.0,,,,,,,
344,1610612738,Dana Barros,Dana Barros,344,BOS,58.0,1,2.0,2,2,,4,,2.0,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,33.333333333333336,,,,,,0.5338,0.5338,,2.6,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
