EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyFtPoints,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,on,Travels,LongMidRangePctBlocked,SelfOReb,OffArc3ReboundPct,SelfORebPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,Blocked3s,BlockedCorner3
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,1984.0,33,-19.0,66,64,23,29.0,4.0,130,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,10.0,80,2.0,3.0,1.0,4.0,8.0,2.0,7.0,1.0,8.0,1.0,4.0,1.0,2.0,17.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,23,2.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,18.571428571428573,0.3333333333333333,0.125,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.2222222222222222,1.0,1.0,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,0.1111111111111111,0.2222222222222222,0.5,1.0,0.25,0.5555555555555556,0.4993222222222222,0.535825,0.1,0.14285714285714285,0.4,8.85,25.566666666666666,0.3484848484848485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,3608.0,60,-27.0,120,113,28,26.0,13.0,233,4.0,12.0,2.0,3.0,,2.0,,5.0,3.0,1.0,,4.0,19.0,4.0,2.0,16.0,124,2.0,5.0,2.0,7.0,2.0,1.0,2.0,,2.0,,1.0,,1.0,4.0,1.0,5.0,6.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,10.0,4.0,2.0,7.0,28,,0.21052631578947367,0.4,0.30434782608695654,0.5,0.3333333333333333,0.5,0.17391304347826086,20.30075187969925,0.6666666666666666,0.125,0.06666666666666667,0.10909090909090909,0.2,0.11764705882352941,0.09090909090909091,0.5217391304347826,0.3333333333333333,0.4444444444444444,0.08695652173913043,,,0.21739130434782608,,,0.13043478260869565,0.043478260869565216,0.42857142857142855,0.6666666666666666,,0.6956521739130435,0.5449152173913044,0.50825,0.08333333333333333,0.1,0.4375,5.584210526315789,23.775,0.23333333333333334,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,6.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.75,0.75,1.0,0.5,0.5,0.5,0.21052631578947367,0.25,0.5,0.046511627906976744,0.034482758620689655,0.10526315789473684,0.07692307692307693,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.75,0.2857142857142857,0.5,1.0,0.500425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1510,1610612749,Brevin Knight,Brevin Knight,1510,MIL,4016.0,67,-18.0,128,126,32,44.0,17.0,254,1.0,5.0,,1.0,,3.0,2.0,7.0,,,,3.0,15.0,,6.0,12.0,121,1.0,4.0,,5.0,4.0,,10.0,1.0,11.0,,6.0,,4.0,23.0,3.0,3.0,7.0,9.0,7.0,4.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,6.0,7.0,2.0,5.0,32,1.0,0.2,0.25,0.2,0.25,0.3333333333333333,0.4166666666666667,,17.24137931034483,0.42857142857142855,0.06666666666666667,0.17647058823529413,0.0967741935483871,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.2,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,,,0.25,,,0.3333333333333333,0.4503533333333334,0.41462499999999997,0.125,0.125,0.4166666666666667,11.073333333333332,,0.25,1.0,,,,,,1.0,,2.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.13333333333333333,0.4,,0.0392156862745098,0.029850746268656716,0.045454545454545456,,,,,,,,,1.0,,,,0.5065,3.0,1.0,1.0,1.0,2.0,0.2,0.1111111111111111,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,1720.0,29,-6.0,57,55,4,12.0,9.0,112,2.0,4.0,,,1.0,2.0,,,,,,3.0,6.0,,2.0,8.0,52,,,,,4.0,,,,,,,,,,3.0,3.0,6.0,8.0,1.0,1.0,2.0,,,1.0,2.0,,,1.0,4.0,2.0,,4,,0.5,,0.5,,0.5,,,15.625,1.0,0.1875,0.42857142857142855,0.2608695652173913,0.16666666666666666,0.25,0.2,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,,,,,,,,,0.6666666666666666,0.55435,,0.25,0.25,,2.433333333333333,,0.07017543859649122,1.0,,,,,,2.0,,2.0,,,1.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,0.3333333333333333,1.0,,,,,0.16666666666666666,0.25,,0.041666666666666664,0.06666666666666667,,,0.5,,,,,,,0.5,,,,0.439,,,,,,,,1.0,,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.08333333333333333,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,6278.0,105,-33.0,204,200,65,76.0,25.0,404,7.0,11.0,2.0,3.0,1.0,2.0,5.0,9.0,4.0,8.0,2.0,13.0,22.0,12.0,4.0,42.0,210,3.0,6.0,3.0,7.0,12.0,8.0,2.0,2.0,4.0,,2.0,,,10.0,4.0,4.0,10.0,14.0,3.0,1.0,3.0,1.0,3.0,1.0,6.0,1.0,2.0,11.0,8.0,3.0,7.0,65,1.0,0.5909090909090909,0.5,0.5588235294117647,0.3333333333333333,0.5526315789473685,0.35,0.35294117647058826,19.213973799126638,0.5,0.057971014492753624,0.15384615384615385,0.08421052631578947,0.047619047619047616,0.04,0.16666666666666666,0.3235294117647059,0.6363636363636364,0.7777777777777778,0.058823529411764705,0.5,0.5,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.11764705882352941,0.23529411764705882,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.6764705882352942,0.49552205882352934,0.4731944444444445,0.08108108108108109,0.12,0.16666666666666666,8.19090909090909,25.45,0.31862745098039214,3.0,2.0,,1.0,2.0,4.0,3.0,,14.0,12.0,2.0,2.0,3.0,4.0,2.0,2.0,,,2.0,1.0,1.0,2.0,0.5384615384615384,0.5833333333333334,1.0,0.3333333333333333,,0.3333333333333333,0.09090909090909091,0.18181818181818182,,0.03896103896103896,0.04,,0.08695652173913043,0.42857142857142855,0.5,0.5,1.0,0.25,0.25,1.0,0.75,0.1111111111111111,,0.25,0.5382,1.0,2.0,2.0,1.0,1.0,0.2857142857142857,,0.125,0.6,3.0,3.0,6.0,2.0,1.0,1.0,0.75,0.75,0.043478260869565216,0.10714285714285714,0.08333333333333333,1.0,0.14285714285714285,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,3943.0,66,,126,125,50,51.0,16.0,251,4.0,9.0,1.0,2.0,2.0,6.0,3.0,10.0,,1.0,1.0,9.0,25.0,1.0,6.0,24.0,115,2.0,6.0,1.0,7.0,8.0,1.0,2.0,1.0,3.0,,1.0,,1.0,7.0,2.0,6.0,9.0,11.0,3.0,2.0,5.0,,2.0,4.0,7.0,3.0,2.0,7.0,7.0,3.0,7.0,50,3.0,0.36,0.3333333333333333,0.34615384615384615,0.2857142857142857,0.41379310344827586,0.3888888888888889,0.038461538461538464,25.0,0.7142857142857143,0.125,0.11764705882352941,0.12307692307692308,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.34615384615384615,0.4444444444444444,0.5714285714285714,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.3,0.3,,0.038461538461538464,0.2857142857142857,0.5,0.14285714285714285,0.38461538461538464,0.4694788461538462,0.42042142857142856,0.10714285714285714,0.1111111111111111,0.2916666666666667,9.527999999999999,25.7,0.3968253968253968,1.0,,,,,,2.0,,10.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,,2.0,0.5555555555555556,0.5555555555555556,,,,,0.08,0.2222222222222222,,0.037037037037037035,0.03125,0.047619047619047616,0.1,0.75,,,,,,,0.5,,,,0.35965,3.0,1.0,1.0,,1.0,0.2,,0.2,0.6666666666666666,,,,,,,,,,0.058823529411764705,,,,,,2.0,,2.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,3775.0,63,-27.0,126,123,50,56.0,19.0,249,4.0,7.0,2.0,5.0,,5.0,3.0,8.0,6.0,3.0,2.0,7.0,20.0,9.0,6.0,26.0,133,2.0,9.0,3.0,11.0,6.0,2.0,,1.0,1.0,1.0,,,,3.0,3.0,4.0,7.0,7.0,,,3.0,,2.0,1.0,5.0,5.0,3.0,9.0,7.0,2.0,11.0,50,3.0,0.35,0.2222222222222222,0.3448275862068966,0.2916666666666667,0.40625,0.39285714285714285,0.3103448275862069,25.874125874125877,0.6,0.10526315789473684,0.16666666666666666,0.125,0.3333333333333333,,0.16666666666666666,0.2413793103448276,0.5714285714285714,0.6666666666666666,0.1724137931034483,,,0.27586206896551724,0.375,0.375,0.20689655172413793,0.10344827586206896,0.4166666666666667,0.4,0.16666666666666666,0.5517241379310345,0.483725,0.4972000000000001,0.06666666666666667,0.09523809523809523,0.4230769230769231,9.98,26.18888888888889,0.3968253968253968,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,8.0,3.0,1.0,2.0,,,,2.0,1.0,,,,,,0.5714285714285714,0.5714285714285714,0.5,0.2222222222222222,0.3333333333333333,0.25,0.1,0.14285714285714285,0.2,,,,,0.5,0.16666666666666666,0.2,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.08333333333333333,,0.5,0.57605,4.0,,,,2.0,,,0.16666666666666666,0.6666666666666666,2.0,2.0,4.0,,,1.0,1.0,1.0,,,,1.0,0.15384615384615385,,,1.0,,1.0,,,,,,1.0,3.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.5,0.5,,True,,,,,,,,,,,,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,2958.0,49,-16.0,90,92,38,50.0,14.0,182,5.0,9.0,2.0,5.0,1.0,2.0,1.0,2.0,,,,7.0,13.0,,5.0,19.0,97,3.0,7.0,,6.0,2.0,,1.0,,1.0,,1.0,,,2.0,2.0,5.0,7.0,15.0,,,1.0,,,1.0,1.0,1.0,3.0,4.0,5.0,3.0,6.0,38,1.0,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.6333333333333333,0.42857142857142855,,15.094339622641508,1.0,0.16129032258064516,0.16666666666666666,0.16279069767441862,0.1111111111111111,0.08333333333333333,0.125,0.6923076923076923,0.5555555555555556,0.8333333333333334,0.15384615384615385,0.5,0.5,0.15384615384615385,0.5,0.5,,,0.7142857142857143,0.4,,0.6923076923076923,0.4997923076923077,0.507157142857143,0.2,0.2,0.3157894736842105,4.3,,0.4222222222222222,3.0,,,,,,3.0,,12.0,,,3.0,8.0,8.0,,,1.0,,1.0,1.0,,1.0,0.8571428571428571,1.0,,,,,0.23076923076923078,0.3333333333333333,,0.1951219512195122,0.16326530612244897,0.23529411764705882,0.3,0.8,,,,,,,1.0,,,,0.5642,,,,,,,0.16666666666666666,0.25,1.0,1.0,1.0,4.0,2.0,,0.3333333333333333,0.3333333333333333,0.5,,0.16666666666666666,,0.3333333333333333,0.21052631578947367,,,1.0,,,,,,1.0,,,,,,,,,,2.0,True,,,,,,,,,,,,,,
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,2783.0,46,-13.0,91,90,34,36.0,8.0,181,2.0,3.0,,,,,2.0,2.0,3.0,4.0,2.0,4.0,5.0,7.0,2.0,16.0,102,,,2.0,2.0,4.0,4.0,6.0,2.0,8.0,1.0,4.0,1.0,1.0,18.0,,4.0,4.0,5.0,2.0,1.0,4.0,,,2.0,4.0,1.0,2.0,5.0,4.0,,2.0,34,1.0,0.8,,0.5833333333333334,,0.5714285714285714,0.25,0.5833333333333334,18.181818181818183,1.0,0.125,,0.09090909090909091,0.25,0.1111111111111111,,0.25,0.6666666666666666,1.0,,,,0.16666666666666666,1.0,1.0,0.25,0.3333333333333333,,,1.0,0.8333333333333334,0.537975,0.41415,,,0.125,7.4799999999999995,25.22857142857143,0.37362637362637363,,1.0,,,1.0,2.0,,,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,0.5,0.5,1.0,0.2857142857142857,,0.2857142857142857,0.2,0.3333333333333333,,0.037037037037037035,0.02564102564102564,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,,,,0.25,,2.0,1.0,,,2.0,,,,0.5,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,325.0,5,-6.0,12,12,1,,,24,2.0,2.0,,,,,,,,,,2.0,2.0,,,4.0,16,,,,,,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,1,,1.0,,1.0,,1.0,,,16.666666666666668,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.5689500000000001,,0.5,0.5,,,,0.08333333333333333,,,,,,,,,4.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
