EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,DefThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFGM,LongMidRangeFGM,Corner3FGM,Arc3FGM,FG2M,FG3M,FtPoints,Points,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,FTDefRebounds,LostBallSteals,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,NonShootingFoulsDrawn,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,SelfOReb,LostBallTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,LongMidRangePctBlocked,DefAtRimReboundPct,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,on,BlockedShortMidRange,ShortMidRangePctBlocked,Travels,SecondChanceAtRimPctAssisted,DefCorner3ReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,1427.0,24.0,-1.0,48.0,47.0,19.0,32.0,8.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,46.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,19.0,1.0,0.25,0.3333333333333333,1.0,10.344827586206897,1.0,0.08333333333333333,0.045454545454545456,0.05555555555555555,0.04,0.14285714285714285,0.14285714285714285,0.25,0.25,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.452225,0.4974,0.4629999999999999,8.233333333333334,22.9,0.3958333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2035,1610612752,DerMarr Johnson,DerMarr Johnson,2035,NYK,703.0,12.0,-6.0,23.0,23.0,23.0,22.0,3.0,46.0,,,,1.0,1.0,,,2.0,2.0,23.0,,2.0,2.0,,2.0,2.0,,2.0,4.0,,1.0,2.0,,2.0,,,,,,2.0,2.0,,23.0,,0.5,,,15.384615384615383,,0.125,,0.2222222222222222,,,0.3333333333333333,,0.25,0.25,,,,,0.5,0.43200000000000005,,0.43200000000000005,15.15,24.75,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,2089.0,35.0,-3.0,62.0,63.0,21.0,39.0,11.0,125.0,3.0,,2.0,,3.0,2.0,,6.0,6.0,70.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,21.0,1.0,0.5,,,17.333333333333332,1.0,,,,,,,0.25,,0.25,0.16666666666666666,,1.0,,0.75,0.5187833333333334,0.3921,0.6132,8.799999999999999,24.45,0.3387096774193548,4.0,,4.0,,,,,,,0.3333333333333333,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,14.0,2.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,0.5416666666666666,0.5833333333333334,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.08333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,1085.0,18.0,-12.0,32.0,33.0,15.0,25.0,6.0,65.0,2.0,1.0,2.0,2.0,,,,4.0,,43.0,1.0,3.0,,,,,,,,1.0,2.0,4.0,2.0,6.0,,,,,,,1.0,,15.0,1.0,,,,13.157894736842104,,0.4,0.07692307692307693,0.3333333333333333,0.13333333333333333,,0.5,0.5,0.5,,,1.0,0.6666666666666666,,0.5,0.449575,0.5599,0.4837666666666667,3.9499999999999997,,0.46875,,,,,,,,,,,,2.0,,,,2.0,,1.0,5.0,2.0,2.0,,,2.0,,,3.0,1.0,2.0,0.5,1.0,,,,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,0.4,0.4,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5,1.0,0.5,1.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
452,1610612752,Vin Baker,Vin Baker,452,NYK,3379.0,56.0,-8.0,106.0,106.0,41.0,72.0,16.0,212.0,9.0,4.0,2.0,3.0,2.0,,,14.0,,116.0,4.0,5.0,,2.0,,1.0,,,3.0,5.0,2.0,6.0,6.0,12.0,3.0,2.0,,,2.0,6.0,8.0,,41.0,1.0,,0.14285714285714285,0.2222222222222222,16.0,,0.06666666666666667,0.1111111111111111,0.09523809523809523,0.10526315789473684,0.07692307692307693,0.08333333333333333,0.6428571428571429,0.21428571428571427,0.14285714285714285,,1.0,0.4,,0.6428571428571429,0.49382857142857145,0.5476333333333333,0.45708000000000004,3.878571428571429,,0.3867924528301887,,,,2.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,,,7.0,,,,8.0,,6.0,22.0,6.0,10.0,,,2.0,1.0,1.0,9.0,1.0,4.0,0.375,0.6,,,,0.5714285714285714,0.5714285714285714,0.6111111111111112,0.25,0.7777777777777778,1.0,,,,,,,,,,,0.23529411764705882,0.23529411764705882,3.0,1.0,3.0,7.0,2.0,4.0,8.0,6.0,1.0,,8.0,0.75,0.4,0.75,0.4,0.7,0.5,0.08333333333333333,0.2727272727272727,0.1111111111111111,0.42857142857142855,0.75,0.5,0.3181818181818182,0.36363636363636365,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.047619047619047616,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,2962.0,49.0,-4.0,93.0,93.0,30.0,62.0,14.0,186.0,2.0,1.0,2.0,6.0,10.0,1.0,,18.0,6.0,103.0,2.0,8.0,1.0,1.0,7.0,7.0,3.0,4.0,14.0,1.0,1.0,3.0,2.0,5.0,,,3.0,2.0,4.0,2.0,4.0,,30.0,,0.25,0.05555555555555555,0.5,28.18181818181818,0.75,0.037037037037037035,0.02564102564102564,0.07692307692307693,0.04,,0.1111111111111111,0.08333333333333333,0.25,0.4166666666666667,0.041666666666666664,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.44228958333333335,0.4797666666666666,0.45744444444444443,12.694444444444441,24.599999999999998,0.3225806451612903,5.0,1.0,5.0,2.0,,,,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.1111111111111111,1.0,4.0,,3.0,8.0,3.0,6.0,31.0,6.0,10.0,9.0,3.0,,,3.0,9.0,,3.0,0.375,0.42857142857142855,1.0,0.5,0.5,0.4444444444444444,0.5208333333333334,0.5370370370370371,,0.5,1.0,0.4,0.4,0.75,,,,0.6,0.6,1.0,0.6,0.1111111111111111,0.14285714285714285,1.0,1.0,2.0,7.0,4.0,,11.0,2.0,1.0,,11.0,1.0,0.5,1.1666666666666667,0.6111111111111112,1.1666666666666667,0.6111111111111112,0.09090909090909091,0.1,,,1.0,0.5,0.22580645161290322,0.3548387096774194,3.0,,,,1.0,,1.0,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,2942.0,49.0,-12.0,92.0,92.0,30.0,61.0,12.0,184.0,5.0,1.0,2.0,3.0,8.0,,,16.0,4.0,106.0,1.0,3.0,1.0,1.0,3.0,7.0,,2.0,18.0,,2.0,3.0,,3.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,30.0,,0.2,0.0625,,27.358490566037734,0.75,0.07142857142857142,,0.07692307692307693,,,,0.25,0.15,0.4,,1.0,0.5,,0.45,0.46482,,0.5056,10.9375,25.05,0.32608695652173914,4.0,1.0,4.0,1.0,,,,0.09090909090909091,0.09090909090909091,0.2,0.25,2.0,3.0,,1.0,6.0,1.0,7.0,22.0,4.0,8.0,,1.0,,1.0,1.0,10.0,,5.0,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.375,0.375,0.44,,0.4,0.4,0.375,0.42857142857142855,0.6666666666666666,,,,0.25,0.25,,0.25,0.2,0.23809523809523808,,1.0,,,1.0,1.0,3.0,,,,3.0,,0.3333333333333333,,0.25,,0.3,,,,,,0.5,,0.13636363636363635,1.0,,4.0,3.0,1.0,,,,,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,0.125,0.07692307692307693,,,,True,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,2213.0,37.0,6.0,72.0,70.0,26.0,44.0,10.0,142.0,2.0,2.0,1.0,3.0,8.0,,,13.0,,71.0,3.0,5.0,,,,1.0,,,3.0,1.0,4.0,8.0,2.0,10.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,26.0,,,,,18.823529411764707,0.5,0.16666666666666666,0.03225806451612903,0.17647058823529413,0.04878048780487805,,0.125,0.15384615384615385,0.23076923076923078,0.6153846153846154,,0.6666666666666666,0.2,,0.15384615384615385,0.4165076923076923,0.3882,0.39352,13.538461538461538,,0.3611111111111111,,,,2.0,1.0,1.0,1.0,0.2,0.2,,,,4.0,,,5.0,,2.0,12.0,10.0,,,,2.0,1.0,1.0,2.0,,,1.0,1.0,,,,0.38461538461538464,0.38461538461538464,0.42857142857142855,0.3333333333333333,,,0.5,0.5,1.0,,,,,,,,,,,,1.0,4.0,,2.0,2.0,,1.0,,2.0,0.3333333333333333,,0.3333333333333333,,0.5,0.16666666666666666,0.1,,0.125,,,,0.3333333333333333,0.16666666666666666,1.0,2.0,1.0,1.0,1.0,,,1.0,0.07692307692307693,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,True,,,,,,,,,
87,1610612752,Dikembe Mutombo,Dikembe Mutombo,87,NYK,81.0,1.0,-2.0,2.0,3.0,,3.0,,5.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,14.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
