EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,PtsAssisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,Arc3FGA,FG3A,NonHeaveArc3FGA,FTDefRebounds,FG3APct,DefFTReboundPct,Arc3Frequency,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,OffThreePtRebounds,Steals,BadPassSteals,SecondChanceTurnovers,BlockedAtRim,DefensiveGoaltends,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,LongMidRangePctBlocked,SecondChanceCorner3FGA,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Clear Path Fouls
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,197.0,3.0,-1.0,8,7.0,4,7.0,15,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4,12.5,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.7227,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,197.0,3.0,-1.0,8,7.0,4,7.0,15,,1.0,5.0,,,,,,4,25.0,,,,,,0.3752,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,192.0,3.0,-1.0,7,7.0,3,7.0,14,,,5.0,,,,,,3,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,6.0,,,1,1.0,1,1.0,2,,,,,,,,,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,197.0,3.0,-1.0,8,7.0,4,7.0,15,,,5.0,1.0,2.0,2.0,,,4,12.5,0.3333333333333333,0.3333333333333333,0.5,,1.0,0.55425,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,191.0,3.0,-1.0,7,6.0,3,6.0,13,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,3,42.857142857142854,0.3333333333333333,0.3333333333333333,,0.6666666666666666,1.0,0.4857,0.42857142857142855,,,1.0,2.0,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,40.1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.4857,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,5.0,,,1,,1,,1,,,,,,,,,1,100.0,,,,,1.0,0.32055,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,31.2,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.32055,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,6940.0,116.0,-35.0,205,206.0,73,79.0,411,7.0,37.0,233.0,7.0,11.0,16.0,13.0,20.0,73,22.56637168141593,0.08433734939759036,0.0891089108910891,0.08695652173913043,0.1891891891891892,0.1891891891891892,0.4085756756756757,0.35609756097560974,7.0,19.0,17.0,47.0,18.0,,2.0,6.0,0.5294117647058824,0.6,0.4594594594594595,0.4594594594594595,0.5222222222222223,0.5135135135135135,0.3684210526315789,0.3684210526315789,0.8571428571428571,12.391891891891891,,,,2.0,,0.13333333333333333,,,5.0,2.0,4.0,,5.0,13.0,,16.0,16.0,,4.0,5.0,,11.0,16.0,3.0,0.38461538461538464,0.38461538461538464,0.5,0.125,0.7142857142857143,1.0,0.3076923076923077,0.5,,0.42483846153846155,0.3404255319148936,False,17.0,1.0,2.0,5.0,11.0,13.0,3.0,7.0,4.0,10.0,6.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,17.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.08108108108108109,0.2857142857142857,0.09090909090909091,0.6666666666666666,0.2,0.0625,0.1111111111111111,0.046511627906976744,0.10344827586206896,0.043478260869565216,0.14285714285714285,0.058823529411764705,1.0,0.4,0.2972972972972973,0.45454545454545453,0.5,0.2,0.2857142857142857,0.5,0.4469428571428571,0.18181818181818182,0.18181818181818182,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,8572.0,143.0,-11.0,258,256.0,63,48.0,514,16.0,22.0,243.0,13.0,20.0,34.0,9.0,18.0,63,9.797297297297298,0.12745098039215685,0.1484375,0.10638297872340426,0.7272727272727273,0.7272727272727273,0.5405863636363636,0.2441860465116279,,1.0,13.0,29.0,20.0,1.0,3.0,5.0,0.7692307692307693,1.0,0.5909090909090909,0.5909090909090909,0.6041666666666666,0.045454545454545456,,,,2.6636363636363636,,,,1.0,,0.058823529411764705,,,11.0,1.0,1.0,,1.0,3.0,,2.0,6.0,,2.0,2.0,,4.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1935483870967742,0.6875,0.6875,0.3333333333333333,1.0,,0.4618,0.06896551724137931,False,34.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,1.0,9.0,,6.0,,,,2.0,,12.0,,6.0,14.0,,2.0,1.0,1.0,,3.0,,2.0,7.0,3.0,5.0,,4.0,,4.0,1.0,0.8,0.8,0.75,,,,0.4,,0.12,0.23076923076923078,0.10687022900763359,0.09302325581395349,0.17073170731707318,0.2,,0.25,0.8181818181818182,0.22727272727272727,0.4,0.4,0.5,0.6,1.0,0.5323399999999999,0.20833333333333334,0.20833333333333334,0.3103448275862069,2.0,5.0,5.0,1.0,4.0,1.0,0.06451612903225806,0.0625,0.09523809523809523,0.08333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,12533.0,209.0,-17.0,376,379.0,111,107.0,755,20.0,54.0,374.0,14.0,19.0,24.0,10.0,14.0,111,23.004694835680752,0.08641975308641975,0.09547738693467336,0.0875,0.26666666666666666,0.5466666666666666,0.490424,0.29521276595744683,8.0,20.0,23.0,72.0,16.0,2.0,6.0,18.0,0.34782608695652173,0.36363636363636365,0.42592592592592593,0.4266666666666667,0.45,0.26666666666666666,0.4,0.4,0.25,8.864814814814816,15.0,21.0,15.0,,0.28,,0.2,24.54285714285714,14.0,3.0,4.0,3.0,5.0,11.0,4.0,16.0,30.0,,9.0,14.0,5.0,33.0,16.0,,0.45454545454545453,0.43333333333333335,0.47058823529411764,0.13333333333333333,0.7,0.7,0.26666666666666666,0.75,0.2,0.4550766666666667,0.2222222222222222,False,44.0,2.0,3.0,1.0,14.0,8.0,2.0,6.0,,4.0,3.0,2.0,4.0,5.0,2.0,3.0,1.0,5.0,,5.0,5.0,,12.0,3.0,9.0,,8.0,2.0,,10.0,,3.0,2.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.07407407407407407,,0.2857142857142857,0.6666666666666666,,0.03597122302158273,0.13513513513513514,0.027932960893854747,0.05,0.019230769230769232,0.13793103448275862,,0.3333333333333333,0.35714285714285715,0.18666666666666668,0.07142857142857142,0.1,1.0,0.3333333333333333,0.6666666666666666,0.4932285714285714,0.038461538461538464,0.05263157894736842,0.05555555555555555,,3.0,1.0,,,,,0.037037037037037035,,0.02702702702702703,0.125,,3.0,6.0,1.0,1.0,3.0,3.0,6.0,3.0,1.0,15.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,0.8333333333333334,0.2857142857142857,0.25,0.2857142857142857,0.08,0.5,0.5,1.0,0.2,0.2,0.6666666666666666,0.3333333333333333,0.06666666666666667,1.0,0.2,,,,,,,,,,,,,
