EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Steals,LostBallSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,DefFTReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,SecondChanceAtRimAccuracy,PenaltyTurnovers,Offensive Fouls,ThreePtAssists,Arc3Assists,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,3SecondViolations,on,Corner3Assists,ShortMidRangeAssists,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceFtPoints,OffCorner3ReboundPct,DefensiveGoaltends,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,2912.0,49,7.0,92,89,32,38,15.0,181,1.0,3.0,1.0,2.0,4.0,7.0,5.0,10.0,10.0,86.0,2.0,3.0,4.0,2.0,5.0,4.0,10.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,4.0,5.0,2.0,7.0,1.0,1.0,1.0,3.0,8.0,4.0,32,2.0,1.0,1.0,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.2,0.3333333333333333,0.14285714285714285,10.0,1.0,0.13793103448275862,0.02564102564102564,0.5,0.14285714285714285,0.16129032258064516,0.043478260869565216,0.07692307692307693,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.5,0.3,0.3333333333333333,0.5,1.0,0.7,0.5714285714285714,0.6666666666666666,1.0,0.4,0.5,0.3,0.40171,0.3090333333333333,0.39288,0.4,0.4,13.59,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,274.0,5,7.0,9,9,9,6,1.0,18,,,,,1.0,1.0,1.0,1.0,2.0,7.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,9,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,10.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,0.4664,,0.4664,,1.0,20.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,2403.0,40,20.0,75,73,30,38,13.0,148,2.0,6.0,1.0,3.0,10.0,15.0,13.0,25.0,36.0,65.0,1.0,2.0,5.0,4.0,10.0,15.0,4.0,3.0,6.0,6.0,,6.0,12.0,,3.0,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,,,15.0,30,,0.15384615384615385,0.15384615384615385,0.52,0.5,0.4,0.5161290322580645,0.8333333333333334,0.39285714285714285,0.5454545454545454,0.8333333333333334,0.46875,0.12,0.5,,37.77777777777778,1.0,,0.1,0.5,,0.03571428571428571,0.08108108108108109,0.1,,,,0.5,0.1935483870967742,0.3333333333333333,0.6666666666666666,,0.4838709677419355,0.6666666666666666,0.6666666666666666,0.2,0.21428571428571427,0.3333333333333333,0.3870967741935484,0.4626083333333334,0.47,0.4830384615384615,0.1388888888888889,0.4166666666666667,12.94,0.4,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,4.0,2.0,6.0,4.0,1.0,1.0,1.0,4.0,4.0,22.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,0.5,0.3333333333333333,1.0,0.25,0.4,0.1935483870967742,0.13333333333333333,0.12903225806451613,0.25,0.25,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.25,0.4,0.03225806451612903,0.04,28.53333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,1803.0,30,-2.0,56,52,14,13,5.0,108,2.0,4.0,,,2.0,3.0,5.0,9.0,10.0,52.0,,1.0,,,,,2.0,,2.0,2.0,1.0,1.0,4.0,,2.0,,1.0,2.0,2.0,4.0,1.0,,3.0,2.0,5.0,,14,1.0,0.2,0.2,0.5555555555555556,,,0.5555555555555556,,,0.5555555555555556,,,,,,19.35483870967742,0.3333333333333333,0.0625,0.09523809523809523,,,0.058823529411764705,0.08333333333333333,0.14285714285714285,,,,,0.4444444444444444,0.5,0.5,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,0.4444444444444444,0.49249999999999994,0.4949,,,,7.977777777777778,0.25,1.0,1.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,3.0,1.0,,,,,,,,,,,0.09090909090909091,0.2222222222222222,0.5,0.5,,,,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.09090909090909091,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,532.0,9,9.0,16,16,11,9,2.0,32,2.0,3.0,,1.0,,1.0,2.0,4.0,4.0,13.0,1.0,1.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,2.0,,3.0,4.0,2.0,6.0,,,1.0,1.0,1.0,,11,,0.5,1.0,0.5,1.0,,0.5,1.0,,0.5,1.0,,0.25,0.3333333333333333,,26.31578947368421,,0.42857142857142855,0.4,,,0.375,0.4,0.5,,,0.5,,0.75,0.6666666666666666,1.0,0.5,0.25,,,,1.0,,0.75,0.527825,0.5676,0.5371,0.5,,3.825,0.6875,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,0.5,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,618.0,10,-2.0,20,18,9,9,3.0,38,1.0,2.0,1.0,1.0,,4.0,1.0,6.0,2.0,22.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,1.0,,1.0,2.0,9,,,,0.16666666666666666,0.5,0.5,0.14285714285714285,0.5,0.5,0.14285714285714285,0.5,0.5,0.16666666666666666,0.5,,33.333333333333336,,,,,0.3333333333333333,,0.08333333333333333,,0.3333333333333333,,,,0.2857142857142857,0.5,1.0,,0.5714285714285714,,,,0.5,1.0,0.42857142857142855,0.48378571428571426,0.5944,0.49825,1.0,1.0,11.950000000000001,0.45,2.0,,,,1.0,,,,,,1.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,0.14285714285714285,,,,,0.14285714285714285,,,,1.0,,,,,,,,24.5,,,1.0,,1.0,,,,,,,,1.0,,,,,,0.5,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1610612743,Jon Barry,Jon Barry,468,DEN,1504.0,25,-1.0,49,47,9,14,8.0,96,,1.0,,,2.0,2.0,3.0,4.0,9.0,49.0,2.0,2.0,4.0,,,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,2.0,1.0,3.0,,,,,,3.0,9,,0.3333333333333333,0.3333333333333333,0.75,1.0,,0.75,1.0,1.5,0.75,1.0,1.5,0.25,1.0,,9.836065573770492,,0.15384615384615385,,,0.2,0.14285714285714285,0.037037037037037035,,0.2,,,,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,0.5,,,0.5,0.49315833333333337,0.3593,0.5511,0.4444444444444444,0.3333333333333333,12.725000000000001,0.1836734693877551,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,4.0,3.0,,,2.0,1.0,1.0,1.0,,,,,1.0,0.5,,1.0,0.5,0.3333333333333333,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,1.0,1.0,0.5,,,25.3,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,159.0,3,-3.0,5,6,3,3,,11,,,,,,,,,,6.0,,,,,,,,,,1.0,,,3.0,,,,,,,,,,1.0,,,,3,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,1795.0,30,5.0,57,57,17,26,10.0,114,1.0,2.0,1.0,1.0,1.0,4.0,2.0,8.0,6.0,52.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,5.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,3.0,2.0,3.0,2.0,17,,0.5,1.0,0.25,0.3333333333333333,0.25,0.2,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.125,0.5,,22.388059701492537,0.6666666666666666,0.05263157894736842,,,0.25,0.05263157894736842,0.037037037037037035,,0.25,0.16666666666666666,,,0.2,0.5,1.0,,0.4,0.25,0.25,1.0,0.16666666666666666,1.0,0.4,0.46552999999999994,0.373,0.4566333333333333,0.3333333333333333,0.3333333333333333,13.274999999999999,0.2982456140350877,1.0,,2.0,,2.0,,,,2.0,,2.0,2.0,,,,2.0,,2.0,,,,2.0,,2.0,1.0,4.0,,2.0,,,,,,,0.2,,0.2,,,0.2,,,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,0.2,24.7,,,1.0,,1.0,2.0,,,,,,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,1638.0,27,9.0,53,52,14,23,11.0,105,4.0,5.0,,1.0,1.0,2.0,6.0,8.0,14.0,47.0,,,,2.0,4.0,5.0,8.0,,1.0,1.0,,1.0,2.0,,1.0,,8.0,10.0,1.0,11.0,1.0,1.0,1.0,,2.0,5.0,14,1.0,0.6666666666666666,0.6666666666666666,0.75,,0.5,0.6666666666666666,,0.5,0.6363636363636364,,0.4166666666666667,,,,18.46153846153846,1.0,0.5333333333333333,0.043478260869565216,,,0.5333333333333333,0.03571428571428571,0.1,,0.5,0.5,,0.5555555555555556,0.8,0.8,0.75,0.2222222222222222,0.5,0.5,1.0,0.25,,0.6666666666666666,0.5031625,,0.45105,,0.35714285714285715,5.5375,0.2641509433962264,,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,1.0,4.0,,,1.0,,,1.0,,6.0,2.0,3.0,1.0,,,,,,0.1111111111111111,,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,,,,,,,0.3,0.3333333333333333,55.4,2.0,,1.0,,,,,,1.0,1.0,0.5555555555555556,,,,,2.0,1.0,2.0,,1.0,,,,1.0,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
