EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,LiveBallTurnoverPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,FTOffRebounds,SelfOReb,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,SelfORebPct,LongMidRangePctBlocked,HeaveAttempts,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Arc3PctBlocked,SecondChanceAtRimPctAssisted
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,4634.0,77,12,144,138,56,52,25,282,3.0,6.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,3.0,5.0,12.0,3.0,9.0,12.0,31.0,132,1.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,5.0,13.0,6.0,4.0,9.0,2.0,7.0,2.0,2.0,3.0,3.0,6.0,3.0,2.0,1.0,15.0,2.0,6.0,2.0,7.0,9.0,8.0,17.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,7,1.0,1.0,15.0,1.0,7.0,1.0,1.0,1.0,1.0,13.0,56,0.6,0.75,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4166666666666667,0.25,1.0,0.4523809523809524,0.4166666666666667,0.8,0.5357142857142857,0.42857142857142855,0.75,0.42857142857142855,0.16666666666666666,0.3333333333333333,17.24137931034483,0.12962962962962962,0.12,0.2222222222222222,0.1,0.14285714285714285,0.11428571428571428,0.05555555555555555,0.13333333333333333,0.17647058823529413,0.07142857142857142,0.16666666666666666,0.14814814814814814,0.125,0.10526315789473684,0.14285714285714285,0.5,1.0,0.2857142857142857,0.5,0.75,0.3333333333333333,0.09523809523809523,0.5,0.5,1.0,0.19047619047619047,0.25,0.25,1.0,0.09523809523809523,0.5,0.5,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2,1.0,0.6,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.44949047619047616,0.5125,0.34257000000000004,0.25,0.3684210526315789,0.1935483870967742,0.41935483870967744,8.683333333333332,25.299999999999997,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,733.0,12,-6,26,24,19,12,4,50,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0,2.0,29,,,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,2.0,3.0,1.0,4.0,1.0,1.0,,,,,1.0,2,,,4.0,,2.0,,,,,1.0,19,,,,,,,,,,,,,,0.25,0.5,0.16666666666666666,,,,13.793103448275863,0.2857142857142857,0.125,,,0.25,0.1,,0.5,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3646,,0.3646,0.5,0.5,0.5,0.5,16.7,,0.7307692307692307,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,9334.0,156,21,279,279,88,77,44,558,2.0,4.0,,1.0,1.0,4.0,5.0,12.0,3.0,3.0,1.0,1.0,1.0,5.0,,,,,8.0,20.0,4.0,8.0,9.0,37.0,259,,1.0,1.0,1.0,1.0,4.0,2.0,9.0,1.0,1.0,5.0,12.0,6.0,10.0,12.0,,5.0,1.0,,8.0,8.0,16.0,6.0,4.0,2.0,40.0,2.0,,2.0,10.0,13.0,2.0,15.0,8.0,3.0,5.0,,6.0,1.0,6.0,20,2.0,3.0,14.0,3.0,3.0,,,2.0,1.0,12.0,88,0.375,0.375,1.0,0.5,1.0,1.0,0.5,0.4,,0.2222222222222222,0.5,0.75,0.35,0.5303030303030303,0.6666666666666666,0.42857142857142855,0.2857142857142857,,,12.0,0.08064516129032258,,0.08695652173913043,0.06060606060606061,0.08163265306122448,0.015151515151515152,,,,0.08,,0.16666666666666666,0.034482758620689655,0.02127659574468085,0.1111111111111111,,0.5,0.14285714285714285,0.5,0.5,0.5,0.14285714285714285,0.25,0.25,,0.42857142857142855,0.4166666666666667,0.4166666666666667,0.4,0.10714285714285714,1.0,1.0,1.0,0.17857142857142858,0.2,0.2,1.0,0.5,,,,,0.1,1.0,,,0.42857142857142855,0.2,0.45540714285714284,0.6129,0.425225,0.1,0.13636363636363635,0.10810810810810811,0.32432432432432434,12.715,24.887500000000003,0.3154121863799283,1.0,3.0,0.08333333333333333,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,True,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,11733.0,196,11,356,351,126,108,52,707,8.0,18.0,3.0,5.0,6.0,13.0,5.0,13.0,2.0,6.0,,4.0,7.0,19.0,,,2.0,5.0,19.0,44.0,9.0,25.0,12.0,77.0,339,3.0,6.0,,,3.0,9.0,6.0,12.0,2.0,9.0,6.0,24.0,12.0,26.0,24.0,4.0,19.0,7.0,7.0,5.0,2.0,7.0,,3.0,2.0,16.0,1.0,8.0,2.0,16.0,18.0,10.0,28.0,2.0,1.0,5.0,,12.0,5.0,10.0,19,,2.0,16.0,,8.0,,,14.0,9.0,24.0,126,0.3157894736842105,0.35294117647058826,0.8888888888888888,0.36,,0.2222222222222222,0.36,0.4318181818181818,0.5,0.5,0.47101449275362317,0.5,0.42857142857142855,0.506578947368421,0.5625,0.48,0.36231884057971014,0.1590909090909091,0.3333333333333333,21.307506053268767,0.10457516339869281,0.06349206349206349,0.06896551724137931,0.022222222222222223,0.0989010989010989,0.05263157894736842,0.075,0.02702702702702703,0.08163265306122448,0.029411764705882353,,0.06557377049180328,0.07894736842105263,0.16666666666666666,0.08695652173913043,,0.6428571428571429,0.2608695652173913,0.4444444444444444,0.6666666666666666,0.375,0.18840579710144928,0.46153846153846156,0.5,0.16666666666666666,0.18840579710144928,0.38461538461538464,0.38461538461538464,0.4,0.08695652173913043,0.3333333333333333,0.3333333333333333,1.0,0.2753623188405797,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.8333333333333334,0.6,,,,0.19047619047619047,,0.23809523809523808,0.4,0.6231884057971014,0.3684210526315789,0.46393768115942025,0.47644000000000003,0.4759428571428571,0.10666666666666667,0.16,0.11688311688311688,0.3116883116883117,8.968181818181817,24.96,0.3539325842696629,,3.0,,2.0,7.0,,,2.0,,1.0,7.0,1.0,3.0,,2.0,1.0,14.0,11.0,1.0,0.5833333333333334,,,,0.3333333333333333,0.2857142857142857,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,0.07692307692307693,0.05555555555555555,0.029411764705882353,,,,,,,,True,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,6961.0,116,27,211,211,61,55,32,422,4.0,6.0,,,,1.0,3.0,7.0,,2.0,,,7.0,9.0,2.0,3.0,1.0,2.0,7.0,14.0,7.0,11.0,2.0,37.0,199,1.0,1.0,2.0,4.0,,8.0,1.0,3.0,1.0,2.0,,5.0,6.0,8.0,15.0,,9.0,7.0,2.0,5.0,3.0,8.0,2.0,2.0,2.0,19.0,,,5.0,9.0,14.0,,14.0,5.0,3.0,4.0,,7.0,1.0,8.0,16,1.0,2.0,3.0,,2.0,,,3.0,1.0,5.0,61,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.6363636363636364,0.5,0.5,0.6363636363636364,0.5,1.0,0.3333333333333333,0.7,0.8,0.5,0.7115384615384616,0.8,0.5,0.44,0.14285714285714285,0.16666666666666666,13.360323886639675,0.09473684210526316,,0.2631578947368421,,0.12280701754385964,,,,,,,0.024390243902439025,0.13043478260869565,0.16129032258064516,0.3333333333333333,,0.3333333333333333,0.24,0.6666666666666666,0.8,0.5,0.04,,,,0.28,0.42857142857142855,0.5,0.3333333333333333,0.08,,,,0.36,0.7777777777777778,0.7777777777777778,0.7142857142857143,,,0.6,0.6666666666666666,0.5,,,0.4,0.5,0.68,0.7777777777777778,0.49865000000000004,0.50688,0.54273,0.07692307692307693,0.13333333333333333,0.21621621621621623,0.13513513513513514,10.828571428571427,24.99090909090909,0.2890995260663507,,2.0,,1.0,2.0,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,,3.0,2.0,1.0,0.42857142857142855,0.2,,,0.4,0.5,6.0,,,1.0,1.0,1.0,,,,,,,0.14285714285714285,,,,,,,True,,
72,1610612754,Kenny Anderson,Kenny Anderson,72,IND,811.0,14,-14,27,27,22,12,2,54,,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,2.0,5.0,,,,4.0,31,,,,,,,2.0,4.0,,,,4.0,,4.0,,,,,2.0,1.0,,1.0,,,,2.0,,,1.0,,1.0,,1.0,,,,,4.0,4.0,,1,,,,,,,,,,4.0,22,,,,,,,,0.4,,0.5,0.4,,0.5,0.4,,0.5,,0.4,1.0,31.03448275862069,,,1.0,,0.06666666666666667,,,,,,,,,,1.0,,,0.2,,,,0.6,0.3333333333333333,0.5,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,0.2,,0.44117999999999996,,0.45135,,,,1.0,8.42,,0.8148148148148148,,1.0,,,1.0,,,,1.0,,4.0,,3.0,,,,,,,1.0,,,,0.25,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,True,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,9204.0,153,18,268,269,80,58,36,537,17.0,31.0,6.0,9.0,3.0,9.0,1.0,11.0,,,,,,1.0,,,,1.0,21.0,51.0,,1.0,16.0,58.0,245,6.0,9.0,,,4.0,16.0,2.0,7.0,,1.0,4.0,8.0,16.0,26.0,,10.0,,,4.0,2.0,3.0,5.0,3.0,2.0,,13.0,3.0,9.0,4.0,23.0,33.0,13.0,46.0,5.0,2.0,8.0,,14.0,5.0,4.0,21,4.0,3.0,29.0,,15.0,,,5.0,3.0,8.0,80,0.38095238095238093,0.5,,,,,,0.4117647058823529,0.6666666666666666,0.2857142857142857,0.40384615384615385,0.6666666666666666,0.25,0.4461538461538462,0.6153846153846154,0.4,0.019230769230769232,0.0784313725490196,0.0967741935483871,25.649350649350648,0.17692307692307693,0.08737864077669903,0.16,0.1111111111111111,0.17419354838709677,0.09230769230769231,0.16129032258064516,0.0625,0.05,0.10526315789473684,0.125,0.20754716981132076,0.08571428571428572,0.21428571428571427,0.15,0.2,0.6,0.5961538461538461,0.5483870967741935,0.6071428571428571,0.4117647058823529,0.17307692307692307,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21153846153846154,0.09090909090909091,0.1,,,,,,0.019230769230769232,,,,1.0,0.6666666666666666,,,,,,0.125,,0.6153846153846154,,0.5016156862745098,0.5933375,0.4718428571428572,0.23076923076923078,0.234375,0.27586206896551724,0.13793103448275862,6.072549019607843,42.8,0.29850746268656714,6.0,2.0,0.6666666666666666,2.0,4.0,,,,,3.0,6.0,1.0,3.0,1.0,2.0,,5.0,3.0,,0.42857142857142855,,,,0.5,0.5,,1.0,2.0,3.0,1.0,1.0,2.0,,,,0.08333333333333333,0.07692307692307693,0.09090909090909091,1.0,1.0,1.0,,,,True,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,3353.0,56,-8,98,98,50,31,14,196,3.0,5.0,2.0,2.0,,1.0,2.0,5.0,1.0,3.0,,1.0,1.0,3.0,,,1.0,3.0,5.0,11.0,2.0,6.0,7.0,23.0,101,2.0,2.0,,,2.0,6.0,1.0,3.0,1.0,4.0,7.0,12.0,,10.0,6.0,,3.0,1.0,2.0,3.0,2.0,5.0,,1.0,2.0,12.0,,1.0,,7.0,7.0,1.0,8.0,1.0,,2.0,,6.0,3.0,2.0,6,,1.0,8.0,,3.0,,,2.0,1.0,12.0,50,,,1.0,0.3333333333333333,,0.25,0.3333333333333333,0.45454545454545453,1.0,0.3333333333333333,0.47058823529411764,1.0,0.35714285714285715,0.5476190476190477,1.0,0.5454545454545454,0.35294117647058826,0.18181818181818182,0.2,23.893805309734514,0.1590909090909091,0.029411764705882353,,,0.14893617021276595,0.021739130434782608,,,0.058823529411764705,,,0.14285714285714285,0.15384615384615385,0.17647058823529413,,,0.5,0.29411764705882354,0.6,0.75,,0.058823529411764705,,,,0.29411764705882354,0.4,0.4,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.6470588235294118,0.3333333333333333,0.487028125,0.5985,0.49396666666666667,0.15,0.21428571428571427,0.2608695652173913,0.5217391304347826,9.818181818181818,26.63333333333333,0.5102040816326531,,2.0,,,1.0,,,2.0,,1.0,4.0,,1.0,,,1.0,2.0,1.0,,0.6666666666666666,,,,0.14285714285714285,,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,True,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,1402.0,23,5,48,41,13,18,6,89,,,,,,,,,1.0,2.0,1.0,2.0,,5.0,,1.0,,3.0,,,1.0,7.0,,3.0,35,,,,1.0,,,,,1.0,5.0,,3.0,,,3.0,,5.0,,,3.0,,3.0,,2.0,,6.0,,,1.0,2.0,3.0,,3.0,,,,,,,,1,,,,,,,,,,3.0,13,,,1.0,0.14285714285714285,,0.2,0.14285714285714285,,,,0.21428571428571427,,0.3,0.21428571428571427,,0.3,1.0,,,12.962962962962962,0.14285714285714285,,0.14285714285714285,,0.14285714285714285,,,,,,,,,0.4,0.16666666666666666,,,,,,,,,,,,,,,0.2857142857142857,0.5,0.5,1.0,0.7142857142857143,,,,,,1.0,,,0.4,0.5,0.6,,1.0,,0.4116428571428572,,0.35067,,,,1.0,,24.75714285714286,0.2708333333333333,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2514.0,42,-20,80,75,29,21,7,155,3.0,3.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,6.0,84,,,,,,,2.0,2.0,,,,4.0,6.0,,,,,,,2.0,,2.0,,1.0,1.0,4.0,,3.0,,3.0,4.0,3.0,7.0,3.0,2.0,2.0,,3.0,,2.0,4,1.0,1.0,,,,,,1.0,,4.0,29,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,6.8965517241379315,0.0967741935483871,0.125,,,0.08571428571428572,0.09375,0.1111111111111111,,0.18181818181818182,,,0.06666666666666667,0.16666666666666666,0.1,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5822333333333334,,0.5463,,,,0.6666666666666666,1.7,,0.3625,1.0,,0.3333333333333333,2.0,2.0,,,,,1.0,1.0,,1.0,,,,1.0,,,0.3333333333333333,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,True,,
