EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTOffRebounds,Travels,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,LostBallTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SelfOReb,StepOutOfBoundsTurnovers,OffensiveGoaltends,SelfORebPct,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3SecondViolations,Arc3PctBlocked
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,2885.0,48,-19,84,87,27,35,10.0,171,1.0,2.0,,,,,,,,,,,,,,,,1.0,2,,,,2.0,93,,,,,,,,1.0,,,,,2.0,,,,,,1.0,2.0,,2.0,,1.0,1.0,4.0,1.0,3.0,1.0,6.0,7.0,4.0,11.0,4.0,3.0,1.0,,,1.0,,1.0,,4.0,7.0,1.0,,,1.0,,,1.0,1.0,,,27,1.0,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,0.5,0.5,3.0927835051546393,,0.17142857142857143,0.10344827586206896,0.14285714285714285,0.07692307692307693,0.16666666666666666,0.09523809523809523,0.1,,0.15384615384615385,,0.11764705882352941,0.4444444444444444,,,1.0,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5815,,0.5089,,,,,1.85,,0.32142857142857145,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,0.1,,,,,,,,,,,,,True,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,2899.0,48,27,92,93,38,40,8.0,185,4.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,7.0,,,2.0,3.0,6.0,9,2.0,7.0,2.0,20.0,71,1.0,1.0,,,,2.0,,,2.0,3.0,2.0,8.0,4.0,8.0,6.0,2.0,7.0,2.0,,9.0,1.0,10.0,1.0,7.0,2.0,21.0,,1.0,,4.0,4.0,1.0,5.0,7.0,3.0,4.0,2.0,1.0,1.0,,3.0,1.0,2.0,7.0,1.0,2.0,,,,,,,,8.0,38,2.0,0.3333333333333333,0.4,1.0,0.2857142857142857,,0.6666666666666666,0.2857142857142857,0.6666666666666666,1.0,,0.5625,1.0,1.0,0.5882352941176471,1.0,1.0,0.4375,,,19.23076923076923,0.6666666666666666,0.12121212121212122,0.038461538461538464,,,0.09302325581395349,0.02631578947368421,0.08333333333333333,,,,,0.1111111111111111,0.21428571428571427,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.0625,1.0,1.0,,0.125,,,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,,,,,,1.0,0.6666666666666666,0.8125,0.2857142857142857,0.543296875,0.5713,0.5515,,,0.1,0.4,6.722222222222223,26.014285714285716,0.41304347826086957,,,,,1.0,,,,,,,,,1.0,,,0.5,0.5,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,0.125,,True,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,6510.0,108,6,196,191,74,83,23.0,387,4.0,10.0,1.0,2.0,,,6.0,,2.0,,1.0,5.0,9.0,,,2.0,3.0,6.0,16,5.0,11.0,3.0,30.0,192,2.0,4.0,,,,4.0,3.0,3.0,2.0,4.0,3.0,15.0,6.0,6.0,15.0,4.0,9.0,5.0,4.0,3.0,2.0,5.0,1.0,,1.0,12.0,3.0,2.0,,11.0,11.0,5.0,16.0,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,3.0,5.0,,3.0,1.0,1.0,,,,1.0,1.0,15.0,74,1.0,0.5,0.75,1.0,0.45454545454545453,,0.5,0.45454545454545453,0.375,0.5,1.0,0.5,0.5,0.8571428571428571,0.5178571428571429,0.5,0.875,0.4074074074074074,0.25,0.4,13.452914798206278,0.5,0.14666666666666667,0.03389830508474576,,0.1,0.12222222222222222,0.056179775280898875,,,0.1,,0.19230769230769232,0.2,0.041666666666666664,,,1.0,0.37037037037037035,0.4,0.6666666666666666,0.5,,,,,0.2222222222222222,0.07407407407407407,,,,0.3333333333333333,0.5555555555555556,0.5555555555555556,1.0,0.5,0.5,,,,0.14285714285714285,,0.42857142857142855,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.4864962962962963,0.48165,0.4180857142857142,0.03571428571428571,0.058823529411764705,0.13333333333333333,0.5,7.4375,25.70909090909091,0.37755102040816324,,,2.0,2.0,2.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,False,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,182.0,3,-7,7,7,7,7,,14,,,,,,,1.0,,,,,,,,,,,,1,,,,,8,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3445,,0.3445,,,,,16.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,8082.0,135,-3,243,240,97,117,27.0,483,1.0,3.0,,1.0,1.0,5.0,10.0,3.0,4.0,1.0,1.0,,3.0,,,,,5.0,18,3.0,7.0,8.0,27.0,220,,1.0,1.0,1.0,1.0,4.0,,5.0,1.0,1.0,6.0,9.0,4.0,6.0,9.0,,3.0,,2.0,11.0,8.0,19.0,4.0,7.0,1.0,46.0,3.0,1.0,2.0,7.0,9.0,4.0,13.0,5.0,1.0,4.0,2.0,2.0,1.0,,3.0,,5.0,15.0,2.0,10.0,2.0,1.0,,,,1.0,1.0,9.0,97,5.0,0.4,0.4,1.0,0.42857142857142855,1.0,1.0,0.42857142857142855,0.2777777777777778,,,0.38,0.75,0.25,0.45,0.6666666666666666,0.45,0.28,0.1111111111111111,0.3333333333333333,12.177121771217712,0.6666666666666666,0.06666666666666667,0.011764705882352941,0.1111111111111111,0.09090909090909091,0.07317073170731707,0.03389830508474576,,,0.02564102564102564,0.08333333333333333,0.13513513513513514,,0.05128205128205128,0.15384615384615385,,1.0,0.12,0.3333333333333333,0.5,,0.2,0.2,0.25,,0.4,0.16,0.75,0.75,1.0,0.12,,,,0.5,,,,,0.16666666666666666,1.0,,,0.4,,0.441692,0.6129,0.3962916666666667,0.07407407407407407,0.1,0.14814814814814814,0.3333333333333333,13.216666666666665,24.071428571428577,0.3991769547325103,,,,1.0,3.0,,4.0,3.0,,1.0,,,,3.0,1.0,,0.3,0.3,0.6666666666666666,0.16666666666666666,,,,,,0.2,,0.09523809523809523,1.0,,,,,,0.5,,1.0,,,,False,1.0,1.0,1.0,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,4772.0,80,-16,145,140,65,53,20.0,285,2.0,6.0,,1.0,2.0,4.0,3.0,2.0,5.0,,3.0,2.0,6.0,,,,1.0,4.0,13,4.0,11.0,1.0,21.0,140,,1.0,,,,,1.0,5.0,,4.0,1.0,3.0,,8.0,12.0,,6.0,2.0,2.0,4.0,2.0,6.0,,2.0,2.0,14.0,,2.0,,9.0,9.0,2.0,11.0,,,,4.0,,3.0,,7.0,4.0,5.0,9.0,,2.0,,6.0,,,,6.0,3.0,3.0,65,1.0,,,1.0,0.36363636363636365,,,0.36363636363636365,0.3076923076923077,,0.2,0.4166666666666667,,0.1111111111111111,0.42,,0.15,0.4583333333333333,0.15384615384615385,0.3333333333333333,19.27710843373494,0.5714285714285714,0.15517241379310345,0.03773584905660377,,,0.1323529411764706,0.0273972602739726,0.07142857142857142,,0.04,,0.1,0.2,0.17391304347826086,,,0.5,0.25,0.3333333333333333,0.5,,0.16666666666666666,0.5,0.5,,0.125,0.20833333333333334,0.4,0.4,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,0.1111111111111111,,0.7083333333333334,0.3333333333333333,0.4604645833333334,0.5463,0.48075000000000007,,,,0.14285714285714285,8.315384615384616,24.545454545454547,0.4482758620689655,,,1.0,4.0,,,2.0,,1.0,1.0,1.0,,,1.0,5.0,1.0,,,,0.4444444444444444,0.25,,1.0,,,,,,,,4.0,,,,,1.0,,,0.07142857142857142,,False,,,,,,
72,1610612754,Kenny Anderson,Kenny Anderson,72,IND,391.0,7,-18,13,15,13,10,,28,,1.0,,,,,,,,,,,,,,,,,1,,,,,19,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,3.0,,,3.0,3.0,1.0,2.0,,,,,,,,,,,13,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,30.769230769230766,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5499,,0.5499,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,12558.0,209,8,386,381,156,128,44.0,767,18.0,25.0,3.0,6.0,2.0,10.0,16.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,24.0,51,2.0,4.0,10.0,64.0,356,3.0,8.0,,,2.0,8.0,13.0,22.0,2.0,4.0,1.0,33.0,28.0,20.0,3.0,6.0,1.0,,5.0,,2.0,2.0,2.0,,,6.0,2.0,9.0,2.0,24.0,32.0,12.0,44.0,12.0,4.0,8.0,5.0,1.0,10.0,1.0,15.0,9.0,6.0,28.0,3.0,21.0,11.0,5.0,,,,5.0,2.0,33.0,156,5.0,0.5833333333333334,0.6666666666666666,0.5,0.5,,0.5,0.6666666666666666,0.47058823529411764,0.375,0.5909090909090909,0.4909090909090909,0.375,0.6153846153846154,0.5,0.4,0.5892857142857143,0.07272727272727272,0.09803921568627451,0.16,18.287037037037035,0.3333333333333333,0.15384615384615385,0.061224489795918366,0.07407407407407407,0.045454545454545456,0.14207650273224043,0.05759162303664921,0.05,0.08888888888888889,0.04838709677419355,0.07142857142857142,0.1,0.11627906976744186,0.24528301886792453,0.043478260869565216,0.25,0.4,0.45454545454545453,0.72,0.8571428571428571,0.5555555555555556,0.18181818181818182,0.2,0.2,,0.2909090909090909,0.03636363636363636,1.0,1.0,0.5,0.03636363636363636,,,,0.75,0.5,,,,0.07692307692307693,1.0,0.07692307692307693,,0.5272727272727272,,0.4661398148148148,0.5105500000000001,0.50351,0.1746031746031746,0.1864406779661017,0.125,0.515625,7.849019607843138,28.45,0.40414507772020725,6.0,0.42857142857142855,13.0,15.0,4.0,3.0,,,1.0,1.0,3.0,3.0,,1.0,5.0,,0.25,0.26666666666666666,1.0,0.5769230769230769,0.8666666666666667,1.0,1.0,,,,0.06666666666666667,0.03333333333333333,,1.0,4.0,0.25,0.0625,,,,1.0,,,,False,,,,1.0,3.0,0.5
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,27539.0,459,32,829,823,247,223,110.0,1652,41.0,77.0,6.0,12.0,9.0,37.0,39.0,4.0,14.0,,4.0,9.0,29.0,1.0,1.0,2.0,7.0,64.0,153,13.0,43.0,53.0,220.0,805,8.0,17.0,2.0,3.0,15.0,37.0,16.0,39.0,2.0,11.0,33.0,71.0,46.0,82.0,33.0,4.0,29.0,9.0,20.0,27.0,10.0,37.0,7.0,8.0,13.0,84.0,4.0,13.0,6.0,38.0,51.0,18.0,69.0,18.0,11.0,7.0,16.0,6.0,13.0,,29.0,8.0,9.0,40.0,4.0,76.0,31.0,14.0,,,5.0,14.0,5.0,71.0,247,9.0,0.359375,0.3709677419354839,0.8461538461538461,0.3023255813953488,0.6666666666666666,0.18181818181818182,0.3023255813953488,0.41830065359477125,0.47058823529411764,0.41025641025641024,0.4260204081632653,0.55,0.38,0.47619047619047616,0.6379310344827587,0.5,0.2193877551020408,0.13071895424836602,0.19480519480519481,27.12041884816754,0.5517241379310345,0.11377245508982035,0.04220779220779221,0.09523809523809523,0.0380952380952381,0.11083123425692695,0.04116222760290557,0.0761904761904762,0.011235955056179775,0.03508771929824561,0.06451612903225806,0.14414414414414414,0.12244897959183673,0.08,0.09615384615384616,0.09090909090909091,0.35714285714285715,0.39285714285714285,0.5324675324675324,0.6612903225806451,0.4634146341463415,0.18877551020408162,0.24324324324324326,0.28125,0.1111111111111111,0.1989795918367347,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.75,0.14795918367346939,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.6,0.5,0.05,1.0,1.0,0.08,,0.14,0.2857142857142857,0.6122448979591837,0.3103448275862069,0.49095820512820515,0.5203066666666667,0.47113061224489794,0.1409090909090909,0.1751412429378531,0.16818181818181818,0.32272727272727275,7.436601307189542,24.927906976744183,0.29794933655006034,7.0,0.22580645161290322,8.0,17.0,14.0,6.0,3.0,6.0,2.0,4.0,8.0,7.0,,11.0,7.0,2.0,0.358974358974359,0.358974358974359,0.21428571428571427,0.34,0.47058823529411764,1.0,1.0,,2.0,0.13513513513513514,0.03333333333333333,0.02702702702702703,2.0,,10.0,,,,0.1,7.0,2.0,,0.07291666666666667,0.16666666666666666,False,1.0,0.5,1.0,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,26519.0,442,56,811,796,205,211,106.0,1607,3.0,8.0,,,3.0,10.0,28.0,8.0,18.0,3.0,6.0,16.0,45.0,4.0,6.0,6.0,17.0,20.0,46,24.0,63.0,46.0,158.0,763,3.0,3.0,4.0,8.0,3.0,21.0,1.0,7.0,9.0,23.0,25.0,54.0,32.0,8.0,72.0,,45.0,16.0,7.0,27.0,13.0,40.0,9.0,17.0,5.0,93.0,,3.0,11.0,20.0,32.0,3.0,35.0,18.0,12.0,6.0,10.0,10.0,17.0,2.0,27.0,5.0,4.0,22.0,,50.0,9.0,3.0,,,2.0,3.0,2.0,54.0,205,3.0,0.8,0.8,1.0,0.38095238095238093,0.5,0.391304347826087,0.38095238095238093,0.43478260869565216,1.0,0.14285714285714285,0.5137614678899083,0.8181818181818182,0.48333333333333334,0.5833333333333334,0.8181818181818182,0.6071428571428571,0.5779816513761468,0.15217391304347827,0.5,16.416309012875537,0.37037037037037035,0.06389776357827476,0.009900990099009901,0.16176470588235295,,0.08136482939632546,0.007334963325183374,0.0196078431372549,,0.009708737864077669,,0.03773584905660377,0.06896551724137931,0.08333333333333333,0.17543859649122806,0.09090909090909091,0.6666666666666666,0.07339449541284404,0.375,0.75,1.0,0.09174311926605505,0.3,0.375,1.0,0.25688073394495414,0.1651376146788991,0.4444444444444444,0.4444444444444444,1.0,0.41284403669724773,0.35555555555555557,0.36363636363636365,1.0,,,0.5454545454545454,0.6666666666666666,1.0,0.2,0.5,0.5666666666666667,0.35294117647058826,0.6513761467889908,0.35555555555555557,0.49298577981651376,0.5024388888888889,0.4809983333333333,0.0782608695652174,0.17307692307692307,0.13291139240506328,0.34177215189873417,13.95434782608696,24.955555555555556,0.2527743526510481,1.0,0.034482758620689655,,2.0,14.0,,4.0,5.0,8.0,1.0,5.0,3.0,13.0,11.0,1.0,,0.5,0.5185185185185185,0.7142857142857143,0.06666666666666667,,,,,,0.2,,,2.0,1.0,,0.015873015873015872,0.03571428571428571,,0.18181818181818182,,1.0,,,,False,,,,,,0.022222222222222223
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,27460.0,458,27,827,820,210,221,114.0,1647,31.0,55.0,8.0,11.0,35.0,87.0,66.0,,2.0,,,,1.0,,,,1.0,84.0,208,,3.0,61.0,229.0,809,15.0,28.0,,1.0,13.0,43.0,15.0,40.0,,1.0,34.0,64.0,120.0,48.0,,16.0,1.0,,19.0,6.0,6.0,12.0,1.0,6.0,,30.0,6.0,16.0,17.0,57.0,88.0,24.0,112.0,7.0,5.0,2.0,13.0,4.0,7.0,,20.0,3.0,23.0,38.0,2.0,86.0,34.0,29.0,,,6.0,29.0,21.0,64.0,210,3.0,0.7142857142857143,0.7894736842105263,,,,,,0.40384615384615385,0.5357142857142857,0.375,0.3981042654028436,0.5172413793103449,0.36585365853658536,0.4598393574297189,0.581081081081081,0.5333333333333333,0.014218009478672985,0.09134615384615384,0.23636363636363636,28.13807531380753,0.65,0.1716867469879518,0.050955414012738856,0.25757575757575757,0.05504587155963303,0.18592964824120603,0.05200945626477541,0.057692307692307696,0.039603960396039604,0.05504587155963303,0.06451612903225806,0.12844036697247707,0.21875,0.1732283464566929,0.21818181818181817,0.45454545454545453,0.7241379310344828,0.26066350710900477,0.5636363636363636,0.7380952380952381,0.6774193548387096,0.41232227488151657,0.40229885057471265,0.4268292682926829,0.6285714285714286,0.3127962085308057,0.009478672985781991,,,,0.004739336492890996,,,,0.3793103448275862,0.7272727272727273,,,,,,0.024390243902439025,,0.27488151658767773,,0.42879241706161136,0.45409782608695654,0.4291939024390244,0.1440677966101695,0.1459227467811159,0.18777292576419213,0.2794759825327511,9.302884615384615,23.633333333333336,0.2539298669891173,14.0,0.5384615384615384,5.0,11.0,18.0,,5.0,,,4.0,4.0,9.0,1.0,13.0,22.0,1.0,0.2727272727272727,0.27692307692307694,0.9444444444444444,0.2682926829268293,0.45454545454545453,2.0,3.0,1.0,3.0,0.05747126436781609,0.06666666666666667,0.05128205128205128,1.0,,9.0,,0.015151515151515152,,0.034482758620689655,2.0,,,0.018518518518518517,0.125,False,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,15709.0,262,9,480,480,94,100,62.0,960,23.0,32.0,8.0,11.0,,,8.0,,,,,,1.0,,,,,24.0,40,,1.0,8.0,56.0,460,8.0,12.0,,,5.0,21.0,3.0,3.0,,,,6.0,34.0,14.0,,14.0,1.0,,2.0,8.0,2.0,10.0,2.0,3.0,3.0,22.0,9.0,30.0,3.0,48.0,54.0,40.0,94.0,9.0,7.0,2.0,7.0,6.0,5.0,,12.0,1.0,15.0,30.0,5.0,10.0,6.0,4.0,,,1.0,4.0,4.0,6.0,94,3.0,0.7083333333333334,1.0,,,,,,0.6,0.6666666666666666,1.0,0.5853658536585366,0.6666666666666666,1.0,0.6222222222222222,0.7,1.0,0.024390243902439025,0.05,0.0625,10.30741410488246,0.5833333333333334,0.2711864406779661,0.15789473684210525,0.07692307692307693,0.15789473684210525,0.2361111111111111,0.15789473684210525,0.12280701754385964,0.20833333333333334,0.13114754098360656,0.25,0.25925925925925924,0.2127659574468085,0.3157894736842105,0.08823529411764706,,1.0,0.7804878048780488,0.71875,0.7666666666666667,0.6956521739130435,,,,,0.1951219512195122,,,,,0.024390243902439025,,,,0.9166666666666666,0.7272727272727273,,,,,,,,0.8048780487804879,,0.5297170731707318,0.549509090909091,0.5672333333333334,0.13333333333333333,0.13636363636363635,0.375,0.10714285714285714,4.782500000000001,23.7,0.19583333333333333,3.0,0.15789473684210525,3.0,3.0,1.0,,,2.0,1.0,2.0,1.0,2.0,,,2.0,1.0,0.125,0.125,1.0,1.0,1.0,1.0,1.0,,,,0.05555555555555555,0.12195121951219512,,,1.0,,,,,,,,,0.125,False,,,,,1.0,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,22438.0,374,31,688,677,177,152,94.0,1365,13.0,33.0,2.0,3.0,11.0,18.0,9.0,5.0,12.0,,2.0,9.0,35.0,,1.0,1.0,8.0,27.0,60,14.0,47.0,13.0,109.0,673,2.0,6.0,1.0,4.0,1.0,8.0,9.0,13.0,1.0,10.0,7.0,28.0,10.0,44.0,39.0,4.0,34.0,9.0,10.0,54.0,16.0,70.0,13.0,32.0,13.0,156.0,1.0,3.0,2.0,33.0,36.0,5.0,41.0,21.0,8.0,13.0,17.0,12.0,11.0,2.0,28.0,8.0,23.0,49.0,2.0,14.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,28.0,177,7.0,0.18518518518518517,0.2,0.9285714285714286,0.2978723404255319,0.25,0.1,0.30434782608695654,0.45,0.3333333333333333,0.6923076923076923,0.4485981308411215,0.35,0.45652173913043476,0.4778761061946903,0.4,0.5192307692307693,0.4392523364485981,0.16666666666666666,0.2727272727272727,17.691342534504393,0.6071428571428571,0.12840466926070038,0.011406844106463879,0.03773584905660377,0.011235955056179775,0.11290322580645161,0.011363636363636364,0.02247191011235955,,0.011363636363636364,0.041666666666666664,0.08433734939759036,0.06666666666666667,0.21212121212121213,0.043478260869565216,,0.6666666666666666,0.308411214953271,0.3939393939393939,0.5416666666666666,0.3076923076923077,0.16822429906542055,0.6111111111111112,0.6111111111111112,0.09090909090909091,0.08411214953271028,0.11214953271028037,0.4166666666666667,0.45454545454545453,1.0,0.32710280373831774,0.2571428571428571,0.2571428571428571,0.8888888888888888,0.3,0.6666666666666666,0.1,,,0.08695652173913043,,0.34782608695652173,0.125,0.7476635514018691,0.2647058823529412,0.5238820754716981,0.5131785714285714,0.5019565217391304,0.03636363636363636,0.06349206349206349,0.07339449541284404,0.25688073394495414,5.545000000000001,25.348936170212767,0.25726744186046513,1.0,0.043478260869565216,5.0,9.0,3.0,3.0,3.0,9.0,7.0,,,1.0,1.0,3.0,,,0.3333333333333333,0.375,,0.391304347826087,0.5555555555555556,1.0,1.0,,,,0.038461538461538464,,3.0,1.0,5.0,0.02127659574468085,0.1111111111111111,0.08333333333333333,0.3,,,,,,False,1.0,0.3333333333333333,1.0,1.0,,
