EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,Fg2aBlocked,BlockedAtRim,FG2APctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,PtsAssisted2s,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,ShortMidRangeAssists,LostBallSteals,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,BlockedLongMidRange,LongMidRangePctBlocked,Travels,OffensiveGoaltends,3SecondViolations
990,1610612759,Malik Rose,Malik Rose,990,SAS,1458.0,24,-3,53,50,27.0,37,8.0,103,,2.0,,2.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,6.0,,2.0,2.0,4.0,58,,4.0,,,,1.0,2.0,,2.0,1.0,3.0,,,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,8.0,12.0,1.0,,,1.0,1.0,,,1.0,,,4.0,1.0,1.0,,,,,3.0,27.0,1.0,,,,,0.16666666666666666,,0.5,0.125,,0.25,0.2,,0.3,0.25,16.176470588235293,0.5,0.2857142857142857,0.1,0.16666666666666666,0.23076923076923078,0.20689655172413793,0.1111111111111111,,0.3333333333333333,0.3333333333333333,,,,0.25,,,0.125,0.125,,,,0.5,,,0.25,,0.25,0.25,,0.5,,0.44763125000000004,0.4048,0.44403750000000003,0.1111111111111111,0.14285714285714285,,0.75,24.7,0.5094339622641509,2.0,2.0,1.0,,0.16666666666666666,,0.25,0.25,0.25,9.85,1.0,,2.0,,4.0,1.0,,,,,,1.0,1.0,,0.4444444444444444,0.16666666666666666,0.6666666666666666,,0.2,,0.5,0.5,1.0,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,True,,,,,
369,1610612759,Charlie Ward,Charlie Ward,369,SAS,510.0,8,-3,21,19,10.0,19,1.0,40,,,,,,,1.0,1.0,,,,,,1.0,3.0,1.0,1.0,,5.0,21,,,1.0,,3.0,1.0,2.0,1.0,1.0,,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,1.0,2.0,,,,,,,,,,5.0,10.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.5,0.625,1.5,0.8333333333333334,0.625,1.5,0.8333333333333334,0.25,27.272727272727273,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.3333333333333333,,,0.25,,0.4438875,0.66255,0.46681666666666666,,,0.6,1.0,23.3,0.47619047619047616,1.0,2.0,,,,,,0.25,0.5,18.533333333333335,,1.0,,,,,2.0,,,2.0,,,,1.0,,,,,,,,,,0.5,0.5,,1.0,,2.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,8511.0,142,65,268,263,151.0,86,40.0,531,8.0,11.0,4.0,5.0,4.0,6.0,2.0,1.0,7.0,13.0,3.0,5.0,10.0,10.0,19.0,7.0,15.0,8.0,49.0,237,4.0,5.0,5.0,2.0,16.0,5.0,11.0,5.0,11.0,6.0,31.0,6.0,21.0,4.0,13.0,7.0,4.0,2.0,6.0,,2.0,1.0,14.0,11.0,1.0,19.0,3.0,23.0,18.0,41.0,5.0,4.0,1.0,6.0,8.0,6.0,8.0,23.0,1.0,3.0,8.0,1.0,3.0,1.0,,1.0,1.0,31.0,151.0,5.0,1.0,0.4666666666666667,0.45454545454545453,0.4666666666666667,0.5263157894736842,0.8,0.45454545454545453,0.6029411764705882,0.7,0.5681818181818182,0.6447368421052632,0.7272727272727273,0.62,0.4411764705882353,14.465408805031446,0.21428571428571427,0.20212765957446807,0.13253012048192772,0.041666666666666664,0.1694915254237288,0.14634146341463414,0.13333333333333333,0.08695652173913043,0.21428571428571427,0.21428571428571427,0.18421052631578946,,1.0,0.3235294117647059,0.7272727272727273,0.8,0.058823529411764705,0.38235294117647056,0.5384615384615384,0.5384615384615384,1.0,0.5,0.8,0.3,0.2727272727272727,0.6666666666666666,0.045454545454545456,0.45454545454545453,0.5,0.7647058823529411,0.5384615384615384,0.5174588235294117,0.5466857142857143,0.4985545454545454,0.02857142857142857,0.05,0.32653061224489793,0.6326530612244898,24.80666666666667,0.5634328358208955,4.0,4.0,2.0,1.0,0.10526315789473684,0.25,0.1111111111111111,0.11764705882352941,0.11764705882352941,6.184210526315789,,2.0,14.0,2.0,7.0,,2.0,1.0,,1.0,,0.7,0.875,0.25,0.175,0.16666666666666666,0.2222222222222222,0.07692307692307693,,0.75,,,,0.5,0.5,0.5,,1.0,1.0,1.0,,,0.09090909090909091,,,,0.5,,2.0,2.0,2.0,2.0,0.4,0.2,0.6666666666666666,1.0,,,,,,,,,False,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,16069.0,268,4,472,476,140.0,74,59.0,948,4.0,12.0,2.0,6.0,2.0,4.0,21.0,5.0,3.0,6.0,,3.0,4.0,12.0,31.0,11.0,27.0,3.0,60.0,481,4.0,9.0,2.0,,11.0,4.0,11.0,5.0,9.0,1.0,24.0,6.0,33.0,,6.0,3.0,6.0,3.0,9.0,3.0,,2.0,21.0,4.0,5.0,14.0,2.0,21.0,6.0,27.0,4.0,3.0,,2.0,4.0,,9.0,24.0,1.0,1.0,13.0,3.0,4.0,2.0,1.0,2.0,2.0,24.0,140.0,2.0,1.0,0.4074074074074074,0.5555555555555556,0.4074074074074074,0.3870967741935484,0.4444444444444444,0.36363636363636365,0.49137931034482757,0.5,0.575,0.46875,0.5,0.5217391304347826,0.46551724137931033,12.361623616236162,0.09523809523809523,0.07650273224043716,0.024096385542168676,0.125,0.08520179372197309,0.02242152466367713,0.017857142857142856,0.03278688524590164,0.058823529411764705,0.04838709677419355,0.11428571428571428,0.13333333333333333,1.0,0.20689655172413793,0.3333333333333333,0.4444444444444444,0.3620689655172414,0.10344827586206896,0.5,0.5,1.0,0.5454545454545454,0.3333333333333333,,0.2,0.5,0.25,0.2,0.75,0.6724137931034483,0.5,0.528128448275862,0.5533300000000001,0.5306949999999999,0.05,0.09090909090909091,0.18333333333333332,0.4,23.511111111111113,0.2966101694915254,5.0,14.0,4.0,,0.12903225806451613,,0.1,0.08620689655172414,0.2413793103448276,9.390322580645162,3.0,5.0,18.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,0.75,0.75,0.5,0.017543859649122806,0.02040816326530612,,0.05263157894736842,0.03333333333333333,0.75,0.6,0.6,0.6666666666666666,0.35714285714285715,0.38461538461538464,0.8,8.0,1.0,1.0,,,,0.25,0.38095238095238093,0.38095238095238093,1.0,0.5,,2.0,,1.0,,0.5,0.18181818181818182,,,,1.0,0.041666666666666664,1.0,2.0,0.5,1.0,0.4,False,1.0,0.07142857142857142,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,17878.0,298,15,536,534,145.0,75,59.0,1070,26.0,39.0,2.0,2.0,7.0,10.0,,,,,,,,63.0,117.0,,,38.0,164.0,523,7.0,11.0,,7.0,21.0,18.0,31.0,,,15.0,51.0,60.0,,4.0,,,19.0,6.0,25.0,5.0,1.0,12.0,56.0,14.0,12.0,39.0,9.0,60.0,21.0,81.0,8.0,6.0,2.0,16.0,32.0,7.0,17.0,27.0,3.0,2.0,62.0,27.0,6.0,16.0,6.0,16.0,12.0,51.0,145.0,4.0,,,,,0.5384615384615384,0.6363636363636364,0.5806451612903226,0.5384615384615384,0.6363636363636364,0.5806451612903226,0.5616438356164384,0.6176470588235294,0.5930232558139535,,29.32454695222405,0.4090909090909091,0.20526315789473684,0.07865168539325842,0.26666666666666666,0.2170212765957447,0.08298755186721991,0.08196721311475409,0.0625,0.22641509433962265,0.20634920634920634,0.1891891891891892,0.2727272727272727,0.75,0.3333333333333333,0.6666666666666666,0.8125,,,,,,0.18181818181818182,1.0,,0.3225806451612903,0.7,,,,0.3333333333333333,,0.4414794871794872,0.4427,0.4403645161290322,0.19285714285714287,0.19285714285714287,0.12804878048780488,0.31097560975609756,,0.27052238805970147,54.0,24.0,9.0,10.0,0.07692307692307693,0.037037037037037035,0.25,0.46153846153846156,0.20512820512820512,7.982051282051281,25.0,12.0,66.0,6.0,6.0,2.0,16.0,5.0,4.0,11.0,4.0,0.5238095238095238,0.5409836065573771,0.5,0.09523809523809523,0.09433962264150944,0.05,0.17391304347826086,0.044444444444444446,0.6923076923076923,0.46296296296296297,0.4807692307692308,0.24,0.5,0.5,0.75,,1.0,2.0,4.0,,,0.1794871794871795,,,,,,,,,1.0,,,,,,1.0,0.038461538461538464,,,,,,False,,,3.0,1.0,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,12130.0,202,43,371,371,156.0,108,50.0,742,16.0,25.0,2.0,3.0,8.0,12.0,9.0,3.0,4.0,16.0,,1.0,3.0,21.0,41.0,7.0,25.0,29.0,92.0,349,2.0,6.0,,3.0,7.0,10.0,17.0,2.0,6.0,20.0,46.0,22.0,18.0,2.0,16.0,4.0,17.0,6.0,23.0,4.0,2.0,8.0,52.0,4.0,7.0,20.0,1.0,28.0,9.0,37.0,11.0,7.0,1.0,3.0,16.0,4.0,7.0,21.0,2.0,1.0,36.0,9.0,5.0,1.0,,1.0,1.0,46.0,156.0,5.0,0.8571428571428571,0.28,0.3333333333333333,0.28,0.5121951219512195,0.3333333333333333,0.5882352941176471,0.4772727272727273,0.3333333333333333,0.5652173913043478,0.5379746835443038,0.42857142857142855,0.6470588235294118,0.3787878787878788,22.041763341067288,0.045454545454545456,0.1652892561983471,0.035398230088495575,0.2413793103448276,0.18,0.04819277108433735,0.05263157894736842,0.02564102564102564,0.15625,0.2,0.14285714285714285,0.2222222222222222,1.0,0.3787878787878788,0.64,0.7619047619047619,0.13636363636363635,0.24242424242424243,0.25,0.25,0.75,0.5,0.6666666666666666,,0.5217391304347826,0.6666666666666666,0.13043478260869565,0.13043478260869565,0.3333333333333333,0.7575757575757576,0.25,0.5233757575757576,0.414325,0.5476934782608696,0.13513513513513514,0.1875,0.07608695652173914,0.5,24.283999999999995,0.42048517520215634,10.0,6.0,5.0,1.0,0.12195121951219512,0.1,0.2727272727272727,0.15151515151515152,0.09090909090909091,5.239024390243903,3.0,2.0,20.0,4.0,4.0,,13.0,10.0,1.0,3.0,2.0,0.47619047619047616,0.5,0.8125,0.07547169811320754,0.027777777777777776,0.10256410256410256,,,0.625,0.3,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,3.0,5.0,4.0,,7.0,1.0,0.16,0.3333333333333333,0.3333333333333333,1.0,0.5,0.038461538461538464,,,,,,,,,3.0,1.0,0.05263157894736842,,1.0,,,0.3333333333333333,False,,,,,
2078,1610612759,Jason Hart,Jason Hart,2078,SAS,2516.0,42,3,75,73,,14,5.0,148,1.0,1.0,,,,,,,,,,,,5.0,12.0,,,,10.0,66,,,,,,,,,,,,4.0,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,,2.0,,2.0,4.0,2.0,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,0.4166666666666667,,,0.4166666666666667,,,0.4166666666666667,,,,16.049382716049383,,0.043478260869565216,,0.16666666666666666,0.06896551724137931,,,,,,0.1111111111111111,0.5,,0.08333333333333333,1.0,1.0,,,,,,,,,,,,,,0.08333333333333333,,0.38224166666666665,,,,,,,,,4.0,7.0,1.0,,0.08333333333333333,0.25,,0.3333333333333333,0.5833333333333334,12.075000000000001,2.0,2.0,6.0,,,,,,1.0,,,0.6,0.6,,,,,,,,0.5,0.6666666666666666,0.5,0.2857142857142857,0.2857142857142857,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,18211.0,304,30,551,551,199.0,114,71.0,1102,28.0,44.0,2.0,3.0,11.0,19.0,1.0,1.0,13.0,30.0,5.0,2.0,6.0,42.0,89.0,13.0,31.0,20.0,143.0,545,5.0,8.0,5.0,3.0,16.0,14.0,33.0,2.0,7.0,10.0,44.0,66.0,15.0,,30.0,13.0,36.0,18.0,54.0,9.0,9.0,19.0,126.0,1.0,1.0,12.0,1.0,14.0,2.0,16.0,9.0,6.0,5.0,9.0,24.0,9.0,,10.0,1.0,2.0,31.0,10.0,6.0,1.0,1.0,1.0,1.0,44.0,199.0,2.0,0.38461538461538464,0.41935483870967744,0.2857142857142857,0.41935483870967744,0.47191011235955055,0.625,0.42424242424242425,0.5125,0.5,0.425,0.5296296296296297,0.5333333333333333,0.46808510638297873,0.25833333333333336,24.921630094043888,0.034482758620689655,0.06,0.005291005291005291,0.022727272727272728,0.05327868852459016,0.007633587786259542,0.016129032258064516,,0.05,0.06349206349206349,0.06493506493506493,0.030303030303030304,1.0,0.36666666666666664,0.6363636363636364,0.717948717948718,0.008333333333333333,0.25,0.43333333333333335,0.43333333333333335,0.38461538461538464,0.23076923076923078,0.6666666666666666,0.38461538461538464,0.475,0.5789473684210527,0.025,0.15,0.3333333333333333,0.625,0.43333333333333335,0.51147375,0.50132,0.50056625,0.07751937984496124,0.10204081632653061,0.11188811188811189,0.3076923076923077,25.019354838709678,0.36116152450090744,15.0,30.0,10.0,,0.11235955056179775,0.3333333333333333,,0.125,0.25,8.073033707865168,4.0,10.0,18.0,11.0,1.0,,15.0,6.0,1.0,9.0,1.0,0.21428571428571427,0.21428571428571427,0.625,0.0136986301369863,,0.020833333333333332,,,0.21428571428571427,0.26666666666666666,0.4,0.25,0.3333333333333333,0.3333333333333333,0.2,,6.0,3.0,2.0,,,0.11363636363636363,,,,0.5,,,1.0,1.0,,0.2,,0.2,1.0,24.0,,,,,,,,False,,,1.0,,
2045,1610612759,Hedo Turkoglu,Hedo Turkoglu,2045,SAS,13704.0,228,4,421,420,108.0,75,43.0,841,3.0,8.0,,,1.0,2.0,9.0,1.0,6.0,21.0,4.0,2.0,7.0,12.0,35.0,12.0,30.0,11.0,71.0,412,,1.0,5.0,,,3.0,6.0,3.0,8.0,3.0,18.0,10.0,36.0,,21.0,6.0,8.0,3.0,11.0,2.0,1.0,3.0,25.0,2.0,3.0,24.0,6.0,33.0,4.0,37.0,9.0,6.0,4.0,8.0,14.0,1.0,8.0,17.0,2.0,1.0,16.0,6.0,1.0,,,,,18.0,108.0,3.0,1.0,0.4,0.375,0.4,0.34285714285714286,,0.5,0.46153846153846156,,0.5357142857142857,0.4861111111111111,,0.5625,0.46153846153846156,18.029350104821805,0.3333333333333333,0.15584415584415584,0.013422818791946308,0.1,0.14673913043478262,0.015384615384615385,0.045454545454545456,,0.0851063829787234,0.15217391304347827,0.21311475409836064,0.09090909090909091,,0.12307692307692308,0.375,0.42857142857142855,0.13846153846153847,0.3230769230769231,0.2857142857142857,0.2857142857142857,1.0,,,0.6666666666666666,0.14285714285714285,0.5,0.07142857142857142,0.5,0.2857142857142857,0.5846153846153846,0.2857142857142857,0.5014461538461539,0.5240374999999999,0.5237392857142857,0.08450704225352113,0.14634146341463414,,0.2535211267605634,24.43,0.25653206650831356,8.0,19.0,2.0,,0.05714285714285714,0.125,0.125,0.12307692307692308,0.2923076923076923,12.114285714285714,1.0,8.0,14.0,4.0,1.0,1.0,6.0,3.0,2.0,3.0,,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.021739130434782608,,,0.058823529411764705,0.02564102564102564,0.6666666666666666,0.125,0.14285714285714285,1.0,0.42105263157894735,0.42105263157894735,0.5,6.0,1.0,3.0,,2.0,,0.125,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,,,0.16666666666666666,,,,1.0,0.05263157894736842,,1.0,,,1.0,False,,,,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,12651.0,211,-11,366,371,80.0,54,46.0,737,7.0,16.0,4.0,11.0,4.0,7.0,,,,,,,,23.0,50.0,,,1.0,47.0,387,7.0,14.0,,,14.0,9.0,15.0,,,,18.0,12.0,,10.0,,,3.0,3.0,6.0,1.0,2.0,2.0,15.0,15.0,3.0,26.0,4.0,33.0,18.0,51.0,3.0,2.0,3.0,4.0,4.0,,23.0,32.0,,,6.0,2.0,1.0,10.0,3.0,10.0,9.0,18.0,80.0,1.0,,,,,0.46,0.5,0.6,0.46,0.5,0.6,0.44339622641509435,0.5,0.5625,,13.571428571428571,0.2857142857142857,0.18055555555555555,0.11194029850746269,0.1111111111111111,0.1695906432748538,0.09550561797752809,0.17777777777777778,0.04081632653061224,0.16279069767441862,0.16,0.21568627450980393,0.1,0.9,0.32,0.4375,0.5,,,,,,0.7857142857142857,0.36363636363636365,,0.4666666666666667,0.5714285714285714,,,,0.32,,0.460844,0.5541999999999999,0.4944,0.038461538461538464,0.038461538461538464,0.2978723404255319,0.3829787234042553,,0.2185792349726776,14.0,20.0,3.0,6.0,0.06,,0.14285714285714285,0.28,0.4,9.097999999999999,7.0,9.0,34.0,,2.0,2.0,,,,,,0.7391304347826086,0.9444444444444444,,0.045454545454545456,0.125,0.03125,0.08333333333333333,0.08333333333333333,0.42857142857142855,0.5,0.5,0.8571428571428571,0.45,0.47368421052631576,0.8888888888888888,,1.0,1.0,1.0,,,0.125,,,,,,,,,,,,,,,1.0,0.0625,,,,,,False,1.0,0.05,,,1.0
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,801.0,13,-3,24,22,2.0,7,1.0,46,,1.0,,,,,,,,1.0,,,,,4.0,,1.0,,,18,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,0.2,19.23076923076923,0.2,0.1111111111111111,,,0.1,,,,,,0.14285714285714285,,,0.2,,,,0.2,,,,,,,,,,,,0.4,,0.42566000000000004,,,,,,,26.3,0.08333333333333333,1.0,2.0,,,,,,0.2,0.4,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,1958.0,33,-4,67,66,18.0,30,6.0,133,1.0,4.0,,2.0,,1.0,,,,,,,,3.0,8.0,,,,6.0,66,,2.0,,,,,2.0,,,,,2.0,,,,,2.0,1.0,3.0,,1.0,2.0,7.0,3.0,,,1.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,7.0,1.0,1.0,5.0,,1.0,,,,2.0,,2.0,2.0,,18.0,1.0,,,,,0.375,,,0.375,,,0.375,,,,19.736842105263158,0.25,,0.13043478260869565,,,0.10714285714285714,,0.07142857142857142,,,,,1.0,0.5,0.25,0.3333333333333333,,,,,,1.0,,,0.5,,,,,0.5,,0.44725,0.5005,0.39495,,,,,,0.26865671641791045,1.0,3.0,1.0,2.0,0.125,,,0.125,0.375,7.4125,1.0,1.0,4.0,,,,4.0,4.0,,,,0.6666666666666666,0.6666666666666666,0.5714285714285714,,0.25,,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,0.25,,,,,,,,,,,,,,,1.0,0.5,,,,,,False,,,,,1.0
369,1610612759,Charlie Ward,Charlie Ward,369,SAS,261.0,4,4,9,8,1.0,8,,17,,,,,,,1.0,,1.0,1.0,,,,,,2.0,2.0,,6.0,6,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,1.0,,1.0,,,,1.5,,,1.5,,,1.0,22.22222222222222,,,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,,,,,1.0,1.0,0.5265,,,,,,,23.65,0.1111111111111111,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,False,,,,,
