EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFG2M,PtsUnassisted2s,DefThreePtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PtsPutbacks,FTDefRebounds,SelfOReb,LostBallSteals,Travels,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeFGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockedShortMidRange,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,PenaltyFg3Pct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,DefensiveGoaltends
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,4804.0,80,-8,158,153,29.0,35.0,29.0,311,3.0,8.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,14.0,2.0,6.0,1.0,13.0,147,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,6.0,2.0,3.0,7.0,7.0,1.0,3.0,3.0,14.0,4.0,4.0,4.0,4.0,8.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,6.0,1.0,5.0,12.0,2.0,1.0,1.0,29.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.3,0.30952380952380953,0.16666666666666666,0.125,0.3,0.21428571428571427,0.25,0.25,13.917525773195877,0.8333333333333334,0.0851063829787234,0.05,0.05970149253731343,0.042105263157894736,0.08,0.06060606060606061,0.16666666666666666,0.1,0.4,0.375,0.5,1.0,0.2,0.1,0.2,0.5,0.5,1.0,0.1,0.5,0.3333333333333333,0.6666666666666666,0.7,0.53605,0.42135,0.53475,0.047619047619047616,0.06666666666666667,0.07692307692307693,0.07692307692307693,4.928571428571429,23.683333333333334,0.18354430379746836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,1110.0,18,-9,35,36,3.0,6.0,8.0,71,,,,,5.0,3.0,,,,1.0,4.0,8.0,,1.0,3.0,11.0,37,2.0,,2.0,,,,,6.0,,1.0,,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,3.0,1.0,4.0,,,1.0,,1.0,1.0,,2.0,1.0,2.0,4.0,3.0,2.0,,3.0,0.75,0.75,,,,0.5,0.4444444444444444,0.55,0.5,,0.1111111111111111,,,,27.272727272727273,0.5,0.3333333333333333,0.05,0.25,0.043478260869565216,,0.08333333333333333,,1.0,,,,,0.5555555555555556,0.3333333333333333,,,,,0.1111111111111111,,,,0.1111111111111111,0.4232166666666667,0.37395,,0.2,0.2222222222222222,0.18181818181818182,,13.575000000000001,24.8,0.08571428571428572,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.16666666666666666,0.25,0.8,0.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1737,1610612752,Nazr Mohammed,Nazr Mohammed,1737,NYK,5037.0,84,-29,163,161,47.0,32.0,24.0,324,11.0,15.0,7.0,4.0,12.0,2.0,,,,,14.0,29.0,,,7.0,35.0,164,7.0,,8.0,5.0,,2.0,12.0,20.0,,,1.0,1.0,1.0,1.0,,,2.0,9.0,5.0,10.0,9.0,19.0,5.0,2.0,3.0,,,4.0,3.0,7.0,2.0,5.0,16.0,10.0,4.0,12.0,47.0,0.7142857142857143,0.9090909090909091,,,,0.4827586206896552,0.4827586206896552,0.5303030303030303,0.5714285714285714,1.0,,0.034482758620689655,0.06666666666666667,,20.942408376963353,0.42857142857142855,0.1111111111111111,0.1267605633802817,0.13114754098360656,0.10112359550561797,0.09523809523809523,0.03333333333333333,0.26666666666666666,0.0625,0.5172413793103449,0.7333333333333333,0.7857142857142857,0.7272727272727273,0.41379310344827586,0.06896551724137931,,,,,,1.0,0.8,,0.5172413793103449,0.5011379310344828,0.5796428571428571,0.58776,0.12903225806451613,0.12903225806451613,0.22857142857142856,0.34285714285714286,3.875862068965517,,0.2883435582822086,3.0,4.0,8.0,3.0,3.0,2.0,0.5714285714285714,0.5714285714285714,0.1875,0.23076923076923078,0.25,0.25,0.6666666666666666,4.0,4.0,5.0,6.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.2857142857142857,0.3,0.15384615384615385,0.3333333333333333,0.5714285714285714,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,8461.0,141,-29,273,271,80.0,94.0,40.0,544,3.0,7.0,6.0,1.0,12.0,30.0,,,,,21.0,49.0,,,9.0,51.0,276,9.0,4.0,12.0,15.0,,6.0,12.0,36.0,,,3.0,4.0,6.0,2.0,2.0,,14.0,7.0,22.0,37.0,9.0,46.0,7.0,5.0,6.0,2.0,3.0,4.0,3.0,10.0,1.0,10.0,17.0,12.0,3.0,12.0,80.0,0.8571428571428571,1.0,,,,0.42857142857142855,0.42857142857142855,0.4636363636363636,0.5454545454545454,0.3157894736842105,,0.061224489795918366,0.14285714285714285,,20.186335403726705,0.6,0.2619047619047619,0.059322033898305086,0.23728813559322035,0.05921052631578947,0.08333333333333333,0.04,0.2608695652173913,0.27586206896551724,0.14285714285714285,0.42857142857142855,0.5,,0.24489795918367346,0.6122448979591837,,,,,,0.6666666666666666,0.06666666666666667,,0.14285714285714285,0.42400408163265296,0.49410000000000004,0.40169333333333335,0.057692307692307696,0.057692307692307696,0.23529411764705882,0.23529411764705882,13.224489795918368,,0.29304029304029305,6.0,4.0,6.0,6.0,,,0.4444444444444444,0.4444444444444444,0.17647058823529413,0.20689655172413793,0.5,0.5,1.0,3.0,,3.0,6.0,9.0,,2.0,,1.0,3.0,3.0,2.0,3.0,2.0,2.0,0.2,0.2,0.6,0.0625,,0.6666666666666666,0.5,,,12.0,2.0,2.0,2.0,1.0,2.0,1.0,0.06666666666666667,0.058823529411764705,0.07407407407407407,0.25,0.4,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,8204.0,137,-23,265,261,78.0,92.0,38.0,526,5.0,15.0,3.0,5.0,8.0,23.0,,,,18.0,16.0,46.0,5.0,18.0,14.0,61.0,268,5.0,,2.0,10.0,8.0,7.0,18.0,14.0,3.0,18.0,3.0,15.0,22.0,3.0,4.0,8.0,51.0,3.0,6.0,9.0,3.0,12.0,6.0,3.0,8.0,2.0,6.0,4.0,2.0,12.0,,3.0,8.0,21.0,8.0,18.0,78.0,0.4375,0.4375,0.2,0.2777777777777778,0.2777777777777778,0.34782608695652173,0.3671875,0.41216216216216217,0.125,0.375,0.28125,0.06521739130434782,0.13333333333333333,0.125,27.652733118971064,0.6666666666666666,0.07142857142857142,0.02654867256637168,0.0782608695652174,0.020689655172413793,,0.02127659574468085,0.08695652173913043,0.10344827586206896,0.234375,0.3333333333333333,0.38461538461538464,0.2,0.125,0.359375,,,,,0.28125,0.42857142857142855,0.2777777777777778,,0.515625,0.48546875,0.4936,0.5025555555555555,0.11267605633802817,0.1509433962264151,0.03278688524590164,0.29508196721311475,11.395652173913044,25.327777777777776,0.2943396226415094,3.0,1.0,18.0,3.0,1.0,1.0,0.2,0.14285714285714285,0.0967741935483871,0.07407407407407407,0.375,0.42857142857142855,0.3333333333333333,1.0,2.0,4.0,,,1.0,3.0,1.0,1.0,3.0,,,,,1.0,0.4,0.3055555555555556,,0.06451612903225806,0.025,,0.3333333333333333,,0.4,8.0,7.0,3.0,,,2.0,,,,,0.03125,0.34782608695652173,0.34782608695652173,0.625,5.0,2.0,1.0,8.0,2.0,1.0,12.0,5.0,4.0,0.125,0.25,0.2777777777777778,0.2777777777777778,0.2,0.2857142857142857,0.4444444444444444,0.125,0.2777777777777778,,,,,,,,,,,,True,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,2780.0,46,-10,87,88,32.0,38.0,11.0,175,,2.0,,1.0,1.0,2.0,2.0,5.0,3.0,5.0,1.0,5.0,4.0,10.0,1.0,15.0,93,1.0,,,1.0,4.0,,3.0,2.0,12.0,5.0,2.0,3.0,3.0,,2.0,1.0,6.0,,,1.0,1.0,2.0,2.0,,,,,,,,,3.0,7.0,2.0,1.0,3.0,32.0,1.0,1.0,1.0,0.4,0.4,0.2,0.4666666666666667,0.46875,,0.3,0.6666666666666666,0.4,0.5,1.0,15.841584158415841,,,,,0.020833333333333332,,,,,0.13333333333333333,,,,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.4,0.4,1.0,0.3333333333333333,,0.2,0.6,0.8,0.5254633333333333,0.3921,0.48012999999999995,0.0625,0.16666666666666666,,0.2,8.620000000000001,24.09,0.367816091954023,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,0.3,0.14285714285714285,,,,,,,1.0,,,1.0,,,,,0.0625,0.08333333333333333,,0.5,0.5,1.0,2.0,,,1.0,,1.0,,2.0,,0.25,,0.4,0.4,1.0,,0.2,,0.4,1.0,0.3333333333333333,,,,,,,,,,True,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,7755.0,129,-26,249,249,80.0,94.0,33.0,498,2.0,6.0,2.0,2.0,12.0,14.0,1.0,3.0,2.0,10.0,13.0,32.0,4.0,13.0,10.0,48.0,254,5.0,,11.0,11.0,6.0,4.0,25.0,16.0,12.0,10.0,3.0,18.0,19.0,7.0,3.0,8.0,39.0,2.0,9.0,13.0,3.0,16.0,4.0,3.0,6.0,,3.0,1.0,3.0,7.0,,3.0,6.0,12.0,3.0,25.0,80.0,0.6153846153846154,0.6666666666666666,1.0,0.3076923076923077,0.3076923076923077,0.40625,0.4222222222222222,0.46,0.7857142857142857,0.6578947368421053,0.28888888888888886,0.09375,0.3333333333333333,0.08333333333333333,19.58762886597938,0.8571428571428571,0.11392405063291139,0.018867924528301886,0.11504424778761062,0.021897810218978103,,,0.047619047619047616,0.18518518518518517,0.13333333333333333,0.3333333333333333,0.5,0.5,0.26666666666666666,0.3111111111111111,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.2857142857142857,0.11764705882352941,0.11764705882352941,0.4222222222222222,0.4550822222222222,0.48437142857142856,0.4694205882352942,0.0625,0.08571428571428572,0.22916666666666666,0.5208333333333334,10.734375,24.73076923076923,0.321285140562249,5.0,4.0,10.0,4.0,1.0,,0.8,0.7857142857142857,0.11764705882352941,0.13793103448275862,0.4166666666666667,0.45454545454545453,0.4,2.0,1.0,6.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.6176470588235294,,0.06666666666666667,0.04,1.0,1.0,0.5,0.5,6.0,1.0,,1.0,,4.0,,,0.03225806451612903,,0.0967741935483871,0.42857142857142855,0.42857142857142855,0.8333333333333334,3.0,1.0,2.0,4.0,2.0,3.0,,3.0,1.0,0.5,,0.3,0.3,1.0,0.14285714285714285,0.23529411764705882,0.5,0.3,1.0,0.5,1.0,1.0,1.0,2.0,0.5,0.14285714285714285,0.14285714285714285,1.0,1.0,True,
2035,1610612752,DerMarr Johnson,DerMarr Johnson,2035,NYK,515.0,9,-5,19,19,19.0,18.0,1.0,38,,,,,,,,,,2.0,,,,2.0,,,21,,,,,2.0,,,,,2.0,,2.0,2.0,,,2.0,4.0,,,1.0,,1.0,,,,,,,,,,2.0,2.0,,,,19.0,,,,,,,,,,,1.0,,,,10.526315789473685,,,,0.08333333333333333,,,,,,,,,,,,,,,,1.0,,,,1.0,0.470175,,0.470175,,,,,,24.45,1.0,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,
452,1610612752,Vin Baker,Vin Baker,452,NYK,2213.0,37,6,72,70,26.0,44.0,10.0,142,5.0,6.0,3.0,1.0,3.0,2.0,,,,,6.0,11.0,,,1.0,13.0,71,3.0,,4.0,4.0,,1.0,5.0,4.0,,,1.0,,1.0,,,,3.0,3.0,1.0,4.0,4.0,8.0,2.0,1.0,,,,1.0,,1.0,,4.0,5.0,1.0,1.0,5.0,26.0,0.3333333333333333,0.5,,,,0.5454545454545454,0.5454545454545454,0.5909090909090909,0.6666666666666666,0.625,,0.09090909090909091,0.16666666666666666,,14.117647058823529,,0.041666666666666664,0.0967741935483871,0.058823529411764705,0.0975609756097561,0.1111111111111111,,0.25,,0.5454545454545454,0.8333333333333334,1.0,0.4,0.2727272727272727,0.18181818181818182,,,,,,1.0,0.25,,0.5454545454545454,0.48269090909090906,0.54715,0.4478,0.09090909090909091,0.09090909090909091,0.3076923076923077,0.38461538461538464,4.9363636363636365,,0.3611111111111111,1.0,2.0,8.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.1,0.1,0.3333333333333333,0.3333333333333333,,2.0,1.0,2.0,4.0,2.0,,1.0,,,,2.0,2.0,2.0,,1.0,0.5,0.5,0.3333333333333333,0.2222222222222222,,,0.6666666666666666,,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.1,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,413.0,7,-10,12,13,,,,25,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
