EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Fouls,Loose Ball Fouls,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,AtRimAssists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,SecondChanceFtPoints,HeaveAttempts,SelfOReb,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Clear Path Fouls,Offensive Fouls,BlockedAtRim,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,PenaltyArc3Accuracy,ShortMidRangeAssists,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangePctBlocked,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,on,DefensiveGoaltends,OffCorner3ReboundPct,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted
1088,1610612738,Chucky Atkins,Chucky Atkins,1088,BOS,1804.0,30.0,-6,57,57,31,24.0,9.0,114,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,6.0,62.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,31,0.5,0.5,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.16666666666666666,1.0,1.0,12.67605633802817,1.0,0.25,0.03333333333333333,0.25,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.4098000000000001,0.3990666666666667,0.6666666666666666,11.88,25.7,0.543859649122807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,1310.0,22.0,-2,40,40,13,19.0,1.0,80,,1.0,,,1.0,,2.0,,1.0,4.0,,4.0,6.0,41.0,,,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,,3.0,,1.0,5.0,,,1.0,,4.0,,2.0,13,,,0.25,,0.25,,0.5,1.0,,,,16.666666666666668,,,0.07692307692307693,,0.25,,,,0.25,0.5,,,,,,0.25,0.4089,,0.3333333333333333,11.6,,0.325,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,0.25,1.0,0.2857142857142857,0.1,0.21052631578947367,0.25,0.2,0.42857142857142855,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,3376.0,56.0,-18,104,106,37,43.0,14.0,210,7.0,12.0,5.0,6.0,2.0,,5.0,9.0,9.0,19.0,9.0,2.0,32.0,120.0,3.0,7.0,10.0,2.0,16.0,8.0,10.0,9.0,,3.0,,3.0,,2.0,6.0,,2.0,13.0,3.0,2.0,4.0,1.0,2.0,1.0,16.0,37,0.4444444444444444,0.5,0.47368421052631576,0.7,0.5357142857142857,0.6363636363636364,0.5517241379310345,0.6666666666666666,0.32142857142857145,,,26.4,0.75,,0.03773584905660377,,0.42857142857142855,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.07142857142857142,0.17857142857142858,,,0.32142857142857145,0.5454545454545454,0.8333333333333334,0.75,0.5221267857142857,0.5004863636363637,0.5,7.021052631578947,25.422222222222224,0.3557692307692308,2.0,1.0,2.0,7.0,11.0,1.0,1.0,3.0,,,0.05263157894736842,0.08333333333333333,0.21212121212121213,0.047619047619047616,0.23255813953488372,0.05,,0.2777777777777778,1.0,1.0,,,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,9.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.75,0.4444444444444444,0.5,0.4444444444444444,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3,0.06666666666666667,0.4,0.16666666666666666,0.5,0.5,0.4444444444444444,0.4444444444444444,0.75,0.2,1.0,0.4,0.5,1.0,0.09090909090909091,0.4444444444444444,0.5118400000000001,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,3181.0,53.0,-11,96,96,30,40.0,14.0,192,4.0,7.0,1.0,2.0,,1.0,7.0,5.0,5.0,14.0,6.0,7.0,26.0,111.0,3.0,1.0,3.0,2.0,4.0,,10.0,4.0,,5.0,1.0,6.0,1.0,2.0,13.0,,2.0,3.0,5.0,3.0,7.0,1.0,10.0,2.0,4.0,30,,,0.35714285714285715,0.3333333333333333,0.475,0.2,0.5208333333333334,0.2857142857142857,0.3,,,26.956521739130437,0.7142857142857143,,0.0425531914893617,,0.35,0.5714285714285714,0.5714285714285714,,,0.35,0.14285714285714285,0.14285714285714285,0.25,0.4,0.5,0.65,0.4753527777777778,0.42826666666666663,0.15384615384615385,10.578571428571427,31.48333333333333,0.3125,,,2.0,,1.0,1.0,2.0,5.0,,3.0,,,,0.05405405405405406,0.023809523809523808,,,,,,0.13636363636363635,0.1875,1.0,2.0,2.0,,,2.0,3.0,1.0,,,5.0,2.0,9.0,,,2.0,3.0,1.0,,,,,2.0,2.0,,,,,1.0,0.5,,0.6,0.3333333333333333,0.3333333333333333,0.5,,0.09090909090909091,0.125,,0.14285714285714285,,,0.4,0.4,1.0,0.6666666666666666,0.5,,,,0.4,0.5,0.5162,0.19230769230769232,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1,0.05,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2036,1610612738,Chris Mihm,Chris Mihm,2036,BOS,3924.0,65.0,-25,121,125,46,56.0,16.0,246,5.0,14.0,3.0,6.0,6.0,1.0,2.0,,7.0,22.0,,6.0,20.0,146.0,8.0,3.0,8.0,5.0,11.0,10.0,4.0,,,,,,,,,,8.0,18.0,1.0,,3.0,,10.0,3.0,11.0,46,0.7142857142857143,0.8333333333333334,0.3181818181818182,0.375,0.3181818181818182,0.375,0.37037037037037035,0.4583333333333333,,,,20.833333333333336,0.3333333333333333,,0.13333333333333333,,0.6363636363636364,0.35714285714285715,0.38461538461538464,0.8,0.2727272727272727,0.09090909090909091,0.5,0.5,,0.75,0.5,0.6363636363636364,0.5048545454545454,0.5065999999999999,0.55,4.709090909090909,,0.38016528925619836,1.0,1.0,8.0,4.0,10.0,,2.0,12.0,1.0,2.0,0.045454545454545456,0.07142857142857142,0.10526315789473684,0.16666666666666666,0.1568627450980392,0.2857142857142857,0.16666666666666666,0.05,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,7.0,,,,,,2.0,,,5.0,,,,2.0,,,4.0,2.0,4.0,3.0,1.0,1.0,6.0,4.0,,4.0,1.0,,,,,0.25,0.25,0.2777777777777778,0.3333333333333333,0.3076923076923077,,0.16666666666666666,0.375,0.2,,,,,0.875,0.14285714285714285,,,,,,0.558825,0.25,,,1.0,,1.0,,,,0.07142857142857142,,,,,1.0,1.0,4.0,2.0,1.0,1.0,0.2222222222222222,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,1619.0,27.0,-18,50,55,19,20.0,6.0,105,,,,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,9.0,64.0,,,1.0,2.0,5.0,2.0,,2.0,1.0,1.0,2.0,3.0,1.0,,8.0,,,4.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,19,1.0,1.0,0.3333333333333333,,0.4166666666666667,0.75,0.5625,0.8333333333333334,0.5,0.3333333333333333,0.5,18.965517241379313,0.6666666666666666,,,,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,,,0.5,0.44179166666666675,0.42145,0.5555555555555556,14.1,24.733333333333334,0.38,,,,3.0,4.0,,1.0,1.0,,1.0,,,0.2,,0.15,,0.3333333333333333,0.18181818181818182,,,0.14285714285714285,0.25,,,1.0,,,1.0,1.0,,,,,1.0,,3.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.2,,,,,,,0.5,1.0,,,,,,,0.5,0.5,,,,1.0,,,,,,,,0.16666666666666666,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,
1565,1610612738,Michael Stewart,Michael Stewart,1565,BOS,28.0,,-2,1,2,1,2.0,,3,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,480.0,8.0,-10,16,19,10,14.0,1.0,35,,1.0,,,,,1.0,1.0,,2.0,1.0,,,26.0,1.0,,1.0,,,,,1.0,,2.0,,2.0,,,4.0,,1.0,4.0,,,,,,,,10,,,,,,,,,0.3333333333333333,,,15.0,,,0.1,,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,0.5307999999999999,0.3339,,8.95,39.2,0.625,,,1.0,2.0,3.0,,,3.0,,,,,0.5,0.1111111111111111,0.42857142857142855,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,1.0,,,,,0.5,,0.7277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,1303.0,22.0,-9,41,40,21,20.0,9.0,81,1.0,1.0,,,,2.0,2.0,3.0,3.0,3.0,3.0,,6.0,50.0,1.0,1.0,1.0,,2.0,4.0,2.0,3.0,,,,,,,,,2.0,4.0,,,,,,,2.0,21,0.6666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,11.320754716981131,,,0.08695652173913043,,0.16666666666666666,1.0,1.0,,,0.3333333333333333,1.0,1.0,0.5,,,0.6666666666666666,0.42404166666666665,0.37431666666666663,0.3333333333333333,11.566666666666668,25.766666666666666,0.5121951219512195,,,2.0,2.0,2.0,,,4.0,1.0,,,,0.16666666666666666,0.10526315789473684,0.125,0.25,0.5,,,,,,1.0,1.0,,,,2.0,,1.0,,,2.0,2.0,,,2.0,,,,,,,,,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,0.6666666666666666,,0.5803,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,2120.0,35.0,-19,64,68,15,32.0,7.0,132,1.0,2.0,,,1.0,2.0,4.0,2.0,3.0,7.0,3.0,2.0,14.0,84.0,,1.0,1.0,,5.0,2.0,4.0,2.0,,2.0,2.0,4.0,1.0,,10.0,,1.0,3.0,1.0,,1.0,,2.0,,5.0,15,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,0.6,0.8333333333333334,0.6363636363636364,0.8333333333333334,0.3,,,16.438356164383563,1.0,,0.03333333333333333,,0.2,0.5,0.5,,0.1,0.4,0.5,0.6666666666666666,0.2,,,0.5,0.44963,0.48564999999999997,0.35714285714285715,12.185714285714285,24.46666666666667,0.234375,,2.0,1.0,2.0,2.0,,,4.0,,1.0,0.2857142857142857,,0.1,0.045454545454545456,0.07692307692307693,0.125,,0.18181818181818182,,,0.09090909090909091,0.125,,,1.0,,,1.0,2.0,,,,,2.0,6.0,,,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,0.5,0.5,1.0,,,,,,0.3333333333333333,0.5,,,1.0,1.0,,,,,,,,0.1,1.0,1.0,1.0,,,,,,,,,0.5,,1.0,1.0,0.5,,,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,,True,,,,,,,
