EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,FtPoints,PenaltyFG3M,PenaltyFtPoints,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,PenaltyArc3FGM,PtsUnassisted3s,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,on,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,DefensiveGoaltends,BlockedLongMidRange
248,1610612740,George Lynch,George Lynch,248,NOH,7391.0,123.0,4.0,225,227,32,24,35.0,452,4.0,11.0,1.0,4.0,1.0,2.0,2.0,7.0,18.0,4.0,,2.0,8.0,,,1.0,17.0,36.0,3.0,12.0,47.0,209,1.0,6.0,,,5.0,3.0,6.0,1.0,8.0,26.0,8.0,9.0,8.0,2.0,7.0,9.0,1.0,20.0,7.0,3.0,16.0,19.0,10.0,29.0,,5.0,1.0,5.0,2.0,7.0,8.0,10.0,,6.0,,8.0,32,0.7647058823529411,0.8125,1.0,0.25,,0.25,0.4722222222222222,0.16666666666666666,0.5,0.4479166666666667,0.16666666666666666,0.42857142857142855,0.46078431372549017,0.3125,0.5,0.25,22.0532319391635,0.7142857142857143,0.17582417582417584,0.07865168539325842,0.14285714285714285,0.16964285714285715,0.07894736842105263,0.15,0.044444444444444446,0.20833333333333334,0.19230769230769232,0.06666666666666667,,0.22916666666666666,0.36363636363636365,0.4444444444444444,0.5,0.14583333333333334,0.2857142857142857,0.2857142857142857,0.375,0.08333333333333333,0.16666666666666666,0.25,0.25,1.0,0.6666666666666666,0.25,,,,,0.2857142857142857,0.5,,0.14285714285714285,0.4791666666666667,0.25,0.4826541666666668,0.5209199999999999,0.4526928571428571,0.10638297872340426,0.1702127659574468,11.247222222222222,24.208333333333332,0.14222222222222222,11.0,1.0,,4.0,,2.0,2.0,,2.0,2.0,,5.0,1.0,2.0,3.0,3.0,,,,1.0,1.0,,2.0,1.0,,,,0.05555555555555555,0.18181818181818182,,,0.08,0.1111111111111111,0.06666666666666667,0.6111111111111112,0.6111111111111112,1.0,0.25,0.25,1.0,,0.04,0.05263157894736842,3.0,2.0,,,3.0,3.0,,3.0,,,0.08333333333333333,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,0.2,True,,,,,
120,1610612740,Steven Smith,Steven Smith,120,NOH,1232.0,21.0,-9.0,42,44,32,24,3.0,86,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,3.0,,,2.0,2.0,4.0,2.0,5.0,12.0,50,,,,1.0,,2.0,3.0,4.0,12.0,,4.0,6.0,2.0,1.0,,,,,,2.0,,3.0,,3.0,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,12.0,32,,,1.0,0.4,,0.5,0.5,,0.6666666666666666,0.5555555555555556,,0.7142857142857143,0.6,,0.75,0.5555555555555556,24.444444444444443,1.0,,,0.5,0.13333333333333333,,,,,,0.6666666666666666,,,,,,0.2222222222222222,0.5,0.5,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.2857142857142857,0.2857142857142857,0.5555555555555556,0.5,0.44494375,,0.4568928571428571,,1.0,14.65,27.360000000000003,0.7619047619047619,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.5,,,,,,,,,0.5,0.5,,0.5,0.5,1.0,0.5,,,,,1.0,,,,,,,0.25,,,,,,,,,,1.0,,,0.5,,,,,,False,1.0,1.0,1.0,,
133,1610612740,David Wesley,David Wesley,133,NOH,2730.0,46.0,-9.0,89,90,61,41,10.0,179,,1.0,,,,,,,10.0,,,,2.0,,,,3.0,11.0,,2.0,14.0,91,,,,,4.0,,5.0,,6.0,6.0,,,2.0,,2.0,2.0,,4.0,,3.0,3.0,6.0,,6.0,,1.0,,1.0,,1.0,,4.0,,10.0,,6.0,61,1.0,1.0,,,,,0.2727272727272727,,,0.23076923076923078,,,0.3888888888888889,1.0,0.3333333333333333,0.15384615384615385,18.627450980392158,1.0,0.13043478260869565,,0.17647058823529413,0.15,,,,0.25,0.07692307692307693,0.14285714285714285,,0.07692307692307693,,,,,,,0.7692307692307693,,0.15384615384615385,,,,,,,,,,,,,,0.23076923076923078,,0.43193076923076923,,0.38678,0.2857142857142857,0.42857142857142855,18.61818181818182,24.299999999999997,0.6853932584269663,3.0,,,8.0,,6.0,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,4.0,2.0,,,,,,,,,,0.3,0.3,1.0,,,,,0.07142857142857142,0.08333333333333333,4.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,False,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,4369.0,73.0,-4.0,132,136,56,40,18.0,268,2.0,3.0,1.0,2.0,,,,2.0,9.0,,,,,,,,5.0,14.0,,,12.0,135,1.0,2.0,,,2.0,1.0,3.0,,4.0,8.0,2.0,,,,5.0,5.0,3.0,10.0,4.0,2.0,8.0,11.0,7.0,18.0,,3.0,,3.0,1.0,4.0,3.0,5.0,1.0,2.0,,4.0,56,0.8,1.0,,,,,0.35714285714285715,0.5,0.3333333333333333,0.35714285714285715,0.5,0.3333333333333333,0.4,0.5,0.5,,12.337662337662337,0.75,0.16666666666666666,0.0851063829787234,0.1,0.14705882352941177,0.10606060606060606,,0.13043478260869565,0.05555555555555555,0.22727272727272727,0.125,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,0.6428571428571429,,,,,,1.0,0.5,,,,,,,,,0.21428571428571427,,0.4134785714285715,0.5667,0.41253333333333336,0.16666666666666666,0.3333333333333333,12.164285714285713,,0.42424242424242425,3.0,,,2.0,,2.0,,,,,,2.0,,3.0,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,0.15789473684210525,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,2.0,1.0,,3.0,2.0,1.0,3.0,2.0,0.2,0.07692307692307693,,,0.6666666666666666,,,,,,,,,,,,,,,False,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,2294.0,38.0,-17.0,70,72,17,23,5.0,142,2.0,3.0,,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,4.0,9.0,,,10.0,66,,1.0,,,,3.0,5.0,,6.0,8.0,,,,,1.0,1.0,1.0,2.0,1.0,4.0,5.0,9.0,1.0,10.0,,1.0,,1.0,1.0,2.0,3.0,8.0,,3.0,,6.0,17,1.0,1.0,,,,,0.4444444444444444,,0.6,0.4444444444444444,,0.6,0.5,,0.6,,15.384615384615383,0.5,0.22727272727272727,0.04,0.26666666666666666,0.24324324324324326,0.03125,0.2,,0.2222222222222222,0.3333333333333333,0.25,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,1.0,,,,,,0.2,1.0,,,0.3333333333333333,,0.45130000000000003,0.5602,0.40615999999999997,,0.6,7.966666666666667,,0.24285714285714285,1.0,,,2.0,,,1.0,,,,,,,,3.0,2.0,1.0,,,,1.0,1.0,2.0,,1.0,,,0.1111111111111111,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,0.2,,,,1.0,1.0,1.0,,1.0,1.0,,,,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,,,,,,,,,,False,,,,1.0,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,3691.0,62.0,-5.0,105,106,18,14,15.0,211,,1.0,,,,,,,3.0,,,3.0,11.0,,,2.0,1.0,4.0,3.0,11.0,11.0,99,,,,,,,1.0,2.0,3.0,2.0,,9.0,11.0,3.0,6.0,7.0,3.0,15.0,1.0,,5.0,5.0,1.0,6.0,,4.0,2.0,2.0,3.0,7.0,1.0,4.0,1.0,,,3.0,18,1.0,1.0,1.0,0.2727272727272727,,0.2727272727272727,0.25,,,0.36666666666666664,,0.5,0.36666666666666664,,0.5,0.7333333333333333,17.741935483870968,0.5714285714285714,0.10869565217391304,0.025,,0.08620689655172414,0.017543859649122806,,0.058823529411764705,,0.21052631578947367,,,0.06666666666666667,,,,,,,0.2,,0.7333333333333333,0.2727272727272727,0.3,1.0,,,,,,,,,,0.6666666666666666,0.8,0.2727272727272727,0.5311333333333333,,0.5128833333333334,,0.2727272727272727,16.175,24.727272727272727,0.17142857142857143,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,3.0,,,3.0,3.0,,2.0,1.0,,,,,,,0.5,0.09090909090909091,0.25,1.0,,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,0.09090909090909091,,,,False,,,,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,738.0,12.0,1.0,27,28,22,21,2.0,55,2.0,3.0,,,2.0,3.0,,,,,,,1.0,,,1.0,2.0,3.0,,1.0,6.0,26,,,,,,2.0,3.0,1.0,6.0,,4.0,,1.0,,2.0,4.0,1.0,10.0,,,,,,,,2.0,1.0,,2.0,4.0,1.0,5.0,,2.0,,6.0,22,,,,,,,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.6,,0.6,0.25,31.03448275862069,0.5,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,0.25,,,,,,,,,,0.75,0.6666666666666666,,0.25,1.0,,0.5630875,,0.5630875,,1.0,,24.4,0.8148148148148148,,,,2.0,,2.0,,,2.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,1491.0,25.0,,49,53,35,31,5.0,102,4.0,6.0,1.0,1.0,3.0,5.0,,,3.0,,,,,,,,5.0,9.0,,,11.0,49,1.0,2.0,,,2.0,3.0,7.0,,7.0,8.0,2.0,,,,3.0,3.0,1.0,6.0,2.0,,2.0,5.0,3.0,8.0,,,,,,,3.0,5.0,,2.0,,7.0,35,0.8,1.0,,,,,0.5555555555555556,0.5,0.42857142857142855,0.5555555555555556,0.5,0.42857142857142855,0.55,0.5,0.4375,,17.857142857142854,,0.13333333333333333,0.11764705882352941,,0.08695652173913043,0.13636363636363635,,0.16666666666666666,,0.16666666666666666,,,0.6666666666666666,0.6666666666666666,0.8,0.75,,,,0.3333333333333333,,,,,,0.5,1.0,,,,,0.7142857142857143,0.6,,,0.6666666666666666,,0.5067666666666667,0.47635,0.5214428571428572,0.18181818181818182,0.6363636363636364,6.7444444444444445,,0.7142857142857143,1.0,,,1.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,0.1111111111111111,0.16666666666666666,,,0.2,0.25,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.1,0.1,,2.0,3.0,,,,,,,0.75,,,,,,,,,,,,,,,,,,,False,,,,,
2561,1610612740,David West,David West,2561,NOH,3632.0,61.0,3.0,106,101,28,24,17.0,207,9.0,12.0,2.0,4.0,1.0,2.0,1.0,6.0,1.0,,,,,,,,11.0,19.0,,,31.0,98,3.0,8.0,,,6.0,1.0,2.0,,5.0,14.0,8.0,,,,,1.0,,3.0,7.0,4.0,6.0,12.0,8.0,20.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,10.0,,11.0,,5.0,28,0.6363636363636364,0.7777777777777778,,,,,0.5789473684210527,0.375,0.5,0.5789473684210527,0.375,0.5,0.6458333333333334,0.375,0.8333333333333334,,21.538461538461537,0.25,0.16666666666666666,0.15217391304347827,0.23529411764705882,0.18867924528301888,0.13114754098360656,0.14285714285714285,0.058823529411764705,0.21428571428571427,0.11764705882352941,0.21428571428571427,0.16666666666666666,0.631578947368421,0.75,0.8181818181818182,0.6666666666666666,0.3157894736842105,0.16666666666666666,0.2,0.05263157894736842,,,,,,0.5,0.5,,,,,1.0,0.5,,,0.631578947368421,,0.5015842105263156,0.49548571428571425,0.5656000000000001,0.1935483870967742,0.16129032258064516,3.2578947368421054,,0.2641509433962264,1.0,,,9.0,,3.0,2.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,5.0,1.0,,,,0.10526315789473684,0.08333333333333333,,,0.06666666666666667,0.06666666666666667,0.2,1.0,1.0,1.0,,,,,0.21739130434782608,0.21739130434782608,,4.0,2.0,1.0,3.0,2.0,,3.0,1.0,0.5,0.26666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,,0.16666666666666666,,,,,,,,,,,False,,,,,1.0
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,3933.0,66.0,7.0,116,115,30,28,18.0,231,6.0,10.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,,,3.0,13.0,,3.0,2.0,8.0,17.0,3.0,13.0,29.0,104,1.0,2.0,,3.0,3.0,2.0,4.0,2.0,6.0,6.0,10.0,3.0,13.0,3.0,9.0,11.0,4.0,24.0,2.0,1.0,5.0,6.0,2.0,8.0,1.0,2.0,3.0,2.0,3.0,5.0,2.0,6.0,,6.0,,6.0,30,0.375,0.42857142857142855,0.3333333333333333,0.23076923076923078,,0.23076923076923078,0.47058823529411764,0.5,0.5,0.4166666666666667,0.2,0.3333333333333333,0.453125,0.3,0.42857142857142855,0.43333333333333335,26.42857142857143,0.4,0.11627906976744186,0.0425531914893617,0.041666666666666664,0.08955223880597014,0.031746031746031744,,,0.21428571428571427,0.05,0.05263157894736842,0.0625,0.3333333333333333,0.6,0.6666666666666666,0.5,0.06666666666666667,0.5,0.5,0.16666666666666666,,0.43333333333333335,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.2,1.0,,0.6,,,0.3333333333333333,1.0,,0.3333333333333333,0.7666666666666667,0.23076923076923078,0.5018283333333334,0.4444125,0.5039166666666667,0.10344827586206896,0.20689655172413793,6.41764705882353,24.699999999999996,0.25862068965517243,1.0,,,4.0,,2.0,2.0,,2.0,2.0,,4.0,1.0,,2.0,1.0,1.0,,,,1.0,,3.0,1.0,2.0,,,0.11764705882352941,0.1,0.2,,,,0.1111111111111111,0.2,0.25,,,,,,0.0967741935483871,0.16666666666666666,1.0,2.0,,2.0,2.0,1.0,,2.0,1.0,,0.13333333333333333,,,0.5,,,,,,,6.0,,,,,,,,False,,,,,1.0
2466,1610612740,Maurice Carter,Maurice Carter,2466,NOH,124.0,2.0,-2.0,4,5,4,5,,9,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5798,,0.5798,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,4206.0,70.0,,125,125,32,34,17.0,250,1.0,5.0,,2.0,,,3.0,7.0,11.0,,,,,,,,9.0,23.0,,,24.0,113,,2.0,,,2.0,2.0,4.0,,8.0,10.0,8.0,,,,3.0,3.0,,6.0,2.0,2.0,2.0,4.0,3.0,7.0,,1.0,1.0,,3.0,4.0,2.0,4.0,,6.0,,8.0,32,0.5555555555555556,0.5555555555555556,,,,,0.391304347826087,,0.5,0.391304347826087,,0.5,0.46153846153846156,0.3333333333333333,0.6666666666666666,,20.27027027027027,0.25,0.043478260869565216,0.0425531914893617,0.08695652173913043,0.057971014492753624,0.047619047619047616,,0.047619047619047616,,0.09523809523809523,0.05263157894736842,,0.21739130434782608,0.2,0.3333333333333333,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.4782608695652174,,,,,,1.0,,,,,,,,,,0.21739130434782608,,0.4207478260869565,,0.3873,0.08333333333333333,0.3333333333333333,11.191304347826087,,0.256,5.0,,,6.0,,4.0,2.0,,,,,3.0,,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,,,,0.08695652173913043,0.4,,,0.0625,0.0625,,0.45454545454545453,0.45454545454545453,0.6,,,,,0.041666666666666664,0.041666666666666664,2.0,,,,,,,,,,0.07692307692307693,,0.25,,1.0,,,,0.3333333333333333,,,,,,,,,,False,,,,,
