EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,AtRimAssists,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,ShortMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,HeaveAttempts,Blocked3s,BlockedArc3,Corner3PctBlocked,on,OffensiveGoaltends
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,8399.0,140,24.0,240,235,82,89,30,475,5.0,13.0,1.0,3.0,2.0,2.0,2.0,6.0,5.0,2.0,6.0,10.0,3.0,4.0,7.0,19,6.0,15.0,4.0,36.0,225,2.0,5.0,4.0,3.0,4.0,3.0,6.0,3.0,18.0,8.0,6.0,18.0,4.0,10.0,6.0,5.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,3.0,3.0,1.0,15.0,16.0,6.0,22.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,8,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,18.0,82,4.0,0.5714285714285714,0.8,1.0,0.4,0.5,0.4,0.3684210526315789,0.4,0.75,0.47058823529411764,0.4,0.75,0.4861111111111111,0.4,0.7727272727272727,0.4411764705882353,0.2631578947368421,0.38461538461538464,14.181818181818182,0.6666666666666666,0.16304347826086957,0.0379746835443038,0.045454545454545456,0.08571428571428572,0.14035087719298245,0.05263157894736842,0.023809523809523808,0.08333333333333333,0.13043478260869565,0.11764705882352941,0.25,0.11538461538461539,0.05555555555555555,0.5,0.38235294117647056,0.38461538461538464,0.625,0.6,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,0.14705882352941177,0.29411764705882354,0.6,0.6,1.0,0.6,0.3333333333333333,0.2,1.0,0.2,0.4,0.75,0.8235294117647058,0.6,0.5083397058823529,0.5097666666666667,0.458045,0.05555555555555555,0.09523809523809523,0.1111111111111111,0.5,6.657894736842105,25.240000000000002,0.3416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,12542.0,209,-3.0,360,364,135,166,41,724,3.0,7.0,,1.0,2.0,3.0,4.0,16.0,4.0,1.0,2.0,10.0,,,11.0,32,4.0,14.0,9.0,43.0,336,,3.0,1.0,5.0,11.0,1.0,1.0,5.0,18.0,6.0,16.0,9.0,,10.0,2.0,3.0,16.0,10.0,26.0,5.0,5.0,4.0,2.0,62.0,1.0,4.0,3.0,13.0,16.0,5.0,21.0,5.0,2.0,3.0,3.0,3.0,1.0,,4.0,2.0,6.0,15,10.0,,3.0,2.0,2.0,,2.0,1.0,18.0,135,4.0,0.2727272727272727,0.2727272727272727,0.75,0.2857142857142857,1.0,0.2857142857142857,0.34375,,0.45454545454545453,0.3695652173913043,,0.5416666666666666,0.4215686274509804,0.125,0.6,0.30434782608695654,0.09375,0.2857142857142857,13.513513513513512,0.75,0.08227848101265822,0.029197080291970802,0.09375,0.018867924528301886,0.08421052631578947,0.02631578947368421,,0.06666666666666667,,0.09836065573770492,0.04878048780487805,0.08928571428571429,0.11538461538461539,0.5,0.15217391304347827,0.42857142857142855,0.6,,0.34782608695652173,0.25,0.25,0.5,0.08695652173913043,0.21739130434782608,0.2,0.2,0.5,0.3333333333333333,,0.25,0.6666666666666666,0.08333333333333333,,,0.45652173913043476,0.2,0.4499445652173913,0.42374999999999996,0.41692916666666663,0.061224489795918366,0.08571428571428572,0.023255813953488372,0.4186046511627907,12.0875,24.407142857142862,0.375,4.0,9.0,2.0,1.0,1.0,3.0,10.0,1.0,2.0,0.1111111111111111,0.06666666666666667,0.1956521739130435,0.4444444444444444,0.5,0.25,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,17077.0,285,13.0,509,509,212,176,62,1018,32.0,49.0,5.0,14.0,14.0,19.0,5.0,25.0,3.0,2.0,,1.0,,1.0,39.0,89,2.0,4.0,15.0,99.0,469,5.0,18.0,12.0,15.0,30.0,2.0,3.0,6.0,42.0,42.0,36.0,3.0,8.0,1.0,,8.0,3.0,3.0,6.0,3.0,,1.0,1.0,15.0,2.0,16.0,2.0,37.0,43.0,19.0,62.0,16.0,6.0,10.0,5.0,1.0,12.0,1.0,17.0,1.0,9.0,36,27.0,,13.0,4.0,4.0,,4.0,1.0,42.0,212,6.0,0.5384615384615384,0.6,0.5,0.5,0.6666666666666666,0.5,0.43820224719101125,0.2777777777777778,0.5,0.45161290322580644,0.2777777777777778,0.5454545454545454,0.4714285714285714,0.2857142857142857,0.5384615384615384,0.043010752688172046,0.0898876404494382,0.12244897959183673,21.070811744386873,0.29411764705882354,0.17370892018779344,0.08163265306122448,0.04878048780487805,0.029850746268656716,0.15354330708661418,0.06844106463878327,0.1016949152542373,0.056818181818181816,,0.175,0.10526315789473684,0.2236842105263158,0.02857142857142857,0.25,0.5268817204301075,0.6530612244897959,0.7441860465116279,0.46875,0.26881720430107525,0.2,0.20833333333333334,1.0,0.03225806451612903,0.010752688172043012,,,,0.7777777777777778,0.35714285714285715,0.5757575757575758,0.7368421052631579,0.06060606060606061,0.030303030303030304,,0.5698924731182796,,0.4765854838709677,0.4935941176470588,0.49331969696969696,0.1262135922330097,0.13131313131313133,0.12121212121212122,0.42424242424242425,7.23370786516854,23.425,0.4165029469548134,2.0,15.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0.06666666666666667,0.1,0.16129032258064516,0.13333333333333333,0.14285714285714285,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,11.0,2.0,4.0,3.0,3.0,0.25,0.04,1.0,0.2222222222222222,0.047619047619047616,0.10204081632653061,0.16666666666666666,0.046511627906976744,0.2,,,,,,,,,,,,,,,,,,,,,True,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,3353.0,56,-8.0,98,98,50,31,14,196,1.0,5.0,,1.0,,3.0,,2.0,3.0,2.0,2.0,4.0,,,3.0,10,3.0,7.0,1.0,16.0,101,,1.0,,,3.0,,2.0,1.0,1.0,,6.0,9.0,,4.0,2.0,2.0,2.0,2.0,4.0,,2.0,,,10.0,,1.0,,7.0,7.0,1.0,8.0,,,,1.0,,3.0,,4.0,,4.0,8,2.0,,,3.0,2.0,,3.0,3.0,1.0,50,1.0,,,1.0,0.42857142857142855,,0.42857142857142855,0.3,,,0.4411764705882353,,,0.4444444444444444,,0.08333333333333333,0.4117647058823529,0.2,0.4,19.469026548672566,0.25,0.1590909090909091,0.029411764705882353,,,0.14893617021276595,0.021739130434782608,0.1,,,0.14285714285714285,0.23076923076923078,0.11764705882352941,,1.0,0.29411764705882354,0.2,0.3333333333333333,,0.11764705882352941,,,,0.17647058823529413,0.23529411764705882,0.5,0.5,1.0,1.0,,0.6,,0.4,,,0.7058823529411765,0.5,0.45962352941176476,0.5463,0.49451,,,,0.0625,7.9799999999999995,24.814285714285713,0.5102040816326531,2.0,3.0,1.0,,,,2.0,,1.0,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,0.1111111111111111,,1.0,,,,,,,,,,,,,,,,,,,,True,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,35179.0,586,55.0,1048,1044,322,305,136,2092,49.0,92.0,9.0,16.0,13.0,26.0,17.0,53.0,20.0,5.0,12.0,46.0,3.0,9.0,79.0,193,19.0,66.0,61.0,276.0,987,11.0,22.0,50.0,24.0,56.0,4.0,14.0,36.0,96.0,56.0,102.0,48.0,10.0,46.0,12.0,23.0,34.0,14.0,48.0,10.0,4.0,7.0,17.0,110.0,4.0,19.0,11.0,51.0,74.0,24.0,98.0,21.0,14.0,7.0,19.0,6.0,18.0,,37.0,5.0,10.0,45,85.0,,35.0,16.0,9.0,5.0,16.0,7.0,96.0,322,12.0,0.35443037974683544,0.3783783783783784,0.8421052631578947,0.2878787878787879,0.2857142857142857,0.2878787878787879,0.40932642487046633,0.5,0.42857142857142855,0.41505791505791506,0.5961538461538461,0.42857142857142855,0.46308724832214765,0.6756756756756757,0.5161290322580645,0.2548262548262548,0.11917098445595854,0.18478260869565216,27.71784232365145,0.5135135135135135,0.12085308056872038,0.048223350253807105,0.12087912087912088,0.028985507246376812,0.12085769980506822,0.043233082706766915,0.09701492537313433,0.02666666666666667,0.020202020202020204,0.125,0.11864406779661017,0.11875,0.11688311688311688,0.4375,0.3552123552123552,0.532608695652174,0.6533333333333333,0.46938775510204084,0.20463320463320464,0.32075471698113206,0.32075471698113206,0.23529411764705882,0.07722007722007722,0.1776061776061776,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.6153846153846154,0.5625,0.37142857142857144,0.5,0.07142857142857142,0.12857142857142856,0.3333333333333333,0.61003861003861,0.2608695652173913,0.48378313953488367,0.510804761904762,0.47225869565217393,0.12237762237762238,0.1590909090909091,0.18115942028985507,0.34782608695652173,7.9388601036269435,24.96666666666667,0.30725190839694655,13.0,48.0,7.0,1.0,19.0,9.0,10.0,2.0,12.0,0.125,0.05128205128205128,0.18532818532818532,0.2708333333333333,0.30952380952380953,0.07692307692307693,0.35,0.35,0.8571428571428571,0.2,,1.0,12.0,10.0,4.0,13.0,4.0,12.0,5.0,8.0,8.0,,,,,0.3157894736842105,0.02564102564102564,0.01818181818181818,0.14285714285714285,0.07633587786259542,0.1111111111111111,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,0.75,0.07692307692307693,0.5,1.0,0.07692307692307693,1.0,0.5,,,,,,True,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,7640.0,127,23.0,219,221,75,82,26,440,,2.0,,,,,4.0,7.0,2.0,1.0,3.0,8.0,1.0,3.0,5.0,12,4.0,10.0,3.0,25.0,182,,,3.0,1.0,2.0,2.0,4.0,,8.0,6.0,4.0,9.0,,8.0,3.0,1.0,6.0,2.0,8.0,1.0,1.0,,,18.0,2.0,1.0,4.0,9.0,13.0,3.0,16.0,2.0,2.0,,,,2.0,,2.0,,3.0,15,4.0,,2.0,3.0,1.0,1.0,3.0,3.0,8.0,75,3.0,0.6,0.6,0.75,0.4,0.5,0.4,0.4166666666666667,,0.5,0.5,0.5,0.6666666666666666,0.5208333333333334,0.5,0.6666666666666666,0.45454545454545453,0.08333333333333333,,10.4,,0.10227272727272728,0.011627906976744186,0.14285714285714285,0.06060606060606061,0.11206896551724138,0.025210084033613446,,0.027777777777777776,0.08,0.06060606060606061,0.2,0.08571428571428572,0.12,1.0,0.09090909090909091,,,,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.5,0.09090909090909091,0.36363636363636365,0.375,0.375,0.6666666666666666,,,,,0.16666666666666666,0.5,0.3333333333333333,0.5454545454545454,0.375,0.4697022727272728,0.488925,0.47913333333333336,0.08333333333333333,0.14285714285714285,0.12,0.32,13.791666666666664,25.160000000000004,0.3424657534246575,1.0,3.0,1.0,1.0,,3.0,6.0,,,0.3333333333333333,,0.13636363636363635,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,0.3333333333333333,,,1.0,,,1.0,3.0,1.0,3.0,,0.3333333333333333,,,,1.0,0.3333333333333333,,,,,,,True,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,23833.0,397,56.0,724,712,192,180,96,1436,3.0,7.0,,,,1.0,14.0,25.0,15.0,5.0,16.0,41.0,6.0,16.0,20.0,41,23.0,56.0,41.0,150.0,687,3.0,3.0,21.0,1.0,6.0,9.0,21.0,21.0,50.0,32.0,8.0,69.0,,41.0,16.0,6.0,21.0,11.0,32.0,8.0,3.0,3.0,4.0,75.0,,3.0,10.0,18.0,29.0,3.0,32.0,18.0,12.0,6.0,9.0,9.0,17.0,2.0,26.0,1.0,4.0,20,45.0,12.0,9.0,3.0,1.0,2.0,3.0,2.0,50.0,192,3.0,0.8,0.8,1.0,0.4107142857142857,0.42857142857142855,0.4107142857142857,0.4878048780487805,1.0,0.16666666666666666,0.5618556701030928,0.9,0.5370370370370371,0.625,0.9,0.6351351351351351,0.5773195876288659,0.14634146341463414,0.42857142857142855,16.526946107784433,0.34615384615384615,0.06293706293706294,0.011235955056179775,0.1694915254237288,,0.08115942028985507,0.008333333333333333,0.021505376344086023,0.010638297872340425,,0.042105263157894736,0.07317073170731707,0.07339449541284404,0.1836734693877551,0.6666666666666666,0.07216494845360824,0.42857142857142855,0.75,1.0,0.25773195876288657,0.56,0.5833333333333334,0.7142857142857143,0.15463917525773196,0.422680412371134,0.3902439024390244,0.4,1.0,,,0.037037037037037035,,0.18518518518518517,0.5925925925925926,0.375,0.6494845360824743,0.3902439024390244,0.4922881443298969,0.5024388888888889,0.48315555555555556,0.08737864077669903,0.19148936170212766,0.14,0.3333333333333333,14.080487804878048,25.0375,0.26519337016574585,3.0,9.0,7.0,3.0,3.0,,14.0,1.0,9.0,0.2222222222222222,,0.09278350515463918,0.3333333333333333,0.42857142857142855,1.0,0.4666666666666667,0.4666666666666667,1.0,0.6,1.0,,1.0,,8.0,,,5.0,,5.0,3.0,,0.017857142857142856,0.04,0.024390243902439025,0.038461538461538464,,,0.1,,,,,2.0,4.0,5.0,4.0,7.0,,0.5714285714285714,0.2,,,0.5,0.8,1.0,,,,,,True,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,29415.0,490,57.0,878,876,246,243,117,1754,34.0,57.0,7.0,10.0,11.0,17.0,18.0,68.0,1.0,,,2.0,,1.0,89.0,207,,3.0,62.0,240.0,831,13.0,26.0,39.0,23.0,50.0,,1.0,37.0,83.0,122.0,56.0,,14.0,2.0,,18.0,7.0,5.0,12.0,1.0,4.0,1.0,,29.0,5.0,16.0,20.0,59.0,95.0,23.0,118.0,7.0,5.0,2.0,12.0,5.0,8.0,,20.0,3.0,27.0,42,86.0,1.0,32.0,31.0,24.0,6.0,31.0,23.0,83.0,246,5.0,0.6853932584269663,0.7439024390243902,,,,,0.42995169082125606,0.5,0.46,0.4238095238095238,0.5,0.45098039215686275,0.4838709677419355,0.5735294117647058,0.5763888888888888,0.014285714285714285,0.08695652173913043,0.21052631578947367,26.534653465346537,0.6,0.1620879120879121,0.0486322188449848,0.25316455696202533,0.043478260869565216,0.17832957110609482,0.0472972972972973,0.05405405405405406,0.05555555555555555,0.03614457831325301,0.11764705882352941,0.20588235294117646,0.16783216783216784,0.23880597014925373,0.7419354838709677,0.2714285714285714,0.5964912280701754,0.7555555555555555,0.7058823529411765,0.3238095238095238,0.2647058823529412,0.26865671641791045,0.8888888888888888,0.004761904761904762,0.009523809523809525,,,,0.38461538461538464,0.7,0.3333333333333333,0.6470588235294118,,0.0196078431372549,,0.2857142857142857,,0.42732333333333333,0.4393761904761905,0.4381323529411764,0.13733905579399142,0.1391304347826087,0.1625,0.3458333333333333,9.35024154589372,24.400000000000002,0.28018223234624146,37.0,82.0,,,13.0,,6.0,,15.0,0.06097560975609756,0.0625,0.3904761904761905,0.45121951219512196,0.4805194805194805,0.5675675675675675,,,,,,2.0,16.0,1.0,,7.0,4.0,3.0,3.0,4.0,9.0,,,0.014705882352941176,,0.5517241379310345,0.0625,0.03260869565217391,0.3333333333333333,0.009708737864077669,0.14285714285714285,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,15632.0,261,3.0,469,473,101,105,63,942,21.0,30.0,8.0,11.0,3.0,4.0,1.0,8.0,,,,1.0,,,22.0,38,,1.0,8.0,52.0,456,8.0,12.0,21.0,3.0,4.0,,,,6.0,30.0,14.0,,14.0,1.0,,3.0,8.0,2.0,10.0,2.0,,2.0,3.0,22.0,9.0,30.0,3.0,50.0,56.0,40.0,96.0,9.0,8.0,1.0,7.0,6.0,4.0,,11.0,2.0,14.0,28,10.0,,6.0,3.0,2.0,1.0,3.0,3.0,6.0,101,3.0,0.6818181818181818,1.0,,,,,0.5789473684210527,0.6666666666666666,0.75,0.5641025641025641,0.6666666666666666,0.75,0.6046511627906976,0.7,0.75,0.02564102564102564,0.07894736842105263,0.1,9.89010989010989,0.6363636363636364,0.2840909090909091,0.16129032258064516,0.07317073170731707,0.15254237288135594,0.24423963133640553,0.15918367346938775,0.125,0.14285714285714285,0.11627906976744186,0.2909090909090909,0.23404255319148937,0.3108108108108108,0.05714285714285714,1.0,0.7692307692307693,0.7,0.7777777777777778,0.6666666666666666,0.20512820512820512,0.125,0.125,1.0,,0.02564102564102564,,,,0.9166666666666666,0.7272727272727273,1.0,0.75,,,,0.7948717948717948,,0.5161923076923077,0.549509090909091,0.5526500000000001,0.13953488372093023,0.14285714285714285,0.40384615384615385,0.11538461538461539,5.026315789473684,23.7,0.21535181236673773,,,,,5.0,,3.0,,,,0.25,,,,,,,,,,1.0,3.0,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,0.15789473684210525,0.05555555555555555,0.208955223880597,0.16666666666666666,,0.125,,,,,,,,,,,,,,,,,,,,,True,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,22343.0,372,69.0,682,673,189,145,94,1355,14.0,33.0,2.0,3.0,5.0,8.0,3.0,10.0,11.0,2.0,8.0,33.0,2.0,9.0,27.0,57,12.0,44.0,15.0,105.0,647,2.0,6.0,8.0,9.0,12.0,2.0,11.0,9.0,33.0,12.0,42.0,36.0,4.0,32.0,8.0,9.0,57.0,16.0,73.0,14.0,2.0,9.0,13.0,162.0,1.0,3.0,2.0,33.0,36.0,5.0,41.0,23.0,9.0,14.0,17.0,13.0,12.0,2.0,29.0,,23.0,49,16.0,1.0,4.0,2.0,,2.0,3.0,2.0,33.0,189,6.0,0.2222222222222222,0.24,1.0,0.2727272727272727,0.18181818181818182,0.27906976744186046,0.47368421052631576,0.3333333333333333,0.75,0.44554455445544555,0.35,0.5217391304347826,0.48148148148148145,0.4,0.5925925925925926,0.43564356435643564,0.15789473684210525,0.24242424242424243,17.31984829329962,0.5862068965517241,0.12643678160919541,0.011857707509881422,0.03636363636363636,0.011904761904761904,0.11075949367088607,0.011869436201780416,0.022727272727272728,0.011363636363636364,,0.07407407407407407,0.06578947368421052,0.21153846153846154,0.0425531914893617,0.6666666666666666,0.32673267326732675,0.42424242424242425,0.56,0.35714285714285715,0.09900990099009901,0.3,0.3333333333333333,,0.10891089108910891,0.32673267326732675,0.24242424242424243,0.24242424242424243,1.0,0.3,0.6666666666666666,0.34782608695652173,0.625,0.08695652173913043,0.391304347826087,0.2222222222222222,0.7623762376237624,0.25,0.5303875,0.5131785714285714,0.514995652173913,0.038461538461538464,0.06666666666666667,0.0761904761904762,0.3142857142857143,5.571929824561404,25.286363636363635,0.27712609970674484,10.0,14.0,4.0,,1.0,,35.0,,4.0,,0.043478260869565216,0.13861386138613863,0.7142857142857143,0.7142857142857143,0.1,0.36363636363636365,0.4,1.0,,1.0,1.0,1.0,,7.0,4.0,2.0,9.0,2.0,,1.0,,0.022727272727272728,0.1,,0.045454545454545456,0.034482758620689655,,,,,,1.0,3.0,,1.0,1.0,4.0,,0.25,0.3,0.3333333333333333,1.0,0.1,,,,1.0,1.0,1.0,0.09090909090909091,True,
