EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,PenaltyFg2Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,Offensive Fouls,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,HeaveAttempts,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,PtsUnassisted3s,Fg3aBlocked,Travels,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1904,1610612747,Devean George,Devean George,1904,LAL,3633.0,61,8,101,102,15,39,16,203,3.0,7.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,3.0,8,2.0,9.0,2.0,14.0,98,2.0,3.0,4.0,1.0,2.0,2.0,5.0,4.0,2.0,6.0,2.0,6.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,4.0,3.0,2.0,1.0,6.0,4.0,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,5.0,15,2.0,0.6666666666666666,1.0,1.0,0.2222222222222222,0.5,0.2222222222222222,0.375,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.75,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5294117647058824,0.125,0.14285714285714285,15.573770491803279,0.25,0.044444444444444446,0.0851063829787234,0.3,0.09090909090909091,0.06896551724137931,0.125,0.1,0.09090909090909091,0.05263157894736842,0.14285714285714285,0.6666666666666666,0.09090909090909091,0.4117647058823529,0.42857142857142855,0.5,0.6666666666666666,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.5,0.9411764705882353,0.16666666666666666,0.5473617647058823,0.5540333333333333,0.578625,0.05555555555555555,0.1111111111111111,0.2857142857142857,0.35714285714285715,2.6374999999999997,24.788888888888888,0.1485148514851485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,14375.0,240,-37,411,423,98,157,54,834,12.0,18.0,2.0,4.0,43.0,,,,,,,,33.0,75,,,17.0,83.0,420,3.0,8.0,13.0,,,5.0,15.0,54.0,12.0,,4.0,,,1.0,8.0,10.0,5.0,2.0,1.0,22.0,15.0,6.0,22.0,2.0,30.0,23.0,53,3.0,4.0,,,1.0,5.0,21.0,50.0,21.0,11.0,3.0,,4.0,15.0,98,6.0,0.8181818181818182,0.8709677419354839,,,,,0.44,0.375,0.44,0.375,0.35714285714285715,0.49404761904761907,0.5,0.46875,,0.013333333333333334,,18.776371308016877,0.16666666666666666,0.14666666666666667,0.0872093023255814,0.125,0.1414141414141414,0.09545454545454546,0.075,0.0759493670886076,0.1388888888888889,0.14814814814814814,0.05714285714285714,0.3076923076923077,0.07317073170731707,0.24,0.6666666666666666,0.6666666666666666,0.75,0.5733333333333334,,,,,,,,,0.5,0.5,,,,,0.24,,0.4369800000000001,0.44088571428571427,0.42564285714285716,0.13253012048192772,0.13253012048192772,0.1566265060240964,0.18072289156626506,12.417333333333334,,0.2384428223844282,3.0,4.0,6.0,14.0,15.0,7.0,5.0,14.0,2.0,2.0,6.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.35714285714285715,0.07142857142857142,0.8,0.1111111111111111,0.125,0.11320754716981132,0.0967741935483871,0.17647058823529413,0.15,0.75,0.18666666666666668,0.42857142857142855,0.46153846153846156,0.5,0.3488372093023256,0.3488372093023256,1.0,0.2857142857142857,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,7910.0,132,-20,228,234,34,70,26,462,1.0,4.0,,,6.0,,1.0,,,5.0,13.0,4.0,3.0,13,5.0,14.0,,21.0,226,,,,2.0,4.0,,6.0,4.0,2.0,15.0,,13.0,5.0,,8.0,8.0,2.0,,6.0,16.0,,2.0,5.0,,7.0,,7,,3.0,2.0,4.0,5.0,10.0,5.0,11.0,,,2.0,1.0,2.0,6.0,34,2.0,0.6666666666666666,0.6666666666666666,1.0,0.35714285714285715,0.5,0.35714285714285715,0.23076923076923078,,0.3888888888888889,,0.6,0.3888888888888889,,0.6,0.5185185185185185,,,14.453125,,0.056179775280898875,,0.09090909090909091,0.06306306306306306,,,,0.05263157894736842,0.029411764705882353,0.10526315789473684,,,0.14814814814814814,0.25,0.25,1.0,0.2222222222222222,0.037037037037037035,,,,0.48148148148148145,0.38461538461538464,0.38461538461538464,1.0,,,,,,0.8,0.6666666666666666,0.38461538461538464,0.4887277777777778,0.5052,0.46906,,,,0.2857142857142857,10.36923076923077,25.45,0.14912280701754385,,,,3.0,2.0,,,1.0,,,,,1.0,5.0,4.0,1.0,,,,,,,,,1.0,1.0,,,,0.5,,,,,,0.08333333333333333,0.5,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.5,,,2.0,2.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,9005.0,150,8,266,265,46,90,37,531,24.0,34.0,4.0,10.0,,,,,,,,,35.0,65,,,16.0,86.0,259,6.0,15.0,14.0,,,3.0,15.0,58.0,12.0,,8.0,,,1.0,10.0,13.0,4.0,1.0,5.0,29.0,16.0,4.0,26.0,3.0,33.0,18.0,51,7.0,1.0,1.0,,5.0,8.0,4.0,11.0,36.0,16.0,6.0,,6.0,15.0,46,2.0,0.8285714285714286,0.9354838709677419,,,,,0.5384615384615384,0.4,0.5384615384615384,0.4,0.5454545454545454,0.5308641975308642,0.3684210526315789,0.46875,,0.015384615384615385,,28.990228013029316,0.375,0.25,0.15384615384615385,0.13793103448275862,0.22556390977443608,0.13533834586466165,0.3103448275862069,0.05,0.15384615384615385,0.38235294117647056,0.10526315789473684,0.2,0.2413793103448276,0.5230769230769231,0.7058823529411765,0.7058823529411765,0.7916666666666666,,,,,,,,,,0.6666666666666666,0.4,,,,,0.5230769230769231,,0.47745538461538456,0.47828666666666664,0.49398181818181813,0.2077922077922078,0.2077922077922078,0.16279069767441862,0.1744186046511628,4.056923076923078,,0.17293233082706766,4.0,7.0,11.0,31.0,,2.0,6.0,11.0,3.0,3.0,2.0,,,3.0,1.0,2.0,,1.0,1.0,4.0,4.0,,,4.0,2.0,5.0,1.0,0.5454545454545454,0.03225806451612903,0.375,,0.06896551724137931,0.14285714285714285,0.05555555555555555,0.09090909090909091,0.20454545454545456,0.8333333333333334,0.47692307692307695,0.3548387096774194,0.36666666666666664,0.9090909090909091,,,,0.6363636363636364,0.5714285714285714,,,,4.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,6253.0,104,-32,176,186,64,94,24,362,2.0,3.0,,,6.0,,2.0,,1.0,3.0,8.0,3.0,3.0,11,3.0,10.0,,15.0,195,,,3.0,2.0,4.0,,10.0,4.0,2.0,9.0,,8.0,3.0,1.0,12.0,16.0,3.0,3.0,6.0,36.0,,1.0,5.0,1.0,7.0,1.0,8,,4.0,2.0,,2.0,3.0,2.0,7.0,,,,,,10.0,64,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3,0.5,0.3,0.2727272727272727,,0.35714285714285715,0.75,0.5,0.35714285714285715,0.75,0.5,0.47619047619047616,0.09090909090909091,,11.707317073170733,0.125,0.08064516129032258,,0.03571428571428571,0.06666666666666667,0.01020408163265306,,,0.05,0.1,0.05555555555555555,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.09523809523809523,,,,0.38095238095238093,0.375,0.375,1.0,,,,0.1,,0.3,0.6190476190476191,0.375,0.4679714285714284,0.4908,0.42596,,,0.2,0.6666666666666666,10.236363636363635,24.729999999999997,0.36363636363636365,1.0,1.0,1.0,2.0,,,2.0,6.0,4.0,3.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,,0.043478260869565216,,,0.1111111111111111,0.09090909090909091,,0.09523809523809523,0.5,1.0,1.0,,,,0.1,1.0,2.0,2.0,2.0,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,10563.0,176,-13,305,307,59,86,36,612,6.0,11.0,1.0,1.0,13.0,2.0,10.0,1.0,3.0,3.0,7.0,3.0,12.0,32,5.0,17.0,4.0,43.0,301,1.0,1.0,2.0,2.0,6.0,1.0,11.0,8.0,16.0,15.0,,6.0,3.0,3.0,13.0,15.0,6.0,6.0,1.0,32.0,1.0,3.0,16.0,,19.0,1.0,20,1.0,6.0,3.0,1.0,3.0,7.0,3.0,12.0,8.0,3.0,,,,11.0,59,1.0,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.3333333333333333,0.3125,0.375,1.0,0.3979591836734694,0.5,0.38461538461538464,0.41346153846153844,0.5,0.39285714285714285,0.3469387755102041,0.09375,0.18181818181818182,17.052023121387283,,0.14678899082568808,0.00819672131147541,0.08823529411764706,0.13286713286713286,0.00641025641025641,0.037037037037037035,,0.2,0.13953488372093023,0.08,0.1111111111111111,0.037037037037037035,0.22448979591836735,0.5454545454545454,0.6666666666666666,0.16666666666666666,0.2653061224489796,0.20408163265306123,0.2,0.2,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.0,0.5,1.0,,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.5714285714285714,0.5,0.477173404255319,0.5662,0.4778590909090909,0.058823529411764705,0.08823529411764706,0.046511627906976744,0.2558139534883721,9.15625,27.400000000000002,0.19344262295081968,1.0,3.0,2.0,8.0,4.0,,2.0,7.0,2.0,2.0,,,3.0,4.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,0.2857142857142857,,0.5714285714285714,,,,,,0.13043478260869565,,0.16326530612244897,0.25,0.25,0.5,0.3076923076923077,0.3333333333333333,0.5,0.23076923076923078,0.3333333333333333,,1.0,1.0,1.0,,0.3333333333333333,,,,,,,1.0,1.0,1.0,1.0,0.07692307692307693,0.5,,,,,,,,True,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,11924.0,199,-36,341,356,88,146,49,697,10.0,18.0,1.0,2.0,35.0,,4.0,,,3.0,14.0,4.0,30.0,72,3.0,18.0,20.0,89.0,357,1.0,4.0,7.0,1.0,4.0,8.0,27.0,22.0,38.0,6.0,2.0,11.0,3.0,7.0,15.0,21.0,10.0,3.0,2.0,48.0,2.0,1.0,15.0,1.0,17.0,2.0,19,2.0,7.0,2.0,4.0,7.0,12.0,3.0,10.0,25.0,8.0,2.0,,2.0,27.0,88,1.0,0.36666666666666664,0.3793103448275862,0.6666666666666666,0.16666666666666666,0.25,0.2,0.4166666666666667,0.25,0.38333333333333336,0.35714285714285715,0.41304347826086957,0.43564356435643564,0.4375,0.48214285714285715,0.2,0.09722222222222222,0.2222222222222222,28.463476070528966,0.1111111111111111,0.12295081967213115,0.013888888888888888,0.024390243902439025,0.09815950920245399,0.01092896174863388,0.030303030303030304,,0.15151515151515152,0.0975609756097561,0.03225806451612903,,0.044444444444444446,0.2,0.5555555555555556,0.7142857142857143,0.3,0.3888888888888889,0.044444444444444446,,,,0.15555555555555556,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.2857142857142857,0.5,,,,0.17391304347826086,0.4,0.2727272727272727,0.44659942528735636,0.54373,0.4168238095238096,0.08247422680412371,0.10126582278481013,0.07865168539325842,0.30337078651685395,11.250000000000002,31.51666666666667,0.25806451612903225,1.0,3.0,7.0,19.0,13.0,2.0,8.0,19.0,6.0,5.0,,,5.0,5.0,2.0,3.0,2.0,2.0,,1.0,4.0,,,,2.0,2.0,,0.42105263157894735,0.10526315789473684,0.4166666666666667,,,0.023255813953488372,,,0.125,1.0,0.2111111111111111,0.3684210526315789,0.4117647058823529,0.42857142857142855,0.37142857142857144,0.38235294117647056,0.38461538461538464,0.13043478260869565,0.3333333333333333,2.0,1.0,3.0,,0.2857142857142857,0.25,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,3.0,,1.0,0.02857142857142857,0.14285714285714285,3.0,2.0,3.0,1.0,0.1111111111111111,0.25,0.07142857142857142,True,,,,,,,
252,1610612747,Karl Malone,Karl Malone,252,LAL,4407.0,73,-33,121,128,42,45,13,249,2.0,5.0,1.0,2.0,9.0,,,,,,,,5.0,18,,,5.0,15.0,128,2.0,4.0,5.0,,,4.0,6.0,8.0,2.0,,2.0,,,,7.0,8.0,4.0,1.0,2.0,17.0,2.0,4.0,9.0,1.0,14.0,3.0,17,1.0,2.0,,1.0,6.0,7.0,1.0,7.0,7.0,2.0,,,,6.0,42,,0.8,1.0,,,,,0.2777777777777778,0.5,0.2777777777777778,0.5,0.3333333333333333,0.35714285714285715,0.625,0.5,,,,20.28985507246377,0.25,0.23076923076923078,0.03571428571428571,0.2857142857142857,0.24528301886792453,0.04285714285714286,0.125,,0.3333333333333333,0.375,0.25,0.5,0.07692307692307693,0.2777777777777778,0.4,0.4,0.5,0.5,,,,,,,,,0.5,0.5,,,,,0.2777777777777778,,0.43051666666666666,0.485375,0.45693333333333336,0.10526315789473684,0.10526315789473684,0.3333333333333333,0.4,10.433333333333334,,0.34710743801652894,,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,,1.0,2.0,,,,,,,0.3333333333333333,,0.14285714285714285,,0.07142857142857142,0.058823529411764705,0.1,,,,0.2222222222222222,0.25,0.25,1.0,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,666.0,11,-6,17,18,7,15,2,35,,,,,3.0,,,,,,,,,3,,,,,22,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,7,1.0,,,,,,,,,,,,,,,,,,21.05263157894737,,0.4,,,0.2857142857142857,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3481666666666667,,0.3209,,,,,16.4,,0.4117647058823529,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,2021.0,34,-22,59,64,27,25,8,123,1.0,2.0,,1.0,1.0,,,,,,2.0,2.0,2.0,3,,2.0,1.0,5.0,64,,1.0,,,2.0,1.0,3.0,2.0,2.0,,,2.0,,,2.0,2.0,1.0,1.0,,4.0,2.0,1.0,2.0,,3.0,2.0,5,1.0,1.0,,,,1.0,3.0,5.0,2.0,1.0,,,,3.0,27,,0.5,0.5,,,,,0.6666666666666666,,0.4,,0.25,0.4166666666666667,,0.3,0.4,,,10.144927536231885,,0.125,0.06666666666666667,0.125,0.125,0.058823529411764705,0.1111111111111111,,,,0.25,,0.3333333333333333,0.4,0.5,0.5,1.0,0.2,,,,,0.4,,,,0.5,,,,,0.5,0.8,,0.5125200000000001,0.55335,0.51095,0.16666666666666666,0.25,,0.6,5.466666666666666,25.15,0.4576271186440678,,1.0,,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,1.0,,,0.125,,,0.2222222222222222,,,,,,1.0,1.0,,0.25,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
