EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGM,PtsUnassisted3s,ThreePtShootingFoulsDrawn,BlockedLongMidRange,AtRimPctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Travels,3SecondViolations,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,Arc3PctBlocked,on,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,DefensiveGoaltends,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct
120,1610612740,Steven Smith,Steven Smith,120,NOH,802.0,13,-1,24,23,3,1,5.0,47,1.0,1.0,3.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,6.0,4.0,6.0,14.0,17,2.0,1.0,2.0,3.0,1.0,2.0,2.0,12.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,3,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.5833333333333334,0.375,0.5833333333333334,0.375,0.5,40.0,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.25,0.09523809523809523,0.2,0.14285714285714285,0.5,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.08333333333333333,1.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.8,0.8,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.8,0.4656,0.3266,0.3942333333333334,0.21428571428571427,11.183333333333332,24.150000000000002,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,10630.0,177,-3,330,326,96,61,55.0,656,1.0,1.0,,29.0,6.0,3.0,6.0,17.0,2.0,5.0,2.0,10.0,30.0,7.0,23.0,56.0,313,2.0,2.0,5.0,10.0,5.0,5.0,18.0,21.0,17.0,6.0,10.0,13.0,3.0,29.0,,3.0,4.0,7.0,1.0,8.0,,14.0,1.0,96,0.9,0.9,1.0,0.30434782608695654,0.4,0.30434782608695654,0.3333333333333333,0.3867924528301887,0.42857142857142855,0.4435483870967742,0.5555555555555556,0.4339622641509434,18.639798488664987,0.03361344537815126,,0.07317073170731707,0.04375,0.0053475935828877,,,,0.06779661016949153,0.09090909090909091,,0.018867924528301886,1.0,1.0,1.0,,0.5471698113207547,0.11320754716981132,0.32075471698113206,0.35294117647058826,0.35294117647058826,1.0,0.7142857142857143,0.4,1.0,0.3,0.2,0.4528301886792453,0.35294117647058826,0.48862547169811316,0.50519,0.49257999999999996,0.17857142857142858,19.866666666666664,24.23913043478261,0.2909090909090909,9.0,1.0,1.0,15.0,4.0,2.0,1.0,11.0,18.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,9.0,7.0,3.0,2.0,12.0,3.0,8.0,1.0,20.0,2.0,3.0,6.0,18.0,1.0,0.2,0.4,0.35,0.5294117647058824,0.043478260869565216,0.16666666666666666,0.75,0.02,0.025,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.16666666666666666,0.2,1.0,0.3333333333333333,0.05357142857142857,0.09090909090909091,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,12693.0,212,-13,385,385,86,63,68.0,770,11.0,16.0,8.0,36.0,,,,,,,,24.0,60.0,,,58.0,379,11.0,,,16.0,12.0,,32.0,,,,8.0,12.0,5.0,28.0,17.0,5.0,25.0,32.0,27.0,59.0,3.0,14.0,1.0,86,0.6666666666666666,0.8888888888888888,,,,,0.4,0.4,0.6363636363636364,0.4461538461538462,0.6666666666666666,,16.094420600858367,0.16666666666666666,0.10625,0.11627906976744186,0.15544041450777202,0.12162162162162163,0.05405405405405406,0.0759493670886076,0.01818181818181818,0.20588235294117646,0.11428571428571428,0.08823529411764706,0.26666666666666666,0.6875,0.6875,0.36363636363636365,0.13333333333333333,0.6,,,,,,,,,,,0.26666666666666666,,0.4421283333333334,0.517109090909091,0.4143083333333333,0.27586206896551724,11.013333333333334,,0.22337662337662337,12.0,,,10.0,2.0,4.0,,4.0,12.0,16.0,,4.0,4.0,,3.0,,10.0,3.0,2.0,1.0,6.0,4.0,4.0,2.0,10.0,2.0,9.0,2.0,11.0,,4.0,2.0,12.0,1.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,0.6,0.16129032258064516,0.15384615384615385,0.3333333333333333,0.34285714285714286,1.0,,,,,0.06349206349206349,0.06349206349206349,0.20689655172413793,6.0,8.0,1.0,2.0,1.0,7.0,12.0,1.0,2.0,2.0,2.0,1.0,8.0,6.0,2.0,8.0,5.0,0.6363636363636364,0.016666666666666666,0.027777777777777776,0.18181818181818182,0.20454545454545456,0.2,0.37037037037037035,0.125,0.625,0.125,0.125,0.7272727272727273,0.75,0.16666666666666666,0.5,,,,,,,,,,,,,,,,True,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,15709.0,262,6,478,473,107,78,75.0,951,17.0,33.0,6.0,26.0,4.0,1.0,15.0,45.0,2.0,5.0,8.0,27.0,65.0,16.0,49.0,127.0,450,6.0,2.0,5.0,15.0,13.0,9.0,18.0,27.0,45.0,15.0,38.0,49.0,25.0,109.0,4.0,5.0,18.0,23.0,6.0,29.0,2.0,21.0,,107,0.3333333333333333,0.36,0.5625,0.32653061224489793,0.4,0.32653061224489793,0.4153846153846154,0.4473684210526316,0.6363636363636364,0.49609375,0.6818181818181818,0.4298245614035088,25.880281690140848,0.09574468085106383,0.02127659574468085,0.0847457627118644,0.0931174089068826,0.022988505747126436,0.022222222222222223,0.011363636363636364,0.09090909090909091,0.08695652173913043,0.10638297872340426,0.03125,0.2894736842105263,0.5151515151515151,0.5666666666666667,0.35294117647058826,0.05263157894736842,0.22807017543859648,0.03508771929824561,0.39473684210526316,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.45454545454545453,0.4,1.0,0.045454545454545456,0.36363636363636365,0.7192982456140351,0.3333333333333333,0.5191302631578949,0.44165,0.5442840909090908,0.11811023622047244,7.906153846153847,24.473469387755102,0.22384937238493724,9.0,1.0,,25.0,1.0,5.0,3.0,8.0,27.0,36.0,,11.0,10.0,1.0,11.0,2.0,2.0,11.0,5.0,6.0,8.0,3.0,11.0,5.0,19.0,3.0,3.0,3.0,33.0,,13.0,4.0,27.0,6.0,0.3333333333333333,0.38461538461538464,0.4318181818181818,0.5,,,0.42105263157894735,0.0273972602739726,0.03278688524590164,0.34615384615384615,0.391304347826087,0.3333333333333333,0.25,0.25,1.0,,0.11290322580645161,0.17567567567567569,0.2125984251968504,2.0,3.0,5.0,7.0,1.0,4.0,4.0,6.0,,7.0,3.0,4.0,5.0,4.0,,5.0,1.0,0.6666666666666666,0.09230769230769231,0.11538461538461539,,0.03636363636363636,,0.13333333333333333,,0.2,0.16666666666666666,0.16666666666666666,0.2727272727272727,0.6666666666666666,0.3181818181818182,0.7142857142857143,3.0,21.0,1.0,1.0,0.09090909090909091,0.375,0.02,,,,,,,,,True,,,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,11776.0,196,-1,362,358,77,50,57.0,720,15.0,29.0,16.0,7.0,,,,1.0,,,1.0,21.0,52.0,,1.0,61.0,346,13.0,,,21.0,11.0,1.0,32.0,,1.0,,2.0,3.0,2.0,7.0,10.0,8.0,24.0,38.0,14.0,52.0,3.0,17.0,2.0,77,0.7619047619047619,0.8888888888888888,,,,,0.40384615384615385,0.39622641509433965,0.46153846153846156,0.46923076923076923,0.5833333333333334,0.018867924528301886,17.056074766355138,0.16551724137931034,0.07092198581560284,0.22857142857142856,0.17777777777777778,0.0707070707070707,0.058823529411764705,0.014925373134328358,0.17307692307692307,0.18055555555555555,0.21428571428571427,0.12,0.5471698113207547,0.5172413793103449,0.6521739130434783,0.7333333333333333,0.3018867924528302,0.1320754716981132,,0.018867924528301886,,,,,,,,0.08333333333333333,0.5660377358490566,,0.4833584905660377,0.53955,0.5022333333333332,0.3442622950819672,4.744230769230769,24.9,0.212707182320442,2.0,,,19.0,9.0,3.0,,8.0,14.0,10.0,,1.0,,1.0,,,4.0,2.0,1.0,1.0,2.0,,7.0,2.0,9.0,,9.0,2.0,25.0,,7.0,6.0,14.0,1.0,,0.2727272727272727,0.25,0.3888888888888889,,,0.2222222222222222,0.07017543859649122,0.06666666666666667,0.2857142857142857,0.2857142857142857,1.0,,,,,0.11864406779661017,0.1206896551724138,0.22950819672131148,6.0,10.0,2.0,7.0,4.0,6.0,6.0,6.0,6.0,,1.0,1.0,6.0,5.0,1.0,6.0,2.0,0.46153846153846156,0.11538461538461539,,0.5454545454545454,0.175,0.08333333333333333,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.25,0.25,0.7692307692307693,0.6,0.5833333333333334,0.2857142857142857,,,,,0.20689655172413793,,,1.0,1.0,2.0,0.75,0.5,,,,True,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,1473.0,25,1,44,44,9,7,2.0,88,1.0,2.0,3.0,1.0,,,,,,,,2.0,6.0,,,6.0,34,1.0,,,,3.0,,4.0,,,,1.0,1.0,1.0,2.0,1.0,4.0,5.0,9.0,1.0,10.0,,5.0,,9,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.42857142857142855,,,16.3265306122449,0.2777777777777778,0.0625,0.3076923076923077,0.2903225806451613,0.047619047619047616,0.3333333333333333,,0.3333333333333333,0.375,0.3,,0.3333333333333333,0.5,0.5,1.0,0.5,0.16666666666666666,,,,,,,,,,,0.3333333333333333,,0.47345,0.5602,0.4002666666666667,,6.683333333333334,,0.20454545454545456,,,,2.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,2.0,1.0,3.0,,2.0,,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.2857142857142857,0.2857142857142857,0.3333333333333333,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,0.16666666666666666,,,,,,0.3333333333333333,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,True,,,,,,,
2561,1610612740,David West,David West,2561,NOH,4548.0,76,29,138,130,26,25,19.0,268,7.0,11.0,4.0,2.0,,,,,,,,10.0,17.0,,,28.0,113,7.0,,,6.0,1.0,,12.0,,,,4.0,5.0,1.0,11.0,7.0,5.0,10.0,16.0,8.0,24.0,1.0,7.0,,26,0.6,0.75,,,,,0.5882352941176471,0.5882352941176471,0.42857142857142855,0.6363636363636364,0.42857142857142855,,16.049382716049383,0.2,0.14,0.22727272727272727,0.20833333333333334,0.11940298507462686,0.14285714285714285,0.058823529411764705,0.23529411764705882,0.18518518518518517,0.2222222222222222,0.16666666666666666,0.6470588235294118,0.6363636363636364,0.7,0.5714285714285714,0.23529411764705882,0.11764705882352941,,,,,,,,,,,0.6470588235294118,,0.5054705882352941,0.5195,0.5722,0.21428571428571427,3.894117647058824,,0.18840579710144928,2.0,,,8.0,,,,,,8.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,4.0,2.0,4.0,,10.0,,5.0,,,,,,,,,,0.25,0.058823529411764705,0.0625,1.0,1.0,1.0,,,,,0.22727272727272727,0.22727272727272727,,2.0,4.0,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,,4.0,3.0,,4.0,2.0,0.42857142857142855,0.058823529411764705,,0.25,0.21052631578947367,,0.16666666666666666,0.25,0.5,0.25,0.25,0.5714285714285714,0.5,1.0,,,,,1.0,0.09090909090909091,,,1.0,1.0,,,,,,,True,,,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,8391.0,140,4,251,250,78,52,36.0,501,3.0,9.0,17.0,16.0,,,,,,,,16.0,42.0,,,47.0,246,4.0,,,4.0,8.0,,18.0,,,,5.0,6.0,,13.0,3.0,4.0,8.0,13.0,4.0,17.0,1.0,12.0,1.0,78,0.5625,0.5625,,,,,0.38095238095238093,0.38095238095238093,0.25,0.47,0.4,,21.08843537414966,0.08080808080808081,0.03296703296703297,0.10256410256410256,0.08695652173913043,0.031746031746031744,,0.05263157894736842,0.05263157894736842,0.13636363636363635,0.09090909090909091,0.041666666666666664,0.21428571428571427,0.3333333333333333,0.42857142857142855,1.0,0.40476190476190477,0.38095238095238093,,,,,,,,,,,0.21428571428571427,,0.4230285714285714,0.34115,0.37328750000000005,0.0851063829787234,10.45,,0.3107569721115538,5.0,,,15.0,2.0,3.0,,9.0,15.0,14.0,,1.0,1.0,,4.0,1.0,1.0,6.0,3.0,3.0,6.0,3.0,6.0,3.0,12.0,2.0,6.0,1.0,16.0,,4.0,4.0,15.0,2.0,,0.375,0.375,0.5769230769230769,,,0.5,0.02857142857142857,0.03225806451612903,0.3125,0.3125,0.6,,,,,0.08695652173913043,0.08695652173913043,0.3191489361702128,,2.0,,1.0,8.0,1.0,,2.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,0.25,0.047619047619047616,,0.08333333333333333,0.03333333333333333,,,0.16666666666666666,,0.47058823529411764,0.47058823529411764,0.5,,0.125,,,,,,0.2222222222222222,,,1.0,2.0,,0.375,,,,,True,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,6880.0,115,6,212,214,35,31,33.0,426,4.0,12.0,6.0,18.0,3.0,,2.0,8.0,,,1.0,17.0,36.0,3.0,11.0,45.0,197,7.0,,,3.0,8.0,1.0,26.0,9.0,8.0,2.0,7.0,9.0,1.0,20.0,8.0,2.0,14.0,18.0,8.0,26.0,,11.0,,35,0.7647058823529411,0.8125,1.0,0.2727272727272727,,0.2727272727272727,0.4722222222222222,0.4574468085106383,0.14285714285714285,0.45918367346938777,0.1875,0.23404255319148937,21.285140562248994,0.16279069767441862,0.09195402298850575,0.09523809523809523,0.14953271028037382,0.07207207207207207,0.17647058823529413,0.06382978723404255,0.21739130434782608,0.16326530612244897,,,0.2553191489361702,0.3333333333333333,0.4,0.5,0.1276595744680851,0.3829787234042553,0.06382978723404255,0.1702127659574468,0.25,0.25,1.0,,,,,0.1111111111111111,0.48936170212765956,0.25,0.4841999999999999,0.49695,0.43917222222222224,0.06666666666666667,11.105555555555554,24.263636363636365,0.1650943396226415,11.0,1.0,,2.0,1.0,2.0,,,4.0,8.0,,2.0,2.0,,6.0,,,2.0,2.0,,2.0,2.0,2.0,,4.0,,10.0,,4.0,,1.0,1.0,4.0,,,0.25,0.2222222222222222,0.2222222222222222,,,0.5,,,0.6111111111111112,0.6111111111111112,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.020833333333333332,0.02702702702702703,0.08888888888888889,1.0,4.0,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,3.0,3.0,,3.0,,0.14285714285714285,0.05555555555555555,,0.3333333333333333,0.08695652173913043,,0.07142857142857142,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.25,0.2222222222222222,,,,,,0.16666666666666666,,,,,,,,,1.0,,True,,,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,5388.0,90,5,158,155,16,21,23.0,313,,2.0,,3.0,1.0,,3.0,17.0,,4.0,2.0,2.0,5.0,3.0,18.0,14.0,147,,,4.0,,,2.0,4.0,9.0,17.0,3.0,7.0,10.0,4.0,23.0,2.0,1.0,5.0,6.0,4.0,10.0,1.0,5.0,,16,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.4,0.2826086956521739,,0.2826086956521739,,0.782608695652174,14.973262032085561,0.0684931506849315,0.037037037037037035,0.05555555555555555,0.06593406593406594,0.04597701149425287,,0.1111111111111111,,0.11764705882352941,0.07692307692307693,0.06666666666666667,0.08695652173913043,,,,,0.13043478260869565,0.043478260869565216,0.7391304347826086,0.17647058823529413,0.2,1.0,1.0,,,,1.0,0.8695652173913043,0.17647058823529413,0.5489630434782609,0.5206500000000001,0.588975,,12.6,24.62222222222222,0.10126582278481013,2.0,,,1.0,,,,,,,2.0,3.0,3.0,,3.0,,2.0,6.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,,1.0,,1.0,1.0,,,,1.0,,,,,0.1111111111111111,,0.6,0.06060606060606061,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.2,,,,,0.1111111111111111,,,,,,,,,,,,,0.5,,,,1.0,,,,,,0.11764705882352941,True,,,,,,,
