EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FTA,NonShootingFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,AtRimAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,on,Fg2aBlocked,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,Assisted3sPct,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,OffCorner3ReboundPct,DefCorner3ReboundPct,DefensiveGoaltends,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,2638.0,44.0,,83,80,23,32.0,14.0,163,,2.0,,1.0,4.0,9.0,8.0,79.0,1.0,4.0,2.0,8.0,2.0,23,1.0,1.0,0.4444444444444444,0.25,0.4444444444444444,0.25,0.4444444444444444,0.25,10.0,0.2222222222222222,,,,0.25,,0.2222222222222222,0.38337777777777776,0.349425,0.25,0.27710843373493976,4.0,7.0,0.7777777777777778,0.5714285714285714,0.6666666666666666,1.0,15.100000000000001,,,,,,,,,,,,,,,,3.0,3.0,1.0,6.0,1.0,5.0,7.0,,,,,,,1.0,0.19230769230769232,1.0,,,,,,,,,2.0,1.0,4.0,,2.0,3.0,8.0,,,,,0.16,0.02702702702702703,0.045454545454545456,,,,,2.0,3.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.3090333333333333,0.5,False,2.0,1.0,1.0,1.0,1.0,2.0,0.2222222222222222,0.5,0.14285714285714285,1.0,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,6863.0,114.0,10.0,217,214,77,89.0,42.0,431,5.0,12.0,2.0,5.0,20.0,45.0,56.0,211.0,5.0,13.0,23.0,4.0,23.0,77,0.1,0.10526315789473684,0.4444444444444444,0.38461538461538464,0.4482758620689655,0.475,0.4666666666666667,0.5227272727272727,24.90566037735849,0.20689655172413793,0.4166666666666667,0.625,0.2,0.25,0.4,0.43103448275862066,0.47930263157894737,0.50415,0.4107142857142857,0.3548387096774194,9.0,20.0,0.3448275862068966,0.45,0.45,0.1111111111111111,11.008888888888889,13.0,4.0,13.0,3.0,7.0,4.0,13.0,4.0,3.0,7.0,4.0,36.0,9.0,12.0,4.0,16.0,18.0,9.0,38.0,2.0,5.0,11.0,5.0,1.0,0.3076923076923077,0.42857142857142855,0.3333333333333333,0.22413793103448276,0.14285714285714285,0.047619047619047616,0.2,0.22413793103448276,0.22413793103448276,0.3076923076923077,0.3076923076923077,0.35,0.42857142857142855,0.3333333333333333,26.50769230769231,5.0,6.0,2.0,1.0,6.0,1.0,6.0,1.0,,1.0,0.07692307692307693,0.02857142857142857,0.06,0.04838709677419355,0.06521739130434782,0.02631578947368421,,1.0,2.0,3.0,7.0,0.6666666666666666,0.875,0.875,0.25,,0.4614333333333333,0.125,False,6.0,,5.0,5.0,6.0,1.0,0.13333333333333333,0.3333333333333333,,0.8333333333333334,,0.06666666666666667,,,0.05263157894736842,6.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,0.25,1.0,0.15384615384615385,0.041666666666666664,0.037037037037037035,0.46153846153846156,0.5454545454545454,0.25,0.25,1.0,0.03389830508474576,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,10431.0,174.0,-26.0,327,326,60,71.0,51.0,653,22.0,35.0,2.0,4.0,34.0,70.0,77.0,345.0,2.0,6.0,4.0,28.0,4.0,60,0.4117647058823529,0.45161290322580644,0.4857142857142857,0.3333333333333333,0.4722222222222222,0.2857142857142857,0.5066666666666667,0.2857142857142857,22.135416666666668,0.4861111111111111,0.6285714285714286,0.6470588235294118,0.5,0.5714285714285714,0.5,0.5138888888888888,0.5090270833333332,0.5487785714285714,0.05194805194805195,0.1834862385321101,6.0,16.0,0.2222222222222222,0.375,0.375,0.3333333333333333,6.4957142857142856,19.0,,2.0,,1.0,,2.0,9.0,,1.0,,40.0,,2.0,,11.0,15.0,4.0,34.0,3.0,8.0,23.0,11.0,,,,,0.027777777777777776,0.125,0.0410958904109589,0.16666666666666666,0.2638888888888889,0.027777777777777776,,,0.14285714285714285,,,26.700000000000003,6.0,11.0,3.0,2.0,15.0,5.0,16.0,,,,0.2222222222222222,0.02459016393442623,0.0728476821192053,0.0847457627118644,0.0759493670886076,0.043478260869565216,7.0,14.0,8.0,17.0,17.0,0.47058823529411764,0.47058823529411764,0.5,0.8235294117647058,0.5,0.5416727272727273,0.22077922077922077,False,2.0,4.0,3.0,1.0,10.0,2.0,0.02857142857142857,0.02857142857142857,,0.3,0.15384615384615385,0.0975609756097561,0.2,,,6.0,,,,,,6.0,,4.0,4.0,,1.0,3.0,8.0,1.0,4.0,7.0,3.0,4.0,7.0,,,,0.05263157894736842,0.03225806451612903,0.08571428571428572,0.3157894736842105,0.3333333333333333,,,,0.09333333333333334,0.0958904109589041,1.0,7.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,0.16666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,1271.0,21.0,-17.0,42,40,10,7.0,6.0,82,1.0,2.0,1.0,1.0,3.0,10.0,6.0,52.0,1.0,3.0,2.0,4.0,2.0,10,0.6666666666666666,0.6666666666666666,0.3,0.3333333333333333,0.25,0.25,0.25,0.25,28.571428571428573,0.16666666666666666,0.5,1.0,1.0,0.25,1.0,0.3333333333333333,0.42713749999999995,0.38253750000000003,0.3333333333333333,0.23809523809523808,1.0,7.0,0.5833333333333334,0.14285714285714285,0.14285714285714285,1.0,13.5,1.0,,2.0,,1.0,,2.0,,,1.0,,2.0,,2.0,,,,,,1.0,3.0,4.0,,,,,,0.16666666666666666,1.0,0.1,1.0,0.08333333333333333,0.16666666666666666,,,0.25,,,24.8,,,,2.0,1.0,,3.0,,,,0.6666666666666666,,,0.038461538461538464,,,,1.0,,1.0,,,,,1.0,,,,False,1.0,1.0,,,2.0,1.0,0.1,0.5,,,0.2,,0.25,,,1.0,,,,,,,,,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,1734.0,29.0,15.0,54,56,17,25.0,10.0,110,3.0,6.0,,1.0,3.0,9.0,6.0,44.0,,1.0,,4.0,,17,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,16.923076923076923,0.6666666666666666,0.5,0.6,0.6666666666666666,1.0,,0.6666666666666666,0.49454444444444445,0.5371,,0.3148148148148148,,2.0,0.2222222222222222,,,,5.366666666666666,1.0,,,,,,,,,,,2.0,,,,,1.0,,3.0,1.0,5.0,10.0,,,,,,,0.25,0.1724137931034483,0.25,0.1111111111111111,,,,,,,,,4.0,4.0,,5.0,2.0,2.0,1.0,1.0,1.0,,0.16,0.18181818181818182,0.1724137931034483,0.1111111111111111,0.14285714285714285,1.0,2.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,0.5,0.5674,0.3333333333333333,False,1.0,1.0,1.0,1.0,2.0,,0.1111111111111111,0.16666666666666666,,0.5,0.14285714285714285,0.25,0.2,,0.25,,,,,,,2.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,0.2,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
468,1610612743,Jon Barry,Jon Barry,468,DEN,5942.0,99.0,-13.0,188,187,50,58.0,35.0,375,1.0,3.0,,,5.0,15.0,21.0,190.0,,,6.0,4.0,6.0,50,0.4,0.4,0.3333333333333333,,0.3958333333333333,1.5,0.42,1.5,12.554112554112553,0.125,0.3333333333333333,0.5,1.0,,,0.5,0.49830208333333337,0.53415,0.2857142857142857,0.26595744680851063,3.0,9.0,0.375,0.3333333333333333,0.375,0.3333333333333333,13.22,3.0,2.0,6.0,1.0,1.0,3.0,9.0,2.0,2.0,2.0,,6.0,,6.0,2.0,9.0,10.0,1.0,21.0,2.0,14.0,18.0,3.0,,0.3333333333333333,1.0,0.3333333333333333,0.375,0.16666666666666666,0.16470588235294117,0.2222222222222222,0.125,0.25,0.3333333333333333,0.4,0.5,1.0,0.3333333333333333,24.766666666666666,8.0,3.0,12.0,,4.0,1.0,4.0,,,,,0.1643835616438356,0.03529411764705882,0.03773584905660377,,0.2777777777777778,,,2.0,5.0,4.0,0.4,0.4,0.4,,,0.405575,0.19047619047619047,False,2.0,1.0,1.0,,4.0,1.0,0.13333333333333333,0.3333333333333333,0.1111111111111111,0.25,0.047619047619047616,0.037037037037037035,0.05555555555555555,,0.11764705882352941,1.0,,,,,9.0,,,1.0,1.0,,,1.0,3.0,2.0,2.0,3.0,,1.0,2.0,,1.0,,,0.09523809523809523,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,,,0.08,0.125,,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.125,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,7944.0,132.0,-37.0,247,247,44,46.0,37.0,494,11.0,16.0,2.0,3.0,16.0,36.0,39.0,272.0,2.0,5.0,7.0,26.0,7.0,44,0.8125,0.8125,0.4444444444444444,0.4,0.4444444444444444,0.4,0.4642857142857143,0.3888888888888889,17.64705882352941,0.4444444444444444,0.6875,0.6875,0.7272727272727273,0.6,0.6666666666666666,0.4444444444444444,0.4725944444444444,0.53246,0.1794871794871795,0.17813765182186234,2.0,10.0,0.2777777777777778,0.2,0.2,1.0,7.705555555555555,10.0,,,,,,,7.0,,,3.0,6.0,,,,12.0,15.0,4.0,33.0,3.0,13.0,25.0,13.0,3.0,,,,,0.13043478260869565,0.09917355371900827,0.11764705882352941,0.2777777777777778,,,,,,,,8.0,9.0,9.0,1.0,12.0,7.0,22.0,3.0,1.0,3.0,0.125,0.09183673469387756,0.07964601769911504,0.08759124087591241,0.03571428571428571,0.06666666666666667,,,1.0,2.0,4.0,0.5,0.5,0.6666666666666666,,,0.3961,0.10256410256410256,False,,3.0,4.0,1.0,9.0,1.0,,,,0.4444444444444444,0.125,0.18518518518518517,0.05,0.19230769230769232,0.037037037037037035,3.0,,,,,,,,3.0,3.0,,,2.0,5.0,3.0,,5.0,2.0,1.0,4.0,2.0,,,,0.06666666666666667,0.1,0.3,0.3,,,,0.10256410256410256,0.10256410256410256,2.0,2.0,,3.0,2.0,3.0,,2.0,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,0.5,0.16666666666666666,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,9769.0,163.0,-11.0,308,310,68,89.0,44.0,618,7.0,15.0,2.0,3.0,21.0,51.0,85.0,330.0,2.0,10.0,24.0,20.0,24.0,68,0.47619047619047616,0.5263157894736842,0.4117647058823529,0.2,0.5,0.5,0.51875,0.5454545454545454,25.070422535211268,0.2,0.4666666666666667,0.6363636363636364,0.42857142857142855,0.15789473684210525,0.6666666666666666,0.52,0.49456283783783783,0.49782222222222217,0.2823529411764706,0.22077922077922077,11.0,28.0,0.37333333333333335,0.39285714285714285,0.39285714285714285,0.5454545454545454,12.109803921568627,8.0,10.0,18.0,4.0,7.0,11.0,24.0,10.0,5.0,9.0,5.0,22.0,6.0,18.0,10.0,11.0,12.0,4.0,25.0,2.0,9.0,13.0,14.0,,0.4583333333333333,0.5555555555555556,0.4583333333333333,0.32,0.1111111111111111,0.06428571428571428,0.07142857142857142,0.10666666666666667,0.24,0.5555555555555556,0.625,0.3684210526315789,0.5714285714285714,0.5555555555555556,24.979166666666668,5.0,2.0,7.0,,4.0,8.0,13.0,,,,,0.05737704918032787,0.015384615384615385,0.02631578947368421,0.014285714285714285,0.03333333333333333,2.0,5.0,3.0,10.0,6.0,0.3,0.3,0.3,0.5,0.4,0.42334285714285713,0.07058823529411765,False,6.0,2.0,7.0,2.0,9.0,1.0,0.11764705882352941,0.26666666666666666,,0.7777777777777778,0.09090909090909091,,0.11764705882352941,0.13333333333333333,0.03125,3.0,,,,,27.0,4.0,,1.0,1.0,,2.0,,4.0,2.0,,2.0,,1.0,6.0,,0.8181818181818182,,0.25,0.034482758620689655,,0.375,0.5,0.8,,,0.075,0.10714285714285714,,2.0,,5.0,,2.0,,2.0,3.0,0.3333333333333333,,,,1.0,6.0,1.0,2.0,2.0,0.08333333333333333,0.1111111111111111,0.08,0.16666666666666666,0.16666666666666666,1.0,0.10526315789473684,0.5,,,0.25,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,11667.0,194.0,-33.0,367,373,87,101.0,62.0,740,18.0,25.0,4.0,5.0,26.0,53.0,63.0,400.0,7.0,15.0,20.0,34.0,20.0,87,0.6538461538461539,0.8095238095238095,0.49056603773584906,0.4666666666666667,0.5,0.53125,0.5338983050847458,0.5263157894736842,14.874141876430206,0.45454545454545453,0.72,0.782608695652174,0.6111111111111112,0.3125,0.8,0.4909090909090909,0.5043166666666666,0.5001937500000001,0.31746031746031744,0.23705722070844687,6.0,22.0,0.4,0.2727272727272727,0.2727272727272727,1.0,8.777358490566037,6.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,3.0,18.0,,1.0,1.0,10.0,12.0,3.0,26.0,2.0,43.0,57.0,14.0,1.0,0.5,1.0,1.0,0.03636363636363636,0.07692307692307693,0.22012578616352202,0.10526315789473684,0.10909090909090909,0.03636363636363636,0.5,0.5,0.0625,1.0,1.0,40.25,6.0,13.0,33.0,8.0,14.0,10.0,21.0,7.0,6.0,7.0,0.6666666666666666,0.24812030075187969,0.0755813953488372,0.06930693069306931,0.09195402298850575,0.3055555555555556,4.0,6.0,6.0,11.0,12.0,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.6666666666666666,0.5047400000000001,0.19047619047619047,False,2.0,1.0,6.0,4.0,6.0,3.0,0.03773584905660377,0.08,,1.0,0.03333333333333333,0.058823529411764705,0.041666666666666664,0.17857142857142858,0.18181818181818182,2.0,,,,,3.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,,,1.0,6.0,9.0,1.0,1.0,,,0.058823529411764705,0.04,0.3333333333333333,0.3333333333333333,1.0,,,0.15517241379310345,0.16071428571428573,,2.0,,2.0,,,3.0,,,,,4.0,0.5714285714285714,,,,,,,,,,,,,,,,,1.0,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,3445.0,57.0,-7.0,110,111,39,46.0,15.0,221,2.0,3.0,1.0,1.0,7.0,12.0,15.0,111.0,3.0,3.0,7.0,14.0,7.0,39,1.0,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.5769230769230769,0.875,12.598425196850393,0.25,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.25,0.4337583333333333,0.38000000000000006,0.4666666666666667,0.35454545454545455,4.0,6.0,0.5,0.6666666666666666,0.6666666666666666,1.0,10.975000000000001,3.0,,,,,,,1.0,,,1.0,,,,,2.0,2.0,1.0,4.0,1.0,8.0,9.0,2.0,1.0,,,,,0.2,0.13953488372093023,0.2,0.25,,,,,,,,1.0,1.0,5.0,2.0,1.0,9.0,14.0,1.0,,1.0,0.3333333333333333,0.13157894736842105,0.0196078431372549,0.017857142857142856,,0.13636363636363635,,1.0,,1.0,,,,,1.0,,0.589,,False,1.0,,,,3.0,2.0,0.08333333333333333,0.3333333333333333,,,,0.1,,,0.15384615384615385,1.0,,,,,,,,,,,,,2.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,8691.0,145.0,-31.0,272,276,75,81.0,44.0,548,10.0,18.0,2.0,3.0,19.0,53.0,60.0,296.0,5.0,13.0,19.0,22.0,19.0,75,0.5789473684210527,0.6111111111111112,0.3584905660377358,0.38461538461538464,0.34375,0.38461538461538464,0.410958904109589,0.5277777777777778,27.86377708978328,0.28125,0.5555555555555556,0.6666666666666666,0.7,0.23076923076923078,0.6666666666666666,0.453125,0.488384375,0.43187692307692305,0.31666666666666665,0.2757352941176471,5.0,26.0,0.40625,0.19230769230769232,0.2,0.4,10.273584905660377,9.0,2.0,10.0,,,2.0,11.0,16.0,,,9.0,16.0,3.0,10.0,2.0,10.0,11.0,2.0,23.0,5.0,26.0,33.0,20.0,3.0,0.18181818181818182,,0.18181818181818182,0.171875,0.22727272727272727,0.21311475409836064,0.17647058823529413,0.140625,0.15625,0.2,0.2,,,0.2,24.854545454545452,6.0,7.0,21.0,,7.0,3.0,11.0,,,,,0.21,0.05263157894736842,0.046052631578947366,0.057971014492753624,0.19607843137254902,4.0,8.0,4.0,11.0,10.0,0.36363636363636365,0.3333333333333333,0.38461538461538464,0.6666666666666666,0.5,0.56075,0.16666666666666666,False,4.0,,6.0,2.0,17.0,3.0,0.07547169811320754,0.16666666666666666,0.038461538461538464,0.35294117647058826,,0.05714285714285714,,0.16666666666666666,0.25806451612903225,4.0,,1.0,,1.0,3.0,2.0,,1.0,1.0,,2.0,1.0,5.0,2.0,2.0,11.0,5.0,1.0,6.0,,0.5,,,0.034482758620689655,0.02564102564102564,0.4444444444444444,0.4444444444444444,0.5,0.08333333333333333,,0.1,0.10344827586206896,2.0,3.0,1.0,4.0,2.0,3.0,,3.0,,0.5,0.75,,,,1.0,,,,,,0.015625,,,,,,1.0,,0.4,,1.0,1.0,1.0,0.08333333333333333
