EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,SelfOReb,Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,DefThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,NonShootingFoulsDrawn,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,BadPassTurnovers,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,LostBallSteals,DefCorner3ReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Fg2aBlocked,Offensive Fouls,Blocked2s,BlockedAtRim,DefensiveGoaltends,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,619.0,10.0,-3,24,24,24,20,3.0,48,2.0,2.0,2.0,2.0,2.0,2.0,4.0,21,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.11111111111111,0.25,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5570999999999999,0.5570999999999999,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,103.0,2.0,-6,3,5,3,5,1.0,8,,,,,,,1.0,7,,,1.0,,,,,,,,,,1.0,3,,,,,,,0.5,0.5,25.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,1610612765,Mike James,Mike James,2229,DET,607.0,10.0,-2,22,24,18,20,4.0,46,1.0,1.0,1.0,1.0,2.0,3.0,5.0,18,1.0,2.0,3.0,,1.0,1.0,4.0,,,,,,3.0,18,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.625,0.5,15.384615384615383,0.125,0.1,,0.25,1.0,1.0,,0.3333333333333333,1.0,0.5,0.5192625,0.5868166666666667,0.6,0.8181818181818182,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,0.375,0.2,0.3333333333333333,0.75,0.5,0.25,1.0,1.0,0.25,0.25,0.3333333333333333,10.366666666666665,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,413.0,7.0,3,15,15,11,7,1.0,30,,,,,2.0,3.0,5.0,7,2.0,3.0,5.0,,1.0,1.0,5.0,,,,,,5.0,11,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.625,25.0,0.25,0.25,,,,,,,,,0.33,0.33,1.0,0.7333333333333333,1.0,1.0,2.0,1.0,0.25,0.25,1.0,2.0,1.0,,,,,4.0,,,,,,2.0,4.0,,,,,,,0.2857142857142857,0.3076923076923077,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,12.166666666666666,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.4,1.0,1.0,0.3422,0.4,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,784.0,13.0,-4,29,30,25,22,4.0,59,,,,,,4.0,1.0,24,,3.0,1.0,,,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,25,,,,,,,0.08333333333333333,0.1,27.27272727272727,,0.1,,,,,,,,,0.34349999999999997,0.3476333333333333,1.0,0.8620689655172413,1.0,1.0,4.0,1.0,0.2,0.2,,3.0,1.0,,,,,,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,,0.09090909090909091,0.1,,0.16666666666666666,,0.75,,,0.25,,,14.399999999999999,,,,1.0,,1.0,,,,0.1111111111111111,,,0.14285714285714285,,,0.3757,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,742.0,12.0,-3,27,28,23,20,4.0,55,,,,,1.0,2.0,2.0,22,1.0,1.0,2.0,2.0,,,2.0,,,1.0,,1.0,2.0,23,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,12.903225806451614,,,,,,,,,,0.3333333333333333,0.40504999999999997,0.43062500000000004,1.0,0.8518518518518519,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,0.3333333333333333,0.09090909090909091,0.1,,0.16666666666666666,,,,,0.6666666666666666,0.3333333333333333,0.5,22.35,26.2,1.0,,,,1.0,,,,0.1111111111111111,,,0.14285714285714285,0.5,0.5,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,27.0,,-1,1,1,1,1,,2,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,420.0,7.0,5,16,15,12,7,,31,,,,,,,2.0,8,,,2.0,,,,2.0,1.0,1.0,1.0,,1.0,2.0,12,,,,,,,1.0,1.0,12.5,,,,,,,,,,,,,1.0,0.75,2.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,0.1111111111111111,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,205.0,3.0,-9,8,8,8,8,3.0,16,,1.0,,1.0,,1.0,,11,,1.0,,,,,,,,,,,,8,,,,,,,,,9.090909090909092,,,,1.0,,,,1.0,,1.0,0.6144,0.6144,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,4936.0,82.0,-25,139,161,56,61,17.0,300,4.0,8.0,2.0,3.0,6.0,13.0,12.0,126,2.0,4.0,4.0,10.0,6.0,7.0,13.0,1.0,2.0,7.0,2.0,3.0,4.0,56,0.8333333333333334,0.8333333333333334,0.46153846153846156,0.5,0.42857142857142855,0.4,0.42857142857142855,0.4,12.883435582822086,0.12244897959183673,0.10606060606060606,0.10526315789473684,0.5714285714285714,0.5,0.5,0.75,0.6,0.6666666666666666,0.6428571428571429,0.5165678571428571,0.55145,0.3333333333333333,0.4028776978417266,,,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,5.0,6.0,1.0,19.0,1.0,,3.0,0.07142857142857142,0.07936507936507936,0.07142857142857142,0.11764705882352941,0.037037037037037035,0.14285714285714285,0.07142857142857142,,,0.2857142857142857,0.07142857142857142,0.2,6.2846153846153845,25.3,2.0,1.0,4.0,2.0,1.0,0.25,0.25,0.25,0.047619047619047616,0.15384615384615385,0.15384615384615385,0.07142857142857142,0.5,0.5,0.5579666666666667,0.16666666666666666,1.0,1.0,3.0,,5.0,2.0,4.0,,0.7142857142857143,0.058823529411764705,0.1111111111111111,3.0,,,4.0,3.0,0.75,1.0,3.0,,False,1.0,4.0,1.0,1.0,4.0,4.0,1.0,0.07692307692307693,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
