EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,DefensiveGoaltends,3SecondViolations,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,7046.0,117,-26,222,223,98,99,25.0,445,11.0,17.0,3.0,6.0,5.0,8.0,3.0,8.0,1.0,3.0,15.0,28.0,6.0,36.0,214,4.0,7.0,1.0,9.0,7.0,14.0,4.0,18.0,22.0,8.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,10.0,15.0,5.0,20.0,2.0,9.0,6.0,3.0,3.0,12.0,2.0,17.0,32.0,3.0,3.0,10.0,2.0,4.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,18.0,98,3.0,0.7333333333333333,0.8461538461538461,0.5357142857142857,0.5714285714285714,0.5,0.5357142857142857,0.5714285714285714,0.5,0.5625,0.6428571428571429,0.5294117647058824,0.07142857142857142,0.058823529411764705,0.125,17.52988047808765,0.75,0.10309278350515463,0.06756756756756757,0.18518518518518517,0.12096774193548387,0.049019607843137254,0.10714285714285714,0.08333333333333333,0.125,0.0967741935483871,0.07692307692307693,0.2222222222222222,0.1111111111111111,0.18181818181818182,0.6,0.6071428571428571,0.6470588235294118,0.6875,0.7272727272727273,0.2857142857142857,0.375,0.42857142857142855,0.6666666666666666,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.5,0.3333333333333333,0.5714285714285714,0.625,0.6071428571428571,0.5135357142857143,0.5816285714285714,0.5165,0.13333333333333333,0.13333333333333333,0.25,0.5,4.042857142857143,0.44144144144144143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,22819.0,380,39,696,691,215,178,93.0,1387,48.0,72.0,11.0,17.0,14.0,18.0,15.0,40.0,12.0,27.0,75.0,139.0,44.0,194.0,643,11.0,23.0,6.0,28.0,21.0,37.0,15.0,57.0,92.0,58.0,14.0,16.0,9.0,10.0,2.0,21.0,19.0,16.0,65.0,87.0,24.0,111.0,3.0,10.0,7.0,19.0,3.0,29.0,6.0,15.0,47.0,2.0,8.0,58.0,8.0,29.0,4.0,14.0,10.0,1.0,3.0,14.0,6.0,57.0,215,8.0,0.6133333333333333,0.6764705882352942,0.539568345323741,0.4782608695652174,0.5675675675675675,0.5319148936170213,0.4782608695652174,0.5526315789473685,0.5843373493975904,0.5384615384615384,0.59375,0.11510791366906475,0.1388888888888889,0.125,24.344569288389515,0.3448275862068966,0.23465703971119134,0.08085106382978724,0.2222222222222222,0.23209169054441262,0.07523510971786834,0.125,0.037037037037037035,0.14666666666666667,0.2911392405063291,0.25203252032520324,0.2,0.3333333333333333,0.061224489795918366,0.42857142857142855,0.5106382978723404,0.6666666666666666,0.7741935483870968,0.7291666666666666,0.28368794326241137,0.375,0.42857142857142855,0.3333333333333333,0.19148936170212766,0.4444444444444444,0.46153846153846156,0.5,0.7391304347826086,0.6470588235294118,0.18181818181818182,0.47368421052631576,0.7777777777777778,0.524822695035461,0.4954657142857144,0.510678947368421,0.48770810810810816,0.17901234567901234,0.18125,0.14432989690721648,0.29381443298969073,6.040287769784172,0.3089080459770115,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,6.0,13.0,6.0,7.0,4.0,3.0,2.0,3.0,4.0,1.0,0.014184397163120567,0.037037037037037035,0.25,0.05952380952380952,0.06896551724137931,0.08064516129032258,0.0070921985815602835,0.0070921985815602835,0.02631578947368421,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,25244.0,421,30,781,776,255,233,91.0,1557,33.0,60.0,6.0,12.0,13.0,25.0,7.0,18.0,12.0,39.0,52.0,117.0,76.0,201.0,736,7.0,17.0,5.0,22.0,19.0,47.0,35.0,73.0,56.0,48.0,12.0,11.0,28.0,36.0,3.0,80.0,8.0,10.0,32.0,51.0,13.0,64.0,2.0,19.0,9.0,19.0,10.0,38.0,10.0,9.0,31.0,3.0,10.0,106.0,4.0,38.0,17.0,6.0,3.0,,3.0,6.0,4.0,73.0,255,3.0,0.5384615384615384,0.6086956521739131,0.4444444444444444,0.4117647058823529,0.40425531914893614,0.42517006802721086,0.4473684210526316,0.34545454545454546,0.5075757575757576,0.5,0.45625,0.09401709401709402,0.15,0.1111111111111111,26.666666666666668,0.5,0.09696969696969697,0.03292181069958848,0.11627906976744186,0.10096153846153846,0.03880597014925373,0.07142857142857142,0.011363636363636364,0.09900990099009901,0.08421052631578947,0.1044776119402985,0.12121212121212122,0.1,0.02631578947368421,0.6666666666666666,0.40816326530612246,0.55,0.6470588235294118,0.5151515151515151,0.12244897959183673,0.3888888888888889,0.4375,0.42857142857142855,0.2653061224489796,0.3076923076923077,0.3076923076923077,0.6666666666666666,0.631578947368421,0.5,,0.45454545454545453,0.52,0.6122448979591837,0.5137272108843538,0.5499923076923078,0.506350909090909,0.20994475138121546,0.25165562913907286,0.10945273631840796,0.36318407960199006,7.67863247863248,0.3265044814340589,9.0,21.0,6.0,30.0,8.0,,8.0,5.0,25.0,,5.0,9.0,12.0,9.0,3.0,3.0,2.0,3.0,5.0,1.0,,0.20408163265306123,,0.375,0.05434782608695652,,0.07575757575757576,0.061224489795918366,0.14285714285714285,0.10909090909090909,24.786666666666665,1.0,2.0,6.0,1.0,2.0,7.0,1.0,2.0,18.0,3.0,21.0,6.0,3.0,1.0,0.8571428571428571,0.23333333333333334,0.5,0.23333333333333334,0.1111111111111111,0.1111111111111111,1.0,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.10526315789473684,0.5,1.0,0.03636363636363636,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,True
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,7666.0,128,20,243,237,85,84,34.0,480,4.0,8.0,1.0,3.0,,1.0,2.0,4.0,6.0,15.0,12.0,27.0,10.0,43.0,219,1.0,6.0,,2.0,1.0,6.0,6.0,8.0,24.0,,,3.0,3.0,5.0,1.0,12.0,3.0,2.0,9.0,11.0,6.0,17.0,1.0,2.0,2.0,1.0,,3.0,2.0,6.0,12.0,,,12.0,2.0,3.0,3.0,1.0,,,1.0,1.0,,8.0,85,2.0,1.0,1.0,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.44594594594594594,0.14285714285714285,0.16666666666666666,0.5,0.14285714285714285,0.4444444444444444,0.1111111111111111,0.25,,15.43859649122807,0.6666666666666666,0.09090909090909091,0.0375,0.06451612903225806,0.08461538461538462,0.043478260869565216,0.04,0.058823529411764705,0.02564102564102564,0.14285714285714285,0.125,0.08333333333333333,,0.05263157894736842,,0.21621621621621623,0.5,0.6666666666666666,1.0,0.10810810810810811,0.5,0.5,1.0,0.40540540540540543,0.4,0.42857142857142855,1.0,0.42857142857142855,0.3333333333333333,1.0,0.16666666666666666,,0.4864864864864865,0.4934986486486488,0.51705,0.40936666666666666,0.07894736842105263,0.10714285714285714,0.046511627906976744,0.18604651162790697,12.448148148148148,0.3497942386831276,4.0,6.0,,10.0,,,2.0,2.0,2.0,,2.0,,5.0,1.0,4.0,,,,,,,0.2702702702702703,0.06666666666666667,,0.05714285714285714,,0.07407407407407407,0.10810810810810811,0.16216216216216217,,25.1,1.0,,2.0,,1.0,3.0,,1.0,9.0,,6.0,2.0,,,1.0,0.3,,0.3,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,0.3333333333333333,1.0,2.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,True
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,28625.0,477,41,885,874,304,271,113.0,1759,16.0,31.0,1.0,3.0,5.0,10.0,4.0,15.0,13.0,35.0,33.0,81.0,43.0,139.0,823,3.0,8.0,1.0,7.0,9.0,28.0,24.0,48.0,24.0,42.0,2.0,6.0,83.0,99.0,21.0,214.0,10.0,11.0,37.0,57.0,16.0,73.0,2.0,29.0,25.0,14.0,4.0,43.0,14.0,4.0,15.0,1.0,,53.0,2.0,13.0,9.0,6.0,2.0,,4.0,6.0,4.0,48.0,304,4.0,0.36363636363636365,0.375,0.4074074074074074,0.375,0.32142857142857145,0.37209302325581395,0.2727272727272727,0.27906976744186046,0.44666666666666666,0.2916666666666667,0.4017857142857143,0.07407407407407407,0.0967741935483871,0.13333333333333333,19.03353057199211,0.6744186046511628,0.10054347826086957,0.03484320557491289,0.1134020618556701,0.1032258064516129,0.03768844221105527,0.04504504504504504,0.019230769230769232,0.05309734513274336,0.09523809523809523,0.14,0.12,0.09090909090909091,0.025974025974025976,0.6666666666666666,0.24031007751937986,0.5161290322580645,0.5714285714285714,0.3125,0.11627906976744186,0.26666666666666666,0.3076923076923077,0.25,0.2713178294573643,0.37142857142857144,0.38235294117647056,0.46153846153846156,0.2727272727272727,0.3333333333333333,,0.23255813953488372,0.5,0.6124031007751938,0.4930023437499999,0.47881666666666667,0.4721023809523811,0.10638297872340426,0.14130434782608695,0.050359712230215826,0.34532374100719426,9.809876543209876,0.34350282485875705,8.0,40.0,14.0,48.0,15.0,,16.0,11.0,52.0,10.0,5.0,9.0,25.0,17.0,8.0,9.0,3.0,1.0,5.0,,,0.37209302325581395,0.02857142857142857,0.28125,0.04504504504504504,0.041666666666666664,0.047619047619047616,0.06201550387596899,0.31007751937984496,0.32558139534883723,25.4375,2.0,1.0,8.0,,2.0,10.0,,3.0,21.0,9.0,40.0,8.0,5.0,,0.7,0.20833333333333334,,0.20833333333333334,0.25,0.25,0.5,0.2,0.2,0.75,0.18181818181818182,,,0.023255813953488372,0.2,1.0,7.0,0.023809523809523808,1.0,2.0,2.0,1.0,1.0,2.0,0.13333333333333333,0.037037037037037035,0.09090909090909091,0.14285714285714285,0.04081632653061224,,,,,,,,,True
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,22381.0,373,30,699,687,265,221,86.0,1386,23.0,36.0,3.0,4.0,8.0,13.0,2.0,9.0,10.0,22.0,35.0,67.0,20.0,138.0,656,4.0,8.0,,23.0,12.0,26.0,10.0,46.0,58.0,12.0,4.0,5.0,15.0,21.0,5.0,48.0,7.0,7.0,27.0,34.0,8.0,42.0,3.0,2.0,1.0,4.0,1.0,6.0,1.0,10.0,26.0,1.0,1.0,30.0,2.0,15.0,1.0,8.0,4.0,3.0,1.0,9.0,3.0,46.0,265,5.0,0.8285714285714286,0.8787878787878788,0.5223880597014925,0.5,0.46153846153846156,0.5130434782608696,0.7666666666666667,0.4090909090909091,0.5348837209302325,0.7666666666666667,0.46,0.07462686567164178,0.1388888888888889,,16.9811320754717,0.3333333333333333,0.0944055944055944,0.03153153153153153,0.09210526315789473,0.09392265193370165,0.026143790849673203,0.045454545454545456,,0.12048192771084337,0.06172839506172839,0.09836065573770492,0.06779661016949153,0.17647058823529413,0.05357142857142857,0.3333333333333333,0.3130434782608696,0.6388888888888888,0.7419354838709677,0.782608695652174,0.0782608695652174,0.2222222222222222,0.2222222222222222,1.0,0.19130434782608696,0.45454545454545453,0.45454545454545453,0.9,0.26666666666666666,0.75,0.3333333333333333,0.29545454545454547,0.6153846153846154,0.7304347826086957,0.545361304347826,0.5185041666666667,0.5181977272727273,0.1171875,0.1875,0.16666666666666666,0.3333333333333333,7.5,0.3791130185979971,11.0,37.0,14.0,48.0,18.0,,6.0,5.0,9.0,1.0,1.0,,20.0,9.0,11.0,1.0,,,,,,0.41739130434782606,,,0.011904761904761904,0.05172413793103448,0.015625,0.09565217391304348,0.3217391304347826,0.3181818181818182,24.82083333333334,4.0,4.0,12.0,5.0,6.0,16.0,5.0,7.0,48.0,,37.0,12.0,1.0,,1.0,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.36363636363636365,0.36363636363636365,1.0,0.32432432432432434,0.3333333333333333,1.0,0.4,0.8333333333333334,1.0,0.09090909090909091,0.32432432432432434,,,,1.0,4.0,4.0,1.0,,,0.2222222222222222,,0.06666666666666667,0.2857142857142857,,1.0,1.0,1.0,1.0,0.020833333333333332,0.02702702702702703,,,True
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,3199.0,53,-15,102,102,48,47,12.0,204,2.0,3.0,,1.0,1.0,1.0,,,2.0,3.0,4.0,6.0,3.0,26.0,113,,1.0,,,1.0,2.0,2.0,13.0,4.0,4.0,,,,,,,3.0,,2.0,2.0,5.0,7.0,,2.0,2.0,1.0,,3.0,2.0,4.0,15.0,4.0,,6.0,,2.0,1.0,,,,,,,13.0,48,2.0,0.5,0.5,0.6666666666666666,,0.5,0.9583333333333334,,0.9166666666666666,0.8666666666666667,,0.8125,,,,15.517241379310345,0.6666666666666666,0.05555555555555555,0.10344827586206896,,0.0392156862745098,0.11627906976744186,,0.25,,0.09090909090909091,0.14285714285714285,,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,0.6666666666666666,0.6666666666666666,,1.0,,,0.16666666666666666,1.0,0.75,0.47641249999999996,0.5608,0.4370416666666666,0.14285714285714285,0.25,,0.5,9.1,0.47058823529411764,3.0,3.0,2.0,6.0,4.0,,,,,,2.0,,3.0,3.0,,,,,1.0,,,0.5,,,0.14285714285714285,,0.25,0.25,0.25,0.3333333333333333,24.233333333333334,3.0,2.0,2.0,,,5.0,,,15.0,,3.0,2.0,,,1.0,0.8333333333333334,,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,0.3333333333333333,0.6666666666666666,,,,,1.0,3.0,1.0,,,0.75,,,0.5,,,,,,,,2.0,1.0,True
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,10703.0,178,31,332,319,129,117,43.0,651,10.0,24.0,1.0,3.0,2.0,10.0,2.0,7.0,1.0,10.0,13.0,41.0,9.0,47.0,302,1.0,4.0,4.0,9.0,3.0,16.0,6.0,15.0,16.0,10.0,2.0,10.0,6.0,7.0,2.0,15.0,8.0,11.0,19.0,34.0,9.0,43.0,1.0,4.0,3.0,9.0,1.0,13.0,4.0,9.0,21.0,3.0,4.0,12.0,,5.0,1.0,3.0,3.0,,,3.0,1.0,15.0,129,3.0,0.6153846153846154,0.6666666666666666,0.3170731707317073,0.25,0.1875,0.3220338983050847,0.5,0.20454545454545456,0.36153846153846153,0.6428571428571429,0.28846153846153844,0.24390243902439024,0.25,0.5714285714285714,20.47244094488189,0.3076923076923077,0.13380281690140844,0.07692307692307693,0.28205128205128205,0.16574585635359115,0.058823529411764705,0.05714285714285714,0.022727272727272728,0.13043478260869565,0.0975609756097561,0.16363636363636364,0.2857142857142857,0.2727272727272727,0.03333333333333333,0.3333333333333333,0.4067796610169492,0.4166666666666667,0.5555555555555556,0.5,0.11864406779661017,0.2857142857142857,0.6666666666666666,1.0,0.1694915254237288,0.1,0.1,1.0,0.6,0.3333333333333333,,0.45454545454545453,0.2,0.711864406779661,0.5050652542372881,0.5050999999999999,0.48012954545454556,0.078125,0.10869565217391304,0.19148936170212766,0.3191489361702128,5.990243902439025,0.3885542168674699,3.0,15.0,6.0,18.0,6.0,,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,,2.0,1.0,1.0,,1.0,0.3050847457627119,,0.2857142857142857,0.02040816326530612,0.2,,0.05084745762711865,0.2542372881355932,0.2727272727272727,24.91666666666667,,,4.0,1.0,1.0,4.0,1.0,1.0,12.0,,15.0,4.0,,1.0,1.0,0.2222222222222222,1.0,0.2222222222222222,,,,0.26666666666666666,0.26666666666666666,1.0,0.2,1.0,1.0,,0.26666666666666666,,,,,1.0,1.0,,,,0.16666666666666666,0.09090909090909091,,0.16666666666666666,,,,,,,,,,True
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,15225.0,254,61,458,454,119,103,68.0,912,11.0,21.0,6.0,7.0,2.0,3.0,,6.0,3.0,11.0,14.0,38.0,12.0,40.0,401,6.0,8.0,2.0,14.0,2.0,9.0,6.0,10.0,16.0,12.0,12.0,5.0,10.0,17.0,4.0,41.0,17.0,5.0,16.0,23.0,18.0,41.0,1.0,6.0,2.0,8.0,4.0,14.0,2.0,19.0,48.0,4.0,5.0,16.0,2.0,6.0,3.0,10.0,8.0,,2.0,10.0,7.0,10.0,119,4.0,0.5714285714285714,1.0,0.3684210526315789,0.75,0.2222222222222222,0.3684210526315789,0.75,0.2222222222222222,0.4444444444444444,0.7,0.38461538461538464,0.13157894736842105,0.14285714285714285,0.3333333333333333,11.02803738317757,0.42857142857142855,0.08080808080808081,0.10625,0.11904761904761904,0.0875,0.08372093023255814,0.18461538461538463,0.07142857142857142,0.0625,0.1111111111111111,0.07291666666666667,0.12121212121212122,0.1111111111111111,0.05263157894736842,0.7,0.5526315789473685,0.5238095238095238,0.6111111111111112,0.45454545454545453,0.15789473684210525,,,,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.875,0.8571428571428571,,0.3333333333333333,0.6666666666666666,0.5526315789473685,0.49804473684210526,0.5507249999999999,0.4715555555555555,0.14285714285714285,0.14285714285714285,0.35,0.25,6.3578947368421055,0.259825327510917,,,,,,,7.0,6.0,3.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,2.0,,1.0,,,0.15384615384615385,0.01818181818181818,0.02564102564102564,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.1,,,,,,,,,,,,True
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,217.0,4,-6,7,7,2,2,,14,,,,,,,,,,1.0,,1.0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.4352,,,,,,,20.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
