EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FTA,TwoPtShootingFoulsDrawn,TsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyFG2M,DefThreePtRebounds,PenaltyFg2Pct,PenaltyEfgPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,BlocksRecoveredPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,on,SecondChanceFtPoints,ShortMidRangeAssists,SelfOReb,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Travels,Corner3PctBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,141.0,2,-3.0,5,5,1,10,,,6,,,,,,,,,33.333333333333336,,,,,,,,,5.0,5.0,,,,2.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.38855,0.38855,,21.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,13575.0,226,-2.0,423,426,58,849,16.0,78.0,413,17.0,29.0,36.0,21.0,57.0,21.0,9.0,0.48148148148148145,19.308943089430894,0.15591397849462366,0.09289617486338798,0.14163090128755365,0.09333333333333334,0.12280701754385964,0.10344827586206896,0.11392405063291139,0.11392405063291139,43.0,48.0,19.0,36.0,6.0,12.0,,,,,31.0,71.0,,,,,22.0,5.0,28.0,34.0,,,,18.0,4.0,22.0,2.0,2.0,6.0,11.0,48.0,4.0,2.0,14.0,31.0,43.0,0.45161290322580644,0.56,,,,,0.43661971830985913,0.43661971830985913,0.6153846153846154,0.6470588235294118,,0.1,0.18604651162790697,0.17647058823529413,0.5070422535211268,0.5277777777777778,0.59375,0.16901408450704225,0.5,0.5,1.0,,,,,,,,0.5070422535211268,,0.46926338028169007,0.38142,0.28205128205128205,5.753521126760563,,0.1016548463356974,6.0,9.0,8.0,13.0,5.0,7.0,12.0,4.0,3.0,9.0,6.0,14.0,7.0,2.0,7.0,,0.6153846153846154,0.3888888888888889,0.6428571428571429,0.42857142857142855,0.09523809523809523,0.14285714285714285,0.42105263157894735,0.6923076923076923,0.6666666666666666,0.5007666666666667,0.08974358974358974,6.0,23.0,,,1.0,4.0,0.2,0.2,0.0851063829787234,,0.323943661971831,0.2608695652173913,0.2857142857142857,,,,,6.0,3.0,5.0,4.0,5.0,4.0,0.08450704225352113,0.1111111111111111,0.08695652173913043,0.8,,1.0,,,,,,,0.2,,,False,6.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.043478260869565216,0.07142857142857142,0.25,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,28652.0,478,25.0,942,943,116,1885,47.0,232.0,937,7.0,26.0,37.0,8.0,45.0,53.0,19.0,0.5397196261682243,23.292797006548177,0.06735751295336788,0.019830028328611898,0.07142857142857142,0.017660044150110375,0.027522935779816515,0.05128205128205128,0.09223300970873786,0.12418300653594772,259.0,208.0,26.0,50.0,24.0,63.0,14.0,36.0,3.0,6.0,58.0,136.0,23.0,53.0,4.0,8.0,36.0,39.0,48.0,68.0,63.0,36.0,14.0,71.0,9.0,80.0,5.0,4.0,31.0,35.0,169.0,22.0,11.0,17.0,39.0,259.0,0.41379310344827586,0.42857142857142855,0.9130434782608695,0.4339622641509434,0.5,0.4339622641509434,0.4264705882352941,0.4894179894179894,0.6956521739130435,0.72,0.2804232804232804,0.012903225806451613,0.03571428571428571,0.10191082802547771,0.26455026455026454,0.52,0.6666666666666666,0.3333333333333333,0.38095238095238093,0.3870967741935484,0.4583333333333333,0.19047619047619047,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.2608695652173913,0.5,1.0,0.544973544973545,0.3888888888888889,0.49786534391534387,0.4674343137254902,0.15517241379310345,10.140441176470588,24.435849056603775,0.2749469214437367,5.0,5.0,10.0,15.0,32.0,79.0,4.0,1.0,2.0,20.0,14.0,35.0,1.0,8.0,79.0,4.0,0.6666666666666666,0.5909090909090909,0.5714285714285714,0.06896551724137931,0.01,0.02702702702702703,0.38461538461538464,0.21739130434782608,1.0,0.48702749999999995,0.34051724137931033,8.0,23.0,9.0,17.0,16.0,9.0,0.41025641025641024,0.46078431372549017,0.08653846153846154,0.07042253521126761,0.12169312169312169,0.34782608695652173,0.42105263157894735,0.08994708994708994,0.5294117647058824,0.5294117647058824,1.0,16.0,6.0,5.0,2.0,5.0,3.0,0.11764705882352941,0.22,0.17391304347826086,0.6,7.0,12.0,10.0,12.0,,1.0,,,0.23529411764705882,0.5833333333333334,0.19607843137254902,False,4.0,5.0,3.0,11.0,15.0,3.0,4.0,8.0,4.0,2.0,2.0,,0.02247191011235955,,0.12121212121212122,0.03333333333333333,1.0,2.0,1.0,2.0,4.0,5.0,6.0,6.0,1.0,0.4166666666666667,0.015873015873015872,0.375,0.4,0.08695652173913043,0.5,1.0,0.0392156862745098,0.5,0.4,,,,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,20322.0,339,36.0,679,677,81,1356,26.0,119.0,674,21.0,51.0,70.0,28.0,98.0,44.0,14.0,0.5613207547169812,16.25487646293888,0.19101123595505617,0.08713692946058091,0.17751479289940827,0.08832807570977919,0.07246376811594203,0.17777777777777778,0.14432989690721648,0.15555555555555556,273.0,206.0,23.0,31.0,18.0,33.0,,6.0,,1.0,45.0,78.0,1.0,7.0,,1.0,17.0,26.0,66.0,24.0,3.0,5.0,,23.0,12.0,35.0,8.0,4.0,11.0,9.0,82.0,9.0,4.0,23.0,43.0,273.0,0.7333333333333333,0.825,1.0,0.14285714285714285,,0.16666666666666666,0.5769230769230769,0.5470588235294118,0.5384615384615384,0.4722222222222222,0.08235294117647059,0.08771929824561403,0.1917808219178082,0.20192307692307693,0.36470588235294116,0.7419354838709677,0.8214285714285714,0.38823529411764707,0.5454545454545454,0.5454545454545454,0.8888888888888888,0.07058823529411765,,,,0.07692307692307693,,,0.4470588235294118,,0.4693083333333333,0.4798548387096775,0.14285714285714285,8.897435897435898,29.557142857142853,0.4020618556701031,6.0,9.0,7.0,12.0,17.0,48.0,10.0,7.0,10.0,12.0,11.0,19.0,3.0,9.0,48.0,4.0,0.5833333333333334,0.5333333333333333,0.631578947368421,0.45454545454545453,0.09210526315789473,0.11538461538461539,0.6086956521739131,0.6923076923076923,0.6666666666666666,0.5049818181818182,0.40336134453781514,4.0,14.0,1.0,1.0,14.0,9.0,0.5384615384615384,0.484375,0.1267605633802817,0.11764705882352941,0.16470588235294117,0.2857142857142857,0.4,0.011764705882352941,1.0,1.0,1.0,7.0,1.0,11.0,9.0,11.0,6.0,0.08974358974358974,0.0967741935483871,0.2857142857142857,0.5454545454545454,7.0,11.0,5.0,6.0,,,,,0.34375,0.6363636363636364,0.15625,False,3.0,3.0,1.0,5.0,7.0,2.0,3.0,7.0,2.0,2.0,2.0,,0.10344827586206896,0.08,0.15,0.03333333333333333,,,1.0,1.0,,1.0,,1.0,,0.16666666666666666,,0.75,0.16666666666666666,,,,0.03125,1.0,,1.0,1.0,,,,,,,,,,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,14032.0,234,15.0,447,457,63,904,5.0,50.0,429,7.0,24.0,28.0,7.0,35.0,6.0,2.0,0.3787878787878788,15.267175572519083,0.12244897959183673,0.040229885057471264,0.1134453781512605,0.029914529914529916,,0.10606060606060606,0.03076923076923077,0.05128205128205128,150.0,157.0,3.0,9.0,5.0,22.0,6.0,13.0,,2.0,12.0,37.0,7.0,26.0,,3.0,3.0,7.0,18.0,6.0,21.0,13.0,6.0,14.0,,14.0,,,6.0,6.0,28.0,14.0,8.0,7.0,19.0,150.0,0.75,0.75,1.0,0.2692307692307692,,0.2692307692307692,0.32432432432432434,0.35714285714285715,0.16666666666666666,0.21428571428571427,0.4126984126984127,0.06097560975609756,0.11320754716981132,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.6,0.3492063492063492,0.22727272727272727,0.22727272727272727,1.0,0.20634920634920634,0.46153846153846156,0.46153846153846156,1.0,0.3333333333333333,,,0.5555555555555556,0.46153846153846156,0.4900976190476191,0.5013184210526316,0.06,12.867567567567567,23.880769230769236,0.33557046979865773,,1.0,1.0,3.0,3.0,10.0,,,1.0,9.0,6.0,14.0,,1.0,10.0,2.0,0.3333333333333333,0.23809523809523808,0.6428571428571429,0.06666666666666667,,,0.6666666666666666,0.16666666666666666,,0.49197500000000005,0.2,4.0,6.0,1.0,13.0,2.0,3.0,0.2857142857142857,0.18421052631578946,0.07142857142857142,0.07407407407407407,0.09523809523809523,0.6666666666666666,0.6666666666666666,0.20634920634920634,0.07692307692307693,0.08333333333333333,1.0,4.0,3.0,2.0,1.0,2.0,2.0,0.10810810810810811,0.4444444444444444,,1.0,,,4.0,12.0,1.0,,0.038461538461538464,,,,0.21052631578947367,False,1.0,2.0,,6.0,5.0,1.0,,7.0,2.0,,,,0.044444444444444446,,0.06666666666666667,,,1.0,,8.0,1.0,1.0,,,1.0,0.08333333333333333,,0.5,,0.16666666666666666,,,0.42105263157894735,,0.25,,,0.07692307692307693,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,26888.0,448,4.0,882,881,113,1763,41.0,166.0,902,13.0,42.0,55.0,17.0,72.0,48.0,14.0,0.5221518987341772,17.670286278381045,0.11538461538461539,0.038348082595870206,0.11713665943600868,0.037383177570093455,0.037383177570093455,0.11320754716981132,0.10135135135135136,0.12280701754385964,277.0,203.0,23.0,42.0,18.0,54.0,5.0,17.0,1.0,2.0,43.0,104.0,13.0,33.0,2.0,4.0,26.0,22.0,50.0,36.0,33.0,16.0,5.0,30.0,16.0,46.0,10.0,6.0,19.0,9.0,108.0,21.0,15.0,3.0,32.0,277.0,0.5813953488372093,0.6097560975609756,0.8461538461538461,0.3939393939393939,0.5,0.40625,0.41346153846153844,0.4562043795620438,0.6,0.7222222222222222,0.24087591240875914,0.03424657534246575,0.10377358490566038,0.125,0.30656934306569344,0.5476190476190477,0.6052631578947368,0.39416058394160586,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.12408759124087591,0.29411764705882354,0.3125,0.6,0.13333333333333333,0.5,,0.5474452554744526,0.3125,0.5024985294117646,0.4892823529411765,0.1566265060240964,10.718269230769234,25.26666666666667,0.31405895691609975,5.0,8.0,6.0,11.0,25.0,60.0,4.0,3.0,1.0,11.0,7.0,21.0,4.0,10.0,60.0,10.0,0.5454545454545454,0.6122448979591837,0.5238095238095238,0.04,0.033707865168539325,0.02857142857142857,0.5217391304347826,0.5333333333333333,0.625,0.5442038461538462,0.3614457831325301,2.0,8.0,8.0,16.0,10.0,12.0,0.45454545454545453,0.5,0.12371134020618557,0.14492753623188406,0.058394160583941604,0.25,0.25,0.11678832116788321,0.5,0.5,1.0,4.0,4.0,4.0,3.0,4.0,1.0,0.038461538461538464,0.09523809523809523,,0.25,7.0,11.0,7.0,13.0,1.0,1.0,0.030303030303030304,0.058823529411764705,0.3142857142857143,0.6363636363636364,0.2,False,8.0,2.0,2.0,6.0,10.0,,1.0,6.0,3.0,4.0,1.0,,0.046511627906976744,0.037037037037037035,0.07142857142857142,0.02702702702702703,1.0,2.0,3.0,6.0,2.0,5.0,6.0,5.0,,0.38461538461538464,,,0.2,0.13333333333333333,0.5,1.0,0.17142857142857143,0.5,0.2857142857142857,1.0,1.0,,1.0,1.0,1.0,0.038461538461538464,0.029411764705882353,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,29474.0,491,-8.0,954,957,123,1911,34.0,201.0,979,11.0,44.0,63.0,13.0,76.0,38.0,13.0,0.48737373737373735,19.234275296262535,0.11253196930946291,0.029333333333333333,0.11847389558232932,0.027083333333333334,0.0423728813559322,0.13709677419354838,0.07179487179487179,0.10236220472440945,284.0,247.0,24.0,45.0,24.0,51.0,16.0,49.0,2.0,5.0,52.0,117.0,21.0,68.0,2.0,9.0,25.0,30.0,58.0,46.0,60.0,49.0,16.0,10.0,7.0,17.0,5.0,2.0,3.0,5.0,41.0,21.0,12.0,9.0,25.0,284.0,0.5576923076923077,0.6041666666666666,0.9523809523809523,0.3088235294117647,0.2222222222222222,0.3088235294117647,0.4444444444444444,0.45135135135135135,0.4583333333333333,0.4583333333333333,0.3675675675675676,0.024096385542168676,0.061946902654867256,0.12987012987012986,0.24324324324324326,0.5333333333333333,0.6666666666666666,0.2756756756756757,0.47058823529411764,0.48,0.4166666666666667,0.2648648648648649,0.32653061224489793,0.32653061224489793,0.9375,0.20833333333333334,0.4,0.5,0.6108108108108108,0.32653061224489793,0.5062070652173913,0.4821489795918367,0.12437810945273632,9.596581196581196,24.522058823529413,0.2976939203354298,4.0,8.0,8.0,15.0,15.0,68.0,8.0,2.0,4.0,11.0,7.0,13.0,1.0,3.0,68.0,6.0,0.5333333333333333,0.5818181818181818,0.8461538461538461,0.13333333333333333,0.01904761904761905,0.02564102564102564,0.7083333333333334,0.3333333333333333,0.5,0.47264,0.3383084577114428,4.0,21.0,5.0,19.0,13.0,15.0,0.43333333333333335,0.53,0.14018691588785046,0.136986301369863,0.11351351351351352,0.19047619047619047,0.26666666666666666,0.10270270270270271,0.2631578947368421,0.2631578947368421,1.0,16.0,4.0,3.0,2.0,3.0,1.0,0.13675213675213677,0.2,0.2857142857142857,0.3333333333333333,6.0,11.0,16.0,20.0,,8.0,,,0.22,0.5454545454545454,0.32,False,3.0,2.0,2.0,9.0,2.0,,2.0,4.0,1.0,3.0,1.0,,0.02197802197802198,0.015151515151515152,0.14705882352941177,0.021505376344086023,,4.0,1.0,4.0,8.0,9.0,3.0,,,0.45,0.0196078431372549,0.5,0.25,0.16666666666666666,,,0.08,0.25,0.5,,,,,1.0,,,0.014705882352941176,1.0,1.0,1.0,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,25982.0,433,-13.0,856,848,103,1704,40.0,211.0,886,22.0,52.0,74.0,23.0,97.0,63.0,27.0,0.47098214285714285,26.927029804727646,0.15160349854227406,0.06853582554517133,0.15192743764172337,0.056372549019607844,0.10891089108910891,0.18181818181818182,0.12385321100917432,0.1261682242990654,272.0,204.0,36.0,66.0,30.0,71.0,1.0,4.0,,1.0,84.0,190.0,1.0,4.0,,1.0,20.0,49.0,110.0,58.0,3.0,4.0,1.0,32.0,11.0,43.0,6.0,5.0,17.0,12.0,97.0,16.0,7.0,17.0,33.0,272.0,0.6547619047619048,0.6875,1.0,0.25,,0.25,0.4421052631578947,0.44072164948453607,0.36363636363636365,0.4,0.020618556701030927,0.043795620437956206,0.08653846153846154,0.17857142857142858,0.3402061855670103,0.5454545454545454,0.6666666666666666,0.36597938144329895,0.4225352112676056,0.4225352112676056,0.9,0.020618556701030927,0.25,0.25,1.0,0.045454545454545456,,,0.36082474226804123,0.25,0.45575309278350523,0.4407225490196079,0.0947867298578199,9.025263157894736,24.25,0.3177570093457944,5.0,12.0,8.0,21.0,22.0,72.0,8.0,1.0,7.0,19.0,12.0,38.0,3.0,6.0,72.0,5.0,0.38095238095238093,0.5217391304347826,0.5,0.25925925925925924,0.011494252873563218,0.029411764705882353,0.5833333333333334,0.5454545454545454,0.4166666666666667,0.48263249999999996,0.3412322274881517,18.0,53.0,,,25.0,15.0,0.5102040816326531,0.49019607843137253,0.15306122448979592,0.19696969696969696,0.27319587628865977,0.33962264150943394,0.35294117647058826,,,,,14.0,7.0,10.0,8.0,10.0,5.0,0.07368421052631578,0.18181818181818182,0.03773584905660377,0.5,9.0,14.0,2.0,2.0,,,,,0.27450980392156865,0.6428571428571429,0.0392156862745098,False,4.0,3.0,4.0,9.0,19.0,,4.0,8.0,4.0,3.0,1.0,1.0,0.060240963855421686,,0.0625,0.0425531914893617,,,,,,,,6.0,1.0,,,0.3888888888888889,0.2,,,,,,,,6.0,,,,,,,1.0,,1.0,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,4792.0,80,-9.0,159,163,23,322,6.0,26.0,161,3.0,6.0,7.0,6.0,13.0,6.0,3.0,0.6842105263157895,12.972972972972972,0.08823529411764706,0.05084745762711865,0.07228915662650602,0.07692307692307693,0.09090909090909091,0.04,0.15789473684210525,0.15789473684210525,52.0,67.0,9.0,13.0,,,,,,,10.0,16.0,,,,,4.0,5.0,16.0,4.0,,,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,2.0,14.0,52.0,0.8,0.8888888888888888,,,,,0.625,0.625,0.3333333333333333,0.5,,0.043478260869565216,0.22727272727272727,,0.8125,0.6923076923076923,0.8181818181818182,,,,,,,,,,,,0.8125,,0.5752625,0.56608,0.15384615384615385,1.15,,0.3270440251572327,1.0,2.0,1.0,3.0,2.0,8.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,,8.0,6.0,0.3333333333333333,0.6666666666666666,0.4,0.125,0.15789473684210525,0.2,0.8888888888888888,0.6666666666666666,0.5,0.5377666666666666,0.3076923076923077,1.0,3.0,,,3.0,,0.6,0.6,,,0.1875,0.3333333333333333,0.5,,,,,3.0,1.0,1.0,1.0,1.0,,0.1875,0.15384615384615385,0.3333333333333333,,3.0,5.0,,,,,,,1.0,0.6,,False,2.0,,,,3.0,,1.0,1.0,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,350.0,6,,14,14,1,28,3.0,5.0,11,,2.0,2.0,,2.0,4.0,1.0,0.8333333333333334,20.0,0.18181818181818182,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,14.0,14.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,14.0,,,,,,,1.0,1.0,,,,,0.25,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3724,0.3724,,15.7,,1.0,,,,,3.0,5.0,,,,,,,1.0,1.0,5.0,1.0,,0.8333333333333334,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,False,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,1053.0,18,-3.0,39,39,4,78,1.0,7.0,38,,2.0,2.0,,2.0,2.0,1.0,0.7,18.6046511627907,0.08695652173913043,,0.07692307692307693,,,0.14285714285714285,0.2,0.2,26.0,26.0,2.0,2.0,,1.0,,,,,3.0,4.0,,,,,2.0,2.0,4.0,2.0,,,,,1.0,1.0,,1.0,,,3.0,1.0,,2.0,3.0,26.0,0.6666666666666666,0.6666666666666666,,,,,0.75,0.75,1.0,1.0,,,0.1,,0.5,1.0,1.0,0.25,,,,,,,,,,,0.5,,0.500325,0.4788,0.2857142857142857,5.875,,0.6666666666666666,,,1.0,1.0,,2.0,,,,2.0,2.0,3.0,,,2.0,,1.0,0.5,0.6666666666666666,,,,0.5,,,0.4197,0.2857142857142857,1.0,1.0,,,1.0,,0.5,0.5,,,0.25,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,0.5,1.0,,False,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0
