EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DeadBallTurnovers,Travels,PenaltyTurnovers,PenaltyAtRimFGM,SecondChanceCorner3FGA,FtPoints,SecondChanceFG2M,PenaltyFG2M,PenaltyPoints,FTDefRebounds,Charge Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,LostBallSteals,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,LongMidRangeAssists,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls,on,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,SelfOReb,PenaltyFg3Pct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,PenaltyCorner3Accuracy,Transition Take Fouls Drawn,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,HeaveAttempts,Technical Free Throw Trips,DefensiveGoaltends
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,2467.0,41,10.0,81,82,13.0,16.0,16,163,1.0,3.0,2.0,1.0,2.0,5.0,2.0,4.0,1.0,3.0,5.0,1.0,1.0,3.0,8.0,5.0,9.0,21.0,93,2.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,15.0,5.0,3.0,1.0,3.0,3.0,2.0,1.0,9.0,1.0,2.0,4.0,3.0,7.0,3.0,10.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,13.0,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,1.0,0.5555555555555556,0.375,0.6176470588235294,0.5,0.6176470588235294,0.5,0.5294117647058824,0.125,0.2,20.2020202020202,1.0,0.13636363636363635,0.1111111111111111,0.2222222222222222,0.04,0.175,0.06976744186046512,0.16666666666666666,0.3333333333333333,0.05,0.14285714285714285,0.18181818181818182,0.17647058823529413,1.0,0.5,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.4,0.5,0.5,0.23529411764705882,0.5,0.5,1.0,0.29411764705882354,0.6,0.6,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.7058823529411765,0.6,0.5313235294117648,0.64655,0.5467166666666666,0.14285714285714285,5.7375,25.211111111111112,0.16049382716049382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627752,1610612749,Taurean Prince,Taurean Prince,1627752,MIL,1165.0,19,-13.0,40,41,1.0,,4,81,,1.0,,,,,1.0,1.0,,1.0,2.0,,,,1.0,2.0,3.0,6.0,58,,,,,,,,,6.0,2.0,1.0,,,4.0,,,8.0,,,,,,,,2.0,2.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,0.6666666666666666,,0.6666666666666666,,0.75,,0.75,,0.75,,,13.636363636363637,0.5,,,,,,,,,,,,,,,0.25,,,,,,,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,1.0,0.5,0.5962625,,,,2.2,25.2,0.025,4.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628398,1610612749,Kyle Kuzma,Kyle Kuzma,1628398,MIL,3102.0,52,,103,103,6.0,6.0,10,206,4.0,8.0,,1.0,5.0,7.0,,2.0,,,2.0,,,9.0,15.0,,4.0,20.0,124,1.0,,1.0,2.0,1.0,,12.0,6.0,,2.0,,2.0,2.0,2.0,1.0,1.0,6.0,2.0,,1.0,2.0,4.0,2.0,6.0,,,,,,2.0,,1.0,5.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666,,,,,0.6,0.47368421052631576,0.5,0.5,0.5,0.21052631578947367,0.13333333333333333,0.14285714285714285,19.469026548672566,,0.09090909090909091,,0.047619047619047616,0.08333333333333333,0.06976744186046512,0.046511627906976744,,,0.047619047619047616,,0.16666666666666666,0.058823529411764705,,1.0,0.42105263157894735,0.5,0.5714285714285714,0.5,0.3684210526315789,0.7142857142857143,0.8333333333333334,0.8,0.10526315789473684,,,,0.10526315789473684,,,,,,,,1.0,,0.631578947368421,,0.5339552631578948,0.5018,0.5735,0.1,5.126666666666667,25.45,0.05825242718446602,,,,2.0,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.125,0.5,0.3333333333333333,0.5,1.0,0.05,0.0625,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203081,1610612749,Damian Lillard,Damian Lillard,203081,MIL,4479.0,75,6.0,150,153,16.0,16.0,22,303,1.0,2.0,,2.0,1.0,4.0,,,,3.0,16.0,1.0,1.0,3.0,11.0,3.0,16.0,21.0,179,1.0,1.0,1.0,6.0,3.0,3.0,,6.0,6.0,16.0,3.0,,7.0,14.0,5.0,2.0,35.0,1.0,,3.0,4.0,7.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,3.0,,6.0,8.0,,9.0,,2.0,2.0,2.0,,2.0,1.0,16.0,,,0.6666666666666666,0.1875,1.0,0.1875,0.2727272727272727,0.2777777777777778,0.75,0.35,1.0,0.5925925925925926,,,18.96551724137931,0.6666666666666666,0.10810810810810811,,0.1,0.02702702702702703,0.1044776119402985,0.014084507042253521,,,0.03225806451612903,,0.16666666666666666,0.08,0.2,0.5,0.07407407407407407,0.5,0.5,,0.14814814814814814,0.25,0.25,,,,,,0.5925925925925926,0.1875,0.1875,0.6666666666666666,,0.5,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.1875,0.4908796296296296,0.4226,0.514425,0.2857142857142857,12.836363636363636,27.78125,0.10666666666666667,7.0,4.0,3.0,1.0,,,1.0,,6.0,,1.0,3.0,,,7.0,1.0,3.0,,0.3333333333333333,0.16666666666666666,0.21428571428571427,,,,,0.5,0.06896551724137931,0.08333333333333333,0.14285714285714285,1.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.125,0.18518518518518517,0.2,0.2,0.5,0.058823529411764705,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,3725.0,62,13.0,123,125,8.0,11.0,16,248,18.0,22.0,5.0,3.0,6.0,7.0,,,,,,,,26.0,35.0,,,62.0,149,7.0,,,10.0,4.0,,18.0,34.0,,,,2.0,9.0,13.0,7.0,2.0,35.0,4.0,4.0,6.0,12.0,19.0,8.0,27.0,1.0,1.0,2.0,,2.0,7.0,1.0,1.0,2.0,,12.0,,,1.0,,1.0,1.0,,8.0,0.34615384615384615,0.4090909090909091,,,,,0.7428571428571429,0.7428571428571429,0.7142857142857143,0.775,0.7142857142857143,,0.05714285714285714,,33.57142857142858,0.2857142857142857,0.42857142857142855,0.14814814814814814,0.24,0.16,0.33962264150943394,0.15384615384615385,0.18181818181818182,,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.2,0.4,,0.6285714285714286,0.8181818181818182,0.9,0.3888888888888889,0.2,0.8571428571428571,0.8571428571428571,0.3333333333333333,,,,,,,,,0.7142857142857143,,,,0.75,,0.6285714285714286,,0.5870000000000001,0.5074799999999999,0.647475,0.16129032258064516,5.6257142857142854,,0.06504065040650407,4.0,2.0,1.0,5.0,2.0,,2.0,,10.0,5.0,3.0,6.0,1.0,,14.0,9.0,6.0,0.7142857142857143,0.75,0.75,0.75,0.09090909090909091,0.5,,,0.6666666666666666,0.225,0.225,0.0967741935483871,2.0,6.0,,,,,,3.0,,,,0.7142857142857143,0.17142857142857143,0.3333333333333333,0.3333333333333333,,,4.0,8.0,1.0,4.0,0.25,0.8,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,2867.0,48,16.0,97,98,11.0,14.0,14,195,1.0,1.0,,,,,1.0,1.0,,6.0,11.0,,1.0,2.0,3.0,7.0,12.0,28.0,111,,,1.0,,,,2.0,2.0,18.0,11.0,6.0,,,,,,,,,4.0,,4.0,,4.0,3.0,3.0,1.0,1.0,,1.0,,2.0,3.0,,2.0,,,,,,,,11.0,0.5,0.5,0.8571428571428571,0.5833333333333334,,0.5833333333333334,0.6666666666666666,0.8333333333333334,,0.875,,0.8,,,15.178571428571427,1.0,,,0.18181818181818182,,0.09090909090909091,,,,,,,0.2,,,0.06666666666666667,1.0,1.0,,,,,,0.06666666666666667,1.0,1.0,1.0,0.7333333333333333,0.5454545454545454,0.5454545454545454,0.8333333333333334,,1.0,,,,,0.8666666666666667,0.5454545454545454,0.54228,,,,13.1,25.916666666666668,0.1134020618556701,,,,,,,,,3.0,,,,,,4.0,1.0,,,,,,,,,,,0.125,0.3333333333333333,,1.0,2.0,,,,3.0,,,1.0,,,,0.13333333333333333,0.5,0.5,,0.07692307692307693,,,,1.0,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
1629645,1610612749,Kevin Porter Jr.,Kevin Porter Jr.,1629645,MIL,842.0,14,-5.0,29,31,5.0,5.0,9,60,,,,,1.0,3.0,,1.0,,,,,,1.0,3.0,,1.0,2.0,30,,,1.0,,,,,2.0,,,,,,1.0,,,2.0,,,2.0,3.0,5.0,,5.0,,,,,,1.0,,,3.0,,1.0,,,,,,,,5.0,,,,,,,0.3333333333333333,0.25,,0.25,,0.25,,,12.5,,0.25,,0.2857142857142857,,0.2631578947368421,,,,,0.4,0.2,0.3333333333333333,,,,,,,0.75,0.3333333333333333,0.3333333333333333,,0.25,,,,,,,,,,,,,,0.25,,0.46895000000000003,0.5955,,,7.5,23.3,0.1724137931034483,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
1630579,1610612749,Jericho Sims,Jericho Sims,1630579,MIL,660.0,11,-5.0,23,26,5.0,5.0,5,49,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,28,,,,,,,2.0,,,,,,,,,,,2.0,2.0,,2.0,3.0,4.0,7.0,,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,5.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,6.8965517241379315,1.0,0.2222222222222222,0.3333333333333333,,0.25,0.16666666666666666,0.2857142857142857,,1.0,0.14285714285714285,0.25,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.704,,,,1.5,,0.21739130434782608,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,2086.0,35,-4.0,72,73,6.0,,6,145,1.0,2.0,,,,1.0,,,,4.0,10.0,,1.0,1.0,3.0,4.0,10.0,14.0,86,,,1.0,,,2.0,2.0,,12.0,10.0,4.0,,,3.0,,,6.0,,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,6.0,,1.0,,,5.0,4.0,1.0,5.0,3.0,6.0,1.0,1.0,1.0,0.4,,0.4,0.3333333333333333,0.5384615384615384,,0.5384615384615384,,0.7692307692307693,,,19.23076923076923,0.5,0.06666666666666667,0.11764705882352941,,,0.034482758620689655,0.06451612903225806,,0.3333333333333333,,,0.14285714285714285,,,0.6,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,,,,,,,,0.7692307692307693,0.4,0.4,1.0,,1.0,,,,,0.9230769230769231,0.4,0.5588038461538462,,0.5223,,2.433333333333333,27.93,0.08333333333333333,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,1002.0,17,12.0,32,33,9.0,7.0,8,65,,,,,,,2.0,3.0,1.0,1.0,3.0,1.0,2.0,,,3.0,6.0,9.0,37,,1.0,2.0,3.0,,1.0,,,9.0,3.0,1.0,,1.0,2.0,1.0,,5.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,9.0,,,1.0,0.5,0.5,0.5,,0.75,0.75,0.75,0.75,1.0,,,14.634146341463415,,0.1111111111111111,,,,0.06666666666666667,,,,,0.25,,,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.5,1.0,,1.0,1.0,0.3333333333333333,0.553675,0.43845,0.582,0.3333333333333333,,26.149999999999995,0.28125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
