EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,DeadBallTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3Assists,Loose Ball Fouls,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,LongMidRangeFGA,PenaltyArc3FGM,LongMidRangeFrequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,FTDefRebounds,DefFTReboundPct,BlockedAtRim,on,SecondChanceFtPoints,Offensive Fouls,DefensiveGoaltends,DefLongMidRangeReboundPct,LongMidRangeFGM,HeaveMakes,HeaveAttempts,Fg3aBlocked,Transition Take Fouls,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTOffRebounds,Transition Take Fouls Drawn,OffensiveGoaltends,OffFTReboundPct,Blocked3s,BlockedCorner3,LongMidRangeAssists,Travels,Charge Fouls Drawn,Arc3PctBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,742.0,12,24,24,5.0,6.0,5.0,48,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,35,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.8965517241379315,0.25,0.2222222222222222,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.6049,0.7646,0.5,2.95,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627741,1610612744,Buddy Hield,Buddy Hield,1627741,GSW,1184.0,20,42,40,16.0,8.0,5.0,82,,1.0,,,1.0,2.0,1.0,3.0,9.0,48,,,,,2.0,,,,,,,1.0,2.0,,16.0,,,0.3333333333333333,,0.2777777777777778,,0.4090909090909091,,24.489795918367346,,0.045454545454545456,,,0.1111111111111111,,,0.2222222222222222,0.5,0.5,,,,0.7777777777777778,0.5315944444444445,0.49065,,6.833333333333333,0.38095238095238093,-11.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.75,0.8333333333333334,0.6666666666666666,0.06666666666666667,0.08333333333333333,0.047619047619047616,0.14285714285714285,0.2,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,1.0,0.5,1.0,0.5,0.5946,0.1,0.25,0.5555555555555556,25.78333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,759.0,13,26,25,17.0,3.0,2.0,51,,,,,,,,,,31,,,,,,,2.0,2.0,1.0,6.0,,,,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6538461538461539,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630311,1610612744,Pat Spencer,Pat Spencer,1630311,GSW,3792.0,63,132,127,58.0,52.0,21.0,259,6.0,10.0,,2.0,9.0,12.0,15.0,22.0,36.0,138,1.0,3.0,5.0,12.0,18.0,,2.0,6.0,2.0,14.0,4.0,5.0,11.0,9.0,58.0,0.4,0.4,0.6818181818181818,0.3333333333333333,0.66,0.5,0.6923076923076923,0.5,20.253164556962023,0.11764705882352941,0.08333333333333333,0.14285714285714285,,0.4,0.6,0.8571428571428571,0.48,0.75,0.8181818181818182,0.2222222222222222,0.4,,0.52,0.5254800000000001,0.51795,0.1388888888888889,5.831818181818182,0.4393939393939394,5.0,,2.0,,1.0,1.0,1.0,,1.0,3.0,3.0,2.0,,1.0,2.0,10.0,3.0,1.0,1.0,1.0,6.0,2.0,6.0,4.0,,3.0,2.0,,10.0,,1.0,0.3333333333333333,,0.3333333333333333,0.8,0.8333333333333334,0.12,0.03225806451612903,0.038461538461538464,0.09523809523809523,0.06666666666666667,0.09090909090909091,0.08,,,,0.04,0.2,0.2,,,0.46715,0.07692307692307693,0.08695652173913043,0.2777777777777778,23.7,,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.5,1.0,0.18181818181818182,0.3,0.08333333333333333,0.6666666666666666,0.15625,0.1111111111111111,0.12,0.2857142857142857,0.2,0.6666666666666666,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612744,Jimmy Butler III,Jimmy Butler III,202710,GSW,974.0,16,31,28,7.0,3.0,6.0,59,,1.0,,1.0,2.0,3.0,2.0,5.0,11.0,43,1.0,3.0,2.0,,4.0,,,1.0,,2.0,2.0,3.0,4.0,,7.0,,,0.4,0.3333333333333333,0.4375,0.25,0.55,0.25,25.64102564102564,0.16666666666666666,0.14285714285714285,0.25,,0.125,,,0.375,0.6666666666666666,0.6666666666666666,,0.25,,0.5,0.484125,0.5181625000000001,0.18181818181818182,6.94,0.22580645161290322,-17.0,,1.0,,,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,3.0,3.0,2.0,1.0,,1.0,,,4.0,,5.0,3.0,,3.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.5,1.5,0.375,,0.1111111111111111,0.09090909090909091,0.2,,0.125,,,,0.25,0.25,,,1.0,0.41055,0.3,0.42857142857142855,0.2727272727272727,25.633333333333336,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,0.16666666666666666,0.14285714285714285,0.25,,,,0.5,0.5,1.0,,,,0.5,1.0,1.0,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,1313.0,22,45,45,19.0,8.0,4.0,90,,,,,,,,,2.0,55,,,,,,,,2.0,,4.0,,,2.0,3.0,19.0,,,,,,,0.3333333333333333,,17.647058823529413,,,,,,,,,,,,,,1.0,0.548025,,,,0.4222222222222222,-16.0,,1.0,,,1.0,,,,2.0,2.0,1.0,,,2.0,2.0,,1.0,,,2.0,3.0,6.0,3.0,1.0,2.0,,1.0,2.0,1.0,,,,,,1.0,1.0,,,0.08333333333333333,,,0.5,,,,0.5,,,,,,,,1.0,24.1,,1.0,1.0,,,,,,,,2.0,2.0,,2.0,,2.0,1.0,1.0,3.0,2.0,3.0,,4.0,2.0,,,,,,,,,0.5,0.25,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,1484.0,25,48,47,18.0,15.0,9.0,95,2.0,2.0,,,1.0,6.0,3.0,8.0,16.0,63,,,3.0,2.0,4.0,,,1.0,,2.0,,1.0,3.0,3.0,18.0,0.3333333333333333,0.3333333333333333,0.375,,0.42857142857142855,0.75,0.4444444444444444,0.75,34.48275862068966,,0.045454545454545456,,,0.14285714285714285,1.0,1.0,0.42857142857142855,0.16666666666666666,0.2,,,,0.5714285714285714,0.5302428571428571,0.56595,0.1875,8.0375,0.375,-16.0,,1.0,,,5.0,1.0,2.0,2.0,6.0,4.0,2.0,1.0,2.0,1.0,8.0,6.0,5.0,1.0,1.0,2.0,,2.0,6.0,1.0,8.0,3.0,1.0,8.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.42857142857142855,0.058823529411764705,0.125,0.06896551724137931,,,0.07142857142857142,,,,0.35714285714285715,0.5,,,0.2857142857142857,0.5564214285714285,0.17647058823529413,0.2727272727272727,0.5,25.366666666666664,,,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,,1.0,,,,,2.0,,1.0,,,2.0,,,,0.5,0.4,0.125,,0.16666666666666666,1.0,0.08333333333333333,,0.1,,,0.5,0.4,0.4,1.0,0.5,1.0,1.0,0.4,,1.0,,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.1,1.0,0.2857142857142857,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,1775.0,30,62,61,29.0,31.0,10.0,123,1.0,3.0,,,2.0,3.0,3.0,6.0,17.0,66,,,,2.0,4.0,,2.0,4.0,1.0,10.0,2.0,2.0,6.0,3.0,29.0,0.3333333333333333,0.3333333333333333,0.5,,0.42857142857142855,,0.5,,24.324324324324326,0.11764705882352941,0.07692307692307693,0.125,,0.21428571428571427,0.3333333333333333,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,,,0.7857142857142857,0.50775,,,6.7,0.46774193548387094,4.0,,2.0,,2.0,6.0,,3.0,2.0,8.0,5.0,,1.0,5.0,3.0,8.0,3.0,6.0,,,4.0,1.0,1.0,3.0,,6.0,1.0,2.0,8.0,2.0,0.5,0.25,0.2,0.25,0.35714285714285715,0.4444444444444444,0.5714285714285714,,,0.13333333333333333,,,0.14285714285714285,,,,0.42857142857142855,,0.2857142857142857,,0.42857142857142855,0.48081428571428575,0.06666666666666667,0.14285714285714285,0.47058823529411764,26.174999999999997,1.0,1.0,,2.0,,,1.0,2.0,2.0,1.0,2.0,2.0,,4.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,2.0,,0.5,0.16666666666666666,0.3333333333333333,,,0.21052631578947367,0.125,0.26666666666666666,,,,0.3333333333333333,0.3333333333333333,0.5,,,,0.3333333333333333,,1.0,,0.3333333333333333,,1.0,,1.0,,1.0,,,,,0.14285714285714285,,3.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612744,Kevin Knox II,Kevin Knox II,1628995,GSW,1878.0,31,69,66,34.0,43.0,12.0,135,5.0,6.0,2.0,2.0,1.0,5.0,6.0,11.0,18.0,54,2.0,3.0,7.0,10.0,2.0,2.0,1.0,4.0,1.0,9.0,,2.0,4.0,2.0,34.0,0.8333333333333334,1.0,0.5454545454545454,0.6666666666666666,0.46875,0.875,0.5,0.875,23.80952380952381,,0.06666666666666667,,,0.375,0.8333333333333334,1.0,0.3125,0.2,0.25,1.0,0.5,1.0,0.6875,0.5736781249999999,0.700825,0.3888888888888889,5.681818181818182,0.4927536231884058,29.0,1.0,3.0,,,2.0,,1.0,1.0,5.0,3.0,1.0,,1.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,4.0,2.0,,5.0,,1.0,0.2,,0.2,0.4,0.4166666666666667,0.3125,0.07142857142857142,0.15384615384615385,0.06896551724137931,0.16666666666666666,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,0.2,0.5377,0.1111111111111111,0.15384615384615385,0.2777777777777778,24.939999999999998,,,1.0,,,1.0,2.0,4.0,,2.0,3.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,0.5,0.18181818181818182,0.16666666666666666,0.2,0.5,0.06666666666666667,,,0.25,,0.8,,,,0.25,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,0.14285714285714285,0.14285714285714285,,0.4,1.0,,,1.0,0.5,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630611,1610612744,Gui Santos,Gui Santos,1630611,GSW,1294.0,22,50,46,32.0,36.0,5.0,96,2.0,3.0,,,2.0,3.0,4.0,6.0,11.0,45,,,,6.0,2.0,,1.0,5.0,,11.0,,,1.0,2.0,32.0,0.75,0.75,0.6666666666666666,,0.7857142857142857,,0.7857142857142857,,16.363636363636363,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,0.5,,,0.5714285714285714,0.5906071428571428,,,3.7166666666666663,0.64,22.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,9.0,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,9.0,,1.0,1.0,1.0,1.0,0.9,0.9,0.14285714285714285,0.125,,0.058823529411764705,,0.25,,,,,0.14285714285714285,,,,0.2,0.58063,,,0.8181818181818182,26.7,1.0,,,1.0,,,3.0,4.0,1.0,1.0,4.0,3.0,1.0,,,3.0,1.0,2.0,1.0,,,,2.0,,,,1.0,,0.75,0.16666666666666666,,0.3333333333333333,0.5,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,0.4,0.5,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
