EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2A,PenaltyFG2A,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyShotQualityAvg,Avg2ptShotDistance,AtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceFg2Pct,DefFTReboundPct,SecondChanceAtRimAccuracy,Arc3Assists,SelfOReb,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Travels,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,on,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,FTOffRebounds,DefTwoPtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,Loose Ball Fouls,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,Charge Fouls Drawn,Offensive Fouls Drawn,Charge Fouls,DefensiveGoaltends,LongMidRangeAssists,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Corner3PctBlocked,PenaltyCorner3Accuracy
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612739,Chuma Okeke,Chuma Okeke,1629643,CLE,488.0,8.0,1.0,14.0,16.0,2.0,3.0,2.0,30.0,3.0,3.0,14.0,3.0,1.0,1.0,2.0,1.0,18.75,1.0,1.0,0.51235,28.099999999999998,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,83.0,1.0,,2.0,3.0,2.0,3.0,1.0,5.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,1119.0,19.0,15.0,36.0,38.0,2.0,5.0,6.0,74.0,1.0,1.0,28.0,1.0,1.0,,2.0,0.2,16.666666666666668,0.2,0.4,0.44952000000000003,27.3,0.05555555555555555,1.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.4,0.4,1.0,0.2,0.0625,0.09090909090909091,0.045454545454545456,0.125,0.5,0.1,0.1,0.2,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,0.595,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,1119.0,19.0,15.0,36.0,38.0,2.0,5.0,6.0,74.0,3.0,6.0,28.0,3.0,1.0,1.0,2.0,0.6666666666666666,21.42857142857143,0.3333333333333333,1.0,0.5809055555555555,24.599999999999998,0.05555555555555555,3.0,,,,,2.0,3.0,13.0,,,,3.0,1.0,4.0,1.0,3.0,,9.0,1.0,,4.0,4.0,1.0,5.0,,,,,,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,,,0.25,0.09090909090909091,0.18181818181818182,0.0625,,0.1,0.1,0.3333333333333333,,,,,,0.4731,2.1999999999999997,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,9.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.5,1.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6177,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629750,1610612739,Javonte Green,Javonte Green,1629750,CLE,921.0,15.0,12.0,30.0,32.0,2.0,5.0,6.0,62.0,1.0,3.0,21.0,1.0,2.0,1.0,2.0,0.5,19.444444444444446,0.16666666666666666,1.0,0.6419583333333333,24.3,0.06666666666666667,3.0,1.0,,,,3.0,3.0,9.0,1.0,,4.0,,1.0,1.0,1.0,,,3.0,1.0,,2.0,3.0,1.0,4.0,1.0,,,,1.0,,,,,,1.0,0.75,0.75,,,0.14285714285714285,0.1,0.1,0.06666666666666667,,0.1111111111111111,,0.5,,,,1.0,,,1.1666666666666667,3.0,1.0,2.0,,,,1.0,,,2.0,,2.0,3.0,,0.3333333333333333,0.5,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,0.2222222222222222,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,1036.0,17.0,15.0,34.0,35.0,,2.0,5.0,69.0,,,28.0,,1.0,1.0,,,12.82051282051282,,0.5,0.49829999999999997,,,2.0,1.0,,1.0,2.0,2.0,4.0,4.0,1.0,,2.0,,1.0,1.0,,,,3.0,1.0,1.0,6.0,7.0,2.0,9.0,,,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,0.25,0.42857142857142855,0.1,0.3,0.14285714285714285,,0.1111111111111111,0.6,0.5,0.5,0.5,0.5,1.0,,,3.5250000000000004,1.0,,,,,,,,,2.0,,2.0,,1.0,0.5,1.0,,,,,1.0,1.0,,0.5,0.5,,,,,,,,,,0.7868,0.5,1.0,1.0,2.0,1.0,,1.0,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,827.0,14.0,17.0,28.0,28.0,,2.0,4.0,56.0,4.0,5.0,21.0,4.0,,,,0.7142857142857143,25.0,0.5714285714285714,1.0,0.5918285714285715,25.3,,2.0,1.0,,,,2.0,2.0,13.0,1.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,1.0,0.9285714285714286,0.9285714285714286,,,0.08333333333333333,,0.07142857142857142,,,,,0.2857142857142857,,,,1.0,,,1.9,2.0,1.0,1.0,,,,3.0,,,2.0,,4.0,6.0,,1.0,1.0,0.6666666666666666,0.6,,0.6,1.0,1.0,0.25,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,0.15384615384615385,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,3.0,2.0,1.0,0.5,0.5,0.5,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,11576.0,193.0,48.0,381.0,378.0,92.0,50.0,58.0,759.0,49.0,53.0,440.0,48.0,11.0,7.0,90.0,0.4108527131782946,36.11738148984199,0.3798449612403101,0.6976744186046512,0.5543484375,26.98867924528302,0.24146981627296588,37.0,7.0,10.0,18.0,34.0,43.0,76.0,176.0,11.0,18.0,62.0,14.0,15.0,29.0,2.0,8.0,6.0,73.0,2.0,,13.0,20.0,3.0,23.0,4.0,5.0,3.0,2.0,11.0,7.0,12.0,1.0,,1.0,0.5657894736842105,0.5426356589147286,0.5833333333333334,0.45454545454545453,,0.15294117647058825,0.018518518518518517,0.12048192771084337,0.01098901098901099,,0.011764705882352941,0.1864406779661017,0.2868217054263566,0.26356589147286824,0.5294117647058824,0.5806451612903226,0.4375,0.30303030303030304,0.5484765625,5.594736842105264,24.0,1.0,4.0,,,13.0,18.0,2.0,5.0,25.0,15.0,24.0,27.0,38.0,0.27906976744186046,0.2857142857142857,0.5,0.33962264150943394,0.4,0.34615384615384615,0.6875,0.7352941176470589,0.07692307692307693,0.6486486486486487,0.7272727272727273,0.20833333333333334,0.031007751937984496,0.25,0.25,1.0,,,,0.3939393939393939,0.6205583333333333,0.14204545454545456,5.0,8.0,2.0,,2.0,6.0,,,0.7272727272727273,,0.7142857142857143,13.0,,1.0,48.0,6.0,21.0,,,0.3333333333333333,0.14583333333333334,0.23076923076923078,17.0,27.0,17.0,,0.3469387755102041,0.3541666666666667,0.47058823529411764,0.6,0.3541666666666667,False,7.0,1.0,5.0,2.0,2.0,5.0,3.0,36.0,3.0,11.0,3.0,18.0,49.0,1.0,7.0,1.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,49.0,4.0,0.2,0.6111111111111112,0.4696969696969697,0.5568181818181818,0.018867924528301886,0.09210526315789473,0.10810810810810811,0.08823529411764706,0.02040816326530612,0.1,0.08641975308641975,0.043478260869565216,0.05263157894736842,0.09302325581395349,0.10526315789473684,0.03875968992248062,0.2,0.2,1.0,0.3125,0.4,0.5,0.7,0.06060606060606061,0.23076923076923078,0.2784090909090909,,,,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,10801.0,180.0,62.0,358.0,353.0,50.0,39.0,46.0,711.0,,,404.0,,12.0,6.0,50.0,,15.763546798029559,,0.7441860465116279,0.6436395348837209,,0.13966480446927373,32.0,8.0,1.0,9.0,11.0,34.0,43.0,91.0,9.0,1.0,10.0,4.0,5.0,9.0,,2.0,2.0,23.0,6.0,9.0,18.0,43.0,15.0,58.0,6.0,6.0,4.0,2.0,10.0,5.0,10.0,5.0,3.0,5.0,0.7906976744186046,0.7906976744186046,0.8425925925925926,0.6,0.125,0.21176470588235294,0.07142857142857142,0.2275449101796407,0.09615384615384616,0.16216216216216217,0.07142857142857142,0.20689655172413793,0.7441860465116279,0.2558139534883721,0.8181818181818182,0.9,0.8888888888888888,1.0,0.7556,3.0953488372093023,25.0,,,,,,,,,20.0,,58.0,,16.0,0.8529411764705882,0.9354838709677419,,,,,0.7777777777777778,0.8333333333333334,0.2222222222222222,0.78125,0.8333333333333334,0.8,,,,,,,,,0.655275,0.21978021978021978,7.0,7.0,6.0,5.0,,4.0,5.0,,0.7777777777777778,0.5,0.875,5.0,2.0,1.0,23.0,1.0,10.0,0.09090909090909091,0.3333333333333333,1.0,0.19230769230769232,0.19230769230769232,,,,1.0,,,,0.42857142857142855,,False,1.0,,,,,,,23.0,6.0,1.0,,4.0,6.0,,3.0,,,20.0,1.0,1.0,,,,2.0,2.0,6.0,2.0,,1.0,1.0,1.0,,0.06976744186046512,0.0625,0.09090909090909091,,,0.24390243902439024,0.07142857142857142,0.14285714285714285,0.25,0.3333333333333333,,,,,,,,1.0,,,0.06593406593406594,1.0,2.0,1.0,0.4,,,,,,,,,,
