EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffArc3ReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,Offensive Fouls Drawn,Transition Take Fouls Drawn,OffFTReboundPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,FTDefRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,RecoveredBlocks,SecondChanceFg3Pct,DefFTReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,LongMidRangeAssists,Travels,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,Charge Fouls Drawn,BlockedArc3,Charge Fouls,on,HeaveMakes,Transition Take Fouls,Corner3PctBlocked,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,BlockedLongMidRange,StepOutOfBoundsTurnovers,LongMidRangePctBlocked
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,3662.0,61,-25,118,122,48,52,15,240,6.0,9.0,3.0,4.0,2.0,3.0,1.0,2.0,7.0,11.0,5.0,19.0,161,3.0,4.0,2.0,8.0,2.0,3.0,2.0,6.0,6.0,8.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,7.0,5.0,7.0,12.0,8.0,20.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,9.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,6.0,48,1.0,0.42857142857142855,0.6,0.6363636363636364,0.75,0.6666666666666666,0.6363636363636364,0.75,0.6666666666666666,0.6785714285714286,0.8,0.75,0.18181818181818182,0.2222222222222222,11.940298507462686,0.5,0.30434782608695654,0.21212121212121213,0.16666666666666666,0.0625,0.22641509433962265,0.16326530612244897,0.2222222222222222,0.2,0.25,0.2,0.125,0.36363636363636365,0.5,0.14285714285714285,0.2222222222222222,0.5,0.8181818181818182,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,1.0,0.75,1.0,0.6666666666666666,0.8181818181818182,0.5638363636363635,0.63495,0.5672333333333334,0.21428571428571427,0.21428571428571427,0.42105263157894735,0.3157894736842105,2.6454545454545455,0.4067796610169492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627741,1610612744,Buddy Hield,Buddy Hield,1627741,GSW,6165.0,103,-20,210,209,81,71,28,419,5.0,10.0,1.0,3.0,2.0,4.0,2.0,6.0,7.0,19.0,7.0,48.0,257,2.0,5.0,,4.0,3.0,8.0,6.0,24.0,2.0,12.0,2.0,3.0,4.0,4.0,8.0,2.0,2.0,20.0,1.0,7.0,6.0,4.0,10.0,8.0,18.0,,7.0,5.0,4.0,2.0,,6.0,1.0,2.0,8.0,,1.0,4.0,1.0,7.0,,,,,,24.0,81,1.0,0.14285714285714285,0.16666666666666666,0.3684210526315789,0.4,0.375,0.5394736842105263,0.4,0.6428571428571429,0.5714285714285714,0.4,0.7058823529411765,0.15789473684210525,0.1,19.583333333333336,0.6666666666666666,0.1111111111111111,0.125,0.16216216216216217,0.02702702702702703,0.136986301369863,0.08602150537634409,0.06666666666666667,0.14705882352941177,0.14285714285714285,,0.125,0.13333333333333333,,0.15384615384615385,0.18181818181818182,,0.2631578947368421,0.5,0.5555555555555556,0.2,0.15789473684210525,0.3333333333333333,0.5,,0.6,0.3333333333333333,0.2857142857142857,0.5,0.7631578947368421,0.5388828947368421,0.5078799999999999,0.5562607142857143,,,0.08333333333333333,0.5,6.757894736842106,0.38571428571428573,3.0,2.0,4.0,1.0,1.0,7.0,15.0,3.0,5.0,9.0,19.0,4.0,6.0,21.0,6.0,15.0,7.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,0.7777777777777778,0.47368421052631576,0.6666666666666666,0.47368421052631576,0.5,0.3333333333333333,0.04,0.07894736842105263,0.10526315789473684,0.5,0.5,1.0,0.39473684210526316,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.07142857142857142,1.0,0.35714285714285715,0.6,0.4666666666666667,26.010526315789477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,3329.0,55,-6,109,112,47,33,11,221,1.0,2.0,,,,1.0,,1.0,1.0,3.0,,8.0,121,,,,,,2.0,,3.0,2.0,,,,1.0,1.0,2.0,1.0,,5.0,,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,1.0,5.0,,1.0,2.0,,,,,,,,3.0,47,,1.0,1.0,0.3333333333333333,,,0.5,,0.375,0.5,,0.375,,,7.43801652892562,,,,0.04,,0.02,,,,,,,,,0.05555555555555555,,,0.25,0.5,0.5,1.0,0.125,,,,,,0.25,,0.875,0.53974375,,0.542875,,,,0.375,6.166666666666667,0.43119266055045874,,2.0,4.0,1.0,2.0,,1.0,,,2.0,5.0,1.0,2.0,6.0,,1.0,,,1.0,2.0,,,,,,1.0,0.4,0.5,0.4,0.625,,,,0.5,0.5,0.5,1.0,0.125,,,,0.5,0.5,,,,23.8,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,11240.0,187,-49,372,376,126,114,47,748,23.0,32.0,1.0,2.0,10.0,11.0,9.0,31.0,35.0,68.0,22.0,122.0,447,1.0,3.0,,11.0,16.0,28.0,7.0,54.0,42.0,28.0,,9.0,4.0,6.0,10.0,4.0,4.0,26.0,3.0,3.0,5.0,6.0,13.0,7.0,20.0,2.0,4.0,3.0,9.0,4.0,4.0,13.0,3.0,6.0,13.0,,,22.0,1.0,31.0,15.0,3.0,2.0,4.0,,54.0,126,2.0,0.6,0.6,0.5147058823529411,0.3333333333333333,0.5714285714285714,0.5376344086021505,0.6111111111111112,0.6351351351351351,0.5648148148148148,0.6111111111111112,0.6585365853658537,0.1323529411764706,0.03125,28.30188679245283,0.6923076923076923,0.07792207792207792,0.03,0.0684931506849315,0.04054054054054054,0.07333333333333333,0.034482758620689655,0.034482758620689655,0.03508771929824561,,0.03333333333333333,0.11538461538461539,0.047619047619047616,0.1111111111111111,0.0784313725490196,0.045454545454545456,0.05263157894736842,0.34408602150537637,0.71875,0.7419354838709677,0.6521739130434783,0.3333333333333333,0.2903225806451613,0.391304347826087,0.5555555555555556,0.2222222222222222,0.5,0.2972972972972973,0.9090909090909091,0.6129032258064516,0.5387652173913043,0.5422250000000001,0.5380945945945944,0.14150943396226415,0.18518518518518517,0.09016393442622951,0.4426229508196721,5.960294117647061,0.3387096774193548,5.0,6.0,12.0,2.0,4.0,4.0,13.0,3.0,5.0,10.0,25.0,5.0,9.0,27.0,3.0,12.0,4.0,2.0,,1.0,3.0,5.0,,2.0,1.0,0.9,0.4,0.5555555555555556,0.4166666666666667,0.26881720430107525,0.25806451612903225,0.045454545454545456,0.053763440860215055,0.12903225806451613,0.5,0.5,0.8333333333333334,0.13978494623655913,0.3076923076923077,0.3076923076923077,1.0,0.10810810810810811,0.5,0.13513513513513514,0.6,0.3333333333333333,26.164,1.0,,1.0,0.0625,3.0,2.0,4.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.5,0.18181818181818182,0.75,0.6,0.6,0.3333333333333333,1.0,0.4444444444444444,0.5,0.5,0.2222222222222222,0.5,1.0,,,,,,,,,,True,,,,,,,,,,
1641764,1610612744,Brandin Podziemski,Brandin Podziemski,1641764,GSW,7942.0,132,-12,265,266,80,70,32,531,3.0,6.0,2.0,2.0,1.0,1.0,5.0,10.0,9.0,23.0,7.0,37.0,299,3.0,3.0,2.0,14.0,3.0,8.0,1.0,7.0,8.0,10.0,4.0,2.0,10.0,4.0,14.0,1.0,5.0,32.0,3.0,2.0,9.0,3.0,13.0,6.0,19.0,1.0,9.0,8.0,5.0,1.0,,6.0,3.0,2.0,7.0,,,13.0,,11.0,6.0,,,,,7.0,80,2.0,0.4444444444444444,0.5714285714285714,0.391304347826087,1.0,0.375,0.375,1.0,0.25,0.4111111111111111,0.875,0.2692307692307692,0.08695652173913043,0.3333333333333333,17.0,0.8333333333333334,0.057692307692307696,0.02857142857142857,0.1875,0.05084745762711865,0.12,0.03875968992248062,0.05,0.02564102564102564,,0.041666666666666664,,0.0625,0.125,0.16129032258064516,0.23529411764705882,0.043478260869565216,0.15,0.5,0.75,0.3333333333333333,0.25,0.5,0.5,0.4,0.3333333333333333,1.0,0.08333333333333333,1.0,0.575,0.511925,0.53758,0.4887625,0.13333333333333333,0.21428571428571427,0.3783783783783784,0.1891891891891892,9.695652173913043,0.3018867924528302,7.0,,3.0,,1.0,4.0,14.0,,3.0,4.0,17.0,,4.0,9.0,3.0,14.0,4.0,3.0,3.0,1.0,,5.0,,,,0.75,0.23529411764705882,,0.23529411764705882,0.425,,0.05714285714285714,0.175,0.075,,,,0.35,0.2857142857142857,0.3076923076923077,0.75,0.08333333333333333,,0.25,,0.2857142857142857,25.770588235294117,1.0,3.0,1.0,0.09090909090909091,1.0,,,2.0,3.0,2.0,3.0,,1.0,,1.0,,,,,0.6666666666666666,0.1,,0.14285714285714285,0.14285714285714285,1.0,,,,,0.5,0.6666666666666666,0.5,1.0,2.0,1.0,0.058823529411764705,0.07142857142857142,,,,,True,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,2213.0,37,2,69,67,8,14,6,136,1.0,1.0,,,,,1.0,2.0,2.0,4.0,4.0,23.0,78,1.0,1.0,,2.0,,,,6.0,,4.0,,,7.0,1.0,8.0,,6.0,17.0,,,2.0,1.0,3.0,,3.0,,,,1.0,1.0,,2.0,,,,,,3.0,,4.0,1.0,1.0,1.0,1.0,,6.0,8,,,,0.5,1.0,,0.7307692307692307,1.0,1.0,0.7333333333333333,1.0,1.0,,,20.77922077922078,0.5,0.045454545454545456,,0.14285714285714285,,0.08333333333333333,,,,,,0.3333333333333333,,,0.2222222222222222,,,0.07692307692307693,1.0,1.0,,0.15384615384615385,0.5,0.5,,,,,,0.7692307692307693,0.5016730769230769,0.4243,0.4914,0.07142857142857142,0.2,0.08695652173913043,0.2608695652173913,7.675000000000001,0.11594202898550725,1.0,,,,,5.0,9.0,2.0,3.0,5.0,9.0,2.0,3.0,6.0,9.0,9.0,5.0,1.0,1.0,,,1.0,,1.0,,0.4,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6923076923076923,,,0.07692307692307693,,,,,0.6923076923076923,0.5555555555555556,0.5555555555555556,0.4,,,1.0,0.6666666666666666,0.5555555555555556,27.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,
202710,1610612744,Jimmy Butler III,Jimmy Butler III,202710,GSW,6847.0,114,-37,229,232,88,69,31,461,11.0,15.0,4.0,4.0,3.0,5.0,5.0,16.0,18.0,35.0,18.0,66.0,276,5.0,7.0,,10.0,6.0,11.0,4.0,19.0,8.0,28.0,6.0,3.0,8.0,4.0,12.0,2.0,6.0,28.0,2.0,6.0,3.0,5.0,10.0,8.0,18.0,3.0,1.0,1.0,2.0,5.0,,7.0,2.0,3.0,8.0,1.0,2.0,17.0,,23.0,12.0,1.0,1.0,1.0,,19.0,88,,0.2222222222222222,0.26666666666666666,0.5142857142857142,0.7142857142857143,0.5454545454545454,0.5106382978723404,0.5,0.4411764705882353,0.5789473684210527,0.5,0.5,0.08571428571428572,0.06666666666666667,24.427480916030532,0.2857142857142857,0.14285714285714285,0.09375,0.06521739130434782,0.041666666666666664,0.09876543209876543,0.07142857142857142,0.1111111111111111,0.11428571428571428,,0.05263157894736842,0.07142857142857142,0.1875,0.2,0.0967741935483871,,0.14285714285714285,0.3191489361702128,0.7333333333333333,0.7857142857142857,0.18181818181818182,0.3404255319148936,0.3125,0.35714285714285715,0.2,0.4,1.0,0.29411764705882354,0.6,0.574468085106383,0.5122967391304349,0.521507142857143,0.504334375,0.21428571428571427,0.2727272727272727,0.15151515151515152,0.2878787878787879,5.651428571428571,0.38427947598253276,4.0,2.0,7.0,1.0,4.0,2.0,5.0,,2.0,4.0,12.0,1.0,6.0,12.0,,4.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.36363636363636365,0.2553191489361702,0.125,0.034482758620689655,0.0851063829787234,0.14893617021276595,0.2857142857142857,0.2857142857142857,1.0,0.10638297872340426,0.4,0.4,1.0,0.23529411764705882,0.25,0.11764705882352941,,0.5,27.074999999999992,,,,,2.0,,3.0,,,,3.0,1.0,2.0,,3.0,,,,1.0,,0.2857142857142857,1.0,0.5,0.5,0.5,,0.3,,,,,,,,1.0,,,,1.0,,,True,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,1790.0,30,-31,60,64,21,26,7,124,,,,,,,,,,,3.0,6.0,87,,,2.0,2.0,,,2.0,2.0,,,,,3.0,,3.0,,1.0,6.0,1.0,,1.0,1.0,4.0,1.0,5.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,5.0,2.0,,4.0,,4.0,2.0,,,,,2.0,21,1.0,,,,,,0.25,,,0.375,1.0,0.5,,,13.235294117647058,1.0,0.16666666666666666,,0.07142857142857142,0.07692307692307693,0.1,0.03333333333333333,,,,0.125,0.5,,,0.09090909090909091,,,,,,,,,,,,,,,1.0,0.54675,,0.60015,0.25,1.0,0.3333333333333333,0.3333333333333333,,0.35,,,3.0,,1.0,1.0,3.0,,,1.0,6.0,,1.0,3.0,,3.0,1.0,,2.0,1.0,,1.0,1.0,,,1.0,0.16666666666666666,,0.16666666666666666,1.0,,,,0.5,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,24.5,,,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630611,1610612744,Gui Santos,Gui Santos,1630611,GSW,1182.0,20,-13,39,40,13,19,6,79,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,3.0,56,,,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,3.0,,1.0,3.0,2.0,1.0,3.0,1.0,,1.0,,2.0,1.0,,,,,,13,,1.0,1.0,0.5,,,0.25,,,0.3,,,0.5,,17.77777777777778,1.0,0.16666666666666666,0.125,0.14285714285714285,,0.15384615384615385,0.0625,0.3333333333333333,,,,,0.5,,,0.3333333333333333,,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.75,0.59405,,0.5937,0.2,0.3333333333333333,,,4.0,0.3333333333333333,,,1.0,,1.0,,1.0,,,,2.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,0.5,1.0,,,0.25,,,,0.25,,,,1.0,,,,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,7016.0,117,-22,231,236,62,55,29,467,7.0,8.0,2.0,2.0,3.0,3.0,3.0,11.0,10.0,21.0,3.0,29.0,260,2.0,2.0,,4.0,3.0,5.0,2.0,14.0,16.0,4.0,2.0,3.0,12.0,6.0,18.0,5.0,9.0,42.0,1.0,,6.0,12.0,19.0,2.0,21.0,,6.0,4.0,5.0,6.0,,11.0,2.0,7.0,15.0,1.0,2.0,5.0,,4.0,1.0,1.0,1.0,2.0,,14.0,62,,0.8,0.8888888888888888,0.47619047619047616,1.0,0.6,0.34210526315789475,1.0,0.5454545454545454,0.3625,1.0,0.5833333333333334,0.14285714285714285,,19.245283018867926,0.45454545454545453,0.22641509433962265,,0.14285714285714285,0.02127659574468085,0.18947368421052632,0.008771929824561403,,,,,0.06666666666666667,0.3225806451612903,0.14285714285714285,0.20689655172413793,,,0.21052631578947367,0.875,0.875,0.7142857142857143,0.2894736842105263,0.2727272727272727,0.375,1.0,1.0,1.0,0.2727272727272727,1.0,0.6578947368421053,0.540395945945946,,0.56965,0.02564102564102564,0.045454545454545456,0.13793103448275862,0.4827586206896552,5.9142857142857155,0.2683982683982684,2.0,,7.0,,1.0,2.0,10.0,2.0,5.0,2.0,17.0,2.0,6.0,6.0,,9.0,2.0,1.0,2.0,2.0,3.0,5.0,,1.0,1.0,1.0,0.11764705882352941,0.3333333333333333,0.125,0.4473684210526316,0.2727272727272727,0.03333333333333333,0.05263157894736842,0.18421052631578946,,,,0.2631578947368421,0.2,0.2,1.0,0.09090909090909091,,0.45454545454545453,0.4,0.2222222222222222,26.17058823529411,1.0,1.0,,0.1111111111111111,,,,,,,,1.0,1.0,,,1.0,,,2.0,,0.14285714285714285,1.0,,,,0.5,,,,,,,,1.0,,,,,1.0,1.0,,True,,,,,,,,,,
