EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,BlockedLongMidRange,on,3pt And 1 Free Throw Trips
1626153,1610612752,Delon Wright,Delon Wright,1626153,NYK,1548.0,26,8,51,52,11,3,5.0,103,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,49,1.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,1.0,0.3333333333333333,0.3333333333333333,0.375,0.375,0.75,8.620689655172415,0.08333333333333333,0.045454545454545456,0.1,1.0,0.25,0.5,0.5,0.5,1.0,0.25,1.0,1.0,0.5742625,0.7051,2.9,25.133333333333336,0.21568627450980393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,31817.0,530,-14,1059,1048,294,220,143.0,2107,79.0,20.0,1.0,1.0,63.0,162.0,22.0,64.0,303.0,1213,37.0,60.0,62.0,12.0,8.0,20.0,8.0,,8.0,1.0,48.0,14.0,28.0,166.0,12.0,8.0,26.0,36.0,65.0,1.0,10.0,5.0,10.0,4.0,289,0.9090909090909091,0.34375,0.3492063492063492,0.5353982300884956,0.5882352941176471,0.2831858407079646,23.91125718981101,0.04827586206896552,0.050880626223091974,0.058823529411764705,0.4,0.3495575221238938,0.004424778761061947,1.0,1.0,1.0,0.27876106194690264,0.37037037037037035,0.6327433628318584,0.5351584444444445,0.5375358490566037,6.049999999999999,27.4515625,0.2776203966005666,53.0,18.0,24.0,17.0,26.0,61.0,9.0,22.0,21.0,3.0,7.0,6.0,17.0,88.0,61.0,25.0,39.0,3.0,7.0,12.0,71.0,24.0,6.0,17.0,21.0,87.0,106.0,70.0,6.0,22.0,1.0,21.0,16.0,1.0,3.0,12.0,2.0,60.0,65.0,13.0,138.0,1.0,4.0,10.0,4.0,6.0,5.0,4.0,1.0,1.0,3.0,8.0,30.0,66.0,3.0,7.0,11.0,1.0,1.0,3.0,73.0,11.0,3.0,35.0,1.0,4.0,5.0,1.0,1.0,86.0,7.0,3.0,0.6022727272727273,0.6883116883116883,0.42857142857142855,0.35294117647058826,0.5432098765432098,0.6410256410256411,0.6486486486486487,0.6413043478260869,0.6111111111111112,0.6826923076923077,0.671875,0.015625,0.09876543209876543,0.10126582278481013,0.13114754098360656,0.015873015873015872,0.2777777777777778,0.43333333333333335,0.07407407407407407,0.2589641434262948,0.2564102564102564,0.05429864253393665,0.25773195876288657,0.06153846153846154,0.06369426751592357,0.03125,0.1927710843373494,0.3008849557522124,0.2727272727272727,0.2752808988764045,0.19642857142857142,0.010416666666666666,0.6708860759493671,0.7464788732394366,0.6981132075471698,0.26991150442477874,0.4262295081967213,0.49056603773584906,0.38461538461538464,0.09734513274336283,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.3333333333333333,0.3387096774193548,0.9047619047619048,0.5217391304347826,0.75,0.3333333333333333,0.15217391304347827,0.42857142857142855,1.0,0.85,0.3148148148148148,0.35294117647058826,0.3387096774193548,0.529256451612903,0.14342629482071714,0.1881720430107527,0.015384615384615385,0.23432343234323433,0.2871287128712871,,,,,,,,,,,,,,,,,,True,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,42295.0,705,-36,1399,1406,443,398,188.0,2805,69.0,16.0,15.0,60.0,61.0,126.0,41.0,121.0,294.0,1619,33.0,99.0,60.0,14.0,10.0,24.0,5.0,5.0,8.0,1.0,58.0,10.0,24.0,83.0,36.0,16.0,16.0,30.0,41.0,3.0,19.0,14.0,22.0,10.0,437,0.8048780487804879,0.33884297520661155,0.3416666666666667,0.5,0.5384615384615384,0.4898785425101215,18.69216533004318,0.025974025974025976,0.03422619047619048,0.045112781954887216,0.45454545454545453,0.2793522267206478,0.242914979757085,0.25,0.25862068965517243,1.0,0.24696356275303644,0.22535211267605634,0.7692307692307693,0.5580275510204081,0.5472847826086956,6.234126984126985,24.969421487603306,0.3166547533952823,42.0,5.0,10.0,9.0,10.0,34.0,10.0,23.0,26.0,5.0,13.0,9.0,16.0,62.0,47.0,6.0,16.0,6.0,19.0,6.0,36.0,17.0,14.0,38.0,22.0,98.0,70.0,54.0,24.0,6.0,1.0,26.0,23.0,3.0,5.0,13.0,1.0,26.0,25.0,8.0,59.0,4.0,20.0,14.0,4.0,7.0,3.0,7.0,2.0,,5.0,11.0,21.0,49.0,3.0,3.0,3.0,,,4.0,58.0,5.0,,25.0,1.0,5.0,5.0,,1.0,97.0,7.0,4.0,0.5645161290322581,0.5932203389830508,0.3157894736842105,0.3684210526315789,0.49206349206349204,0.375,0.5151515151515151,0.42857142857142855,0.5352112676056338,0.47368421052631576,0.5833333333333334,0.024793388429752067,0.18253968253968253,0.21739130434782608,0.20588235294117646,0.01639344262295082,0.4666666666666667,0.21621621621621623,0.020833333333333332,0.07598784194528875,0.08099688473520249,0.04529616724738676,0.07846153846153846,0.017341040462427744,0.04522613065326633,0.045454545454545456,0.07758620689655173,0.07692307692307693,0.07142857142857142,0.08571428571428572,0.06578947368421052,0.03508771929824561,0.6086956521739131,0.7777777777777778,0.6428571428571429,0.13765182186234817,0.29411764705882354,0.37037037037037035,0.4,0.0931174089068826,0.43478260869565216,0.45454545454545453,0.4,0.4262295081967213,0.43333333333333335,0.6923076923076923,0.2857142857142857,0.5,0.4,0.37142857142857144,0.38461538461538464,0.6,0.5625,0.22535211267605634,0.5625,0.43333333333333335,0.5313865384615385,0.09701492537313433,0.17123287671232876,0.00819672131147541,0.12244897959183673,0.3333333333333333,1.0,6.0,5.0,22.0,3.0,1.0,2.0,0.043478260869565216,0.03333333333333333,0.012658227848101266,0.17142857142857143,0.16666666666666666,1.0,0.30985915492957744,0.22727272727272727,,,True,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,32464.0,541,-29,1066,1068,345,303,133.0,2134,51.0,14.0,6.0,14.0,32.0,76.0,17.0,46.0,169.0,1223,22.0,51.0,32.0,42.0,27.0,69.0,20.0,7.0,27.0,2.0,165.0,23.0,36.0,131.0,17.0,7.0,10.0,30.0,41.0,1.0,9.0,4.0,10.0,4.0,339,1.0,0.3695652173913043,0.3695652173913043,0.5368852459016393,0.5827586206896552,0.3770491803278688,14.285714285714286,0.08041958041958042,0.0688976377952756,0.10377358490566038,0.4,0.4180327868852459,0.11475409836065574,0.42857142857142855,0.46153846153846156,1.0,0.26229508196721313,0.45161290322580644,0.7950819672131147,0.5632114754098361,0.5432854838709678,4.228947368421053,25.26739130434783,0.3236397748592871,34.0,3.0,7.0,10.0,6.0,21.0,,4.0,11.0,,,1.0,5.0,40.0,38.0,5.0,13.0,,1.0,3.0,13.0,14.0,3.0,9.0,24.0,61.0,48.0,32.0,,8.0,,11.0,13.0,2.0,13.0,12.0,1.0,49.0,41.0,5.0,95.0,,10.0,20.0,5.0,15.0,2.0,5.0,,,5.0,7.0,27.0,52.0,,7.0,3.0,,1.0,7.0,49.0,3.0,,17.0,,9.0,5.0,,,59.0,4.0,8.0,0.6,0.6666666666666666,,0.3333333333333333,0.5263157894736842,0.38461538461538464,0.6363636363636364,0.35714285714285715,0.5967741935483871,0.40625,0.6931818181818182,0.043478260869565216,0.17105263157894737,0.1568627450980392,0.23809523809523808,0.03125,0.6666666666666666,0.2,0.02702702702702703,0.1673469387755102,0.1975806451612903,0.05405405405405406,0.18255578093306288,0.075,0.05844155844155844,0.04411764705882353,0.13095238095238096,0.2222222222222222,0.11320754716981132,0.19680851063829788,0.2,,0.6666666666666666,0.7906976744186046,0.6764705882352942,0.1721311475409836,0.2857142857142857,0.375,0.16666666666666666,0.03278688524590164,,,,0.34375,0.3548387096774194,1.0,0.5,0.42857142857142855,0.3333333333333333,,,,0.7142857142857143,0.16129032258064516,0.2,0.34375,0.5442750000000001,0.125,0.18888888888888888,,0.07692307692307693,0.3609467455621302,,1.0,2.0,4.0,1.0,1.0,,,0.07142857142857142,0.05,0.07142857142857142,,,0.12903225806451613,0.5,,,True,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,36059.0,601,-21,1196,1187,379,341,163.0,2383,60.0,22.0,7.0,13.0,101.0,230.0,39.0,114.0,444.0,1398,73.0,48.0,101.0,63.0,50.0,113.0,27.0,23.0,46.0,5.0,276.0,6.0,11.0,55.0,7.0,5.0,17.0,53.0,106.0,6.0,5.0,2.0,5.0,2.0,374,0.41025641025641024,0.34210526315789475,0.34210526315789475,0.5072674418604651,0.5623409669211196,0.3313953488372093,32.17893217893218,0.018461538461538463,0.019097222222222224,0.035398230088495575,0.4,0.1744186046511628,0.0377906976744186,0.5384615384615384,0.5384615384615384,1.0,0.2936046511627907,0.205607476635514,0.5058139534883721,0.49218081395348806,0.48486775700934576,8.532173913043477,25.92456140350877,0.3168896321070234,31.0,2.0,4.0,10.0,70.0,128.0,15.0,42.0,32.0,4.0,7.0,9.0,32.0,116.0,95.0,7.0,11.0,6.0,10.0,8.0,40.0,39.0,10.0,34.0,53.0,161.0,30.0,202.0,69.0,6.0,,32.0,16.0,,12.0,5.0,,24.0,18.0,2.0,44.0,2.0,2.0,36.0,7.0,23.0,6.0,13.0,,,4.0,18.0,25.0,54.0,1.0,2.0,1.0,,8.0,2.0,112.0,9.0,3.0,37.0,2.0,19.0,2.0,,,157.0,6.0,16.0,0.12931034482758622,0.13274336283185842,0.6,0.29411764705882354,0.5043478260869565,0.6363636363636364,0.5342465753424658,0.7619047619047619,0.5046728971962616,0.8,0.5919117647058824,,0.06956521739130435,0.13333333333333333,0.0390625,,0.6792452830188679,0.06451612903225806,,0.0661764705882353,0.08695652173913043,0.0199203187250996,0.07664233576642336,0.007042253521126761,0.005681818181818182,0.05333333333333334,0.07920792079207921,0.06086956521739131,0.05357142857142857,0.07211538461538461,0.1323529411764706,0.011764705882352941,0.5166666666666667,0.5961538461538461,0.12903225806451613,0.37209302325581395,0.546875,0.5691056910569106,0.14285714285714285,0.12209302325581395,0.35714285714285715,0.38461538461538464,0.06666666666666667,0.31683168316831684,0.31683168316831684,0.28125,0.19047619047619047,0.5,,0.3333333333333333,0.5714285714285714,0.75,0.45454545454545453,0.29906542056074764,0.28125,0.31683168316831684,0.48671785714285715,0.10187667560321716,0.1434108527131783,0.008695652173913044,0.09009009009009009,0.36261261261261263,2.0,3.0,1.0,2.0,,,,0.07142857142857142,,0.014285714285714285,0.14285714285714285,0.6666666666666666,1.0,0.018691588785046728,0.5,2.0,1.0,True,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,2776.0,46,-1,94,93,33,18,12.0,187,1.0,,1.0,2.0,6.0,3.0,3.0,8.0,11.0,101,1.0,9.0,6.0,5.0,1.0,6.0,,1.0,3.0,2.0,13.0,,,3.0,1.0,1.0,2.0,4.0,2.0,1.0,,,,,33,1.0,0.375,0.375,0.5,0.5,0.7272727272727273,13.761467889908255,,,,,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,0.5454545454545454,,0.8181818181818182,0.516240909090909,0.449775,15.700000000000001,25.112499999999997,0.35106382978723405,,,,,,,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,3.0,,,1.0,,,2.0,,,,,2.0,,1.0,,,,1.0,1.0,1.0,3.0,,,2.0,1.0,1.0,,1.0,,,1.0,2.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,,,1.5,,1.5,,0.125,,,,0.16666666666666666,0.5,0.25,,0.045454545454545456,0.1,,0.0625,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,0.18181818181818182,0.5,0.5,1.0,0.3333333333333333,0.4,1.0,,,,1.0,1.0,1.0,,0.5,,0.3333333333333333,0.51105,,,,0.2727272727272727,,,,,,,,,,,,,,,,,,,True,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,11407.0,190,14,378,392,173,169,56.0,770,4.0,1.0,6.0,11.0,16.0,13.0,12.0,27.0,52.0,435,4.0,27.0,15.0,3.0,8.0,11.0,6.0,2.0,2.0,1.0,30.0,1.0,2.0,16.0,5.0,2.0,1.0,2.0,9.0,1.0,2.0,1.0,2.0,2.0,172,0.75,0.4444444444444444,0.46153846153846156,0.575,0.5909090909090909,0.675,10.244988864142538,0.010101010101010102,0.011363636363636364,0.03125,1.0,0.1,0.275,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.4,0.05263157894736842,0.775,0.5257217948717949,0.5116833333333334,11.576923076923077,26.78518518518519,0.4576719576719577,2.0,1.0,1.0,1.0,3.0,4.0,,5.0,6.0,1.0,6.0,2.0,9.0,5.0,6.0,1.0,1.0,2.0,8.0,,8.0,1.0,6.0,15.0,4.0,24.0,2.0,8.0,9.0,2.0,1.0,6.0,1.0,1.0,,1.0,,8.0,6.0,,14.0,,3.0,1.0,,,,1.0,1.0,,,1.0,9.0,13.0,,,,,,,9.0,,,2.0,1.0,1.0,1.0,,,24.0,1.0,1.0,0.2,0.25,0.25,0.4,0.38461538461538464,1.0,0.25,0.4444444444444444,0.5263157894736842,0.4444444444444444,0.5454545454545454,0.037037037037037035,0.07692307692307693,0.25,,0.0625,0.5,,,0.06521739130434782,0.08791208791208792,0.012987012987012988,0.07650273224043716,,,0.038461538461538464,0.06451612903225806,0.02564102564102564,0.13636363636363635,0.08,0.125,,0.5,0.6666666666666666,,0.1,0.75,0.75,0.3333333333333333,0.125,,,,0.375,0.4,0.6666666666666666,0.1111111111111111,1.0,,0.6666666666666666,0.16666666666666666,1.0,1.0,0.47368421052631576,0.2222222222222222,0.4,0.5408285714285714,0.06976744186046512,0.13333333333333333,0.03571428571428571,0.15384615384615385,0.46153846153846156,1.0,2.0,4.0,6.0,,,,,,,0.2222222222222222,0.5,1.0,0.3157894736842105,0.6666666666666666,,,True,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,15255.0,254,1,499,523,158,194,75.0,1022,34.0,9.0,,,,36.0,,,64.0,586,10.0,,,4.0,,4.0,,,4.0,,8.0,30.0,48.0,91.0,12.0,8.0,2.0,8.0,36.0,1.0,9.0,4.0,10.0,5.0,156,,,,0.6111111111111112,0.5333333333333333,,11.409395973154362,0.22727272727272727,0.20434782608695654,0.2702702702702703,0.5,0.9444444444444444,,,,,,0.9,0.9444444444444444,0.5925194444444444,0.6242000000000001,1.3277777777777782,,0.3166332665330661,21.0,13.0,23.0,5.0,1.0,2.0,,,,,,,,22.0,20.0,14.0,25.0,,,6.0,34.0,5.0,,,15.0,25.0,18.0,26.0,,26.0,,,1.0,,,17.0,1.0,14.0,28.0,1.0,43.0,4.0,4.0,6.0,1.0,4.0,,2.0,,,1.0,2.0,22.0,30.0,,1.0,1.0,,,9.0,50.0,2.0,,10.0,,16.0,5.0,1.0,,25.0,3.0,2.0,0.4090909090909091,1.0,,,0.6111111111111112,0.56,0.5,0.56,0.5,0.53125,0.44642857142857145,,0.027777777777777776,0.029411764705882353,,,0.75,0.07142857142857142,0.03571428571428571,0.23140495867768596,0.11570247933884298,0.17346938775510204,0.17355371900826447,0.22388059701492538,0.17391304347826086,0.1724137931034483,0.1956521739130435,0.25925925925925924,0.23809523809523808,0.10526315789473684,0.15384615384615385,0.3076923076923077,0.6176470588235294,0.6363636363636364,0.38095238095238093,0.05555555555555555,0.5,0.5,1.0,,,,,,,,0.92,0.5652173913043478,,,,,0.5555555555555556,,,,0.5458700000000001,0.22727272727272727,0.22727272727272727,,0.53125,0.390625,,,,,1.0,1.0,,,,0.17857142857142858,,,,,,,,True,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,2445.0,41,1,86,89,20,21,9.0,175,3.0,,,1.0,5.0,9.0,3.0,6.0,16.0,81,2.0,9.0,5.0,2.0,1.0,3.0,1.0,,1.0,,7.0,,,5.0,3.0,1.0,1.0,4.0,3.0,,,,,,20,1.0,0.5,0.5,0.5,0.5,0.4,21.05263157894737,,,,,0.2,0.06666666666666667,,,,0.3333333333333333,,0.6,0.51463,0.45645,6.0888888888888895,26.066666666666666,0.23255813953488372,2.0,,,,1.0,6.0,,,3.0,1.0,1.0,,,3.0,1.0,,,1.0,1.0,,3.0,,,,,,,6.0,,,,3.0,,,1.0,,,1.0,4.0,,5.0,,2.0,3.0,,1.0,,2.0,,,,1.0,5.0,13.0,,,1.0,,1.0,,3.0,1.0,,2.0,,,,,,,3.0,,,,1.0,,0.3333333333333333,,,1.5,,1.5,,,,,,,0.75,,,0.13793103448275862,0.058823529411764705,,0.10869565217391304,,,,0.2727272727272727,0.09090909090909091,,,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.4,0.16666666666666666,0.16666666666666666,,,,,,0.6,0.6,1.0,,,,1.0,1.0,1.0,,,,0.6,,0.125,0.2,,0.1875,,,,,,,,,,,,,,,,,,,True,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,34534.0,576,-89,1141,1147,340,306,152.0,2288,41.0,11.0,8.0,30.0,41.0,136.0,22.0,71.0,221.0,1351,35.0,63.0,39.0,23.0,15.0,38.0,10.0,5.0,15.0,1.0,91.0,2.0,13.0,61.0,26.0,19.0,10.0,28.0,18.0,3.0,13.0,6.0,14.0,7.0,335,0.9545454545454546,0.30985915492957744,0.3188405797101449,0.5072463768115942,0.5187793427230047,0.34299516908212563,18.326996197718632,0.006097560975609756,0.023381294964028777,0.009615384615384616,0.5,0.19806763285024154,0.14492753623188406,0.26666666666666666,0.26666666666666666,1.0,0.19806763285024154,0.19298245614035087,0.5410628019323671,0.5161792682926829,0.49806517857142857,8.441176470588234,25.60281690140845,0.2979842243645925,28.0,4.0,6.0,8.0,39.0,72.0,5.0,23.0,14.0,2.0,5.0,5.0,11.0,72.0,11.0,7.0,16.0,2.0,8.0,1.0,21.0,17.0,9.0,22.0,6.0,67.0,62.0,82.0,3.0,10.0,2.0,14.0,9.0,,7.0,11.0,,26.0,19.0,3.0,48.0,,7.0,18.0,3.0,13.0,3.0,5.0,,1.0,1.0,10.0,11.0,33.0,,,3.0,,,4.0,14.0,2.0,,6.0,,2.0,6.0,,,67.0,4.0,2.0,0.4305555555555556,0.4626865671641791,0.25,0.4090909090909091,0.5294117647058824,0.4375,0.4857142857142857,0.4166666666666667,0.5350877192982456,0.40384615384615385,0.5583333333333333,,0.0661764705882353,0.1951219512195122,0.013888888888888888,,0.6428571428571429,0.1111111111111111,,0.07142857142857142,0.0948905109489051,0.04824561403508772,0.08333333333333333,0.006535947712418301,0.03184713375796178,0.08450704225352113,0.06382978723404255,0.05172413793103448,0.125,0.08780487804878048,0.11594202898550725,,0.6829268292682927,0.8484848484848485,0.5357142857142857,0.34782608695652173,0.5416666666666666,0.5492957746478874,0.358974358974359,0.1111111111111111,0.21739130434782608,0.21739130434782608,0.4,0.34146341463414637,0.34146341463414637,0.9285714285714286,0.25,0.6666666666666666,,0.20833333333333334,0.4,1.0,0.7272727272727273,0.19298245614035087,0.45454545454545453,0.358974358974359,0.5117366666666666,0.02843601895734597,0.04285714285714286,,0.09502262443438914,0.3031674208144796,,3.0,4.0,11.0,1.0,1.0,,,,,0.125,,,0.19298245614035087,0.36363636363636365,,1.0,True,
