EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,AtRimFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,FTOffRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,Loose Ball Fouls,LongMidRangePctBlocked,HeaveAttempts,FTDefRebounds,DefFTReboundPct,ShortMidRangeAssists,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefensiveGoaltends,on,PenaltyCorner3FGA,SecondChanceArc3FGM,SelfOReb,SecondChanceTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Travels,PenaltyCorner3FGM,Charge Fouls,PenaltyCorner3Accuracy,PtsUnassisted3s,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,Technical Free Throw Trips
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,279.0,5,-3,9,10,5.0,6.0,1.0,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,19,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.75,1.0,1.5,0.75,0.6666666666666666,1.0,1.0,30.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5847,0.581325,0.5,0.5,3.2,24.85,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,279.0,5,-3,9,10,5.0,6.0,1.0,19,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631157,1610612749,Ryan Rollins,Ryan Rollins,1631157,MIL,1772.0,30,-24,59,58,13.0,26.0,6.0,117,2.0,,,,,,2.0,7.0,,2.0,6.0,2.0,7.0,10.0,82,,,,1.0,,2.0,,6.0,7.0,2.0,3.0,2.0,4.0,,13.0,1.0,0.2857142857142857,,,0.2857142857142857,0.38461538461538464,,,0.38461538461538464,,,0.5384615384615384,0.5,,19.402985074626866,0.15384615384615385,,,,,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,,0.6666666666666666,,0.6923076923076923,0.2857142857142857,0.5385038461538462,0.5311,,,5.516666666666667,25.72857142857143,0.22033898305084745,1.0,4.0,,9.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.5,0.08333333333333333,0.058823529411764705,0.09090909090909091,1.0,1.0,0.5,0.23076923076923078,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,292.0,5,-3,10,10,5.0,6.0,1.0,20,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,1337.0,22,-18,46,46,13.0,18.0,4.0,92,11.0,1.0,,,,,,1.0,,,16.0,,1.0,27.0,68,,,2.0,4.0,,,4.0,,1.0,,1.0,1.0,1.0,4.0,13.0,,,,,,0.5882352941176471,0.5,0.25,0.675,0.5,0.4,0.058823529411764705,0.0625,0.09090909090909091,45.09803921568627,0.6470588235294118,,,,,0.058823529411764705,,,,,,,0.25,,,0.7058823529411765,,0.5861529411764705,0.478,0.07407407407407407,0.14814814814814814,5.6375,27.9,0.2826086956521739,2.0,3.0,1.0,8.0,1.0,,8.0,2.0,3.0,10.0,8.0,12.0,1.0,1.0,1.0,,3.0,5.0,3.0,8.0,8.0,,0.4,0.4444444444444444,0.625,,,0.3333333333333333,0.38461538461538464,0.25,0.7272727272727273,0.8,0.375,0.11764705882352941,0.17647058823529413,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,5.0,0.5,0.25,1.0,0.5,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.25,0.16666666666666666,0.1111111111111111,0.5,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.6183,0.25,0.2631578947368421,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,435.0,7,-6,13,12,,8.0,2.0,25,,,1.0,3.0,1.0,2.0,,1.0,,,2.0,1.0,4.0,4.0,14,1.0,3.0,3.0,,,,,3.0,1.0,,,,,,,1.0,0.25,0.3333333333333333,,0.25,0.25,0.5,,0.2857142857142857,0.5,,0.6666666666666666,,,43.75,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.6666666666666666,0.5,1.0,,,,0.6666666666666666,,0.4607833333333333,,0.75,,10.5,24.0,,,1.0,,2.0,,,,2.0,,,,,1.0,,1.0,,2.0,2.0,,2.0,1.0,,,,,,,0.6666666666666666,0.5,0.6666666666666666,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.4517,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628398,1610612749,Kyle Kuzma,Kyle Kuzma,1628398,MIL,1212.0,20,-18,43,40,8.0,12.0,3.0,83,,,,,,,,1.0,,,3.0,,1.0,,55,,,,1.0,,,,,1.0,,,,2.0,,8.0,,,,,,,,,,,,0.25,,,10.638297872340425,,,,,,0.25,,,,,,,,,,0.25,,0.456975,0.4212,,,10.5,25.3,0.18604651162790697,,1.0,,2.0,,,,3.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,0.75,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.438,0.2,0.25,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629645,1610612749,Kevin Porter Jr.,Kevin Porter Jr.,1629645,MIL,145.0,2,-4,5,4,,,,9,,,,,,,,1.0,,,1.0,,1.0,,6,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,1.0,,40.0,,,,,,0.5,,,,,,,,,,0.5,,0.450325,,,,17.6,25.8,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630579,1610612749,Jericho Sims,Jericho Sims,1630579,MIL,435.0,7,-6,13,12,,8.0,2.0,25,1.0,,,,,,,,,,1.0,,,2.0,14,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,6.25,1.0,,,,,,,,,,,,,,,1.0,,0.8072,,,,0.9,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.2,,0.09090909090909091,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,290.0,5,-2,8,8,,8.0,2.0,16,,,,,,,,1.0,,,,,1.0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.090909090909092,,,,,,1.0,,,,,,,,,,1.0,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
