EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyEfgPct,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,BlockedAtRim,RecoveredBlocks,PenaltyFg2Pct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,Offensive Fouls,AtRimPctBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,LongMidRangePctAssisted,on,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,7238.0,121,-43.0,226,225,23.0,47.0,27,451,5.0,7.0,4.0,4.0,9.0,19.0,1.0,6.0,3.0,8.0,1.0,3.0,9.0,1.0,1.0,1.0,15.0,32.0,6.0,17.0,5.0,53.0,301,6.0,6.0,1.0,2.0,1.0,16.0,3.0,1.0,1.0,1.0,6.0,24.0,18.0,10.0,9.0,3.0,1.0,7.0,8.0,15.0,7.0,1.0,3.0,4.0,38.0,4.0,8.0,15.0,7.0,1.0,23.0,12.0,35.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,8.0,9.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,0.2,0.3,1.0,0.35294117647058826,0.5,0.35294117647058826,0.46875,1.0,0.4897959183673469,0.9375,0.5096153846153846,0.8888888888888888,0.1,0.3469387755102041,0.03125,0.05263157894736842,23.046875,0.42857142857142855,0.2,0.18421052631578946,0.1568627450980392,0.23076923076923078,0.06666666666666667,0.21359223300970873,0.10810810810810811,0.18181818181818182,0.19230769230769232,0.07142857142857142,0.1,0.45454545454545453,0.09090909090909091,0.2,0.3,0.11538461538461539,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.2,0.3877551020408163,0.47368421052631576,0.5,0.2222222222222222,0.12244897959183673,0.16666666666666666,0.16666666666666666,0.16326530612244897,0.375,0.375,1.0,0.1836734693877551,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.125,0.125,1.0,1.0,0.25,0.4897959183673469,0.3333333333333333,0.4850795918367347,0.52285,0.4419625,0.058823529411764705,0.08823529411764706,0.3018867924528302,0.018867924528301886,9.0,24.829411764705885,0.10176991150442478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,2495.0,42,-23.0,79,79,9.0,18.0,10,158,,,,,1.0,2.0,,,,1.0,,3.0,8.0,,,1.0,1.0,2.0,3.0,9.0,1.0,12.0,105,,,,,1.0,1.0,,1.0,,3.0,2.0,,9.0,,8.0,3.0,,1.0,,1.0,,,,1.0,2.0,,,1.0,2.0,,3.0,,3.0,,,,,3.0,1.0,2.0,1.0,1.0,,4.0,1.0,,2.0,5.0,1.0,,2.0,,,1.0,,,,3.0,9.0,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.5,0.5,1.5,0.8181818181818182,,,16.853932584269664,0.75,,0.18181818181818182,,0.043478260869565216,,0.08823529411764706,,,,,,,0.25,,0.125,,,,,,0.18181818181818182,0.5,0.5,1.0,,,,0.09090909090909091,,,,0.7272727272727273,0.375,0.375,1.0,,,,,,,1.0,0.8181818181818182,0.375,0.5166681818181819,,0.54435,,,0.08333333333333333,0.25,7.15,25.211111111111112,0.11392405063291139,1.0,1.0,1.0,1.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,3828.0,64,-46.0,113,118,13.0,32.0,17,231,3.0,3.0,1.0,1.0,1.0,1.0,,,2.0,4.0,1.0,2.0,7.0,1.0,1.0,1.0,4.0,4.0,4.0,11.0,,20.0,172,1.0,1.0,1.0,2.0,,5.0,2.0,1.0,,4.0,6.0,2.0,12.0,2.0,7.0,2.0,,1.0,3.0,4.0,2.0,1.0,,1.0,11.0,1.0,1.0,4.0,3.0,2.0,9.0,2.0,11.0,,3.0,1.0,2.0,2.0,,1.0,,1.0,,2.0,1.0,,4.0,9.0,1.0,,,,,,2.0,,2.0,4.0,13.0,3.0,,0.75,1.0,1.0,0.36363636363636365,0.5,0.36363636363636365,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7333333333333333,,,12.878787878787879,1.0,0.5,0.1875,0.04,0.13793103448275862,0.03125,0.15555555555555556,0.03508771929824561,,0.06666666666666667,,0.041666666666666664,0.4,0.09090909090909091,0.1111111111111111,0.18181818181818182,,0.2,1.0,1.0,0.6666666666666666,0.06666666666666667,1.0,1.0,1.0,,,,0.26666666666666666,0.5,0.5,1.0,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.9333333333333333,0.2857142857142857,0.56118,0.5457,0.5726666666666667,,,0.25,0.2,4.825,25.4,0.11504424778761062,,,,,0.6666666666666666,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,6470.0,108,-59.0,206,208,17.0,42.0,23,414,3.0,6.0,,,10.0,17.0,1.0,4.0,1.0,3.0,1.0,7.0,22.0,,6.0,6.0,14.0,27.0,8.0,25.0,5.0,57.0,293,1.0,1.0,,7.0,,2.0,4.0,6.0,,8.0,10.0,18.0,15.0,,22.0,7.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,,,9.0,2.0,,11.0,,11.0,,1.0,,1.0,2.0,1.0,,3.0,2.0,1.0,5.0,,,6.0,10.0,7.0,,6.0,,3.0,,,,,8.0,17.0,,,0.35714285714285715,0.35714285714285715,0.625,0.32,,0.32,0.5185185185185185,1.0,0.5,0.125,0.5181818181818182,0.125,0.4,0.4807692307692308,0.1111111111111111,0.11764705882352941,25.75107296137339,0.4,,0.05555555555555555,,0.17647058823529413,,0.12643678160919541,,,,,,0.08333333333333333,0.045454545454545456,0.2222222222222222,0.06666666666666667,,0.11538461538461539,0.5,0.6,0.3333333333333333,0.3269230769230769,0.5882352941176471,0.6666666666666666,0.4,0.07692307692307693,0.25,0.25,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,0.4230769230769231,0.3181818181818182,0.3181818181818182,0.5714285714285714,,,0.125,0.75,,,0.6,0.5961538461538461,0.3181818181818182,0.4906432692307693,0.4689,0.44296499999999994,0.05454545454545454,0.1,0.03508771929824561,0.14035087719298245,9.062962962962965,26.688,0.0825242718446602,2.0,2.0,,0.3333333333333333,0.4,0.3333333333333333,,,1.0,,,0.25,,,,9.0,1.0,0.16666666666666666,,,,,,,,,,,,,True,,,,,,,,
1630558,1610612748,Davion Mitchell,Davion Mitchell,1630558,MIA,8513.0,142,-83.0,269,271,25.0,54.0,31,540,7.0,10.0,,,11.0,15.0,,2.0,1.0,2.0,,6.0,12.0,3.0,3.0,1.0,18.0,27.0,7.0,14.0,3.0,60.0,374,1.0,1.0,3.0,3.0,,11.0,2.0,1.0,,7.0,10.0,26.0,15.0,,12.0,6.0,1.0,9.0,16.0,25.0,8.0,8.0,2.0,5.0,66.0,,2.0,5.0,2.0,,7.0,2.0,9.0,1.0,3.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,,8.0,,,2.0,11.0,8.0,,7.0,1.0,4.0,,1.0,1.0,1.0,7.0,25.0,1.0,,0.2777777777777778,0.2777777777777778,0.7142857142857143,0.5,1.0,0.5,0.6666666666666666,1.0,0.6951219512195121,1.375,0.6818181818181818,1.375,1.1666666666666667,0.34146341463414637,0.037037037037037035,0.06666666666666667,17.105263157894736,0.625,,0.044444444444444446,0.034482758620689655,0.0684931506849315,,0.059322033898305086,0.014925373134328358,,0.06666666666666667,,,0.07142857142857142,0.038461538461538464,0.0784313725490196,0.045454545454545456,0.07142857142857142,0.24390243902439024,0.7,0.7,0.2857142857142857,0.36585365853658536,0.7333333333333333,0.7857142857142857,0.2727272727272727,0.04878048780487805,,,0.04878048780487805,0.5,0.5,1.0,0.2926829268292683,0.5,0.5,0.6666666666666666,,,,0.75,1.0,1.0,0.3333333333333333,0.5853658536585366,0.5,0.5284487500000001,0.4637,0.61775,0.09090909090909091,0.13333333333333333,0.18333333333333332,0.11666666666666667,5.966666666666668,27.299999999999994,0.09293680297397769,1.0,1.0,,1.0,1.1666666666666667,1.0,1.0,1.0,2.0,,,1.0,,0.3333333333333333,1.0,6.0,,,2.0,1.0,1.0,,,,,,,,,,True,,,,,,,,
1631107,1610612748,Nikola Jović,Nikola Jović,1631107,MIA,3365.0,56,-37.0,107,110,10.0,33.0,13,217,4.0,5.0,2.0,2.0,3.0,4.0,,1.0,2.0,8.0,2.0,2.0,7.0,,,1.0,7.0,10.0,4.0,15.0,6.0,32.0,153,2.0,2.0,1.0,2.0,,7.0,1.0,1.0,,,8.0,6.0,12.0,2.0,7.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,4.0,,4.0,4.0,,8.0,4.0,12.0,,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,,5.0,,1.0,1.0,1.0,4.0,,6.0,,3.0,,,,1.0,,10.0,,,0.5714285714285714,0.6666666666666666,1.0,0.26666666666666666,0.5,0.26666666666666666,0.7,1.0,0.52,0.875,0.5714285714285714,0.875,,0.6,0.2,0.25,27.049180327868854,0.8,,0.23529411764705882,,0.14814814814814814,0.1,0.18181818181818182,0.07407407407407407,,,,0.14285714285714285,,0.3333333333333333,0.05555555555555555,0.3333333333333333,,0.2,0.8,1.0,0.75,0.16,0.75,1.0,0.3333333333333333,0.04,,,0.32,0.25,0.25,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.5,,,,0.5,0.8,0.2857142857142857,0.539738,0.4857,0.43155,0.10714285714285714,0.23076923076923078,0.21875,,4.67,25.139999999999997,0.09345794392523364,,,,,,,,,,,,,,,,,,0.2,,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,True,,,,,,,,
1641796,1610612748,Pelle Larsson,Pelle Larsson,1641796,MIA,998.0,17,-10.0,31,31,1.0,12.0,4,62,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,44,,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,2.0,,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.5,,0.5,,,0.5,,,5.555555555555555,,0.5,0.25,0.2857142857142857,,,0.07142857142857142,0.11764705882352941,0.3333333333333333,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,0.511525,,,,,,,3.1,26.1,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,True,,,,,,,,
203937,1610612748,Kyle Anderson,Kyle Anderson,203937,MIA,720.0,12,-18.0,25,26,1.0,9.0,2,51,,,,,,1.0,,,,,,,,,,,,1.0,,,,,41,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,7.4074074074074066,1.0,,0.25,,,,0.09090909090909091,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4387,,,,,,,7.2,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203952,1610612748,Andrew Wiggins,Andrew Wiggins,203952,MIA,5657.0,94,-58.0,181,177,21.0,19.0,19,358,2.0,5.0,1.0,1.0,4.0,9.0,3.0,7.0,2.0,4.0,,3.0,11.0,,1.0,1.0,9.0,21.0,5.0,15.0,7.0,40.0,248,1.0,1.0,,1.0,,2.0,,1.0,2.0,2.0,10.0,8.0,12.0,2.0,11.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0,1.0,5.0,,6.0,4.0,10.0,1.0,,,,3.0,1.0,3.0,3.0,,,6.0,,,3.0,3.0,4.0,,8.0,,3.0,1.0,4.0,3.0,5.0,2.0,21.0,,1.0,0.5555555555555556,0.625,0.8,0.3333333333333333,,0.3333333333333333,0.42857142857142855,1.0,0.4583333333333333,0.5,0.5,0.5,0.5,0.4166666666666667,0.09523809523809523,0.1111111111111111,22.66009852216749,0.5,,0.16666666666666666,0.046511627906976744,0.02,0.041666666666666664,0.075,0.04395604395604396,,0.08695652173913043,,0.06060606060606061,,0.2857142857142857,0.02631578947368421,,0.05,0.1388888888888889,0.4,0.5,0.5,0.25,0.4444444444444444,0.5,0.5,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.5,0.5,1.0,0.3055555555555556,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,1.0,,0.5,,,1.0,0.5555555555555556,0.2727272727272727,0.4946638888888889,0.6200749999999999,0.4692,0.07692307692307693,0.125,0.05,0.05,10.085714285714285,25.94666666666667,0.11602209944751381,,,,,,,,,,1.0,4.0,,0.8,,,3.0,,0.2,,1.0,,,1.0,1.0,0.2,,,,,0.6666666666666666,True,,,,,,,,
1642276,1610612748,Kel'el Ware,Kel'el Ware,1642276,MIA,2781.0,46,-29.0,91,93,4.0,2.0,6,184,1.0,1.0,,,2.0,3.0,,,2.0,4.0,1.0,1.0,5.0,,,1.0,3.0,4.0,3.0,9.0,,15.0,118,,,,1.0,,,,1.0,,,4.0,2.0,9.0,,5.0,1.0,,2.0,,2.0,,,2.0,,4.0,,2.0,7.0,3.0,1.0,11.0,2.0,13.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,2.0,3.0,,,,,,,1.0,1.0,1.0,,4.0,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.75,,0.5769230769230769,,0.5769230769230769,,,0.6923076923076923,,,14.285714285714286,1.0,1.0,0.15,0.10526315789473684,0.25925925925925924,,0.2127659574468085,0.046511627906976744,0.2,0.09090909090909091,,,0.14285714285714285,0.09090909090909091,0.21739130434782608,0.5,,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,,0.3076923076923077,0.5,0.5,1.0,0.38461538461538464,0.2,0.2,1.0,,,1.0,,,,1.0,0.7692307692307693,0.2,0.5285730769230768,0.59925,0.5475,,,,,8.1,25.322222222222226,0.04395604395604396,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,True,,,,,,,,
