EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,Fg2aBlocked,Corner3Assists,FTOffRebounds,ShootingFouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Travels,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceArc3FGA,FTDefRebounds,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceFtPoints,Blocked3s,BlockedArc3,OffCorner3ReboundPct,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on,HeaveMakes,HeaveAttempts,Charge Fouls Drawn,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffensiveGoaltends,Charge Fouls,Offensive Fouls Drawn,BlockedLongMidRange
1628379,1610612763,Luke Kennard,Luke Kennard,1628379,MEM,4810.0,80.0,-18,169.0,166,57.0,38.0,19.0,335,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,8.0,2.0,6.0,6.0,9.0,2.0,9.0,18.0,182,1.0,1.0,2.0,2.0,6.0,8.0,6.0,6.0,6.0,8.0,2.0,5.0,3.0,8.0,3.0,2.0,2.0,1.0,19.0,1.0,1.0,7.0,5.0,12.0,2.0,14.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,56.0,1.0,0.5,0.5,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,12.765957446808512,0.6666666666666666,0.13513513513513514,0.02631578947368421,0.14583333333333334,0.029411764705882353,0.1411764705882353,0.027777777777777776,0.16666666666666666,0.038461538461538464,0.15384615384615385,0.125,0.125,0.15384615384615385,0.1111111111111111,0.1111111111111111,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,0.4444444444444444,0.25,0.25,1.0,0.25,0.5,0.75,0.3333333333333333,0.6666666666666666,0.25,0.5063138888888888,0.3942,0.50656875,0.4444444444444444,10.877777777777778,25.41111111111111,0.33727810650887574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628963,1610612763,Marvin Bagley III,Marvin Bagley III,1628963,MEM,179.0,3.0,-3,6.0,6,,,2.0,12,,,,,,1.0,,,,,,,,,1.0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.4058,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,2898.0,48.0,-13,100.0,99,35.0,33.0,10.0,199,,,,,5.0,12.0,,,,1.0,2.0,,1.0,5.0,12.0,1.0,2.0,22.0,119,,,5.0,,1.0,3.0,4.0,6.0,3.0,2.0,1.0,,3.0,3.0,1.0,,,,9.0,,1.0,,3.0,3.0,2.0,5.0,1.0,1.0,1.0,,3.0,,,2.0,3.0,5.0,1.0,,8.0,1.0,8.0,,2.0,,2.0,1.0,3.0,34.0,,0.4,0.4,1.0,0.5,,0.5,0.4166666666666667,,0.4642857142857143,,0.55,0.1875,0.14285714285714285,22.727272727272727,0.6,0.13043478260869565,0.047619047619047616,,,0.06,0.024390243902439025,,,0.14285714285714285,0.2,,,,0.14285714285714285,0.5,,,,,0.8571428571428571,0.4166666666666667,0.45454545454545453,0.4,,,,,,0.14285714285714285,0.5,0.5,1.0,,,0.16666666666666666,,0.14285714285714285,0.5,0.44684285714285715,,0.4492833333333333,0.13636363636363635,8.483333333333333,25.4,0.35,9.0,3.0,1.0,2.0,1.0,4.0,1.0,12.0,4.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.06666666666666667,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,1119.0,19.0,7,38.0,38,11.0,8.0,6.0,76,1.0,2.0,1.0,1.0,4.0,6.0,,1.0,,2.0,4.0,,1.0,5.0,9.0,2.0,4.0,19.0,39,,2.0,3.0,,1.0,4.0,,10.0,6.0,4.0,2.0,3.0,1.0,4.0,,3.0,,,9.0,,,1.0,1.0,2.0,,2.0,,2.0,2.0,,2.0,,1.0,2.0,1.0,4.0,2.0,1.0,,,4.0,,,,,,4.0,11.0,,,,1.0,0.5,,0.5,0.5555555555555556,0.6666666666666666,0.6153846153846154,0.5,0.6333333333333333,0.5,0.3076923076923077,43.18181818181818,0.5,0.09090909090909091,,0.1111111111111111,,0.1,,,,,0.2,,0.1111111111111111,,,,0.15384615384615385,0.5,0.5,,0.46153846153846156,0.6666666666666666,0.8,,0.07692307692307693,,,,,0.3076923076923077,0.5,0.5,1.0,0.25,1.0,0.25,,0.46153846153846156,0.5,0.5149730769230769,,0.553775,0.21052631578947367,9.222222222222221,26.9,0.2894736842105263,3.0,,1.0,1.0,,,,4.0,2.0,,,,0.1111111111111111,0.16666666666666666,,,0.13333333333333333,0.18181818181818182,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,2784.0,46.0,-21,99.0,94,27.0,18.0,14.0,193,4.0,5.0,1.0,1.0,1.0,5.0,,4.0,3.0,1.0,8.0,,3.0,5.0,14.0,3.0,11.0,24.0,111,4.0,1.0,4.0,1.0,5.0,6.0,2.0,8.0,9.0,8.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,,12.0,,1.0,3.0,2.0,5.0,2.0,7.0,,1.0,,1.0,5.0,,2.0,,3.0,5.0,1.0,3.0,1.0,,5.0,,1.0,1.0,1.0,,5.0,26.0,,0.2,0.25,1.0,0.2727272727272727,0.2,0.2727272727272727,0.35714285714285715,0.25,0.38,0.2777777777777778,0.42857142857142855,0.3,0.44,29.203539823008853,1.0,0.10526315789473684,0.041666666666666664,0.10714285714285714,,0.10638297872340426,0.023255813953488372,,,,0.1111111111111111,0.2,0.08,0.3333333333333333,,,0.2,0.8,1.0,0.25,0.2,0.2,0.2,,0.16,,,,0.12,0.32,0.125,0.125,1.0,0.1111111111111111,1.0,0.3333333333333333,,0.64,0.125,0.48422,0.57535,0.48307777777777783,0.25,9.892857142857142,26.41818181818182,0.2727272727272727,5.0,1.0,1.0,1.0,1.0,1.0,,6.0,2.0,1.0,,,0.07142857142857142,,0.5,0.07142857142857142,0.07407407407407407,0.125,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,0.2222222222222222,0.5,0.4166666666666667,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,2612.0,44.0,-12,91.0,90,44.0,30.0,12.0,181,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,6.0,1.0,5.0,5.0,7.0,2.0,8.0,16.0,105,1.0,3.0,4.0,1.0,6.0,9.0,4.0,6.0,6.0,6.0,1.0,2.0,,2.0,,1.0,1.0,,4.0,1.0,,3.0,4.0,9.0,1.0,10.0,,,,,2.0,,1.0,1.0,1.0,3.0,,1.0,3.0,1.0,,,,,,,9.0,43.0,1.0,0.4,0.5,1.0,0.25,0.16666666666666666,0.25,0.7142857142857143,0.75,0.5333333333333333,0.45,0.5333333333333333,0.45,0.5333333333333333,17.475728155339805,0.6666666666666666,0.19047619047619047,,0.125,0.047619047619047616,0.15555555555555556,0.023809523809523808,,0.05555555555555555,0.14285714285714285,0.2222222222222222,0.2,0.15,,,,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,0.75,0.75,,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,0.4,0.16666666666666666,0.16666666666666666,1.0,0.1,1.0,0.5,0.2,0.6,0.16666666666666666,0.49993,0.46905,0.5096299999999999,0.5625,10.885714285714284,25.4625,0.4835164835164835,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,2.0,2.0,,1.0,0.5,0.5,,0.5,0.5,1.0,,,,,,,0.1,,0.125,1.0,2.0,0.6666666666666666,0.5,,,,,,,,,,True,,,,,,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,2035.0,34.0,1,76.0,71,32.0,13.0,11.0,147,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,74,,,,1.0,3.0,3.0,2.0,,3.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,,12.0,3.0,,5.0,,6.0,3.0,9.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,4.0,,2.0,,,,1.0,1.0,3.0,31.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.625,0.5,0.75,0.5,0.75,9.090909090909092,0.5,,,0.22727272727272727,0.16666666666666666,0.1388888888888889,0.08108108108108109,,0.18181818181818182,,,,0.29411764705882354,,,1.0,0.25,1.0,1.0,1.0,,,,,,,,,0.5,0.25,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.6127875,0.66525,0.62265,0.3333333333333333,2.5,23.833333333333332,0.42105263157894735,4.0,,,1.0,,4.0,,4.0,2.0,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,1.0,,2.0,,,1.0,2.0,,,,,0.5,,,,,,,,1.0,,,0.6666666666666666,,0.2222222222222222,,1.0,0.5,,2.0,1.0,1.0,0.14285714285714285,,,,,,True,,,,,,,,,,,,,,
1641744,1610612763,Zach Edey,Zach Edey,1641744,MEM,2655.0,44.0,-7,89.0,89,13.0,14.0,11.0,178,3.0,4.0,,,1.0,1.0,,,,,,,,4.0,5.0,,,11.0,103,1.0,,,,,,8.0,,,,,1.0,2.0,3.0,2.0,,,1.0,8.0,,3.0,5.0,4.0,9.0,3.0,12.0,1.0,,,,1.0,,1.0,3.0,,4.0,,,6.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,,13.0,,1.0,1.0,,,,,0.8,,0.8,,0.7857142857142857,,,11.0,0.25,0.18181818181818182,0.15789473684210525,0.19230769230769232,,0.1875,0.08823529411764706,0.25,,0.16666666666666666,0.16666666666666666,0.25,0.21739130434782608,,1.0,1.0,0.8,0.75,0.75,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,0.8,,0.7797000000000001,,,,2.2,,0.14606741573033707,3.0,,,,,1.0,2.0,4.0,2.0,,,,,,,0.1,0.2857142857142857,0.2857142857142857,1.0,,1.0,1.0,,,,,,1.0,,,4.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,0.36363636363636365,,,,,2.0,,,,0.2,,,,,True,,,,,,,,,,,,,,
1631246,1610612763,Vince Williams Jr.,Vince Williams Jr.,1631246,MEM,1117.0,19.0,4,43.0,43,15.0,15.0,1.0,86,,,,,,,,,1.0,1.0,2.0,,,,,2.0,3.0,8.0,36,,,,,,2.0,,,6.0,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,,2.0,1.0,3.0,,3.0,,2.0,1.0,1.0,2.0,,2.0,,,2.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,15.0,,,,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,1.0,1.0,13.636363636363637,1.0,0.125,,0.15384615384615385,,0.14285714285714285,,,,,,1.0,0.25,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,1.0,0.5,0.5503999999999999,,,0.25,,24.733333333333334,0.3488372093023256,2.0,2.0,,,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,2364.0,39.0,-24,77.0,78,26.0,19.0,7.0,155,2.0,3.0,,,3.0,8.0,,1.0,2.0,2.0,5.0,1.0,1.0,5.0,12.0,3.0,7.0,25.0,98,,,1.0,1.0,1.0,7.0,6.0,4.0,9.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,,,8.0,,,3.0,2.0,5.0,,5.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,3.0,,1.0,4.0,,5.0,,,,,,7.0,26.0,,0.6,0.6,1.0,0.42857142857142855,1.0,0.42857142857142855,0.4166666666666667,,0.5,0.75,0.5681818181818182,0.875,0.3684210526315789,30.120481927710845,0.6666666666666666,0.11764705882352941,,0.14285714285714285,,0.13157894736842105,,,,,0.2857142857142857,,0.17647058823529413,,,,0.15789473684210525,0.6666666666666666,1.0,0.5,0.42105263157894735,0.375,0.5,0.6666666666666666,0.05263157894736842,,,,0.10526315789473684,0.2631578947368421,0.4,0.5,1.0,,,0.5,1.0,0.5263157894736842,0.4,0.5483578947368422,,0.5067250000000001,0.28,7.716666666666666,24.542857142857144,0.33766233766233766,6.0,4.0,3.0,,,2.0,,6.0,1.0,2.0,,2.0,0.25,0.25,,,0.05,0.07692307692307693,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,0.2,,True,,,,,,,,,,,,,,
