EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,FtPoints,Points,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,Usage,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,PtsAssisted2s,PtsUnassisted2s,Steals,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Avg2ptShotDistance,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Arc3FGM,FG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fouls,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,LostBallTurnovers,ShootingFouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,BlockedAtRim,OffensiveGoaltends,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,Offensive Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,BlockedLongMidRange,LongMidRangePctBlocked,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,74.0,1,3,2,3,5,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,303.0,5,12,10,5,22,5,0.4166666666666667,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,8.333333333333334,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,303.0,5,12,10,5,22,5,0.4166666666666667,1.0,1.0,,,10.0,,,,,,,,,25.0,,,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.49915000000000004,0.486825,25.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,303.0,5,12,10,5,22,5,0.4166666666666667,1.0,1.0,,4.0,10.0,,,,,,,,1.0,16.666666666666668,,,,,,,,,,,0.5,0.44305,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,303.0,5,12,10,5,22,5,0.4166666666666667,1.0,1.0,,,10.0,,1.0,,3.0,,,,,25.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4503,0.4503,27.2,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.75,1.0,0.8,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,229.0,4,9,8,2,17,2,0.2222222222222222,1.0,1.0,,6.0,10.0,,,,,,,,1.5,22.22222222222222,,,2.0,,2.0,,2.0,1.0,1.0,,1.0,0.49605,,24.9,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,4142.0,69,124,122,29,246,29,0.23387096774193547,-11.0,47.0,3.0,18.0,140.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,0.6428571428571429,10.457516339869281,0.15384615384615385,0.2222222222222222,2.0,,4.0,,2.0,0.3333333333333333,0.16666666666666666,,0.9166666666666666,0.6238583333333333,0.7702,24.55,6.0,7.0,,,6.0,8.0,12.0,,2.0,,1.0,1.0,0.75,0.625,0.5833333333333334,0.8571428571428571,0.8571428571428571,1.0,,,,2.6374999999999997,1.0,1.0,1.0,4.0,5.0,10.0,1.0,,1.0,1.0,2.0,,0.5,0.125,0.058823529411764705,0.10204081632653061,,0.2857142857142857,0.06666666666666667,,1.0,3.0,,,3.0,1.0,1.0,0.25,0.25,,,,,False,21.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,0.05263157894736842,0.09375,0.07142857142857142,0.2222222222222222,0.04,0.2857142857142857,0.11764705882352941,1.0,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.55145,0.2222222222222222,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,9726.0,162,305,306,37,611,37,0.12131147540983607,-63.0,63.0,6.0,51.0,375.0,4.0,6.0,3.0,14.0,10.0,10.0,5.0,0.5795454545454546,14.857142857142858,0.11627906976744186,0.15625,5.0,1.0,11.0,3.0,5.0,0.275,0.125,0.2,0.725,0.5736712500000001,0.54178,24.336363636363636,14.0,18.0,,2.0,18.0,29.0,24.0,12.0,2.0,1.0,0.6666666666666666,0.9230769230769231,0.6206896551724138,0.5625,0.45,0.7777777777777778,0.875,0.6428571428571429,0.05,,,4.924137931034482,2.0,2.0,16.0,18.0,35.0,54.0,5.0,5.0,3.0,,8.0,,0.625,0.25,0.22857142857142856,0.23943661971830985,0.125,0.2222222222222222,0.21428571428571427,1.0,3.0,9.0,,1.0,12.0,,1.0,0.2727272727272727,0.2727272727272727,0.2,0.2,1.0,0.2,False,39.0,5.0,7.0,1.0,1.0,9.0,2.0,6.0,5.0,8.0,3.0,13.0,2.0,2.0,1.0,11.0,3.0,16.0,19.0,1.0,,9.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,11.0,,1.0,0.625,1.0,0.625,1.0,0.65,0.9166666666666666,0.17777777777777778,0.04054054054054054,0.11585365853658537,0.3888888888888889,0.037037037037037035,0.05,0.2826086956521739,0.5,0.225,0.15,0.3333333333333333,0.3333333333333333,1.0,0.875,0.7142857142857143,,0.2,1.0,0.5471124999999999,0.2549019607843137,0.21568627450980393,4.0,2.0,2.0,2.0,10.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.10344827586206896,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1276595744680851,0.12,0.2857142857142857,0.125,0.4444444444444444,0.5,0.75,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,11677.0,195,365,364,58,729,58,0.1589041095890411,-46.0,90.0,20.0,129.0,427.0,21.0,28.0,14.0,63.0,19.0,26.0,12.0,0.5079365079365079,32.22748815165877,0.0967741935483871,0.13793103448275862,31.0,7.0,37.0,9.0,31.0,0.3217391304347826,0.26956521739130435,0.3684210526315789,0.5304347826086957,0.49306652173913046,0.4958394736842106,26.04054054054054,16.0,24.0,7.0,14.0,44.0,78.0,20.0,68.0,6.0,4.0,0.22727272727272727,0.23255813953488372,0.5641025641025641,0.47391304347826085,0.20869565217391303,0.6666666666666666,0.7272727272727273,0.3125,0.12173913043478261,0.5,0.5,8.230769230769232,7.0,5.0,7.0,13.0,21.0,24.0,9.0,6.0,1.0,,10.0,1.0,0.9,0.1566265060240964,0.09333333333333334,0.12658227848101267,0.18181818181818182,0.15789473684210525,0.06896551724137931,7.0,7.0,18.0,3.0,7.0,16.0,,0.8571428571428571,0.1891891891891892,0.1891891891891892,0.22580645161290322,0.23333333333333334,0.8571428571428571,0.22580645161290322,False,49.0,3.0,4.0,3.0,4.0,40.0,,6.0,6.0,10.0,2.0,20.0,5.0,10.0,9.0,19.0,,2.0,3.0,2.0,3.0,6.0,,3.0,2.0,1.0,1.0,2.0,,19.0,3.0,2.0,0.6,0.5,0.5,0.2631578947368421,0.5555555555555556,0.3958333333333333,0.01904761904761905,,0.010362694300518135,0.09523809523809523,,,0.1509433962264151,,0.34782608695652173,0.05217391304347826,,,,0.2222222222222222,0.75,,0.21052631578947367,0.75,0.5240266666666666,0.15503875968992248,0.14728682170542637,21.0,,2.0,,2.0,5.0,4.0,1.0,,,,,,,,0.0641025641025641,0.08333333333333333,0.075,0.14285714285714285,,,0.17647058823529413,,0.525,0.5675675675675675,0.19047619047619047,0.10526315789473684,,1.0,2.0,7.0,2.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.05405405405405406,0.16666666666666666,0.03225806451612903,0.09090909090909091,0.14285714285714285,0.05555555555555555,0.3888888888888889,0.2857142857142857,0.5,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,5008.0,83,151,150,40,301,40,0.26490066225165565,-39.0,49.0,9.0,37.0,198.0,,,,,10.0,13.0,4.0,0.4625,22.7027027027027,0.10526315789473684,0.16,10.0,2.0,13.0,2.0,10.0,0.37142857142857144,0.2857142857142857,0.2857142857142857,0.7428571428571429,0.5352528571428572,0.5493857142857143,25.699999999999996,8.0,13.0,,1.0,11.0,22.0,12.0,10.0,3.0,2.0,0.5454545454545454,0.6,0.5,0.4,0.37142857142857144,0.6153846153846154,0.6153846153846154,0.5,0.02857142857142857,,,4.659090909090909,,,8.0,4.0,12.0,22.0,1.0,,1.0,1.0,2.0,1.0,0.5,0.10526315789473684,0.34782608695652173,0.19672131147540983,,,0.35,1.0,2.0,6.0,,1.0,8.0,,1.0,0.15384615384615385,0.15384615384615385,0.1,0.1,1.0,0.1,False,24.0,2.0,5.0,3.0,3.0,8.0,1.0,3.0,2.0,7.0,4.0,8.0,4.0,5.0,3.0,11.0,3.0,7.0,10.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,,11.0,1.0,2.0,0.2857142857142857,0.8,0.25,0.5714285714285714,0.36363636363636365,0.6111111111111112,0.15555555555555556,0.07894736842105263,0.12048192771084337,0.2222222222222222,0.07142857142857142,0.1,0.16666666666666666,,0.22857142857142856,0.08571428571428572,0.3333333333333333,0.5,1.0,0.625,0.4,0.5,0.42857142857142855,1.0,0.52764,0.21621621621621623,0.2972972972972973,3.0,,,,2.0,,,,5.0,,,,,,,,,,,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.23809523809523808,0.375,0.375,0.6666666666666666,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,0.07692307692307693,0.3333333333333333,,,,,0.125,,,,,,,,,,,,,
