EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,Travels,Transition Take Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,Charge Fouls Drawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,LongMidRangePctBlocked,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,on,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Clear Path Fouls
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,14112.0,235,27.0,445,449,100,62,58,894,20.0,31.0,6.0,10.0,3.0,4.0,13.0,36.0,8.0,17.0,2.0,8.0,1.0,1.0,3.0,12.0,30.0,1.0,3.0,2.0,7.0,41.0,84.0,14.0,38.0,29.0,153.0,486,7.0,12.0,1.0,4.0,17.0,9.0,18.0,3.0,10.0,5.0,32.0,26.0,56.0,27.0,15.0,30.0,12.0,9.0,9.0,7.0,16.0,5.0,2.0,7.0,1.0,1.0,39.0,3.0,4.0,17.0,20.0,1.0,38.0,7.0,45.0,4.0,4.0,2.0,2.0,11.0,2.0,3.0,6.0,1.0,8.0,17.0,1.0,3.0,8.0,20.0,1.0,2.0,2.0,25.0,1.0,35.0,3.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,32.0,99,2.0,1.0,0.3170731707317073,0.3170731707317073,0.6428571428571429,0.3684210526315789,0.25,0.3,0.3684210526315789,0.4880952380952381,0.5833333333333334,0.5,0.5081967213114754,0.53125,0.48214285714285715,0.5543478260869565,0.53125,0.5333333333333333,0.3114754098360656,0.10714285714285714,0.0967741935483871,0.16666666666666666,30.214424951267056,0.6470588235294118,0.08333333333333333,0.1652892561983471,0.037383177570093455,0.1650485436893204,0.02564102564102564,0.16517857142857142,0.03125,0.03571428571428571,0.05660377358490566,0.020833333333333332,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.16216216216216217,0.189873417721519,0.08333333333333333,0.07142857142857142,1.0,0.2540983606557377,0.6451612903225806,0.7142857142857143,0.45,0.29508196721311475,0.3611111111111111,0.43333333333333335,0.23076923076923078,0.13934426229508196,0.47058823529411764,0.47058823529411764,0.125,0.06557377049180328,0.25,0.25,1.0,0.2459016393442623,0.4,0.4,0.5833333333333334,0.625,0.6,0.5,0.0625,0.1875,0.3333333333333333,1.0,0.14285714285714285,0.75,0.10714285714285714,0.3333333333333333,0.25,0.2857142857142857,0.5655737704918032,0.4,0.520797131147541,0.5440499999999999,0.5006589285714286,0.13138686131386862,0.18181818181818182,0.1111111111111111,0.20915032679738563,7.311904761904763,25.51842105263158,0.2247191011235955,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,13916.0,232,32.0,435,438,85,66,52,873,23.0,29.0,2.0,2.0,8.0,9.0,5.0,26.0,5.0,18.0,,2.0,,,,24.0,62.0,,4.0,4.0,11.0,33.0,73.0,24.0,64.0,34.0,172.0,465,4.0,6.0,,4.0,12.0,10.0,16.0,4.0,11.0,18.0,50.0,20.0,46.0,9.0,63.0,62.0,24.0,4.0,17.0,18.0,35.0,14.0,4.0,13.0,1.0,3.0,88.0,3.0,4.0,27.0,27.0,7.0,61.0,7.0,68.0,2.0,13.0,9.0,4.0,11.0,3.0,7.0,10.0,2.0,4.0,21.0,,3.0,5.0,16.0,,1.0,1.0,25.0,,36.0,4.0,11.0,5.0,4.0,,,2.0,4.0,2.0,50.0,84,2.0,4.0,0.30303030303030304,0.3225806451612903,0.125,0.375,,0.36363636363636365,0.375,0.4520547945205479,0.6666666666666666,0.625,0.5036496350364964,0.4,0.5925925925925926,0.5695364238410596,0.5,0.7142857142857143,0.46715328467153283,0.0547945205479452,,0.15384615384615385,34.54545454545455,0.5238095238095238,0.5,0.2076923076923077,0.0392156862745098,0.24770642201834864,0.02564102564102564,0.22594142259414227,0.0319634703196347,0.047619047619047616,0.037037037037037035,0.021505376344086023,0.041666666666666664,0.2,0.1323529411764706,0.4074074074074074,0.2235294117647059,0.3333333333333333,0.02702702702702703,0.5,0.2116788321167883,0.7931034482758621,0.7931034482758621,0.391304347826087,0.1897810218978102,0.19230769230769232,0.22727272727272727,0.2,0.13138686131386862,0.2777777777777778,0.2777777777777778,,0.014598540145985401,,,,0.45255474452554745,0.3870967741935484,0.39344262295081966,0.125,0.2,1.0,,,0.4,,,0.3333333333333333,0.8888888888888888,,,0.4074074074074074,0.36363636363636365,0.6788321167883211,0.3870967741935484,0.5278773722627738,0.4314875,0.5392981481481482,0.0958904109589041,0.1375,0.06976744186046512,0.29069767441860467,8.486301369863012,26.4296875,0.19540229885057472,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.015625,0.016129032258064516,0.037037037037037035,0.045454545454545456,,,,,,,,,,,,True,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,15438.0,257,18.0,486,491,105,71,64,977,12.0,14.0,4.0,6.0,2.0,3.0,4.0,7.0,,4.0,8.0,15.0,3.0,,1.0,17.0,47.0,2.0,4.0,3.0,12.0,16.0,25.0,25.0,62.0,14.0,121.0,538,4.0,6.0,3.0,7.0,19.0,2.0,3.0,3.0,13.0,2.0,15.0,14.0,18.0,63.0,12.0,45.0,17.0,,13.0,7.0,20.0,6.0,1.0,10.0,2.0,1.0,47.0,7.0,5.0,9.0,11.0,1.0,21.0,12.0,33.0,1.0,4.0,1.0,3.0,6.0,2.0,4.0,3.0,,2.0,9.0,1.0,2.0,7.0,11.0,,2.0,,17.0,2.0,16.0,1.0,7.0,,4.0,2.0,,2.0,6.0,5.0,15.0,103,2.0,,0.4375,0.5,0.84,0.4032258064516129,0.42857142857142855,0.23076923076923078,0.4166666666666667,0.64,0.6666666666666666,0.6666666666666666,0.6149425287356322,0.6538461538461539,0.40625,0.6436170212765957,0.6785714285714286,0.4411764705882353,0.7126436781609196,,,,18.425760286225405,0.6666666666666666,0.0625,0.08148148148148149,0.042735042735042736,0.08108108108108109,0.05263157894736842,0.08130081300813008,0.048,0.03571428571428571,0.016666666666666666,0.06422018348623854,,0.03333333333333333,0.09090909090909091,0.10256410256410256,0.10465116279069768,,0.023809523809523808,0.8333333333333334,0.16091954022988506,0.8571428571428571,0.8571428571428571,0.4166666666666667,0.08045977011494253,0.5714285714285714,0.5714285714285714,0.5,0.04597701149425287,,,,0.1724137931034483,0.5333333333333333,0.5333333333333333,1.0,0.5402298850574713,0.3617021276595745,0.3695652173913043,0.7647058823529411,0.46153846153846156,0.6666666666666666,0.25,0.23076923076923078,0.3076923076923077,0.5,1.0,0.1875,0.6666666666666666,0.0625,,0.75,0.25,0.8735632183908046,0.37777777777777777,0.5470435294117648,0.5304187499999999,0.5476821428571429,0.0851063829787234,0.22580645161290322,0.15702479338842976,0.12396694214876033,5.404000000000001,26.916129032258073,0.21604938271604937,2.0,4.0,1.0,1.0,,2.0,,1.0,2.0,,0.016129032258064516,0.02127659574468085,0.10344827586206896,0.015873015873015872,1.0,2.0,2.0,2.0,0.3333333333333333,1.0,,,,,,True,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,4779.0,80,20.0,146,149,27,27,18,295,7.0,8.0,5.0,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,8.0,10.0,,,5.0,21.0,156,5.0,6.0,,,12.0,1.0,1.0,,,,2.0,6.0,10.0,,,,,1.0,,3.0,3.0,2.0,1.0,,,,9.0,3.0,5.0,6.0,4.0,,10.0,8.0,18.0,,3.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,7.0,8.0,,,,7.0,,5.0,1.0,3.0,,5.0,,,3.0,5.0,2.0,2.0,27,1.0,,0.375,0.75,,,,,,0.8,0.8333333333333334,1.0,0.8,0.8333333333333334,1.0,0.875,0.8571428571428571,1.0,,0.1,0.125,,7.738095238095238,1.0,,0.08,0.15151515151515152,0.16216216216216217,0.075,0.11494252873563218,0.1095890410958904,0.6,0.08695652173913043,0.09375,,0.0625,0.12,,0.18518518518518517,0.1,,0.4,0.8,0.875,1.0,0.2857142857142857,0.2,0.5,0.5,1.0,,,,,,,,,,,,,0.8333333333333334,1.0,,,,,,1.0,1.0,,,,,0.8,,0.6120099999999999,0.639375,0.6655,0.25,0.25,0.5714285714285714,0.09523809523809523,1.95,,0.18493150684931506,2.0,8.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,True,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,19266.0,321,43.0,601,606,138,98,80,1207,10.0,13.0,5.0,8.0,2.0,2.0,5.0,15.0,3.0,6.0,4.0,9.0,,2.0,2.0,8.0,22.0,,1.0,1.0,5.0,18.0,34.0,12.0,31.0,6.0,78.0,661,5.0,9.0,,1.0,12.0,3.0,9.0,3.0,7.0,4.0,19.0,22.0,14.0,36.0,,21.0,8.0,3.0,8.0,12.0,20.0,11.0,1.0,6.0,2.0,,52.0,12.0,5.0,19.0,24.0,4.0,47.0,17.0,64.0,2.0,7.0,5.0,2.0,2.0,2.0,,4.0,1.0,2.0,6.0,1.0,2.0,15.0,28.0,,1.0,1.0,11.0,,7.0,1.0,2.0,2.0,11.0,3.0,1.0,4.0,14.0,7.0,17.0,136,2.0,1.0,0.6111111111111112,0.7857142857142857,1.0,0.3870967741935484,,0.42857142857142855,0.4,0.5294117647058824,0.5555555555555556,0.3333333333333333,0.5538461538461539,0.5,0.46875,0.5735294117647058,0.5454545454545454,0.5277777777777778,0.47692307692307695,0.08823529411764706,0.07692307692307693,0.13333333333333333,10.69364161849711,0.3333333333333333,0.17391304347826086,0.13953488372093023,0.036231884057971016,0.1357142857142857,0.07317073170731707,0.13782051282051283,0.056291390728476824,0.03125,0.027777777777777776,0.07407407407407407,0.06896551724137931,0.10256410256410256,0.13186813186813187,0.19047619047619047,0.12149532710280374,0.18181818181818182,0.06451612903225806,0.5,0.2,0.7692307692307693,0.8333333333333334,0.5,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.6,0.09230769230769231,0.5,0.5,1.0,0.13846153846153847,0.4444444444444444,0.4444444444444444,1.0,0.3384615384615385,0.36363636363636365,0.36363636363636365,1.0,0.8,0.625,,,0.1,,,0.125,1.0,0.125,1.0,0.3125,0.2,0.676923076923077,0.38095238095238093,0.53428515625,0.5494600000000001,0.49803,0.030303030303030304,0.05714285714285714,0.15384615384615385,0.24358974358974358,7.0205882352941185,26.635483870967747,0.22961730449251247,2.0,8.0,,,,2.0,,,7.0,,,,0.058823529411764705,,,1.0,1.0,2.0,,,1.0,,,,,True,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,9352.0,156,52.0,290,293,98,74,38,583,8.0,9.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,,2.0,,,1.0,14.0,37.0,2.0,4.0,4.0,14.0,11.0,15.0,14.0,39.0,8.0,72.0,323,1.0,2.0,2.0,4.0,11.0,5.0,6.0,4.0,15.0,2.0,24.0,4.0,18.0,33.0,9.0,35.0,14.0,1.0,4.0,5.0,9.0,2.0,3.0,2.0,1.0,1.0,23.0,,2.0,3.0,3.0,1.0,7.0,2.0,9.0,,4.0,3.0,1.0,3.0,1.0,1.0,1.0,,2.0,4.0,,1.0,3.0,10.0,,1.0,,5.0,,10.0,1.0,3.0,1.0,,,,,,,24.0,96,2.0,1.0,0.18181818181818182,0.2,0.7857142857142857,0.358974358974359,0.5,0.26666666666666666,0.3783783783783784,0.7333333333333333,0.5,0.8333333333333334,0.5925925925925926,0.6666666666666666,0.5238095238095238,0.6206896551724138,0.7857142857142857,0.5454545454545454,0.7222222222222222,0.06666666666666667,,,18.731117824773413,0.75,0.05555555555555555,0.037037037037037035,0.034482758620689655,0.05,,0.0425531914893617,0.015037593984962405,,,,,0.05555555555555555,0.041666666666666664,,0.022727272727272728,0.125,,,0.16666666666666666,0.8888888888888888,0.8888888888888888,0.25,0.07407407407407407,0.5,0.5,,0.037037037037037035,0.5,1.0,,0.037037037037037035,,,,0.6851851851851852,0.3783783783783784,0.3783783783783784,0.7857142857142857,0.16666666666666666,1.0,,,0.6666666666666666,0.5,1.0,0.19047619047619047,1.0,0.047619047619047616,,0.6666666666666666,0.2857142857142857,0.8888888888888888,0.4,0.532613725490196,0.5486,0.5220916666666667,0.07017543859649122,0.17647058823529413,0.1527777777777778,0.3333333333333333,5.346666666666666,28.310256410256407,0.33793103448275863,3.0,2.0,,,,,,1.0,,,,,0.1,0.025,,2.0,,,,,,0.5,,,,True,,,
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,9492.0,158,9.0,296,295,60,43,43,591,9.0,10.0,,,1.0,2.0,,4.0,,2.0,1.0,5.0,1.0,,,4.0,11.0,,1.0,,,9.0,16.0,5.0,16.0,5.0,38.0,323,,,,2.0,,1.0,2.0,,,3.0,5.0,12.0,6.0,12.0,3.0,11.0,4.0,1.0,9.0,10.0,19.0,6.0,4.0,5.0,4.0,,48.0,8.0,1.0,3.0,6.0,2.0,11.0,10.0,21.0,1.0,3.0,2.0,1.0,6.0,2.0,5.0,3.0,1.0,1.0,9.0,2.0,1.0,9.0,15.0,,1.0,,9.0,1.0,9.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,3.0,59,,1.0,0.6666666666666666,0.6666666666666666,0.8,0.3125,,,0.3125,0.5625,,0.5,0.515625,,0.5,0.5428571428571428,,0.625,0.5,0.0625,,0.25,12.716763005780347,0.6666666666666666,0.2222222222222222,0.06976744186046512,0.014492753623188406,0.045454545454545456,0.08695652173913043,0.05921052631578947,0.055900621118012424,,0.03125,0.07894736842105263,0.125,0.11764705882352941,0.0625,0.047619047619047616,0.058823529411764705,,0.06666666666666667,1.0,0.3125,0.9,0.9,0.6666666666666666,0.125,,,,0.0625,,,,0.15625,0.2,0.25,1.0,0.34375,0.36363636363636365,0.4,0.75,,,,0.5,0.5,,,1.0,0.5,,,,,0.8125,0.36363636363636365,0.569775,0.5883,0.6494500000000001,0.06060606060606061,0.11764705882352941,,0.13157894736842105,5.156249999999999,25.4125,0.20270270270270271,,,2.0,,,,,,,1.0,0.125,0.09090909090909091,,,,,1.0,,,,,,1.0,0.2,0.2,True,,,
204001,1610612738,Kristaps Porziņģis,Kristaps Porziņģis,204001,BOS,7439.0,124,-14.0,231,230,65,33,41,461,9.0,17.0,3.0,7.0,,3.0,1.0,9.0,1.0,4.0,,1.0,,,,,14.0,,2.0,,2.0,11.0,30.0,,15.0,14.0,36.0,275,3.0,9.0,,2.0,13.0,,6.0,,2.0,7.0,7.0,16.0,6.0,,,14.0,,,1.0,,1.0,,,1.0,,,2.0,6.0,7.0,6.0,9.0,3.0,18.0,13.0,31.0,4.0,6.0,6.0,,3.0,,,4.0,1.0,3.0,7.0,2.0,1.0,7.0,14.0,1.0,2.0,2.0,18.0,,21.0,3.0,9.0,3.0,4.0,,,4.0,4.0,2.0,7.0,64,1.0,3.0,0.7272727272727273,1.0,,,,,,0.36666666666666664,0.3333333333333333,,0.24444444444444444,0.2727272727272727,,0.3333333333333333,0.43333333333333335,0.2692307692307692,0.3333333333333333,,,,22.262773722627735,0.42857142857142855,0.23076923076923078,0.15789473684210525,0.1206896551724138,0.10714285714285714,0.0967741935483871,0.13274336283185842,0.10833333333333334,0.2857142857142857,0.0625,0.10909090909090909,,0.2727272727272727,0.12121212121212122,0.15384615384615385,0.13953488372093023,,0.12121212121212122,0.5,0.37777777777777777,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.2,0.1111111111111111,0.1111111111111111,1.0,0.08888888888888889,0.25,0.25,1.0,0.022222222222222223,,,,0.3111111111111111,,,,0.6363636363636364,0.42857142857142855,,,0.18181818181818182,,,0.375,,,,0.25,,0.7111111111111111,,0.5396544444444443,0.5137166666666667,0.49245625000000004,0.17647058823529413,0.25,0.3611111111111111,0.19444444444444445,5.3933333333333335,27.96,0.2813852813852814,7.0,6.0,,,,2.0,,,,,,,0.08333333333333333,,,,,,,,,,,,,True,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,2536.0,42,28.0,75,79,12,16,6,154,1.0,1.0,,,,,,,1.0,1.0,1.0,3.0,,,,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0,,13.0,78,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,5.0,4.0,,9.0,,4.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,2.0,2.0,,4.0,,4.0,,,,,1.0,,1.0,,,,1.0,,,4.0,5.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,5.0,12,,,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.42857142857142855,1.0,,1.0,0.7222222222222222,1.5,1.25,0.7222222222222222,1.5,1.25,0.7777777777777778,,,,12.195121951219512,1.0,,0.07142857142857142,,0.1111111111111111,,0.08695652173913043,,,,,,0.125,0.07692307692307693,,0.07692307692307693,0.2,,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.5,0.5,1.0,,,,,1.0,1.0,1.0,,,,,0.5,1.0,0.8888888888888888,0.5,0.5815444444444444,0.5241,0.498275,,,0.23076923076923078,0.38461538461538464,7.95,25.514285714285712,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,8122.0,135,63.0,258,250,64,75,29,508,7.0,11.0,1.0,1.0,2.0,3.0,8.0,18.0,4.0,8.0,2.0,4.0,1.0,,,2.0,12.0,,,,3.0,19.0,37.0,4.0,16.0,20.0,70.0,257,1.0,3.0,1.0,1.0,6.0,4.0,6.0,,3.0,9.0,17.0,8.0,30.0,12.0,,12.0,2.0,2.0,8.0,13.0,21.0,10.0,3.0,8.0,,,55.0,3.0,3.0,10.0,9.0,2.0,21.0,6.0,27.0,1.0,6.0,2.0,4.0,8.0,3.0,4.0,7.0,2.0,4.0,15.0,,5.0,2.0,9.0,2.0,,,27.0,3.0,29.0,1.0,10.0,4.0,,,,,,,17.0,64,1.0,4.0,0.21052631578947367,0.2222222222222222,1.0,0.25,1.0,,0.25,0.5135135135135135,0.3333333333333333,0.6666666666666666,0.4716981132075472,0.625,0.4444444444444444,0.5303030303030303,0.6,0.53125,0.3018867924528302,0.05405405405405406,,0.1111111111111111,27.73972602739726,0.5333333333333333,0.3333333333333333,0.1125,0.057692307692307696,0.17857142857142858,0.05263157894736842,0.13970588235294118,0.05504587155963303,0.07142857142857142,0.07142857142857142,0.06666666666666667,,0.09523809523809523,0.15384615384615385,0.05,0.21428571428571427,0.07142857142857142,0.038461538461538464,,0.20754716981132076,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.33962264150943394,0.4444444444444444,0.5,0.125,0.1509433962264151,0.5,0.5,,0.07547169811320754,0.5,0.5,1.0,0.22641509433962265,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,,0.25,,,,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,,0.5094339622641509,0.16666666666666666,0.4926528301886793,0.5104,0.49251666666666666,0.16129032258064516,0.21739130434782608,0.08571428571428572,0.24285714285714285,7.5162162162162165,26.424999999999997,0.24806201550387597,1.0,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,False,,,
